pXC50,Eig04_EA.ed.,SM13_AEA.dm.,Eig04_AEA.bo.,Eig04_AEA.ed.,Eig09_AEA.dm.,SpMax7_Bh.m.,LLS_01,SM10_EA.bo.,GGI2,SM13_EA.bo.,SM12_EA.bo.,Depressant.80,SM11_EA.bo.,SM03_AEA.bo.,Eig08_AEA.bo.,ZM1Per,Eig12_AEA.dm.,SM04_EA.bo.,Eig08_EA.bo.,SpMax6_Bh.s.,Eta_betaS,Eta_F,CMC.80,Eig08_EA,SM02_AEA.dm.,Eig08_EA.ri.,ZM1V,SM02_AEA.bo.,ATS3s,ZM2V,SpMax7_Bh.p.,cRo5,ZM2MulPer,Eig08_AEA.ri.,AECC,Eig06_AEA.ed.,ATS1s,Xu,Eig08_AEA.dm.,ZM2Kup,HVcpx,VAR,Eig06_EA.bo.,IC2,MSD,Eig15_EA,SM09_AEA.dm.,Inflammat.80,ZM1MulPer,SpMaxA_AEA.bo.,ATS2s,RDCHI,SpMaxA_AEA.ri.,ECC,ON0,SpMax5_Bh.s.,TIC1,ZM1Mad,Psi_i_s,GGI10,Infective.80,GMTIV,CSI,SpMaxA_AEA.ed.,ZM2Per,Eta_epsi,SpMin7_Bh.p.
5.523,7.837,7.837,3.913,5.772,1.079,2.687,0.17,15.108,3.333,19.238,17.883,1,16.393,6.21,2.727,596.9,1.0,7.299,1.772,4.634,16.75,30.583,1,1.23,1.23,1.195,412.0,4.989,5.775,412.0,2.735,1,436.921,2.212,10.037,4.69,5.128,25.663,1.401,432.366,3.291,102.0,2.55,3.879,6.08,-0.453,-0.453,0,443.197,0.152,5.657,3.869,0.14,271.0,13.5,4.802,124.708,155.7,67.5,0.136,1,28246.0,587.0,0.225,636.0,26.848,1.062
4.745,7.166,7.166,3.843,5.409,1.707,2.895,0.33,15.329,3.111,19.592,18.184,0,16.675,6.233,2.916,650.48,1.08,7.349,2.085,4.551,18.25,30.346,1,1.493,1.493,1.461,450.0,5.021,5.946,446.0,2.766,1,474.884,2.48,13.759,5.049,5.199,28.34,1.895,456.279,3.74,130.0,2.567,4.346,7.979,0.052,0.052,0,482.267,0.14,5.646,4.267,0.124,399.0,14.5,4.78,168.203,189.412,69.833,0.123,1,38572.0,866.0,0.196,691.75,29.833,1.139
6.936,8.733,8.733,4.184,6.061,2.52,3.303,0.17,14.745,5.333,18.588,17.34,0,15.939,6.508,3.236,843.06,1.452,7.348,2.481,4.632,24.5,35.551,0,1.929,1.929,1.781,586.0,5.279,6.198,571.0,3.082,0,612.302,2.881,13.0,5.397,5.417,34.322,2.565,585.588,3.601,208.0,3.022,4.733,7.988,1.0,1.0,0,633.502,0.111,5.951,4.648,0.109,494.0,20.167,4.704,263.323,260.01,86.389,0.43,0,65711.0,1070.0,0.185,890.62,41.605,1.55
6.406,9.707,9.707,4.183,6.407,2.516,3.307,0.17,14.567,6.0,18.354,17.13,0,15.737,6.535,3.543,923.68,1.637,7.265,2.707,7.426,26.25,41.75,0,2.214,2.214,2.139,658.0,5.303,6.336,584.0,3.11,1,627.74,3.216,15.268,5.674,5.547,36.773,2.716,641.945,3.812,273.0,3.05,4.838,8.934,1.0,1.0,0,715.315,0.106,6.52,4.819,0.104,626.0,23.083,7.43,288.066,259.621,111.75,0.408,0,89016.0,1307.0,0.176,937.67,47.876,1.54
7.959,8.365,8.365,4.095,5.97,2.248,3.382,0.17,14.703,4.889,18.645,17.357,0,15.935,6.45,3.232,794.62,1.699,7.239,2.481,4.707,24.25,34.392,0,1.944,1.944,1.815,564.0,5.242,6.297,513.0,3.105,0,547.221,2.898,13.538,5.176,5.446,35.058,2.623,520.13,3.638,243.0,2.708,4.906,8.211,0.846,0.846,0,612.134,0.106,6.056,4.659,0.103,528.0,21.583,5.023,278.098,252.917,92.472,0.362,0,65582.0,1106.0,0.169,795.64,44.038,1.522
4.0,7.347,7.347,3.794,5.652,1.266,2.817,0.17,15.346,3.556,19.669,18.239,1,16.724,6.085,2.803,521.31,0.706,7.222,1.9,4.326,15.0,26.31,1,1.337,1.337,1.326,358.0,4.862,5.783,364.0,2.844,1,388.875,2.335,10.4,4.237,5.079,24.395,1.618,380.663,3.367,81.0,2.319,4.165,6.32,-0.618,-0.618,1,383.777,0.169,5.492,3.687,0.152,260.0,13.167,4.622,145.381,138.638,59.333,0.12,1,20587.0,554.0,0.247,561.49,26.0,1.142
4.0,6.96,6.96,3.858,5.337,1.48,2.944,0.17,14.55,2.889,18.372,17.159,1,15.678,6.133,2.877,558.18,0.941,7.128,1.989,4.544,16.5,30.199,1,1.485,1.485,1.414,386.0,4.945,5.845,385.0,2.873,1,412.149,2.456,14.107,4.25,5.185,27.872,1.629,401.311,3.771,126.0,2.174,3.956,8.355,-0.212,-0.212,1,414.011,0.144,5.581,4.204,0.131,395.0,14.333,4.748,149.7,148.305,65.667,0.095,1,33142.0,836.0,0.206,587.02,28.7,1.199
6.131,7.528,7.528,3.845,5.749,1.903,3.089,0.17,15.005,4.889,19.045,17.725,0,16.264,6.278,2.927,651.89,1.147,7.293,2.023,4.603,18.75,31.867,0,1.514,1.514,1.479,454.0,5.059,6.058,441.0,3.045,1,472.053,2.497,15.219,5.289,5.29,30.895,1.928,451.083,3.855,158.0,2.871,4.568,8.859,0.102,0.102,0,488.86,0.131,5.73,4.369,0.119,487.0,17.667,4.737,210.724,188.489,73.611,0.227,0,43797.0,1020.0,0.192,680.09,34.286,1.412
5.046,6.307,6.307,3.631,5.196,1.061,2.808,0.5,15.039,3.111,19.341,17.915,1,16.415,5.928,2.407,446.75,0.306,6.966,1.392,4.178,14.0,19.883,1,1.058,1.058,1.0,314.0,4.71,5.74,294.0,2.735,1,316.358,2.0,7.417,4.799,5.034,22.434,1.19,310.393,2.825,80.0,1.866,3.968,4.779,-1.0,-1.0,1,335.624,0.187,5.509,3.233,0.173,178.0,14.0,4.558,155.954,129.538,55.833,0.0,1,12047.0,354.0,0.282,462.86,27.648,1.239
5.638,6.177,6.177,3.709,5.133,1.0,2.71,0.67,15.118,2.889,19.287,17.918,0,16.419,6.128,2.823,555.0,0.78,7.245,1.962,3.783,15.25,23.978,0,1.371,1.371,1.187,384.0,4.911,5.499,381.0,2.735,1,402.842,2.311,8.72,4.353,4.916,23.778,1.439,367.962,3.086,91.0,2.166,3.88,5.401,-0.637,-0.637,0,410.976,0.164,5.342,3.685,0.15,218.0,12.167,4.228,107.971,218.832,51.694,0.05,0,20953.0,477.0,0.244,588.68,23.252,1.062
7.745,9.548,9.548,4.156,6.362,3.839,3.856,0.17,15.903,29.555,19.896,18.566,0,17.137,8.172,4.105,5179.6,3.8,8.784,3.313,7.435,158.5,546.749,0,2.948,2.948,2.887,3748.0,7.005,8.357,3195.0,3.726,0,3410.14,3.93,68.157,6.256,7.44,141.873,3.843,3423.41,5.955,6318.0,3.478,5.485,37.909,2.811,2.811,0,4090.5,0.018,8.005,15.126,0.016,16903.0,145.333,7.436,1830.75,1387.39,705.667,4.994,0,12997300.0,34502.0,0.026,4898.34,297.267,2.005
4.0,4.068,4.068,3.113,4.276,0.941,2.574,0.5,14.447,2.889,18.433,17.128,0,15.704,5.787,2.339,460.51,-0.296,6.792,1.144,4.314,13.0,19.052,1,0.784,0.784,0.756,322.0,4.582,5.579,309.0,2.622,1,332.85,1.758,8.95,4.095,4.932,20.287,1.073,329.748,3.164,52.0,1.811,4.668,5.69,-1.313,-1.313,0,346.777,0.205,5.336,3.267,0.187,179.0,11.0,4.589,137.099,111.802,51.5,0.103,1,13002.0,369.0,0.294,474.66,22.1,0.986
5.615,8.583,8.583,4.088,6.028,2.289,3.315,0.17,14.42,5.778,18.178,16.972,0,15.564,6.454,3.306,750.98,1.74,7.188,2.393,4.736,25.75,40.588,0,2.122,2.122,2.07,526.0,5.268,6.393,501.0,3.227,1,535.617,3.1,15.929,5.3,5.569,37.822,2.522,528.505,3.912,284.0,2.942,4.7,9.535,0.985,0.985,0,569.301,0.098,6.139,4.97,0.098,669.0,23.75,6.351,300.541,230.174,99.75,0.421,0,72600.0,1367.0,0.162,773.61,48.633,1.609
4.538,7.006,7.006,3.831,5.354,1.0,2.687,0.17,14.524,3.556,18.452,17.179,1,15.738,5.995,2.552,469.49,0.317,6.94,1.5,4.317,14.0,22.429,1,1.0,1.0,1.0,326.0,4.762,5.824,320.0,2.735,1,346.783,2.0,11.25,4.249,5.068,24.011,1.441,336.311,3.447,74.0,2.031,4.123,6.904,-1.0,-1.0,1,352.169,0.178,5.484,3.581,0.173,270.0,13.75,4.549,158.658,130.305,57.25,0.157,1,17233.0,551.0,0.284,492.23,26.5,1.239
7.108,9.037,9.037,4.185,6.135,2.187,3.346,0.17,15.419,5.778,19.49,18.156,0,16.692,6.683,3.539,1043.45,1.832,7.683,2.725,6.351,27.75,54.48,0,2.145,2.145,2.014,730.0,5.456,6.307,692.0,3.182,0,735.853,3.075,14.773,5.655,5.566,38.924,2.324,726.731,3.827,292.0,3.277,4.66,9.269,1.101,1.101,0,786.573,0.093,6.437,5.266,0.086,650.0,22.417,7.429,259.692,293.632,114.25,0.425,0,118918.0,1419.0,0.145,1098.23,45.71,1.515
6.0,8.659,8.659,4.036,6.033,2.347,3.351,0.17,15.567,4.444,19.762,18.378,0,16.882,6.621,3.552,993.28,1.849,7.72,2.915,4.696,27.0,50.224,0,2.174,2.174,2.091,682.0,5.399,6.142,693.0,3.135,0,737.268,3.141,14.927,5.367,5.499,36.882,2.541,712.774,3.822,254.0,3.29,4.778,8.875,1.0,1.0,0,731.673,0.098,5.978,5.131,0.089,612.0,20.167,4.896,245.598,275.03,93.389,0.403,0,98643.0,1353.0,0.143,1073.01,41.405,1.586
7.066,8.583,8.583,4.059,6.028,2.221,3.561,0.17,15.3,5.111,19.349,18.026,0,16.548,6.664,3.543,939.85,1.697,7.655,2.765,4.751,28.25,54.243,0,2.209,2.209,2.073,646.0,5.469,6.274,654.0,3.46,0,691.954,3.202,15.043,5.3,5.575,40.051,2.445,651.937,3.802,328.0,3.171,4.65,9.099,1.0,1.0,0,691.448,0.09,6.106,5.394,0.081,692.0,22.667,4.847,291.151,297.475,101.611,0.443,0,104642.0,1509.0,0.133,1013.38,46.852,1.571
7.319,8.961,8.961,4.187,6.115,2.077,3.344,0.17,15.066,5.556,18.991,17.717,0,16.278,6.593,3.543,981.71,1.636,7.528,2.707,6.351,26.75,49.353,0,2.182,2.182,2.011,692.0,5.383,6.307,640.0,3.186,0,680.86,3.111,15.512,5.3,5.548,38.46,2.292,674.731,3.88,295.0,3.046,4.782,9.484,1.0,1.0,0,746.53,0.095,6.43,5.219,0.089,667.0,22.25,7.429,281.967,279.632,111.417,0.381,0,108511.0,1428.0,0.151,1012.8,46.21,1.52
6.161,6.876,6.876,3.701,5.325,1.903,3.142,0.17,14.842,4.0,18.821,17.529,0,16.063,6.263,2.937,675.32,1.0,7.25,2.015,4.58,20.0,35.818,1,1.532,1.532,1.483,470.0,5.066,6.054,457.0,3.006,1,492.622,2.505,15.0,5.19,5.364,31.461,1.947,483.311,3.815,175.0,2.875,4.484,8.602,0.396,0.396,0,502.478,0.127,5.796,4.43,0.115,495.0,17.833,4.678,211.144,180.727,76.833,0.215,0,44780.0,1035.0,0.187,707.41,36.133,1.448
8.155,8.594,8.594,4.098,6.032,2.306,3.447,0.0,14.894,5.556,18.774,17.519,0,16.085,6.568,3.521,1034.18,1.906,7.443,2.79,7.427,26.75,50.759,0,2.141,2.141,2.02,744.0,5.354,6.494,641.0,3.082,0,683.532,3.091,15.023,5.574,5.589,38.295,2.549,682.41,3.814,277.0,3.057,5.103,9.239,1.0,1.0,0,809.191,0.097,6.475,5.062,0.091,646.0,23.583,7.431,291.546,322.537,120.667,0.343,0,113879.0,1355.0,0.155,1014.2,47.243,1.493
7.045,8.898,8.898,4.165,6.099,2.103,3.373,0.17,15.039,4.667,18.979,17.698,0,16.256,6.555,3.542,1000.49,1.636,7.497,2.707,6.351,26.25,46.989,0,2.205,2.205,2.069,706.0,5.341,6.163,649.0,3.147,0,692.653,3.206,15.78,5.302,5.512,37.026,2.551,691.004,3.87,273.0,3.052,4.826,9.266,1.0,1.0,0,762.048,0.098,6.476,5.067,0.09,647.0,21.25,7.429,264.07,277.664,109.417,0.32,0,105137.0,1386.0,0.146,1033.8,44.376,1.554
5.745,6.017,6.017,3.565,5.022,1.0,2.687,0.5,15.17,2.667,19.484,18.059,1,16.534,5.962,2.672,446.41,0.162,7.094,1.612,4.297,13.0,22.335,1,1.078,1.078,1.067,306.0,4.756,5.6,314.0,2.702,1,333.683,2.074,10.273,4.132,4.936,22.068,1.266,325.766,3.325,76.0,2.072,3.661,6.057,-1.0,-1.0,1,329.127,0.188,5.346,3.556,0.168,226.0,11.0,4.557,101.044,119.426,52.5,0.07,1,15680.0,489.0,0.271,478.95,21.933,1.062
7.886,8.594,8.594,4.098,6.032,2.311,3.343,0.0,14.894,5.556,18.774,17.519,0,16.085,6.568,3.521,1034.18,1.906,7.443,2.79,7.431,27.0,54.017,0,2.141,2.141,2.06,744.0,5.354,6.535,641.0,3.079,1,683.532,3.11,15.023,5.574,5.621,38.295,2.55,702.01,3.814,277.0,3.057,5.103,9.239,1.0,1.0,0,809.191,0.097,6.507,5.062,0.091,646.0,23.583,7.476,291.546,260.497,125.917,0.343,0,113879.0,1355.0,0.155,1014.2,48.29,1.493
7.745,8.593,8.593,4.008,6.032,2.233,3.367,0.0,14.716,5.556,18.529,17.308,0,15.871,6.513,3.39,765.96,1.615,7.348,2.591,4.787,25.5,45.415,0,2.039,2.039,2.031,532.0,5.316,6.464,521.0,3.255,1,556.437,3.038,14.976,5.461,5.564,37.662,2.465,544.677,3.816,266.0,3.018,4.705,9.199,1.0,1.0,0,574.879,0.099,6.121,5.032,0.096,629.0,22.75,6.344,295.118,233.649,99.417,0.322,0,74201.0,1322.0,0.158,805.3,46.733,1.602
7.251,8.535,8.535,4.04,6.015,2.16,3.336,0.17,15.338,4.889,19.406,18.075,0,16.603,6.601,3.435,894.77,1.637,7.627,2.706,4.796,25.75,47.752,0,2.046,2.046,2.007,616.0,5.39,6.152,620.0,3.178,0,657.544,3.017,14.122,5.242,5.464,36.753,2.277,619.594,3.762,262.0,3.15,4.661,8.734,1.0,1.0,0,660.156,0.099,6.002,5.104,0.092,579.0,20.167,4.859,245.07,274.135,93.111,0.342,0,87739.0,1279.0,0.147,962.87,40.952,1.429
7.092,9.054,9.054,4.156,6.14,2.269,3.444,0.17,15.367,5.111,19.427,18.098,0,16.63,6.692,3.547,1094.37,1.885,7.679,2.739,6.351,28.75,56.219,0,2.222,2.222,2.08,766.0,5.469,6.236,724.0,3.178,0,771.671,3.219,15.244,5.655,5.597,39.717,2.582,766.004,3.859,302.0,3.221,4.757,9.557,1.106,1.106,0,825.237,0.091,6.522,5.366,0.084,686.0,22.917,7.429,270.519,303.664,117.75,0.392,0,132071.0,1491.0,0.135,1152.57,47.176,1.55
7.721,8.725,8.725,4.024,6.059,2.096,3.362,0.17,15.565,5.111,19.954,18.491,0,16.972,6.576,3.501,791.13,1.595,7.525,2.531,4.397,27.75,38.634,0,2.272,2.272,2.229,532.0,5.376,6.283,576.0,3.293,0,615.532,3.262,15.047,5.375,5.537,38.293,2.469,608.794,3.825,258.0,3.062,4.791,9.124,1.0,1.0,0,566.631,0.097,6.056,5.236,0.09,647.0,21.583,4.611,308.953,255.688,87.083,0.389,0,73082.0,1424.0,0.148,896.51,48.033,1.713
6.928,8.961,8.961,4.187,6.115,2.0,3.416,0.17,15.066,5.556,18.991,17.717,0,16.278,6.593,3.543,803.15,1.636,7.528,2.707,4.682,26.0,45.183,0,2.182,2.182,2.036,548.0,5.383,6.268,568.0,3.42,0,605.263,3.121,15.512,5.3,5.53,38.46,2.256,574.731,3.88,295.0,3.046,4.756,9.484,1.0,1.0,0,587.016,0.095,6.065,5.219,0.092,667.0,22.25,4.751,300.69,262.615,93.417,0.381,0,79531.0,1428.0,0.151,879.24,45.567,1.568
7.217,8.872,8.872,4.187,6.091,1.982,3.331,0.17,15.106,5.333,19.069,17.778,0,16.338,6.555,3.494,955.33,1.636,7.506,2.707,6.351,25.75,46.088,0,2.099,2.099,1.906,674.0,5.341,6.272,621.0,3.165,0,660.997,3.023,15.268,5.298,5.501,36.894,2.23,655.731,3.833,273.0,3.04,4.718,9.041,1.0,1.0,0,727.546,0.099,6.403,5.025,0.093,626.0,21.25,7.429,263.602,271.632,107.417,0.362,0,96872.0,1344.0,0.158,985.22,44.21,1.514
6.317,6.847,6.847,3.757,5.338,1.673,3.262,0.17,14.679,3.111,18.579,17.326,0,15.863,6.163,2.861,739.27,0.91,7.158,2.014,4.508,17.75,30.171,0,1.414,1.414,1.252,530.0,4.952,5.878,466.0,2.796,1,495.656,2.351,13.071,4.873,5.111,27.386,1.865,463.641,3.644,126.0,2.615,3.984,7.571,-0.327,-0.327,0,574.826,0.144,5.647,4.031,0.131,366.0,15.0,4.901,126.042,201.468,71.833,0.14,0,42249.0,774.0,0.213,719.97,28.657,1.05
6.0,6.943,6.943,3.783,5.362,1.118,2.894,0.33,14.757,2.444,18.659,17.405,0,15.936,6.158,2.821,655.84,0.838,7.224,1.95,4.316,17.0,26.248,0,1.414,1.414,1.221,456.0,4.954,5.647,445.0,2.772,1,472.067,2.324,12.926,4.864,5.012,26.57,1.685,431.469,3.645,117.0,2.62,3.93,7.38,-0.291,-0.291,0,488.094,0.144,5.473,4.088,0.13,349.0,13.167,4.507,122.534,204.804,58.389,0.085,0,33383.0,767.0,0.206,688.07,26.305,1.062
7.569,7.979,7.979,4.036,5.732,2.147,3.266,0.0,14.407,5.111,18.18,16.968,0,15.556,6.393,3.232,681.13,1.738,7.154,2.481,4.755,23.0,35.244,0,1.879,1.879,1.879,478.0,5.187,6.406,452.0,3.125,1,486.774,2.879,13.816,5.299,5.487,34.693,2.234,475.325,3.69,222.0,2.959,4.906,8.58,0.788,0.788,0,519.133,0.108,6.053,4.624,0.108,525.0,21.75,6.344,283.224,211.649,91.583,0.322,0,54827.0,1080.0,0.178,699.87,43.933,1.507
6.159,8.019,8.019,4.059,5.888,2.452,3.451,0.17,14.749,4.667,18.569,17.345,0,15.905,6.486,3.232,901.76,1.908,7.376,2.481,4.776,25.75,46.844,0,1.896,1.896,1.794,642.0,5.296,6.314,578.0,3.063,1,617.191,2.858,14.902,5.297,5.514,36.999,2.55,588.766,3.813,239.0,2.998,5.02,9.139,1.0,1.0,0,693.653,0.098,6.082,5.0,0.091,611.0,21.833,5.024,280.406,257.463,100.389,0.243,0,89833.0,1287.0,0.147,895.1,44.405,1.504
8.097,7.559,7.559,3.953,5.732,2.233,3.398,0.0,14.541,4.667,18.279,17.098,0,15.648,6.415,3.198,795.84,1.397,7.268,2.398,4.786,24.0,40.896,0,1.894,1.894,1.766,562.0,5.239,6.355,521.0,3.061,1,553.725,2.836,14.744,5.297,5.472,35.584,2.29,534.41,3.81,233.0,2.966,4.717,8.862,1.0,1.0,0,607.974,0.102,6.038,4.892,0.095,575.0,20.5,6.344,262.228,281.52,94.917,0.223,0,73784.0,1217.0,0.154,803.53,42.0,1.471
8.301,9.018,9.018,4.169,6.132,2.552,3.482,0.17,15.864,6.222,20.318,18.83,0,17.302,6.702,3.68,1178.86,2.092,7.675,2.972,7.431,29.75,63.08,0,2.316,2.316,2.286,840.0,5.462,6.579,748.0,3.253,0,803.327,3.314,15.766,5.732,5.681,41.052,2.83,786.674,3.893,321.0,3.125,5.211,9.792,1.113,1.113,0,918.664,0.097,6.69,5.282,0.085,741.0,26.333,7.476,329.416,321.658,138.333,0.446,0,148647.0,1542.0,0.145,1186.04,53.443,1.616
8.222,8.593,8.593,4.023,6.032,2.453,3.392,0.0,14.591,5.111,18.318,17.138,0,15.7,6.523,3.496,995.42,1.855,7.342,2.732,7.427,26.75,49.637,0,2.178,2.178,2.051,712.0,5.33,6.423,625.0,3.182,1,667.715,3.131,15.581,5.495,5.593,38.582,2.557,663.42,3.907,277.0,3.031,4.739,9.662,1.0,1.0,0,772.991,0.093,6.482,5.168,0.087,670.0,23.25,7.431,288.003,289.462,119.25,0.326,0,114636.0,1404.0,0.141,992.94,48.343,1.479
8.398,14.507,14.507,4.49,7.838,2.844,3.573,0.17,15.153,11.722,19.201,17.855,0,16.466,6.96,3.727,1158.29,2.452,7.558,2.864,6.399,37.25,55.481,0,2.479,2.479,2.393,794.0,5.709,7.021,797.0,3.571,0,840.987,3.448,13.667,6.669,5.861,44.918,3.191,856.242,3.595,337.0,3.176,5.102,7.729,1.571,1.571,0,849.606,0.079,6.504,5.18,0.078,779.0,30.667,6.453,396.174,391.725,135.167,1.026,0,124171.0,1749.0,0.135,1309.04,67.267,1.787
8.222,9.018,9.018,4.109,6.132,2.55,3.367,0.0,15.048,6.444,19.008,17.716,0,16.278,6.669,3.679,1168.44,2.03,7.524,2.963,7.431,30.0,59.248,0,2.318,2.318,2.294,832.0,5.445,6.572,738.0,3.141,1,786.61,3.316,15.674,5.79,5.677,40.381,2.806,813.556,3.884,310.0,3.058,5.178,9.665,1.113,1.113,0,902.03,0.094,6.637,5.288,0.089,721.0,24.833,7.476,311.228,297.933,134.167,0.4,0,142941.0,1540.0,0.15,1193.47,51.924,1.548
7.265,9.05,9.05,4.173,6.138,2.353,3.444,0.17,15.367,5.111,19.43,18.099,0,16.631,6.692,3.556,1094.37,1.933,7.679,2.858,6.351,28.75,56.2,0,2.22,2.22,2.171,766.0,5.469,6.236,724.0,3.189,0,771.672,3.218,15.933,5.603,5.597,39.726,2.582,766.004,3.901,317.0,3.144,4.747,9.603,1.091,1.091,0,825.237,0.091,6.522,5.362,0.084,717.0,22.917,7.429,270.519,303.664,117.75,0.376,0,132831.0,1558.0,0.135,1152.6,47.176,1.553
8.046,8.594,8.594,4.016,6.032,2.316,3.352,0.0,14.823,5.556,18.691,17.442,0,16.007,6.555,3.495,1004.91,1.855,7.402,2.736,7.427,27.75,53.534,0,2.185,2.185,2.096,720.0,5.354,6.533,629.0,3.08,1,672.846,3.148,15.091,5.636,5.638,38.953,2.538,685.222,3.809,288.0,3.035,4.958,9.316,1.0,1.0,0,780.823,0.095,6.508,5.119,0.089,664.0,24.083,7.431,301.569,263.544,122.583,0.351,0,110921.0,1390.0,0.152,996.94,50.143,1.55
7.62,8.724,8.724,3.986,6.059,1.876,3.283,0.17,15.526,4.667,19.916,18.453,0,16.934,6.466,3.153,699.58,1.318,7.449,2.376,4.341,24.25,34.346,0,1.862,1.862,1.782,468.0,5.259,6.132,515.0,3.206,0,549.426,2.821,12.868,5.372,5.426,34.286,2.001,542.691,3.595,208.0,2.999,4.682,7.894,1.0,1.0,0,499.571,0.111,5.921,4.708,0.103,489.0,19.417,4.409,270.627,222.478,78.083,0.405,0,50507.0,1061.0,0.169,800.63,41.967,1.606
6.0,8.725,8.725,4.013,6.059,1.916,3.269,0.17,15.557,4.889,19.948,18.484,0,16.966,6.478,3.178,730.31,1.318,7.479,2.442,4.396,24.0,35.59,0,1.935,1.935,1.86,492.0,5.254,6.146,530.0,3.121,0,567.899,2.9,12.865,5.372,5.437,33.67,2.066,560.369,3.611,198.0,3.05,4.858,7.928,0.97,0.97,0,528.141,0.114,5.923,4.65,0.105,476.0,19.25,4.697,272.535,222.248,80.75,0.348,0,53202.0,1036.0,0.173,823.64,40.833,1.593
6.0,7.036,7.036,3.796,5.384,1.318,2.851,0.17,15.468,3.111,19.87,18.406,1,16.88,6.188,2.851,604.86,0.771,7.307,1.944,4.017,18.25,28.344,1,1.409,1.409,1.392,408.0,4.972,5.682,438.0,2.815,1,469.602,2.4,11.852,4.951,5.136,26.409,1.522,464.635,3.531,102.0,2.493,4.436,7.13,-0.419,-0.419,1,436.746,0.154,5.585,4.015,0.138,320.0,13.5,4.375,171.133,161.479,61.167,0.157,1,29573.0,705.0,0.226,679.3,28.267,1.248
6.092,8.724,8.724,4.067,6.059,1.822,3.262,0.17,15.641,4.667,19.984,18.541,0,17.025,6.503,3.185,739.86,1.318,7.581,2.469,4.355,23.25,40.864,0,1.785,1.785,1.709,494.0,5.267,6.03,547.0,3.118,1,585.438,2.743,12.778,5.369,5.395,32.955,1.959,574.691,3.598,188.0,3.014,4.483,7.812,0.911,0.911,0,528.209,0.116,5.851,4.604,0.108,460.0,18.417,4.677,235.903,214.145,77.75,0.327,0,51472.0,1005.0,0.178,849.23,37.567,1.592
7.553,8.723,8.723,3.958,6.059,1.865,3.263,0.17,15.598,4.222,19.948,18.502,0,16.981,6.498,3.17,755.12,1.318,7.563,2.451,4.349,24.75,41.127,0,1.846,1.846,1.802,504.0,5.302,6.058,559.0,3.129,0,593.734,2.823,13.789,5.366,5.413,34.572,1.962,586.691,3.706,208.0,3.0,4.562,8.218,1.0,1.0,0,536.321,0.108,5.894,4.913,0.097,524.0,18.0,4.673,248.299,224.145,79.333,0.28,0,59533.0,1172.0,0.16,866.39,39.567,1.593
7.26,8.724,8.724,3.986,6.059,1.822,3.262,0.17,15.509,4.667,19.891,18.432,0,16.914,6.444,3.138,686.62,1.318,7.438,2.373,4.345,23.25,33.362,0,1.785,1.785,1.709,460.0,5.227,6.079,504.0,3.121,1,539.586,2.743,12.778,5.369,5.38,32.955,1.959,531.339,3.598,188.0,2.993,4.729,7.812,0.911,0.911,0,491.73,0.116,5.869,4.604,0.108,460.0,18.417,4.409,256.256,214.145,75.083,0.327,0,46813.0,1005.0,0.178,783.24,39.367,1.593
7.796,8.724,8.724,3.986,6.059,1.864,3.274,0.17,15.525,4.667,19.915,18.452,0,16.933,6.455,3.15,693.76,1.318,7.446,2.375,4.342,23.75,33.737,0,1.839,1.839,1.757,464.0,5.243,6.104,511.0,3.162,0,544.968,2.796,12.811,5.372,5.403,33.606,1.988,538.691,3.594,198.0,2.998,4.686,7.831,1.0,1.0,0,495.283,0.114,5.896,4.646,0.105,474.0,18.917,4.409,263.646,218.478,76.583,0.344,0,48538.0,1032.0,0.173,794.18,40.667,1.597
4.699,9.908,9.908,4.199,6.463,2.425,3.142,0.33,16.507,4.889,21.117,19.579,0,18.014,6.647,3.52,941.66,2.041,7.858,2.875,6.46,24.5,51.739,0,2.123,2.123,2.073,646.0,5.364,6.432,654.0,3.062,0,691.329,3.107,10.316,5.716,5.554,32.92,2.601,692.182,3.348,140.0,3.025,4.298,6.408,0.694,0.694,0,699.276,0.114,6.027,4.256,0.104,392.0,20.667,6.464,212.374,247.245,104.667,0.43,0,61075.0,864.0,0.169,1037.48,40.867,1.337
7.469,9.029,9.029,4.186,6.133,2.266,3.341,0.17,15.001,5.333,18.907,17.641,0,16.204,6.584,3.543,1177.66,1.636,7.498,2.708,7.999,26.5,51.65,0,2.208,2.208,2.057,850.0,5.351,6.252,718.0,3.123,0,769.264,3.206,15.452,5.352,5.56,37.733,2.615,767.474,3.846,284.0,3.057,4.731,9.388,1.0,1.0,0,924.017,0.099,6.691,5.022,0.093,649.0,23.167,7.999,248.424,325.445,128.833,0.496,0,135754.0,1356.0,0.158,1162.06,46.419,1.444
6.0,8.724,8.724,4.077,6.059,1.937,3.263,0.17,15.6,4.0,19.946,18.501,0,16.981,6.513,3.364,969.34,1.318,7.576,2.655,5.035,25.0,46.471,0,1.98,1.98,1.851,674.0,5.282,5.989,651.0,2.957,0,696.852,2.924,13.324,5.378,5.451,33.79,2.107,713.964,3.639,198.0,3.036,4.655,8.087,0.939,0.939,0,726.386,0.113,6.384,4.709,0.102,493.0,18.917,5.268,220.808,241.194,99.25,0.435,0,81897.0,1073.0,0.167,1037.13,39.676,1.535
