pXC50,SM15_EA.bo.,SM14_EA.bo.,SM13_EA.bo.,SM11_EA.bo.,SpMax1_Bh.v.,SpMax1_Bh.e.,SM12_EA.bo.,Eig01_EA.bo.,SM11_AEA.ri.,SpDiam_EA.bo.,SpMax_EA.bo.,GGI6,MPC08,Eig01_AEA.bo.,SpMax_AEA.bo.,SM10_EA.bo.,GGI5,MPC09,CATS2D_09_AP,piPC10,SM15_EA.ri.,MPC07,SRW09,SpDiam_AEA.ri.,Eig06_AEA.dm.,SM08_EA.ed.,nRCONH2,SM13_EA.ri.,SM15_EA.ed.,SM15_EA,SM09_EA.bo.,SpDiam_AEA.bo.,SM13_EA.ed.,SM14_EA.ed.,CATS2D_02_AP,SM11_EA.ed.,SM12_EA.ed.,Eig01_EA.ri.,SpDiam_EA.ri.,SpMax_EA.ri.,CATS2D_09_DA,piPC09,Eig01_AEA.ri.,SpMax_AEA.ri.,ATS5m,SM07_EA.ed.,SM14_AEA.ed.,SM15_AEA.ed.,piPC06,MPC05,Eig01_EA,SM09_AEA.bo.,SpDiam_EA,SpMax_EA,ATS7s,SpDiam_EA.ed.,CATS2D_07_PL,CATS2D_05_AP,MPC06,SM14_EA,SM13_AEA.ed.,ATS6m,SM06_EA.ed.,ATS8s,X5A,MPC10,Eig05_AEA.dm.
7.137,23.886,22.314,20.734,17.599,4.138,4.208,19.178,4.903,4.903,7.903,4.903,1.283,5.613,4.908,4.908,16.08,1.834,5.666,2,8.393,18.593,5.412,7.67,5.541,2.775,20.853,1,16.185,38.721,18.881,14.49,5.777,33.575,36.15,1,28.442,31.015,3.425,5.425,3.425,2,8.121,4.475,4.475,4.381,18.241,28.21,30.157,6.885,4.942,3.497,3.497,5.497,3.497,6.458,20.912,3,1,5.176,17.656,26.269,4.403,15.92,6.652,0.061,5.673,2.998
6.409,23.374,21.83,20.271,17.177,4.119,4.196,18.745,4.746,4.746,7.746,4.746,0.732,5.124,4.799,4.799,15.693,1.372,5.112,0,7.867,18.067,5.05,7.943,5.418,2.208,20.4,0,15.703,38.011,18.472,14.099,5.7,32.949,35.483,0,27.893,30.428,3.321,5.321,3.321,0,7.67,4.386,4.386,4.045,17.815,27.752,29.689,6.583,4.691,3.415,3.415,5.415,3.415,6.051,20.165,3,0,4.875,17.264,25.821,4.077,15.518,5.835,0.063,5.011,2.592
5.684,23.692,22.129,20.555,17.431,4.111,4.186,19.008,4.845,4.845,7.845,4.845,1.217,5.308,4.869,4.869,15.922,2.011,5.333,1,8.163,18.394,5.176,7.248,5.49,2.622,20.704,1,15.993,38.511,18.692,14.329,5.7,33.389,35.952,1,28.276,30.839,3.391,5.391,3.391,2,7.925,4.439,4.439,4.378,18.097,28.05,29.998,6.757,4.82,3.461,3.461,5.461,3.461,6.539,20.744,3,1,5.011,17.472,26.108,4.416,15.769,6.546,0.064,5.268,2.849
7.865,23.88,22.304,20.719,17.572,4.136,4.206,19.158,4.906,4.906,7.906,4.906,1.298,5.631,4.912,4.912,16.048,1.952,5.714,1,8.391,18.596,5.442,7.261,5.532,2.742,20.892,1,16.176,38.839,18.877,14.448,5.857,33.676,36.259,1,28.522,31.105,3.431,5.431,3.431,2,8.156,4.481,4.481,4.445,18.268,28.204,30.159,6.906,4.997,3.503,3.503,5.503,3.503,6.539,21.013,3,1,5.215,17.646,26.255,4.477,15.924,6.634,0.062,5.68,2.879
6.26,23.601,22.041,20.469,17.348,4.099,4.176,18.926,4.818,4.818,7.818,4.818,0.659,4.883,4.849,4.849,15.842,1.48,4.86,0,7.829,18.28,4.828,7.248,5.42,2.143,20.585,1,15.881,38.368,18.571,14.243,5.624,33.258,35.815,1,28.154,30.712,3.371,5.371,3.371,0,7.595,4.417,4.417,4.084,17.979,27.933,29.882,6.56,4.635,3.439,3.439,5.439,3.439,6.066,20.542,2,1,4.745,17.352,25.989,3.999,15.644,5.764,0.066,4.762,2.591
8.398,23.632,22.081,20.516,17.417,4.105,4.182,18.988,4.819,4.819,7.819,4.819,0.994,5.357,4.85,4.85,15.936,1.688,5.434,1,8.283,18.368,5.204,7.248,5.47,2.8,20.65,1,15.992,38.381,18.644,14.342,5.677,33.276,35.83,1,28.182,30.735,3.372,5.372,3.372,2,7.979,4.419,4.419,4.436,18.058,28.019,29.959,6.782,4.92,3.442,3.442,5.442,3.442,6.498,20.551,2,1,5.05,17.436,26.087,4.466,15.756,6.452,0.068,5.455,2.846
4.159,22.146,20.783,19.34,16.538,4.028,4.087,18.015,4.2,4.2,7.2,4.2,0.565,5.493,4.527,4.527,15.279,1.597,5.707,0,8.653,17.767,5.308,0.0,5.252,2.647,19.815,0,15.55,35.922,17.981,13.736,5.382,31.278,33.608,0,26.642,28.98,3.128,5.128,3.128,0,8.259,4.153,4.153,4.119,17.379,27.451,29.301,6.8,4.99,3.166,3.166,5.166,3.166,5.923,17.369,0,0,5.106,16.868,25.604,4.057,15.327,5.604,0.07,5.808,2.877
4.566,23.315,21.775,20.219,17.13,4.089,4.168,18.696,4.728,4.728,7.728,4.728,0.55,4.836,4.761,4.761,15.648,1.286,4.771,1,7.651,17.673,4.754,7.209,5.351,2.099,19.983,0,15.343,37.267,18.126,14.053,5.57,32.301,34.787,0,27.337,29.828,3.242,5.242,3.242,1,7.433,4.31,4.31,3.878,17.43,27.428,29.349,6.415,4.489,3.341,3.341,5.341,3.341,5.815,19.244,1,0,4.595,16.936,25.514,3.818,15.189,5.637,0.069,4.682,2.223
6.488,23.374,21.847,20.3,17.242,4.096,4.173,18.798,4.728,4.728,7.728,4.728,0.617,5.112,4.761,4.761,15.789,1.529,5.204,0,8.123,17.883,4.984,7.209,5.38,2.616,20.146,1,15.588,37.308,18.27,14.203,5.599,32.363,34.838,1,27.43,29.905,3.242,5.242,3.242,0,7.757,4.31,4.31,4.157,17.619,27.644,29.552,6.588,4.736,3.341,3.341,5.341,3.341,6.077,19.242,2,1,4.804,17.097,25.742,4.048,15.407,5.952,0.073,5.313,2.75
4.703,20.261,18.959,17.658,15.069,3.773,3.948,16.365,3.783,3.783,5.783,3.783,0.794,4.22,4.452,4.452,13.792,1.358,4.159,1,4.277,17.762,4.19,7.018,5.299,2.086,20.234,0,15.521,37.043,18.461,12.495,5.44,32.219,34.632,0,27.403,29.816,3.152,5.111,3.152,0,4.369,4.207,4.207,4.307,17.786,27.766,29.667,4.477,4.159,3.252,3.252,5.239,3.252,6.56,18.557,0,2,4.248,17.305,25.867,4.317,15.505,6.303,0.082,4.127,2.82
7.284,24.038,22.503,20.953,17.879,4.118,4.198,19.436,4.728,4.728,7.728,4.728,1.507,5.71,4.762,4.762,16.402,2.807,5.727,2,8.498,18.433,5.609,7.901,5.385,3.121,20.76,2,16.118,37.98,18.892,14.819,5.722,33.023,35.505,2,28.075,30.558,3.243,5.243,3.243,2,8.239,4.312,4.312,4.793,18.22,28.227,30.14,7.192,5.313,3.343,3.343,5.343,3.343,6.793,19.251,4,2,5.438,17.709,26.32,4.779,15.994,6.657,0.071,5.743,3.121
6.0,22.771,21.312,19.824,16.896,4.027,4.099,18.393,4.505,4.505,7.505,4.505,1.807,5.714,4.759,4.759,15.517,2.674,5.858,0,8.172,18.499,5.493,0.0,5.507,2.662,20.729,0,16.142,38.124,18.749,13.991,5.721,33.102,35.617,0,28.097,30.611,3.372,5.372,3.372,0,7.778,4.412,4.412,4.754,18.157,28.209,30.134,6.659,5.13,3.427,3.427,5.427,3.427,6.985,20.603,0,0,5.338,17.557,26.289,4.873,15.927,7.092,0.068,5.996,2.954
6.0,23.602,22.042,20.471,17.351,4.104,4.18,18.927,4.818,4.818,7.818,4.818,0.838,5.069,4.849,4.849,15.845,1.563,5.075,1,7.957,18.315,4.963,7.248,5.436,2.555,20.589,1,15.914,38.371,18.577,14.248,5.664,33.262,35.818,1,28.157,30.716,3.378,5.378,3.378,2,7.715,4.42,4.42,4.208,17.983,27.936,29.885,6.61,4.7,3.44,3.44,5.44,3.44,6.318,20.549,2,1,4.836,17.358,25.994,4.196,15.652,6.219,0.066,4.99,2.778
7.0,24.511,22.933,21.347,18.195,4.181,4.242,19.783,5.0,5.0,8.0,5.0,1.421,5.73,4.932,4.932,16.662,2.279,5.858,1,9.036,18.766,5.545,7.261,5.571,2.87,21.306,1,16.375,39.164,19.323,15.058,5.854,34.033,36.599,1,28.91,31.476,3.431,5.431,3.431,2,8.718,4.481,4.481,4.641,18.702,28.736,30.704,7.233,5.147,3.503,3.503,5.503,3.503,6.678,21.013,3,1,5.323,18.097,26.772,4.652,16.325,6.715,0.065,5.905,2.944
7.62,24.038,22.503,20.953,17.879,4.117,4.198,19.436,4.728,4.728,7.728,4.728,1.507,5.704,4.762,4.762,16.402,2.807,5.72,2,8.498,18.433,5.602,7.901,5.393,3.12,20.76,2,16.118,37.98,18.892,14.819,5.71,33.023,35.505,2,28.075,30.558,3.243,5.243,3.243,2,8.238,4.312,4.312,4.77,18.22,28.227,30.14,7.19,5.303,3.343,3.343,5.343,3.343,6.756,19.251,4,2,5.429,17.709,26.32,4.757,15.994,6.625,0.07,5.74,3.122
7.066,24.019,22.481,20.928,17.848,4.117,4.197,19.409,4.728,4.728,7.728,4.728,1.226,5.663,4.76,4.76,16.371,2.696,5.666,0,8.507,18.384,5.557,7.901,5.385,2.932,20.686,2,16.062,37.959,18.834,14.784,5.701,32.993,35.479,2,28.031,30.521,3.242,5.242,3.242,0,8.23,4.31,4.31,4.704,18.137,28.135,30.053,7.181,5.283,3.34,3.34,5.34,3.34,6.643,19.24,4,2,5.394,17.648,26.225,4.628,15.908,6.5,0.071,5.694,2.935
7.222,24.038,22.503,20.953,17.879,4.117,4.197,19.436,4.728,4.728,7.728,4.728,1.507,5.7,4.762,4.762,16.402,2.807,5.72,2,8.501,18.433,5.598,7.901,5.399,3.119,20.76,2,16.118,37.98,18.892,14.819,5.701,33.023,35.505,2,28.075,30.558,3.243,5.243,3.243,2,8.239,4.312,4.312,4.759,18.22,28.227,30.14,7.189,5.298,3.343,3.343,5.343,3.343,6.755,19.251,4,2,5.425,17.709,26.32,4.743,15.994,6.619,0.07,5.746,3.124
5.796,22.477,20.993,19.495,16.522,3.926,3.995,18.025,4.47,4.47,7.47,4.47,0.0,2.565,4.705,4.705,15.08,0.694,0.0,0,0.0,17.89,3.135,0.0,5.325,1.135,20.027,0,15.539,37.229,18.128,13.563,5.325,32.276,34.76,0,27.329,29.821,3.285,5.285,3.285,0,0.0,4.325,4.325,3.172,17.459,27.622,29.548,5.497,3.714,3.34,3.34,5.34,3.34,4.868,19.953,0,0,3.664,16.934,25.7,2.775,15.233,2.773,0.064,0.0,2.342
4.28,22.813,21.311,19.782,16.755,4.054,4.133,18.301,4.572,4.572,7.572,4.572,0.184,4.263,4.608,4.608,15.32,0.486,4.22,0,6.967,16.945,4.205,6.843,5.201,1.544,19.233,0,14.716,35.828,17.291,13.731,5.434,31.056,33.447,0,26.287,28.685,3.085,5.085,3.085,0,6.714,4.134,4.134,3.276,16.767,26.793,28.673,5.967,4.111,3.157,3.157,5.157,3.157,5.093,18.029,1,0,4.111,16.164,24.917,3.193,14.616,4.899,0.079,4.205,1.59
4.376,22.596,21.114,19.599,16.609,4.055,4.133,18.141,4.505,4.505,7.505,4.505,0.372,4.466,4.555,4.555,15.205,0.653,4.431,0,7.194,16.889,4.357,6.823,5.154,1.769,18.94,0,14.701,35.143,17.136,13.63,5.385,30.469,32.812,0,25.804,28.151,3.058,5.058,3.058,0,6.895,4.091,4.091,3.556,16.522,26.591,28.434,6.044,4.205,3.106,3.106,5.106,3.106,5.476,17.166,1,0,4.234,16.041,24.753,3.525,14.477,5.38,0.077,4.477,2.229
4.36,21.133,19.858,18.438,15.744,3.949,4.046,17.21,3.956,3.956,6.956,3.956,0.322,4.263,4.262,4.262,14.59,0.576,4.29,1,7.106,16.353,4.205,0.0,4.884,2.158,18.17,0,14.302,32.935,16.438,13.046,5.09,28.669,30.817,0,24.41,26.572,2.862,4.862,2.862,0,6.753,3.849,3.849,3.528,15.884,26.043,27.811,5.829,4.174,2.848,2.848,4.848,2.848,5.344,14.859,2,0,4.111,15.441,24.278,3.409,14.057,5.274,0.084,4.344,2.255
4.031,20.59,19.286,17.957,15.337,3.91,3.999,16.675,3.851,3.851,6.436,3.851,0.691,4.344,4.577,4.577,14.094,1.136,4.344,0,5.613,18.66,4.331,6.783,5.479,2.615,20.615,0,16.251,38.276,18.71,12.727,5.538,33.197,35.737,0,28.131,30.668,3.429,5.429,3.429,0,5.485,4.429,4.429,3.869,18.058,28.232,30.2,5.069,4.344,3.429,3.429,5.429,3.429,5.86,20.451,0,0,4.369,17.509,26.27,3.814,15.706,5.797,0.077,4.369,2.805
5.796,22.112,20.656,19.18,16.255,3.922,4.002,17.74,4.361,4.361,7.361,4.361,0.57,4.127,4.632,4.632,14.848,1.083,4.043,0,5.349,17.672,4.111,0.0,5.26,1.925,19.816,0,15.357,36.816,17.837,13.339,5.595,31.926,34.377,0,27.041,29.498,3.23,5.23,3.23,0,5.323,4.26,4.26,4.024,17.282,27.398,29.313,5.619,4.143,3.272,3.272,5.272,3.272,6.226,19.175,0,0,4.234,16.67,25.486,4.027,15.074,6.181,0.082,4.043,2.264
5.137,19.743,18.62,17.149,14.548,3.865,3.951,16.102,3.676,3.676,6.676,3.676,0.22,3.611,4.087,4.087,13.607,0.16,3.497,0,6.159,14.293,3.555,0.0,4.724,1.0,16.92,0,12.438,30.959,15.244,11.932,4.885,26.892,28.947,0,22.83,24.907,2.557,4.557,2.557,0,5.973,3.665,3.665,3.019,14.687,24.665,26.363,5.09,3.664,2.726,2.726,4.726,2.726,4.734,13.298,0,0,3.497,14.315,22.97,2.875,13.017,4.417,0.091,3.367,1.509
6.699,21.356,19.992,18.614,15.883,3.99,4.07,17.265,4.05,4.05,6.79,4.05,0.731,4.787,4.734,4.734,14.561,1.271,4.898,0,5.855,19.826,4.673,0.0,5.691,2.238,21.9,0,17.275,40.502,19.823,13.164,5.734,35.16,37.831,0,29.83,32.497,3.691,5.691,3.691,0,5.79,4.691,4.691,4.0,19.216,29.376,31.412,5.403,4.635,3.691,3.691,5.691,3.691,6.108,23.444,0,0,4.682,18.547,27.344,3.88,16.685,5.829,0.066,4.812,2.89
5.796,23.665,22.117,20.554,17.46,4.104,4.19,19.028,4.819,4.819,7.819,4.819,1.411,5.468,4.852,4.852,15.978,2.057,5.557,1,8.455,18.44,5.338,7.248,5.474,2.801,20.732,1,16.069,38.426,18.715,14.387,5.678,33.328,35.878,1,28.245,30.793,3.372,5.372,3.372,2,8.115,4.422,4.422,4.525,18.143,28.107,30.045,6.884,4.984,3.446,3.446,5.446,3.446,6.644,20.573,4,1,5.147,17.509,26.175,4.569,15.842,6.648,0.066,5.609,2.854
7.456,23.662,22.114,20.552,17.456,4.1,4.186,19.025,4.818,4.818,7.818,4.818,0.935,5.236,4.85,4.85,15.973,1.647,5.308,0,8.307,18.417,5.124,7.248,5.456,2.349,20.714,1,16.046,38.4,18.693,14.379,5.654,33.306,35.854,1,28.226,30.772,3.367,5.367,3.367,0,7.976,4.417,4.417,4.321,18.128,28.096,30.034,6.804,4.875,3.441,3.441,5.441,3.441,6.262,20.545,2,1,4.99,17.486,26.163,4.272,15.82,6.074,0.067,5.347,2.791
5.796,24.122,22.569,21.006,17.896,4.106,4.185,19.465,4.819,4.819,7.819,4.819,1.299,5.333,4.854,4.854,16.384,2.216,5.407,1,8.158,18.526,5.247,7.248,5.512,2.838,21.125,1,16.159,38.863,19.152,14.798,5.775,33.774,36.32,1,28.688,31.236,3.375,5.375,3.375,2,7.871,4.422,4.422,4.56,18.534,28.593,30.559,6.778,4.956,3.444,3.444,5.444,3.444,6.672,20.57,4,1,5.081,17.934,26.63,4.575,16.162,6.654,0.068,5.455,2.896
4.042,21.394,20.013,18.629,15.883,4.08,4.152,17.262,4.112,4.112,6.646,4.112,0.575,5.075,5.112,5.112,14.542,1.341,5.159,0,5.74,21.281,5.011,8.755,6.204,2.519,23.418,0,18.488,43.693,21.285,13.159,6.112,37.882,40.787,0,32.079,34.98,4.112,6.112,4.112,0,5.67,5.112,5.112,3.978,20.523,30.656,32.811,5.215,4.844,4.112,4.112,6.112,4.112,5.821,28.099,0,0,4.934,19.887,28.505,3.787,17.713,5.665,0.064,5.22,2.962
4.015,20.679,19.365,18.039,15.411,3.99,4.071,16.742,3.876,3.876,6.41,3.876,0.575,4.82,4.805,4.805,14.146,1.236,4.92,0,5.7,20.035,4.762,6.783,5.87,2.518,22.225,0,17.421,41.349,20.047,12.795,5.805,35.859,38.604,0,30.38,33.121,3.778,5.778,3.778,0,5.659,4.778,4.778,3.989,19.479,29.633,31.703,5.165,4.673,3.778,3.778,5.778,3.778,5.832,24.793,0,0,4.691,18.741,27.567,3.786,16.867,5.685,0.07,4.956,2.959
5.796,21.934,20.489,19.019,16.108,3.919,3.999,17.59,4.312,4.312,7.312,4.312,0.488,4.025,4.588,4.588,14.713,0.799,3.989,0,5.266,17.35,4.025,0.0,5.21,1.925,19.538,0,15.061,36.36,17.604,13.204,5.55,31.521,33.948,0,26.685,29.121,3.171,5.171,3.171,0,5.238,4.21,4.21,3.95,17.017,27.153,29.056,5.422,4.078,3.227,3.227,5.227,3.227,6.141,18.8,0,0,4.127,16.449,25.253,3.921,14.847,6.103,0.085,3.989,1.939
5.796,22.504,21.018,19.519,16.544,3.942,4.013,18.047,4.477,4.477,7.477,4.477,0.346,3.829,4.714,4.714,15.101,1.174,3.497,0,4.844,17.946,3.932,0.0,5.337,1.939,20.12,0,15.589,37.391,18.185,13.581,5.672,32.418,34.91,0,27.452,29.951,3.296,5.296,3.296,0,4.852,4.337,4.337,3.823,17.551,27.677,29.605,5.714,4.078,3.353,3.353,5.353,3.353,5.976,20.083,0,0,4.159,16.989,25.753,3.758,15.313,5.664,0.071,3.466,2.342
5.796,21.572,20.157,18.708,15.85,3.939,4.009,17.314,4.208,4.208,7.208,4.208,0.488,4.025,4.519,4.519,14.499,0.861,3.97,0,5.264,17.301,4.078,0.0,5.156,1.925,19.185,0,15.036,35.645,17.297,13.002,5.481,30.904,33.284,0,26.166,28.557,3.152,5.152,3.152,0,5.236,4.156,4.156,4.017,16.697,26.853,28.731,5.377,4.111,3.157,3.157,5.157,3.157,6.098,18.082,0,0,4.06,16.17,24.978,3.926,14.606,6.063,0.091,3.97,1.926
7.31,24.038,22.503,20.953,17.879,4.119,4.199,19.436,4.728,4.728,7.728,4.728,1.507,5.717,4.762,4.762,16.402,2.807,5.733,2,8.498,18.433,5.617,7.901,5.38,3.121,20.76,2,16.118,37.98,18.892,14.819,5.731,33.023,35.505,2,28.075,30.558,3.243,5.243,3.243,2,8.239,4.312,4.312,4.815,18.22,28.227,30.14,7.193,5.323,3.343,3.343,5.343,3.343,6.82,19.251,4,2,5.447,17.71,26.32,4.802,15.994,6.683,0.071,5.749,3.121
5.796,22.485,21.001,19.503,16.53,3.934,4.007,18.033,4.472,4.472,7.472,4.472,0.346,3.664,4.709,4.709,15.089,0.944,3.401,0,4.673,17.934,3.829,0.0,5.331,1.925,20.071,0,15.581,37.293,18.157,13.571,5.668,32.334,34.82,0,27.381,29.875,3.292,5.292,3.292,0,4.683,4.331,4.331,3.762,17.499,27.649,29.575,5.616,4.025,3.346,3.346,5.346,3.346,5.806,20.002,0,0,4.043,16.964,25.726,3.636,15.275,5.577,0.074,3.367,2.346
6.161,22.493,21.008,19.511,16.538,3.943,4.018,18.04,4.473,4.473,7.473,4.473,0.651,4.19,4.712,4.712,15.098,1.194,4.111,0,5.416,17.976,4.234,0.0,5.336,1.925,20.113,0,15.621,37.354,18.185,13.58,5.674,32.388,34.878,0,27.43,29.926,3.299,5.299,3.299,0,5.392,4.336,4.336,4.131,17.538,27.675,29.602,5.722,4.263,3.351,3.351,5.351,3.351,6.281,20.048,0,0,4.317,16.993,25.752,4.091,15.316,6.233,0.079,4.111,2.351
5.796,21.46,20.061,18.623,15.793,3.919,3.997,17.246,4.169,4.169,7.169,4.169,0.488,4.025,4.483,4.483,14.458,0.972,3.97,0,5.258,17.151,4.043,0.0,5.113,1.925,18.996,0,14.92,35.08,17.162,12.97,5.445,30.447,32.772,0,25.819,28.155,3.107,5.107,3.107,0,5.23,4.113,4.113,3.951,16.557,26.732,28.589,5.511,4.078,3.116,3.116,5.116,3.116,6.144,17.156,0,0,4.143,16.055,24.878,3.97,14.508,6.095,0.087,3.97,1.926
7.237,24.038,22.503,20.953,17.879,4.118,4.199,19.436,4.728,4.728,7.728,4.728,1.507,5.714,4.762,4.762,16.402,2.807,5.73,2,8.498,18.433,5.613,7.901,5.382,3.121,20.76,2,16.118,37.98,18.892,14.819,5.727,33.023,35.505,2,28.075,30.558,3.243,5.243,3.243,2,8.239,4.312,4.312,4.804,18.22,28.227,30.14,7.192,5.318,3.343,3.343,5.343,3.343,6.806,19.251,4,2,5.442,17.71,26.32,4.791,15.994,6.668,0.071,5.746,3.121
7.119,24.022,22.485,20.932,17.852,4.117,4.197,19.413,4.728,4.728,7.728,4.728,1.233,5.67,4.761,4.761,16.375,2.585,5.68,0,8.508,18.39,5.572,7.901,5.386,2.969,20.693,2,16.069,37.96,18.84,14.788,5.702,32.995,35.48,2,28.034,30.523,3.242,5.242,3.242,0,8.233,4.31,4.31,4.73,18.144,28.14,30.058,7.185,5.283,3.341,3.341,5.341,3.341,6.699,19.241,4,2,5.403,17.655,26.23,4.672,15.917,6.569,0.071,5.714,2.972
5.796,23.604,22.044,20.473,17.353,4.103,4.18,18.929,4.819,4.819,7.819,4.819,1.176,5.187,4.851,4.851,15.848,1.89,5.204,1,8.051,18.303,5.106,7.248,5.473,2.624,20.605,1,15.905,38.394,18.596,14.251,5.666,33.281,35.84,1,28.174,30.734,3.375,5.375,3.375,2,7.788,4.422,4.422,4.331,17.996,27.946,29.894,6.661,4.771,3.444,3.444,5.444,3.444,6.522,20.57,4,1,4.942,17.378,26.004,4.368,15.67,6.49,0.065,5.165,2.838
5.796,24.512,22.933,21.347,18.195,4.183,4.244,19.784,5.001,5.001,8.001,5.001,1.774,5.811,4.933,4.933,16.663,2.55,5.945,1,9.096,18.779,5.635,7.261,5.574,2.87,21.313,1,16.387,39.175,19.332,15.06,5.855,34.042,36.61,1,28.919,31.485,3.434,5.434,3.434,2,8.763,4.484,4.484,4.719,18.708,28.74,30.708,7.261,5.193,3.506,3.506,5.506,3.506,6.832,21.027,5,1,5.389,18.106,26.777,4.761,16.334,6.9,0.064,6.014,2.956
5.481,20.782,19.499,18.079,15.376,3.935,4.016,16.841,3.919,3.919,6.919,3.919,0.303,4.304,4.309,4.309,14.21,0.528,4.394,0,6.673,16.211,4.205,0.0,5.072,1.561,18.553,0,14.126,34.133,16.768,12.669,5.253,29.641,31.897,0,25.154,27.421,2.894,4.894,2.894,0,6.438,3.977,3.977,3.107,16.177,26.243,28.056,5.503,4.143,3.017,3.017,5.017,3.017,4.967,16.077,0,0,4.159,15.703,24.434,3.012,14.218,4.798,0.075,4.263,1.986
7.319,24.038,22.503,20.953,17.879,4.117,4.197,19.436,4.728,4.728,7.728,4.728,1.466,5.7,4.762,4.762,16.402,2.807,5.727,2,8.508,18.433,5.595,7.901,5.407,3.115,20.759,2,16.118,37.98,18.892,14.819,5.69,33.023,35.505,2,28.075,30.558,3.243,5.243,3.243,2,8.243,4.312,4.312,4.745,18.22,28.227,30.14,7.189,5.293,3.343,3.343,5.343,3.343,6.75,19.251,4,2,5.421,17.709,26.32,4.737,15.994,6.596,0.07,5.756,3.128
7.409,24.038,22.503,20.953,17.879,4.118,4.198,19.436,4.728,4.728,7.728,4.728,1.507,5.707,4.762,4.762,16.402,2.807,5.724,2,8.498,18.433,5.606,7.901,5.388,3.121,20.76,2,16.118,37.98,18.892,14.819,5.717,33.023,35.505,2,28.075,30.558,3.243,5.243,3.243,2,8.239,4.312,4.312,4.781,18.22,28.227,30.14,7.191,5.308,3.343,3.343,5.343,3.343,6.783,19.251,4,2,5.434,17.709,26.32,4.768,15.994,6.626,0.071,5.74,3.122
6.602,24.121,22.568,21.005,17.895,4.103,4.182,19.464,4.818,4.818,7.818,4.818,0.961,5.231,4.853,4.853,16.382,1.89,5.303,1,8.074,18.51,5.124,7.248,5.508,2.837,21.115,1,16.143,38.849,19.141,14.796,5.775,33.762,36.307,1,28.678,31.225,3.371,5.371,3.371,2,7.804,4.418,4.418,4.468,18.526,28.588,30.554,6.733,4.898,3.44,3.44,5.44,3.44,6.485,20.549,2,1,4.99,17.923,26.625,4.442,16.151,6.425,0.069,5.328,2.889
5.796,24.192,22.6,21.0,17.823,4.181,4.24,19.425,5.001,5.001,8.001,5.001,1.651,5.72,4.933,4.933,16.287,2.224,5.814,1,9.042,18.611,5.541,7.261,5.535,2.652,20.904,1,16.191,38.855,18.892,14.668,5.75,33.69,36.274,1,28.534,31.118,3.434,5.434,3.434,2,8.724,4.484,4.484,4.527,18.278,28.211,30.166,7.19,5.05,3.506,3.506,5.506,3.506,6.708,21.027,5,1,5.288,17.661,26.263,4.592,15.938,6.795,0.061,5.814,2.87
7.854,24.19,22.598,20.998,17.82,4.178,4.237,19.423,5.0,5.0,8.0,5.0,1.08,5.489,4.932,4.932,16.283,1.925,5.561,0,8.904,18.593,5.338,7.261,5.487,2.594,20.889,1,16.173,38.836,18.873,14.663,5.708,33.673,36.256,1,28.52,31.102,3.43,5.43,3.43,0,8.608,4.48,4.48,4.328,18.265,28.201,30.157,7.129,4.949,3.502,3.502,5.502,3.502,6.336,21.009,3,1,5.147,17.641,26.252,4.297,15.918,6.194,0.062,5.521,2.644
7.398,24.19,22.599,20.998,17.822,4.179,4.238,19.424,5.0,5.0,8.0,5.0,1.298,5.631,4.932,4.932,16.285,1.952,5.714,1,8.978,18.596,5.442,7.261,5.532,2.65,20.892,1,16.176,38.839,18.877,14.666,5.749,33.676,36.259,1,28.522,31.105,3.431,5.431,3.431,2,8.677,4.481,4.481,4.432,18.268,28.204,30.159,7.161,4.997,3.503,3.503,5.503,3.503,6.533,21.013,3,1,5.215,17.646,26.255,4.461,15.924,6.587,0.062,5.68,2.87
5.699,22.643,21.193,19.74,16.852,3.993,4.076,18.302,4.424,4.424,7.182,4.424,1.077,4.97,4.734,4.734,15.436,1.576,5.081,0,6.392,19.828,4.828,0.0,5.729,2.531,21.93,0,17.284,40.505,19.88,13.983,5.734,35.165,37.835,0,29.841,32.505,3.691,5.691,3.691,2,6.252,4.691,4.691,4.209,19.259,29.409,31.44,5.613,4.71,3.691,3.691,5.691,3.691,6.55,23.444,0,0,4.796,18.612,27.383,4.234,16.741,6.333,0.067,5.043,2.921
7.523,23.663,22.115,20.553,17.458,4.101,4.188,19.026,4.819,4.819,7.819,4.819,1.114,5.371,4.85,4.85,15.977,1.73,5.451,1,8.389,18.42,5.226,7.248,5.467,2.792,20.718,1,16.052,38.404,18.698,14.384,5.668,33.31,35.858,1,28.229,30.775,3.367,5.367,3.367,1,8.059,4.418,4.418,4.421,18.132,28.099,30.037,6.843,4.927,3.442,3.442,5.442,3.442,6.423,20.552,2,1,5.063,17.492,26.167,4.425,15.827,6.364,0.067,5.485,2.844
6.921,23.345,21.81,20.26,17.186,4.094,4.171,18.743,4.728,4.728,7.728,4.728,0.774,4.997,4.762,4.762,15.709,1.431,4.997,1,7.798,17.74,4.905,7.209,5.365,2.163,20.066,1,15.425,37.287,18.199,14.126,5.65,32.33,34.811,1,27.381,29.865,3.243,5.243,3.243,1,7.541,4.312,4.312,4.09,17.527,27.534,29.447,6.497,4.615,3.343,3.343,5.343,3.343,6.059,19.251,2,1,4.736,17.016,25.627,4.059,15.301,5.914,0.071,4.997,2.387
