pXC50,D.Dtr07,PDI,X5A,H.047,nR07,ATSC7s,SpDiam_EA.ri.,nHM,SpMax2_Bh.m.,P_VSA_m_4,H.051,C.006,GATS7m,P_VSA_i_1,PW5,Eig01_EA.ri.,SpMax_EA.ri.,SpDiam_EA.ed.,RBF,X4A,Eig01_AEA.ed.,SpMax_AEA.ed.,Chi1_EA.dm.,TPSA.Tot.,SpDiam_EA,ATSC7m,SM14_AEA.ed.,SM11_EA.ed.,SM12_EA.ed.,SM13_EA.ed.,GATS5v,SM14_EA.ed.,SM15_EA.ed.,Eig01_EA,SM09_AEA.bo.,SpMax_EA,SM10_EA.ed.,SM12_AEA.ed.,CATS2D_05_NL,ATSC7e,piPC04,SM08_EA.bo.,GATS6i,SM06_EA.ed.,Eig01_EA.ed.,SM10_AEA.dm.,SpMax_EA.ed.,SM08_EA.ed.,SpMin5_Bh.i.,SM10_AEA.ed.,SpMin3_Bh.s.,SM13_AEA.ed.,MPC06,SpMax3_Bh.m.,Xindex,ATSC7p,ATSC8s,nCrs,SM15_AEA.ed.,SpDiam_AEA.bo.,LOC,MWC09,MWC10,SM09_EA.ed.,piPC05,piPC06,MATS2m,CATS2D_02_AN
6.886,0.0,0.876,0.096,9,0,74.9,4.821,1,3.726,38.564,1,2,1.249,38.564,0.082,2.821,2.821,14.767,0.188,0.139,6.05,6.05,6.355,105.2,4.825,18.786,25.37,23.819,26.004,28.128,0.967,30.299,32.442,2.825,2.825,2.825,21.731,21.829,1,0.372,4.153,10.581,1.076,13.354,8.685,8.685,8.685,17.501,0.85,18.311,0.789,23.597,3.135,3.532,0.603,5.213,31.404,0,27.147,4.937,2.297,9.918,10.729,19.513,4.579,4.231,-0.14,0
7.509,0.0,0.904,0.085,12,0,189.06,5.2,1,3.87,7.958,0,3,1.313,7.958,0.086,3.2,3.2,18.576,0.203,0.125,6.801,6.801,13.303,139.97,5.254,54.877,27.498,27.031,29.436,31.822,1.009,34.223,36.617,3.254,3.254,3.254,24.664,23.726,3,1.094,4.695,11.575,0.885,15.248,11.21,11.21,11.21,19.922,1.482,19.974,1.213,25.61,4.143,3.82,0.393,16.554,291.297,3,29.389,5.467,1.379,10.923,11.791,22.247,5.036,4.808,-0.028,1
5.42,0.0,0.893,0.085,11,0,150.605,5.201,1,3.845,7.958,0,2,1.314,7.958,0.087,3.201,3.201,18.595,0.177,0.125,6.803,6.803,12.641,113.95,5.256,51.186,27.497,27.038,29.444,31.83,0.99,34.232,36.627,3.256,3.256,3.256,24.671,23.722,4,0.754,4.631,11.462,0.978,15.247,11.218,11.218,11.218,19.926,1.47,19.966,1.213,25.608,4.078,3.819,0.405,16.745,216.363,3,29.39,5.468,1.096,10.886,11.761,22.252,4.927,4.611,0.004,1
7.229,0.0,0.898,0.087,11,0,116.743,5.195,1,3.843,7.958,0,2,1.28,7.958,0.078,3.195,3.195,18.464,0.17,0.129,6.783,6.783,12.641,113.95,5.245,37.44,27.452,26.965,29.366,31.747,1.068,34.143,36.531,3.245,3.245,3.245,24.601,23.677,2,0.664,4.55,11.444,0.891,15.183,11.132,11.132,11.132,19.862,1.36,19.918,1.12,25.563,3.807,3.812,0.388,11.572,183.581,3,29.345,5.462,0.85,10.758,11.625,22.187,4.82,4.437,-0.014,1
7.62,0.0,0.872,0.084,8,0,158.352,5.117,1,3.823,7.958,0,3,1.408,7.958,0.082,3.2,3.2,18.576,0.22,0.125,6.801,6.801,11.17,139.97,5.241,51.373,27.471,27.026,29.433,31.82,1.005,34.222,36.616,3.254,3.254,3.254,24.656,23.684,3,0.966,4.078,11.118,1.011,15.199,11.21,11.21,11.21,19.902,1.469,19.91,1.213,25.576,3.912,3.557,0.605,13.736,253.603,3,29.368,5.466,2.808,10.713,11.592,22.236,4.22,4.127,-0.011,1
7.398,0.0,0.868,0.083,8,0,156.702,5.139,1,3.823,7.958,0,3,1.317,7.958,0.083,3.222,3.222,18.689,0.21,0.126,6.819,6.819,11.17,139.97,5.258,55.064,27.508,27.104,29.519,31.914,0.997,34.324,36.727,3.27,3.27,3.27,24.727,23.72,3,0.931,4.159,11.141,1.023,15.252,11.311,11.311,11.311,19.961,1.473,19.95,1.213,25.612,3.951,3.567,0.613,15.005,264.036,3,29.405,5.48,2.763,10.783,11.668,22.298,4.248,4.159,0.007,1
6.658,0.0,0.899,0.087,12,0,126.182,5.234,1,3.843,6.063,1,3,1.218,6.063,0.078,3.234,3.234,18.464,0.164,0.129,6.783,6.783,12.331,104.72,5.245,41.714,27.452,26.965,29.366,31.747,1.105,34.143,36.531,3.245,3.245,3.245,24.601,23.677,2,0.625,4.55,11.444,0.98,15.183,11.132,11.132,11.132,19.862,1.4,19.918,1.213,25.563,3.807,3.813,0.388,12.95,176.876,3,29.345,5.462,0.85,10.758,11.625,22.187,4.82,4.437,-0.08,1
6.857,0.0,0.909,0.078,11,0,121.067,5.437,1,3.901,38.564,0,0,1.195,38.564,0.086,3.437,3.437,21.33,0.134,0.12,7.627,7.627,13.549,134.3,5.503,49.079,28.579,28.964,31.591,34.217,0.871,36.846,39.476,3.503,3.503,3.503,26.349,24.589,4,0.538,5.15,11.809,1.101,16.028,13.895,13.895,13.895,21.141,1.507,20.638,1.211,26.58,4.477,3.776,0.323,16.824,169.943,4,30.584,5.55,1.331,11.197,12.077,23.725,5.612,5.699,0.024,0
8.119,0.0,0.861,0.064,4,0,81.094,5.24,1,3.748,38.564,1,1,1.34,38.564,0.099,3.279,3.279,19.633,0.097,0.098,7.077,7.077,13.883,96.41,5.395,22.649,27.571,27.547,30.053,32.542,1.092,35.045,37.542,3.395,3.395,3.395,25.076,23.724,1,0.434,3.892,10.45,1.122,15.279,12.212,12.212,12.212,20.137,0.869,19.9,0.826,25.645,3.761,3.358,0.559,4.866,16.203,4,29.502,5.447,1.697,10.889,11.834,22.558,4.127,4.007,-0.063,1
6.745,0.0,0.898,0.087,11,0,135.665,5.2,1,3.845,7.958,0,2,1.388,7.958,0.088,3.2,3.2,18.576,0.194,0.126,6.801,6.801,12.641,113.95,5.254,52.189,27.489,27.03,29.435,31.821,1.0,34.223,36.617,3.254,3.254,3.254,24.662,23.712,3,0.721,4.621,11.455,0.969,15.232,11.21,11.21,11.21,19.916,1.476,19.952,1.213,25.598,4.043,3.817,0.401,16.688,230.543,3,29.382,5.467,1.239,10.858,11.728,22.244,4.912,4.591,-0.019,1
8.208,0.0,0.908,0.088,13,0,165.071,5.2,1,3.846,7.958,0,3,1.282,7.958,0.079,3.2,3.2,18.576,0.217,0.129,6.801,6.801,18.864,175.85,5.254,57.815,27.492,27.03,29.435,31.821,1.018,34.223,36.617,3.254,3.254,3.254,24.662,23.717,3,0.96,4.669,11.488,0.95,15.239,11.21,11.21,11.21,19.917,1.494,19.963,1.213,25.602,4.127,3.818,0.39,17.205,264.843,3,29.384,5.468,1.637,10.913,11.778,22.244,4.948,4.65,-0.033,1
6.721,0.0,0.904,0.084,13,0,172.067,5.203,1,3.826,7.958,0,3,1.33,7.958,0.089,3.203,3.203,18.58,0.19,0.124,6.802,6.802,12.641,139.97,5.256,48.379,27.49,27.033,29.439,31.825,0.986,34.227,36.621,3.256,3.256,3.256,24.664,23.713,4,1.016,4.611,11.455,0.973,15.234,11.213,11.213,11.213,19.918,1.471,19.952,1.213,25.6,4.078,3.815,0.428,13.983,241.768,3,29.384,5.467,1.435,10.862,11.736,22.246,4.948,4.692,-0.04,1
6.194,0.0,0.927,0.086,16,0,129.884,5.2,1,3.869,7.958,0,2,1.277,7.958,0.085,3.2,3.2,18.577,0.179,0.127,6.801,6.801,15.089,113.95,5.254,54.648,27.507,27.034,29.438,31.823,0.993,34.224,36.618,3.254,3.254,3.254,24.668,23.739,3,0.663,4.978,11.707,0.954,15.265,11.21,11.21,11.21,19.93,1.54,19.993,1.213,25.621,4.248,3.833,0.319,18.877,235.311,3,29.397,5.467,0.718,11.007,11.873,22.252,5.332,4.995,-0.055,1
7.26,0.0,0.891,0.086,8,0,137.045,5.2,1,3.826,7.958,0,3,1.396,7.958,0.085,3.2,3.2,18.576,0.186,0.127,6.801,6.801,11.17,139.97,5.254,59.621,27.489,27.03,29.435,31.821,0.969,34.223,36.617,3.254,3.254,3.254,24.662,23.712,3,0.857,4.248,11.146,0.991,15.233,11.21,11.21,11.21,19.916,1.483,19.953,1.297,25.599,4.078,3.749,0.4,17.357,253.632,8,29.382,5.479,1.379,10.87,11.739,22.244,4.394,4.263,-0.038,1
7.569,0.0,0.871,0.083,8,0,166.351,5.117,1,3.823,7.958,0,3,1.324,7.958,0.084,3.2,3.2,18.576,0.214,0.124,6.801,6.801,11.17,139.97,5.24,47.315,27.471,27.026,29.433,31.82,1.006,34.222,36.616,3.254,3.254,3.254,24.656,23.684,3,1.028,4.06,11.117,1.022,15.199,11.21,11.21,11.21,19.902,1.44,19.91,1.213,25.576,3.892,3.557,0.62,12.413,235.148,3,29.368,5.465,2.685,10.7,11.582,22.236,4.205,4.111,-0.006,1
7.721,0.0,0.873,0.085,8,0,152.893,5.126,1,3.824,7.958,0,3,1.362,7.958,0.081,3.2,3.2,18.576,0.226,0.127,6.801,6.801,11.17,139.97,5.242,53.153,27.471,27.026,29.433,31.82,1.004,34.222,36.616,3.254,3.254,3.254,24.656,23.684,3,0.932,4.094,11.119,1.01,15.2,11.21,11.21,11.21,19.902,1.476,19.911,1.213,25.576,3.932,3.561,0.59,14.602,247.84,3,29.368,5.467,2.924,10.724,11.602,22.236,4.234,4.143,-0.015,1
7.921,0.0,0.905,0.087,11,0,121.634,5.213,1,3.843,5.133,0,2,1.246,5.133,0.078,3.213,3.213,18.464,0.167,0.129,6.783,6.783,13.654,116.75,5.245,39.658,27.452,26.965,29.366,31.747,1.081,34.143,36.531,3.245,3.245,3.245,24.601,23.677,2,0.645,4.55,11.444,0.9,15.183,11.132,11.132,11.132,19.862,1.372,19.918,1.149,25.563,3.807,3.813,0.388,11.944,179.607,3,29.345,5.462,0.85,10.758,11.625,22.187,4.82,4.437,-0.052,1
7.018,0.0,0.869,0.085,8,0,149.354,5.116,1,3.823,7.958,0,3,1.236,7.958,0.089,3.2,3.2,18.575,0.208,0.123,6.801,6.801,11.17,139.97,5.238,44.098,27.471,27.026,29.433,31.82,1.016,34.222,36.616,3.254,3.254,3.254,24.656,23.684,2,0.891,4.043,11.116,0.958,15.199,11.209,11.209,11.209,19.902,1.368,19.909,1.213,25.576,3.829,3.556,0.633,12.032,238.865,3,29.368,5.463,2.554,10.686,11.568,22.236,4.19,4.043,-0.002,1
8.18,0.0,0.861,0.064,4,0,81.094,5.24,1,3.748,38.564,1,1,1.34,38.564,0.099,3.279,3.279,19.633,0.097,0.098,7.077,7.077,13.883,96.41,5.395,22.649,27.571,27.547,30.053,32.542,1.092,35.045,37.542,3.395,3.395,3.395,25.076,23.724,1,0.434,3.892,10.45,1.122,15.279,12.212,12.212,12.212,20.137,0.869,19.9,0.826,25.645,3.761,3.358,0.559,4.866,16.203,4,29.502,5.447,1.697,10.889,11.834,22.558,4.127,4.007,-0.063,1
7.377,0.0,0.898,0.087,13,0,168.555,5.2,1,3.846,7.958,3,3,1.205,7.958,0.08,3.2,3.2,18.576,0.197,0.128,6.801,6.801,17.4,143.05,5.254,54.794,27.491,27.03,29.435,31.821,1.021,34.223,36.617,3.254,3.254,3.254,24.662,23.717,2,1.045,4.66,11.487,0.958,15.238,11.21,11.21,11.21,19.917,1.485,19.963,1.213,25.602,4.111,3.818,0.395,16.995,274.133,3,29.384,5.468,1.511,10.905,11.771,22.244,4.941,4.64,-0.018,1
6.409,0.0,0.904,0.087,13,0,161.491,5.2,1,3.845,7.958,0,3,1.311,7.958,0.088,3.2,3.2,18.576,0.197,0.126,6.801,6.801,12.641,139.97,5.254,51.05,27.489,27.03,29.435,31.821,1.014,34.223,36.617,3.254,3.254,3.254,24.662,23.712,2,0.862,4.621,11.455,0.958,15.232,11.21,11.21,11.21,19.916,1.444,19.952,1.213,25.598,4.043,3.817,0.401,15.679,242.341,3,29.382,5.467,1.239,10.858,11.728,22.244,4.912,4.591,-0.04,1
7.721,0.0,0.908,0.087,13,0,168.555,5.2,1,3.846,7.958,0,3,1.207,7.958,0.08,3.2,3.2,18.576,0.212,0.128,6.801,6.801,18.864,175.85,5.254,54.796,27.491,27.03,29.435,31.821,1.026,34.223,36.617,3.254,3.254,3.254,24.662,23.717,2,1.033,4.66,11.487,0.946,15.238,11.21,11.21,11.21,19.917,1.462,19.963,1.213,25.602,4.111,3.818,0.395,16.446,274.133,3,29.384,5.468,1.511,10.905,11.771,22.244,4.941,4.64,-0.032,1
5.553,0.0,0.8,0.133,4,0,37.273,4.174,1,3.532,38.564,2,2,0.941,38.564,0.056,2.403,2.403,10.953,0.222,0.179,5.064,5.064,3.922,105.2,4.298,5.923,22.926,20.023,21.934,23.654,0.93,25.528,27.285,2.424,2.424,2.424,18.363,19.727,0,0.176,2.398,8.904,0.911,11.343,6.16,6.16,6.16,14.827,0.061,16.536,0.177,21.326,1.386,3.223,1.048,0.993,14.855,0,24.529,4.563,1.922,8.615,9.345,16.39,2.485,1.609,-0.131,0
5.523,0.0,0.801,0.117,7,0,38.706,4.413,1,3.568,38.564,2,2,0.805,38.564,0.056,2.642,2.642,13.972,0.19,0.172,5.899,5.899,5.192,96.41,4.617,6.993,24.886,22.92,25.063,27.105,0.947,29.222,31.284,2.743,2.743,2.743,20.918,21.361,0,0.186,2.708,9.34,0.967,12.739,8.054,8.054,8.054,16.8,0.316,17.851,0.516,23.122,1.386,3.243,1.124,1.14,13.262,0,26.653,4.795,1.859,9.097,9.876,18.726,2.565,1.609,-0.052,1
8.347,72.492,0.94,0.071,13,1,124.347,5.211,1,3.897,38.564,0,0,0.985,38.564,0.112,3.211,3.211,19.569,0.083,0.11,7.037,7.037,20.79,125.51,5.32,41.3,27.702,27.471,29.952,32.412,1.018,34.893,37.367,3.32,3.32,3.32,25.043,23.908,3,0.631,5.201,11.712,1.049,15.463,12.048,12.048,12.048,20.195,1.385,20.145,1.214,25.801,4.86,3.716,0.314,13.742,134.201,7,29.608,5.47,0.744,11.348,12.255,22.552,5.689,5.738,-0.039,1
6.921,0.0,0.875,0.093,13,0,102.497,4.861,2,3.843,70.783,1,2,1.174,70.783,0.088,2.861,2.861,15.273,0.214,0.137,6.126,6.126,9.022,130.5,4.891,33.803,25.874,24.347,26.546,28.68,0.882,30.865,33.02,2.891,2.891,2.891,22.25,22.31,1,0.494,4.299,10.695,1.057,13.802,8.935,8.935,8.935,17.992,0.959,18.76,0.984,24.09,3.466,3.723,0.594,10.256,52.569,0,27.66,5.007,2.567,10.225,11.047,20.018,4.686,4.38,-0.213,0
6.0,0.0,0.901,0.093,13,0,83.914,4.867,2,3.843,70.783,1,2,1.15,70.783,0.088,2.867,2.867,15.273,0.209,0.137,6.126,6.126,9.319,136.29,4.891,33.599,25.874,24.347,26.546,28.68,0.88,30.865,33.02,2.891,2.891,2.891,22.25,22.31,0,0.392,4.299,10.695,1.075,13.802,8.935,8.935,8.935,17.992,0.959,18.76,0.984,24.09,3.466,3.723,0.594,10.004,51.272,0,27.66,5.007,2.567,10.225,11.047,20.018,4.686,4.38,-0.203,0
7.237,0.0,0.874,0.096,12,0,85.576,4.782,2,3.801,70.783,1,3,1.217,70.783,0.07,2.782,2.782,14.699,0.205,0.142,6.041,6.041,9.807,130.5,4.841,32.917,25.685,23.886,26.043,28.131,0.928,30.275,32.386,2.841,2.841,2.841,21.838,22.153,2,0.441,4.199,10.668,1.063,13.577,8.584,8.584,8.584,17.674,0.881,18.635,1.029,23.918,3.258,3.702,0.563,9.068,45.248,0,27.455,4.946,2.561,10.08,10.884,19.648,4.543,4.104,-0.176,0
8.699,48.584,0.921,0.069,9,1,107.596,5.21,1,3.765,38.564,0,1,0.909,38.564,0.118,3.21,3.21,19.565,0.065,0.105,7.037,7.037,18.534,125.51,5.319,30.827,27.629,27.454,29.939,32.403,1.044,34.886,37.362,3.319,3.319,3.319,25.019,23.815,3,0.601,4.867,11.413,0.965,15.376,12.047,12.047,12.047,20.148,1.23,20.027,0.957,25.719,4.7,3.68,0.432,10.042,125.446,7,29.544,5.469,1.343,11.166,12.084,22.521,5.357,5.517,-0.072,1
6.0,0.0,0.83,0.105,8,0,86.677,4.667,2,3.799,70.783,1,2,1.01,70.783,0.08,2.825,2.825,15.051,0.243,0.149,6.103,6.103,7.95,130.5,4.8,27.122,25.738,24.159,26.349,28.479,0.947,30.654,32.801,2.865,2.865,2.865,22.06,22.16,1,0.424,3.332,9.722,0.974,13.588,8.822,8.822,8.822,17.799,0.911,18.59,0.899,23.948,2.833,3.549,1.102,7.592,55.459,0,27.53,4.958,2.352,9.818,10.625,19.838,3.367,3.045,-0.168,0
6.824,0.0,0.876,0.094,13,0,103.351,4.833,2,3.84,70.783,1,2,1.181,70.783,0.081,2.833,2.833,15.076,0.222,0.142,6.105,6.105,10.891,130.5,4.87,36.643,25.839,24.226,26.408,28.529,0.878,30.699,32.841,2.87,2.87,2.87,22.141,22.284,1,0.478,4.285,10.688,1.035,13.752,8.83,8.83,8.83,17.913,1.146,18.743,1.059,24.06,3.497,3.76,0.569,11.307,70.559,0,27.62,4.98,2.702,10.214,11.028,19.929,4.624,4.305,-0.203,0
6.0,0.0,0.915,0.091,16,0,101.417,4.858,3,3.962,109.932,1,3,1.113,70.783,0.085,2.858,2.858,15.277,0.2,0.135,6.126,6.126,11.52,130.5,4.894,44.557,25.999,24.415,26.604,28.727,0.92,30.905,33.053,2.894,2.894,2.894,22.336,22.465,2,0.528,4.828,11.33,1.088,13.988,8.937,8.937,8.937,18.119,1.154,18.951,1.047,24.23,3.871,3.796,0.389,13.638,75.536,0,27.772,5.044,0.905,10.568,11.392,20.117,5.274,4.972,-0.155,0
6.0,0.0,0.876,0.092,12,0,96.788,4.861,2,3.861,70.783,1,3,1.141,70.783,0.084,2.861,2.861,15.274,0.222,0.138,6.126,6.126,9.361,130.5,4.891,35.694,25.874,24.348,26.546,28.68,0.885,30.865,33.02,2.891,2.891,2.891,22.25,22.31,1,0.471,4.312,10.697,1.061,13.803,8.935,8.935,8.935,17.993,1.054,18.761,0.99,24.091,3.526,3.725,0.581,10.764,70.119,0,27.66,5.014,2.702,10.247,11.068,20.018,4.695,4.404,-0.157,0
6.0,0.0,0.941,0.083,18,0,102.591,5.057,2,3.973,70.783,1,3,1.341,70.783,0.094,3.057,3.057,17.136,0.167,0.125,6.522,6.522,12.349,130.5,5.058,53.912,26.802,25.837,28.154,30.435,0.973,32.749,35.048,3.058,3.058,3.058,23.594,23.154,2,0.495,5.371,12.327,1.098,14.687,10.265,10.265,10.265,19.09,1.409,19.53,1.143,24.975,4.357,3.796,0.311,17.211,72.517,0,28.634,5.453,0.839,10.96,11.815,21.259,5.909,6.003,-0.143,0
7.097,0.0,0.912,0.094,17,0,103.438,4.856,2,3.873,70.783,1,3,1.32,70.783,0.085,2.856,2.856,15.274,0.208,0.138,6.126,6.126,9.5,130.5,4.891,45.31,25.96,24.395,26.584,28.711,0.91,30.89,33.04,2.891,2.891,2.891,22.309,22.416,2,0.51,4.781,11.176,1.063,13.933,8.935,8.935,8.935,18.081,1.321,18.89,1.071,24.186,3.784,3.779,0.379,13.87,53.622,0,27.737,5.026,0.862,10.501,11.318,20.089,5.189,4.799,-0.193,0
6.155,0.0,0.849,0.087,8,0,99.101,5.407,2,3.841,70.783,0,2,1.024,70.783,0.075,3.473,3.473,21.038,0.179,0.13,7.608,7.608,10.782,130.5,5.458,29.354,28.441,28.83,31.451,34.07,0.877,36.691,39.311,3.48,3.48,3.48,26.215,24.405,2,0.489,3.689,10.597,1.038,15.804,13.745,13.745,13.745,20.99,0.911,20.385,1.208,26.422,3.367,3.549,0.655,8.509,68.484,4,30.463,5.521,2.334,10.439,11.312,23.592,3.689,3.584,-0.161,0
6.0,0.0,0.876,0.094,13,0,103.351,4.833,2,3.84,70.783,1,2,1.181,70.783,0.081,2.833,2.833,15.076,0.222,0.142,6.105,6.105,10.891,130.5,4.87,36.643,25.839,24.226,26.408,28.529,0.878,30.699,32.841,2.87,2.87,2.87,22.141,22.284,1,0.478,4.285,10.688,1.035,13.752,8.83,8.83,8.83,17.913,1.146,18.743,1.059,24.06,3.497,3.76,0.569,11.307,70.559,0,27.62,4.98,2.702,10.214,11.028,19.929,4.624,4.305,-0.203,0
6.0,0.0,0.875,0.093,13,0,102.497,4.861,2,3.843,70.783,1,2,1.174,70.783,0.088,2.861,2.861,15.273,0.214,0.137,6.126,6.126,9.022,130.5,4.891,33.803,25.874,24.347,26.546,28.68,0.882,30.865,33.02,2.891,2.891,2.891,22.25,22.31,1,0.494,4.299,10.695,1.057,13.802,8.935,8.935,8.935,17.992,0.959,18.76,0.984,24.09,3.466,3.723,0.594,10.256,52.569,0,27.66,5.007,2.567,10.225,11.047,20.018,4.686,4.38,-0.213,0
4.509,0.0,0.87,0.089,11,0,77.041,4.918,1,3.762,38.564,2,1,1.101,38.564,0.085,2.918,2.918,16.921,0.171,0.135,6.527,6.527,7.677,96.41,5.031,22.371,26.391,25.371,27.699,29.979,0.836,32.294,34.588,3.031,3.031,3.031,23.123,22.695,2,0.37,4.257,10.718,1.014,14.132,10.031,10.031,10.031,18.586,0.917,19.023,0.903,24.54,3.258,3.581,0.643,6.615,42.145,0,28.246,5.072,2.256,10.186,11.024,20.766,4.639,4.348,-0.075,1
4.959,0.0,0.799,0.133,2,0,35.609,4.364,1,3.553,38.564,6,1,0.967,38.564,0.056,2.494,2.494,10.953,0.263,0.179,5.064,5.064,3.786,93.17,4.298,5.956,22.926,20.023,21.934,23.654,0.916,25.528,27.285,2.424,2.424,2.424,18.363,19.727,0,0.162,2.398,8.904,0.913,11.343,6.16,6.16,6.16,14.827,0.091,16.536,0.258,21.326,1.386,3.231,1.048,1.027,13.64,0,24.529,4.563,1.922,8.615,9.345,16.39,2.485,1.609,-0.112,0
7.357,0.0,0.915,0.091,16,0,101.417,4.858,3,3.962,109.932,1,3,1.113,70.783,0.085,2.858,2.858,15.277,0.2,0.135,6.126,6.126,11.52,130.5,4.894,44.557,25.999,24.415,26.604,28.727,0.92,30.905,33.053,2.894,2.894,2.894,22.336,22.465,2,0.528,4.828,11.33,1.088,13.988,8.937,8.937,8.937,18.119,1.154,18.951,1.047,24.23,3.871,3.796,0.389,13.638,75.536,0,27.772,5.044,0.905,10.568,11.392,20.117,5.274,4.972,-0.155,0
7.721,0.0,0.912,0.091,16,0,96.267,4.857,2,3.881,70.783,1,3,1.361,70.783,0.086,2.857,2.857,15.274,0.189,0.135,6.126,6.126,12.349,130.5,4.891,47.781,25.999,24.415,26.603,28.726,0.906,30.904,33.051,2.891,2.891,2.891,22.335,22.465,2,0.477,4.828,11.33,1.111,13.988,8.935,8.935,8.935,18.119,1.257,18.951,1.068,24.23,3.871,3.755,0.387,14.449,59.342,0,27.772,5.021,0.905,10.566,11.389,20.117,5.274,4.972,-0.155,0
6.0,0.0,0.901,0.093,13,0,83.914,4.867,2,3.843,70.783,1,2,1.15,70.783,0.088,2.867,2.867,15.273,0.209,0.137,6.126,6.126,9.319,136.29,4.891,33.599,25.874,24.347,26.546,28.68,0.88,30.865,33.02,2.891,2.891,2.891,22.25,22.31,0,0.392,4.299,10.695,1.075,13.802,8.935,8.935,8.935,17.992,0.959,18.76,0.984,24.09,3.466,3.723,0.594,10.004,51.272,0,27.66,5.007,2.567,10.225,11.047,20.018,4.686,4.38,-0.203,0
6.194,0.0,0.858,0.089,10,0,142.409,4.862,2,3.877,70.783,1,2,1.334,70.783,0.08,2.862,2.862,16.309,0.188,0.133,6.401,6.401,9.758,130.5,5.109,46.481,26.622,25.617,27.891,30.15,0.841,32.425,34.696,3.109,3.109,3.109,23.381,22.982,4,0.718,4.326,10.871,1.057,14.5,9.969,9.969,9.969,18.908,0.959,19.356,1.017,24.801,3.638,3.723,0.589,12.788,72.428,0,28.445,5.073,2.479,10.392,11.232,21.1,4.722,4.475,0.009,0
6.0,0.0,0.913,0.093,17,0,95.688,4.857,2,3.88,70.783,1,3,1.23,70.783,0.085,2.857,2.857,15.274,0.2,0.138,6.126,6.126,10.879,130.5,4.891,42.568,25.96,24.395,26.585,28.712,0.944,30.891,33.04,2.891,2.891,2.891,22.309,22.415,2,0.448,4.773,11.175,1.079,13.932,8.935,8.935,8.935,18.081,1.154,18.889,1.047,24.186,3.784,3.741,0.393,13.115,60.795,0,27.737,5.02,0.881,10.49,11.31,20.089,5.184,4.807,-0.205,0
7.347,0.0,0.875,0.093,12,0,109.704,4.856,2,3.858,70.783,1,3,1.33,70.783,0.088,2.856,2.856,15.273,0.214,0.137,6.126,6.126,8.063,130.5,4.891,39.801,25.874,24.347,26.546,28.68,0.883,30.865,33.02,2.891,2.891,2.891,22.25,22.31,2,0.552,4.299,10.695,1.023,13.802,8.935,8.935,8.935,17.992,0.959,18.76,0.986,24.09,3.466,3.719,0.594,11.181,48.152,0,27.66,5.007,2.567,10.225,11.047,20.018,4.686,4.38,-0.165,0
4.699,0.0,0.85,0.088,6,0,138.647,4.874,0,3.689,0.0,3,0,0.974,0.0,0.075,2.874,2.874,15.233,0.19,0.132,6.103,6.103,12.809,115.73,4.881,27.486,25.786,24.169,26.369,28.493,0.956,30.679,32.829,2.881,2.881,2.881,22.091,22.251,2,0.804,4.285,10.767,1.086,13.731,8.878,8.878,8.878,17.867,0.921,18.736,0.989,24.016,3.584,3.558,0.602,7.538,85.77,0,27.559,4.999,2.377,10.262,11.084,19.857,4.704,4.487,-0.014,0
6.668,0.0,0.876,0.092,12,0,96.788,4.861,2,3.861,70.783,1,3,1.141,70.783,0.084,2.861,2.861,15.274,0.222,0.138,6.126,6.126,9.361,130.5,4.891,35.694,25.874,24.348,26.546,28.68,0.885,30.865,33.02,2.891,2.891,2.891,22.25,22.31,1,0.471,4.312,10.697,1.061,13.803,8.935,8.935,8.935,17.993,1.054,18.761,0.99,24.091,3.526,3.725,0.581,10.764,70.119,0,27.66,5.014,2.702,10.247,11.068,20.018,4.695,4.404,-0.157,0
7.046,0.0,0.941,0.083,18,0,102.591,5.057,2,3.973,70.783,1,3,1.341,70.783,0.094,3.057,3.057,17.136,0.167,0.125,6.522,6.522,12.349,130.5,5.058,53.912,26.802,25.837,28.154,30.435,0.973,32.749,35.048,3.058,3.058,3.058,23.594,23.154,2,0.495,5.371,12.327,1.098,14.687,10.265,10.265,10.265,19.09,1.409,19.53,1.143,24.975,4.357,3.796,0.311,17.211,72.517,0,28.634,5.453,0.839,10.96,11.815,21.259,5.909,6.003,-0.143,0
6.155,0.0,0.867,0.093,8,0,74.878,4.721,1,3.752,38.564,2,1,1.258,38.564,0.084,2.721,2.721,14.418,0.226,0.139,6.003,6.003,5.704,102.4,4.828,17.817,25.301,23.7,25.873,27.982,0.86,30.14,32.269,2.828,2.828,2.828,21.632,21.783,2,0.412,4.184,10.585,0.946,13.333,8.583,8.583,8.583,17.44,0.824,18.286,0.85,23.54,3.178,3.539,0.618,5.198,41.417,0,27.067,4.932,2.297,9.943,10.76,19.422,4.6,4.288,-0.12,1
4.0,0.0,0.845,0.09,6,0,124.956,4.887,0,3.684,0.0,3,0,1.07,0.0,0.084,2.887,2.887,15.338,0.189,0.131,6.12,6.12,9.964,103.7,4.894,22.155,25.791,24.246,26.458,28.593,0.963,30.79,32.949,2.894,2.894,2.894,22.157,22.243,4,0.681,4.285,10.75,1.133,13.741,8.955,8.955,8.955,17.907,0.903,18.715,0.966,24.015,3.434,3.516,0.619,5.963,154.278,0,27.569,4.998,2.266,10.212,11.04,19.908,4.713,4.417,0.029,0
