pXC50,Eig03_EA,SM11_AEA.bo.,Eig03_EA.bo.,SM13_AEA.ri.,RDSQ,Eig06_AEA.bo.,X2,ZM2V,ZM2Per,ATS1m,ATS5m,ZM2MulPer,Eig08_AEA.dm.,SM03_AEA.bo.,ZM2Kup,Psi_e_1,Eig05_AEA.dm.,Eta_epsi,MW,ZM1Per,Eig03_AEA.ri.,Eig13_AEA.bo.,Eig13_AEA.ed.,GGI5,Eig07_AEA.bo.,ZM1MulPer,ATSC6p,Eig08_EA.bo.,MPC01,MWC01,nBO,SRW02,ZM1V,ZM2Mad,SpAD_AEA.ed.,Dz,GGI10,Eig07_EA,SM15_AEA.bo.,XMOD,ATS8m,ATS4m,X3sol,piPC02,SM02_EA.bo.,SRW04,SpAD_EA.ed.,Eig07_AEA.ri.,ATSC4i,ATS2m,Eig15_AEA.ed.,SpMax4_Bh.m.,P_VSA_LogP_5,Eig08_EA.ed.,SM03_AEA.ri.,GMTIV,SM08_AEA.bo.,Eig06_AEA.ed.,SpMax4_Bh.p.,SpMax4_Bh.v.,IC3,Eig07_EA.bo.,ATSC5p,GMTI,SpAD_EA.bo.,S1K,Pol,X5v
6.85,2.917,2.917,3.541,3.541,239.265,3.513,12.733,452.0,720.76,3.617,4.141,479.83,1.836,6.273,482.581,4.998,2.797,28.729,390.82,711.01,3.835,1.164,2.981,1.386,3.151,547.973,7.712,1.956,3.434,3.434,30,4.111,506.0,208.12,47.509,60.833,0.156,1.533,1.533,84.3,3.585,4.125,9.346,4.353,5.04,5.485,140.687,2.497,1.487,4.058,2.344,3.579,102.088,4.0,4.0,32231.0,13.284,5.401,3.407,3.42,4.949,2.254,8.643,8790.0,59.38,18.009,43,2.189
5.2,2.472,2.472,3.036,3.036,185.621,3.058,9.978,282.0,437.15,3.41,3.496,298.39,1.182,5.964,290.099,3.593,1.862,24.2,305.46,376.68,3.415,0.881,2.406,0.671,2.824,262.624,8.924,1.5,3.296,3.296,26,3.97,250.0,155.077,39.666,47.5,0.078,1.364,1.364,69.501,3.052,3.619,8.836,4.155,4.84,5.283,110.524,2.353,1.491,3.755,2.0,3.366,10.353,2.697,2.697,12672.0,12.789,4.434,3.332,3.334,4.559,1.963,9.918,6479.0,50.886,14.62,35,2.687
5.5,2.8,2.8,3.55,3.55,268.057,3.224,12.353,415.0,644.31,3.631,3.958,438.043,1.594,6.288,428.38,4.567,2.524,28.6,379.5,556.46,3.757,2.351,3.247,0.99,3.129,391.525,10.022,2.011,3.526,3.526,33,4.205,370.0,203.24,50.867,60.5,0.11,1.545,1.545,88.581,3.514,4.047,11.332,4.446,5.133,5.525,143.296,2.512,1.668,3.981,3.012,3.583,59.527,3.652,3.652,27294.0,13.17,4.603,3.52,3.527,4.414,2.214,11.732,11780.0,67.174,17.789,49,2.829
4.8,2.472,2.472,3.036,3.036,185.621,3.058,9.978,298.0,462.99,3.424,3.497,315.456,1.236,5.964,308.915,3.563,1.935,24.3,306.45,399.96,3.413,0.881,2.406,0.671,2.824,279.166,8.536,1.5,3.296,3.296,26,3.97,266.0,157.963,39.666,48.0,0.078,1.364,1.364,70.076,3.058,3.62,8.836,4.155,4.84,5.283,110.524,2.353,1.413,3.766,2.0,3.36,13.049,2.697,2.697,13324.0,12.789,4.434,3.311,3.317,4.506,1.963,9.177,6479.0,50.886,14.583,35,2.382
5.64,2.769,2.769,3.57,3.57,238.455,3.232,11.739,401.0,625.87,3.572,3.854,425.921,1.71,6.203,420.014,4.181,2.633,28.6,361.5,542.49,3.708,1.494,2.778,1.094,3.188,384.419,9.393,1.984,3.434,3.434,30,4.111,362.0,192.07,47.603,57.5,0.189,1.605,1.605,81.917,3.337,4.014,10.259,4.327,5.014,5.451,134.036,2.558,1.66,3.944,2.382,3.399,59.098,4.049,4.049,21246.0,13.136,4.702,3.383,3.377,4.519,2.182,9.496,8937.0,58.766,17.761,46,2.443
5.5,2.726,2.726,3.539,3.539,213.986,3.166,10.46,377.0,587.65,3.504,3.734,399.262,1.593,6.109,395.31,3.878,2.377,26.0,333.44,515.65,3.656,1.494,2.768,0.872,2.959,366.844,7.517,1.611,3.367,3.367,28,4.043,346.0,177.737,43.536,53.5,0.106,1.488,1.488,77.282,3.24,3.892,9.694,4.245,4.931,5.361,121.351,2.444,1.46,3.852,2.299,3.388,71.679,2.696,2.696,18796.0,13.017,4.464,3.373,3.366,4.533,1.939,8.826,7375.0,55.094,15.866,42,2.254
6.9,2.786,2.786,3.236,3.236,260.963,3.397,13.768,489.0,789.83,3.713,4.147,521.839,1.946,6.25,532.928,5.39,2.811,32.843,427.87,786.79,3.666,1.399,3.048,1.521,3.274,609.146,11.319,2.189,3.497,3.497,32,4.174,564.0,226.439,50.842,66.833,0.239,1.898,1.898,91.233,3.504,4.195,9.908,4.366,5.053,5.549,150.73,2.834,1.906,4.203,2.487,3.541,67.479,4.905,4.905,42598.0,13.259,5.038,3.311,3.325,4.884,2.468,10.102,11063.0,61.644,20.243,48,2.745
5.0,2.57,2.57,3.334,3.334,200.427,2.831,10.648,342.0,530.64,3.518,3.93,363.679,1.592,5.967,348.851,3.882,2.333,27.452,358.91,501.73,3.534,1.153,2.403,0.66,2.807,373.246,8.974,1.5,3.332,3.332,27,4.007,348.0,172.706,41.698,53.333,0.078,1.462,1.462,78.085,3.464,3.915,9.424,4.094,4.779,5.313,112.548,2.455,1.332,3.887,2.0,3.383,48.305,3.091,3.091,17374.0,12.695,4.583,3.283,3.256,5.054,1.836,10.118,7197.0,49.753,18.0,39,2.406
5.3,2.503,2.503,3.038,3.038,196.451,3.128,10.6,316.0,490.41,3.501,3.58,334.9,1.388,6.019,316.961,3.756,2.223,25.286,339.9,448.03,3.438,1.092,2.511,0.782,2.841,324.716,9.43,1.629,3.332,3.332,27,4.007,306.0,171.835,41.74,49.833,0.103,1.444,1.444,75.039,3.237,3.705,9.536,4.201,4.887,5.333,116.803,2.415,1.48,3.881,2.0,3.407,13.854,2.966,2.966,17359.0,12.862,4.773,3.334,3.336,4.725,1.986,10.361,7268.0,52.683,15.829,37,2.85
5.7,2.854,2.854,3.289,3.289,230.231,3.155,12.558,388.0,625.77,3.582,3.675,413.209,1.446,6.161,424.099,4.844,2.241,30.043,373.46,596.71,3.836,1.305,2.982,1.025,3.049,451.134,9.21,1.964,3.434,3.434,30,4.111,420.0,193.553,46.578,60.0,0.119,1.674,1.674,81.382,3.515,3.885,9.247,4.287,4.973,5.468,137.671,2.619,1.907,4.04,2.377,3.402,58.419,3.767,3.767,29980.0,13.125,4.785,3.338,3.344,4.686,2.167,10.686,9971.0,58.019,18.219,43,2.822
7.3,2.786,2.786,3.401,3.401,272.013,3.482,13.937,497.0,799.32,3.727,4.145,531.234,2.046,6.323,533.004,5.457,2.883,32.829,434.89,782.11,3.668,2.0,3.039,1.639,3.258,600.968,11.454,2.275,3.526,3.526,33,4.205,556.0,229.195,52.229,67.833,0.247,1.858,1.858,93.949,3.525,4.213,10.667,4.404,5.091,5.572,153.496,2.804,1.953,4.203,2.827,3.547,92.603,4.94,4.94,45217.0,13.314,5.131,3.38,3.397,4.929,2.46,10.275,12146.0,64.024,20.779,50,2.788
5.7,3.127,3.127,3.653,3.653,298.555,3.523,15.726,561.0,925.16,3.809,4.265,600.146,1.977,6.365,623.595,6.564,2.88,37.171,477.88,935.47,4.028,2.0,3.414,1.827,3.281,735.564,11.566,2.308,3.584,3.584,35,4.263,678.0,255.005,56.057,75.833,0.272,2.037,2.037,99.885,3.679,4.322,10.243,4.44,5.127,5.659,171.468,2.942,2.2,4.356,2.907,3.584,106.424,5.116,5.116,63639.0,13.443,5.264,3.377,3.403,4.759,2.48,10.663,14316.0,66.906,23.005,54,2.863
7.2,2.952,2.952,3.382,3.382,258.992,3.204,13.31,462.0,746.95,3.704,4.084,490.353,1.84,6.221,496.947,5.266,2.513,32.629,423.91,722.5,3.843,1.528,2.98,1.414,3.074,550.468,11.268,2.009,3.497,3.497,32,4.174,512.0,225.088,50.2,65.333,0.214,1.701,1.701,91.148,3.554,4.137,10.212,4.341,5.027,5.533,147.122,2.643,1.792,4.175,2.68,3.544,61.43,4.608,4.608,37222.0,13.218,5.027,3.373,3.371,4.934,2.212,10.598,11171.0,60.824,20.305,48,2.811
6.8,2.785,2.785,3.13,3.13,283.588,3.322,14.081,482.0,779.92,3.772,4.252,515.209,1.947,6.248,519.675,5.551,2.702,35.395,453.94,771.74,3.664,2.0,3.254,1.494,3.133,592.605,13.285,1.989,3.555,3.555,34,4.234,552.0,231.911,52.777,70.333,0.235,1.761,1.761,98.355,3.671,4.268,10.535,4.366,5.053,5.58,152.228,2.692,2.045,4.222,2.889,3.539,58.358,4.617,4.617,44132.0,13.227,5.048,3.382,3.388,5.06,2.322,11.532,12913.0,63.341,22.191,50,2.978
6.3,2.503,2.503,3.06,3.06,229.526,3.141,11.547,387.0,606.4,3.639,3.875,413.335,1.662,6.068,398.787,4.126,2.313,29.652,386.93,572.51,3.425,1.418,2.963,0.889,2.841,421.499,10.086,1.653,3.434,3.434,30,4.111,398.0,194.75,45.785,58.333,0.115,1.465,1.465,86.873,3.561,3.89,10.163,4.245,4.931,5.416,124.774,2.391,1.501,3.99,2.379,3.448,31.887,3.077,3.077,26472.0,12.888,4.815,3.382,3.387,4.869,1.987,8.945,9513.0,56.281,18.479,41,2.576
6.9,2.508,2.508,3.454,3.454,273.444,3.337,13.144,433.0,674.32,3.723,3.987,459.282,1.665,6.241,442.06,4.677,2.674,30.986,418.97,612.84,3.5,2.189,3.414,0.976,3.136,442.891,11.072,2.052,3.555,3.555,34,4.234,418.0,216.868,51.36,63.333,0.152,1.715,1.715,94.772,3.775,3.967,11.602,4.434,5.121,5.549,143.17,2.662,1.72,4.091,2.964,3.686,35.073,3.977,3.977,34353.0,13.025,5.032,3.542,3.548,4.83,2.35,10.092,13159.0,66.868,19.347,46,2.979
6.8,2.775,2.775,3.458,3.458,265.713,3.544,13.605,477.0,755.06,3.657,4.031,507.355,1.678,6.337,518.201,5.335,2.809,31.11,407.42,733.89,3.707,2.221,3.157,1.32,3.154,557.749,7.629,2.085,3.526,3.526,33,4.205,518.0,205.574,50.471,67.0,0.132,1.56,1.56,91.16,3.576,4.051,10.16,4.469,5.156,5.541,144.943,2.528,1.614,4.087,2.957,3.557,115.259,3.984,3.984,43846.0,13.264,5.226,3.408,3.423,4.926,2.273,9.149,12730.0,67.149,19.857,46,2.156
6.07,2.875,2.875,3.544,3.544,249.101,3.227,12.816,467.0,743.65,3.631,4.033,496.409,1.596,6.24,513.31,5.041,2.916,30.543,387.41,719.77,3.776,2.0,3.135,1.278,3.131,546.741,7.621,1.896,3.466,3.466,31,4.143,508.0,204.467,48.07,64.0,0.139,1.539,1.539,86.411,3.584,4.073,9.694,4.327,5.014,5.493,140.427,2.493,1.679,4.079,2.521,3.51,116.559,3.928,3.928,36289.0,13.181,4.715,3.371,3.383,4.533,2.116,8.97,9916.0,60.295,18.528,45,2.316
6.1,2.503,2.503,3.06,3.06,219.2,3.14,11.193,371.0,580.09,3.594,3.806,393.155,1.398,6.052,380.06,4.004,2.258,28.186,370.93,529.15,3.425,1.322,2.957,0.889,2.841,383.724,10.288,1.639,3.401,3.401,29,4.078,362.0,188.701,44.495,55.333,0.103,1.446,1.446,82.666,3.44,3.85,9.894,4.23,4.916,5.389,122.385,2.387,1.492,3.962,2.262,3.449,31.887,2.984,2.984,22255.0,12.885,4.815,3.446,3.433,4.824,1.987,8.962,8650.0,55.131,17.564,40,2.633
4.9,2.503,2.503,2.929,2.929,182.734,3.032,10.179,347.0,539.72,3.488,3.487,368.598,1.39,5.964,354.792,3.58,2.145,24.286,328.84,500.11,3.423,1.009,2.477,0.608,2.841,365.6,6.588,1.617,3.296,3.296,26,3.97,344.0,169.369,39.345,49.333,0.094,1.44,1.44,73.743,3.214,3.592,8.913,4.155,4.84,5.283,109.131,2.383,1.157,3.862,2.0,3.367,46.774,2.944,2.944,18924.0,12.704,4.414,3.265,3.273,4.572,1.985,6.196,6741.0,50.564,14.729,33,2.095
6.35,3.095,3.095,3.604,3.604,222.733,3.239,12.721,401.0,640.22,3.504,3.9,429.472,1.583,6.252,436.746,4.693,2.814,28.143,357.41,617.96,3.953,1.06,2.736,1.382,3.115,473.245,7.283,1.857,3.367,3.367,28,4.043,436.0,181.919,44.581,58.0,0.155,1.483,1.483,76.186,3.486,3.987,8.557,4.314,5.001,5.434,136.521,2.442,1.736,3.992,2.245,3.424,99.016,3.891,3.891,23516.0,13.345,4.775,3.339,3.344,4.368,2.061,9.989,7141.0,56.762,18.176,42,1.856
5.2,2.854,2.854,3.289,3.289,230.231,3.155,12.558,418.0,674.39,3.6,3.671,445.735,1.522,6.161,459.38,4.846,2.252,30.243,375.44,642.39,3.771,1.305,2.982,1.025,3.049,484.905,8.067,1.964,3.434,3.434,30,4.111,452.0,198.438,46.578,61.0,0.119,1.674,1.674,82.411,3.527,3.903,9.247,4.287,4.973,5.468,137.671,2.616,1.729,4.055,2.377,3.393,67.405,3.767,3.767,31964.0,13.125,4.785,3.316,3.324,4.842,2.167,8.672,9971.0,58.019,18.12,43,2.403
5.5,2.729,2.729,3.54,3.54,224.262,3.175,10.84,381.0,593.89,3.539,3.815,403.601,1.593,6.125,399.31,4.023,2.39,27.3,347.47,521.45,3.659,2.0,2.997,0.952,2.962,371.089,8.321,1.613,3.401,3.401,29,4.078,350.0,181.737,45.022,55.5,0.114,1.521,1.521,80.282,3.339,3.938,9.829,4.259,4.945,5.389,124.078,2.475,1.538,3.881,2.359,3.424,71.679,2.702,2.702,20159.0,13.02,4.474,3.427,3.418,4.645,1.953,9.14,8218.0,56.483,16.812,43,2.388
5.96,2.745,2.745,3.54,3.54,251.56,3.234,12.072,401.0,624.9,3.627,3.907,424.093,1.654,6.219,419.31,4.466,2.655,29.3,373.51,546.43,3.695,2.0,3.247,0.927,3.164,387.348,8.871,1.94,3.497,3.497,32,4.174,366.0,201.737,49.313,59.5,0.121,1.557,1.557,86.388,3.488,3.986,10.523,4.327,5.014,5.501,139.169,2.516,1.665,3.934,2.601,3.595,71.679,3.942,3.942,24887.0,13.087,4.738,3.514,3.525,4.731,2.151,10.235,11162.0,61.274,17.461,45,2.663
5.6,2.552,2.552,3.038,3.038,209.534,3.141,11.139,367.0,573.73,3.557,3.689,389.604,1.455,6.071,380.112,3.982,2.445,26.9,358.88,543.32,3.479,1.16,2.663,0.809,2.978,403.336,8.998,1.957,3.367,3.367,28,4.043,378.0,186.477,43.766,53.833,0.156,1.66,1.66,78.944,3.308,3.907,9.536,4.245,4.931,5.38,123.566,2.591,1.537,3.95,2.283,3.408,25.67,3.225,3.225,22198.0,12.964,4.79,3.313,3.318,4.853,2.106,9.679,7909.0,54.546,16.676,40,2.533
5.2,2.854,2.854,3.289,3.289,230.231,3.155,12.558,404.0,651.61,3.593,3.68,430.275,1.522,6.161,442.915,4.818,2.252,30.143,374.45,619.99,3.784,1.305,2.982,1.025,3.049,467.676,8.507,1.964,3.434,3.434,30,4.111,436.0,196.439,46.578,60.5,0.119,1.674,1.674,81.957,3.519,3.886,9.247,4.287,4.973,5.468,137.671,2.617,1.828,4.048,2.377,3.396,61.115,3.767,3.767,30932.0,13.125,4.785,3.316,3.324,4.72,2.167,9.911,9971.0,58.019,18.182,43,2.513
5.7,2.656,2.656,3.08,3.08,227.68,3.13,11.616,393.0,618.36,3.645,3.688,416.109,1.532,6.169,393.475,4.125,2.209,26.767,363.53,527.36,3.589,1.847,3.0,0.792,3.032,368.114,8.217,2.115,3.434,3.434,30,4.111,350.0,212.956,46.356,54.5,0.079,1.532,1.532,83.364,3.392,3.888,11.285,4.376,5.063,5.451,133.728,2.493,1.593,4.06,2.503,3.452,12.937,3.902,3.902,21886.0,13.098,4.774,3.341,3.339,4.73,2.298,9.507,9624.0,60.908,16.218,41,3.309
5.9,2.503,2.503,3.038,3.038,196.451,3.128,10.6,360.0,562.73,3.528,3.596,383.316,1.394,6.019,368.708,3.717,2.221,25.586,342.87,516.19,3.424,1.092,2.511,0.782,2.841,375.883,7.98,1.629,3.332,3.332,27,4.007,354.0,179.368,41.74,51.333,0.103,1.444,1.444,76.522,3.265,3.701,9.536,4.201,4.887,5.333,116.803,2.386,1.318,3.906,2.0,3.392,31.887,2.966,2.966,19861.0,12.862,4.773,3.313,3.318,4.618,1.986,7.564,7268.0,52.683,15.67,37,2.304
4.9,2.524,2.524,3.062,3.062,206.286,3.145,10.769,340.0,525.77,3.489,3.568,361.363,1.608,6.109,352.324,3.864,2.418,25.8,331.46,466.63,3.481,1.316,2.763,0.844,3.036,333.08,8.713,1.71,3.367,3.367,28,4.043,314.0,170.629,43.073,52.5,0.103,1.475,1.475,76.02,3.234,3.712,9.655,4.245,4.931,5.361,119.784,2.438,1.498,3.833,2.23,3.372,47.294,2.966,2.966,19694.0,12.943,4.775,3.316,3.324,4.725,1.994,9.477,8165.0,55.163,15.989,39,2.456
6.19,2.773,2.773,3.572,3.572,249.009,3.232,12.12,405.0,632.11,3.605,3.926,430.26,1.741,6.217,424.014,4.326,2.634,29.9,375.53,548.29,3.712,2.0,3.01,1.174,3.201,388.664,10.213,2.001,3.466,3.466,31,4.143,366.0,196.07,48.954,59.5,0.197,1.61,1.61,84.917,3.427,4.054,10.394,4.341,5.027,5.476,136.763,2.563,1.738,3.97,2.428,3.435,59.098,4.131,4.131,22721.0,13.139,4.717,3.441,3.43,4.629,2.19,9.823,9892.0,60.156,18.714,47,2.577
6.35,2.94,2.94,3.59,3.59,274.404,3.506,14.096,491.0,781.87,3.691,4.124,523.068,2.147,6.323,538.014,5.348,2.949,33.143,415.47,746.61,3.852,2.0,3.136,1.501,3.232,564.317,9.512,2.157,3.526,3.526,33,4.205,524.0,218.8,52.222,68.0,0.222,1.879,1.879,91.045,3.654,4.176,10.259,4.404,5.091,5.572,153.111,2.832,1.877,4.153,2.671,3.524,103.978,4.568,4.568,40119.0,13.283,5.284,3.381,3.394,4.519,2.481,9.64,11814.0,63.968,20.442,49,2.505
4.9,2.783,2.783,3.13,3.13,233.976,3.203,12.713,442.0,713.24,3.641,4.003,470.472,1.532,6.161,475.68,4.989,2.695,30.029,395.85,699.34,3.663,1.25,3.0,1.212,3.032,536.706,9.895,1.987,3.434,3.434,30,4.111,498.0,206.53,46.191,61.333,0.14,1.532,1.532,85.225,3.366,4.074,9.285,4.287,4.973,5.468,136.575,2.495,1.685,4.123,2.446,3.538,73.244,4.312,4.312,33152.0,13.099,4.894,3.265,3.273,4.806,2.298,8.697,9437.0,57.619,18.392,42,2.496
5.2,2.524,2.524,3.037,3.037,198.124,3.075,10.505,333.0,520.13,3.471,3.601,352.954,1.404,6.019,353.249,3.807,2.189,25.814,324.44,471.95,3.458,1.077,2.507,0.698,2.86,341.179,8.592,1.956,3.332,3.332,27,4.007,322.0,169.719,41.92,51.5,0.131,1.414,1.414,73.406,3.137,3.74,8.836,4.201,4.887,5.333,117.216,2.382,1.566,3.833,2.0,3.36,22.17,2.974,2.974,17193.0,12.896,4.759,3.311,3.317,4.72,2.014,9.279,7108.0,52.681,15.462,38,2.408
4.8,2.503,2.503,3.038,3.038,196.451,3.128,10.6,332.0,516.25,3.513,3.594,351.966,1.394,6.019,335.778,3.725,2.221,25.386,340.89,471.31,3.436,1.092,2.511,0.782,2.841,341.258,8.934,1.629,3.332,3.332,27,4.007,322.0,174.722,41.74,50.333,0.103,1.444,1.444,75.614,3.242,3.706,9.536,4.201,4.887,5.333,116.803,2.4,1.402,3.891,2.0,3.399,16.549,2.966,2.966,18089.0,12.862,4.773,3.313,3.318,4.675,1.986,9.574,7268.0,52.683,15.793,37,2.527
5.6,2.61,2.61,3.043,3.043,229.497,3.13,11.529,379.0,590.27,3.641,3.751,401.074,1.524,6.169,375.122,4.154,2.204,26.667,362.54,504.46,3.56,1.959,3.106,0.685,3.046,352.208,10.388,2.02,3.434,3.434,30,4.111,334.0,208.119,46.605,54.0,0.123,1.548,1.548,83.395,3.304,3.922,11.203,4.376,5.063,5.451,134.295,2.514,1.694,4.009,2.407,3.434,12.497,3.515,3.515,20910.0,13.129,4.779,3.348,3.352,4.861,2.318,11.354,9424.0,60.996,16.254,42,3.641
4.377,2.714,2.714,3.042,3.042,160.677,2.882,9.67,323.0,507.23,3.406,3.782,347.475,1.331,5.87,325.369,3.581,2.623,24.138,333.19,543.81,3.675,0.432,2.0,0.785,2.673,438.229,7.255,0.915,3.135,3.135,22,3.807,398.0,165.808,36.626,47.667,0.0,1.304,1.304,67.941,3.412,4.047,8.359,3.882,4.564,5.176,104.768,2.291,0.942,3.872,1.642,3.383,13.311,2.199,2.199,15744.0,12.872,4.438,3.008,3.012,4.615,1.619,7.216,3433.0,40.653,16.359,34,1.931
4.8,2.766,2.766,3.04,3.04,235.44,3.163,12.501,405.0,654.95,3.593,3.918,431.067,1.404,6.161,443.915,4.879,2.256,30.143,374.45,620.57,3.66,1.304,2.963,1.108,3.058,467.522,10.592,1.963,3.434,3.434,30,4.111,436.0,197.606,46.771,60.5,0.207,1.667,1.667,82.058,3.299,4.019,9.303,4.287,4.973,5.468,138.144,2.615,1.954,4.048,2.394,3.367,61.115,2.99,2.99,28020.0,13.156,4.838,3.311,3.317,4.762,2.216,10.751,9331.0,58.009,18.182,44,2.626
5.2,2.766,2.766,3.04,3.04,235.44,3.163,12.501,389.0,628.63,3.582,3.925,413.893,1.405,6.161,425.099,4.898,2.242,30.043,373.46,597.25,3.701,1.304,2.963,1.108,3.058,450.931,10.977,1.963,3.434,3.434,30,4.111,420.0,194.553,46.771,60.0,0.207,1.667,1.667,81.483,3.295,4.005,9.303,4.287,4.973,5.468,138.144,2.617,2.034,4.04,2.394,3.373,58.419,2.99,2.99,27172.0,13.156,4.838,3.332,3.335,4.727,2.216,11.779,9331.0,58.009,18.219,44,2.965
6.6,2.786,2.786,3.307,3.307,272.013,3.414,13.937,491.0,794.06,3.745,4.159,525.866,1.931,6.263,530.141,5.413,2.795,34.095,439.91,775.79,3.667,1.593,3.039,1.639,3.178,593.355,11.767,2.264,3.526,3.526,33,4.205,552.0,231.187,52.229,68.333,0.247,1.858,1.858,94.711,3.551,4.226,10.667,4.379,5.066,5.572,153.496,2.789,1.963,4.216,2.827,3.542,74.601,4.94,4.94,42723.0,13.27,5.131,3.326,3.344,4.961,2.449,11.198,12146.0,62.767,21.228,50,2.811
6.8,2.503,2.503,3.057,3.057,208.3,3.137,10.813,367.0,573.64,3.561,3.705,388.697,1.396,6.035,376.06,3.86,2.249,26.886,356.9,523.33,3.425,1.256,2.647,0.809,2.841,379.437,9.378,1.634,3.367,3.367,28,4.043,358.0,184.535,43.166,53.333,0.103,1.445,1.445,79.666,3.338,3.802,9.744,4.216,4.902,5.361,119.595,2.386,1.411,3.936,2.253,3.417,31.887,2.971,2.971,20970.0,12.882,4.81,3.372,3.369,4.725,1.987,8.42,7903.0,53.697,16.615,39,2.447
5.6,2.841,2.841,3.211,3.211,232.39,3.157,12.569,388.0,626.02,3.582,3.804,413.344,1.431,6.161,424.099,4.865,2.241,30.043,373.46,596.73,3.813,1.292,2.961,1.191,3.052,451.199,10.176,1.964,3.434,3.434,30,4.111,420.0,193.553,46.575,60.0,0.144,1.672,1.672,81.382,3.374,3.902,9.163,4.287,4.973,5.468,137.782,2.618,1.914,4.04,2.489,3.395,58.419,3.568,3.568,28576.0,13.127,4.792,3.336,3.34,4.834,2.187,10.813,9651.0,58.06,18.219,43,2.885
5.5,2.656,2.656,3.08,3.08,227.68,3.13,11.616,377.0,590.48,3.634,3.68,398.139,1.532,6.169,374.658,4.156,2.213,26.667,362.54,503.88,3.617,1.847,3.0,0.792,3.032,351.223,9.086,2.115,3.434,3.434,30,4.111,334.0,210.07,46.356,54.0,0.079,1.532,1.532,82.789,3.388,3.884,11.285,4.376,5.063,5.451,133.728,2.5,1.66,4.047,2.503,3.455,9.312,3.902,3.902,21118.0,13.098,4.774,3.363,3.359,4.778,2.298,10.316,9624.0,60.908,16.254,41,3.725
5.7,2.962,2.962,3.404,3.404,244.663,3.179,13.097,453.0,732.38,3.675,4.092,483.573,1.771,6.207,487.243,5.09,2.522,31.329,409.88,714.44,3.857,1.359,3.015,1.053,3.069,547.066,8.592,2.011,3.466,3.466,31,4.143,508.0,219.131,48.747,63.333,0.172,1.675,1.675,88.05,3.621,4.111,9.955,4.327,5.014,5.509,144.403,2.619,1.708,4.15,2.55,3.512,70.906,4.299,4.299,36845.0,13.204,5.042,3.316,3.324,4.842,2.189,9.904,10660.0,59.851,19.347,46,2.643
6.73,2.787,2.787,3.516,3.516,257.294,3.511,13.264,481.0,760.22,3.627,4.021,510.258,1.592,6.325,524.019,5.194,2.807,29.81,393.39,731.57,3.717,2.221,3.137,1.153,3.153,554.001,7.463,2.03,3.497,3.497,32,4.174,514.0,201.906,49.089,65.0,0.128,1.548,1.548,88.068,3.523,4.033,9.844,4.457,5.145,5.517,142.079,2.513,1.517,4.069,2.786,3.552,117.317,3.979,3.979,40341.0,13.263,5.04,3.404,3.419,4.693,2.274,8.126,11259.0,65.714,18.9,45,2.057
6.63,2.875,2.875,3.452,3.452,249.101,3.196,12.816,429.0,683.1,3.607,4.003,454.829,1.583,6.246,467.563,5.073,2.801,30.243,384.44,656.5,3.808,2.0,3.135,1.278,3.103,497.9,8.487,1.895,3.466,3.466,31,4.143,462.0,197.75,48.07,62.5,0.139,1.539,1.539,84.928,3.551,4.047,9.694,4.341,5.027,5.493,140.427,2.508,1.769,4.056,2.521,3.528,101.711,3.928,3.928,30529.0,13.218,4.715,3.398,3.41,4.773,2.043,10.444,9916.0,60.469,18.689,45,2.619
6.9,2.785,2.785,3.454,3.454,329.651,3.543,15.679,528.0,847.84,3.846,4.331,561.156,1.955,6.394,562.947,6.107,2.721,36.729,485.98,812.07,3.664,2.475,3.472,1.581,3.304,613.997,14.506,2.322,3.664,3.664,38,4.344,572.0,254.029,58.286,75.333,0.256,2.036,2.036,106.254,3.865,4.321,11.974,4.535,5.223,5.694,170.663,2.958,2.298,4.303,3.247,3.678,61.543,5.087,5.087,55249.0,13.326,5.209,3.563,3.57,4.971,2.508,12.588,17375.0,73.947,23.01,55,3.38
5.6,2.785,2.785,3.13,3.13,272.645,3.32,13.728,466.0,753.61,3.733,4.205,495.029,1.838,6.234,500.947,5.418,2.702,33.929,437.94,728.38,3.664,1.919,3.016,1.494,3.132,554.83,13.509,1.989,3.526,3.526,33,4.205,516.0,225.862,51.396,67.333,0.223,1.745,1.745,94.148,3.563,4.241,10.266,4.353,5.04,5.557,149.861,2.684,2.043,4.201,2.879,3.539,58.358,4.617,4.617,38079.0,13.225,5.048,3.447,3.434,5.02,2.322,11.56,11850.0,62.201,21.265,49,3.034
6.7,2.786,2.786,3.271,3.271,260.884,3.395,13.768,489.0,789.83,3.713,4.123,521.839,1.927,6.25,532.928,5.389,2.819,32.843,427.87,786.79,3.666,1.316,3.039,1.577,3.158,609.146,11.285,2.256,3.497,3.497,32,4.174,564.0,226.439,50.85,66.833,0.239,1.813,1.813,91.233,3.504,4.195,9.908,4.366,5.053,5.549,150.539,2.745,1.906,4.203,2.485,3.541,67.479,4.862,4.862,42606.0,13.259,5.056,3.311,3.326,4.884,2.442,10.082,11067.0,61.558,20.243,48,2.716
