pXC50,CMC.80,Infective.80,Neoplastic.80,DLS_07,Inflammat.80,Hypertens.80,Mv,cRo5,CATS2D_08_LL,H.,SpMax3_Bh.m.,ATSC5p,GATS1v,CATS2D_03_LL,Eta_L_A,Depressant.80,CATS2D_02_DD,SpMin2_Bh.s.,Eig08_AEA.ri.,ATS8m,Eig09_AEA.ri.,Eig01_AEA.dm.,SpMax_AEA.dm.,Eig14_AEA.bo.,SRW08,SpMin4_Bh.e.,RDCHI,Eta_FL_A,Eig09_EA.ri.,Chi1_EA.ri.,Chi1_EA.ed.,SpMaxA_AEA.ed.,X1v,Vindex,Yindex,SpMax3_Bh.i.,CATS2D_08_DL,Eta_betaS,SpMaxA_EA.ed.,S2K,Chi0_EA.ri.,Chi0_EA.dm.,Xt,SNar,SpMaxA_EA,Chi0_AEA.bo.,Chi0_AEA.dm.,Chi0_AEA.ed.,Chi0_AEA.ri.,Chi0_EA,Eig09_AEA.dm.,X3v,MDDD,TIC2,Sp,AMR,Chi0_EA.ed.,Eig14_AEA.ri.,piPC07,Eig14_EA.ri.,SRW10,CID,ATS7p,SM03_AEA.ed.,TIC3,Psi_i_1,Eig11_EA.ed.,SM06_AEA.ri.,IVDM,Eig08_EA,SM02_AEA.dm.,ATSC2m,SpAD_AEA.dm.,CENT,SpMax8_Bh.i.,Eig12_AEA.ri.,Psi_i_0,X1,SpMaxA_EA.ri.,SpMaxA_AEA.dm.,Eig09_EA,SM03_AEA.dm.,Eig07_EA.ed.,SM02_AEA.ri.,Eig13_EA.ed.,SM08_AEA.ri.,Chi0_EA.bo.,piPC01,SCBO,ATS8v,VAR,Chi1_AEA.bo.,Chi1_AEA.dm.,Chi1_AEA.ed.,Chi1_AEA.ri.,Chi1_EA,NdssC,NRS,CMC.50,SpMin5_Bh.m.,ATS1p,ATSC8i,X1Mad,Eig08_EA.ri.,Eig07_EA,SM15_AEA.bo.,Psychotic.80,ATS1i,SpAD_AEA.ed.,ATS2v,ON0V,TIC1,X3,ATS5p,Eig14_EA.ed.,SM09_AEA.ri.,Eig11_AEA.dm.,ATSC1i,SpAD_AEA.ri.,Eig15_EA,SM09_AEA.dm.,S0K,X2,SpMin8_Bh.v.,SpDiam_AEA.dm.,SpMin8_Bh.p.,ATSC5m,nH,C.003,TIC4,ATSC8p,Eig10_EA,SM04_AEA.dm.,SpMin5_Bh.p.,SRW04,SpMaxA_AEA.ri.,SpAD_EA,SpAD_AEA.bo.,PHI,Chi1_EA.dm.
6.364,0,0,0,1.0,0,0,0.619,0,16,47.9,3.729,16.649,0.954,19,0.239,0,3,1.288,2.872,4.416,2.681,3.926,3.926,2.5,8.761,1.765,4.641,0.246,1.678,20.72,7.453,0.165,12.998,0.185,0.521,3.841,4,23.5,0.269,13.337,25.967,30.187,0.191,27.334,0.077,25.673,25.673,25.673,25.673,25.673,2.066,6.864,41.116,341.122,47.813,148.25,15.603,2.0,6.227,1.0,10.378,4.362,4.592,7.592,388.738,22.186,3.038,3.038,5.183,1.892,1.892,28.213,61.79,3234.0,3.366,2.317,26.92,18.419,0.076,0.096,1.684,1.684,5.244,5.244,2.409,2.409,23.0,3.989,53.0,4.496,187.0,20.27,20.27,20.27,20.27,20.27,3,3,0,1.863,3.9,2.572,17.905,1.835,2.078,2.078,0,4.494,61.585,4.234,12.317,262.891,12.971,4.539,2.136,2.136,1.713,1.061,59.925,1.0,1.0,179.421,16.249,1.484,5.926,1.486,50.915,35.0,1,397.857,18.679,1.49,1.49,1.848,5.714,0.101,59.83,60.668,9.661,34.691
7.311,0,0,0,0.0,0,0,0.585,0,28,50.0,3.863,54.537,1.095,13,0.267,0,3,1.32,3.813,6.162,3.778,3.889,3.889,3.813,9.95,1.825,10.327,0.204,2.752,73.451,25.979,0.044,46.741,0.143,0.366,3.957,38,90.75,0.068,64.789,92.383,96.798,0.106,89.758,0.021,91.316,91.316,91.316,91.316,91.316,3.705,21.854,474.649,1461.7,174.564,516.68,54.607,3.561,6.586,2.544,11.513,5.643,6.074,8.858,1719.28,77.566,8.293,8.293,7.048,2.825,2.825,117.495,226.834,112867.0,3.878,3.652,97.607,67.32,0.02,0.027,2.788,2.788,8.968,8.968,7.993,7.993,84.598,5.19,178.5,6.103,2109.0,71.879,71.879,71.879,71.879,71.879,21,4,0,2.016,5.108,11.727,64.144,2.783,2.862,2.862,0,5.862,223.458,5.453,50.017,1055.64,43.5,5.842,7.856,7.856,3.636,4.112,213.419,2.551,2.551,997.862,62.334,1.958,5.889,1.953,218.364,143.0,4,1889.69,80.339,2.717,2.717,2.006,6.982,0.028,213.607,217.651,56.373,86.448
6.0,0,0,0,0.0,0,0,0.586,0,28,49.5,3.859,63.837,1.094,9,0.277,0,3,1.336,3.832,6.361,3.802,3.955,3.955,3.853,10.071,1.813,10.508,0.197,2.773,82.381,29.086,0.041,52.632,0.125,0.334,3.964,37,103.25,0.066,71.277,104.295,118.986,0.099,102.47,0.019,103.023,103.023,103.023,103.023,103.023,3.751,26.1,448.98,1651.96,191.456,564.898,61.523,3.635,6.615,2.62,11.638,5.755,6.234,8.981,2035.26,87.79,8.518,8.518,7.21,2.845,2.845,131.689,254.581,138313.0,3.876,3.695,108.907,75.363,0.019,0.024,2.814,2.814,9.004,9.004,8.184,8.184,96.588,5.291,197.5,6.281,2375.0,80.554,80.554,80.554,80.554,80.554,25,5,0,1.998,5.202,13.778,71.596,2.8,2.887,2.887,0,5.968,251.041,5.566,53.05,1142.74,51.018,5.995,8.149,8.149,3.71,4.563,238.947,2.581,2.581,1142.75,68.274,1.961,5.955,1.961,256.425,156.0,2,2247.34,92.503,2.779,2.779,2.005,7.098,0.025,239.062,243.105,60.983,109.405
6.0,0,0,0,0.0,0,0,0.623,1,16,47.1,3.729,14.86,0.916,19,0.237,0,3,1.245,2.759,4.347,2.54,3.909,3.909,2.5,8.752,1.751,4.631,0.248,1.535,20.152,7.232,0.169,12.524,0.181,0.504,3.841,8,22.75,0.275,12.641,25.208,28.618,0.194,26.641,0.078,24.966,24.966,24.966,24.966,24.966,2.064,6.667,40.503,319.56,46.052,143.024,15.131,2.0,6.239,1.0,10.375,4.335,4.515,7.582,367.93,21.6,3.214,3.214,5.143,1.784,1.784,26.257,60.612,3066.0,3.316,2.317,26.078,17.919,0.078,0.098,1.539,1.539,5.189,5.189,2.411,2.411,22.293,3.97,52.0,4.417,184.0,19.781,19.781,19.781,19.781,19.781,3,3,0,1.823,3.868,2.377,17.436,1.734,2.044,2.044,0,4.456,60.697,4.208,11.7,249.613,12.623,4.428,2.136,2.136,1.54,1.02,59.078,1.0,1.0,172.75,15.917,1.437,5.909,1.448,45.887,33.0,1,379.05,17.255,1.489,1.489,1.813,5.694,0.103,59.003,59.645,9.072,33.497
7.018,0,0,0,0.0,0,0,0.587,0,51,49.7,3.869,94.309,1.099,18,0.277,0,4,1.336,3.944,6.712,3.907,3.966,3.966,4.019,10.503,1.918,14.571,0.196,2.868,122.552,42.591,0.028,78.569,0.07,0.176,3.977,59,152.25,0.045,104.136,154.568,171.494,0.081,151.946,0.013,152.659,152.659,152.659,152.659,152.659,3.828,39.686,1250.61,2488.89,286.008,842.403,90.491,3.798,7.071,2.765,12.085,6.149,6.612,9.411,3062.02,131.299,9.06,9.06,7.776,2.959,2.959,196.655,380.535,458708.0,3.938,3.853,162.071,111.704,0.013,0.016,2.923,2.923,9.334,9.334,8.937,8.937,143.108,5.685,293.5,6.642,5826.0,119.74,119.74,119.74,119.74,119.74,35,8,0,2.027,5.608,19.969,106.267,2.904,2.968,2.968,0,6.359,377.803,5.974,80.483,1728.16,76.726,6.38,8.821,8.821,3.799,6.767,357.66,2.802,2.802,1830.3,101.784,1.996,5.966,2.001,376.467,233.0,4,3399.48,136.517,2.908,2.908,2.021,7.503,0.017,357.702,363.657,89.135,155.79
6.0,0,0,0,0.0,0,0,0.581,0,27,50.3,3.86,63.44,1.113,10,0.28,0,3,1.336,3.84,6.312,3.814,3.955,3.955,3.873,10.075,1.823,10.782,0.193,2.782,81.834,28.738,0.041,52.849,0.13,0.338,3.964,37,102.25,0.067,72.222,103.872,113.65,0.1,100.796,0.019,102.584,102.584,102.584,102.584,102.584,3.75,26.26,492.295,1693.13,193.735,568.91,61.115,3.646,6.583,2.627,11.647,5.751,6.215,8.988,2080.05,87.474,8.654,8.654,7.204,2.853,2.853,134.66,252.767,144671.0,3.877,3.691,108.934,75.166,0.019,0.024,2.826,2.826,9.191,9.191,8.278,8.278,96.303,5.281,195.5,6.244,2502.0,79.956,79.956,79.956,79.956,79.956,24,4,0,1.998,5.211,13.319,71.467,2.809,2.915,2.915,0,5.979,251.138,5.568,54.75,1166.92,50.661,5.985,8.188,8.188,3.702,4.582,237.532,2.602,2.602,1144.75,68.109,1.964,5.955,1.962,258.656,161.0,3,2290.72,91.374,2.8,2.8,2.003,7.093,0.025,237.633,241.498,62.758,102.812
6.678,0,0,0,0.0,0,0,0.58,0,30,50.8,3.848,48.392,1.117,8,0.273,0,3,1.32,3.757,6.054,3.698,3.884,3.884,3.733,9.813,1.811,9.464,0.196,2.68,65.042,23.084,0.05,41.764,0.181,0.467,3.954,33,80.5,0.075,58.277,81.523,86.862,0.113,78.72,0.023,80.532,80.532,80.532,80.532,80.532,3.652,19.216,366.048,1284.49,156.382,460.451,48.265,3.479,6.403,2.449,11.37,5.522,5.958,8.726,1476.72,68.753,8.051,8.051,6.873,2.766,2.766,107.199,200.479,79957.0,3.851,3.578,86.77,59.601,0.023,0.03,2.705,2.705,8.803,8.803,7.815,7.815,74.825,5.059,156.5,5.992,1636.0,63.589,63.589,63.589,63.589,63.589,19,3,0,2.008,4.993,10.436,56.759,2.733,2.823,2.823,0,5.76,197.224,5.335,45.4,933.066,37.679,5.729,6.971,6.971,3.588,3.683,188.653,2.458,2.458,863.563,55.721,1.946,5.884,1.938,196.267,131.0,4,1593.84,71.407,2.662,2.662,2.001,6.858,0.031,188.747,192.506,51.324,77.925
6.134,0,0,0,0.0,0,0,0.578,0,28,50.9,3.848,52.613,1.125,8,0.274,0,3,1.32,3.791,6.104,3.719,3.889,3.889,3.795,9.883,1.824,9.946,0.196,2.699,69.527,24.49,0.047,44.665,0.177,0.456,3.954,34,86.5,0.072,62.946,87.49,96.461,0.109,84.095,0.022,86.385,86.385,86.385,86.385,86.385,3.664,20.747,429.999,1452.61,167.348,491.832,51.566,3.545,6.437,2.533,11.441,5.589,6.028,8.799,1723.56,73.514,8.176,8.176,6.971,2.802,2.802,115.758,214.314,97850.0,3.851,3.627,92.852,63.854,0.022,0.028,2.728,2.728,8.861,8.861,7.887,7.887,80.548,5.121,166.5,6.055,1868.0,67.891,67.891,67.891,67.891,67.891,20,3,0,2.008,5.057,11.089,60.733,2.764,2.84,2.84,0,5.831,211.62,5.401,48.683,1018.75,40.903,5.801,7.825,7.825,3.631,3.933,201.337,2.498,2.498,937.14,59.282,1.951,5.889,1.953,213.319,141.0,4,1880.89,76.562,2.69,2.69,2.001,6.925,0.029,201.562,205.335,55.724,91.081
7.114,0,0,0,0.0,0,0,0.583,0,25,50.2,3.863,52.93,1.105,9,0.271,0,3,1.32,3.823,6.139,3.794,3.889,3.889,3.796,9.939,1.816,10.051,0.2,2.764,71.452,25.005,0.046,45.506,0.147,0.378,3.977,35,89.0,0.073,62.052,89.682,92.424,0.107,86.985,0.022,88.592,88.592,88.592,88.592,88.592,3.702,21.413,434.664,1445.07,169.592,501.454,52.734,3.551,6.878,2.539,11.509,5.614,6.037,8.853,1717.57,75.517,8.347,8.347,7.004,2.836,2.836,115.825,221.854,102756.0,3.854,3.658,94.894,65.354,0.021,0.027,2.807,2.807,9.084,9.084,8.086,8.086,82.245,5.162,173.5,6.075,1949.0,69.868,69.868,69.868,69.868,69.868,21,3,0,2.011,5.076,11.306,62.178,2.792,2.889,2.889,0,5.842,218.936,5.427,49.233,1023.92,42.691,5.812,7.897,7.897,3.635,4.016,208.505,2.545,2.545,969.533,60.731,1.953,5.889,1.954,213.919,140.0,4,1876.6,76.814,2.767,2.767,2.004,6.959,0.029,208.731,212.724,53.994,84.132
4.292,0,0,0,0.5,0,0,0.628,0,24,47.6,3.729,22.058,0.934,34,0.233,0,3,1.292,2.925,4.638,2.683,4.454,4.454,2.539,9.011,1.824,4.833,0.256,1.68,23.586,8.462,0.18,14.909,0.177,0.511,3.841,6,26.25,0.363,14.283,29.753,30.805,0.177,31.781,0.081,29.497,29.497,29.497,29.497,29.497,2.084,8.215,46.286,340.29,54.881,171.152,17.95,2.317,6.763,1.317,10.704,4.492,4.922,7.85,394.246,25.628,3.146,3.146,5.368,1.934,1.934,31.321,70.833,3987.0,3.413,2.344,30.783,20.996,0.081,0.095,1.685,1.685,5.38,5.38,2.901,2.901,26.178,4.143,62.0,4.765,207.0,23.214,23.214,23.214,23.214,23.214,3,4,0,1.961,4.055,3.431,20.557,1.898,2.195,2.195,0,4.604,71.965,4.39,14.033,268.93,15.362,4.867,2.901,2.901,1.802,1.167,69.423,1.043,1.043,184.535,18.17,1.53,6.454,1.539,61.316,39.0,0,420.525,25.51,1.551,1.551,1.905,5.861,0.102,69.363,70.441,10.038,35.421
6.58,0,0,0,1.0,0,0,0.627,0,18,47.4,3.789,18.356,0.969,11,0.271,0,0,1.276,2.952,4.558,2.67,3.594,3.594,2.5,9.008,1.781,4.822,0.217,1.609,23.255,7.602,0.159,14.747,0.153,0.437,3.909,8,26.25,0.28,12.077,28.155,32.669,0.181,30.63,0.076,27.524,27.524,27.524,27.524,27.524,1.871,8.749,49.088,368.339,50.671,157.414,16.134,2.197,7.679,1.187,10.685,4.433,4.718,7.828,438.088,25.128,3.765,3.765,5.263,2.061,2.061,32.607,69.964,3470.0,3.367,2.345,29.134,19.512,0.074,0.08,1.707,1.707,7.058,7.058,2.981,2.981,24.989,4.052,56.5,4.609,210.0,22.173,22.173,22.173,22.173,22.173,1,4,0,1.889,3.981,2.868,18.567,1.775,2.101,2.101,0,4.548,70.089,4.361,13.602,270.1,15.462,4.596,2.869,2.869,1.8,1.162,67.809,1.144,1.144,206.877,17.542,1.538,5.594,1.513,50.907,36.0,1,444.088,20.736,1.605,1.605,1.88,5.849,0.097,67.617,67.543,8.312,38.036
5.904,0,0,0,0.0,0,0,0.578,0,28,50.9,3.848,52.562,1.125,8,0.274,0,3,1.321,3.785,6.1,3.761,3.884,3.884,3.763,9.883,1.814,9.95,0.196,2.733,69.527,24.496,0.047,44.665,0.177,0.455,3.954,34,86.5,0.072,62.946,87.49,96.461,0.109,84.095,0.022,86.385,86.385,86.385,86.385,86.385,3.701,20.758,429.028,1452.61,167.348,491.832,51.569,3.516,6.421,2.505,11.441,5.589,6.029,8.799,1718.05,73.514,8.087,8.087,6.971,2.795,2.795,115.758,214.38,98280.0,3.851,3.609,92.852,63.854,0.022,0.028,2.772,2.772,8.854,8.854,7.933,7.933,80.548,5.121,166.5,6.055,1894.0,67.891,67.891,67.891,67.891,67.891,20,3,0,2.008,5.057,11.111,60.733,2.761,2.828,2.828,0,5.831,211.585,5.401,48.683,1018.75,40.91,5.8,7.628,7.628,3.611,3.933,201.37,2.498,2.498,939.895,59.282,1.951,5.884,1.954,213.335,141.0,4,1862.36,76.789,2.706,2.706,2.004,6.925,0.029,201.594,205.278,55.724,91.081
6.0,0,0,0,0.0,0,0,0.595,0,30,48.8,3.868,50.443,1.046,27,0.26,0,3,1.315,3.794,6.043,3.723,3.889,3.889,3.754,9.931,1.864,9.935,0.213,2.701,69.16,24.237,0.051,43.162,0.106,0.272,3.977,29,84.25,0.089,55.824,86.259,91.746,0.108,85.769,0.024,85.153,85.153,85.153,85.153,85.153,3.643,21.041,401.006,1353.04,159.854,479.363,50.831,3.479,7.094,2.45,11.519,5.572,5.936,8.824,1581.74,72.791,8.227,8.227,6.94,2.806,2.806,104.373,212.973,89306.0,3.858,3.59,90.471,62.458,0.024,0.028,2.732,2.732,8.886,8.886,7.825,7.825,78.238,5.139,169.5,5.976,1764.0,67.538,67.538,67.538,67.538,67.538,18,4,0,2.008,5.036,10.483,59.634,2.766,2.844,2.844,0,5.764,210.645,5.393,44.733,990.719,41.726,5.746,7.367,7.367,3.59,3.787,201.819,2.459,2.459,897.86,57.814,1.958,5.889,1.953,194.954,126.0,4,1715.66,69.44,2.686,2.686,1.984,6.927,0.032,201.927,205.511,46.6,87.043
7.31,0,0,0,0.0,0,0,0.581,0,42,51.2,3.862,68.886,1.093,18,0.286,0,4,1.333,3.85,6.338,3.804,3.958,3.958,3.925,10.103,1.918,11.096,0.186,2.776,85.153,29.819,0.038,57.674,0.169,0.452,3.957,26,103.5,0.058,78.081,107.998,112.096,0.098,103.686,0.018,106.514,106.514,106.514,106.514,106.514,3.73,28.896,529.124,1701.5,208.445,618.786,63.51,3.685,6.635,2.666,11.671,5.79,6.246,9.01,1997.08,90.98,8.334,8.334,7.263,2.863,2.863,145.374,263.771,180120.0,3.902,3.726,114.209,78.276,0.018,0.023,2.816,2.816,8.965,8.965,8.17,8.17,99.406,5.318,203.0,6.236,2472.0,82.907,82.907,82.907,82.907,82.907,22,4,0,2.021,5.297,13.871,74.005,2.818,2.866,2.866,0,6.03,260.331,5.62,59.167,1236.97,51.849,6.027,8.166,8.166,3.713,4.898,245.799,2.6,2.6,1030.26,71.166,1.998,5.958,1.995,274.8,174.0,4,2148.62,102.188,2.816,2.816,2.011,7.125,0.024,245.807,249.797,69.317,98.062
7.222,0,0,0,0.0,0,0,0.591,0,45,49.1,3.875,95.224,1.077,18,0.279,0,4,1.334,3.944,6.75,3.909,4.003,4.003,4.02,10.501,1.918,14.28,0.194,2.869,122.356,42.33,0.028,79.801,0.075,0.191,3.975,49,151.75,0.045,103.905,154.056,167.526,0.081,151.253,0.013,151.952,151.952,151.952,151.952,151.952,3.834,41.201,1116.1,2501.84,284.019,844.001,89.987,3.798,7.062,2.767,12.083,6.144,6.608,9.41,3053.81,130.384,9.049,9.049,7.769,2.96,2.96,195.955,382.745,438502.0,3.938,3.855,161.098,111.204,0.013,0.016,2.925,2.925,9.333,9.333,8.929,8.929,142.401,5.682,292.5,6.631,5223.0,119.24,119.24,119.24,119.24,119.24,35,8,0,2.027,5.607,19.889,104.881,2.904,2.969,2.969,0,6.344,376.564,5.965,79.317,1736.52,76.469,6.376,8.813,8.813,3.801,6.741,356.226,2.803,2.803,1808.23,101.43,1.989,6.003,1.998,378.558,227.0,4,3372.78,138.54,2.908,2.908,2.021,7.499,0.017,356.383,362.388,89.184,150.134
9.284,0,0,0,0.0,0,0,0.591,0,65,48.8,3.875,115.003,1.091,21,0.272,0,4,1.329,3.975,6.911,3.956,3.967,3.967,4.071,10.756,1.918,17.721,0.199,2.915,155.616,53.77,0.022,98.541,0.052,0.128,3.979,72,194.0,0.035,130.451,195.023,217.83,0.072,191.888,0.01,192.734,192.734,192.734,192.734,192.734,3.859,49.35,2211.35,3110.32,358.082,1055.59,113.85,3.88,7.293,2.844,12.341,6.387,6.8,9.666,3799.6,165.943,9.183,9.183,8.117,2.991,2.991,242.815,487.823,985974.0,3.955,3.907,204.776,141.521,0.01,0.013,2.973,2.973,9.677,9.677,9.077,9.077,180.587,5.928,374.5,6.824,10158.0,152.28,152.28,152.28,152.28,152.28,47,11,0,2.029,5.832,23.776,134.366,2.931,3.0,3.0,0,6.58,482.791,6.205,101.35,2170.24,96.83,6.588,9.058,9.058,3.837,8.433,457.264,2.877,2.877,2426.65,130.845,2.004,5.967,2.006,459.2,286.0,5,4227.33,161.904,2.965,2.965,2.021,7.748,0.013,457.239,465.502,111.759,197.921
7.054,0,0,0,0.0,0,0,0.584,0,30,50.2,3.863,54.392,1.101,19,0.269,0,3,1.321,3.823,6.145,3.795,3.889,3.889,3.797,9.949,1.815,10.075,0.201,2.764,71.863,25.231,0.046,45.922,0.147,0.381,3.977,36,89.0,0.072,62.663,90.334,92.424,0.107,87.678,0.021,89.299,89.299,89.299,89.299,89.299,3.702,21.618,437.127,1443.9,171.348,506.817,53.22,3.552,6.927,2.541,11.524,5.622,6.048,8.856,1722.45,76.128,8.348,8.348,7.015,2.835,2.835,116.251,223.303,104560.0,3.854,3.659,95.675,65.854,0.021,0.027,2.807,2.807,9.084,9.084,8.086,8.086,82.822,5.17,175.0,6.086,1976.0,70.368,70.368,70.368,70.368,70.368,21,3,0,2.012,5.09,11.5,62.744,2.793,2.889,2.889,0,5.845,220.102,5.437,49.65,1027.51,42.932,5.832,7.899,7.899,3.635,4.048,209.594,2.546,2.546,967.345,61.085,1.953,5.889,1.954,215.667,141.0,4,1891.75,78.182,2.767,2.767,2.006,6.965,0.028,209.802,213.689,54.484,84.132
5.0,0,0,0,0.0,0,0,0.58,0,28,50.7,3.841,51.59,1.125,10,0.273,0,3,1.32,3.798,6.102,3.76,3.889,3.889,3.773,9.873,1.814,9.873,0.198,2.734,68.851,24.506,0.047,44.377,0.178,0.457,3.955,34,85.75,0.072,62.671,86.984,90.268,0.109,83.689,0.022,85.99,85.99,85.99,85.99,85.99,3.702,20.503,420.458,1372.57,166.132,488.673,51.593,3.527,6.41,2.522,11.432,5.582,6.019,8.789,1634.3,72.92,8.282,8.282,6.962,2.811,2.811,114.307,213.26,95382.0,3.851,3.623,92.236,63.477,0.022,0.028,2.771,2.771,8.868,8.868,7.956,7.956,80.073,5.121,166.5,6.05,1822.0,67.436,67.436,67.436,67.436,67.436,21,3,0,2.01,5.052,11.047,60.438,2.769,2.843,2.843,0,5.819,209.405,5.391,48.367,975.273,40.554,5.79,7.818,7.818,3.635,3.917,199.992,2.518,2.518,931.37,58.568,1.951,5.889,1.953,210.408,139.0,4,1794.83,75.885,2.704,2.704,2.001,6.915,0.029,200.223,204.041,55.314,82.969
6.59,0,0,0,0.0,0,0,0.582,0,25,50.4,3.863,51.505,1.11,5,0.276,0,3,1.32,3.8,6.119,3.761,3.889,3.889,3.792,9.877,1.807,9.884,0.194,2.734,69.204,24.291,0.047,44.926,0.176,0.453,3.948,32,86.0,0.072,62.407,86.976,92.424,0.109,83.402,0.022,85.731,85.731,85.731,85.731,85.731,3.702,21.066,424.294,1394.62,165.473,489.324,51.179,3.545,6.407,2.532,11.436,5.581,6.016,8.8,1652.73,72.877,8.286,8.286,6.959,2.813,2.813,115.288,213.372,95567.0,3.847,3.623,92.036,63.371,0.022,0.028,2.772,2.772,8.868,8.868,7.957,7.957,79.918,5.118,166.0,6.045,1842.0,67.402,67.402,67.402,67.402,67.402,21,3,0,1.983,5.051,11.01,59.761,2.77,2.845,2.845,0,5.813,210.1,5.389,47.983,987.547,40.714,5.787,7.825,7.825,3.635,3.905,200.281,2.518,2.518,937.37,58.836,1.935,5.889,1.93,210.468,137.0,4,1809.76,76.267,2.708,2.708,1.991,6.919,0.029,200.6,204.698,55.345,84.132
5.0,0,0,0,0.5,0,0,0.659,1,1,39.3,3.876,11.064,0.905,2,0.22,0,2,1.097,2.913,4.256,2.815,3.898,3.898,2.224,8.78,1.648,4.605,0.258,1.751,21.039,6.88,0.169,12.15,0.173,0.47,3.865,4,25.0,0.276,11.944,25.157,35.649,0.196,26.065,0.08,24.394,24.394,24.394,24.394,24.394,2.248,5.929,48.345,306.614,40.989,131.627,14.363,1.641,6.275,0.645,10.396,4.332,4.219,7.643,334.265,20.242,3.633,3.633,5.124,1.96,1.96,22.135,62.791,3010.0,3.192,2.36,25.11,17.69,0.076,0.097,1.867,1.867,5.982,5.982,2.941,2.941,21.83,3.961,51.5,4.065,203.0,19.76,19.76,19.76,19.76,19.76,3,3,0,1.647,3.735,1.722,16.271,1.848,2.123,2.123,0,4.346,61.803,4.09,11.352,248.349,12.729,4.216,1.858,1.858,1.888,1.084,59.614,0.573,0.573,190.75,16.552,1.308,5.898,1.27,33.444,24.0,0,340.265,11.475,1.591,1.591,1.68,5.72,0.103,59.652,60.695,8.69,50.576
7.18,0,0,0,1.0,0,0,0.616,1,11,48.0,3.836,15.574,1.017,9,0.225,0,2,1.195,2.976,4.296,2.848,3.891,3.891,2.5,8.817,1.678,4.764,0.255,1.827,21.337,7.3,0.161,13.1,0.169,0.456,3.932,9,25.25,0.263,13.004,26.197,40.087,0.191,27.452,0.076,25.808,25.808,25.808,25.808,25.808,2.242,6.441,53.4,348.858,48.819,152.785,15.295,2.135,6.371,1.128,10.43,4.384,4.46,7.662,393.877,22.245,3.288,3.288,5.204,1.993,1.993,30.139,64.993,3519.0,3.353,2.2,27.545,18.69,0.073,0.093,1.858,1.858,6.251,6.251,2.877,2.877,23.244,4.007,54.0,4.349,227.0,20.75,20.75,20.75,20.75,20.75,3,3,0,1.846,3.897,2.193,18.018,1.949,2.181,2.181,0,4.528,64.389,4.233,14.317,261.929,13.226,4.482,2.623,2.623,1.872,1.124,62.186,1.0,1.0,198.131,17.275,1.479,5.891,1.489,48.909,36.0,0,416.142,15.659,1.654,1.654,1.86,5.759,0.099,62.119,63.075,9.491,59.037
6.161,0,0,0,0.5,0,0,0.649,1,10,43.5,3.837,13.725,0.895,10,0.229,0,2,1.194,2.92,4.334,2.746,3.891,3.891,2.666,8.866,1.685,4.844,0.255,1.68,22.178,7.507,0.157,13.66,0.149,0.404,3.932,9,25.5,0.256,12.141,26.781,33.571,0.186,28.838,0.074,26.256,26.256,26.256,26.256,26.256,2.183,7.266,51.045,331.349,47.182,150.938,15.621,2.195,6.77,1.193,10.49,4.397,4.442,7.703,380.369,22.741,4.041,4.041,5.219,1.956,1.956,26.834,66.647,3438.0,3.317,2.46,27.514,18.851,0.071,0.09,1.79,1.79,6.185,6.185,2.971,2.971,23.254,4.06,57.0,4.314,215.0,21.303,21.303,21.303,21.303,21.303,3,3,0,1.847,3.905,2.14,17.795,1.879,2.144,2.144,0,4.453,65.74,4.242,12.733,257.391,13.731,4.398,2.908,2.908,1.871,1.058,63.989,1.137,1.137,204.131,17.392,1.433,5.891,1.446,41.804,30.0,0,397.978,15.674,1.654,1.654,1.864,5.79,0.096,63.992,65.02,8.437,49.252
7.086,0,0,0,1.0,0,0,0.63,1,11,45.6,3.836,13.285,0.946,9,0.221,0,2,1.195,2.929,4.223,2.789,3.891,3.891,2.5,8.759,1.677,4.622,0.259,1.765,20.287,7.041,0.169,12.206,0.175,0.476,3.929,9,23.75,0.276,12.128,24.922,35.728,0.195,26.353,0.079,24.601,24.601,24.601,24.601,24.601,2.241,5.925,47.411,318.663,44.745,140.051,14.66,2.0,6.293,1.0,10.369,4.335,4.415,7.595,363.683,21.014,3.275,3.275,5.134,1.958,1.958,25.43,61.808,3043.0,3.316,2.195,25.831,17.779,0.077,0.097,1.799,1.799,5.904,5.904,2.623,2.623,21.96,3.97,52.0,4.287,210.0,19.782,19.782,19.782,19.782,19.782,3,3,0,1.844,3.822,2.057,17.152,1.894,2.133,2.133,0,4.432,60.928,4.166,12.317,247.096,12.528,4.371,2.275,2.275,1.872,1.005,58.987,0.619,0.619,186.75,16.376,1.427,5.891,1.445,42.204,31.0,0,380.438,14.817,1.654,1.654,1.856,5.707,0.104,58.946,59.88,8.692,50.415
