pXC50,MATS2i,SssNH,CATS2D_04_DL,JGI1,nCrs,C.002,P_VSA_i_4,P_VSA_e_3,JGI7,NssCH2,NssNH,C.028,MATS3v,Chi1_EA.ed.,Chi0_EA.ed.,SaaN,nArCN,nTB,NtN,StN,NtsC,StsC,BLI,GATS3v,GMTI,GATS5v,NNRS,nCIR,CATS2D_06_LL,Rbrid,SpMAD_AEA.dm.,Eta_FL_A,GATS3p,ALOGP,ALOGP2,ATS3i,Yindex,JGI6,AMR,IDMT,SpMax2_Bh.p.,Eig15_EA.bo.,CATS2D_05_LL,SpMax7_Bh.m.,ON1V,Eta_alpha,RBN,JGT,Eig14_EA,SM08_AEA.dm.,CATS2D_06_AA,DLS_02,MATS5v,SpMax8_Bh.m.,SpMin1_Bh.p.,C.026,D.Dtr10,Eig12_EA.ed.,SM07_AEA.ri.,IAC,TIC0,GATS2p,GATS2v,Chi0_AEA.bo.,Chi0_AEA.dm.,Chi0_AEA.ed.
6.022,0.405,3.273,1,0.222,3,2,21.135,21.135,0.025,2,1,0,-0.153,2.966,6.485,0.0,0,0,0,0.0,0,0.0,0.968,1.188,2125.0,1.035,0.5,3,0,1,1.543,0.228,1.306,1.897,3.598,4.573,0.932,0.027,66.489,3659.19,3.393,-1.909,0,2.499,2.04,7.967,3,0.495,-1.475,-1.475,0,1.0,-0.059,2.363,1.986,1,0.0,-2.649,-2.649,52.361,52.361,0.757,0.792,11.232,11.232,11.232
7.721,0.176,3.315,1,0.167,3,2,21.135,21.135,0.018,4,1,0,-0.039,3.702,8.166,0.0,0,1,0,0.0,1,2.592,0.984,1.029,3330.0,0.917,0.5,3,6,1,1.504,0.226,1.127,3.438,11.818,4.739,0.867,0.021,78.817,6279.69,3.451,-1.483,5,2.699,2.531,9.467,5,0.433,-1.16,-1.16,0,1.0,0.037,2.528,1.988,1,0.0,-1.527,-1.527,58.439,58.439,0.906,0.91,13.569,13.569,13.569
5.721,0.212,0.0,1,0.222,3,2,36.022,36.022,0.022,3,0,0,-0.065,2.962,6.463,0.0,0,0,0,0.0,0,0.0,0.988,1.072,2181.0,0.764,0.5,3,2,1,1.53,0.213,1.161,1.814,3.29,4.63,0.898,0.024,66.462,3704.19,3.446,-1.903,0,2.506,2.218,7.967,3,0.506,-1.57,-1.57,0,1.0,0.142,2.362,1.985,1,0.0,-2.827,-2.827,52.361,52.361,0.92,0.905,11.232,11.232,11.232
5.194,0.149,3.329,1,0.179,3,2,21.135,21.135,0.012,3,1,0,-0.106,4.874,10.559,0.0,0,1,0,0.0,1,2.601,0.912,1.071,8089.0,0.938,0.667,4,8,1,1.526,0.264,1.139,4.649,21.615,4.869,0.558,0.021,100.31,15157.9,3.83,-0.696,5,2.868,2.737,12.3,6,0.428,-0.229,-0.229,0,1.0,0.042,2.731,2.019,3,0.0,0.656,0.656,70.977,70.977,0.871,0.866,17.74,17.74,17.74
5.9,0.149,3.336,1,0.167,3,2,21.135,21.135,0.015,4,1,0,-0.181,4.95,10.432,0.0,0,1,0,0.0,1,2.607,0.937,1.158,7450.0,0.962,0.667,4,6,1,1.512,0.258,1.232,4.673,21.832,4.895,0.556,0.02,98.682,13506.4,3.851,-1.004,5,2.827,2.76,11.967,6,0.391,-0.28,-0.28,0,1.0,-0.001,2.687,2.018,1,0.0,0.35,0.35,66.72,66.72,0.93,0.944,17.077,17.077,17.077
5.285,0.142,2.965,1,0.197,0,2,34.796,34.796,0.015,5,1,1,0.059,5.217,11.499,4.542,0,0,0,0.0,0,0.0,0.984,0.921,11975.0,0.829,0.25,12,9,4,1.56,0.246,0.927,2.148,4.612,5.225,0.48,0.02,117.893,22730.2,3.773,0.051,16,3.04,4.04,14.367,7,0.454,0.267,0.267,0,1.0,0.152,2.974,2.185,1,400.552,1.496,1.496,82.306,82.306,0.86,0.841,20.292,20.292,20.292
7.854,0.345,0.0,1,0.206,3,2,36.022,36.022,0.025,2,0,0,-0.171,2.801,6.011,0.0,0,0,0,0.0,0,0.0,0.946,1.193,1722.0,1.035,0.5,3,0,1,1.576,0.228,1.346,1.465,2.146,4.494,1.046,0.026,61.714,2889.57,3.363,-2.119,0,2.484,1.825,7.467,2,0.479,-1.703,-1.703,0,1.0,-0.075,2.365,1.983,1,0.0,-3.285,-3.285,48.98,48.98,0.818,0.825,10.414,10.414,10.414
5.684,0.291,3.304,1,0.2,3,2,21.135,21.135,0.021,3,1,0,-0.198,3.565,7.619,0.0,0,1,0,0.0,1,2.584,0.946,1.195,2959.0,0.981,0.5,3,4,1,1.536,0.238,1.297,3.089,9.542,4.618,0.852,0.024,74.069,5409.04,3.447,-1.801,5,2.557,2.124,8.967,4,0.468,-1.138,-1.138,0,1.0,0.004,2.499,1.987,1,0.0,-2.0,-2.0,55.088,55.088,0.819,0.843,12.646,12.646,12.646
4.83,0.145,3.324,1,0.182,3,3,21.135,21.135,0.018,5,1,0,-0.066,4.009,8.724,0.0,0,1,0,0.0,1,2.598,1.006,1.061,4009.0,0.982,0.5,3,6,1,1.506,0.214,1.144,3.961,15.693,4.835,0.782,0.02,83.341,7626.66,3.515,-1.444,5,2.737,2.774,9.967,6,0.437,-0.858,-0.858,0,1.0,-0.02,2.557,1.99,1,0.0,-0.907,-0.907,61.735,61.735,0.947,0.949,14.223,14.223,14.223
6.201,0.345,0.0,1,0.235,3,2,36.022,36.022,0.024,2,0,0,-0.21,2.813,5.964,0.0,0,0,0,0.0,0,0.0,0.945,1.231,1818.0,0.923,0.5,3,0,1,1.575,0.228,1.353,1.465,2.146,4.494,0.95,0.028,61.714,3001.68,3.384,-2.033,0,2.499,1.818,7.467,2,0.516,-1.714,-1.714,0,1.0,0.029,2.36,1.983,1,0.0,-3.057,-3.057,48.98,48.98,0.818,0.825,10.361,10.361,10.361
5.553,0.291,3.289,2,0.175,3,2,21.135,21.135,0.018,3,1,0,-0.165,3.565,7.68,0.0,0,1,0,0.0,1,2.577,0.946,1.163,2767.0,1.045,0.5,3,4,1,1.537,0.239,1.29,3.089,9.542,4.618,0.965,0.024,74.069,5125.86,3.442,-1.805,4,2.525,2.131,8.967,4,0.43,-1.157,-1.157,0,1.0,-0.077,2.499,1.987,1,0.0,-2.0,-2.0,55.088,55.088,0.819,0.843,12.698,12.698,12.698
5.125,0.076,3.344,1,0.16,3,6,21.135,21.135,0.015,8,1,0,-0.032,4.807,10.249,0.0,0,1,0,0.0,1,2.613,1.066,1.037,6254.0,0.906,0.5,3,6,1,1.476,0.187,1.107,5.33,28.41,5.081,0.666,0.02,97.144,12411.2,3.633,-1.004,5,2.875,3.524,11.467,9,0.393,-0.756,-0.756,0,1.0,0.051,2.746,1.994,1,0.0,0.122,0.122,71.378,71.378,1.042,1.038,16.345,16.345,16.345
5.311,0.092,0.0,0,0.125,1,3,1.899,1.899,0.01,7,0,1,0.033,6.98,14.726,0.0,0,0,0,0.0,0,0.0,0.913,0.932,21311.0,0.991,0.333,16,12,4,1.527,0.263,0.962,5.722,32.737,5.202,0.345,0.015,132.876,37807.6,3.847,0.97,14,3.109,3.951,16.567,8,0.327,1.0,1.0,0,0.67,-0.016,3.03,2.207,5,294.885,2.666,2.666,89.472,89.472,0.878,0.85,24.662,24.662,24.662
9.155,-0.14,0.0,3,0.167,4,4,49.683,49.683,0.012,4,0,2,0.014,3.008,6.322,4.679,0,0,0,0.0,0,0.0,1.0,0.927,1842.0,1.051,0.333,6,5,2,1.551,0.225,0.958,3.454,11.933,4.526,1.008,0.025,66.543,2647.88,3.66,-2.198,8,2.467,1.913,8.014,0,0.433,-1.552,-1.552,0,0.83,-0.117,2.259,2.154,2,87.143,-2.653,-2.653,42.67,42.67,0.925,0.908,10.861,10.861,10.861
6.439,0.374,0.0,0,0.25,0,0,6.249,6.249,0.022,1,0,0,-0.108,3.044,6.7,0.0,0,0,0,0.0,0,0.0,1.024,1.171,2304.0,0.835,1.0,1,2,0,1.497,0.224,1.256,2.599,6.757,4.642,1.149,0.023,73.369,4599.91,3.438,-1.871,1,2.602,2.414,8.467,5,0.534,-1.407,-1.407,0,1.0,0.107,2.525,2.033,1,0.0,-2.614,-2.614,57.467,57.467,0.726,0.762,11.491,11.491,11.491
5.076,0.262,0.0,1,0.229,4,2,3.124,3.124,0.026,4,0,0,-0.047,3.676,7.995,0.0,0,0,0,0.0,0,0.0,0.946,1.065,3573.0,1.083,0.25,12,1,4,1.555,0.198,1.111,1.443,2.081,4.953,0.933,0.025,82.305,5777.72,3.632,-1.0,5,2.704,2.522,9.9,1,0.509,-0.824,-0.824,1,1.0,-0.108,2.632,2.019,2,46.668,-0.529,-0.529,59.997,59.997,0.833,0.807,14.281,14.281,14.281
8.699,-0.152,7.659,10,0.081,8,14,69.593,69.593,0.007,16,2,4,0.097,7.989,16.646,9.953,0,0,0,0.0,0,0.0,1.058,0.883,30459.0,1.08,0.333,12,28,4,1.474,0.193,0.913,8.976,80.576,5.642,0.259,0.011,160.407,54919.0,4.018,1.33,25,3.25,5.825,18.6,11,0.257,1.247,1.247,0,0.33,-0.099,3.126,2.163,2,640.131,3.176,3.176,98.303,98.303,1.14,1.097,26.932,26.932,26.932
6.097,0.009,2.897,4,0.275,6,8,18.011,18.011,0.013,9,1,0,-0.154,3.536,7.333,0.0,0,0,0,0.0,0,0.0,1.149,1.178,2812.0,0.833,0.333,7,3,6,1.547,0.073,1.198,3.489,12.171,5.168,0.74,0.02,70.475,4409.14,3.545,-1.413,0,2.758,3.188,8.567,5,0.5,-1.0,-1.0,0,1.0,0.014,2.161,2.171,0,0.0,-2.435,-2.435,56.63,56.63,1.243,1.194,12.179,12.179,12.179
5.046,-0.082,2.78,1,0.177,2,4,40.732,40.732,0.013,7,1,1,-0.104,5.575,11.557,4.273,0,0,0,0.0,0,0.0,0.977,1.085,11804.0,0.938,0.75,5,12,1,1.496,0.229,1.072,3.799,14.429,5.177,0.395,0.017,111.016,20846.0,3.864,-0.179,11,2.916,3.522,13.367,6,0.368,0.088,0.088,1,1.0,0.046,2.866,2.071,1,0.0,1.924,1.924,78.796,78.796,1.096,1.037,19.17,19.17,19.17
6.377,-0.021,2.809,3,0.188,5,6,18.011,18.011,0.012,7,1,0,-0.165,3.047,6.371,0.0,0,0,0,0.0,0,0.0,1.17,1.136,1750.0,0.804,0.5,3,2,2,1.508,0.089,1.19,2.947,8.687,4.893,0.791,0.016,58.49,2712.5,3.544,-2.0,0,2.459,2.688,7.067,5,0.413,-1.799,-1.799,0,1.0,0.067,2.127,1.936,0,0.0,-3.706,-3.706,48.859,48.859,1.28,1.245,10.232,10.232,10.232
5.328,-0.024,0.0,0,0.132,2,4,25.845,25.845,0.01,11,0,1,-0.063,6.142,12.764,4.408,0,0,0,0.0,0,0.0,0.999,1.051,15159.0,0.92,0.8,6,11,1,1.488,0.215,1.032,4.528,20.504,5.331,0.342,0.015,121.437,25662.2,3.864,0.595,10,2.916,4.022,14.367,6,0.305,0.82,0.82,0,1.0,0.07,2.866,2.075,1,0.0,2.136,2.136,85.344,85.344,1.035,1.013,21.085,21.085,21.085
5.382,0.439,2.473,2,0.25,1,1,24.259,24.259,0.021,2,1,0,-0.151,3.333,7.283,0.0,0,0,0,0.0,0,0.0,0.947,1.207,3227.0,1.36,0.333,6,0,2,1.605,0.216,1.298,2.35,5.524,4.819,0.867,0.029,78.396,5586.97,3.564,-1.524,2,2.679,2.399,9.367,2,0.589,-1.0,-1.0,1,1.0,-0.331,2.583,1.995,2,0.0,-1.876,-1.876,62.063,62.063,0.669,0.696,13.126,13.126,13.126
8.222,-0.146,0.0,4,0.118,4,4,49.683,49.683,0.0,4,0,2,0.032,2.924,6.183,4.697,0,0,0,0.0,0,0.0,0.974,0.926,1569.0,1.116,0.333,6,6,2,1.507,0.235,0.974,2.79,7.784,4.528,1.061,0.013,61.738,2131.14,3.65,-2.561,8,2.467,1.933,7.3,0,0.329,-1.802,-1.802,0,0.67,-0.188,1.78,2.158,1,78.581,-3.218,-3.218,37.473,37.473,1.063,0.996,10.414,10.414,10.414
