pXC50,Me,nH,AMW,nN,nDB,N.,nHet,nC,H.,C.,nCsp2,nCsp3,nHM,nS,Si,Sv,nAT,RBN,Sp,RBF,Mi,nBO,SCBO,nSK,Mv,X.,nAB,nBT,MW,Se
6.726,0.987,20,6.574,0,2,0.0,2,17,51.3,43.6,9,8,0,0,43.571,23.698,39,3,25.523,0.073,1.117,21,26.0,19,0.608,0.0,6,41,256.37,38.491
7.634,0.99,21,6.87,3,2,7.0,4,18,48.8,41.9,9,9,0,0,48.441,26.52,43,3,28.324,0.065,1.127,25,32.0,22,0.617,0.0,10,46,295.42,42.585
7.873,1.002,13,9.772,0,2,0.0,3,14,43.3,46.7,9,5,1,0,33.167,20.142,30,0,21.591,0.0,1.106,19,24.0,17,0.671,3.3,6,32,293.17,30.069
5.742,0.985,22,6.438,0,2,0.0,2,18,52.4,42.9,9,9,0,0,46.986,25.224,42,3,27.284,0.068,1.119,22,27.0,20,0.601,0.0,6,44,270.4,41.374
5.375,0.99,18,7.259,0,2,0.0,2,20,45.0,50.0,15,5,0,0,44.156,26.171,40,2,27.762,0.047,1.104,25,33.0,22,0.654,0.0,12,43,290.38,39.607
6.209,0.992,16,7.21,2,2,5.7,3,16,45.7,45.7,10,6,0,0,39.112,22.445,35,1,23.796,0.026,1.117,22,29.0,19,0.641,0.0,10,38,252.34,34.716
5.815,0.998,12,7.417,0,2,0.0,2,13,44.4,48.1,9,4,0,0,29.91,17.59,27,0,18.477,0.0,1.108,17,22.0,15,0.651,0.0,6,29,200.25,26.956
9.097,1.021,19,7.918,2,2,4.5,6,19,43.2,43.2,10,9,0,0,50.377,28.176,44,3,28.892,0.064,1.145,28,35.0,25,0.64,6.8,10,47,348.4,44.905
8.357,0.995,17,8.923,0,2,0.0,3,16,47.2,44.4,9,7,1,0,39.997,23.196,36,2,25.114,0.053,1.111,21,26.0,19,0.644,2.8,6,38,321.23,35.836
6.662,0.989,18,6.732,0,2,0.0,2,16,50.0,44.4,9,7,0,0,40.156,22.171,36,2,23.762,0.053,1.115,20,25.0,18,0.616,0.0,6,38,242.34,35.607
7.638,0.988,23,6.727,3,2,6.5,4,19,50.0,41.3,9,10,0,0,51.856,28.047,46,4,30.086,0.082,1.127,26,33.0,23,0.61,0.0,10,49,309.45,45.469
8.284,1.0,22,7.201,2,3,4.3,5,20,46.8,42.6,11,9,0,0,52.777,29.455,47,5,30.989,0.1,1.123,28,36.0,25,0.627,0.0,10,50,338.44,47.022
5.237,0.993,19,7.487,3,2,6.8,4,21,43.2,47.7,15,6,0,0,49.026,28.993,44,2,30.563,0.042,1.114,29,39.0,25,0.659,0.0,16,48,329.43,43.702
4.733,1.025,10,8.768,2,2,6.9,5,14,34.5,48.3,14,0,0,0,32.286,20.294,29,1,20.421,0.032,1.113,21,29.0,19,0.7,0.0,12,31,254.26,29.72
8.405,0.994,22,7.009,0,2,0.0,3,21,47.8,45.7,13,8,0,0,51.195,28.939,46,4,30.739,0.082,1.113,27,34.5,24,0.629,0.0,11,49,322.43,45.702
7.056,1.005,14,7.572,0,0,0.0,3,15,43.8,46.9,12,3,0,0,35.535,20.832,32,0,21.693,0.0,1.11,20,26.0,18,0.651,0.0,12,34,242.29,32.167
4.922,1.089,9,11.176,2,4,5.6,12,15,25.0,41.7,14,1,1,1,41.268,26.303,36,3,25.006,0.079,1.146,29,39.0,27,0.731,8.3,12,38,402.33,39.2
7.907,0.99,21,6.87,3,2,7.0,4,18,48.8,41.9,9,9,0,0,48.441,26.52,43,3,28.324,0.065,1.127,25,32.0,22,0.617,0.0,10,46,295.42,42.585
7.585,1.002,13,9.912,2,2,6.3,4,15,40.6,46.9,10,5,1,0,35.539,21.944,32,0,23.387,0.0,1.111,22,29.0,19,0.686,3.1,10,35,317.2,32.062
9.0,0.985,22,6.568,0,2,0.0,2,19,51.2,44.2,9,10,0,0,47.986,26.224,43,2,28.284,0.043,1.116,24,29.0,21,0.61,0.0,6,46,282.41,42.374
7.959,0.995,19,7.457,0,2,0.0,3,17,48.7,43.6,9,8,1,0,43.515,24.525,39,3,26.381,0.073,1.116,22,27.0,20,0.629,2.6,6,41,290.81,38.814
8.097,1.036,13,8.752,2,2,5.7,6,16,37.1,45.7,10,6,0,0,40.132,23.595,35,0,23.608,0.0,1.147,25,32.0,22,0.674,8.6,10,38,306.31,36.254
5.046,1.028,12,8.615,2,2,6.1,6,15,36.4,45.5,14,1,0,0,36.91,22.536,33,2,22.636,0.057,1.118,23,31.0,21,0.683,0.0,12,35,284.29,33.931
5.34,1.028,12,8.615,2,2,6.1,6,15,36.4,45.5,14,1,0,0,36.91,22.536,33,1,22.636,0.029,1.118,23,31.0,21,0.683,0.0,12,35,284.29,33.931
7.66,0.995,17,7.226,3,2,8.1,4,16,45.9,43.2,9,7,0,0,41.611,23.467,37,1,24.801,0.025,1.125,23,30.0,20,0.634,0.0,10,40,267.36,36.818
5.0,0.998,18,6.982,0,2,0.0,3,16,48.6,43.2,9,7,0,0,41.365,22.886,37,2,24.216,0.051,1.118,21,26.0,19,0.619,0.0,6,39,258.34,36.934
6.674,0.983,29,7.334,0,2,0.0,3,20,55.8,38.5,4,16,1,0,58.488,30.357,52,1,33.682,0.018,1.125,26,28.0,23,0.584,1.9,0,55,381.39,51.138
8.155,0.984,24,6.676,2,2,4.2,3,21,50.0,43.8,10,11,0,0,53.773,29.552,48,4,31.841,0.077,1.12,28,35.0,24,0.616,0.0,10,52,320.47,47.251
6.987,0.995,17,9.086,2,2,5.3,4,17,44.7,44.7,10,7,1,0,42.369,24.997,38,1,26.909,0.024,1.115,24,31.0,21,0.658,2.6,10,41,345.26,37.829
7.498,1.001,16,7.577,2,3,5.4,4,17,43.2,45.9,11,6,0,0,41.322,24.16,37,1,25.25,0.025,1.117,24,32.0,21,0.653,0.0,10,40,280.35,37.043
8.461,1.011,13,10.153,2,3,5.9,5,16,38.2,47.1,11,5,1,0,37.748,23.658,34,1,24.841,0.027,1.11,24,32.0,21,0.696,2.9,10,37,345.21,34.389
8.793,0.989,19,9.802,0,2,0.0,3,17,48.7,43.6,9,8,1,0,43.291,25.014,39,3,28.182,0.073,1.11,22,27.0,20,0.641,2.6,6,41,382.26,38.56
5.351,0.989,18,7.01,2,2,5.3,3,17,47.4,44.7,10,7,0,0,42.528,23.972,38,1,25.557,0.024,1.119,23,30.0,20,0.631,0.0,10,41,266.37,37.6
5.778,1.011,12,8.886,2,2,6.3,5,15,37.5,46.9,14,1,1,1,35.411,22.294,32,1,23.375,0.029,1.107,22,30.0,20,0.697,0.0,12,34,284.36,32.353
8.268,0.995,17,9.086,2,2,5.3,4,17,44.7,44.7,10,7,1,0,42.369,24.997,38,2,26.909,0.049,1.115,24,31.0,21,0.658,2.6,10,41,345.26,37.829
6.548,0.987,20,6.839,2,2,4.9,3,18,48.8,43.9,10,8,0,0,45.943,25.499,41,3,27.319,0.068,1.121,24,31.0,21,0.622,0.0,10,44,280.4,40.483
7.128,0.987,25,6.602,3,2,6.1,4,20,51.0,40.8,9,11,0,0,55.272,29.574,49,5,31.847,0.096,1.128,27,34.0,24,0.604,0.0,10,52,323.48,48.352
7.097,1.005,14,7.706,0,1,0.0,3,16,42.4,48.5,13,3,0,0,36.535,21.832,33,0,22.693,0.0,1.107,21,28.0,19,0.662,0.0,12,35,254.3,33.167
5.351,1.028,12,8.615,2,2,6.1,6,15,36.4,45.5,14,1,0,0,36.91,22.536,33,2,22.636,0.057,1.118,23,31.0,21,0.683,0.0,12,35,284.29,33.931
7.62,1.001,16,7.323,0,0,0.0,3,16,45.7,45.7,12,4,0,0,38.95,22.359,35,0,23.455,0.0,1.113,21,27.0,19,0.639,0.0,12,37,256.32,35.051
6.936,1.005,14,7.833,0,2,0.0,3,17,41.2,50.0,15,2,0,0,37.535,22.832,34,1,23.693,0.028,1.104,22,30.0,20,0.672,0.0,12,36,266.31,34.167
8.699,0.985,24,6.785,0,2,0.0,2,23,49.0,46.9,15,8,0,0,54.401,30.751,49,4,33.046,0.077,1.11,28,36.0,25,0.628,0.0,12,52,332.47,48.258
8.658,0.996,17,7.692,1,1,2.4,3,21,41.5,51.2,20,1,0,0,45.239,27.665,41,2,29.006,0.045,1.103,27,37.0,24,0.675,0.0,18,44,315.39,40.825
8.244,1.015,14,7.95,0,1,0.0,4,16,41.2,47.1,13,3,0,0,37.744,22.547,34,0,23.148,0.0,1.11,22,29.0,20,0.663,0.0,12,36,270.3,34.494
7.046,1.009,12,8.009,0,1,0.0,3,15,40.0,50.0,13,2,0,0,33.119,20.305,30,0,20.932,0.0,1.104,20,27.0,18,0.677,0.0,12,32,240.27,30.284
5.894,1.005,14,7.833,0,2,0.0,3,17,41.2,50.0,15,2,0,0,37.535,22.832,34,1,23.693,0.028,1.104,22,30.0,20,0.672,0.0,12,36,266.31,34.167
6.554,1.012,13,7.978,1,1,3.1,4,15,40.6,46.9,13,2,0,0,35.618,21.327,32,0,21.938,0.0,1.113,21,28.0,19,0.666,0.0,12,34,255.29,32.385
6.623,0.984,32,5.938,0,2,0.0,3,21,57.1,37.5,4,17,0,0,63.271,31.573,56,2,34.546,0.034,1.13,27,29.0,24,0.564,0.0,0,59,332.53,55.12
6.638,0.987,28,6.089,0,2,0.0,3,19,56.0,38.0,3,16,0,0,56.441,28.52,50,1,31.023,0.019,1.129,25,27.0,22,0.57,0.0,0,53,304.47,49.352
7.699,0.985,22,6.438,0,2,0.0,2,18,52.4,42.9,9,9,0,0,46.986,25.224,42,2,27.284,0.045,1.119,22,27.0,20,0.601,0.0,6,44,270.4,41.374
6.025,0.985,22,6.438,0,2,0.0,2,18,52.4,42.9,9,9,0,0,46.986,25.224,42,4,27.284,0.091,1.119,22,27.0,20,0.601,0.0,6,44,270.4,41.374
8.097,1.001,16,7.323,0,0,0.0,3,16,45.7,45.7,12,4,0,0,38.95,22.359,35,0,23.455,0.0,1.113,21,27.0,19,0.639,0.0,12,37,256.32,35.051
5.0,0.998,45,6.955,1,3,1.1,8,39,48.9,42.4,22,17,0,0,103.099,56.615,92,11,59.938,0.113,1.121,52,64.0,47,0.615,0.0,18,97,639.85,91.832
7.748,0.985,22,6.438,0,2,0.0,2,18,52.4,42.9,9,9,0,0,46.986,25.224,42,3,27.284,0.068,1.119,22,27.0,20,0.601,0.0,6,44,270.4,41.374
7.737,0.98,30,6.047,0,2,0.0,2,22,55.6,40.7,4,16,0,0,60.647,31.332,54,1,34.33,0.018,1.123,27,31.0,24,0.58,0.0,0,57,326.52,52.909
7.276,1.014,14,8.066,0,2,0.0,4,17,40.0,48.6,15,2,0,0,38.744,23.547,35,2,24.148,0.054,1.107,23,31.0,21,0.673,0.0,12,37,282.31,35.494
9.721,0.991,29,7.01,1,1,1.6,4,28,47.5,45.9,20,8,0,0,67.939,38.541,61,6,41.029,0.092,1.114,36,46.0,32,0.632,0.0,18,65,427.58,60.454
8.939,1.016,15,9.817,0,1,0.0,5,17,40.5,45.9,13,4,1,0,41.001,25.099,37,1,26.262,0.026,1.108,24,31.0,22,0.678,2.7,12,39,363.22,37.607
5.052,1.028,12,8.615,2,2,6.1,6,15,36.4,45.5,14,1,0,0,36.91,22.536,33,1,22.636,0.029,1.118,23,31.0,21,0.683,0.0,12,35,284.29,33.931
7.796,0.978,32,5.639,0,1,0.0,2,20,59.3,37.0,2,18,0,0,61.062,29.858,54,1,33.091,0.018,1.131,25,26.0,22,0.553,0.0,0,57,304.52,52.792
5.0,1.0,25,7.269,2,3,3.7,5,24,46.3,44.4,15,9,0,0,60.738,34.177,54,3,35.995,0.052,1.125,33,41.5,29,0.633,1.9,11,58,392.51,53.974
4.945,1.032,16,9.166,2,5,4.4,9,20,35.6,44.4,17,3,1,1,50.079,31.206,45,7,31.716,0.149,1.113,31,42.0,29,0.693,0.0,12,47,412.45,46.429
5.756,0.985,30,5.894,0,1,0.0,3,19,57.7,36.5,2,17,0,0,58.856,29.046,52,1,31.785,0.018,1.132,25,26.0,22,0.559,0.0,0,55,306.49,51.236
5.504,1.014,14,8.176,2,3,5.6,5,17,38.9,47.2,16,1,0,0,40.116,24.348,36,2,24.943,0.053,1.114,24,33.0,22,0.676,0.0,12,38,294.33,36.487
7.785,0.996,28,7.551,2,0,3.3,6,27,45.9,44.3,20,7,1,1,67.942,39.223,61,8,41.921,0.123,1.114,37,49.5,33,0.643,0.0,25,65,460.64,60.749
7.737,0.978,32,5.755,0,2,0.0,2,21,58.2,38.2,4,17,0,0,62.062,30.858,55,1,34.091,0.017,1.128,26,28.0,23,0.561,0.0,0,58,316.53,53.792
6.833,0.995,34,7.024,2,2,2.8,6,31,47.9,43.7,21,10,0,0,79.477,44.331,71,8,47.012,0.107,1.119,41,52.0,37,0.624,0.0,18,75,498.67,70.65
7.041,1.015,14,7.95,0,1,0.0,4,16,41.2,47.1,13,3,0,0,37.744,22.547,34,1,23.148,0.028,1.11,22,29.0,20,0.663,0.0,12,36,270.3,34.494
6.364,1.026,15,8.773,1,3,2.6,7,16,39.5,42.1,13,3,1,1,42.372,25.47,38,2,26.256,0.05,1.115,25,34.0,23,0.67,0.0,12,40,333.39,39.0
9.0,1.032,18,8.327,2,2,4.5,7,19,40.9,43.2,10,9,0,0,50.717,28.559,44,3,28.83,0.064,1.153,29,36.0,26,0.649,9.1,10,47,366.39,45.418
7.347,0.985,22,6.568,0,2,0.0,2,19,51.2,44.2,9,10,0,0,47.986,26.224,43,1,28.284,0.022,1.116,24,29.0,21,0.61,0.0,6,46,282.41,42.374
8.567,1.026,18,8.125,3,2,7.0,7,18,41.9,41.9,9,9,0,0,49.46,27.67,43,3,28.137,0.065,1.15,28,35.0,25,0.643,7.0,10,46,349.39,44.123
6.721,0.988,77,6.284,3,5,2.1,10,55,54.2,38.7,13,40,0,0,160.323,82.559,142,10,89.37,0.067,1.129,73,83.0,65,0.581,0.0,6,150,892.35,140.29
7.28,1.005,14,9.771,3,2,8.8,5,15,41.2,44.1,9,6,1,0,38.037,22.965,34,1,24.392,0.027,1.119,23,30.0,20,0.675,2.9,10,37,332.22,34.163
7.013,1.008,22,7.286,0,1,0.0,5,20,46.8,42.6,13,7,0,0,52.614,29.369,47,5,30.648,0.102,1.119,27,34.0,25,0.625,0.0,12,49,342.42,47.356
6.0,1.0,19,7.698,2,2,4.4,4,22,42.2,48.9,16,6,0,0,50.283,29.882,45,2,31.256,0.041,1.117,30,40.0,26,0.664,2.2,16,49,346.43,44.996
6.509,0.983,26,6.663,0,2,0.0,2,24,50.0,46.2,15,9,0,0,57.816,32.278,52,5,34.807,0.091,1.112,29,37.0,26,0.621,0.0,12,55,346.5,51.141
9.611,1.043,14,8.903,2,2,5.3,7,17,36.8,44.7,10,7,0,0,43.886,25.505,38,1,25.307,0.024,1.155,27,34.0,24,0.671,10.5,10,41,338.33,39.651
7.921,0.992,16,7.068,0,2,0.0,2,16,47.1,47.1,9,7,0,0,37.74,21.644,34,0,23.0,0.0,1.11,21,26.0,18,0.637,0.0,6,37,240.32,33.723
8.241,0.993,19,7.035,3,2,7.5,4,17,47.5,42.5,9,8,0,0,45.026,24.993,40,2,26.563,0.047,1.126,24,31.0,21,0.625,0.0,10,43,281.39,39.702
5.0,0.98,28,5.887,0,2,0.0,2,19,57.1,38.8,3,16,0,0,55.232,27.805,49,0,30.569,0.0,1.127,24,26.0,21,0.567,0.0,0,52,288.47,48.025
7.921,1.005,14,7.833,2,1,5.9,4,16,41.2,47.1,15,1,0,0,37.907,22.633,34,2,23.489,0.056,1.115,22,31.0,20,0.666,0.0,16,36,266.32,34.16
5.301,1.034,9,9.116,1,2,3.6,5,14,32.1,50.0,14,0,0,0,30.997,19.988,28,1,19.869,0.033,1.107,21,29.0,19,0.714,0.0,12,30,255.24,28.945
5.0,1.023,9,8.861,1,2,3.7,4,14,33.3,51.9,14,0,0,0,29.787,19.273,27,1,19.415,0.034,1.103,20,28.0,18,0.714,0.0,12,29,239.24,27.618
7.176,0.998,26,8.89,1,0,1.7,6,27,44.1,45.8,20,7,2,1,65.286,39.226,59,7,42.267,0.111,1.107,37,48.0,33,0.665,1.7,22,63,524.51,58.876
5.745,1.004,29,8.057,1,2,1.5,8,28,44.6,43.1,20,8,2,2,72.198,42.345,65,8,45.233,0.116,1.111,40,53.0,36,0.651,0.0,22,69,523.72,65.262
9.444,0.997,29,7.232,1,0,1.6,5,29,46.0,46.0,22,7,0,0,70.149,40.256,63,7,42.483,0.104,1.113,38,49.5,34,0.639,0.0,23,67,455.59,62.781
9.796,0.999,28,7.38,1,0,1.6,5,29,45.2,46.8,22,7,0,0,69.279,39.924,62,7,41.966,0.106,1.117,38,49.5,34,0.644,1.6,23,66,457.58,61.967
8.57,0.998,35,7.246,1,3,1.4,7,30,48.6,41.7,18,12,1,1,80.524,44.738,72,8,47.87,0.105,1.118,41,52.5,37,0.621,0.0,17,76,521.73,71.836
9.387,1.032,17,8.342,0,0,0.0,6,19,40.5,45.2,12,7,0,0,47.799,27.562,42,1,27.79,0.022,1.138,28,34.0,25,0.656,7.1,12,45,350.36,43.356
5.323,0.99,21,6.748,1,0,2.4,3,18,50.0,42.9,12,6,0,0,47.069,25.719,42,3,27.529,0.068,1.121,23,29.0,21,0.612,0.0,12,44,283.4,41.592
7.796,0.978,32,5.639,0,1,0.0,2,20,59.3,37.0,2,18,0,0,61.062,29.858,54,1,33.091,0.018,1.131,25,26.0,22,0.553,0.0,0,57,304.52,52.792
5.801,0.99,26,7.117,2,1,3.6,4,26,46.4,46.4,21,5,0,0,62.398,35.794,56,7,38.057,0.119,1.114,33,45.0,30,0.639,0.0,22,59,398.54,55.461
7.027,0.99,26,7.117,2,1,3.6,4,26,46.4,46.4,21,5,0,0,62.398,35.794,56,7,38.057,0.119,1.114,33,45.0,30,0.639,0.0,22,59,398.54,55.461
5.52,0.978,34,5.806,0,3,0.0,2,23,57.6,39.0,6,17,0,0,66.477,33.385,59,3,36.853,0.048,1.127,28,31.0,25,0.566,0.0,0,62,342.57,57.676
5.162,0.991,21,6.87,1,0,2.3,3,19,48.8,44.2,12,7,0,0,48.069,26.719,43,3,28.529,0.065,1.118,25,31.0,22,0.621,0.0,12,46,295.41,42.592
6.426,1.006,18,7.57,0,1,0.0,4,19,43.9,46.3,13,6,0,0,45.574,26.6,41,1,27.671,0.023,1.112,26,33.0,23,0.649,0.0,12,44,310.37,41.262
5.0,0.99,39,6.74,3,1,3.8,6,33,50.0,42.3,21,12,0,0,87.597,47.691,78,11,51.086,0.134,1.123,43,55.0,39,0.611,0.0,22,82,525.75,77.192
6.576,0.977,34,5.589,0,0,0.0,2,21,59.6,36.8,0,21,0,0,64.477,31.385,57,0,34.853,0.0,1.131,27,27.0,23,0.551,0.0,0,61,318.55,55.676
6.928,1.023,20,7.878,0,0,0.0,6,20,43.5,43.5,12,8,0,0,52.084,29.421,46,3,30.068,0.061,1.132,29,35.0,26,0.64,4.3,12,49,362.4,47.054
5.576,0.99,39,6.74,3,1,3.8,6,33,50.0,42.3,21,12,0,0,87.597,47.691,78,12,51.086,0.146,1.123,43,55.0,39,0.611,0.0,22,82,525.75,77.192
5.0,0.99,39,6.74,3,1,3.8,6,33,50.0,42.3,21,12,0,0,87.597,47.691,78,11,51.086,0.134,1.123,43,55.0,39,0.611,0.0,22,82,525.75,77.192
8.224,1.003,20,7.265,0,0,0.0,4,19,46.5,44.2,12,7,0,0,47.99,27.127,43,2,28.432,0.043,1.116,26,32.0,23,0.631,0.0,12,46,312.39,43.145
8.398,1.008,11,8.978,1,1,3.3,4,15,36.7,50.0,15,0,1,1,32.913,21.272,30,2,22.369,0.063,1.097,21,30.0,19,0.709,0.0,16,32,269.34,30.251
6.34,1.017,11,8.442,1,1,3.3,4,15,36.7,50.0,15,0,0,0,33.203,20.8,30,2,21.176,0.063,1.107,21,30.0,19,0.693,0.0,16,32,253.27,30.502
7.036,1.061,8,10.008,2,4,6.7,8,14,26.7,46.7,14,0,0,0,33.499,21.912,30,2,21.023,0.063,1.117,24,34.0,22,0.73,0.0,12,32,300.24,31.818
7.804,1.002,31,7.908,1,2,1.5,8,29,45.6,42.6,20,9,2,2,75.613,43.872,68,9,46.995,0.125,1.112,41,54.0,37,0.645,0.0,22,72,537.75,68.145
8.301,1.002,13,7.979,1,1,3.0,3,17,39.4,51.5,17,0,0,0,36.408,22.612,33,2,23.483,0.057,1.103,22,31.5,20,0.685,0.0,17,35,263.31,33.058
5.651,0.992,43,6.998,3,2,3.3,7,40,47.8,44.4,28,12,0,0,100.637,56.459,90,12,60.063,0.126,1.118,52,68.0,47,0.627,0.0,28,95,629.86,89.287
6.793,0.986,49,6.639,3,1,3.1,6,42,50.5,43.3,27,15,0,0,108.673,59.325,97,15,63.893,0.147,1.12,53,68.0,48,0.612,0.0,28,102,643.94,95.61
4.426,1.006,11,8.182,1,0,3.4,3,15,37.9,51.7,15,0,0,0,31.993,20.085,29,1,20.722,0.032,1.103,20,28.5,18,0.693,0.0,17,31,237.27,29.174
5.301,1.044,9,9.353,1,2,3.4,6,14,31.0,48.3,14,0,0,0,32.206,20.703,29,1,20.324,0.032,1.111,22,30.0,20,0.714,0.0,12,31,271.24,30.273
5.551,1.024,11,8.979,1,2,2.9,5,18,32.4,52.9,18,0,0,0,37.412,24.515,34,1,24.631,0.027,1.1,26,36.5,23,0.721,0.0,17,37,305.3,34.829
6.252,1.024,11,8.979,1,2,2.9,5,18,32.4,52.9,18,0,0,0,37.412,24.515,34,1,24.631,0.027,1.1,26,36.5,23,0.721,0.0,17,37,305.3,34.829
5.0,0.979,30,5.817,0,1,0.0,2,20,57.7,38.5,2,18,0,0,58.647,29.332,52,0,32.33,0.0,1.128,26,27.0,22,0.564,0.0,0,56,302.5,50.909
5.836,0.981,28,6.01,0,2,0.0,2,20,56.0,40.0,3,17,0,0,56.232,28.805,50,0,31.569,0.0,1.125,26,28.0,22,0.576,0.0,0,54,300.48,49.025
7.292,0.99,18,7.009,0,0,0.0,2,18,47.4,47.4,12,6,0,0,42.156,24.171,38,1,25.762,0.024,1.109,23,29.0,20,0.636,0.0,12,41,266.36,37.607
6.607,0.978,32,5.755,0,2,0.0,2,21,58.2,38.2,4,17,0,0,62.062,30.858,55,1,34.091,0.017,1.128,26,28.0,23,0.561,0.0,0,58,316.53,53.792
7.161,0.973,30,5.741,0,3,0.0,1,21,57.7,40.4,6,15,0,0,58.437,29.617,52,1,32.876,0.018,1.124,25,28.0,22,0.57,0.0,0,55,298.51,50.581
6.319,0.972,32,5.683,0,3,0.0,1,22,58.2,40.0,6,16,0,0,61.853,31.144,55,1,34.637,0.017,1.125,26,29.0,23,0.566,0.0,0,58,312.54,53.465
5.754,0.974,32,6.112,0,3,0.0,1,26,54.2,44.1,12,14,0,0,65.853,35.144,59,2,38.637,0.032,1.116,31,37.0,27,0.596,0.0,6,63,360.58,57.465
7.737,0.98,30,6.047,0,2,0.0,2,22,55.6,40.7,4,16,0,0,60.647,31.332,54,1,34.33,0.018,1.123,27,31.0,24,0.58,0.0,0,57,326.52,52.909
9.585,0.996,20,7.057,0,0,0.0,3,19,47.6,45.2,12,7,0,0,46.78,26.412,42,1,27.978,0.022,1.114,25,31.0,22,0.629,0.0,12,45,296.39,41.818
6.78,0.973,30,5.741,0,3,0.0,1,21,57.7,40.4,6,15,0,0,58.437,29.617,52,1,32.876,0.018,1.124,25,28.0,22,0.57,0.0,0,55,298.51,50.581
4.301,1.016,9,9.012,1,1,4.3,4,10,39.1,43.5,7,3,1,1,25.498,15.745,23,0,16.608,0.0,1.109,16,20.0,14,0.685,0.0,6,25,207.27,23.367
7.94,1.029,10,9.418,1,1,3.6,5,13,35.7,46.4,13,0,1,0,31.147,19.627,28,2,20.034,0.069,1.112,19,26.0,18,0.701,3.6,12,29,263.69,28.825
7.409,0.989,78,6.44,2,6,1.4,11,55,54.2,38.2,12,41,1,1,162.369,83.967,144,12,91.228,0.079,1.128,74,85.0,66,0.583,0.0,6,152,927.42,142.475
5.509,1.003,9,8.898,0,0,0.0,2,12,39.1,52.2,12,0,1,0,25.229,16.176,23,1,17.119,0.042,1.097,15,21.0,14,0.703,4.3,12,24,204.66,23.069
7.523,0.992,78,6.506,2,6,1.4,12,55,53.8,37.9,12,41,1,1,163.579,84.682,145,13,91.683,0.085,1.128,75,86.0,67,0.584,0.0,6,153,943.42,143.803
7.886,0.987,78,6.233,2,5,1.4,9,56,54.5,39.2,13,41,0,0,161.24,83.065,143,11,90.126,0.073,1.128,73,83.0,65,0.581,0.0,6,151,891.36,141.072
8.222,0.987,20,6.709,0,1,0.0,2,18,50.0,45.0,14,4,0,0,44.571,24.698,40,4,26.523,0.098,1.114,21,28.0,20,0.617,0.0,12,41,268.38,39.491
6.796,0.993,72,6.52,2,6,1.5,11,54,52.6,39.4,14,38,0,0,154.413,80.914,137,10,86.751,0.069,1.127,73,84.0,65,0.591,0.0,6,145,893.28,136.075
7.004,0.98,25,6.406,1,0,2.1,2,21,52.1,43.8,12,9,0,0,53.69,29.058,48,2,31.597,0.039,1.119,26,32.0,23,0.605,0.0,12,51,307.47,47.032
7.268,1.02,12,8.267,0,1,0.0,4,15,38.7,48.4,13,2,0,0,34.329,21.02,31,0,21.386,0.0,1.107,21,28.0,19,0.678,0.0,12,33,256.27,31.611
7.886,0.986,75,6.207,1,4,0.7,8,54,54.7,39.4,12,40,0,0,154.327,79.517,137,11,86.359,0.076,1.126,70,79.0,62,0.58,0.0,6,145,850.3,135.086
5.0,0.998,27,6.937,1,1,1.8,5,23,49.1,41.8,13,10,0,0,61.734,33.729,55,5,35.722,0.086,1.122,31,38.0,28,0.613,0.0,12,58,381.51,54.898
5.0,1.011,12,8.886,0,1,0.0,4,16,37.5,50.0,15,1,1,1,35.039,22.492,32,2,23.58,0.059,1.095,22,31.0,20,0.703,0.0,16,34,284.35,32.36
6.799,1.0,27,7.694,1,1,1.7,6,27,45.0,45.0,20,7,1,1,66.654,38.916,60,6,41.37,0.094,1.111,37,47.0,33,0.649,0.0,18,64,461.62,59.974
7.367,0.989,33,6.788,1,0,1.6,5,25,52.4,39.7,12,13,1,1,70.69,37.782,63,6,41.199,0.091,1.122,33,39.0,30,0.6,0.0,12,66,427.66,62.298
7.602,0.994,33,7.231,1,0,1.5,6,29,48.5,42.6,18,11,1,1,75.899,42.496,68,7,45.654,0.097,1.116,39,48.0,35,0.625,0.0,18,72,491.7,67.625
7.733,0.999,30,7.479,2,2,3.1,7,27,46.9,42.2,18,9,1,1,71.567,40.464,64,7,43.137,0.103,1.118,38,49.0,34,0.632,0.0,18,68,478.66,63.96
6.523,0.992,29,7.338,1,0,1.6,5,27,47.5,44.3,18,9,1,1,67.859,38.728,61,6,41.676,0.092,1.112,36,45.0,32,0.635,0.0,18,65,447.64,60.531
5.52,1.003,28,8.034,1,0,1.6,7,27,45.2,43.5,18,9,2,1,69.013,40.27,62,6,42.989,0.091,1.113,38,47.0,34,0.65,1.6,18,66,498.08,62.182
7.38,1.01,19,8.293,1,2,2.2,6,21,41.3,45.7,18,3,1,1,50.993,30.809,46,3,32.324,0.061,1.109,30,41.0,27,0.67,0.0,18,49,381.48,46.44
7.238,0.977,18,5.947,2,0,6.3,2,12,56.3,37.5,6,6,0,0,36.318,18.257,32,3,20.103,0.091,1.135,15,18.0,14,0.571,0.0,6,33,190.32,31.272
6.886,0.988,35,6.996,3,2,4.1,5,34,47.3,45.9,22,12,0,0,82.557,46.923,74,7,50.108,0.088,1.116,45,58.0,39,0.634,0.0,22,80,517.72,73.098
5.349,1.028,12,8.615,0,2,0.0,5,16,36.4,48.5,15,1,0,0,36.538,22.735,33,2,22.841,0.057,1.107,23,31.0,21,0.689,0.0,12,35,284.28,33.938
