pXC50,nN.CO.2,NaaNH,nPyrimidines,Eig01_EA.bo.,SM11_AEA.ri.,SpMax_EA.bo.,SpDiam_EA.bo.,C.041,C.042,Eig01_AEA.ed.,SpMax_AEA.ed.,nCconj,Eig01_EA.ed.,SM10_AEA.dm.,SpMax_EA.ed.,nROH,P_VSA_MR_3,SpDiam_EA.ed.,O.056,nOHs,Eig07_EA.dm.,NsOH,CATS2D_04_DD,C.009,SM09_EA.dm.,P_VSA_e_3,nOxolanes,SRW09,SpDiam_AEA.dm.,Eig01_AEA.ri.,SpMax_AEA.ri.,Eig01_EA,SM09_AEA.bo.,SpDiam_EA,SpMax_EA,Eig01_AEA.dm.,SpMax_AEA.dm.,SM07_EA.dm.,O.058,CATS2D_03_AP,P_VSA_i_4,ALOGP2,NdO,Eig02_AEA.ed.,SM05_EA.dm.,P_VSA_LogP_4,CATS2D_03_DD,Eig02_EA.bo.,SM12_AEA.ri.,Eig02_EA.ed.,SM11_AEA.dm.,Eig01_EA.ri.,SpMax_EA.ri.,P_VSA_LogP_5,SM14_EA.bo.,SM11_EA.dm.,nPyrroles,C.031,GATS1e,nDB,NdssC,SM15_EA.bo.,SM12_EA.bo.,NaasN,SM13_EA.dm.,SM12_EA.dm.,SpMax2_Bh.s.,SM13_EA.bo.,C.008,JGI6
7.11,1,1,0,4.241,4.241,4.241,7.241,1,0,7.0,7.0,1,11.872,11.872,11.872,0,11.0,19.872,0,0,0.141,0,0,0,6.505,57.83,0,7.31,5.986,4.294,4.294,3.344,3.344,5.344,3.344,3.986,3.986,5.086,3,0,57.83,5.203,3,6.23,3.629,114.957,0,3.702,3.702,9.289,9.289,3.173,3.173,41.299,20.404,7.91,0,0,0.772,3,3,21.808,17.587,0,9.309,8.72,7.428,18.964,1,0.019
8.52,1,1,0,4.241,4.241,4.241,7.241,1,0,7.0,7.0,1,11.872,11.872,11.872,0,11.0,19.872,0,0,0.141,0,0,0,6.505,57.83,0,6.88,5.986,4.294,4.294,3.344,3.344,5.344,3.344,3.986,3.986,5.086,3,0,57.83,6.029,3,6.23,3.629,114.957,0,3.702,3.702,9.289,9.289,3.173,3.173,44.056,20.458,7.91,0,0,0.781,3,3,21.845,17.663,0,9.309,8.72,7.428,19.013,0,0.019
6.863,0,0,1,4.045,4.045,4.045,7.045,0,0,6.267,6.267,1,9.512,9.512,9.512,0,0.0,15.941,0,0,0.0,0,0,0,0.0,84.479,0,6.293,5.569,3.971,3.971,2.999,2.999,4.999,2.999,3.569,3.569,0.0,1,0,84.479,9.317,1,6.029,0.0,63.421,0,3.775,3.775,8.578,8.578,2.919,2.919,21.707,20.007,0.0,0,0,0.833,1,1,21.334,17.3,0,0.0,1.807,5.239,18.59,0,0.014
7.68,1,1,0,4.241,4.241,4.241,7.241,1,0,7.0,7.0,1,11.872,11.872,11.872,0,11.0,19.872,0,0,0.141,0,0,0,6.505,77.427,0,7.31,5.986,4.294,4.294,3.344,3.344,5.344,3.344,3.986,3.986,5.086,3,0,77.427,2.099,3,6.23,3.629,134.554,0,3.702,3.702,9.289,9.289,3.173,3.173,51.033,20.46,7.91,0,0,0.774,3,3,21.855,17.662,0,9.309,8.72,7.428,19.027,0,0.019
7.07,1,2,0,4.24,4.24,4.24,6.983,1,0,7.0,7.0,1,11.872,11.872,11.872,0,11.0,19.872,0,0,0.0,0,0,0,5.029,56.605,0,7.322,5.986,4.293,4.293,3.344,3.344,5.344,3.344,3.986,3.986,3.851,2,0,56.605,1.014,2,6.228,2.647,85.108,1,3.63,3.63,9.279,9.279,3.171,3.171,38.656,20.348,6.188,1,0,0.823,2,2,21.767,17.513,0,7.336,6.825,7.411,18.914,0,0.021
6.49,1,1,0,4.237,4.237,4.237,7.237,1,0,7.001,7.001,1,11.881,11.881,11.881,0,11.0,19.881,0,0,0.0,0,0,0,5.029,39.82,0,6.88,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,3.851,2,0,39.82,4.604,2,6.229,2.647,85.108,0,3.609,3.609,9.288,9.288,3.174,3.174,25.056,20.339,6.188,0,0,0.76,2,2,21.748,17.509,0,7.336,6.825,7.411,18.892,0,0.021
6.83,1,2,0,4.24,4.24,4.24,6.983,1,0,7.001,7.001,1,11.881,11.881,11.881,0,11.0,19.881,0,0,0.0,0,0,0,5.029,56.605,0,7.322,5.987,4.295,4.295,3.345,3.345,5.345,3.345,3.987,3.987,3.851,2,0,56.605,2.344,2,6.23,2.647,85.108,1,3.63,3.63,9.293,9.293,3.172,3.172,38.656,20.348,6.188,1,0,0.816,2,2,21.767,17.514,0,7.336,6.825,7.411,18.915,0,0.021
7.93,1,1,0,4.241,4.241,4.241,7.241,1,0,7.0,7.0,2,11.872,11.872,11.872,0,11.0,19.872,0,0,0.526,0,0,0,6.505,57.83,0,6.88,5.986,4.294,4.294,3.344,3.344,5.344,3.344,3.986,3.986,5.086,4,0,57.83,4.82,4,6.23,3.629,145.236,0,3.762,3.762,9.289,9.289,3.173,3.173,47.241,20.562,7.91,0,0,0.748,4,4,21.944,17.778,0,9.309,8.726,7.43,19.127,0,0.02
7.81,1,1,0,4.241,4.241,4.241,7.241,1,0,7.0,7.0,1,11.872,11.872,11.872,0,11.0,19.872,0,0,0.141,1,0,0,6.505,57.83,0,6.88,5.986,4.294,4.294,3.344,3.344,5.344,3.344,3.986,3.986,5.086,3,0,57.83,4.788,3,6.23,3.629,157.641,0,3.702,3.702,9.289,9.289,3.173,3.173,44.056,20.5,7.91,0,0,0.833,3,3,21.885,17.712,0,9.309,8.72,7.428,19.06,0,0.02
6.76,1,1,0,4.241,4.241,4.241,7.241,1,0,7.0,7.0,1,11.872,11.872,11.872,0,11.0,19.872,0,0,0.526,0,0,0,6.506,60.955,0,6.88,5.986,4.294,4.294,3.344,3.344,5.344,3.344,3.986,3.986,5.087,3,0,60.955,6.852,3,6.23,3.637,114.957,0,3.703,3.703,9.289,9.289,3.173,3.173,49.937,20.526,7.91,0,0,0.796,3,3,21.909,17.74,0,9.309,8.72,7.428,19.088,0,0.02
8.541,1,1,0,4.241,4.241,4.241,7.241,1,0,7.0,7.0,1,11.872,11.872,11.872,0,11.0,19.872,0,0,0.141,0,0,0,6.505,103.785,0,6.88,5.986,4.294,4.294,3.344,3.344,5.344,3.344,3.986,3.986,5.086,3,0,57.83,10.265,3,6.23,3.629,114.957,0,3.702,3.702,9.289,9.289,3.173,3.173,47.111,20.5,7.91,0,0,0.778,3,3,21.885,17.712,0,9.309,8.72,7.428,19.06,0,0.02
7.15,1,1,0,4.244,4.244,4.244,7.244,1,0,7.0,7.0,1,11.872,11.872,11.872,0,11.0,19.872,0,0,0.0,0,0,0,5.029,39.82,0,6.88,5.986,4.294,4.294,3.344,3.344,5.344,3.344,3.986,3.986,3.851,2,0,39.82,9.863,2,6.245,2.647,85.108,0,3.887,3.887,9.347,9.347,3.173,3.173,31.427,20.567,6.188,0,0,0.747,2,2,21.959,17.762,0,7.336,6.825,7.411,19.122,0,0.022
6.337,0,0,1,4.045,4.045,4.045,7.045,0,0,6.267,6.267,1,9.511,9.511,9.511,0,11.0,15.936,0,0,0.0,0,0,0,0.0,101.265,0,6.293,5.567,3.97,3.97,2.998,2.998,4.998,2.998,3.567,3.567,0.0,1,0,101.265,3.604,1,5.94,0.0,91.206,0,3.673,3.673,8.318,8.318,2.918,2.918,20.534,19.927,0.0,0,0,0.906,1,1,21.248,17.229,0,0.0,2.826,5.239,18.509,0,0.013
6.9,1,1,0,4.24,4.24,4.24,6.983,1,0,7.0,7.0,1,11.872,11.872,11.872,0,11.0,19.872,0,0,0.0,0,0,0,5.029,39.82,0,7.322,5.986,4.292,4.292,3.344,3.344,5.344,3.344,3.986,3.986,3.851,2,0,39.82,2.482,2,6.228,2.647,85.108,0,3.63,3.63,9.279,9.279,3.168,3.168,21.87,20.348,6.188,0,0,0.776,2,2,21.767,17.513,0,7.336,6.825,7.411,18.914,0,0.021
7.31,1,1,0,4.241,4.241,4.241,7.241,1,0,7.0,7.0,1,11.872,11.872,11.872,0,11.0,19.872,0,0,0.526,0,0,0,6.446,60.71,0,6.88,5.986,4.294,4.294,3.344,3.344,5.344,3.344,3.986,3.986,5.041,3,0,60.71,7.036,3,6.23,3.601,114.957,0,3.815,3.815,9.289,9.289,3.173,3.173,50.672,20.583,7.835,0,0,0.756,3,3,21.968,17.795,0,9.218,8.643,7.428,19.147,0,0.02
5.231,0,0,1,4.045,4.045,4.045,7.045,0,0,6.267,6.267,1,9.511,9.511,9.511,0,0.0,15.935,0,0,0.0,0,0,0,0.0,101.265,0,6.293,5.567,3.97,3.97,2.997,2.997,4.997,2.997,3.567,3.567,0.0,1,0,101.265,1.531,1,5.94,0.0,103.748,0,3.509,3.509,8.314,8.314,2.918,2.918,36.301,19.814,0.0,0,0,0.899,1,1,21.133,17.113,0,0.0,1.807,5.238,18.386,0,0.012
5.041,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.638,4.252,4.252,3.308,3.308,5.308,3.308,3.638,3.638,4.654,1,0,87.848,24.271,1,6.185,3.168,98.462,0,3.976,3.976,9.228,9.228,3.124,3.124,30.835,22.242,7.5,0,2,0.706,1,1,23.794,19.147,1,8.894,8.273,5.271,20.674,0,0.014
5.0,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.997,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,15.399,1,6.185,3.168,98.462,0,3.976,3.976,9.228,9.228,3.124,3.124,27.334,22.233,7.5,0,2,0.741,1,1,23.789,19.133,1,8.894,8.273,5.27,20.665,0,0.014
6.043,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.997,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,11.21,1,6.185,3.168,98.462,0,3.976,3.976,9.227,9.227,3.124,3.124,24.149,22.224,7.5,0,2,0.75,1,1,23.784,19.116,1,8.894,8.273,5.27,20.656,0,0.016
4.0,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,38.898,1,6.185,3.168,98.462,0,3.976,3.976,9.227,9.227,3.124,3.124,33.705,22.27,7.5,0,2,0.715,1,1,23.816,19.188,1,8.894,8.273,5.271,20.705,0,0.015
4.301,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.582,11.582,11.582,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.645,4.252,4.252,3.308,3.308,5.308,3.308,3.645,3.645,4.654,1,0,87.848,13.066,1,6.513,3.168,98.462,0,4.432,4.432,10.233,10.233,3.124,3.124,29.295,22.443,7.5,0,2,0.734,1,1,23.988,19.36,1,8.894,8.273,5.271,20.885,0,0.016
4.301,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.582,11.582,11.582,0,0.0,19.145,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,17.848,1,6.184,3.168,98.462,0,3.976,3.976,9.222,9.222,3.124,3.124,30.52,22.262,7.5,0,2,0.73,1,1,23.812,19.172,1,8.894,8.273,5.271,20.696,0,0.018
6.646,0,0,1,4.86,4.86,4.86,7.86,1,0,6.883,6.883,0,11.574,11.574,11.574,0,0.0,19.137,0,0,0.0,0,0,0,4.464,105.859,0,7.796,5.575,4.249,4.249,3.306,3.306,5.306,3.306,3.575,3.575,3.407,1,0,120.819,5.936,1,6.177,2.324,93.757,0,3.97,3.97,9.187,9.187,3.121,3.121,32.841,22.227,5.504,0,2,0.749,1,1,23.784,19.124,1,6.531,6.091,7.431,20.659,0,0.018
6.108,0,0,1,4.861,4.861,4.861,7.861,0,0,6.888,6.888,0,11.593,11.593,11.593,0,0.0,19.163,0,0,0.0,0,0,0,6.811,87.848,0,7.803,5.889,4.258,4.258,3.312,3.312,5.312,3.312,3.889,3.889,5.234,1,0,87.848,26.842,1,6.747,3.614,98.462,0,3.977,3.977,10.986,10.986,3.15,3.15,27.334,22.25,8.364,0,2,0.724,1,1,23.802,19.157,1,9.904,9.178,5.27,20.683,0,0.015
5.0,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,28.975,1,6.185,3.168,98.462,0,3.976,3.976,9.227,9.227,3.124,3.124,30.835,22.24,7.5,0,2,0.701,1,1,23.793,19.144,1,8.894,8.273,5.271,20.671,0,0.015
5.842,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.671,4.252,4.252,3.309,3.309,5.309,3.309,3.671,3.671,4.654,1,0,87.848,27.739,1,6.408,3.168,98.462,0,3.996,3.996,9.731,9.731,3.124,3.124,31.15,22.274,7.5,0,2,0.693,1,1,23.825,19.182,1,8.894,8.273,5.271,20.711,0,0.019
5.914,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,21.182,1,6.185,3.168,98.462,0,3.976,3.976,9.228,9.228,3.124,3.124,27.649,22.232,7.5,0,2,0.709,1,1,23.788,19.128,1,8.894,8.273,5.27,20.663,0,0.019
5.064,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,27.088,1,6.185,3.168,98.462,0,3.976,3.976,9.227,9.227,3.124,3.124,30.52,22.262,7.5,0,2,0.724,1,1,23.812,19.172,1,8.894,8.273,5.27,20.697,0,0.017
5.0,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,22.547,1,6.185,3.168,98.462,0,3.976,3.976,9.227,9.227,3.124,3.124,30.52,22.262,7.5,0,2,0.727,1,1,23.812,19.172,1,8.894,8.273,5.27,20.697,0,0.017
4.301,0,0,1,4.86,4.86,4.86,7.86,0,0,6.883,6.883,0,11.574,11.574,11.574,0,0.0,19.137,0,0,0.0,0,0,0,6.091,87.848,0,7.796,5.637,4.25,4.25,3.306,3.306,5.306,3.306,3.637,3.637,4.654,1,0,87.848,9.132,1,6.177,3.168,98.462,0,3.97,3.97,9.187,9.187,3.121,3.121,27.649,22.227,7.5,0,2,0.742,1,1,23.784,19.124,1,8.894,8.273,5.272,20.659,0,0.018
4.955,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,33.415,1,6.185,3.168,98.462,0,3.977,3.977,9.228,9.228,3.124,3.124,33.705,22.27,7.5,0,2,0.717,1,1,23.816,19.188,1,8.894,8.273,5.271,20.705,0,0.016
4.824,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.582,11.582,11.582,0,0.0,19.145,0,0,0.0,0,0,0,6.091,87.848,0,7.997,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,7.074,1,6.184,3.168,98.462,0,3.976,3.976,9.222,9.222,3.123,3.123,20.963,22.224,7.5,0,2,0.768,1,1,23.784,19.116,1,8.894,8.273,5.27,20.656,0,0.016
5.234,0,0,1,4.861,4.861,4.861,7.861,0,0,6.888,6.888,0,11.593,11.593,11.593,0,0.0,19.163,0,0,0.0,0,0,0,6.811,87.848,0,7.803,5.889,4.258,4.258,3.312,3.312,5.312,3.312,3.889,3.889,5.234,1,0,87.848,33.142,1,6.747,3.614,98.462,0,3.977,3.977,10.986,10.986,3.15,3.15,30.52,22.258,8.364,0,2,0.717,1,1,23.806,19.173,1,9.904,9.178,5.271,20.691,0,0.014
5.0,0,0,1,4.86,4.86,4.86,7.86,0,0,6.883,6.883,0,11.574,11.574,11.574,0,0.0,19.137,0,0,0.0,0,0,0,6.091,87.848,0,7.991,5.637,4.25,4.25,3.306,3.306,5.306,3.306,3.637,3.637,4.654,1,0,87.848,5.34,1,6.177,3.168,98.462,0,3.97,3.97,9.187,9.187,3.121,3.121,20.963,22.22,7.5,0,2,0.781,1,1,23.779,19.112,1,8.894,8.273,5.271,20.652,0,0.016
5.0,0,0,1,4.619,4.619,4.619,7.619,0,1,8.384,8.384,0,16.89,16.89,16.89,2,85.367,25.427,2,2,0.0,2,1,0,5.75,88.277,0,8.9,6.239,4.911,4.911,3.919,3.919,5.919,3.919,4.239,4.239,4.409,1,0,88.277,0.507,1,6.913,3.032,120.322,1,3.997,3.997,11.572,11.572,3.887,3.887,4.043,21.56,7.068,0,0,0.882,1,1,23.066,18.553,1,8.374,7.771,6.493,20.043,4,0.019
5.261,0,0,1,4.861,4.861,4.861,7.861,0,0,7.111,7.111,0,11.657,11.657,11.657,0,0.0,19.221,0,0,0.0,0,0,0,12.077,87.848,0,7.803,6.46,4.252,4.252,3.314,3.314,5.314,3.314,4.46,4.46,9.397,1,0,132.729,23.817,1,6.884,6.718,98.462,0,3.976,3.976,11.583,11.583,3.124,3.124,72.215,22.252,14.759,0,2,0.611,1,1,23.805,19.157,1,17.441,16.1,7.999,20.688,0,0.019
5.0,0,0,1,4.86,4.86,4.86,7.86,0,0,6.883,6.883,0,11.574,11.574,11.574,0,0.0,19.137,0,0,0.0,0,0,0,6.091,87.848,0,7.796,5.637,4.25,4.25,3.306,3.306,5.306,3.306,3.637,3.637,4.654,1,0,87.848,15.023,1,6.177,3.168,98.462,0,3.97,3.97,9.187,9.187,3.121,3.121,30.52,22.258,7.5,0,2,0.735,1,1,23.808,19.168,1,8.894,8.273,5.272,20.693,0,0.018
4.886,0,0,1,4.86,4.86,4.86,7.86,0,0,6.883,6.883,0,11.574,11.574,11.574,0,0.0,19.137,0,0,0.0,0,0,0,6.091,87.848,0,7.796,5.637,4.25,4.25,3.306,3.306,5.306,3.306,3.637,3.637,4.654,1,0,102.808,6.569,1,6.177,3.168,98.462,0,3.97,3.97,9.187,9.187,3.121,3.121,33.27,22.227,7.5,0,2,0.689,1,1,23.784,19.124,1,8.894,8.273,7.429,20.659,0,0.018
4.301,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,102.808,24.245,1,6.185,3.168,98.462,0,3.976,3.976,9.227,9.227,3.124,3.124,36.455,22.24,7.5,0,2,0.656,1,1,23.793,19.144,1,8.894,8.273,7.429,20.671,0,0.015
5.742,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.997,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,13.247,1,6.185,3.168,98.462,0,3.976,3.976,9.227,9.227,3.124,3.124,20.963,22.224,7.5,0,2,0.75,1,1,23.784,19.116,1,8.894,8.273,5.27,20.656,0,0.016
5.19,0,0,1,4.86,4.86,4.86,7.86,0,0,6.883,6.883,0,11.574,11.574,11.574,0,0.0,19.137,0,0,0.0,0,0,0,6.091,87.848,0,7.796,5.671,4.25,4.25,3.306,3.306,5.306,3.306,3.671,3.671,4.654,1,0,87.848,13.589,1,6.408,3.168,98.462,0,3.995,3.995,9.731,9.731,3.121,3.121,31.15,22.269,7.5,0,2,0.733,1,1,23.821,19.177,1,8.894,8.273,5.272,20.707,0,0.018
4.0,0,0,1,4.623,4.623,4.623,7.623,0,1,6.937,6.937,0,11.685,11.685,11.685,3,139.05,19.407,3,2,0.0,3,1,1,0.0,70.266,1,7.627,5.589,4.237,4.237,3.312,3.312,5.312,3.312,3.589,3.589,0.0,0,0,70.266,0.556,0,6.562,0.0,101.472,1,3.666,3.666,10.27,10.27,3.061,3.061,9.557,21.497,0.0,0,1,1.045,0,0,23.003,18.483,1,0.0,1.444,6.453,19.964,3,0.016
6.309,0,0,1,4.861,4.861,4.861,7.861,0,0,6.888,6.888,0,11.593,11.593,11.593,0,0.0,19.163,0,0,0.0,0,0,0,6.811,87.848,0,7.803,5.889,4.258,4.258,3.312,3.312,5.312,3.312,3.889,3.889,5.234,1,0,87.848,22.323,1,6.747,3.614,98.462,0,3.977,3.977,10.986,10.986,3.15,3.15,27.334,22.25,8.364,0,2,0.727,1,1,23.802,19.157,1,9.904,9.178,5.27,20.683,0,0.015
5.0,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.997,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,17.771,1,6.185,3.168,98.462,0,3.976,3.976,9.228,9.228,3.124,3.124,24.149,22.233,7.5,0,2,0.741,1,1,23.789,19.133,1,8.894,8.273,5.27,20.665,0,0.014
5.028,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.582,11.582,11.582,0,0.0,19.145,0,0,0.0,0,0,0,6.091,87.848,0,7.997,5.637,4.252,4.252,3.308,3.308,5.308,3.308,3.637,3.637,4.654,1,0,87.848,5.609,1,6.184,3.168,98.462,0,3.976,3.976,9.222,9.222,3.124,3.124,24.149,22.224,7.5,0,2,0.768,1,1,23.784,19.116,1,8.894,8.273,5.27,20.656,0,0.016
5.0,0,0,1,4.86,4.86,4.86,7.86,0,0,6.883,6.883,0,11.574,11.574,11.574,0,0.0,19.137,0,0,0.0,0,0,0,6.091,87.848,0,7.796,5.638,4.25,4.25,3.306,3.306,5.306,3.306,3.638,3.638,4.654,1,0,87.848,10.666,1,6.186,3.168,98.462,0,4.337,4.337,9.239,9.239,3.121,3.121,29.295,22.386,7.5,0,2,0.74,1,1,23.93,19.306,1,8.894,8.273,5.272,20.829,0,0.017
4.301,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.638,4.252,4.252,3.308,3.308,5.308,3.308,3.638,3.638,4.654,1,0,87.848,26.735,1,6.187,3.168,98.462,0,4.337,4.337,9.241,9.241,3.124,3.124,32.48,22.397,7.5,0,2,0.719,1,1,23.938,19.323,1,8.894,8.273,5.271,20.839,0,0.015
5.133,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.645,4.252,4.252,3.309,3.309,5.309,3.309,3.645,3.645,4.654,1,0,87.848,21.11,1,6.513,3.168,98.462,0,4.432,4.432,10.233,10.233,3.125,3.125,29.295,22.444,7.5,0,2,0.726,1,1,23.988,19.36,1,8.894,8.273,5.27,20.886,0,0.015
5.0,0,0,1,4.86,4.86,4.86,7.86,0,0,7.111,7.111,0,11.657,11.657,11.657,0,0.0,19.22,0,0,0.0,0,0,0,12.077,87.848,0,7.796,6.46,4.25,4.25,3.314,3.314,5.314,3.314,4.46,4.46,9.397,1,0,132.729,10.889,1,6.883,6.718,98.462,0,3.97,3.97,11.574,11.574,3.121,3.121,72.215,22.248,14.759,0,2,0.639,1,1,23.801,19.153,1,17.441,16.1,7.999,20.683,0,0.018
4.301,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.638,4.252,4.252,3.308,3.308,5.308,3.308,3.638,3.638,4.654,1,0,87.848,31.661,1,6.187,3.168,98.462,0,4.337,4.337,9.241,9.241,3.124,3.124,32.48,22.397,7.5,0,2,0.716,1,1,23.938,19.323,1,8.894,8.273,5.271,20.839,0,0.015
5.0,0,0,1,4.86,4.86,4.86,7.86,0,0,6.883,6.883,0,11.574,11.574,11.574,0,0.0,19.137,0,0,0.0,0,0,0,6.091,87.848,0,7.796,5.645,4.25,4.25,3.306,3.306,5.306,3.306,3.645,3.645,4.654,1,0,87.848,10.666,1,6.513,3.168,98.462,0,4.432,4.432,10.233,10.233,3.122,3.122,29.295,22.44,7.5,0,2,0.74,1,1,23.985,19.357,1,8.894,8.273,5.272,20.882,0,0.015
5.0,0,0,1,4.861,4.861,4.861,7.861,0,0,6.888,6.888,0,11.593,11.593,11.593,0,0.0,19.163,0,0,0.0,0,0,0,6.811,87.848,0,7.803,5.889,4.258,4.258,3.312,3.312,5.312,3.312,3.889,3.889,5.234,1,0,87.848,38.603,1,6.747,3.614,98.462,0,3.977,3.977,10.986,10.986,3.15,3.15,30.52,22.258,8.364,0,2,0.715,1,1,23.806,19.173,1,9.904,9.178,5.271,20.691,0,0.013
4.301,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.638,4.252,4.252,3.308,3.308,5.308,3.308,3.638,3.638,4.654,1,0,87.848,28.975,1,6.185,3.168,98.462,0,3.976,3.976,9.227,9.227,3.124,3.124,30.835,22.242,7.5,0,2,0.701,1,1,23.794,19.147,1,8.894,8.273,5.271,20.674,0,0.014
4.907,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.645,4.252,4.252,3.308,3.308,5.308,3.308,3.645,3.645,4.654,1,0,87.848,17.126,1,6.513,3.168,98.462,0,4.432,4.432,10.233,10.233,3.125,3.125,29.295,22.444,7.5,0,2,0.729,1,1,23.988,19.36,1,8.894,8.273,5.27,20.886,0,0.015
5.0,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.248,87.848,0,7.803,5.63,4.252,4.252,3.308,3.308,5.308,3.308,3.63,3.63,4.75,1,0,87.848,29.124,1,6.185,3.201,98.462,0,3.976,3.976,9.227,9.227,3.124,3.124,43.893,22.239,7.714,0,2,0.748,1,1,23.792,19.143,1,9.16,8.557,5.271,20.67,0,0.014
5.857,0,0,1,4.861,4.861,4.861,7.861,0,0,6.884,6.884,0,11.583,11.583,11.583,0,0.0,19.146,0,0,0.0,0,0,0,6.091,87.848,0,7.803,5.638,4.252,4.252,3.308,3.308,5.308,3.308,3.638,3.638,4.654,1,0,87.848,21.182,1,6.185,3.168,98.462,0,3.976,3.976,9.228,9.228,3.124,3.124,27.649,22.233,7.5,0,2,0.709,1,1,23.79,19.131,1,8.894,8.273,5.27,20.665,0,0.017
