pXC50,SpMin3_Bh.v.,SpMin3_Bh.p.,SpMin8_Bh.p.,Sp,IDDE,SpMin3_Bh.m.,TIC2,LLS_02,SpMin6_Bh.p.,SpMax2_Bh.v.,SpMin4_Bh.m.,S2K,Eta_epsi,Eig08_AEA.bo.,TIC4,Eig12_AEA.ri.,Eig08_AEA.ri.,SM05_EA.bo.,Eig08_EA.ri.,P_VSA_LogP_3,SpMaxA_AEA.dm.,IC4,Eta_C,Eig06_AEA.ri.,ATS6e,NaasN,DLS_cons,NdO,ATS2i,Uindex,ATS7i,SpMin4_Bh.s.,SpMax5_Bh.e.,TIE,ATSC2i,ATSC6m,ATS3e,SpMax7_Bh.s.,N.073,P_VSA_i_3,GGI9,SpMax4_Bh.i.,CIC0,ATSC8v,SM07_EA.bo.,DLS_07,ZM2MulPer,ATSC1m,TPSA.NO.,P_VSA_MR_1,ATS4e,SpMin5_Bh.e.,SM10_EA.bo.,SpMax8_Bh.p.,nHAcc,ATSC1v,SpMax7_Bh.m.,Rperim,SpMax7_Bh.p.,SpMax5_Bh.i.,ATS5i,nH,nR06,ATS4i,ATSC3m,Eig07_EA.bo.,SpMax8_Bh.i.,Eig02_AEA.bo.
4.77,2.0,2.008,1.907,140.836,6.571,2.01,1152.89,0.38,1.958,3.711,1.989,57.648,146.7,3.904,1591.06,3.584,3.726,8.438,2.704,0.0,0.033,6.713,217.631,3.824,6.709,0,0.34,21,6.276,2075.07,7.03,1.292,3.824,6981.51,4.622,200.376,6.44,7.434,0,1656.64,1.84,3.894,6.195,91.947,10.765,0.0,1596.03,53.448,832.49,729.808,6.573,1.764,14.244,3.571,49,27.002,3.691,0,3.609,3.868,6.855,119,0,6.808,151.648,3.145,3.794,4.147
4.0,1.942,1.95,1.443,49.091,4.939,1.92,374.894,0.75,1.717,3.855,1.894,10.919,41.8,3.021,438.543,2.367,2.844,7.348,1.793,118.493,0.093,5.695,46.106,3.302,5.539,0,0.85,2,5.259,50.813,5.882,1.196,3.7,79.139,2.0,59.32,5.437,4.294,0,540.275,0.305,3.857,4.842,32.468,9.914,1.0,453.132,18.567,77.81,388.446,5.546,1.616,13.917,3.014,7,10.699,3.163,29,3.135,3.739,5.759,40,3,5.817,53.076,2.422,3.274,4.142
4.0,1.942,1.95,1.443,49.091,4.939,1.92,374.894,0.75,1.717,3.855,1.894,10.919,41.8,3.021,438.543,2.367,2.844,7.348,1.793,118.493,0.093,5.695,46.106,3.302,5.539,0,0.85,2,5.259,50.813,5.882,1.196,3.7,79.139,2.0,59.32,5.437,4.294,0,540.275,0.305,3.857,4.842,32.468,9.914,1.0,453.132,18.567,77.81,388.446,5.546,1.616,13.917,3.014,7,10.699,3.163,29,3.135,3.739,5.759,40,3,5.817,53.076,2.422,3.274,4.142
4.0,1.941,1.95,1.377,44.563,4.455,1.919,336.004,0.75,1.694,3.921,1.894,9.163,37.8,2.954,373.488,2.354,2.686,7.5,1.67,109.017,0.101,5.413,41.445,3.145,5.404,0,0.95,2,5.144,44.718,5.73,1.172,3.507,71.017,1.799,51.816,5.343,4.18,0,481.42,0.296,3.758,4.69,30.189,10.158,1.0,431.499,16.25,74.57,306.049,5.444,1.611,14.247,2.941,6,9.566,3.151,27,3.108,3.562,5.673,35,3,5.701,47.968,2.266,3.223,4.272
4.266,1.602,1.621,1.143,26.727,4.134,1.601,178.64,1.0,1.255,3.808,1.56,7.629,28.433,2.842,205.395,0.894,2.394,7.851,1.346,37.905,0.143,5.01,18.732,2.839,4.629,0,0.9,2,4.39,50.999,4.85,0.585,3.241,83.623,0.734,20.042,4.441,4.62,0,364.364,0.031,3.382,3.841,9.467,10.71,1.0,445.869,6.835,122.52,153.024,4.645,1.181,15.065,2.665,8,3.808,2.854,12,2.728,3.302,4.737,16,2,4.746,13.482,2.113,2.982,4.425
4.0,1.954,1.951,1.438,49.779,4.856,1.975,366.074,0.75,1.756,3.87,1.91,11.672,42.667,3.337,428.842,2.392,3.035,7.553,1.995,156.398,0.089,5.643,43.562,3.343,5.472,0,0.85,2,5.19,55.171,5.79,1.131,3.718,83.013,1.868,54.857,5.38,4.309,0,515.962,0.303,3.867,4.809,29.461,10.175,1.0,519.878,17.05,83.8,376.675,5.471,1.72,14.276,3.038,7,9.996,3.164,30,3.148,3.753,5.698,37,4,5.717,49.526,2.534,3.285,4.139
5.071,1.891,1.885,1.048,27.762,3.096,1.903,124.348,0.88,1.062,3.822,1.447,6.566,22.333,2.5,152.877,0.734,2.0,7.341,1.0,113.715,0.137,3.822,14.22,2.414,4.479,0,0.84,0,4.354,34.213,4.761,0.646,3.16,34.276,0.734,18.891,4.508,3.681,0,273.704,0.054,3.264,4.087,9.364,10.139,1.0,289.257,8.068,40.46,188.338,4.585,1.183,14.49,2.658,2,4.881,2.687,18,2.735,3.221,4.746,18,3,4.818,18.964,1.997,2.869,3.913
6.896,2.009,2.019,1.933,153.12,6.781,2.014,1279.97,0.38,1.973,3.851,1.993,59.432,155.5,3.989,1711.31,3.643,3.821,8.694,2.789,66.334,0.03,6.764,237.851,3.896,6.771,0,0.34,21,6.335,823.73,7.1,1.303,3.843,2721.44,5.232,211.207,6.506,7.434,0,1727.26,2.108,3.914,6.304,100.9,11.224,0.0,1739.12,56.174,832.49,823.977,6.639,1.786,15.234,3.603,49,29.145,3.71,10,3.628,3.891,6.936,125,2,6.87,159.855,3.195,3.827,4.174
6.66,2.009,2.017,1.929,150.643,6.488,2.014,1229.66,0.38,1.973,3.756,1.993,60.24,153.9,3.961,1696.07,3.585,3.814,8.46,2.787,0.0,0.031,6.704,240.996,3.87,6.777,0,0.34,21,6.353,1150.82,7.111,1.303,3.832,3907.11,5.076,214.851,6.526,7.434,0,1774.35,1.951,3.912,6.315,102.271,10.789,0.0,1635.3,57.962,832.49,871.062,6.653,1.781,14.274,3.602,49,29.775,3.698,6,3.628,3.883,6.948,129,1,6.894,165.313,3.145,3.82,4.168
7.252,2.007,2.014,1.929,149.217,6.774,2.016,1248.29,0.38,1.968,3.813,1.992,59.889,153.186,3.962,1691.43,3.608,3.795,8.535,2.763,37.905,0.031,6.848,234.005,3.869,6.755,0,0.34,21,6.312,1168.16,7.077,1.292,3.839,3916.52,4.967,210.111,6.482,7.434,0,1731.1,2.121,3.901,6.23,97.913,10.905,0.0,1707.28,54.54,832.49,776.893,6.613,1.769,14.53,3.618,49,28.158,3.716,6,3.628,3.88,6.896,122,1,6.848,159.408,3.184,3.82,4.158
7.114,2.007,2.015,1.932,153.12,6.672,2.016,1283.58,0.38,1.974,3.848,1.992,59.432,155.5,3.966,1743.88,3.643,3.807,8.706,2.78,66.334,0.03,6.893,237.564,3.893,6.781,0,0.34,21,6.335,825.129,7.1,1.303,3.848,2730.29,5.232,213.647,6.506,7.434,0,1727.26,2.186,3.905,6.304,100.299,11.268,0.0,1738.3,56.174,832.49,812.206,6.638,1.775,15.351,3.619,49,29.145,3.715,10,3.628,3.895,6.925,125,2,6.871,159.862,3.184,3.823,4.173
5.022,1.938,1.928,1.531,52.694,5.01,1.97,391.54,0.75,1.715,3.775,1.888,10.029,46.467,3.357,480.004,2.405,3.257,8.023,2.249,52.16,0.1,5.647,70.297,3.535,5.981,0,0.85,2,5.347,60.59,6.262,1.124,3.638,129.706,1.907,93.998,5.531,4.449,0,666.672,0.667,3.733,5.103,50.424,10.74,1.0,542.278,20.932,91.29,400.217,5.779,1.566,14.92,3.131,7,12.354,3.223,24,3.25,3.689,6.06,46,2,6.0,60.442,2.816,3.371,4.521
5.244,1.946,1.941,1.586,55.08,5.124,1.958,400.231,0.75,1.751,3.893,1.942,12.857,46.852,3.489,459.754,2.478,3.166,7.998,2.054,156.398,0.079,5.747,52.0,3.467,5.477,0,0.73,2,5.24,59.701,5.709,1.211,3.718,93.241,2.078,62.852,5.4,4.555,0,532.339,0.603,3.872,4.693,31.118,10.786,1.0,661.258,16.193,90.7,317.82,5.482,1.66,15.072,3.114,8,9.682,3.427,33,3.397,3.754,5.706,36,4,5.696,53.185,2.641,3.356,4.485
4.0,1.961,1.961,1.408,53.716,4.942,1.977,392.629,0.63,1.825,3.884,1.916,12.318,46.981,3.45,455.754,2.495,3.181,7.828,2.138,194.303,0.079,5.697,47.545,3.45,5.578,0,0.72,2,5.227,59.962,5.866,1.06,3.77,98.737,2.061,59.746,5.42,4.646,0,515.962,0.483,3.859,4.812,28.89,10.474,1.0,634.268,16.246,75.01,356.322,5.533,1.752,14.6,3.082,8,9.803,3.223,36,3.138,3.812,5.794,36,5,5.754,49.464,2.853,3.328,4.197
5.222,2.012,1.998,1.405,55.08,5.124,1.972,402.986,0.75,1.727,3.893,1.958,12.857,46.852,3.489,459.754,2.498,3.165,7.995,2.052,156.398,0.079,5.747,52.228,3.438,5.464,0,0.75,2,5.24,59.665,5.696,1.149,3.715,93.264,2.078,61.9,5.41,4.555,0,532.339,0.63,3.872,4.693,31.167,10.784,1.0,661.26,16.193,90.7,341.362,5.505,1.731,15.072,3.084,8,9.682,3.392,34,3.32,3.749,5.735,36,5,5.719,53.507,2.642,3.32,4.485
4.0,1.944,1.926,1.368,48.245,4.903,1.958,352.694,0.75,1.641,3.892,1.909,11.551,42.319,3.391,392.733,2.341,2.984,7.974,1.865,156.398,0.087,5.692,43.642,3.29,5.34,0,0.75,2,5.055,56.625,5.58,1.045,3.633,88.264,1.708,52.173,5.201,4.639,0,460.941,0.528,3.759,4.407,27.396,10.774,1.0,635.255,12.458,96.69,306.049,5.328,1.542,15.069,2.997,8,7.64,3.316,28,3.098,3.679,5.565,29,4,5.513,40.759,2.64,3.267,4.485
5.669,2.009,2.019,1.939,148.359,6.571,2.014,1237.92,0.38,1.972,3.807,2.007,59.603,152.1,3.966,1686.68,3.585,3.778,8.491,2.757,47.381,0.031,6.829,229.279,3.833,6.754,0,0.34,21,6.312,1150.5,7.075,1.292,3.834,3836.27,4.979,208.545,6.481,7.434,0,1703.72,2.014,3.903,6.264,98.694,10.842,0.0,1670.63,55.237,832.49,788.664,6.612,1.793,14.431,3.608,49,28.358,3.702,6,3.63,3.881,6.896,123,1,6.848,156.894,3.162,3.833,4.159
6.498,2.005,2.013,1.922,146.12,6.671,2.008,1189.28,0.38,1.961,3.714,1.992,60.123,150.6,3.955,1631.74,3.585,3.796,8.447,2.769,0.0,0.032,6.633,230.144,3.869,6.749,0,0.34,21,6.316,2168.89,7.084,1.303,3.824,7336.1,4.813,208.791,6.479,7.434,0,1727.26,1.86,3.897,6.265,98.118,10.779,0.0,1610.55,56.074,832.49,823.977,6.609,1.766,14.265,3.601,49,28.531,3.69,0,3.618,3.868,6.913,125,0,6.845,158.131,3.144,3.812,4.168
5.011,2.009,2.015,1.926,147.603,6.488,2.008,1238.53,0.38,1.972,3.776,1.992,59.55,152.2,3.977,1651.48,3.585,3.813,8.498,2.786,18.952,0.031,6.713,229.014,3.87,6.751,0,0.34,21,6.31,1150.82,7.079,1.294,3.832,3840.74,4.938,207.544,6.476,7.434,0,1691.95,1.951,3.912,6.249,97.797,10.852,0.0,1685.59,54.829,845.38,788.664,6.611,1.779,14.443,3.602,50,27.997,3.701,6,3.627,3.881,6.909,122,1,6.844,155.986,3.177,3.819,4.168
7.276,2.019,2.023,1.944,156.217,6.745,2.027,1311.91,0.38,1.973,3.903,1.993,60.074,158.086,4.023,1751.21,3.643,3.796,8.757,2.769,104.239,0.029,6.895,240.093,3.895,6.772,0,0.34,21,6.33,662.1,7.093,1.293,3.845,2162.55,5.352,211.014,6.508,7.434,0,1731.1,2.341,3.915,6.272,99.313,11.301,0.0,1832.29,54.51,832.49,776.893,6.632,1.786,15.336,3.62,49,28.669,3.751,16,3.635,3.892,6.919,122,3,6.86,160.946,3.24,3.84,4.173
7.237,2.007,2.014,1.931,150.643,6.664,2.016,1232.81,0.38,1.973,3.759,1.992,60.24,153.9,3.954,1725.52,3.583,3.79,8.453,2.76,0.0,0.031,6.82,240.071,3.869,6.778,0,0.34,21,6.353,1151.6,7.105,1.303,3.832,3912.67,5.076,215.158,6.526,7.434,0,1774.35,2.081,3.9,6.315,101.419,10.779,0.0,1633.98,57.962,832.49,859.29,6.652,1.769,14.259,3.617,49,29.775,3.713,6,3.628,3.88,6.931,129,1,6.895,165.314,3.127,3.821,4.137
7.347,2.007,2.014,1.928,151.018,6.742,2.016,1244.29,0.38,1.966,3.818,1.992,60.248,152.257,3.961,1683.43,3.596,3.792,8.535,2.761,37.905,0.031,6.816,237.722,3.869,6.754,0,0.34,21,6.311,1168.13,7.076,1.292,3.838,3893.18,5.051,218.137,6.481,7.434,0,1691.95,2.153,3.9,6.23,98.309,10.901,0.0,1707.14,53.469,832.49,776.893,6.612,1.769,14.516,3.619,49,28.194,3.746,6,3.628,3.88,6.896,122,1,6.847,170.978,3.184,3.82,4.153
4.824,2.005,2.011,1.923,142.598,6.64,2.014,1165.17,0.38,1.963,3.715,1.992,58.471,148.0,3.959,1584.52,3.585,3.806,8.441,2.779,0.0,0.033,6.602,222.884,3.866,6.724,0,0.34,21,6.29,2104.92,7.043,1.303,3.824,7104.17,4.686,203.777,6.453,7.434,0,1680.18,1.84,3.886,6.218,94.467,10.767,0.0,1600.67,54.326,832.49,753.351,6.585,1.761,14.247,3.601,49,27.512,3.69,0,3.623,3.868,6.881,121,0,6.82,153.838,3.145,3.813,4.168
4.032,1.993,2.003,1.909,140.836,6.595,1.992,1152.89,0.38,1.962,3.707,1.989,57.648,146.7,3.94,1587.06,3.518,3.754,8.438,2.723,0.0,0.033,6.696,218.555,3.869,6.709,0,0.34,21,6.276,2073.32,7.033,1.292,3.824,6972.23,4.622,200.356,6.44,7.434,0,1656.64,1.82,3.897,6.195,90.292,10.765,0.0,1596.03,53.448,832.49,729.808,6.573,1.768,14.244,3.571,49,27.002,3.676,0,3.618,3.869,6.855,119,0,6.808,151.648,3.118,3.798,4.123
5.0,2.009,2.019,1.932,153.12,6.766,2.014,1279.21,0.38,1.973,3.85,1.993,59.432,155.5,3.988,1713.31,3.643,3.821,8.711,2.789,66.334,0.03,6.772,238.358,3.897,6.781,0,0.34,21,6.335,823.865,7.106,1.303,3.842,2727.66,5.232,213.311,6.506,7.434,0,1727.26,2.036,3.914,6.304,101.263,11.274,0.0,1739.62,56.174,832.49,823.977,6.639,1.785,15.356,3.602,49,29.145,3.708,10,3.628,3.89,6.942,125,2,6.869,159.867,3.186,3.825,4.173
6.517,2.01,2.02,1.942,150.12,6.726,2.016,1250.38,0.38,1.964,3.812,2.014,60.42,153.4,3.959,1684.31,3.585,3.806,8.493,2.779,47.381,0.031,6.737,233.318,3.869,6.768,0,0.34,21,6.325,1168.34,7.088,1.303,3.824,3893.93,5.042,211.972,6.493,7.434,0,1727.26,2.016,3.909,6.287,101.015,10.845,0.0,1675.28,56.118,832.49,812.206,6.624,1.77,14.433,3.623,49,28.872,3.716,6,3.626,3.869,6.921,125,1,6.859,159.1,3.184,3.835,4.168
4.0,1.944,1.926,1.368,48.245,4.903,1.958,352.694,0.75,1.641,3.892,1.909,11.551,42.319,3.391,392.733,2.341,2.984,7.974,1.865,156.398,0.087,5.692,43.642,3.29,5.34,0,0.75,2,5.055,56.625,5.58,1.045,3.633,88.264,1.708,52.173,5.201,4.639,0,460.941,0.528,3.759,4.407,27.396,10.774,1.0,635.255,12.458,96.69,306.049,5.328,1.542,15.069,2.997,8,7.64,3.316,28,3.098,3.679,5.565,29,4,5.513,40.759,2.64,3.267,4.485
7.149,2.006,2.013,1.923,147.882,6.603,2.014,1204.93,0.38,1.963,3.715,2.007,60.953,151.9,3.959,1660.41,3.585,3.806,8.443,2.779,0.0,0.032,6.668,233.78,3.869,6.764,0,0.34,21,6.329,2201.2,7.089,1.317,3.824,7448.8,4.877,212.507,6.492,7.434,0,1750.81,1.94,3.897,6.287,100.244,10.771,0.0,1613.88,56.944,832.49,835.748,6.619,1.768,14.253,3.602,49,29.039,3.69,0,3.623,3.869,6.921,127,0,6.857,160.266,3.145,3.813,4.168
4.0,1.952,1.939,1.382,49.279,4.702,1.968,361.705,0.63,1.7,3.87,1.897,11.285,42.071,3.339,408.235,2.356,3.073,7.728,1.969,146.922,0.09,5.67,46.408,3.253,5.484,0,0.75,2,5.142,54.863,5.821,1.108,3.686,89.5,1.78,56.543,5.339,4.491,0,547.946,0.5,3.854,4.605,29.456,10.386,1.0,554.697,14.125,65.78,306.049,5.477,1.7,14.504,3.024,6,8.955,3.359,30,3.11,3.723,5.723,33,4,5.711,52.891,2.56,3.265,4.222
6.928,2.0,2.012,1.921,146.12,6.632,2.006,1194.27,0.38,1.963,3.708,1.992,60.123,150.6,3.95,1664.66,3.53,3.771,8.441,2.739,0.0,0.032,6.767,229.903,3.869,6.75,0,0.34,21,6.316,2168.8,7.078,1.303,3.824,7332.71,4.813,209.103,6.479,7.434,0,1727.26,1.96,3.898,6.265,97.253,10.769,0.0,1609.23,56.074,832.49,812.206,6.608,1.768,14.25,3.593,49,28.531,3.683,0,3.621,3.869,6.896,125,0,6.846,158.131,3.124,3.81,4.132
6.799,2.007,2.014,1.929,148.814,6.742,2.016,1250.44,0.38,1.972,3.808,1.992,59.625,153.567,3.961,1692.83,3.604,3.793,8.535,2.764,37.905,0.031,6.826,231.596,3.869,6.756,0,0.34,21,6.314,1168.13,7.08,1.292,3.839,3944.71,4.984,208.775,6.486,7.434,0,1734.63,2.153,3.901,6.263,97.859,10.901,0.0,1698.81,55.34,852.72,776.893,6.618,1.769,14.516,3.617,50,28.278,3.715,6,3.628,3.881,6.9,123,1,6.854,157.506,3.184,3.82,4.153
6.573,2.007,2.015,1.934,155.882,6.636,2.016,1305.2,0.38,1.974,3.834,1.992,60.83,157.5,3.974,1769.63,3.643,3.807,8.603,2.78,85.286,0.03,6.886,240.258,3.87,6.784,0,0.34,21,6.347,847.742,7.1,1.292,3.85,2778.78,5.323,214.201,6.517,7.434,0,1750.81,2.197,3.907,6.332,100.817,11.021,0.0,1756.76,57.022,832.49,835.748,6.647,1.796,14.785,3.628,49,29.692,3.718,12,3.638,3.897,6.933,127,2,6.882,161.594,3.236,3.834,4.173
5.442,2.009,2.019,1.939,150.575,6.632,2.014,1292.49,0.38,1.972,3.808,2.005,59.684,154.867,3.989,1732.29,3.585,3.792,8.557,2.767,37.905,0.031,6.902,236.639,3.853,6.786,0,0.34,21,6.33,1183.27,7.127,1.292,3.838,4023.73,5.049,214.335,6.495,7.434,0,1769.95,2.137,3.903,6.286,102.135,10.93,0.0,1713.01,56.206,843.93,812.206,6.639,1.794,14.556,3.608,50,28.768,3.706,6,3.63,3.884,6.932,125,1,6.872,158.68,3.182,3.833,4.168
5.301,2.002,1.987,1.531,58.222,5.037,2.003,464.044,0.75,1.716,3.776,1.97,11.296,51.167,3.364,544.092,2.725,3.262,8.059,2.252,52.16,0.09,5.788,78.431,3.535,6.057,0,0.83,2,5.468,62.921,6.335,1.302,3.676,135.003,2.188,101.989,5.65,4.448,0,725.528,0.941,3.857,5.196,57.813,10.772,1.0,585.159,23.412,94.53,529.7,5.898,1.712,14.946,3.156,8,13.645,3.284,30,3.283,3.724,6.161,51,3,6.123,67.878,2.827,3.406,4.545
6.426,2.01,2.019,1.941,151.365,6.731,2.014,1283.9,0.38,1.973,3.849,2.009,58.808,154.9,3.989,1732.29,3.635,3.821,8.718,2.789,46.952,0.03,6.902,236.201,3.896,6.769,0,0.34,21,6.331,812.301,7.09,1.292,3.843,2696.3,5.16,211.239,6.498,7.434,1,1703.72,2.144,3.906,6.283,99.95,11.298,0.0,1736.37,55.887,848.28,788.664,6.63,1.795,15.404,3.609,49,28.675,3.708,9,3.63,3.891,6.915,124,1,6.864,158.898,3.171,3.834,4.168
5.904,2.01,2.02,1.941,155.882,6.688,2.014,1305.2,0.38,1.973,3.834,2.01,60.83,157.5,3.989,1772.88,3.64,3.821,8.603,2.789,85.286,0.03,6.898,240.819,3.881,6.784,0,0.34,21,6.347,845.55,7.098,1.292,3.847,2776.68,5.323,214.212,6.517,7.434,0,1750.81,2.121,3.908,6.332,101.795,11.021,0.0,1756.76,57.022,832.49,835.748,6.647,1.796,14.785,3.63,49,29.692,3.719,12,3.631,3.894,6.933,127,2,6.882,161.594,3.242,3.834,4.168
5.844,2.001,2.012,1.921,146.007,6.671,1.993,1215.44,0.38,1.955,3.714,1.99,60.414,150.267,3.955,1626.72,3.585,3.796,8.447,2.768,0.0,0.034,6.667,231.558,3.869,6.74,0,0.34,21,6.304,2168.89,7.075,1.294,3.824,7319.46,4.827,208.984,6.463,7.434,0,1703.72,1.86,3.894,6.216,97.354,10.779,0.0,1626.57,55.709,832.49,800.435,6.602,1.764,14.265,3.601,49,28.162,3.701,0,3.614,3.868,6.905,123,0,6.836,156.881,3.144,3.811,4.168
4.0,1.969,1.966,1.468,55.54,4.942,1.981,397.296,0.75,1.84,3.87,1.969,12.727,46.767,3.448,475.128,2.448,3.173,7.718,2.136,203.78,0.079,5.724,48.193,3.45,5.595,0,0.75,2,5.262,59.972,5.93,1.108,3.806,90.773,2.024,60.514,5.448,4.59,0,551.275,0.452,3.862,4.959,31.57,10.35,1.0,600.418,17.879,75.01,376.675,5.569,1.784,14.486,3.083,7,10.65,3.257,36,3.177,3.85,5.814,39,5,5.803,51.743,2.731,3.337,4.19
4.959,2.012,1.998,1.405,55.08,5.124,1.972,402.986,0.75,1.727,3.893,1.958,12.857,46.852,3.489,459.754,2.498,3.165,7.995,2.052,156.398,0.079,5.747,52.228,3.438,5.464,0,0.75,2,5.24,59.665,5.696,1.149,3.715,93.264,2.078,61.9,5.41,4.555,0,532.339,0.63,3.872,4.693,31.167,10.784,1.0,661.26,16.193,90.7,341.362,5.505,1.731,15.072,3.084,8,9.682,3.392,34,3.32,3.749,5.735,36,5,5.719,53.507,2.642,3.32,4.485
4.0,1.925,1.928,1.376,47.455,4.702,1.914,350.817,0.63,1.688,3.885,1.89,10.889,42.286,3.416,387.488,2.311,3.1,7.837,1.99,137.446,0.09,5.616,45.764,3.261,5.466,0,0.72,2,5.103,54.839,5.749,1.045,3.663,97.536,1.816,56.049,5.308,4.595,0,512.632,0.532,3.813,4.434,26.612,10.505,1.0,588.547,12.294,65.78,285.695,5.438,1.674,14.616,2.961,7,8.097,3.358,30,3.106,3.706,5.701,30,4,5.657,49.764,2.8,3.22,4.223
6.226,2.007,2.015,1.932,149.512,6.642,2.016,1261.08,0.38,1.974,3.821,1.992,60.178,155.833,3.974,1700.23,3.643,3.805,8.634,2.776,37.905,0.031,6.828,233.85,3.869,6.757,0,0.34,23,6.319,1201.49,7.084,1.292,3.847,4108.01,5.01,208.182,6.49,7.435,0,1742.7,2.193,3.904,6.254,97.769,11.062,0.0,1764.64,54.818,878.31,776.893,6.627,1.771,14.799,3.618,51,28.089,3.716,6,3.628,3.893,6.905,122,1,6.859,157.395,3.221,3.823,4.173
6.31,1.856,1.832,1.328,45.057,4.037,1.906,282.399,0.75,1.629,4.024,1.847,9.678,41.733,3.437,301.418,2.601,3.055,8.842,2.03,18.952,0.088,4.433,43.327,3.548,5.581,0,0.56,2,4.946,67.096,5.701,1.028,3.536,165.702,1.377,61.527,5.108,6.4,0,588.896,0.425,3.635,4.683,24.092,11.928,0.5,614.744,13.562,155.52,282.506,5.388,1.517,16.598,2.926,8,7.872,3.068,20,2.992,3.575,5.667,30,4,5.528,31.317,3.125,3.166,4.803
4.91,1.942,1.929,1.478,47.716,4.786,1.976,366.92,0.88,1.623,3.775,1.882,9.72,41.7,3.212,435.258,1.889,3.133,7.871,2.1,104.319,0.106,5.653,58.675,3.358,5.836,0,0.95,1,5.21,58.746,6.064,1.105,3.544,123.863,1.705,80.868,5.406,4.45,0,634.268,0.481,3.72,4.972,40.81,10.608,1.0,456.0,19.024,96.22,400.217,5.678,1.545,14.816,3.091,6,11.164,3.179,21,3.159,3.594,5.935,42,2,5.906,52.615,2.358,3.316,4.387
5.887,2.01,2.021,1.94,153.12,6.734,2.014,1284.33,0.38,1.973,3.849,2.01,59.432,155.5,3.989,1745.13,3.638,3.821,8.689,2.789,66.334,0.03,6.898,237.471,3.896,6.771,0,0.34,21,6.335,823.307,7.092,1.314,3.844,2720.77,5.232,211.554,6.506,7.434,0,1727.26,2.142,3.906,6.304,100.904,11.217,0.0,1737.8,56.174,832.49,812.206,6.637,1.795,15.229,3.609,49,29.145,3.709,10,3.63,3.892,6.919,125,2,6.872,159.85,3.188,3.834,4.168
5.0,1.993,2.009,1.917,144.507,6.59,1.992,1191.78,0.38,1.962,3.708,1.989,59.856,151.633,3.951,1648.04,3.536,3.773,8.466,2.741,0.0,0.032,6.782,228.171,3.869,6.741,0,0.34,22,6.298,2201.03,7.065,1.292,3.824,7541.62,4.744,206.574,6.469,7.435,0,1736.24,2.06,3.898,6.223,94.753,10.789,0.0,1659.12,54.337,869.79,753.351,6.6,1.768,14.264,3.582,51,27.491,3.686,0,3.62,3.869,6.884,121,0,6.834,155.867,3.125,3.807,4.133
6.456,2.01,2.02,1.942,154.882,6.763,2.016,1296.89,0.38,1.973,3.854,2.014,60.235,156.8,3.989,1742.86,3.638,3.822,8.69,2.789,66.334,0.03,6.808,240.764,3.871,6.786,0,0.34,21,6.348,836.685,7.104,1.317,3.836,2756.9,5.294,214.983,6.518,7.434,0,1750.81,2.132,3.912,6.326,103.223,11.219,0.0,1742.45,57.06,832.49,835.748,6.649,1.773,15.23,3.623,49,29.662,3.716,10,3.63,3.883,6.943,127,2,6.882,162.082,3.184,3.835,4.174
6.699,2.009,2.017,1.939,149.217,6.774,2.014,1248.29,0.38,1.97,3.813,2.003,59.889,153.186,3.989,1694.68,3.585,3.786,8.535,2.76,37.905,0.031,6.861,234.19,3.836,6.755,0,0.34,21,6.312,1166.73,7.075,1.292,3.834,3916.37,4.967,210.127,6.482,7.434,0,1731.1,2.094,3.903,6.23,98.872,10.905,0.0,1707.28,54.54,832.49,776.893,6.613,1.793,14.53,3.608,49,28.158,3.708,6,3.63,3.881,6.896,122,1,6.848,159.408,3.167,3.833,4.165
6.445,2.009,2.015,1.926,149.217,6.758,2.014,1243.92,0.38,1.972,3.813,1.993,59.889,153.186,3.986,1660.86,3.609,3.817,8.541,2.787,37.905,0.031,6.724,234.56,3.87,6.754,0,0.34,21,6.312,1167.13,7.083,1.294,3.835,3918.41,4.967,209.757,6.482,7.434,0,1731.1,2.011,3.913,6.23,98.872,10.914,0.0,1708.6,54.54,832.49,788.664,6.615,1.781,14.541,3.602,49,28.158,3.708,6,3.628,3.883,6.913,122,1,6.846,159.418,3.182,3.82,4.168
7.268,2.02,2.024,1.944,155.359,6.799,2.027,1299.34,0.38,1.974,3.896,1.993,59.764,157.0,3.991,1751.21,3.643,3.795,8.722,2.769,113.715,0.029,6.895,235.733,3.895,6.771,0,0.34,21,6.33,653.343,7.094,1.293,3.845,2122.66,5.365,209.636,6.506,7.434,0,1703.72,2.269,3.915,6.305,99.315,11.262,0.0,1795.78,55.275,832.49,788.664,6.631,1.786,15.299,3.62,49,28.896,3.751,16,3.635,3.892,6.919,123,3,6.86,158.642,3.239,3.84,4.173
7.42,2.007,2.014,1.929,149.217,6.742,2.016,1244.29,0.38,1.968,3.813,1.992,59.889,153.186,3.961,1683.43,3.599,3.793,8.535,2.762,37.905,0.031,6.816,233.736,3.869,6.755,0,0.34,21,6.312,1168.13,7.077,1.292,3.839,3912.82,4.967,210.036,6.482,7.434,0,1731.1,2.153,3.901,6.23,97.868,10.901,0.0,1707.14,54.54,832.49,776.893,6.613,1.769,14.516,3.618,49,28.158,3.716,6,3.628,3.88,6.896,122,1,6.848,159.408,3.184,3.82,4.153
