pXC50,Chi0_EA.dm.,Eig08_AEA.dm.,Eig09_EA,SM03_AEA.dm.,Chi1_EA.dm.,Eig09_AEA.ed.,Eig09_AEA.dm.,Eig09_EA.ed.,SM04_AEA.ri.,Eig08_AEA.ri.,Eig09_AEA.ri.,Eig08_EA.ed.,SM03_AEA.ri.,Eig10_EA.ed.,SM05_AEA.ri.,Eig08_EA.ri.,Eig10_AEA.dm.,Eig08_EA,SM02_AEA.dm.,Eig07_AEA.dm.,Eig10_AEA.ed.,Eig08_AEA.bo.,Eig09_EA.ri.,Eig09_AEA.bo.,Eig15_AEA.dm.,Eta_betaS,ZM2Mad,Eig08_AEA.ed.,Eig15_AEA.bo.,SpMax7_Bh.i.,ATS2m,X3,SpMax8_Bh.v.,Sv,SpMax8_Bh.m.,IVDM,X1,Eig07_EA.bo.,MW,Psi_i_0,Eig15_EA.bo.,Eig07_EA,SM15_AEA.bo.,Eta_FL,Eig13_AEA.bo.,Eig15_EA.ed.,SM10_AEA.ri.,Eig07_AEA.bo.,ATS1m,Chi0_AEA.bo.,Chi0_AEA.dm.,Chi0_AEA.ed.,Chi0_AEA.ri.,Chi0_EA,Chi1_EA.ri.,SpMax8_Bh.p.,X4,Eig15_EA,SM09_AEA.dm.,Eig14_AEA.bo.,Psi_e_0,Eig13_EA.bo.,Chi0_EA.ri.,SpMaxA_AEA.bo.,SpMax7_Bh.m.,X0sol,CID,SMTIV
5.8,17.465,1.756,1.3,1.3,23.987,4.055,1.6,3.268,3.268,2.444,2.268,3.761,3.761,2.689,2.689,1.402,1.39,1.461,1.461,2.141,3.732,2.95,1.208,2.766,0.117,18.0,206.512,4.334,1.032,2.925,4.018,10.661,2.715,30.197,2.689,4.723,13.452,2.359,391.83,18.966,-0.406,1.81,1.81,8.407,1.872,-0.811,-0.811,3.173,3.616,18.706,18.706,18.706,18.706,18.706,15.76,2.735,9.159,-0.311,-0.311,1.18,10.34,0.464,18.976,0.149,3.011,20.336,4.069,15447.0
5.8,18.125,1.751,1.3,1.3,25.696,4.055,1.529,3.268,3.268,2.468,2.297,3.761,3.761,2.689,2.689,1.46,1.372,1.461,1.461,2.029,3.732,2.95,1.292,2.766,0.106,17.75,194.476,4.334,1.032,3.08,3.951,10.661,2.715,30.896,2.689,4.723,13.452,2.359,371.42,19.18,-0.406,1.81,1.81,8.376,1.872,-0.811,-0.811,3.173,3.569,18.706,18.706,18.706,18.706,18.706,15.528,2.735,9.159,-0.311,-0.311,1.18,10.348,0.464,18.864,0.149,2.946,19.836,4.069,14535.0
5.8,13.583,1.483,1.233,1.233,13.633,3.819,1.323,2.808,2.808,2.371,2.207,3.668,3.668,2.516,2.516,1.358,1.256,1.393,1.393,2.103,3.488,2.824,1.197,2.698,0.399,17.75,209.65,4.164,1.182,3.214,4.054,10.509,2.715,33.707,2.792,4.8,14.135,2.444,399.55,20.591,-0.254,1.718,1.718,8.041,2.256,-0.502,-0.502,3.195,3.675,19.886,19.886,19.886,19.886,19.886,16.357,2.735,8.86,-0.197,-0.197,1.492,10.695,1.138,20.209,0.142,2.987,20.571,4.105,16354.0
6.8,22.161,2.124,1.63,1.63,30.547,4.51,1.841,4.565,4.565,2.732,2.599,4.963,4.963,3.556,3.556,1.689,1.424,1.772,1.772,2.147,4.257,3.183,1.553,3.06,-0.105,18.5,215.535,4.618,1.098,3.124,4.097,10.395,2.739,33.223,2.852,4.777,13.902,2.481,403.55,20.335,-0.362,1.879,1.879,8.042,1.343,-0.633,-0.633,3.232,3.689,19.256,19.256,19.256,19.256,19.256,16.543,2.738,9.662,-0.275,-0.275,1.188,10.666,0.103,19.706,0.148,3.006,20.897,4.101,18285.0
5.0,16.375,1.916,1.479,1.479,17.207,4.465,1.775,4.072,4.072,2.641,2.391,4.833,4.833,2.515,2.515,1.607,1.233,1.68,1.68,2.004,3.592,3.104,1.341,2.875,-0.085,18.25,201.614,4.657,0.876,3.06,3.993,10.227,2.736,29.828,2.736,4.668,12.936,2.354,370.42,18.636,-0.453,1.814,1.814,7.059,1.614,-0.923,-0.923,3.199,3.595,17.947,17.947,17.947,17.947,17.947,15.754,2.75,8.849,-0.374,-0.374,1.073,10.005,0.424,18.49,0.157,2.899,18.259,4.033,14278.0
5.8,18.149,1.6,1.0,1.0,18.596,3.414,1.311,2.102,2.102,2.017,2.0,2.275,2.275,1.253,1.253,1.0,1.063,1.13,1.13,2.007,3.126,2.5,0.98,2.213,-0.241,15.75,211.353,3.436,0.5,2.984,3.98,8.487,2.686,28.152,2.709,4.522,11.719,1.879,383.89,16.921,-1.198,1.382,1.382,6.486,1.0,-2.804,-2.804,2.83,3.708,15.98,15.98,15.98,15.98,15.98,13.81,2.659,6.124,-1.0,-1.0,0.965,9.388,-0.532,16.628,0.185,2.846,19.363,3.921,13921.0
5.8,29.502,2.293,1.477,1.477,40.237,4.451,2.249,4.298,4.298,2.69,2.458,4.488,4.488,2.081,2.081,1.641,1.939,1.746,1.746,2.628,3.74,3.131,1.438,2.928,0.621,19.75,241.014,4.472,1.085,3.241,4.114,9.923,2.84,34.83,2.889,4.82,14.493,2.564,448.55,20.843,-0.279,1.944,1.944,8.118,1.486,-0.525,-0.525,3.395,3.847,19.823,19.823,19.823,19.823,19.823,16.805,2.85,8.608,-0.212,-0.212,1.229,11.673,0.061,20.666,0.152,3.099,23.595,4.128,22075.0
5.0,11.017,1.492,1.233,1.233,9.41,3.586,1.275,3.019,3.019,2.397,2.193,3.18,3.18,2.546,2.546,1.392,1.111,1.405,1.405,1.623,3.486,2.815,1.181,2.703,-0.208,16.75,175.176,4.01,1.01,3.062,3.875,9.831,2.715,31.542,2.687,4.706,13.187,2.167,358.48,19.228,-0.461,1.521,1.521,7.475,1.715,-0.856,-0.856,2.968,3.548,18.516,18.516,18.516,18.516,18.516,15.279,2.735,8.13,-0.353,-0.353,1.053,9.933,0.638,18.793,0.152,2.838,18.64,4.04,14739.0
5.8,18.095,1.56,1.0,1.0,22.268,3.687,1.297,2.341,2.341,2.107,2.0,2.822,2.822,2.136,2.136,1.104,1.017,1.109,1.109,1.883,3.484,2.591,1.0,2.5,-0.444,15.0,185.095,3.849,0.667,2.925,3.895,9.277,2.515,24.955,2.687,4.44,11.075,2.164,325.77,15.832,-1.104,1.606,1.606,6.629,0.782,-2.207,-2.207,2.995,3.468,15.483,15.483,15.483,15.483,15.483,13.321,2.534,8.363,-0.787,-0.787,0.72,8.503,-0.635,15.777,0.183,2.73,16.637,3.884,8603.0
5.0,28.462,2.14,1.451,1.451,46.697,4.364,1.917,3.838,3.838,2.477,2.391,4.586,4.586,2.607,2.607,1.426,1.403,1.555,1.555,2.296,3.818,2.861,1.354,2.722,0.362,20.0,252.213,4.559,1.0,3.206,4.158,10.931,2.768,32.661,2.866,4.788,14.112,2.337,441.51,20.279,-0.285,1.819,1.819,7.42,1.383,-0.539,-0.539,3.166,3.858,19.342,19.342,19.342,19.342,19.342,16.573,2.753,8.673,-0.24,-0.24,1.301,11.441,0.208,19.929,0.148,2.899,20.561,4.112,22526.0
5.456,23.154,2.171,1.336,1.336,34.898,4.159,2.065,3.353,3.353,2.707,2.327,5.104,5.104,2.636,2.636,1.441,1.677,1.851,1.851,2.463,3.729,3.221,1.317,2.811,0.484,19.0,235.267,4.805,1.219,3.062,4.162,11.175,2.815,32.33,3.038,4.777,13.974,2.481,443.38,20.121,-0.145,1.879,1.879,7.908,1.584,-0.309,-0.309,3.232,3.771,19.524,19.524,19.524,19.524,19.524,16.867,2.839,9.372,-0.114,-0.114,1.498,10.684,0.483,20.289,0.144,3.074,21.897,4.103,18655.0
5.8,22.157,2.249,1.718,1.718,24.611,4.164,2.185,3.671,3.671,2.76,2.656,5.307,5.307,3.188,3.188,1.7,1.873,1.851,1.851,2.515,3.887,3.054,1.566,2.934,1.032,22.25,251.758,4.788,2.125,3.351,4.211,12.674,2.918,39.739,3.032,5.033,16.635,2.494,476.65,24.528,0.917,1.976,1.976,8.02,2.228,1.492,1.492,3.402,3.873,23.507,23.507,23.507,23.507,23.507,19.912,2.941,10.886,0.685,0.685,2.136,12.609,1.069,24.312,0.125,3.159,23.847,4.269,28505.0
5.8,23.167,2.039,1.178,1.178,32.931,3.629,1.567,2.769,2.769,2.441,2.135,3.059,3.059,2.275,2.275,1.402,1.524,1.467,1.467,2.189,3.414,2.916,1.125,2.733,0.681,18.5,194.594,3.711,1.084,3.279,4.0,10.032,2.91,34.54,2.924,4.792,14.101,2.096,416.61,20.684,-0.232,1.607,1.607,6.111,1.604,-0.431,-0.431,2.919,3.702,19.809,19.809,19.809,19.809,19.809,15.933,2.867,7.886,-0.194,-0.194,1.485,10.743,0.494,20.382,0.143,3.078,20.993,4.092,17669.0
5.8,17.311,1.539,1.182,1.182,24.218,3.81,1.24,2.689,2.689,2.47,2.179,4.009,4.009,2.585,2.585,1.452,1.088,1.493,1.493,2.058,3.479,2.977,1.178,2.658,-0.131,17.0,197.032,4.38,1.042,3.159,3.985,9.814,2.717,30.675,2.766,4.694,13.097,2.381,374.5,18.915,-0.442,1.743,1.743,7.845,1.322,-0.77,-0.77,3.165,3.622,18.309,18.309,18.309,18.309,18.309,15.403,2.735,8.669,-0.335,-0.335,1.182,9.923,0.085,18.668,0.156,2.943,19.156,4.038,15615.0
5.8,16.486,1.539,1.182,1.182,22.737,3.81,1.278,2.689,2.689,2.468,2.164,4.009,4.009,2.585,2.585,1.445,1.088,1.493,1.493,2.058,3.479,2.977,1.139,2.658,0.2,17.25,206.791,4.38,1.042,2.943,4.05,9.814,2.717,29.976,2.768,4.694,13.097,2.381,394.91,18.702,-0.442,1.743,1.743,7.877,1.322,-0.77,-0.77,3.165,3.666,18.309,18.309,18.309,18.309,18.309,15.671,2.735,8.669,-0.335,-0.335,1.182,9.904,0.085,18.804,0.156,2.999,19.656,4.038,16947.0
7.5,21.251,1.468,1.186,1.186,40.027,3.497,1.311,2.622,2.622,2.402,2.128,3.134,3.134,2.436,2.436,1.394,1.206,1.416,1.416,1.534,3.466,2.863,1.114,2.661,0.075,17.5,175.729,3.724,0.835,3.037,3.875,9.417,2.61,27.665,2.692,4.65,12.687,2.301,346.38,17.683,-0.764,1.534,1.534,8.181,1.372,-1.425,-1.425,3.034,3.525,17.809,17.809,17.809,17.809,17.809,14.899,2.589,8.151,-0.584,-0.584,1.258,9.52,0.086,18.125,0.153,2.845,17.933,4.005,14546.0
5.8,20.429,1.806,1.382,1.382,27.095,4.169,1.785,3.639,3.639,2.67,2.358,4.831,4.831,3.249,3.249,1.64,1.241,1.704,1.704,2.09,4.089,3.124,1.339,2.809,0.224,19.0,201.74,4.696,1.0,3.241,4.004,10.758,2.756,31.914,2.786,4.777,13.919,2.641,390.46,19.882,-0.401,1.951,1.951,8.551,1.536,-0.837,-0.837,3.358,3.627,19.309,19.309,19.309,19.309,19.309,16.307,2.764,9.281,-0.324,-0.324,1.347,10.689,0.344,19.625,0.148,3.001,19.673,4.101,19168.0
5.8,20.473,1.789,1.211,1.211,29.218,4.141,1.242,3.262,3.262,2.634,2.182,4.556,4.556,2.602,2.602,1.614,1.239,1.648,1.648,2.09,3.634,3.085,1.181,2.684,-0.131,18.25,189.985,4.499,0.917,3.228,3.947,10.209,2.756,31.531,2.782,4.736,13.508,2.459,372.47,19.461,-0.528,1.799,1.799,8.333,1.36,-1.0,-1.0,3.204,3.586,18.809,18.809,18.809,18.809,18.809,15.739,2.764,9.128,-0.426,-0.426,1.184,10.276,0.115,19.077,0.152,2.953,19.673,4.07,16653.0
5.8,29.523,2.047,1.567,1.567,42.357,4.412,1.802,4.324,4.324,2.541,2.477,4.627,4.627,3.606,3.606,1.513,1.754,1.59,1.59,2.218,4.109,3.025,1.386,2.911,0.595,22.5,233.493,4.592,1.395,3.192,4.218,11.882,2.715,34.085,2.78,4.954,15.703,2.558,459.45,21.852,0.164,2.005,2.005,9.363,2.362,0.34,0.34,3.314,3.769,21.643,21.643,21.643,21.643,21.643,18.944,2.735,9.524,0.141,0.141,1.476,12.793,1.323,22.308,0.125,3.027,20.217,4.224,31816.0
5.8,15.19,1.537,1.209,1.209,18.855,3.843,1.358,3.154,3.154,2.382,2.172,3.286,3.286,2.153,2.153,1.355,1.267,1.414,1.414,1.936,3.307,2.863,1.159,2.659,-0.091,17.0,177.639,4.088,0.874,3.009,3.885,9.161,2.57,28.297,2.725,4.615,12.452,2.136,360.41,17.678,-0.688,1.48,1.48,6.845,1.129,-1.28,-1.28,2.939,3.534,17.206,17.206,17.206,17.206,17.206,14.425,2.618,7.359,-0.521,-0.521,0.906,9.673,-0.15,17.583,0.164,2.873,16.941,3.982,14133.0
5.8,20.975,2.142,1.414,1.414,26.694,4.184,1.68,3.565,3.565,2.65,2.352,4.653,4.653,3.106,3.106,1.609,1.589,1.673,1.673,2.273,3.922,2.963,1.307,2.86,0.093,18.0,214.054,4.719,0.876,3.011,4.068,10.729,2.765,31.691,2.886,4.711,13.363,2.17,401.87,19.44,-0.387,1.829,1.829,6.776,1.393,-0.689,-0.689,3.087,3.643,18.499,18.499,18.499,18.499,18.499,15.985,2.784,9.774,-0.275,-0.275,1.159,10.505,-0.016,18.887,0.151,2.961,20.499,4.066,14218.0
5.0,20.975,2.142,1.414,1.414,26.694,4.184,1.68,3.565,3.565,2.65,2.352,4.653,4.653,3.106,3.106,1.609,1.589,1.673,1.673,2.273,3.922,2.963,1.307,2.86,0.093,18.0,214.054,4.719,0.876,3.011,4.068,10.729,2.765,31.691,2.886,4.711,13.363,2.17,401.87,19.44,-0.387,1.829,1.829,6.776,1.393,-0.689,-0.689,3.087,3.643,18.499,18.499,18.499,18.499,18.499,15.985,2.784,9.774,-0.275,-0.275,1.159,10.505,-0.016,18.887,0.151,2.961,20.499,4.066,14218.0
5.0,9.425,1.854,1.277,1.277,10.192,3.937,1.658,3.112,3.112,2.478,2.267,3.759,3.759,2.65,2.65,1.439,1.385,1.527,1.527,1.991,3.713,2.886,1.258,2.736,0.688,19.5,208.796,4.271,1.628,2.925,4.02,11.317,2.715,31.391,2.705,4.809,14.187,2.177,384.42,20.075,0.468,1.534,1.534,8.944,2.293,0.975,0.975,2.998,3.643,20.016,20.016,20.016,20.016,20.016,16.805,2.723,9.587,0.39,0.39,2.156,10.65,1.208,20.301,0.139,2.737,19.794,4.121,17533.0
5.0,24.567,1.388,1.035,1.035,37.709,3.517,1.357,2.412,2.412,2.233,2.012,2.88,2.88,2.136,2.136,1.214,1.077,1.263,1.263,1.779,3.36,2.521,0.987,2.46,0.173,16.5,185.788,3.668,1.0,2.981,3.967,8.843,2.652,27.879,2.866,4.569,12.059,1.79,382.28,17.232,-0.622,1.418,1.418,5.934,1.03,-1.076,-1.076,2.715,3.576,16.759,16.759,16.759,16.759,16.759,14.045,2.633,7.695,-0.453,-0.453,1.0,9.268,-0.241,17.176,0.165,3.058,18.811,3.944,12663.0
5.0,34.756,2.623,1.879,1.879,41.308,4.891,2.592,5.282,5.282,3.058,2.773,6.371,6.371,5.104,5.104,2.049,2.569,2.054,2.054,2.862,4.874,3.348,1.752,3.232,1.484,28.0,376.432,5.326,2.382,3.364,4.583,17.02,2.996,50.216,3.309,5.334,20.53,2.648,641.67,30.87,1.329,2.237,2.237,9.535,2.869,2.872,2.872,3.545,4.198,28.471,28.471,28.471,28.471,28.471,24.995,3.019,14.553,1.264,1.264,2.696,16.413,2.023,29.237,0.102,3.582,31.716,4.49,51227.0
8.0,36.264,1.895,1.521,1.521,58.098,4.211,1.8,3.851,3.851,2.509,2.455,4.004,4.004,3.1,3.1,1.465,1.525,1.564,1.564,2.288,3.851,2.962,1.408,2.878,0.941,22.75,232.149,4.297,1.588,3.206,4.153,12.077,2.91,37.368,2.968,4.982,16.084,2.144,468.99,23.008,0.426,1.794,1.794,9.09,2.0,0.732,0.732,2.967,3.805,22.67,22.67,22.67,22.67,22.67,18.915,2.907,9.66,0.36,0.36,1.783,12.148,1.0,23.515,0.122,3.068,23.709,4.229,25893.0
8.801,38.012,2.458,1.91,1.91,62.954,4.807,2.403,5.307,5.307,2.903,2.881,5.335,5.335,4.703,4.703,1.865,1.996,1.942,1.942,2.48,4.678,3.343,1.813,3.194,1.128,26.5,273.928,4.932,2.233,3.39,4.302,14.014,2.965,41.967,3.067,5.162,18.244,2.792,518.61,26.201,1.161,2.177,2.177,10.537,2.605,2.447,2.447,3.5,3.914,25.403,25.403,25.403,25.403,25.403,21.716,2.953,12.796,1.0,1.0,2.314,14.11,1.648,26.078,0.109,3.253,26.104,4.368,35562.0
8.032,39.545,2.458,1.941,1.941,63.795,4.87,2.403,5.308,5.308,2.974,2.881,5.386,5.386,5.177,5.177,1.908,1.997,2.007,2.007,2.48,4.807,3.403,1.813,3.194,1.129,27.25,279.76,4.952,2.234,3.416,4.32,14.546,2.965,43.494,3.067,5.202,18.782,2.793,532.64,27.04,1.163,2.189,2.189,10.734,2.606,2.461,2.461,3.507,3.94,26.273,26.273,26.273,26.273,26.273,22.185,2.954,12.892,1.0,1.0,2.314,14.491,1.655,27.026,0.106,3.264,26.811,4.393,37481.0
5.8,16.893,1.036,0.227,0.227,25.798,3.014,0.916,0.524,0.524,1.702,1.148,1.654,1.654,-0.142,-0.142,0.683,0.294,0.71,0.71,1.447,2.656,2.15,0.189,1.533,-1.089,13.0,162.084,3.654,-0.171,2.536,3.76,7.77,1.965,19.505,2.162,4.135,9.041,1.386,282.67,12.587,-1.744,1.121,1.121,5.096,0.185,-4.042,-4.042,2.412,3.312,12.577,12.577,12.577,12.577,12.577,10.843,1.971,6.648,-1.404,-1.404,0.051,7.058,-1.287,12.918,0.224,2.504,13.361,3.681,5680.0
6.886,39.73,2.402,1.818,1.818,67.244,4.898,2.154,5.276,5.276,2.84,2.765,5.726,5.726,3.756,3.756,1.764,1.907,1.912,1.912,2.555,4.173,3.298,1.704,3.103,0.79,24.0,249.215,4.959,1.525,3.282,4.212,12.804,2.888,36.827,2.979,4.989,16.233,2.604,470.51,22.985,0.386,2.061,2.061,9.545,1.688,0.603,0.603,3.355,3.819,22.632,22.632,22.632,22.632,22.632,19.48,2.874,10.285,0.352,0.352,1.576,12.559,0.516,23.637,0.123,2.993,23.587,4.251,29510.0
5.569,26.988,1.813,1.672,1.672,41.389,4.714,1.754,4.851,4.851,2.68,2.64,5.232,5.232,3.139,3.139,1.653,1.298,1.715,1.715,2.095,4.033,3.144,1.611,3.111,0.163,20.5,261.213,4.847,1.053,3.275,4.174,11.723,2.871,34.981,2.878,4.848,14.63,2.622,437.58,21.536,-0.28,1.957,1.957,8.627,1.952,-0.543,-0.543,3.334,3.876,20.074,20.074,20.074,20.074,20.074,17.634,2.887,9.589,-0.228,-0.228,1.509,11.64,0.819,20.607,0.143,2.999,22.586,4.159,21887.0
5.8,19.58,1.547,1.404,1.404,21.755,4.019,1.485,3.407,3.407,2.498,2.354,3.565,3.565,2.827,2.827,1.483,1.341,1.526,1.526,1.796,3.622,2.953,1.319,2.855,0.51,19.0,236.755,4.158,0.922,3.185,4.203,10.566,2.756,30.518,2.781,4.769,13.842,2.319,417.44,19.475,-0.444,1.548,1.548,7.965,1.96,-0.95,-0.95,3.046,3.721,19.179,19.179,19.179,19.179,19.179,17.024,2.762,9.186,-0.367,-0.367,1.777,11.208,0.729,19.838,0.145,3.114,18.449,4.099,19677.0
5.6,23.036,1.548,1.191,1.191,35.147,3.52,1.338,2.656,2.656,2.408,2.166,3.692,3.692,2.579,2.579,1.324,1.277,1.548,1.548,2.129,3.478,3.048,1.14,2.658,0.228,19.0,231.61,4.132,1.18,2.954,4.191,9.827,2.701,30.679,2.849,4.76,13.67,2.321,430.98,19.464,-0.156,1.663,1.663,7.568,1.946,-0.327,-0.327,3.059,3.79,19.17,19.17,19.17,19.17,19.17,16.865,2.706,8.591,-0.129,-0.129,1.207,10.279,0.757,20.05,0.145,3.182,20.554,4.073,20925.0
6.3,25.529,1.524,1.139,1.139,38.25,3.506,1.256,2.684,2.684,2.171,2.029,2.907,2.907,2.339,2.339,1.148,1.254,1.241,1.241,1.866,3.472,2.685,1.004,2.5,-0.303,18.0,197.362,3.889,0.761,3.15,4.02,9.483,2.715,29.718,2.725,4.65,12.687,2.004,368.51,18.483,-0.624,1.646,1.646,6.873,1.364,-1.291,-1.291,2.938,3.63,17.809,17.809,17.809,17.809,17.809,15.605,2.735,8.168,-0.527,-0.527,0.889,9.558,0.122,18.565,0.153,2.866,18.286,4.004,13938.0
7.0,32.111,2.535,1.964,1.964,47.196,4.97,2.34,5.504,5.504,2.93,2.876,5.779,5.779,4.854,4.854,1.772,2.061,1.999,1.999,2.572,4.734,3.336,1.764,3.293,1.136,24.5,271.879,4.999,1.822,3.312,4.294,13.996,2.971,39.897,3.09,5.131,17.889,2.746,518.96,25.213,0.752,2.045,2.045,10.933,2.609,1.484,1.484,3.439,3.904,25.118,25.118,25.118,25.118,25.118,21.219,2.956,12.243,0.682,0.682,2.579,13.689,1.634,25.879,0.113,3.157,25.733,4.348,34986.0
5.0,26.984,2.038,1.504,1.504,35.961,4.149,1.956,3.667,3.667,2.824,2.458,5.512,5.512,3.545,3.545,1.789,1.884,1.861,1.861,2.268,4.097,3.282,1.433,2.975,0.849,22.75,221.519,4.864,1.79,3.286,4.114,12.116,2.999,40.046,2.999,5.07,17.012,2.738,469.59,24.43,0.59,2.034,2.034,10.089,2.388,1.157,1.157,3.403,3.798,23.817,23.817,23.817,23.817,23.817,19.599,3.017,9.825,0.483,0.483,2.151,12.851,1.341,24.396,0.119,3.095,24.623,4.286,32566.0
5.8,23.435,2.109,1.466,1.466,26.047,4.139,1.913,3.558,3.558,2.693,2.452,4.281,4.281,2.949,2.949,1.688,1.851,1.69,1.69,2.234,3.782,3.091,1.443,2.924,1.0,21.75,223.671,4.523,2.0,3.307,4.119,12.648,2.91,40.385,2.949,5.016,16.512,2.475,457.63,24.379,0.925,1.813,1.813,7.578,2.316,1.043,1.043,3.205,3.764,23.223,23.223,23.223,23.223,23.223,18.582,2.941,10.064,0.48,0.48,2.155,12.65,1.072,23.503,0.126,3.154,24.079,4.254,24965.0
5.0,25.689,2.005,1.647,1.647,29.075,4.511,1.863,4.452,4.452,2.684,2.6,4.888,4.888,3.333,3.333,1.63,1.581,1.754,1.754,2.283,3.938,3.125,1.561,3.004,0.744,22.5,235.833,4.697,1.618,3.24,4.155,12.562,2.834,37.935,2.925,4.989,16.119,2.542,450.56,23.57,0.618,1.827,1.827,8.196,2.069,1.372,1.372,3.235,3.792,22.748,22.748,22.748,22.748,22.748,19.42,2.822,10.724,0.618,0.618,1.847,12.269,0.881,23.51,0.125,3.013,21.916,4.241,24894.0
6.7,18.93,1.0,1.0,1.0,35.377,3.247,1.0,2.136,2.136,2.0,2.0,2.136,2.136,0.804,0.804,1.0,0.743,1.0,1.0,1.376,2.938,2.5,1.0,2.5,-1.0,13.75,131.943,3.247,0.5,2.925,3.61,7.223,2.5,23.103,2.598,4.355,10.31,1.869,280.33,14.424,-1.5,1.305,1.305,6.76,0.672,-2.347,-2.347,2.756,3.297,14.499,14.499,14.499,14.499,14.499,11.948,2.482,5.8,-1.0,-1.0,0.5,7.711,-1.03,14.788,0.186,2.687,13.623,3.789,7623.0
5.0,25.311,1.667,1.445,1.445,27.057,3.844,1.607,3.15,3.15,2.44,2.384,4.115,4.115,2.619,2.619,1.414,1.211,1.492,1.492,1.8,3.638,2.925,1.352,2.667,0.431,21.25,219.956,4.506,1.537,3.209,4.099,11.026,2.913,35.562,2.921,4.87,14.87,2.184,425.55,21.801,0.336,1.582,1.582,6.695,2.0,0.483,0.483,3.18,3.724,20.731,20.731,20.731,20.731,20.731,17.635,2.89,9.406,0.278,0.278,1.813,11.447,1.0,21.286,0.141,2.986,22.01,4.164,18582.0
5.8,10.388,1.144,1.0,1.0,10.078,3.414,1.0,2.275,2.275,2.0,1.976,2.958,2.958,1.832,1.832,1.0,0.915,1.071,1.071,1.508,3.34,2.533,0.958,2.5,-0.547,15.5,236.373,3.996,0.5,2.767,4.246,8.715,2.347,24.293,2.595,4.469,11.187,2.174,437.23,15.781,-1.138,1.483,1.483,6.44,1.015,-2.362,-2.362,2.961,3.769,15.687,15.687,15.687,15.687,15.687,14.193,2.311,7.317,-0.897,-0.897,0.514,8.406,-0.454,16.395,0.177,2.687,17.665,3.888,11217.0
6.3,20.473,2.126,1.638,1.638,26.718,4.525,1.722,4.605,4.605,2.744,2.584,4.936,4.936,4.04,4.04,1.733,1.539,1.749,1.749,2.153,4.384,3.163,1.548,3.058,0.658,22.0,232.425,4.788,2.096,3.226,4.133,12.471,2.806,36.574,2.903,4.979,15.974,2.691,438.54,22.935,0.906,2.036,2.036,9.879,2.5,1.592,1.592,3.397,3.764,22.325,22.325,22.325,22.325,22.325,18.837,2.817,10.927,0.618,0.618,2.248,12.112,1.5,22.662,0.127,2.958,22.949,4.238,27326.0
8.854,45.937,2.467,1.668,1.668,76.143,4.709,2.295,4.617,4.617,3.031,2.617,6.101,6.101,4.233,4.233,1.895,1.895,2.135,2.135,2.614,4.528,3.309,1.576,2.967,1.146,28.5,345.555,5.046,2.323,3.344,4.512,15.981,3.021,50.264,3.134,5.308,20.15,2.752,614.29,30.315,1.316,2.296,2.296,9.545,2.715,2.419,2.419,3.463,4.163,28.021,28.021,28.021,28.021,28.021,24.496,3.009,12.216,1.0,1.0,2.435,15.822,1.794,29.213,0.108,3.309,30.605,4.464,48895.0
5.0,41.796,2.306,1.97,1.97,69.22,4.893,2.176,5.676,5.676,2.976,2.92,5.761,5.761,4.065,4.065,1.904,1.938,2.038,2.038,2.464,4.347,3.096,1.857,3.081,1.077,26.25,269.849,5.09,1.992,3.423,4.303,14.634,2.983,45.723,3.054,5.171,18.389,2.588,521.74,27.632,0.786,2.167,2.167,7.813,2.177,1.372,1.372,3.437,3.921,25.825,25.825,25.825,25.825,25.825,21.543,2.978,12.164,0.66,0.66,2.0,14.194,1.169,26.489,0.108,3.181,26.811,4.37,32586.0
5.8,21.854,2.097,1.329,1.329,26.047,4.116,1.868,3.45,3.45,2.629,2.331,4.262,4.262,2.845,2.845,1.595,1.754,1.662,1.662,2.223,3.659,3.09,1.322,2.923,0.954,20.25,210.337,4.513,1.83,3.206,4.048,12.021,2.87,35.805,2.866,4.877,14.974,2.447,415.54,21.93,0.538,1.735,1.735,7.617,2.184,0.739,0.739,3.167,3.679,20.938,20.938,20.938,20.938,20.938,17.082,2.885,9.383,0.43,0.43,2.0,11.5,1.0,21.218,0.136,2.956,21.957,4.164,21082.0
5.0,24.599,2.213,1.561,1.561,35.664,4.616,1.945,4.645,4.645,2.651,2.537,4.829,4.829,4.412,4.412,1.572,1.551,1.743,1.743,2.312,4.538,3.048,1.529,3.018,1.0,24.5,325.557,4.707,2.0,3.323,4.41,13.557,2.91,39.936,2.949,5.068,16.954,2.386,513.71,25.347,1.0,1.954,1.954,8.183,2.399,2.136,2.136,3.225,4.076,23.797,23.797,23.797,23.797,23.797,21.261,2.941,11.866,1.0,1.0,2.032,13.148,1.386,24.654,0.119,3.2,24.597,4.307,29135.0
5.0,24.416,1.867,1.526,1.526,38.408,4.467,1.568,4.417,4.417,2.649,2.487,4.751,4.751,3.83,3.83,1.612,1.502,1.676,1.676,2.337,4.256,3.102,1.464,3.005,0.275,20.25,218.558,4.76,1.178,3.206,4.07,11.645,2.859,32.441,2.866,4.786,14.008,2.342,392.48,20.45,-0.11,1.774,1.774,7.694,1.897,-0.243,-0.243,3.138,3.661,19.602,19.602,19.602,19.602,19.602,16.992,2.855,10.413,-0.092,-0.092,1.465,10.802,0.624,20.029,0.142,2.899,19.25,4.117,16738.0
