pXC50,ATSC3i,IC5,TIC5,ATSC4i,TIC4,ATSC4m,CATS2D_08_LL,ATS2e,ATS4e,ATSC2p,ATS3e,ATS2i,ATS2v,SpMin4_Bh.e.,SpMin8_Bh.p.,SpMin4_Bh.v.,SpMin4_Bh.i.,ATS3v,TIC3,ATSC5i,ATSC2i,SpMin3_Bh.p.,ATS8v,X2v,ATSC4p,ATS1i,ATS1v,X1Kup,BLTA96,BLTD48,BLTF96,MLOGP,MLOGP2,IC4,X1v,CATS2D_09_LL,X1MulPer,ATS1e,ATSC1i,ATS3p,SpMax6_Bh.m.,X1Per,CATS2D_07_LL,ATS5e,Chi1_EA.bo.,Psi_i_1,ATS5i,SpMin4_Bh.p.,ATS2p,Sv,ATSC8i,ATS4i,SpMin2_Bh.v.,SpMax8_Bh.i.,ATSC3v,ATSC2m,ATS1p,SpMin4_Bh.s.,Si,ATSC4v,nBT,SpMin3_Bh.v.,SpMax6_Bh.e.,SpMax7_Bh.i.,H.046
5.474,0.851,4.211,122.127,0.892,122.127,26.911,0,4.003,4.323,4.8,4.285,4.188,3.392,1.135,0.29,1.328,1.095,3.526,122.127,0.734,0.671,1.505,1.913,4.969,9.115,3.551,3.008,5.193,-4.41,-4.34,-4.09,3.175,10.082,4.211,5.946,0,4.945,3.434,0.376,3.722,2.687,4.092,1,4.166,6.5,8.987,4.465,1.273,3.51,18.724,0.161,4.566,1.861,2.155,9.814,12.415,3.095,0.627,32.269,10.774,30,1.544,2.711,2.702,2
6.971,1.196,4.758,204.574,1.228,202.574,25.276,8,4.356,4.705,7.001,4.646,4.534,3.747,1.337,1.062,1.553,1.294,3.854,193.82,1.099,0.938,1.874,3.113,5.921,10.24,3.94,3.385,7.746,-5.05,-4.95,-4.63,3.816,14.565,4.711,7.793,6,7.505,3.82,0.551,3.985,2.948,6.264,11,4.582,9.277,13.184,4.869,1.518,3.837,27.004,0.665,4.956,2.005,2.925,13.451,16.789,3.444,0.771,47.86,14.134,45,1.883,3.078,2.925,2
6.738,1.222,4.684,168.608,1.478,168.608,35.473,0,4.277,4.82,6.57,4.626,4.463,3.693,1.31,0.828,1.556,1.245,3.94,168.608,1.404,0.879,1.597,1.913,6.686,13.334,3.777,3.231,6.602,-5.17,-5.07,-4.74,3.944,15.558,4.684,7.354,0,6.269,3.658,0.473,4.1,2.922,5.15,1,4.836,8.381,11.873,5.125,1.514,3.8,22.777,0.159,5.051,1.848,2.698,13.719,16.63,3.318,0.736,40.099,17.069,38,1.636,2.824,2.804,7
6.52,1.193,4.705,192.905,1.152,190.905,23.705,6,4.319,4.621,6.11,4.6,4.501,3.686,1.245,1.062,1.546,1.148,3.769,182.15,0.98,0.959,1.871,2.988,5.637,7.899,3.917,3.335,7.454,-4.29,-4.23,-3.99,3.061,9.369,4.656,7.529,5,7.247,3.792,0.595,3.867,2.918,6.039,8,4.456,9.277,12.816,4.735,1.509,3.752,25.993,0.61,4.875,1.987,2.925,11.362,15.599,3.374,0.767,46.026,11.245,43,1.875,3.019,2.925,2
6.252,1.075,4.658,153.71,1.12,151.71,23.272,0,4.193,4.623,5.921,4.534,4.383,3.54,1.231,0.818,1.527,1.14,3.719,147.71,1.016,0.812,1.597,1.377,4.955,9.037,3.704,3.112,6.061,-3.93,-3.88,-3.68,2.696,7.268,4.597,6.106,0,5.893,3.578,0.459,3.839,2.567,4.844,0,4.585,7.497,10.582,4.884,1.49,3.628,19.951,0.136,4.859,1.868,2.635,11.753,14.789,3.17,0.678,37.029,12.719,35,1.634,2.781,2.747,4
6.424,1.065,4.631,157.464,1.274,157.464,28.661,0,4.194,4.659,5.886,4.499,4.368,3.659,1.31,0.769,1.532,1.243,3.889,157.464,1.248,0.795,1.562,1.913,6.288,10.989,3.72,3.209,6.319,-5.09,-4.99,-4.67,3.858,14.887,4.631,7.069,0,5.983,3.608,0.433,4.033,2.9,4.928,1,4.697,8.029,11.478,4.966,1.49,3.757,22.25,0.167,4.864,1.837,2.663,11.592,14.425,3.29,0.724,37.684,13.943,36,1.597,2.814,2.775,7
6.344,2.327,5.108,321.775,2.693,321.775,59.75,6,4.868,5.589,12.419,5.311,5.072,4.167,1.613,1.343,1.802,1.558,4.446,312.265,2.454,1.601,1.883,3.764,11.128,22.287,4.341,3.659,10.8,-4.88,-4.79,-4.49,3.652,13.334,5.108,10.862,6,10.302,4.197,0.895,4.59,3.114,8.552,9,5.559,13.98,19.056,5.854,1.773,4.268,35.428,1.554,5.875,1.974,3.18,26.55,30.588,3.734,1.148,71.474,33.007,66,1.901,3.236,3.258,19
6.244,2.34,5.252,325.65,2.691,325.65,58.102,2,4.883,5.518,13.316,5.297,5.075,4.204,1.595,1.376,1.787,1.543,4.457,321.65,2.666,1.669,1.88,3.818,11.536,21.752,4.332,3.701,11.312,-4.48,-4.4,-4.15,3.246,10.534,5.252,12.442,1,10.867,4.201,0.908,4.598,3.203,8.825,10,5.581,14.856,20.303,5.882,1.748,4.323,36.088,1.629,5.773,1.973,3.206,26.232,34.174,3.787,1.211,69.979,31.2,66,1.903,3.246,3.219,18
7.222,2.485,5.148,355.184,2.996,355.184,65.594,6,4.953,5.672,13.23,5.356,5.17,4.237,1.618,1.396,1.809,1.562,4.532,351.184,2.942,1.727,1.901,3.958,11.985,24.072,4.425,3.73,11.583,-4.89,-4.8,-4.5,3.664,13.427,5.148,11.66,3,10.938,4.281,0.974,4.665,3.129,9.115,14,5.699,14.726,20.285,5.979,1.779,4.335,38.482,1.875,5.948,1.98,3.245,28.223,33.364,3.809,1.148,78.304,35.761,72,1.923,3.298,3.281,21
8.161,2.902,5.324,393.99,3.206,393.99,72.167,20,5.099,5.754,16.416,5.564,5.28,4.437,1.642,1.445,1.825,1.598,4.677,374.97,2.82,1.979,1.92,4.29,13.706,26.642,4.514,3.894,13.965,-6.1,-5.95,-5.53,4.87,23.713,5.324,14.043,14,13.6,4.387,1.041,4.823,3.203,11.049,31,5.675,18.355,25.509,5.967,1.807,4.536,42.702,2.28,6.027,2.153,3.304,34.37,38.146,3.961,1.244,83.431,38.423,80,1.935,3.338,3.313,30
5.456,2.341,5.23,345.156,2.774,345.156,60.641,5,4.912,5.577,12.673,5.323,5.126,4.187,1.565,1.419,1.784,1.491,4.476,341.156,2.772,1.655,1.893,3.871,10.426,22.245,4.383,3.693,11.469,-4.69,-4.6,-4.33,3.457,11.949,5.23,11.545,2,11.001,4.24,0.935,4.605,3.071,9.099,12,5.663,14.197,19.609,5.962,1.75,4.29,36.955,1.66,5.829,1.973,3.273,26.902,31.987,3.769,1.099,74.889,32.791,69,1.91,3.306,3.331,21
7.131,2.943,5.237,382.308,3.298,382.308,70.298,21,5.065,5.739,15.623,5.532,5.249,4.432,1.646,1.445,1.823,1.6,4.677,371.818,2.879,1.983,1.907,4.284,13.65,26.342,4.505,3.889,13.684,-5.6,-5.47,-5.11,4.373,19.125,5.237,13.748,12,13.286,4.375,1.048,4.823,3.194,10.827,30,5.644,18.025,25.258,5.938,1.804,4.529,42.482,2.332,6.026,2.145,3.304,33.482,36.564,3.957,1.188,82.304,38.96,79,1.919,3.357,3.304,25
6.086,2.303,5.076,319.775,2.67,319.775,59.184,3,4.867,5.574,12.357,5.299,5.073,4.166,1.616,1.339,1.806,1.559,4.438,315.775,2.454,1.597,1.891,3.784,11.113,21.625,4.341,3.659,10.789,-4.48,-4.4,-4.15,3.246,10.534,5.076,10.854,3,10.281,4.197,0.895,4.578,3.117,8.523,12,5.554,13.867,19.014,5.85,1.775,4.265,35.428,1.569,5.858,1.976,3.181,26.122,30.475,3.734,1.148,71.474,32.27,66,1.913,3.251,3.247,18
8.066,3.139,5.282,411.958,3.601,411.958,96.841,24,5.144,5.834,16.947,5.606,5.336,4.499,1.65,1.445,1.831,1.603,4.767,401.467,3.293,2.12,1.918,4.394,15.415,31.398,4.566,3.947,14.555,-6.17,-6.01,-5.59,4.941,24.412,5.282,15.377,12,14.035,4.434,1.116,4.918,3.295,11.432,29,5.789,19.226,26.862,6.069,1.812,4.605,45.56,2.592,6.114,2.153,3.304,36.35,41.216,4.025,1.248,87.976,43.963,84,1.933,3.373,3.338,27
5.076,0.567,4.484,112.096,0.57,112.096,12.024,0,3.773,4.02,3.779,4.004,3.875,3.235,0.927,0.324,1.158,0.888,3.309,112.096,0.482,0.454,1.531,1.568,3.266,4.782,3.407,2.913,4.514,-3.72,-3.69,-3.51,2.49,6.202,4.484,4.571,0,4.416,3.333,0.291,3.334,2.511,3.676,1,3.84,5.954,8.041,4.042,1.153,3.246,16.778,0.145,4.197,1.758,2.077,5.347,7.289,2.913,0.183,27.704,5.65,26,1.53,2.656,2.496,2
5.469,2.52,5.218,375.705,3.039,375.705,64.821,2,4.995,5.647,13.442,5.394,5.215,4.247,1.626,1.463,1.849,1.554,4.543,371.705,3.208,1.788,1.881,4.09,11.221,24.583,4.465,3.762,12.39,-5.1,-5.0,-4.68,3.869,14.967,5.218,12.474,2,11.849,4.32,1.013,4.673,3.118,9.82,18,5.784,15.191,20.874,6.076,1.82,4.351,40.008,2.168,5.897,1.971,3.296,28.661,34.907,3.843,1.129,81.719,36.097,75,1.899,3.317,3.397,18
7.824,2.357,5.661,367.944,2.878,363.944,57.987,17,4.89,5.541,13.067,5.316,5.06,4.314,1.648,1.405,1.819,1.605,4.566,350.434,2.949,1.593,1.913,4.108,11.265,23.635,4.372,3.819,12.378,-5.95,-5.8,-5.4,4.717,22.253,5.599,12.426,14,12.004,4.251,0.864,4.687,3.204,9.83,29,5.606,15.516,22.552,5.89,1.795,4.403,39.88,1.953,5.783,2.137,3.245,27.019,29.057,3.883,1.222,72.56,33.177,70,1.93,3.381,3.318,18
6.125,2.236,5.167,325.549,2.64,325.549,57.215,2,4.87,5.519,12.068,5.28,5.081,4.146,1.563,1.403,1.781,1.489,4.427,321.549,2.627,1.588,1.879,3.756,9.884,21.074,4.34,3.654,11.048,-4.48,-4.4,-4.15,3.246,10.534,5.167,11.124,2,10.643,4.197,0.897,4.557,3.067,8.767,10,5.622,13.694,18.918,5.927,1.746,4.248,35.428,1.491,5.77,1.966,3.209,25.591,30.603,3.728,1.099,71.474,31.128,66,1.897,3.306,3.317,18
5.0,2.663,5.445,413.823,3.211,413.823,66.769,22,5.037,5.672,14.256,5.431,5.241,4.344,1.7,1.545,1.896,1.646,4.608,407.068,3.403,1.896,1.955,4.451,11.841,25.307,4.521,3.872,13.556,-5.63,-5.5,-5.13,4.398,19.339,5.445,13.641,14,13.073,4.384,1.065,4.737,3.265,10.787,33,5.787,16.679,23.342,6.073,1.878,4.443,44.008,2.832,5.922,2.006,3.333,30.026,35.808,3.944,1.162,85.719,36.922,80,1.961,3.418,3.407,18
4.854,2.302,5.234,334.98,2.752,334.98,58.742,2,4.892,5.54,12.398,5.295,5.099,4.184,1.56,1.426,1.773,1.487,4.474,330.98,2.768,1.634,1.835,3.82,10.634,21.844,4.366,3.705,11.568,-4.69,-4.6,-4.33,3.457,11.949,5.234,11.645,2,11.169,4.227,0.924,4.595,3.103,9.15,13,5.65,14.725,20.498,5.952,1.739,4.284,36.428,1.598,5.784,1.953,3.287,26.096,31.141,3.775,1.099,72.474,32.068,68,1.852,3.306,3.308,19
6.161,2.309,5.167,325.549,2.777,325.549,85.471,5,4.871,5.52,13.208,5.281,5.078,4.187,1.563,1.401,1.781,1.489,4.48,321.549,2.823,1.613,1.869,3.859,11.051,26.679,4.336,3.688,11.226,-4.89,-4.8,-4.5,3.664,13.427,5.167,12.315,2,10.753,4.198,0.896,4.64,3.196,8.835,9,5.625,14.047,19.555,5.918,1.746,4.321,36.745,1.629,5.764,1.963,3.208,26.096,32.804,3.79,1.099,71.194,33.032,66,1.89,3.306,3.314,18
6.745,2.329,5.199,343.156,2.809,343.156,60.394,2,4.915,5.574,12.373,5.31,5.133,4.181,1.564,1.404,1.783,1.49,4.476,339.156,2.872,1.655,1.879,3.836,10.356,22.553,4.383,3.689,11.418,-4.69,-4.6,-4.33,3.457,11.949,5.199,11.508,2,10.945,4.24,0.937,4.605,3.073,9.043,10,5.692,14.196,19.537,5.989,1.75,4.281,36.955,1.659,5.825,1.968,3.247,26.679,32.145,3.764,1.099,74.889,33.214,69,1.897,3.306,3.339,18
6.31,0.849,4.885,180.75,0.857,180.75,17.406,11,4.181,4.445,5.482,4.412,4.275,3.657,1.396,0.945,1.564,1.369,3.742,175.24,0.788,0.659,1.724,3.331,4.963,7.005,3.788,3.331,7.043,-5.44,-5.32,-4.97,4.21,17.722,4.885,7.127,8,6.902,3.717,0.411,3.755,2.864,5.742,13,4.357,9.19,12.546,4.486,1.576,3.67,25.547,0.728,4.583,1.984,2.774,8.034,10.361,3.334,0.555,40.744,7.078,39,1.744,2.964,2.925,2
5.721,1.024,4.708,164.77,1.199,164.77,27.064,0,4.18,4.693,7.159,4.52,4.321,3.692,1.308,0.745,1.517,1.254,3.894,164.77,1.175,0.74,1.513,2.277,7.012,11.718,3.742,3.26,6.5,-4.61,-4.53,-4.27,3.384,11.449,4.708,8.011,0,6.141,3.645,0.433,4.051,2.84,5.05,2,4.683,8.464,12.109,4.952,1.455,3.822,22.922,0.275,4.896,1.84,2.571,11.862,14.687,3.362,0.742,38.823,13.96,37,1.55,2.867,2.825,7
7.959,3.047,5.248,393.613,3.402,393.613,73.253,21,5.105,5.787,16.325,5.58,5.295,4.449,1.65,1.445,1.832,1.603,4.699,383.122,3.01,2.06,1.923,4.302,14.061,27.19,4.533,3.9,14.024,-5.69,-5.56,-5.18,4.464,19.924,5.248,14.089,12,13.624,4.396,1.088,4.852,3.204,11.087,30,5.716,18.367,25.672,6.018,1.814,4.552,43.008,2.373,6.076,2.153,3.304,35.077,38.469,3.972,1.247,84.719,40.454,81,1.937,3.372,3.315,27
6.553,2.969,5.24,450.62,3.624,434.09,74.519,26,5.147,5.795,17.42,5.542,5.354,4.472,1.657,1.55,1.844,1.607,4.749,421.826,3.752,2.074,1.912,4.593,14.277,30.363,4.63,3.985,15.041,-7.04,-6.84,-6.33,5.814,33.804,5.048,15.089,25,14.283,4.492,1.161,4.888,3.387,11.933,41,5.877,18.099,25.739,6.15,1.811,4.582,49.094,3.648,6.049,2.101,3.397,35.397,39.924,4.072,1.24,96.882,43.512,90,1.93,3.518,3.464,39
7.071,2.381,5.289,338.49,2.713,338.49,59.054,4,4.915,5.554,12.788,5.348,5.117,4.213,1.626,1.376,1.811,1.574,4.471,334.49,2.602,1.68,1.904,3.852,10.76,21.511,4.366,3.705,11.634,-4.69,-4.6,-4.33,3.457,11.949,5.289,11.71,3,11.307,4.227,0.924,4.611,3.147,9.244,14,5.588,14.856,20.43,5.889,1.783,4.315,36.428,1.611,5.818,2.034,3.206,27.426,31.876,3.775,1.242,72.474,31.885,68,1.925,3.264,3.284,20
7.086,2.419,5.231,360.959,2.967,360.959,63.844,5,4.955,5.622,12.942,5.338,5.177,4.218,1.564,1.451,1.784,1.491,4.522,356.959,3.114,1.718,1.888,3.934,10.757,23.558,4.424,3.726,11.841,-4.89,-4.8,-4.5,3.664,13.427,5.231,11.931,2,11.301,4.281,0.975,4.646,3.097,9.359,12,5.758,14.553,20.189,6.047,1.751,4.32,38.482,1.797,5.868,1.973,3.252,27.678,33.47,3.804,1.099,78.304,34.711,72,1.905,3.306,3.377,21
6.086,0.653,4.615,138.452,0.654,138.452,12.765,1,3.979,4.168,4.587,4.171,4.092,3.37,1.338,0.713,1.527,1.297,3.466,138.452,0.677,0.554,1.693,2.267,3.801,5.369,3.576,3.066,5.383,-4.18,-4.12,-3.9,2.95,8.703,4.615,5.466,0,5.228,3.505,0.354,3.46,2.658,4.361,3,4.181,7.159,9.398,4.32,1.52,3.368,20.02,0.338,4.297,1.745,2.54,5.61,9.599,3.058,0.55,33.329,5.801,31,1.69,2.76,2.678,2
8.444,2.726,5.406,416.278,3.355,416.278,67.671,34,5.035,5.684,14.852,5.443,5.215,4.421,1.808,1.519,1.926,1.774,4.666,406.768,3.502,1.889,1.93,4.475,12.536,25.513,4.539,3.949,14.148,-5.96,-5.81,-5.41,4.728,22.355,5.406,14.214,22,13.687,4.41,1.057,4.788,3.259,11.273,42,5.773,17.658,25.284,6.057,1.905,4.513,46.482,2.612,5.93,2.07,3.37,30.46,34.367,4.014,1.222,86.304,36.75,82,1.946,3.391,3.422,21
7.699,3.179,5.246,451.149,3.626,451.149,77.201,31,5.201,5.842,17.967,5.656,5.405,4.48,1.793,1.528,1.938,1.758,4.725,425.11,3.564,2.221,1.962,4.575,14.205,28.407,4.651,3.98,15.626,-6.26,-6.1,-5.67,5.034,25.345,5.246,15.693,22,15.231,4.507,1.219,4.888,3.27,12.51,40,5.885,19.321,26.76,6.188,1.922,4.603,48.116,3.068,6.122,2.114,3.317,37.614,42.745,4.063,1.329,97.38,42.567,91,1.998,3.407,3.463,38
5.108,2.569,5.405,405.387,3.06,405.387,65.484,10,5.032,5.658,14.052,5.428,5.254,4.272,1.682,1.544,1.889,1.613,4.552,401.387,3.21,1.845,1.884,4.27,11.275,24.408,4.503,3.797,12.999,-5.3,-5.19,-4.85,4.07,16.564,5.405,13.084,6,12.506,4.357,1.052,4.689,3.202,10.371,22,5.785,15.679,21.525,6.078,1.859,4.383,41.535,2.461,5.912,1.971,3.33,29.667,36.209,3.88,1.254,85.135,36.091,78,1.907,3.385,3.407,23
6.004,0.567,4.484,112.096,0.571,112.096,12.042,0,3.773,4.041,3.779,4.005,3.875,3.235,0.945,0.347,1.18,0.899,3.321,112.096,0.516,0.454,1.566,0.949,3.229,4.716,3.407,2.913,4.52,-3.72,-3.69,-3.51,2.49,6.202,4.484,4.577,0,4.425,3.333,0.291,3.336,2.513,3.682,1,3.916,5.931,8.046,4.096,1.162,3.246,16.778,0.112,4.194,1.744,2.075,5.376,7.289,2.913,0.186,27.704,5.208,26,1.56,2.659,2.502,2
7.398,2.326,5.199,343.156,2.794,343.156,60.629,5,4.912,5.57,12.637,5.309,5.127,4.184,1.563,1.442,1.782,1.489,4.475,339.156,2.842,1.651,1.888,3.862,10.283,22.049,4.383,3.693,11.47,-4.69,-4.6,-4.33,3.457,11.949,5.199,11.547,2,10.999,4.24,0.935,4.6,3.096,9.083,12,5.691,14.047,19.57,5.992,1.747,4.287,36.955,1.629,5.815,1.971,3.242,26.581,31.944,3.769,1.099,74.889,32.588,69,1.905,3.306,3.375,21
6.114,2.167,5.484,323.566,2.652,323.566,51.439,8,4.808,5.43,11.617,5.203,4.986,4.225,1.624,1.387,1.787,1.577,4.456,315.566,2.743,1.523,1.898,3.796,10.353,21.023,4.289,3.723,11.322,-5.97,-5.83,-5.42,4.744,22.505,5.484,11.376,9,10.973,4.165,0.826,4.58,3.213,8.98,14,5.518,14.108,20.706,5.814,1.78,4.309,36.133,1.483,5.677,2.023,3.194,24.104,26.962,3.784,1.088,66.019,30.17,64,1.916,3.327,3.302,21
5.31,2.576,5.059,369.328,3.097,369.328,69.458,8,4.985,5.674,15.398,5.398,5.19,4.284,1.606,1.402,1.797,1.548,4.579,365.328,3.177,1.791,1.88,4.112,12.875,27.689,4.472,3.802,12.462,-5.5,-5.38,-5.02,4.275,18.273,5.059,13.664,8,11.779,4.335,1.008,4.736,3.23,9.792,14,5.778,15.663,21.644,6.066,1.762,4.418,41.152,2.24,5.924,1.996,3.217,29.861,36.756,3.909,1.182,82.569,37.607,76,1.913,3.393,3.341,21
7.42,2.321,5.113,327.206,2.699,327.206,62.867,3,4.881,5.609,12.335,5.318,5.083,4.183,1.616,1.352,1.806,1.559,4.469,323.206,2.505,1.612,1.891,3.826,11.195,21.715,4.36,3.672,10.919,-4.5,-4.43,-4.17,3.27,10.692,5.113,11.001,3,10.422,4.222,0.906,4.589,3.127,8.622,12,5.603,14.297,19.427,5.898,1.775,4.27,36.143,1.584,5.876,1.971,3.183,26.06,30.788,3.739,1.151,72.683,32.318,67,1.912,3.254,3.253,18
6.0,2.371,5.241,345.91,2.84,345.91,60.973,4,4.912,5.584,12.65,5.337,5.125,4.179,1.574,1.405,1.796,1.5,4.488,341.91,2.927,1.651,1.928,3.817,10.219,23.003,4.383,3.693,11.548,-4.69,-4.6,-4.33,3.457,11.949,5.241,11.624,2,11.135,4.24,0.935,4.618,3.075,9.177,10,5.716,14.194,19.585,6.014,1.762,4.285,36.955,1.577,5.834,1.99,3.252,27.198,31.976,3.769,1.101,74.889,33.754,69,1.935,3.306,3.336,19
7.921,2.393,5.112,337.381,2.823,337.381,62.483,6,4.909,5.622,12.925,5.328,5.12,4.204,1.617,1.389,1.807,1.561,4.486,333.381,2.669,1.659,1.9,3.888,11.512,22.581,4.384,3.697,11.212,-4.69,-4.6,-4.33,3.457,11.949,5.112,11.277,3,10.636,4.24,0.934,4.62,3.127,8.839,14,5.628,14.22,19.666,5.92,1.776,4.304,36.955,1.707,5.899,1.979,3.197,27.12,31.827,3.775,1.148,74.889,33.682,69,1.922,3.297,3.265,21
5.62,2.206,5.065,308.981,2.568,308.981,56.193,3,4.816,5.514,11.682,5.235,5.015,4.143,1.613,1.327,1.8,1.558,4.409,304.981,2.331,1.529,1.874,3.755,10.702,20.701,4.307,3.645,10.45,-4.39,-4.32,-4.07,3.155,9.955,5.065,10.514,3,9.943,4.171,0.86,4.541,3.102,8.263,12,5.468,13.525,18.601,5.755,1.769,4.233,34.901,1.546,5.796,1.972,3.176,24.517,28.704,3.714,1.148,69.059,30.769,64,1.894,3.236,3.223,16
8.509,2.289,5.254,336.226,2.765,336.226,59.048,5,4.884,5.573,12.878,5.299,5.096,4.178,1.594,1.374,1.795,1.531,4.46,332.226,2.723,1.596,1.881,3.781,10.909,22.976,4.343,3.675,11.093,-5.09,-4.99,-4.67,3.859,14.888,5.254,11.154,6,10.579,4.204,0.884,4.604,3.1,8.779,12,5.619,13.858,19.244,5.909,1.761,4.286,35.933,1.612,5.844,1.981,3.19,27.118,30.954,3.758,1.186,72.391,33.459,67,1.906,3.262,3.284,25
4.62,2.491,5.34,384.46,2.981,384.46,63.768,6,4.995,5.628,13.476,5.39,5.215,4.242,1.623,1.512,1.852,1.549,4.527,380.46,3.13,1.782,1.881,4.132,10.921,23.758,4.465,3.762,12.499,-5.1,-5.0,-4.68,3.869,14.967,5.34,12.584,2,12.016,4.32,1.013,4.66,3.144,9.953,18,5.758,15.179,20.858,6.048,1.82,4.35,40.008,2.216,5.88,1.97,3.311,28.591,34.871,3.843,1.173,81.719,35.083,75,1.899,3.342,3.407,21
5.387,2.403,5.271,363.714,2.882,363.714,62.159,7,4.953,5.592,13.217,5.349,5.169,4.216,1.564,1.502,1.783,1.49,4.505,359.714,2.995,1.714,1.895,3.948,10.49,22.716,4.425,3.73,12.031,-4.89,-4.8,-4.5,3.664,13.427,5.271,12.108,5,11.564,4.281,0.974,4.632,3.154,9.557,14,5.735,14.477,20.233,6.028,1.748,4.323,38.482,1.763,5.834,1.975,3.283,27.655,33.303,3.809,1.099,78.304,33.548,72,1.911,3.359,3.407,23
5.0,2.393,5.263,352.654,2.92,352.654,61.947,2,4.937,5.594,12.703,5.325,5.151,4.218,1.56,1.426,1.773,1.488,4.521,348.654,3.014,1.702,1.843,3.895,11.106,23.317,4.407,3.737,11.939,-4.89,-4.8,-4.5,3.664,13.427,5.263,12.028,2,11.471,4.268,0.964,4.641,3.104,9.426,13,5.718,15.227,21.117,6.013,1.739,4.317,37.955,1.772,5.838,1.955,3.287,27.177,32.712,3.809,1.099,75.889,34.158,71,1.859,3.306,3.332,19
7.222,2.788,5.598,431.033,3.335,431.033,71.997,26,5.063,5.718,15.804,5.496,5.236,4.453,1.662,1.544,1.835,1.618,4.7,427.033,3.407,1.889,1.923,4.428,13.56,27.963,4.535,3.954,14.359,-7.19,-6.98,-6.46,5.961,35.537,5.598,14.767,20,13.916,4.415,1.03,4.836,3.271,11.38,36,5.786,18.331,25.878,6.067,1.819,4.55,46.529,2.634,5.964,2.025,3.314,32.549,35.638,4.021,1.239,86.375,39.216,82,1.941,3.394,3.393,27
9.886,2.604,5.59,357.735,3.131,357.735,64.465,12,4.915,5.574,12.858,5.321,5.078,4.287,1.636,1.428,1.815,1.588,4.542,348.226,2.856,2.299,1.905,4.154,11.446,23.156,4.373,3.79,12.004,-6.55,-6.37,-5.91,5.317,28.275,5.59,12.49,10,11.699,4.255,1.116,4.64,3.243,9.522,19,5.628,16.76,22.402,5.908,1.796,4.344,39.879,2.298,5.817,2.001,3.308,25.037,28.673,3.823,1.097,73.022,31.454,68,1.917,3.324,3.335,19
8.125,2.61,5.412,395.063,3.19,395.063,70.332,26,4.997,5.685,14.457,5.415,5.187,4.363,1.65,1.434,1.835,1.601,4.625,381.328,3.12,1.799,1.919,4.319,13.24,25.735,4.483,3.865,12.996,-6.16,-6.01,-5.58,4.934,24.341,5.412,13.409,14,12.398,4.351,1.011,4.759,3.249,10.251,28,5.715,16.67,23.304,6.008,1.814,4.458,43.309,2.089,5.95,2.055,3.305,29.862,34.219,3.936,1.244,82.248,37.372,77,1.935,3.381,3.341,27
8.337,2.931,5.594,464.334,3.6,464.334,73.039,41,5.105,5.769,16.178,5.512,5.292,4.488,1.79,1.545,1.933,1.755,4.738,445.089,3.606,2.022,1.937,4.604,14.24,28.469,4.609,4.006,14.938,-6.59,-6.41,-5.95,5.36,28.734,5.594,15.003,31,14.321,4.478,1.138,4.868,3.386,11.873,43,5.807,18.736,26.617,6.095,1.912,4.581,49.535,2.822,6.031,2.096,3.338,33.153,37.29,4.075,1.245,93.135,41.261,88,1.954,3.516,3.464,27
8.886,3.327,5.537,526.058,4.12,505.303,84.347,45,5.233,5.921,18.632,5.632,5.431,4.599,1.792,1.582,1.935,1.757,4.862,477.368,3.991,2.296,1.991,4.733,16.701,33.163,4.737,4.111,16.599,-7.29,-7.08,-6.55,6.065,36.783,5.319,16.664,35,15.75,4.601,1.297,4.998,3.449,13.151,50,5.925,20.679,29.303,6.218,1.918,4.697,55.642,3.167,6.194,2.108,3.464,38.263,43.099,4.188,1.267,106.795,48.288,100,2.01,3.55,3.527,36
8.824,3.272,5.501,489.546,3.912,489.546,81.349,33,5.202,5.885,17.969,5.633,5.402,4.535,1.787,1.55,1.933,1.749,4.802,466.301,3.784,2.24,1.964,4.649,15.333,31.094,4.679,4.034,15.818,-6.56,-6.38,-5.92,5.325,28.359,5.501,15.883,25,15.19,4.54,1.241,4.944,3.391,12.564,44,5.913,19.748,27.718,6.21,1.915,4.64,51.116,3.25,6.157,2.116,3.365,37.635,42.344,4.113,1.276,100.38,45.778,94,1.989,3.534,3.464,33
8.444,3.403,5.493,505.374,4.112,505.374,85.439,38,5.233,5.936,18.56,5.673,5.434,4.557,1.739,1.582,1.912,1.69,4.845,479.638,3.957,2.305,1.936,4.718,15.687,32.712,4.71,4.061,16.318,-6.73,-6.55,-6.07,5.504,30.298,5.493,16.383,30,15.68,4.57,1.28,4.987,3.406,12.98,47,5.963,20.248,28.385,6.263,1.882,4.665,52.642,3.447,6.209,2.087,3.403,39.322,43.746,4.142,1.326,103.795,48.227,97,1.949,3.534,3.464,35
7.569,2.634,5.412,395.063,3.201,395.063,66.841,24,4.992,5.681,14.39,5.409,5.188,4.341,1.65,1.437,1.835,1.601,4.605,379.328,3.123,1.817,1.919,4.267,12.659,25.111,4.484,3.847,12.867,-5.7,-5.57,-5.19,4.473,20.006,5.412,12.932,13,12.305,4.347,1.022,4.738,3.205,10.201,30,5.712,16.259,22.827,6.008,1.814,4.438,42.482,2.121,5.951,2.064,3.305,29.882,33.909,3.919,1.244,82.304,37.046,77,1.935,3.381,3.341,27
