pXC50,MSD,Yindex,IDE,Eig07_EA,SM15_AEA.bo.,DECC,AECC,Eig07_AEA.ri.,UNIP,Eig08_EA.ri.,HVcpx,Eig07_EA.ed.,SM02_AEA.ri.,Vindex,Chi0_EA.dm.,Eig07_EA.ri.,SpMax3_Bh.i.,Eig08_EA.ed.,SM03_AEA.ri.,RDCHI,Eig08_AEA.ri.,X4sol,Eig06_EA,SM14_AEA.bo.,SpMax8_Bh.e.,Eig08_AEA.ed.,CSI,Xindex,ICR,Eig09_EA.ri.,X0v,ECC,IDMT,Eig11_AEA.ri.,Eig07_AEA.ed.,GMTI,X4v,SpMax5_Bh.m.,CATS2D_08_DP,SMTI,AMR,MDDD,SpMax3_Bh.v.,IDET,SpMax8_Bh.v.,SpMin3_Bh.v.,Eta_alpha,Xu,Eig06_AEA.ed.,SpMax8_Bh.m.,X2sol,SpAD_AEA.ed.,SpMax3_Bh.p.,SpMax8_Bh.p.,SpMax7_Bh.p.,Eig11_EA.ri.,Eig10_EA.ri.,MW,Eig11_EA.ed.,SM06_AEA.ri.,SpMin3_Bh.p.,CATS2D_04_DL,Psi_i_1,SMTIV,X1sol,X3sol,Eig09_AEA.ed.,ATSC5m,Eig12_EA.ed.
5.7,4.516,0.783,2.917,1.185,1.185,0.888,7.136,2.174,56.0,1.068,2.805,2.837,2.837,0.252,3.162,1.171,3.864,2.668,2.668,3.385,2.074,7.537,1.537,1.537,2.812,3.51,348.0,0.37,2.127,1.0,11.692,157.0,7212.2,1.68,3.683,4530.0,2.614,2.867,0,4278.0,85.894,13.636,3.717,673.922,2.651,1.78,10.5,20.896,4.237,2.687,9.507,38.513,3.704,2.624,2.735,0.685,1.0,287.35,1.707,1.707,1.791,2,12.708,7049.0,10.843,8.453,3.356,13.376,-0.468
5.0,7.249,0.516,3.779,1.604,1.604,2.173,12.778,2.519,117.0,1.319,3.607,4.222,4.222,0.196,26.546,1.46,3.839,3.648,3.648,3.953,2.351,7.403,1.993,1.993,2.966,4.125,729.0,0.314,3.115,1.0,15.307,345.0,17729.0,1.45,4.388,9435.0,2.614,3.129,0,9211.0,106.122,28.571,3.669,1326.57,2.715,1.883,12.6,26.462,4.915,2.787,11.371,43.819,3.644,2.735,2.813,0.493,0.785,366.46,1.036,1.036,1.906,2,14.486,15682.0,13.084,9.507,3.414,27.512,0.799
7.4,7.231,0.444,3.729,1.944,1.944,1.944,11.929,2.87,125.0,1.42,3.518,5.322,5.322,0.168,17.267,1.749,3.864,4.079,4.079,4.029,2.457,9.53,2.0,2.0,2.862,4.416,730.0,0.271,2.918,1.329,15.549,334.0,19268.3,2.0,4.801,10888.0,3.498,3.38,1,10256.0,108.389,27.214,3.741,1409.54,2.715,1.886,13.352,27.109,4.934,2.753,12.533,48.439,3.751,2.735,2.811,1.0,1.002,394.47,2.275,2.275,1.903,7,15.5,18742.0,13.551,10.488,4.109,23.08,1.81
7.8,7.386,0.448,3.776,1.752,1.752,2.019,12.483,2.691,132.0,1.449,3.557,4.713,4.713,0.169,20.842,1.548,3.867,4.133,4.133,4.096,2.469,9.819,2.1,2.1,2.87,4.433,787.0,0.272,3.073,1.277,16.987,362.0,21375.8,2.0,4.562,11755.0,3.442,3.36,1,11144.0,114.497,29.857,3.756,1533.16,2.759,1.88,14.433,27.897,4.902,2.792,13.517,49.956,3.75,2.771,2.866,1.0,1.122,453.32,2.275,2.275,1.884,9,16.046,20324.0,14.623,11.14,4.368,27.628,2.24
5.7,7.598,0.425,3.82,1.831,1.831,2.128,12.759,2.826,135.0,1.47,3.582,4.992,4.992,0.163,19.564,1.803,3.868,4.139,4.139,4.126,2.474,9.638,1.915,1.915,2.879,4.435,809.0,0.264,3.069,1.236,16.157,370.0,21911.6,2.0,4.661,12131.0,3.284,3.281,1,11464.0,111.679,29.394,3.754,1551.03,2.767,1.879,13.814,28.028,4.953,2.895,13.04,49.828,3.749,2.79,2.828,1.0,1.133,408.87,2.275,2.275,1.879,9,15.961,20810.0,14.335,11.103,4.157,26.824,1.754
5.7,5.262,0.68,3.193,1.414,1.414,1.261,8.48,2.352,73.0,1.134,3.049,3.543,3.543,0.227,17.439,1.321,3.85,2.686,2.686,3.655,2.149,7.842,1.759,1.759,2.854,3.742,463.0,0.34,2.504,1.0,13.691,212.0,11308.1,1.873,4.226,6559.0,3.301,2.909,0,6246.0,94.999,19.654,3.631,957.975,2.715,1.903,11.686,23.661,4.585,2.687,10.31,43.249,3.621,2.735,2.754,0.874,0.983,338.43,2.136,2.136,1.922,1,14.746,10545.0,11.826,8.854,3.489,23.464,2.119
5.0,5.563,0.624,3.305,1.414,1.414,1.299,9.16,2.353,81.0,1.0,3.168,3.52,3.52,0.214,3.784,1.323,3.865,2.901,2.901,3.72,2.0,7.496,1.764,1.764,2.854,3.91,501.0,0.326,2.623,1.0,13.148,229.0,11822.0,1.984,4.175,6899.0,2.673,2.918,0,6547.0,93.158,21.28,3.743,991.396,2.715,1.925,11.819,23.908,4.657,2.687,10.375,43.082,3.74,2.735,2.735,0.983,0.986,331.37,2.202,2.202,1.923,5,14.158,11639.0,11.81,8.938,3.457,16.154,2.136
6.759,8.319,0.455,3.976,2.116,2.116,2.469,14.556,3.027,176.0,1.766,3.765,5.696,5.696,0.169,34.549,1.928,3.906,5.397,5.397,4.563,2.826,11.348,2.199,2.199,3.19,4.869,1115.0,0.269,3.288,1.479,22.118,524.0,40531.6,2.195,4.889,19781.0,4.657,3.555,0,19083.0,142.137,47.741,3.665,2504.59,2.94,1.936,17.429,33.236,5.412,3.119,15.975,60.367,3.656,2.941,2.977,1.166,1.405,530.5,2.927,2.927,1.939,1,20.365,32774.0,18.004,13.903,4.569,47.666,2.275
5.0,7.128,0.49,3.731,1.423,1.423,2.0,11.8,2.39,108.0,0.983,3.515,3.835,3.835,0.189,26.932,1.365,3.794,2.476,2.476,3.82,1.995,8.233,1.672,1.672,2.874,3.45,625.0,0.307,2.953,0.98,16.428,295.0,14422.1,1.604,4.159,8015.0,4.261,3.293,0,7787.0,101.699,24.531,3.664,1119.21,2.57,1.66,12.433,24.931,4.427,2.604,12.82,40.594,3.699,2.618,2.914,0.625,0.666,380.59,1.686,1.686,1.655,1,14.9,12486.0,12.777,10.051,3.302,31.374,1.109
5.481,7.828,0.375,3.876,2.125,2.125,2.146,13.769,3.076,178.0,1.932,3.685,6.187,6.187,0.135,25.266,2.007,3.958,5.967,5.967,4.812,2.957,14.368,2.217,2.217,3.17,5.064,1220.0,0.211,3.214,1.809,21.801,537.0,46468.6,2.522,5.278,25302.0,6.292,3.637,0,22801.0,151.757,45.945,3.792,2871.9,3.023,1.999,18.667,34.804,5.562,3.04,17.53,71.263,3.787,3.03,3.213,1.509,1.685,515.66,4.185,4.185,1.995,2,24.475,35103.0,19.081,15.698,4.979,43.258,3.557
5.7,4.52,0.9,2.972,1.103,1.103,1.111,7.333,2.058,56.0,1.0,2.839,3.275,3.275,0.293,13.493,1.051,3.714,2.386,2.386,3.128,2.0,6.533,1.509,1.509,2.874,3.641,325.0,0.431,2.258,0.873,12.753,154.0,6362.19,0.603,4.265,3626.0,2.356,2.925,0,3654.0,86.242,13.932,3.496,624.059,2.57,1.847,10.0,20.052,4.421,2.499,10.041,37.299,3.503,2.618,2.672,-0.289,-0.158,281.4,-0.733,-0.733,1.847,1,12.17,5641.0,9.876,7.664,3.414,20.52,-2.273
5.7,5.563,0.624,3.305,1.414,1.414,1.299,9.16,2.35,81.0,1.0,3.168,3.52,3.52,0.214,3.255,1.318,3.866,2.901,2.901,3.72,2.0,7.344,1.764,1.764,2.854,3.91,501.0,0.326,2.623,1.0,13.079,229.0,11822.0,1.984,4.175,6899.0,2.662,2.923,0,6547.0,91.68,21.28,3.743,991.396,2.715,1.925,11.771,23.908,4.657,2.687,9.753,43.082,3.741,2.735,2.735,0.983,0.983,333.36,2.202,2.202,1.923,4,14.116,11991.0,11.416,8.527,3.457,14.799,2.136
5.244,7.881,0.466,3.881,1.867,1.867,2.369,13.382,2.828,157.0,1.555,3.68,5.516,5.516,0.172,31.688,1.782,3.884,4.366,4.366,4.516,2.618,9.661,2.174,2.174,3.111,4.446,975.0,0.271,3.253,1.4,19.277,455.0,34026.1,2.251,4.926,17155.0,3.771,3.433,0,16431.0,128.881,43.765,3.621,2176.99,2.91,1.948,16.0,31.727,5.068,3.013,14.426,55.64,3.61,2.926,2.941,1.203,1.217,485.99,3.08,3.08,1.949,2,18.979,29467.0,16.407,11.715,4.041,35.318,2.637
5.7,5.629,0.665,3.312,1.81,1.81,1.306,9.286,2.735,92.0,1.402,3.177,4.601,4.601,0.224,17.465,1.65,3.809,3.761,3.761,3.762,2.444,9.567,1.882,1.882,2.854,4.334,559.0,0.337,2.629,1.208,15.22,260.0,15798.0,1.984,4.549,8513.0,3.381,3.326,0,8221.0,105.583,24.286,3.696,1251.84,2.715,1.862,13.414,25.97,4.919,2.689,12.896,49.338,3.687,2.735,2.796,0.983,1.086,391.83,2.47,2.47,1.868,2,15.708,15447.0,13.741,10.993,4.055,22.914,2.136
5.7,5.629,0.665,3.312,1.81,1.81,1.306,9.286,2.776,92.0,1.46,3.177,4.601,4.601,0.224,18.125,1.744,3.819,3.761,3.761,3.762,2.468,9.159,1.882,1.882,2.854,4.334,559.0,0.337,2.629,1.292,15.086,260.0,15798.0,1.984,4.549,8513.0,3.334,3.096,0,8221.0,105.819,24.286,3.699,1251.84,2.715,1.875,13.2,25.97,4.919,2.689,12.525,49.338,3.689,2.735,2.861,0.983,1.086,371.42,2.47,2.47,1.883,2,15.874,14535.0,13.452,10.661,4.055,23.872,2.136
5.7,6.604,0.526,3.596,1.718,1.718,1.655,11.0,2.719,113.0,1.358,3.441,4.086,4.086,0.19,13.583,1.709,3.872,3.668,3.668,4.053,2.371,9.715,2.03,2.03,2.854,4.164,691.0,0.296,2.889,1.197,17.163,319.0,19705.0,2.013,4.401,10711.0,4.139,3.254,0,10197.0,118.509,28.128,3.771,1459.82,2.715,1.93,14.367,27.434,4.976,2.792,13.151,48.849,3.787,2.735,2.998,1.007,1.03,399.55,2.384,2.384,1.923,3,16.754,16354.0,14.544,11.358,3.819,25.648,2.195
7.7,7.33,0.448,3.744,1.879,1.879,1.931,12.0,2.879,132.0,1.689,3.505,5.093,5.093,0.17,22.161,1.839,3.868,4.963,4.963,4.064,2.732,10.559,2.049,2.049,2.988,4.618,757.0,0.272,2.922,1.553,17.224,348.0,21255.0,2.0,4.838,11717.0,4.495,3.389,1,11097.0,119.498,28.385,3.752,1519.9,2.739,1.886,14.167,27.85,5.02,2.852,13.879,50.384,3.763,2.738,2.882,1.0,1.269,403.55,2.275,2.275,1.904,10,16.615,18285.0,14.31,11.107,4.51,28.647,2.133
5.0,6.212,0.556,3.526,1.814,1.814,1.654,10.667,2.785,99.0,1.607,3.355,5.129,5.129,0.199,16.375,1.753,3.677,4.833,4.833,3.805,2.641,8.462,1.961,1.961,2.951,4.657,624.0,0.309,2.883,1.341,15.155,288.0,15509.0,1.558,4.72,8592.0,3.007,3.256,0,8254.0,99.425,23.61,3.431,1237.64,2.736,1.854,12.386,25.677,4.821,2.736,11.866,48.027,3.424,2.75,2.81,0.574,0.986,370.42,1.684,1.684,1.856,0,15.259,14278.0,12.508,9.604,4.465,20.691,1.269
5.7,6.686,0.671,3.625,1.382,1.382,1.69,11.08,2.335,101.0,1.0,3.419,3.785,3.785,0.253,18.149,1.287,3.706,2.275,2.275,3.581,2.017,6.86,1.661,1.661,2.854,3.436,562.0,0.405,2.903,0.98,15.317,277.0,13674.9,1.084,4.24,6838.0,2.783,3.293,0,7012.0,96.404,22.893,3.573,1087.63,2.686,1.793,12.081,24.578,4.589,2.709,12.975,40.415,3.639,2.659,2.735,0.189,0.498,383.89,0.54,0.54,1.75,2,13.447,13921.0,12.902,9.764,3.414,24.029,-0.606
5.7,6.273,0.756,3.485,1.381,1.381,1.544,9.808,2.373,99.0,1.144,3.268,3.383,3.383,0.275,18.249,1.361,3.64,2.827,2.827,3.582,2.149,7.79,1.595,1.595,2.844,3.632,515.0,0.431,2.662,1.056,14.708,255.0,14404.3,1.433,4.116,7003.0,2.978,3.272,0,7220.0,96.924,21.692,3.472,1132.61,2.612,1.739,12.167,25.007,4.343,2.753,12.77,42.081,3.556,2.599,2.728,0.432,0.717,375.45,0.925,0.925,1.717,4,13.601,14305.0,13.168,9.312,3.582,24.915,-0.331
5.7,7.12,0.731,3.686,1.944,1.944,1.698,11.355,2.922,135.0,1.641,3.461,5.527,5.527,0.268,29.502,1.883,3.723,4.488,4.488,3.894,2.69,9.307,2.204,2.204,3.095,4.472,706.0,0.423,2.845,1.438,18.663,352.0,24780.8,1.761,4.862,11140.0,3.575,3.389,0,11524.0,115.081,29.985,3.602,1713.95,2.84,1.826,14.433,28.993,5.16,2.889,15.262,50.866,3.66,2.85,2.965,0.764,0.878,448.55,1.866,1.866,1.799,2,16.276,22075.0,15.387,10.656,4.451,35.262,0.513
5.0,7.121,0.44,3.729,1.521,1.521,1.901,11.889,2.481,116.0,1.392,3.544,4.156,4.156,0.167,11.017,1.458,3.877,3.18,3.18,4.061,2.397,8.13,1.878,1.878,2.854,4.01,708.0,0.269,2.967,1.181,15.222,321.0,17472.8,2.0,4.355,10189.0,3.152,3.299,0,9503.0,107.094,26.617,3.731,1308.79,2.715,1.866,12.933,26.422,4.792,2.687,11.767,45.31,3.716,2.735,2.802,1.0,1.034,358.48,2.136,2.136,1.87,4,15.774,14739.0,13.187,9.831,3.586,23.926,1.552
5.7,4.716,0.77,3.07,1.606,1.606,1.323,8.087,2.575,65.0,1.104,2.976,4.171,4.171,0.252,18.095,1.518,3.739,2.822,2.822,3.348,2.107,8.583,1.679,1.679,2.676,3.849,410.0,0.371,2.512,1.0,12.95,186.0,8225.42,1.517,4.512,4947.0,3.021,3.097,0,4744.0,87.838,15.648,3.612,776.631,2.515,1.708,11.081,21.684,4.919,2.687,10.802,42.492,3.607,2.534,2.735,0.489,0.903,325.77,1.299,1.299,1.693,2,13.344,8603.0,11.364,9.54,3.687,15.54,-0.432
5.0,7.355,0.551,3.762,1.819,1.819,2.036,12.033,2.77,135.0,1.426,3.497,5.123,5.123,0.206,28.462,1.719,3.856,4.586,4.586,3.95,2.477,8.531,2.128,2.128,3.026,4.559,752.0,0.328,2.944,1.354,17.17,361.0,23148.3,1.984,4.864,11502.0,4.077,3.187,0,11404.0,109.44,31.387,3.68,1636.3,2.768,1.887,13.738,28.5,5.13,2.866,14.002,51.032,3.667,2.753,2.941,0.983,0.999,441.51,2.275,2.275,1.902,2,16.719,22526.0,14.185,10.682,4.364,35.038,1.014
5.0,6.704,0.528,3.639,1.879,1.879,2.017,11.517,2.779,118.0,1.441,3.449,5.36,5.36,0.191,23.154,1.701,3.842,5.104,5.104,3.948,2.707,10.575,1.988,1.988,2.901,4.805,722.0,0.299,2.935,1.317,17.939,334.0,19614.2,1.94,4.841,10610.0,4.132,3.523,0,10153.0,120.773,29.757,3.725,1477.32,2.815,1.885,14.695,27.412,5.209,3.038,13.961,50.616,3.718,2.839,2.849,0.924,1.184,443.38,2.513,2.513,1.878,3,16.406,18655.0,15.109,12.322,4.159,26.674,0.889
5.7,8.721,0.369,4.078,1.976,1.976,2.785,16.118,2.914,171.0,1.7,3.911,5.863,5.863,0.141,22.157,1.849,3.86,5.307,5.307,4.664,2.76,11.587,2.094,2.094,3.116,4.788,1196.0,0.228,3.47,1.566,20.335,548.0,36333.8,2.129,5.084,18978.0,5.137,3.5,0,17932.0,138.642,53.176,3.656,2287.97,2.918,1.82,16.433,32.145,5.201,3.032,15.283,58.59,3.647,2.941,3.025,1.123,1.27,476.65,2.842,2.842,1.829,3,20.336,28505.0,17.089,13.332,4.164,40.969,2.574
7.8,7.122,0.444,3.718,1.743,1.743,1.953,11.852,2.741,119.0,1.452,3.514,4.688,4.688,0.169,17.311,1.729,3.869,4.009,4.009,3.994,2.47,9.53,1.99,1.99,2.869,4.38,703.0,0.272,2.94,1.178,15.508,320.0,17354.7,2.0,4.542,10041.0,3.942,3.381,1,9415.0,110.81,26.123,3.766,1304.95,2.717,1.916,13.267,26.359,4.901,2.766,12.533,46.346,3.776,2.735,2.896,0.993,1.0,374.5,2.275,2.275,1.915,10,15.514,15615.0,13.551,10.488,3.81,25.907,1.81
7.3,7.122,0.444,3.718,1.743,1.743,1.953,11.852,2.692,119.0,1.445,3.514,4.688,4.688,0.169,16.486,1.575,3.864,4.009,4.009,3.994,2.468,9.799,1.99,1.99,2.867,4.38,703.0,0.272,2.94,1.139,15.642,320.0,17354.7,2.0,4.542,10041.0,3.976,3.447,1,9415.0,110.574,26.123,3.764,1304.95,2.717,1.914,13.481,26.359,4.901,2.768,12.941,46.346,3.775,2.735,2.798,0.993,1.0,394.91,2.275,2.275,1.91,10,15.349,16947.0,13.84,10.75,3.81,24.982,1.81
5.7,8.413,0.353,4.014,1.7,1.7,2.614,14.968,2.675,154.0,1.594,3.829,5.182,5.182,0.137,24.866,1.659,3.892,3.466,3.466,4.517,2.619,9.928,1.982,1.982,3.111,4.101,1031.0,0.223,3.389,1.235,17.433,464.0,28122.8,1.963,4.888,15952.0,4.269,3.407,0,14696.0,119.477,42.918,3.64,1866.61,2.91,1.956,14.667,29.986,5.199,2.866,13.239,52.897,3.634,2.927,2.941,0.961,1.127,415.54,2.651,2.651,1.957,3,18.794,23308.0,15.314,11.739,3.793,32.946,2.275
8.0,7.315,0.449,3.736,1.951,1.951,1.931,12.0,2.9,132.0,1.64,3.508,5.333,5.333,0.17,20.429,1.842,3.893,4.831,4.831,4.058,2.67,9.128,2.01,2.01,2.919,4.696,757.0,0.272,2.891,1.339,15.901,348.0,21223.4,2.004,4.818,11695.0,3.201,3.259,1,11079.0,110.654,28.088,3.766,1516.95,2.756,1.896,13.519,27.832,4.934,2.786,12.521,50.591,3.759,2.764,2.9,1.0,1.153,390.46,2.589,2.589,1.906,7,16.158,19168.0,13.508,10.209,4.169,24.539,2.275
6.301,9.022,0.333,4.091,2.292,2.292,2.447,15.795,3.268,208.0,1.936,3.856,6.782,6.782,0.126,42.902,2.222,3.941,5.834,5.834,4.962,3.01,12.566,2.47,2.47,3.173,5.007,1375.0,0.203,3.356,1.838,22.19,616.0,52584.6,2.534,5.288,27689.0,5.494,3.54,1,25367.0,153.743,54.323,3.804,3031.63,2.935,1.981,18.467,35.612,5.438,3.085,17.523,68.085,3.789,2.941,3.226,1.534,1.638,523.7,4.199,4.199,1.975,3,23.893,38283.0,18.941,15.052,4.882,45.056,3.472
7.9,7.199,0.45,3.726,1.799,1.799,1.944,11.929,2.778,126.0,1.614,3.503,4.942,4.942,0.17,20.473,1.756,3.892,4.556,4.556,4.022,2.634,9.128,1.978,1.978,2.919,4.499,730.0,0.273,2.918,1.181,15.601,334.0,19168.0,2.004,4.727,10800.0,3.198,3.259,1,10188.0,110.437,27.143,3.766,1408.38,2.756,1.896,13.233,27.088,4.903,2.782,12.521,48.446,3.759,2.764,2.9,1.0,1.152,372.47,2.574,2.574,1.906,8,15.784,16653.0,13.508,10.209,4.141,24.739,2.275
8.1,8.239,0.414,3.926,2.005,2.005,2.185,13.576,2.933,168.0,1.513,3.696,5.473,5.473,0.159,29.523,1.851,3.884,4.627,4.627,4.352,2.541,8.819,2.041,2.041,2.92,4.592,963.0,0.257,3.101,1.386,16.872,448.0,32386.4,2.342,4.822,16765.0,3.159,3.376,0,15971.0,116.173,35.64,3.714,2072.83,2.715,1.924,14.776,31.128,5.037,2.78,12.754,55.384,3.689,2.735,2.864,1.317,1.329,459.45,3.417,3.417,1.955,6,17.748,31816.0,14.081,10.37,4.412,23.878,2.533
5.7,7.821,0.446,3.869,2.05,2.05,1.93,13.563,2.963,145.0,1.402,3.657,5.779,5.779,0.167,22.72,1.804,3.899,4.521,4.521,4.376,2.506,10.155,2.188,2.188,2.933,4.629,937.0,0.267,3.082,1.295,18.537,434.0,28948.0,2.027,4.981,15060.0,3.506,3.568,0,14375.0,127.573,37.266,3.754,1918.85,2.832,1.845,15.629,30.301,5.107,3.053,14.603,53.339,3.741,2.832,2.854,1.011,1.149,465.38,2.785,2.785,1.846,4,17.506,26474.0,16.107,12.065,4.101,20.548,2.275
6.523,8.149,0.369,3.935,2.275,2.275,2.13,14.189,3.212,177.0,1.929,3.724,6.18,6.18,0.136,42.677,2.121,3.94,5.91,5.91,4.728,2.986,12.373,2.41,2.41,3.123,5.015,1177.0,0.216,3.203,1.648,20.776,525.0,42459.0,2.402,5.094,22903.0,5.201,3.523,1,20924.0,144.874,45.455,3.802,2620.78,2.91,1.931,17.467,33.765,5.541,2.992,16.734,65.644,3.786,2.941,2.982,1.386,1.534,495.64,3.973,3.973,1.93,2,22.564,32203.0,17.958,14.586,4.863,39.963,3.466
5.7,6.531,0.594,3.602,1.48,1.48,1.852,10.923,2.438,99.0,1.355,3.411,4.202,4.202,0.218,15.19,1.411,3.817,3.286,3.286,3.761,2.382,6.716,1.824,1.824,2.874,4.088,595.0,0.343,2.921,1.159,14.384,284.0,14774.2,1.657,4.483,7733.0,2.507,3.217,0,7697.0,92.456,25.929,3.567,1170.77,2.57,1.834,11.805,25.225,4.633,2.725,10.398,43.419,3.565,2.618,2.73,0.661,0.991,360.41,1.613,1.613,1.847,1,14.084,14133.0,11.631,8.102,3.843,21.498,0.347
6.0,5.48,0.687,3.27,1.829,1.829,1.217,9.179,2.779,89.0,1.609,3.146,5.502,5.502,0.23,20.975,1.726,3.816,4.653,4.653,3.692,2.65,10.095,1.979,1.979,2.88,4.719,553.0,0.344,2.594,1.307,15.979,257.0,15412.4,2.046,4.948,8277.0,4.129,3.285,0,8013.0,107.239,21.786,3.633,1236.14,2.765,1.89,13.281,25.805,5.016,2.886,13.073,50.464,3.627,2.784,2.824,1.037,1.249,401.87,2.745,2.745,1.891,4,16.632,14218.0,13.652,11.087,4.184,34.357,1.154
5.7,6.84,0.673,3.656,1.436,1.436,1.746,11.192,2.414,107.0,1.059,3.434,3.904,3.904,0.253,19.76,1.393,3.709,2.345,2.345,3.655,2.085,7.248,1.667,1.667,2.854,3.609,589.0,0.405,2.888,1.0,15.13,291.0,15385.3,1.44,4.29,7547.0,2.768,3.271,0,7747.0,97.336,24.698,3.574,1188.19,2.715,1.795,12.267,25.394,4.59,2.725,12.855,41.949,3.641,2.703,2.735,0.44,0.721,374.46,0.946,0.946,1.753,2,13.813,15098.0,13.151,9.411,3.414,22.106,-0.33
5.456,5.48,0.687,3.27,1.829,1.829,1.217,9.179,2.779,89.0,1.609,3.146,5.502,5.502,0.23,20.975,1.726,3.816,4.653,4.653,3.692,2.65,10.095,1.979,1.979,2.88,4.719,553.0,0.344,2.594,1.307,15.979,257.0,15412.4,2.046,4.948,8277.0,4.129,3.285,0,8013.0,107.239,21.786,3.633,1236.14,2.765,1.89,13.281,25.805,5.016,2.886,13.073,50.464,3.627,2.784,2.824,1.037,1.249,401.87,2.745,2.745,1.891,4,16.632,14218.0,13.652,11.087,4.184,34.357,1.154
6.342,7.106,0.531,3.736,1.688,1.688,1.937,12.296,2.576,115.0,1.367,3.553,4.679,4.679,0.2,24.689,1.481,3.828,3.037,3.037,3.94,2.386,8.451,1.807,1.807,2.854,3.626,698.0,0.32,3.087,1.0,15.48,332.0,17447.2,1.77,4.645,9236.0,3.022,3.136,0,9046.0,106.298,28.955,3.716,1311.19,2.715,1.889,12.933,26.375,4.768,2.687,12.032,44.213,3.73,2.735,2.735,0.771,1.0,384.5,2.053,2.053,1.888,1,14.643,15905.0,13.517,10.032,3.591,26.025,0.782
5.0,6.293,0.506,3.507,1.534,1.534,1.539,10.207,2.514,106.0,1.439,3.32,4.219,4.219,0.178,9.425,1.501,3.881,3.759,3.759,4.089,2.478,9.587,1.84,1.84,2.853,4.271,661.0,0.273,2.767,1.258,15.254,296.0,18918.4,2.0,4.378,10909.0,3.251,3.253,0,10098.0,105.223,27.581,3.754,1423.8,2.715,1.914,13.6,27.219,4.752,2.705,12.9,51.076,3.746,2.723,2.735,1.0,1.088,384.42,2.327,2.327,1.912,7,16.64,17533.0,14.187,11.317,3.937,20.227,2.275
5.7,4.783,0.723,3.132,1.0,1.0,1.321,8.389,2.0,51.0,0.545,3.054,2.275,2.275,0.257,5.957,1.0,3.4,1.487,1.487,3.098,1.537,6.197,1.256,1.256,2.278,3.211,328.0,0.394,2.53,0.411,11.255,151.0,4414.66,0.209,3.414,2885.0,2.154,2.971,0,2817.0,72.677,11.778,3.258,479.225,2.098,1.527,9.367,18.026,4.108,2.461,8.482,31.09,3.275,2.108,2.534,-0.454,-0.235,304.16,-1.395,-1.395,1.527,0,10.013,5221.0,9.353,7.658,2.832,21.549,-2.253
5.0,6.073,0.62,3.468,1.418,1.418,1.645,10.12,2.351,90.0,1.214,3.288,3.177,3.177,0.224,24.567,1.319,3.878,2.88,2.88,3.678,2.233,8.604,1.821,1.821,2.901,3.668,536.0,0.35,2.699,0.987,14.747,253.0,12671.9,1.716,3.883,6986.0,3.247,3.268,0,6813.0,95.872,20.576,3.645,1040.39,2.652,1.718,12.095,24.271,4.72,2.866,11.489,41.551,3.639,2.633,2.849,0.719,0.983,382.28,1.911,1.911,1.741,4,14.05,12663.0,12.636,9.517,3.517,25.159,-0.137
6.959,8.971,0.356,4.079,2.237,2.237,2.428,15.419,3.226,232.0,2.049,3.861,6.92,6.92,0.132,34.756,2.197,3.971,6.371,6.371,5.025,3.058,16.363,2.498,2.498,3.199,5.326,1458.0,0.21,3.327,1.752,26.503,663.0,66496.7,2.687,5.449,33014.0,8.651,3.778,0,30629.0,171.59,55.549,3.849,3683.76,2.996,1.912,21.195,38.019,5.655,3.309,21.84,76.857,3.853,3.019,3.242,1.525,1.66,641.67,5.043,5.043,1.918,1,26.987,51227.0,21.928,18.801,4.891,60.205,4.558
6.301,9.346,0.336,4.15,2.385,2.385,2.433,16.405,3.367,231.0,2.02,3.918,7.185,7.185,0.127,44.766,2.324,3.945,6.072,6.072,5.112,3.068,13.719,2.501,2.501,3.304,5.097,1517.0,0.203,3.398,1.855,23.299,689.0,64994.0,2.535,5.419,32378.0,5.969,3.553,0,30119.0,157.861,61.526,3.811,3573.49,3.02,1.935,19.567,37.638,5.55,3.193,18.646,72.94,3.794,2.983,3.239,1.534,1.666,568.69,4.288,4.288,1.934,3,25.084,50073.0,20.389,15.84,4.888,46.828,4.107
5.18,4.188,0.964,2.859,1.505,1.505,1.06,6.95,2.488,54.0,0.439,2.784,4.167,4.167,0.31,15.934,1.457,3.268,1.203,1.203,2.971,1.395,7.182,1.813,1.813,2.53,3.433,295.0,0.452,2.228,0.078,10.337,139.0,5241.05,0.687,4.612,3054.0,2.261,2.906,0,3094.0,68.634,11.0,3.105,543.22,2.12,1.461,9.0,18.945,4.968,2.343,9.255,36.833,3.072,2.047,2.387,-0.268,-0.104,274.24,-0.702,-0.702,1.428,5,11.02,6206.0,9.397,8.053,3.247,15.662,-1.282
4.0,6.748,0.643,3.641,2.016,2.016,2.082,11.367,3.001,118.0,1.715,3.429,5.194,5.194,0.23,14.444,1.976,3.842,4.703,4.703,3.905,2.721,9.062,2.097,2.097,3.172,4.636,706.0,0.356,2.94,1.537,19.656,341.0,21666.6,1.884,4.814,10507.0,6.798,3.27,0,10552.0,123.468,32.604,3.652,1583.7,2.975,1.981,14.5,28.14,4.919,2.981,13.566,51.829,3.67,2.994,3.033,0.883,1.116,414.69,2.037,2.037,1.956,7,19.938,14344.0,14.13,10.783,4.275,60.805,1.391
