pXC50,S.107,C.044,NaaS,nR05,SRW05,CATS2D_04_PL,NaaN,CATS2D_05_AA,TPSA.Tot.,CATS2D_04_AP,nS,CATS2D_01_AA,P_VSA_i_1,CATS2D_02_AL,D.Dtr05,SM13_EA.bo.,MATS2m,SM12_EA.bo.,Eig01_AEA.bo.,SpMax_AEA.bo.,CATS2D_03_AP,SpMax4_Bh.m.,CATS2D_04_AA,CATS2D_03_DA,CATS2D_07_AA,SpDiam_EA.bo.,nThiazoles,SaaN,SpDiam_AEA.dm.,P_VSA_m_4,Eig02_EA.bo.,SM12_AEA.ri.,Eig01_AEA.dm.,SpMax_AEA.dm.,C.034,SaaS,Eig01_EA.bo.,SM11_AEA.ri.,SpMax_EA.bo.,NaaaC,JGI5,SpMax1_Bh.m.,Eig01_EA,SM09_AEA.bo.,SpMax_EA,nHM,SpMax2_Bh.m.,D.Dtr09,Eig01_EA.ed.,SM10_AEA.dm.,SpMax_EA.ed.,P_VSA_MR_8,Eig01_AEA.ed.,SpMax_AEA.ed.,CATS2D_07_DA,TRS,P_VSA_MR_7,SM15_EA.bo.,Rperim,CATS2D_04_DL,SRW09,SpDiam_EA.ed.,X2sol,SpMin1_Bh.v.,DLS_06,X5v,SRW07
6.602,0,0,0,0,0.0,0,0,0,94.56,0,1,0,62.589,0,0.0,20.16,-0.037,18.641,4.819,4.819,0,3.531,0,0,0,7.683,0,0.0,6.664,5.807,3.906,3.906,4.664,4.664,0,0.0,4.683,4.683,4.683,0,0.035,10.695,3.342,3.342,3.342,3,6.88,0.0,11.745,11.745,11.745,102.736,7.127,7.127,0,6,5.807,23.223,6,0,0.0,18.783,9.589,2.034,1.0,2.068,0.0
6.854,0,0,0,0,0.0,3,0,0,98.72,0,1,0,5.807,1,0.0,20.182,0.11,18.686,4.801,4.801,2,3.427,0,0,2,7.66,0,0.0,6.661,5.807,4.076,4.076,4.661,4.661,0,0.0,4.66,4.66,4.66,0,0.03,4.728,3.313,3.313,3.313,1,3.958,0.0,11.657,11.657,11.657,0.0,7.111,7.111,1,12,7.707,23.22,12,2,0.0,18.533,12.584,2.099,1.0,1.839,0.0
6.678,0,0,0,0,0.0,0,0,0,94.56,0,1,0,5.807,0,0.0,20.16,-0.04,18.641,4.819,4.819,0,3.124,0,0,0,7.683,0,0.0,6.665,44.956,3.906,3.906,4.665,4.665,0,0.0,4.683,4.683,4.683,0,0.035,6.88,3.342,3.342,3.342,3,4.727,0.0,11.745,11.745,11.745,45.954,7.127,7.127,0,6,44.956,23.223,6,0,0.0,18.783,8.848,2.038,1.0,1.614,0.0
8.0,2,4,2,2,3.045,0,4,2,442.6,2,4,2,74.17,6,385.99,20.762,0.167,19.233,4.81,4.81,2,4.021,6,8,6,7.32,0,13.597,6.454,74.17,4.673,4.673,4.663,4.663,0,1.044,4.673,4.673,4.673,0,0.026,4.784,3.327,3.327,3.327,4,4.769,0.0,11.699,11.699,11.699,62.555,7.118,7.118,6,10,78.267,23.834,10,0,7.298,18.726,26.46,1.979,0.17,3.731,5.283
7.538,1,1,1,1,2.398,1,1,1,139.85,0,2,0,37.085,4,63.508,20.565,0.268,19.059,4.837,4.837,3,3.528,0,1,3,7.748,1,3.964,6.665,37.085,4.242,4.242,4.665,4.665,1,0.935,4.748,4.748,4.748,2,0.023,4.784,3.355,3.355,3.355,2,4.156,112.548,11.786,11.786,11.786,31.278,7.132,7.132,1,17,24.492,23.618,15,0,6.862,19.001,14.57,2.098,1.0,3.02,4.727
6.046,0,0,0,1,2.398,2,0,0,138.1,0,1,0,5.807,1,64.707,20.216,0.042,18.701,4.843,4.843,0,3.736,0,0,0,7.704,0,0.0,6.684,5.807,3.737,3.737,4.684,4.684,0,0.0,4.704,4.704,4.704,0,0.033,4.73,3.737,3.737,3.737,1,4.027,109.91,15.16,15.16,15.16,0.0,7.98,7.98,0,29,5.807,23.28,23,11,7.066,23.921,19.595,2.175,0.83,8.204,4.844
7.301,0,0,0,0,0.0,2,0,2,164.04,0,1,0,5.807,1,0.0,20.052,-0.041,18.534,4.802,4.802,0,3.366,0,2,2,7.661,0,0.0,6.661,5.807,3.652,3.652,4.661,4.661,0,0.0,4.661,4.661,4.661,0,0.036,4.728,3.315,3.315,3.315,1,3.796,0.0,11.658,11.658,11.658,0.0,7.111,7.111,3,6,5.807,23.115,6,4,0.0,18.551,10.996,2.067,0.83,1.125,0.0
6.699,0,0,0,0,0.0,0,0,2,95.09,0,1,0,5.807,2,0.0,20.745,0.085,19.197,5.03,5.03,0,3.564,0,2,0,7.88,0,0.0,6.793,44.956,4.122,4.122,4.793,4.793,0,0.0,4.88,4.88,4.88,0,0.032,4.748,3.64,3.64,3.64,2,4.001,0.0,14.532,14.532,14.532,0.0,7.848,7.848,0,12,44.956,23.873,12,1,0.0,23.273,11.936,2.076,1.0,2.826,0.0
5.991,0,0,0,0,0.0,2,0,0,159.0,0,1,0,5.807,0,0.0,20.146,-0.047,18.612,4.843,4.843,0,3.471,0,2,0,7.704,0,0.0,6.684,5.807,3.434,3.434,4.684,4.684,0,0.0,4.704,4.704,4.704,0,0.033,4.729,3.377,3.377,3.377,1,3.747,0.0,12.24,12.24,12.24,0.0,7.248,7.248,2,6,5.807,23.236,6,3,0.0,19.751,11.112,2.068,0.67,1.361,0.0
6.845,0,0,0,1,2.398,3,0,0,206.64,0,2,0,11.615,1,78.682,20.899,0.045,19.364,4.916,4.916,0,3.851,0,0,0,7.804,0,0.0,6.743,50.764,4.598,4.598,4.743,4.743,0,0.0,4.804,4.804,4.804,0,0.043,4.778,3.737,3.737,3.737,3,4.681,134.514,15.16,15.16,15.16,0.0,7.98,7.98,0,29,50.764,23.987,23,12,7.066,23.921,24.471,2.175,0.5,9.406,4.844
6.678,0,0,0,0,0.0,2,0,0,97.64,0,1,0,5.807,1,0.0,20.028,0.028,18.507,4.801,4.801,0,3.279,0,0,0,7.66,0,0.0,6.661,5.807,3.434,3.434,4.661,4.661,0,0.0,4.66,4.66,4.66,0,0.034,4.728,3.313,3.313,3.313,1,3.789,0.0,11.657,11.657,11.657,0.0,7.111,7.111,2,6,5.807,23.097,6,6,0.0,18.533,10.363,2.076,1.0,1.725,0.0
7.602,0,0,0,0,0.0,2,0,0,294.82,0,2,0,11.615,0,0.0,20.787,-0.002,19.269,4.809,4.809,0,4.719,0,4,0,7.671,0,0.0,6.662,11.615,4.671,4.671,4.662,4.662,0,0.0,4.671,4.671,4.671,0,0.027,6.882,3.327,3.327,3.327,4,6.879,0.0,11.698,11.698,11.698,91.908,7.118,7.118,0,12,11.615,23.85,12,2,0.0,18.712,26.327,2.054,0.17,4.35,0.0
7.161,0,0,0,1,2.398,1,1,0,189.04,1,2,0,11.615,4,53.404,21.04,-0.134,19.506,4.963,4.963,0,3.907,4,0,2,7.844,0,3.783,6.753,89.912,4.601,4.601,4.753,4.753,0,0.0,4.844,4.844,4.844,0,0.047,4.781,3.558,3.558,3.558,4,4.681,106.62,13.292,13.292,13.292,0.0,7.455,7.455,1,17,106.698,24.133,15,1,7.209,21.356,16.788,2.083,0.83,3.664,4.949
8.046,1,1,1,2,3.045,0,1,2,185.66,0,2,0,37.085,6,199.963,20.511,0.121,19.0,4.837,4.837,1,3.793,0,1,2,7.748,1,4.037,6.665,37.085,4.241,4.241,4.665,4.665,1,0.988,4.748,4.748,4.748,2,0.028,4.785,3.737,3.737,3.737,2,4.156,347.626,15.16,15.16,15.16,31.278,7.98,7.98,1,34,22.593,23.568,26,7,7.662,23.921,23.056,2.175,0.67,9.483,5.476
8.155,1,1,1,2,3.045,0,1,0,189.98,0,2,0,37.085,9,174.544,20.545,0.157,19.038,4.837,4.837,1,3.807,0,1,1,7.748,1,4.041,6.665,37.085,4.242,4.242,4.665,4.665,1,0.958,4.748,4.748,4.748,2,0.031,4.785,3.794,3.794,3.794,2,4.158,303.259,15.832,15.832,15.832,31.278,8.177,8.177,2,34,22.593,23.594,26,2,7.67,24.603,22.466,2.161,0.67,8.653,5.476
8.301,1,1,1,2,3.045,0,1,2,185.66,0,2,0,37.085,6,199.963,20.511,0.121,19.0,4.837,4.837,1,3.793,0,1,2,7.748,1,4.037,6.665,37.085,4.241,4.241,4.665,4.665,1,0.988,4.748,4.748,4.748,2,0.028,4.785,3.737,3.737,3.737,2,4.156,347.626,15.16,15.16,15.16,31.278,7.98,7.98,1,34,22.593,23.568,26,7,7.662,23.921,23.056,2.175,0.67,9.483,5.476
8.097,1,1,1,2,3.045,0,1,2,165.43,0,2,0,37.085,6,195.857,20.509,0.126,18.997,4.837,4.837,1,3.791,0,1,2,7.748,1,4.045,6.665,37.085,4.241,4.241,4.665,4.665,1,1.0,4.748,4.748,4.748,2,0.027,4.785,3.719,3.719,3.719,2,4.156,340.585,15.062,15.062,15.062,31.278,7.963,7.963,1,34,22.593,23.567,26,2,7.662,23.819,22.507,2.179,0.67,9.406,5.476
8.046,1,1,1,2,3.045,0,1,1,196.66,0,2,0,37.085,6,174.544,20.522,0.134,19.012,4.837,4.837,1,3.794,0,1,3,7.748,1,4.029,6.665,37.085,4.242,4.242,4.665,4.665,1,0.937,4.748,4.748,4.748,2,0.031,4.784,3.794,3.794,3.794,2,4.157,303.259,15.832,15.832,15.832,31.278,8.177,8.177,1,34,22.593,23.576,26,12,7.67,24.603,22.466,2.173,0.67,9.373,5.476
5.921,0,0,0,0,0.0,2,0,0,123.09,0,2,0,11.615,0,0.0,21.064,-0.067,19.535,5.32,5.32,0,3.714,0,0,0,7.783,0,0.0,7.429,11.615,4.681,4.681,5.429,5.429,0,0.0,4.783,4.783,4.783,0,0.039,4.772,4.29,4.29,4.29,2,4.7,0.0,19.749,19.749,19.749,0.0,9.351,9.351,0,6,28.02,24.139,6,3,0.0,31.37,12.581,2.087,0.83,2.618,0.0
7.301,0,0,0,1,2.398,3,0,0,217.39,0,2,0,11.615,7,79.703,20.92,0.061,19.389,4.916,4.916,0,3.851,0,0,0,7.804,0,0.0,6.743,50.764,4.598,4.598,4.743,4.743,0,0.0,4.804,4.804,4.804,0,0.043,4.778,3.794,3.794,3.794,3,4.681,137.174,15.832,15.832,15.832,0.0,8.177,8.177,0,29,50.764,24.003,23,5,7.081,24.603,24.929,2.161,0.5,8.622,4.844
7.62,0,0,0,1,2.398,1,0,0,217.39,0,2,0,11.615,7,81.768,20.991,0.062,19.457,4.944,4.944,0,3.998,0,0,0,7.836,0,0.0,6.75,89.912,4.598,4.598,4.75,4.75,0,0.0,4.836,4.836,4.836,0,0.04,4.781,3.794,3.794,3.794,4,4.681,140.905,15.832,15.832,15.832,0.0,8.177,8.177,0,29,89.912,24.081,23,3,7.081,24.603,25.634,2.161,0.5,9.145,4.844
7.31,0,0,0,0,0.0,1,0,0,179.32,0,2,0,11.615,4,0.0,21.004,-0.072,19.471,4.944,4.944,0,3.993,0,0,0,7.836,0,0.0,6.75,129.061,4.598,4.598,4.75,4.75,0,0.0,4.836,4.836,4.836,0,0.041,4.781,3.503,3.503,3.503,5,4.681,0.0,12.802,12.802,12.802,0.0,7.378,7.378,0,18,156.548,24.095,16,3,0.0,20.863,18.631,2.094,0.67,3.855,0.0
6.509,0,0,0,0,0.0,2,0,0,213.22,0,1,0,5.807,1,0.0,20.029,-0.006,18.509,4.801,4.801,0,3.595,0,3,0,7.66,0,0.0,6.661,5.807,3.429,3.429,4.661,4.661,0,0.0,4.66,4.66,4.66,0,0.031,4.728,3.313,3.313,3.313,1,3.78,0.0,11.657,11.657,11.657,0.0,7.111,7.111,0,6,5.807,23.097,6,2,0.0,18.533,15.941,2.076,0.5,1.943,0.0
5.036,0,0,0,0,0.0,2,0,0,120.29,0,2,0,13.557,1,0.0,20.892,0.096,19.358,5.25,5.25,0,3.746,0,0,0,7.753,0,0.0,7.68,13.557,4.66,4.66,5.68,5.68,0,0.0,4.753,4.753,4.753,0,0.039,4.743,4.161,4.161,4.161,2,4.723,0.0,18.714,18.714,18.714,0.0,9.14,9.14,0,6,13.557,23.975,6,2,0.0,29.639,11.963,2.078,1.0,1.886,0.0
6.638,0,0,0,0,0.0,2,0,0,123.09,0,2,0,11.615,0,0.0,21.037,-0.057,19.496,4.957,4.957,0,3.746,0,0,0,7.832,0,0.0,6.751,11.615,4.66,4.66,4.751,4.751,0,0.0,4.832,4.832,4.832,0,0.039,4.744,3.528,3.528,3.528,2,4.724,0.0,13.493,13.493,13.493,0.0,7.546,7.546,0,12,11.615,24.14,12,4,0.0,21.493,13.01,2.087,1.0,2.405,0.0
7.959,0,0,0,0,0.0,2,0,0,161.75,0,2,0,11.615,4,0.0,20.805,-0.038,19.285,4.853,4.853,0,3.747,5,0,0,7.701,0,0.0,6.69,11.615,4.66,4.66,4.69,4.69,0,0.0,4.701,4.701,4.701,0,0.027,4.74,3.388,3.388,3.388,2,4.724,0.0,12.496,12.496,12.496,0.0,7.306,7.306,0,18,20.662,23.877,18,6,0.0,19.823,17.729,2.079,0.83,2.675,0.0
7.602,1,0,0,1,2.398,1,0,3,147.91,1,2,1,38.027,3,95.856,20.197,0.238,18.715,4.817,4.817,3,3.742,3,1,2,7.632,0,0.0,7.232,38.027,4.174,4.174,5.232,5.232,0,0.0,4.632,4.632,4.632,0,0.026,4.748,3.349,3.349,3.349,2,4.02,0.0,11.767,11.767,11.767,32.22,7.13,7.13,1,17,7.707,23.209,17,0,6.823,18.98,15.543,2.126,0.83,3.489,4.727
7.081,0,0,0,1,2.398,2,0,0,117.87,0,1,0,5.807,1,69.703,20.101,0.037,18.598,4.801,4.801,0,3.759,0,0,0,7.66,0,0.0,6.661,5.807,3.719,3.719,4.661,4.661,0,0.0,4.66,4.66,4.66,0,0.033,4.728,3.719,3.719,3.719,1,4.023,118.341,15.062,15.062,15.062,0.0,7.963,7.963,2,29,5.807,23.144,23,7,7.066,23.819,19.473,2.179,0.83,8.157,4.844
6.699,0,0,0,0,0.0,0,0,2,104.32,0,1,0,5.807,4,0.0,20.359,0.092,18.828,4.95,4.95,0,3.562,0,2,0,7.766,0,0.0,6.733,44.956,3.775,3.775,4.733,4.733,0,0.0,4.766,4.766,4.766,0,0.037,4.743,3.555,3.555,3.555,2,4.0,0.0,13.929,13.929,13.929,0.0,7.729,7.729,0,12,44.956,23.459,12,1,0.0,22.285,12.727,2.09,1.0,2.815,0.0
7.347,1,2,1,2,3.045,0,2,1,221.22,1,2,1,37.085,4,212.941,20.144,0.136,18.633,4.81,4.81,1,3.793,3,2,2,7.32,0,7.052,6.663,37.085,3.737,3.737,4.663,4.663,0,0.672,4.673,4.673,4.673,0,0.031,4.777,3.737,3.737,3.737,2,4.037,137.933,15.16,15.16,15.16,31.278,7.98,7.98,2,28,39.133,23.188,22,8,7.554,23.921,22.079,2.175,0.33,8.577,5.416
6.939,0,0,0,0,0.0,1,0,0,97.64,0,1,0,62.589,1,0.0,20.091,0.0,18.572,4.809,4.809,0,3.366,0,0,0,7.671,0,0.0,6.662,5.807,3.75,3.75,4.662,4.662,0,0.0,4.671,4.671,4.671,0,0.034,10.695,3.327,3.327,3.327,2,4.726,0.0,11.698,11.698,11.698,56.782,7.118,7.118,0,6,5.807,23.155,6,1,0.0,18.71,9.742,2.05,1.0,1.876,0.0
7.0,0,0,0,0,0.0,0,0,2,95.09,0,1,0,5.807,1,0.0,20.503,0.192,18.96,5.278,5.278,0,3.503,0,2,0,7.809,0,0.0,7.441,5.807,3.944,3.944,5.441,5.441,0,0.0,4.809,4.809,4.809,0,0.035,4.751,4.175,4.175,4.175,1,3.825,0.0,18.849,18.849,18.849,0.0,9.162,9.162,0,6,5.807,23.614,6,0,0.0,29.876,9.601,2.055,1.0,2.115,0.0
6.071,0,0,0,1,2.398,2,0,0,150.13,0,1,0,5.807,1,71.069,20.105,0.035,18.602,4.801,4.801,0,3.745,0,1,0,7.66,0,0.0,6.661,5.807,3.737,3.737,4.661,4.661,0,0.0,4.66,4.66,4.66,0,0.034,4.728,3.737,3.737,3.737,1,4.028,120.673,15.16,15.16,15.16,0.0,7.98,7.98,2,29,23.696,23.146,23,13,7.066,23.921,20.022,2.175,0.5,8.075,4.844
6.83,0,0,0,0,0.0,3,0,0,244.02,0,2,0,11.615,0,0.0,20.865,-0.044,19.321,4.916,4.916,0,3.695,0,3,2,7.804,0,0.0,6.743,50.764,4.598,4.598,4.743,4.743,0,0.0,4.804,4.804,4.804,0,0.058,4.777,3.464,3.464,3.464,3,4.681,0.0,12.54,12.54,12.54,0.0,7.322,7.322,1,6,50.764,23.966,6,4,0.0,20.197,16.963,2.096,0.5,2.569,0.0
6.06,0,0,0,0,0.0,1,0,0,123.09,0,2,0,11.615,0,0.0,21.022,-0.067,19.497,5.32,5.32,0,3.717,0,0,4,7.765,0,0.0,7.429,11.615,4.662,4.662,5.429,5.429,0,0.0,4.765,4.765,4.765,0,0.036,4.759,4.29,4.29,4.29,2,4.714,0.0,19.749,19.749,19.749,0.0,9.351,9.351,2,6,28.02,24.089,6,2,0.0,31.37,12.678,2.083,0.83,2.343,0.0
7.009,0,0,0,0,0.0,3,0,1,155.17,0,1,0,5.807,1,0.0,20.224,-0.06,18.71,4.847,4.847,0,3.605,0,1,0,7.713,0,0.0,6.693,44.956,3.708,3.708,4.693,4.693,0,0.0,4.713,4.713,4.713,0,0.037,4.736,3.381,3.381,3.381,2,3.919,0.0,12.189,12.189,12.189,0.0,7.242,7.242,0,12,44.956,23.297,12,9,0.0,19.613,13.64,2.059,0.83,1.919,0.0
1.85,0,0,0,0,0.0,1,1,0,135.8,0,1,0,62.589,3,0.0,20.221,-0.019,18.725,4.811,4.811,0,3.641,0,1,2,7.673,0,3.766,6.662,5.807,4.034,4.034,4.662,4.662,0,0.0,4.673,4.673,4.673,0,0.033,10.695,3.333,3.333,3.333,2,4.727,0.0,11.708,11.708,11.708,56.782,7.12,7.12,1,12,22.593,23.258,12,2,0.0,18.97,12.807,2.062,1.0,2.298,0.0
5.667,0,0,0,0,0.0,6,0,0,72.42,0,1,0,5.807,0,0.0,20.392,-0.002,18.911,4.803,4.803,0,3.734,0,0,0,7.663,0,0.0,6.661,5.807,4.337,4.337,4.661,4.661,0,0.0,4.663,4.663,4.663,0,0.026,4.729,3.324,3.324,3.324,1,4.059,0.0,11.713,11.713,11.713,0.0,7.112,7.112,0,24,7.707,23.417,24,2,0.0,18.972,15.536,2.158,1.0,3.351,0.0
6.699,0,0,0,0,0.0,0,0,4,150.14,0,1,2,5.807,6,0.0,20.442,0.114,18.919,4.95,4.95,0,3.563,1,2,5,7.766,0,0.0,6.733,5.807,4.092,4.092,4.733,4.733,0,0.0,4.766,4.766,4.766,0,0.036,4.743,3.555,3.555,3.555,1,3.953,0.0,13.93,13.93,13.93,0.0,7.729,7.729,1,12,11.477,23.526,12,1,0.0,22.286,13.287,2.106,0.83,2.74,0.0
8.046,1,2,1,1,2.398,0,2,2,232.23,1,3,1,42.893,2,78.766,20.801,0.094,19.268,4.864,4.864,2,3.757,4,3,4,7.717,0,6.7,6.687,42.893,4.661,4.661,4.687,4.687,0,0.48,4.717,4.717,4.717,0,0.031,4.796,3.402,3.402,3.402,3,4.717,0.0,12.511,12.511,12.511,31.278,7.309,7.309,2,11,61.346,23.885,11,2,6.605,19.872,14.793,2.065,0.5,2.788,4.595
7.824,1,2,1,1,2.398,2,2,1,220.2,1,3,1,42.893,3,70.431,20.75,0.01,19.224,4.811,4.811,1,3.751,3,2,4,7.673,0,6.792,6.663,42.893,4.661,4.661,4.663,4.663,0,0.587,4.673,4.673,4.673,0,0.038,4.777,3.328,3.328,3.328,3,4.727,0.0,11.699,11.699,11.699,31.278,7.118,7.118,4,11,44.941,23.82,11,4,6.605,18.729,14.411,2.065,0.83,2.012,4.595
6.215,0,0,0,0,0.0,3,0,0,134.94,0,1,0,5.807,2,0.0,20.196,-0.016,18.667,4.847,4.847,0,3.432,0,0,0,7.713,0,0.0,6.693,44.956,3.698,3.698,4.693,4.693,0,0.0,4.713,4.713,4.713,0,0.047,4.736,3.381,3.381,3.381,2,3.904,0.0,12.189,12.189,12.189,0.0,7.242,7.242,0,6,44.956,23.28,6,4,0.0,19.611,10.564,2.055,1.0,1.282,0.0
6.398,0,0,0,0,0.0,3,0,1,172.24,0,1,0,5.807,2,0.0,20.2,-0.008,18.672,4.847,4.847,0,3.472,0,1,1,7.713,0,0.0,6.693,44.956,3.703,3.703,4.693,4.693,0,0.0,4.713,4.713,4.713,0,0.041,4.736,3.381,3.381,3.381,2,3.908,0.0,12.189,12.189,12.189,0.0,7.242,7.242,1,6,44.956,23.282,6,5,0.0,19.613,12.45,2.056,0.83,1.533,0.0
7.046,0,0,0,0,0.0,2,0,1,134.94,0,1,0,5.807,1,0.0,20.054,0.062,18.537,4.802,4.802,0,3.337,0,1,2,7.661,0,0.0,6.661,5.807,3.658,3.658,4.661,4.661,0,0.0,4.661,4.661,4.661,0,0.035,4.728,3.315,3.315,3.315,1,3.812,0.0,11.658,11.658,11.658,0.0,7.111,7.111,3,6,5.807,23.116,6,7,0.0,18.556,11.211,2.069,1.0,1.373,0.0
7.125,0,0,0,0,0.0,2,0,1,134.94,0,1,0,5.807,1,0.0,20.083,-0.077,18.581,4.802,4.802,0,3.438,0,1,2,7.661,0,0.0,6.661,5.807,3.689,3.689,4.661,4.661,0,0.0,4.661,4.661,4.661,0,0.037,4.728,3.315,3.315,3.315,1,3.889,0.0,11.658,11.658,11.658,0.0,7.111,7.111,3,12,5.807,23.135,12,8,0.0,18.558,11.884,2.071,1.0,1.556,0.0
6.979,0,0,0,0,0.0,2,0,1,175.4,0,1,0,5.807,1,0.0,20.135,-0.038,18.64,4.802,4.802,0,3.538,0,1,2,7.661,0,0.0,6.661,5.807,3.873,3.873,4.661,4.661,0,0.0,4.661,4.661,4.661,0,0.034,4.728,3.315,3.315,3.315,1,3.898,0.0,11.658,11.658,11.658,0.0,7.111,7.111,4,12,5.807,23.174,12,10,0.0,18.556,13.451,2.07,0.67,1.755,0.0
7.854,1,2,1,1,2.398,2,2,1,190.46,0,3,1,75.649,3,59.631,20.099,0.089,18.593,4.802,4.802,0,3.34,1,1,2,7.661,0,7.314,6.661,75.649,3.759,3.759,4.661,4.661,0,1.112,4.661,4.661,4.661,0,0.041,4.728,3.315,3.315,3.315,3,4.279,0.0,11.658,11.658,11.658,69.841,7.111,7.111,3,11,39.133,23.147,11,4,6.529,18.555,11.627,2.065,0.83,1.458,4.595
7.137,0,0,0,1,2.398,3,1,3,192.72,0,1,0,5.807,2,96.677,20.22,-0.033,18.7,4.847,4.847,0,3.644,0,2,0,7.713,0,3.955,6.693,44.956,3.704,3.704,4.693,4.693,0,0.0,4.713,4.713,4.713,0,0.033,4.736,3.381,3.381,3.381,2,3.919,0.0,12.189,12.189,12.189,0.0,7.242,7.242,1,11,61.742,23.293,11,4,6.26,19.613,14.57,2.056,0.5,1.866,4.443
7.658,1,2,1,1,2.398,3,2,1,220.2,1,3,1,42.893,3,71.374,20.825,-0.029,19.294,4.847,4.847,1,3.888,3,2,2,7.713,0,6.754,6.693,82.041,4.673,4.673,4.693,4.693,0,0.54,4.713,4.713,4.713,0,0.039,4.778,3.381,3.381,3.381,4,4.734,0.0,12.189,12.189,12.189,31.278,7.242,7.242,1,11,84.09,23.906,11,4,6.605,19.612,15.308,2.052,0.83,2.259,4.595
6.387,0,0,0,0,0.0,3,0,1,178.03,0,1,0,5.807,2,0.0,20.2,0.012,18.672,4.847,4.847,0,3.482,0,1,1,7.713,0,0.0,6.693,44.956,3.703,3.703,4.693,4.693,0,0.0,4.713,4.713,4.713,0,0.041,4.736,3.381,3.381,3.381,2,3.908,0.0,12.189,12.189,12.189,0.0,7.242,7.242,1,6,44.956,23.282,6,5,0.0,19.613,12.45,2.056,0.67,1.552,0.0
7.215,0,0,0,0,0.0,5,0,0,166.18,0,2,0,11.615,1,0.0,20.806,-0.075,19.279,4.847,4.847,0,3.749,0,0,0,7.713,0,0.0,6.693,50.764,4.66,4.66,4.693,4.693,0,0.0,4.713,4.713,4.713,0,0.052,4.74,3.381,3.381,3.381,3,4.724,0.0,12.189,12.189,12.189,0.0,7.242,7.242,2,12,50.764,23.885,12,8,0.0,19.611,15.288,2.08,0.83,2.143,0.0
7.125,0,0,0,0,0.0,2,0,1,134.94,0,1,0,5.807,1,0.0,20.053,0.018,18.535,4.802,4.802,0,3.113,0,1,2,7.661,0,0.0,6.661,5.807,3.657,3.657,4.661,4.661,0,0.0,4.661,4.661,4.661,0,0.046,4.728,3.315,3.315,3.315,1,3.801,0.0,11.658,11.658,11.658,0.0,7.111,7.111,3,6,5.807,23.115,6,4,0.0,18.556,9.799,2.068,1.0,1.024,0.0
6.638,0,0,0,0,0.0,2,0,1,173.74,0,2,0,44.371,1,0.0,20.054,-0.147,18.536,4.802,4.802,0,3.347,0,1,2,7.661,0,0.0,6.661,44.371,3.658,3.658,4.661,4.661,0,0.0,4.661,4.661,4.661,0,0.041,4.728,3.315,3.315,3.315,2,3.844,0.0,11.658,11.658,11.658,38.564,7.111,7.111,3,6,5.807,23.116,6,4,0.0,18.556,10.194,2.067,0.83,1.124,0.0
7.678,0,0,0,1,2.398,2,1,2,192.72,0,1,0,5.807,3,102.362,20.076,-0.041,18.568,4.802,4.802,0,3.628,0,1,2,7.661,0,3.913,6.661,5.807,3.651,3.651,4.661,4.661,0,0.0,4.661,4.661,4.661,0,0.031,4.728,3.315,3.315,3.315,1,3.875,0.0,11.658,11.658,11.658,0.0,7.111,7.111,5,11,22.593,23.129,11,4,6.26,18.551,14.004,2.068,0.5,1.655,4.443
6.45,0,0,0,0,0.0,3,0,2,172.24,0,1,0,5.807,2,0.0,20.201,-0.03,18.673,4.847,4.847,0,3.444,0,1,0,7.713,0,0.0,6.693,44.956,3.703,3.703,4.693,4.693,0,0.0,4.713,4.713,4.713,0,0.037,4.736,3.381,3.381,3.381,2,3.908,0.0,12.189,12.189,12.189,0.0,7.242,7.242,0,6,44.956,23.282,6,4,0.0,19.613,12.109,2.056,0.83,1.411,0.0
6.796,0,0,0,0,0.0,2,0,1,172.24,0,1,0,5.807,2,0.0,20.054,-0.021,18.538,4.802,4.802,0,3.386,0,1,3,7.661,0,0.0,6.661,5.807,3.658,3.658,4.661,4.661,0,0.0,4.661,4.661,4.661,0,0.04,4.728,3.315,3.315,3.315,1,3.811,0.0,11.658,11.658,11.658,0.0,7.111,7.111,4,6,5.807,23.116,6,5,0.0,18.556,11.553,2.068,0.83,1.287,0.0
6.824,0,0,0,0,0.0,2,0,2,172.24,0,1,0,5.807,2,0.0,20.055,-0.041,18.538,4.802,4.802,0,3.274,0,1,2,7.661,0,0.0,6.661,5.807,3.658,3.658,4.661,4.661,0,0.0,4.661,4.661,4.661,0,0.035,4.728,3.315,3.315,3.315,1,3.811,0.0,11.658,11.658,11.658,0.0,7.111,7.111,3,6,5.807,23.116,6,4,0.0,18.556,11.211,2.068,0.83,1.164,0.0
6.134,0,0,0,0,0.0,3,0,1,155.17,0,1,0,5.807,1,0.0,20.201,0.009,18.673,4.847,4.847,0,3.427,0,1,0,7.713,0,0.0,6.693,44.956,3.704,3.704,4.693,4.693,0,0.0,4.713,4.713,4.713,0,0.043,4.736,3.381,3.381,3.381,2,3.908,0.0,12.189,12.189,12.189,0.0,7.242,7.242,0,6,44.956,23.283,6,5,0.0,19.613,11.627,2.056,0.83,1.345,0.0
6.81,0,0,0,0,0.0,2,0,2,178.03,0,1,0,5.807,2,0.0,20.055,-0.014,18.538,4.802,4.802,0,3.298,0,1,2,7.661,0,0.0,6.661,5.807,3.658,3.658,4.661,4.661,0,0.0,4.661,4.661,4.661,0,0.035,4.728,3.315,3.315,3.315,1,3.812,0.0,11.658,11.658,11.658,0.0,7.111,7.111,3,6,5.807,23.116,6,4,0.0,18.556,11.211,2.068,0.67,1.182,0.0
