pXC50,SpMax4_Bh.p.,SpMin3_Bh.s.,SpMax4_Bh.v.,SpMin4_Bh.s.,nCrs,NssNH,SsssN,MATS6m,SssNH,ATSC5v,SM11_EA.dm.,ON1V,Eig04_EA.ri.,ATSC2v,C.008,SpMin4_Bh.i.,ATSC5p,X1Kup,ATSC1p,SM09_EA.dm.,nCONN,X1MulPer,Eig04_AEA.ri.,CATS2D_04_DA,SM15_EA.dm.,X1Per,ATSC4v,Eig04_EA,SM12_AEA.bo.,ATSC3v,ATSC4p,SpMin8_Bh.s.,ATSC2p,ATS1v,Hy,ATSC3i,SM07_EA.dm.,CATS2D_07_AL,SpMax3_Bh.m.,ATS2v,Sp,C.041,ATS2p,P_VSA_p_1,CATS2D_02_DD,CATS2D_05_LL,P_VSA_e_1,P_VSA_m_1,P_VSA_s_2,P_VSA_v_1,Psi_i_1,NRS,C.031,ATSC3p,nBT,X1v,ATS3e,ATSC5i,ATS3p,SpMin5_Bh.s.,SpMin1_Bh.e.,ISIZ,nAT,P_VSA_LogP_7,ATSC4i,P_VSA_e_3,SpMin7_Bh.i.,SpMin8_Bh.m.
6.854,3.552,1.164,3.541,0.902,6,0,5.18,0.028,0.0,19.955,0.158,3.789,2.313,13.046,1,1.657,14.913,10.641,5.664,0.237,0,10.335,3.439,0,0.068,8.518,19.961,2.515,2.515,18.054,14.966,0.573,9.403,3.657,-0.785,1.833,0.346,5,3.791,4.056,38.262,0,4.142,329.591,0,5,329.591,329.591,329.591,329.591,18.604,4,1,13.006,61,11.517,5.004,1.794,4.299,0.825,1.965,332.475,57,349.097,1.894,39.82,1.064,1.396
9.01,3.427,1.131,3.414,1.04,3,0,7.496,-0.072,0.0,15.631,0.43,3.681,2.157,13.024,0,1.49,10.426,9.406,5.201,0.524,0,9.138,3.201,0,0.29,7.593,18.949,2.238,2.238,17.839,12.738,0.569,8.084,3.496,-0.864,1.578,0.632,5,3.682,3.859,34.677,0,3.969,364.904,0,6,364.904,364.904,364.904,364.904,15.015,3,0,11.774,57,9.506,4.94,1.259,4.147,0.825,1.946,317.975,55,364.904,1.509,9.373,1.064,1.396
9.06,3.443,1.156,3.431,1.049,3,0,7.692,0.059,0.0,19.638,0.43,4.214,2.287,14.677,1,1.508,13.132,10.378,5.871,0.524,0,10.043,3.345,0,0.29,8.365,21.739,2.387,2.387,19.746,14.709,0.649,9.132,3.585,-0.874,1.769,0.632,5,3.713,3.949,38.199,0,4.063,411.989,0,6,411.989,411.989,411.989,411.989,16.352,3,0,12.837,63,10.471,5.06,1.56,4.252,1.007,1.946,361.775,61,411.989,1.739,9.373,1.064,1.432
7.481,3.555,1.186,3.544,0.935,6,0,5.144,0.034,0.0,20.428,0.158,3.935,2.51,13.472,1,1.657,15.339,11.01,5.738,0.237,0,10.679,3.58,0,0.068,8.792,20.385,2.607,2.607,18.559,15.4,0.678,9.682,3.69,-0.792,1.897,0.346,6,3.791,4.094,39.262,0,4.183,329.591,0,7,329.591,329.591,329.591,329.591,19.252,4,1,13.52,62,11.858,5.038,1.848,4.338,0.825,1.983,339.763,58,349.097,1.954,39.82,1.064,1.396
7.456,3.548,1.117,3.537,0.827,6,0,5.164,0.103,0.0,19.078,0.158,3.711,2.297,12.432,1,1.645,14.115,10.484,5.397,0.237,0,10.194,3.43,0,0.068,8.397,18.894,2.513,2.513,17.236,14.064,0.572,8.884,3.638,-0.751,1.806,0.346,3,3.79,4.035,37.506,0,4.112,317.82,0,3,317.82,317.82,317.82,317.82,18.412,4,1,12.291,60,11.377,4.981,1.734,4.267,0.825,1.937,325.212,56,325.555,1.856,56.605,1.064,1.395
7.276,3.353,1.014,3.367,0.825,6,1,5.103,0.096,2.738,16.296,7.068,3.379,2.246,11.475,1,1.399,11.99,9.172,4.706,5.75,0,8.905,3.317,0,9.674,7.326,16.906,2.361,2.361,15.257,12.142,0.482,7.788,3.488,-0.277,1.59,4.414,4,3.617,3.882,32.745,0,3.97,282.506,0,2,282.506,282.506,282.506,282.506,15.841,3,0,10.729,53,10.037,4.906,1.435,4.121,0.825,1.889,282.193,50,302.013,1.588,57.83,1.064,1.233
7.18,3.542,1.062,3.533,0.825,6,0,5.135,0.106,0.0,17.36,0.158,3.508,2.287,11.53,1,1.59,12.663,10.036,4.72,0.237,0,9.802,3.415,0,0.068,8.049,17.79,2.494,2.494,16.151,13.094,0.476,7.992,3.589,0.282,1.765,0.346,1,3.789,3.991,35.54,0,4.065,270.735,0,2,270.735,270.735,270.735,270.735,17.815,4,1,11.279,57,10.913,4.951,1.594,4.213,0.825,1.906,303.58,53,266.7,1.743,106.288,1.064,1.228
8.42,3.425,1.15,3.391,0.988,3,0,5.105,-0.063,0.0,14.871,0.373,3.447,2.055,12.847,0,1.459,10.86,9.041,5.389,0.441,0,8.711,3.075,0,0.264,7.185,16.902,2.088,2.088,16.805,11.931,0.438,9.359,3.475,-0.858,1.51,0.515,3,3.673,3.827,33.557,0,3.977,329.591,0,9,329.591,329.591,329.591,329.591,14.566,3,0,11.954,53,10.158,4.852,1.199,4.088,0.825,1.948,289.294,51,361.81,1.385,6.249,1.064,1.22
7.09,3.423,1.206,3.409,1.05,5,0,5.102,-0.024,0.0,13.37,0.373,3.531,1.992,12.441,0,1.507,9.204,8.862,4.993,0.441,0,8.66,3.003,0,0.264,7.188,15.786,2.011,2.011,16.47,10.741,0.537,8.106,3.432,-0.896,1.425,0.515,3,3.665,3.792,31.91,0,3.914,329.591,0,10,329.591,329.591,329.591,329.591,14.027,3,0,11.019,52,8.926,4.852,1.088,4.028,0.956,1.94,282.193,50,329.591,1.279,6.249,1.048,1.307
9.05,3.431,1.147,3.418,1.041,6,0,4.961,-0.061,0.0,15.104,0.373,3.681,2.188,13.195,1,1.493,10.287,9.419,5.381,0.441,0,9.218,3.216,1,0.264,7.615,17.901,2.238,2.238,17.816,12.097,0.553,8.702,3.499,-0.424,1.56,0.515,3,3.69,3.866,34.126,0,3.976,341.362,0,10,341.362,341.362,341.362,341.362,15.128,3,0,11.952,56,9.501,4.966,1.203,4.128,0.825,1.948,310.764,54,341.362,1.455,6.249,1.064,1.317
9.11,3.427,1.154,3.412,1.041,6,0,5.136,0.014,0.0,14.817,0.373,3.781,1.992,13.299,0,1.49,10.197,9.362,5.335,0.441,0,9.15,3.003,0,0.264,7.605,17.451,2.011,2.011,17.8,11.823,0.555,8.679,3.48,-0.901,1.541,0.515,3,3.668,3.839,33.671,0,3.966,353.133,0,11,353.133,353.133,353.133,353.133,14.694,3,0,11.881,55,9.426,4.931,1.193,4.109,0.825,1.949,303.58,53,353.133,1.424,6.249,1.064,1.333
6.876,3.551,1.132,3.54,0.907,6,0,5.183,0.054,0.0,18.732,0.158,3.753,2.306,12.782,1,1.656,13.906,10.414,5.325,0.237,0,10.097,3.422,0,0.068,8.32,19.43,2.494,2.494,17.525,14.407,0.585,8.908,3.627,-0.778,1.828,0.346,4,3.79,4.03,37.052,0,4.121,317.82,0,4,317.82,317.82,317.82,317.82,18.167,4,1,12.354,59,11.264,4.982,1.702,4.272,0.825,1.948,317.975,55,325.555,1.847,56.605,1.064,1.395
8.0,3.55,1.121,3.54,0.85,6,1,5.133,0.041,2.695,19.379,7.068,3.919,2.406,13.065,1,1.654,14.34,11.087,5.478,5.75,0,10.779,3.496,0,9.674,8.877,19.812,2.556,2.556,17.616,14.599,0.692,9.207,3.689,-0.329,1.918,4.414,4,3.791,4.084,39.512,0,4.161,317.82,0,4,317.82,317.82,317.82,317.82,19.44,4,1,12.513,63,11.968,5.049,1.813,4.31,0.825,1.942,347.076,59,325.555,1.935,74.616,1.064,1.396
7.377,3.548,1.114,3.537,0.825,6,0,5.132,0.075,0.0,17.91,0.158,3.553,2.289,11.779,1,1.64,13.352,10.122,5.06,0.237,0,9.885,3.416,0,0.068,8.109,18.303,2.494,2.494,16.749,13.766,0.477,8.416,3.603,-0.323,1.763,0.346,3,3.789,4.008,35.745,0,4.086,282.506,0,3,282.506,282.506,282.506,282.506,17.936,4,1,12.041,57,10.988,4.961,1.644,4.236,0.825,1.937,303.58,53,290.242,1.774,56.605,1.064,1.207
7.097,3.554,1.169,3.543,0.954,6,0,5.158,0.046,0.0,20.242,0.158,3.935,2.504,13.414,1,1.658,15.125,11.01,5.738,0.237,0,10.68,3.574,0,0.068,8.79,20.127,2.607,2.607,18.487,15.167,0.685,9.608,3.69,-0.792,1.903,0.346,7,3.791,4.093,39.262,0,4.181,329.591,0,6,329.591,329.591,329.591,329.591,19.252,4,0,13.609,62,11.858,5.04,1.82,4.34,0.825,1.975,339.763,58,349.097,1.96,39.82,1.064,1.397
7.509,3.377,1.014,3.378,0.825,6,1,5.089,0.119,2.786,16.353,7.068,3.379,2.236,11.475,1,1.391,12.132,9.172,4.706,5.75,0,8.904,3.315,0,9.674,7.328,17.001,2.361,2.361,15.282,12.322,0.478,7.788,3.488,-0.277,1.591,4.414,2,3.625,3.882,32.745,0,3.97,282.506,0,2,282.506,282.506,282.506,282.506,15.841,3,1,10.589,53,10.037,4.905,1.446,4.115,0.825,1.889,282.193,50,302.013,1.581,57.83,1.064,1.208
6.893,3.151,0.997,3.122,0.825,6,0,5.189,0.035,0.0,14.29,0.158,3.007,1.832,10.287,1,1.243,10.41,8.077,4.245,0.237,0,7.871,2.863,0,0.068,6.454,15.288,1.892,1.892,14.43,11.387,0.255,6.982,3.359,-0.75,1.427,0.346,3,3.56,3.764,28.523,0,3.868,258.964,0,2,258.964,258.964,258.964,258.964,13.934,3,0,10.298,46,8.912,4.776,1.214,4.017,0.825,1.889,233.329,43,266.7,1.404,39.82,0.91,1.134
8.959,3.395,1.073,3.382,1.024,3,0,4.977,-0.037,0.0,15.63,0.373,3.781,1.953,12.324,0,1.47,10.725,8.777,5.117,0.441,0,8.487,2.995,0,0.264,7.127,16.571,2.024,2.024,15.829,11.281,0.547,7.903,3.416,-0.896,1.387,0.515,3,3.545,3.74,32.671,0,3.869,353.133,0,10,353.133,353.133,353.133,353.133,13.182,2,0,10.431,53,8.84,4.825,1.231,4.018,0.869,1.942,296.423,52,353.133,1.347,6.249,1.064,1.306
9.21,3.427,1.205,3.412,1.051,5,0,5.094,-0.075,0.0,13.249,0.373,3.531,2.06,12.441,0,1.507,9.122,8.862,4.993,0.441,0,8.661,3.079,0,0.264,7.187,15.774,2.091,2.091,16.47,10.73,0.531,8.106,3.432,-0.896,1.425,0.515,3,3.667,3.792,31.91,0,3.914,329.591,0,10,329.591,329.591,329.591,329.591,14.027,3,0,11.019,52,8.926,4.852,1.068,4.028,0.956,1.939,282.193,50,329.591,1.277,6.249,1.053,1.276
8.46,3.659,1.182,3.651,1.093,5,0,5.172,-0.075,0.0,21.473,0.373,4.517,2.338,16.659,0,1.724,14.839,11.851,6.741,0.441,0,11.564,3.42,0,0.264,9.598,24.236,2.452,2.452,23.062,16.696,0.792,11.229,3.738,-0.924,1.997,0.515,5,3.719,4.109,42.955,0,4.23,423.76,0,16,423.76,423.76,423.76,423.76,19.21,4,0,15.762,69,11.915,5.153,1.751,4.394,1.04,1.966,398.93,66,423.76,1.984,6.249,1.064,1.513
8.87,3.345,1.146,3.333,0.925,3,0,4.977,0.04,0.0,15.63,0.373,3.781,2.053,12.324,0,1.415,10.725,8.777,5.117,0.441,0,8.487,3.073,0,0.264,7.127,16.571,2.086,2.086,15.829,11.281,0.437,7.903,3.416,-0.896,1.387,0.515,3,3.609,3.74,32.671,0,3.869,353.133,0,10,353.133,353.133,353.133,353.133,13.182,2,0,10.431,53,8.84,4.825,1.231,4.018,0.869,1.948,296.423,52,353.133,1.347,6.249,1.064,1.228
9.17,3.414,1.176,3.401,1.135,5,0,5.094,-0.041,0.0,13.249,0.373,3.531,2.056,12.441,0,1.507,9.122,8.862,4.993,0.441,0,8.661,3.075,0,0.264,7.187,15.774,2.088,2.088,16.47,10.73,0.435,8.106,3.432,-0.896,1.425,0.515,3,3.67,3.792,31.91,0,3.914,329.591,0,10,329.591,329.591,329.591,329.591,14.027,3,0,11.019,52,8.926,4.852,1.068,4.028,0.826,1.948,282.193,50,329.591,1.277,6.249,1.064,1.209
7.357,3.549,1.099,3.537,0.838,6,0,5.111,0.073,0.0,17.602,0.158,3.538,2.295,11.409,1,1.652,13.345,10.077,5.011,0.237,0,9.853,3.423,0,0.068,8.068,17.723,2.499,2.499,16.354,13.6,0.482,8.287,3.596,-0.742,1.839,0.346,6,3.79,3.999,35.228,0,4.074,297.467,0,4,282.506,282.506,282.506,282.506,17.893,4,0,12.186,56,10.953,4.951,1.7,4.227,0.825,1.93,296.423,52,290.242,1.837,56.605,1.064,1.22
6.638,3.552,1.145,3.54,0.927,6,0,5.194,0.04,0.0,19.846,0.158,3.789,2.315,12.987,1,1.658,14.749,10.641,5.664,0.237,0,10.336,3.442,0,0.068,8.515,19.705,2.515,2.515,17.986,14.714,0.574,9.323,3.657,-0.785,1.838,0.346,7,3.791,4.055,38.262,0,4.14,329.591,0,5,329.591,329.591,329.591,329.591,18.604,4,0,13.104,61,11.517,5.006,1.765,4.301,0.825,1.957,332.475,57,349.097,1.901,39.82,1.064,1.397
6.672,3.552,1.139,3.54,0.918,6,0,5.165,0.067,0.0,18.409,0.158,3.631,2.308,12.339,1,1.658,13.723,10.278,5.319,0.237,0,10.027,3.427,0,0.068,8.227,18.853,2.494,2.494,17.494,14.175,0.482,8.845,3.623,-0.358,1.8,0.346,7,3.79,4.029,36.5,0,4.114,294.278,0,4,294.278,294.278,294.278,294.278,18.128,4,0,12.83,58,11.128,4.986,1.648,4.268,0.825,1.956,310.764,54,313.784,1.826,39.82,1.064,1.227
7.201,3.548,1.114,3.537,0.825,6,0,5.107,0.088,0.0,17.522,0.158,3.538,2.284,11.468,1,1.637,13.188,10.077,5.011,0.237,0,9.851,3.414,0,0.068,8.071,17.805,2.494,2.494,16.43,13.654,0.477,8.36,3.596,-0.742,1.838,0.346,3,3.79,4.001,35.228,0,4.076,297.467,0,3,282.506,282.506,282.506,282.506,17.893,4,1,12.092,56,10.953,4.949,1.635,4.223,0.825,1.937,296.423,52,290.242,1.813,56.605,1.064,1.206
7.25,2.969,1.017,2.962,0.825,3,0,2.531,0.022,0.0,8.172,0.082,2.411,1.482,8.395,0,1.064,5.694,6.181,3.509,0.125,0,6.035,2.487,0,0.035,5.043,10.006,1.496,1.496,10.919,6.923,0.078,5.664,3.104,-0.917,0.948,0.188,2,3.381,3.414,22.858,0,3.541,223.651,0,6,223.651,223.651,223.651,223.651,9.567,2,0,7.431,36,6.213,4.429,0.645,3.621,0.555,1.914,179.525,35,223.651,0.809,3.124,0.755,0.922
7.194,3.549,1.102,3.537,0.849,6,0,5.179,0.055,0.0,19.217,0.158,3.711,2.303,12.373,1,1.656,14.269,10.484,5.397,0.237,0,10.195,3.435,0,0.068,8.394,18.818,2.515,2.515,17.171,13.992,0.574,8.803,3.638,-0.751,1.808,0.346,7,3.79,4.034,37.506,0,4.11,317.82,0,4,317.82,317.82,317.82,317.82,18.412,4,0,12.404,60,11.377,4.983,1.724,4.271,0.825,1.931,325.212,56,325.555,1.859,56.605,1.064,1.396
7.456,3.549,1.094,3.538,0.843,6,0,5.121,0.097,0.0,17.447,0.158,3.538,2.293,11.409,1,1.655,13.067,10.077,5.011,0.237,0,9.852,3.419,0,0.068,8.069,17.603,2.494,2.494,16.355,13.496,0.482,8.287,3.596,-0.742,1.84,0.346,5,3.79,3.999,35.228,0,4.074,297.467,0,3,282.506,282.506,282.506,282.506,17.893,4,0,12.179,56,10.953,4.951,1.605,4.224,0.825,1.928,296.423,52,290.242,1.819,56.605,1.064,1.223
6.851,3.311,0.995,3.232,0.825,6,0,5.165,0.075,0.0,14.741,0.158,2.998,1.845,10.143,1,1.226,11.44,8.236,4.243,0.237,0,7.978,2.991,0,0.068,6.519,15.516,2.127,2.127,14.625,12.742,0.225,7.497,3.394,-0.717,1.444,0.346,1,3.789,3.807,29.875,0,3.921,247.193,0,2,247.193,247.193,247.193,247.193,14.488,3,1,11.176,46,9.815,4.784,1.249,4.059,0.825,1.889,233.329,43,266.7,1.411,85.774,0.905,0.993
9.14,3.424,1.132,3.41,1.039,3,0,7.506,-0.026,0.0,15.765,0.43,3.681,2.092,13.024,0,1.487,10.517,9.406,5.201,0.524,0,9.138,3.139,0,0.29,7.594,18.963,2.184,2.184,17.839,12.752,0.564,8.084,3.496,-0.864,1.578,0.632,5,3.68,3.859,34.677,0,3.969,364.904,0,6,364.904,364.904,364.904,364.904,15.015,3,0,11.774,57,9.506,4.94,1.282,4.147,0.825,1.946,317.975,55,364.904,1.512,9.373,1.064,1.392
7.602,3.542,1.069,3.531,0.825,6,0,5.174,0.072,0.0,16.963,0.158,3.458,2.281,11.138,1,1.591,12.587,9.824,4.723,0.237,0,9.59,3.397,0,0.068,7.874,17.523,2.465,2.465,16.165,13.061,0.482,7.811,3.564,-0.733,1.707,0.346,3,3.784,3.967,34.535,0,4.047,282.506,0,2,282.506,282.506,282.506,282.506,17.349,4,0,11.656,55,10.693,4.915,1.554,4.202,0.825,1.908,289.294,51,266.7,1.729,73.391,1.064,1.22
7.796,3.549,1.117,3.538,0.825,6,0,5.158,0.064,0.0,18.27,0.158,3.586,2.296,12.215,1,1.646,13.514,10.193,4.989,0.237,0,9.943,3.419,0,0.068,8.17,18.764,2.494,2.494,17.046,13.854,0.477,8.541,3.61,0.247,1.802,0.346,3,3.79,4.015,36.296,0,4.1,282.506,0,3,282.506,282.506,282.506,282.506,18.007,4,1,11.963,58,11.053,4.971,1.657,4.251,0.825,1.94,310.764,54,290.242,1.805,89.502,1.064,1.241
7.337,3.553,1.144,3.542,0.92,6,0,5.087,0.098,0.0,18.21,0.158,3.68,2.432,11.625,1,1.658,13.763,10.616,5.161,0.237,0,10.368,3.548,0,0.068,8.497,18.265,2.613,2.613,16.934,14.231,0.482,8.787,3.655,-0.759,1.983,0.346,7,3.791,4.061,37.228,0,4.134,297.467,0,4,282.506,282.506,282.506,282.506,18.934,4,0,12.959,58,11.484,4.994,1.719,4.292,0.825,1.965,310.764,54,302.013,2.004,70.879,1.064,1.234
7.137,3.184,0.996,3.165,0.825,6,0,5.144,0.025,0.0,15.031,0.158,3.046,1.984,10.644,1,1.244,11.069,8.278,4.224,0.237,0,8.069,3.06,0,0.068,6.619,15.79,2.127,2.127,14.612,11.387,0.249,7.151,3.389,0.348,1.472,0.346,3,3.573,3.797,29.529,0,3.895,247.193,0,2,247.193,247.193,247.193,247.193,14.408,3,0,10.191,48,9.122,4.815,1.265,4.049,0.825,1.889,247.133,45,266.7,1.452,72.717,0.934,1.178
7.77,3.545,1.049,3.535,0.825,6,0,5.15,0.106,0.0,17.251,0.158,3.508,2.295,11.471,1,1.607,12.484,10.036,4.72,0.237,0,9.803,3.419,0,0.068,8.046,17.707,2.494,2.494,16.139,13.004,0.482,7.912,3.589,0.282,1.767,0.346,3,3.789,3.99,35.54,0,4.063,270.735,0,2,270.735,270.735,270.735,270.735,17.815,4,0,11.46,57,10.913,4.954,1.575,4.216,0.825,1.898,303.58,53,266.7,1.745,106.288,1.064,1.26
7.456,3.285,1.002,3.274,0.825,6,0,5.097,0.087,0.0,14.718,0.158,3.075,2.103,9.988,1,1.245,10.757,8.465,4.181,0.237,0,8.251,3.169,0,0.068,6.767,15.573,2.219,2.219,14.461,11.735,0.25,7.017,3.409,-0.729,1.497,0.346,3,3.598,3.81,29.767,0,3.902,247.193,0,2,247.193,247.193,247.193,247.193,14.769,3,0,10.49,47,9.307,4.799,1.304,4.061,0.825,1.889,240.215,44,266.7,1.488,70.879,1.064,1.155
8.0,3.19,0.993,3.154,0.825,6,0,5.141,0.094,0.0,14.581,0.158,2.998,1.846,10.003,1,1.243,10.891,8.218,4.188,0.237,0,7.977,2.983,0,0.068,6.52,15.54,2.127,2.127,14.5,12.174,0.247,7.088,3.387,-0.717,1.414,0.346,3,3.752,3.797,29.381,0,3.897,247.193,0,2,247.193,247.193,247.193,247.193,14.403,3,0,10.758,46,9.4,4.784,1.207,4.053,0.825,1.889,233.329,43,266.7,1.389,39.82,0.911,1.099
7.377,3.548,1.111,3.537,0.825,6,0,5.076,0.152,0.0,17.081,0.158,3.545,2.291,11.468,1,1.639,13.247,10.083,5.011,0.237,0,9.86,3.426,0,0.068,8.08,17.544,2.51,2.51,16.432,13.695,0.477,8.36,3.596,-0.742,1.858,0.346,3,3.789,4.001,35.228,0,4.076,297.467,0,3,282.506,282.506,282.506,282.506,17.898,4,1,12.093,56,10.959,4.949,1.765,4.222,0.825,1.935,296.423,52,290.242,1.904,56.605,1.064,1.207
7.602,3.539,1.087,3.528,0.825,6,0,5.16,0.067,0.0,16.914,0.158,3.458,2.269,11.197,1,1.569,12.621,9.824,4.723,0.237,0,9.589,3.391,0,0.068,7.876,17.665,2.465,2.465,16.238,13.146,0.475,7.884,3.564,-0.733,1.704,0.346,1,3.784,3.968,34.535,0,4.049,282.506,0,2,282.506,282.506,282.506,282.506,17.349,4,1,11.568,55,10.693,4.913,1.592,4.2,0.825,1.916,289.294,51,266.7,1.722,73.391,1.064,1.206
7.032,3.55,1.096,3.538,0.856,6,0,5.179,0.109,0.0,19.017,0.158,3.711,2.302,12.373,1,1.657,14.02,10.484,5.397,0.237,0,10.195,3.434,0,0.068,8.395,18.696,2.513,2.513,17.166,13.888,0.574,8.803,3.638,-0.751,1.809,0.346,5,3.79,4.034,37.506,0,4.11,317.82,0,3,317.82,317.82,317.82,317.82,18.412,4,0,12.392,60,11.377,4.983,1.7,4.268,0.825,1.928,325.212,56,325.555,1.863,56.605,1.064,1.396
7.602,3.55,1.096,3.538,0.854,6,0,5.172,0.071,0.0,18.209,0.158,3.586,2.302,12.156,1,1.657,13.41,10.193,4.989,0.237,0,9.944,3.424,0,0.068,8.168,18.566,2.494,2.494,16.977,13.684,0.482,8.462,3.61,0.247,1.805,0.346,5,3.79,4.014,36.296,0,4.097,282.506,0,3,282.506,282.506,282.506,282.506,18.007,4,0,12.06,58,11.053,4.973,1.625,4.252,0.825,1.931,310.764,54,290.242,1.811,89.502,1.064,1.267
7.569,3.551,1.1,3.54,0.876,6,1,5.148,0.048,2.69,19.315,7.068,3.919,2.399,13.006,1,1.658,14.245,11.087,5.478,5.75,0,10.78,3.494,0,9.674,8.875,19.614,2.556,2.556,17.545,14.423,0.698,9.125,3.689,-0.329,1.921,4.414,5,3.791,4.083,39.512,0,4.159,317.82,0,4,317.82,317.82,317.82,317.82,19.44,4,0,12.615,63,11.968,5.051,1.781,4.311,0.825,1.933,347.076,59,325.555,1.941,74.616,1.064,1.397
7.102,3.262,0.986,3.228,0.825,6,0,5.129,0.019,0.0,14.814,0.158,3.046,2.017,10.644,1,1.226,10.996,8.278,4.224,0.237,0,8.068,3.079,0,0.068,6.622,15.755,2.127,2.127,14.618,11.396,0.228,7.151,3.389,0.348,1.475,0.346,1,3.577,3.797,29.529,0,3.895,247.193,0,2,247.193,247.193,247.193,247.193,14.408,3,1,10.032,48,9.122,4.814,1.266,4.039,0.825,1.889,247.133,45,266.7,1.442,72.717,0.958,1.167
6.903,3.271,0.982,3.22,0.825,6,0,5.126,0.089,0.0,14.591,0.158,2.998,1.856,10.083,1,1.226,11.021,8.218,4.188,0.237,0,7.978,3.004,0,0.068,6.519,15.319,2.127,2.127,14.399,11.965,0.214,7.216,3.387,-0.717,1.407,0.346,1,3.757,3.799,29.381,0,3.902,247.193,0,2,247.193,247.193,247.193,247.193,14.403,3,1,10.527,46,9.4,4.787,1.217,4.038,0.825,1.889,233.329,43,266.7,1.377,39.82,0.902,0.993
8.28,3.415,1.151,3.407,1.007,3,0,7.49,-0.082,0.0,15.631,0.43,3.681,2.061,13.024,0,1.48,10.426,9.406,5.201,0.524,0,9.138,3.086,0,0.29,7.593,18.949,2.128,2.128,17.839,12.738,0.626,8.084,3.496,-0.864,1.578,0.632,4,3.671,3.859,34.677,0,3.969,364.904,0,8,364.904,364.904,364.904,364.904,15.015,3,0,11.774,57,9.506,4.94,1.259,4.147,0.825,1.948,317.975,55,364.904,1.509,9.373,1.064,1.484
8.097,3.549,1.094,3.538,0.845,6,0,5.147,0.083,0.0,17.841,0.158,3.553,2.297,11.721,1,1.656,13.241,10.122,5.06,0.237,0,9.886,3.421,0,0.068,8.106,18.103,2.494,2.494,16.677,13.601,0.482,8.34,3.603,-0.323,1.767,0.346,5,3.79,4.006,35.745,0,4.084,282.506,0,3,282.506,282.506,282.506,282.506,17.936,4,0,12.134,57,10.988,4.963,1.609,4.238,0.825,1.928,303.58,53,290.242,1.782,56.605,1.064,1.225
7.796,3.551,1.12,3.54,0.831,6,0,5.126,0.059,0.0,17.778,0.158,3.604,2.347,11.447,1,1.656,13.445,10.369,4.894,0.237,0,10.11,3.448,0,0.068,8.309,18.32,2.515,2.515,16.802,13.827,0.477,8.312,3.626,-0.751,1.808,0.346,3,3.79,4.029,36.535,0,4.109,282.506,0,3,282.506,282.506,282.506,282.506,18.376,4,1,12.201,57,11.228,4.956,1.691,4.264,0.825,1.947,303.58,53,278.471,1.847,87.665,1.064,1.212
7.699,3.549,1.091,3.538,0.847,6,0,5.091,0.133,0.0,17.052,0.158,3.545,2.299,11.409,1,1.656,13.124,10.083,5.011,0.237,0,9.861,3.431,0,0.068,8.077,17.428,2.51,2.51,16.356,13.52,0.482,8.287,3.596,-0.742,1.86,0.346,5,3.79,3.999,35.228,0,4.074,297.467,0,3,282.506,282.506,282.506,282.506,17.898,4,0,12.181,56,10.959,4.951,1.701,4.223,0.825,1.926,296.423,52,290.242,1.918,56.605,1.064,1.228
9.26,3.431,1.155,3.418,1.041,5,0,4.937,0.06,0.0,16.756,6.945,3.822,2.257,13.835,0,1.493,11.294,9.937,5.462,5.65,0,9.719,3.318,0,9.506,8.041,19.151,2.357,2.357,18.777,12.734,0.555,9.112,3.557,0.175,1.666,4.339,4,3.715,3.927,36.131,0,4.034,341.362,0,11,341.362,341.362,341.362,341.362,16.126,3,0,12.52,59,10.024,5.014,1.381,4.201,0.825,1.951,332.475,57,341.362,1.609,39.146,1.064,1.352
9.12,3.437,1.154,3.425,1.042,5,0,4.932,0.023,0.0,16.643,6.945,3.822,2.302,13.835,0,1.498,11.207,9.937,5.462,5.65,0,9.72,3.355,0,9.506,8.039,19.141,2.387,2.387,18.777,12.721,0.554,9.112,3.557,0.175,1.666,4.339,4,3.715,3.927,36.131,0,4.034,341.362,0,11,341.362,341.362,341.362,341.362,16.126,3,0,12.52,59,10.024,5.014,1.359,4.201,0.825,1.95,332.475,57,341.362,1.605,39.146,1.064,1.357
7.886,3.547,1.12,3.536,0.825,6,0,5.097,0.054,0.0,17.652,0.158,3.538,2.287,11.468,1,1.631,13.498,10.077,5.011,0.237,0,9.852,3.418,0,0.068,8.07,17.983,2.499,2.499,16.43,13.831,0.476,8.36,3.596,-0.742,1.837,0.346,4,3.79,4.001,35.228,0,4.076,297.467,0,4,282.506,282.506,282.506,282.506,17.893,4,1,12.099,56,10.953,4.949,1.717,4.226,0.825,1.939,296.423,52,290.242,1.832,56.605,1.064,1.205
6.857,3.232,0.988,3.189,0.825,6,0,5.174,0.03,0.0,14.301,0.158,3.018,1.833,10.333,1,1.226,10.504,8.088,4.245,0.237,0,7.885,2.863,0,0.068,6.467,15.123,1.892,1.892,14.295,11.323,0.248,7.055,3.359,-0.75,1.426,0.346,1,3.562,3.761,28.523,0,3.866,258.964,0,2,258.964,258.964,258.964,258.964,13.925,3,1,9.984,46,8.922,4.776,1.225,4.001,0.825,1.889,233.329,43,278.471,1.387,39.82,0.901,1.04
