pXC50,CATS2D_09_LL,IC3,Eig04_EA.bo.,SM14_AEA.ri.,P_VSA_e_2,X1A,P_VSA_p_3,P_VSA_v_3,LOC,SpMin2_Bh.p.,nBnz,SpMin2_Bh.e.,Eig04_AEA.bo.,SpMax1_Bh.m.,D.Dtr06,SpMaxA_AEA.dm.,SpMax7_Bh.s.,GGI10,Eig06_AEA.bo.,SpMax2_Bh.p.,C.024,SpMin6_Bh.i.,ATSC5m,Eig08_EA.ed.,SM03_AEA.ri.,SpDiam_EA.bo.,ATSC6p,SpMin5_Bh.v.,ATSC5p,Eig01_EA.bo.,SM11_AEA.ri.,SpMax_EA.bo.,GGI9,NaaCH,ZM1V,SpMin6_Bh.e.,CATS2D_06_AP,RBN,NRS,SpMin5_Bh.p.,SpMax2_Bh.m.,ATSC5i,SpMin2_Bh.v.,ZM1MulPer,D.Dtr09,IC2,ATSC6v,ATS8m,ZM1Kup,ATSC4i,ATSC3i,ATSC7p,SpMax3_Bh.m.,ATSC6i,D.Dtr05,SpMin2_Bh.i.,SpMAD_AEA.ri.,ATS3p,X3v,RBF,Eig04_EA,SM12_AEA.bo.,C.034,nH,MSD,ATS4p,SaaaC,RDCHI,SpMax4_Bh.p.,SpMax6_Bh.s.,IC5,Eig12_EA.bo.,IDE,GGI8,Eig12_EA,SM06_AEA.dm.,SpMax4_Bh.v.,P_VSA_m_2,CATS2D_04_AP,SpMax2_Bh.v.,GMTI,ATSC4p,IC4,HVcpx,ATSC7v,P_VSA_p_1,ATS7i,Eig10_AEA.ri.,ATS5p,NsOH,SpMin4_Bh.e.,NaaaC,piPC02,SM02_EA.bo.,CSI,Hypnotic.80,GMTIV,SpMax4_Bh.m.,SpMin4_Bh.p.,SpMax2_Bh.i.,SMTI,PJI2,Depressant.80,ATSC1m,SpMin6_Bh.s.,Eig12_EA.ed.,SM07_AEA.ri.,ATS3v,SpMax1_Bh.p.,SpMaxA_EA,ATS4v,nPyrroles,CATS2D_08_LL,SpMin6_Bh.p.,Eig03_EA.bo.,SM13_AEA.ri.,SpMax4_Bh.i.,C.019,MW,SpMin4_Bh.v.,Chi0_EA.ri.,XMOD,P_VSA_LogP_7,UNIP,CIC0,SpMaxA_AEA.ri.,ECC,Eig13_EA.ed.,SM08_AEA.ri.,Chi0_EA.ed.,ATSC3v,CID,S2K,ATS6e,X1,Eig13_AEA.ri.,P_VSA_s_4,Chi1_AEA.bo.,Chi1_AEA.dm.,Chi1_AEA.ed.
7.662,6,4.948,2.794,2.794,114.54,0.445,114.54,114.54,0.532,1.831,1,1.637,3.556,4.216,57.898,0.162,3.905,0.101,2.793,3.895,4,0.899,19.882,2.179,2.179,7.185,6.061,1.494,6.796,4.185,4.185,4.185,0.076,5,346.0,0.96,0,6,2,1.433,3.977,0.878,1.841,369.493,86.187,4.725,7.59,3.09,395.108,1.002,1.094,5.057,3.445,0.747,107.774,1.589,1.467,3.622,4.113,0.158,2.2,2.2,1,15,6.084,3.506,0.0,3.515,3.243,4.065,4.948,-0.361,3.452,0.132,-0.318,-0.318,3.257,119.284,0,3.822,5017.0,6.755,4.948,3.253,6.199,167.984,4.358,1.462,3.428,0,1.41,0,3.966,4.649,447.0,1,16138.0,3.346,1.592,3.892,4806.0,1.0,1,6.517,0.238,-0.723,-0.723,3.556,3.926,0.138,3.449,0,4,1.18,2.915,2.915,3.46,0,306.39,1.616,14.832,69.224,172.531,76.0,3.367,0.18,206.0,-1.804,-1.804,8.708,8.249,3.783,6.54,4.17,10.237,0.309,45.554,11.382,11.382,11.382
6.0,7,4.996,3.106,3.106,114.743,0.442,114.743,114.743,0.659,2.058,2,1.923,3.817,3.98,425.521,0.115,4.261,0.148,3.198,3.855,8,1.145,35.006,3.288,3.288,6.992,11.75,1.547,12.183,3.992,3.992,3.992,0.104,8,400.0,1.178,0,5,4,1.637,3.906,1.625,2.053,431.243,0.0,4.159,17.056,3.576,449.787,1.753,1.778,11.004,3.697,1.581,0.0,1.894,1.492,4.261,6.001,0.082,2.537,2.537,0,28,7.802,4.232,0.0,4.258,3.544,4.286,5.065,1.0,3.874,0.213,1.0,1.0,3.554,129.786,0,3.861,13321.0,13.338,5.065,3.707,15.985,329.591,5.188,2.105,4.173,0,1.688,0,4.277,4.963,862.0,0,33828.0,3.634,1.894,3.988,12589.0,0.889,0,12.808,0.825,2.275,2.275,4.161,3.918,0.091,4.113,0,6,1.457,3.297,3.297,3.794,0,408.55,1.891,20.796,91.822,329.591,143.0,4.335,0.121,398.0,2.136,2.136,12.195,17.927,4.138,9.587,4.982,14.597,1.967,90.853,16.3,16.3,16.3
8.201,7,5.032,2.607,2.607,137.414,0.446,137.414,137.414,0.789,2.012,2,1.902,3.527,3.948,334.546,0.106,3.835,0.147,3.159,3.838,8,1.511,43.439,3.459,3.459,6.867,15.956,1.829,15.702,3.867,3.867,3.867,0.095,8,354.0,1.576,0,6,4,1.813,3.87,2.025,2.013,374.218,0.0,4.293,23.324,3.686,388.406,2.12,2.056,15.991,3.684,2.054,0.0,1.875,1.464,4.418,6.414,0.083,2.39,2.39,0,37,8.051,4.432,0.0,4.389,3.537,4.263,5.101,1.247,3.911,0.271,1.12,1.12,3.542,146.787,0,3.841,15506.0,16.414,5.101,3.721,23.731,435.531,5.491,2.237,4.41,0,1.692,0,4.234,4.92,925.0,0,30015.0,3.588,1.873,3.959,14731.0,0.889,0,16.806,0.993,2.606,2.606,4.302,3.915,0.087,4.286,0,6,1.766,3.107,3.107,3.764,0,435.67,1.897,22.301,96.74,435.531,158.0,4.752,0.114,430.0,2.275,2.275,13.267,22.026,4.201,11.201,5.243,15.597,1.967,102.833,17.326,17.326,17.326
5.66,6,5.031,2.557,2.557,110.734,0.449,156.688,156.688,0.757,1.986,2,1.893,3.393,6.88,217.082,0.139,3.728,0.128,2.928,3.876,7,1.083,37.062,2.992,2.992,7.009,8.788,1.524,9.892,4.009,4.009,4.009,0.157,7,342.0,1.141,0,5,2,1.5,3.93,1.232,1.983,365.458,0.0,4.427,11.44,3.513,342.103,1.282,1.232,8.267,3.826,1.021,0.0,1.881,1.466,4.02,4.823,0.106,2.21,2.21,0,21,6.462,3.966,0.0,3.695,3.221,3.981,5.164,-0.089,3.548,0.201,-0.08,-0.08,3.222,131.869,0,3.866,6890.0,10.687,5.12,3.376,9.991,235.422,4.634,1.654,3.819,0,1.37,0,4.06,4.745,541.0,0,18615.0,3.495,1.591,3.943,6647.0,0.857,0,7.968,0.573,-0.184,-0.184,3.908,3.931,0.116,3.826,0,4,1.36,2.929,2.929,3.467,0,389.32,1.604,16.854,81.145,235.422,96.0,3.932,0.154,253.0,-0.529,-0.529,9.754,12.838,3.912,8.038,4.566,11.669,0.53,80.341,12.77,12.77,12.77
6.0,0,4.308,2.216,2.216,63.446,0.442,63.446,63.446,0.721,1.988,1,1.764,3.035,4.094,83.559,0.177,3.474,0.0,2.382,3.572,4,0.857,18.63,1.933,1.933,7.582,7.031,1.412,5.747,4.582,4.582,4.582,0.0,4,196.0,0.914,0,2,2,1.376,3.642,0.918,1.988,205.092,58.293,3.644,10.445,1.671,209.268,0.979,1.005,6.761,3.364,0.852,29.487,1.689,1.491,3.636,3.35,0.054,1.684,1.684,1,18,3.999,3.611,2.339,2.962,3.016,3.558,4.365,-1.052,2.787,0.01,-0.876,-0.876,3.015,103.266,0,3.58,2244.0,5.316,4.365,2.728,10.395,200.109,4.736,0.431,3.586,0,1.153,2,3.812,4.494,235.0,1,4432.0,3.049,1.417,3.841,2199.0,1.0,1,8.486,0.29,-2.11,-2.11,3.543,3.993,0.171,3.507,0,0,1.115,2.556,2.556,3.297,0,230.35,1.429,12.36,52.41,200.109,40.0,3.748,0.22,108.0,-2.347,-2.347,7.223,9.461,3.591,4.57,4.373,8.398,-0.1,51.754,9.347,9.347,9.347
7.562,8,4.946,2.915,2.915,150.145,0.442,150.145,150.145,0.444,1.978,3,1.87,3.607,3.988,288.461,0.12,4.082,0.118,3.271,3.903,11,1.092,25.947,3.347,3.347,7.185,8.812,1.637,9.794,4.185,4.185,4.185,0.097,11,396.0,1.148,0,7,3,1.667,3.938,1.315,1.969,422.128,128.743,4.333,12.262,3.322,462.248,1.446,1.483,7.562,3.692,1.132,67.947,1.855,1.478,4.044,4.747,0.135,2.309,2.309,0,21,8.139,3.964,0.0,4.232,3.349,4.325,5.125,0.99,3.91,0.179,0.914,0.914,3.358,186.167,0,3.913,12386.0,10.089,5.125,3.693,10.07,238.611,4.762,2.0,3.875,0,1.51,0,4.311,4.997,839.0,0,33560.0,3.435,1.734,4.011,11504.0,0.889,1,9.222,0.621,2.136,2.136,3.979,3.969,0.102,3.881,0,6,1.365,3.302,3.302,3.626,0,376.46,1.745,19.548,85.481,223.651,142.0,4.087,0.134,381.0,1.636,1.636,11.646,12.537,4.075,8.448,4.59,13.704,1.582,104.239,15.336,15.336,15.336
6.0,1,4.708,2.798,2.798,111.838,0.439,111.838,111.838,0.573,1.991,2,1.87,3.525,4.112,190.227,0.126,3.674,0.025,2.892,3.818,8,1.064,25.269,2.743,2.743,7.608,9.339,1.534,8.545,4.608,4.608,4.608,0.074,8,300.0,1.153,0,4,3,1.523,3.804,1.345,1.987,314.912,89.794,4.099,13.516,3.435,325.004,1.391,1.352,10.5,3.649,1.381,46.69,1.846,1.485,3.963,4.519,0.082,2.255,2.255,1,22,5.187,3.951,2.131,3.631,3.254,3.853,4.768,0.531,3.156,0.122,0.472,0.472,3.276,151.658,0,3.811,6018.0,8.185,4.768,3.009,15.146,247.193,5.044,1.967,3.968,0,1.401,2,4.186,4.871,416.0,0,13331.0,3.375,1.641,3.906,5705.0,1.0,1,10.309,0.573,0.803,0.803,3.881,4.01,0.121,3.853,0,3,1.376,3.305,3.305,3.513,0,322.45,1.624,17.373,74.222,247.193,70.0,4.061,0.156,190.0,-0.139,-0.139,10.19,12.255,3.933,6.833,4.737,11.848,0.885,91.716,13.33,13.33,13.33
8.31,0,4.579,2.679,2.679,130.88,0.431,170.029,170.029,0.503,1.95,2,1.901,3.447,4.163,136.48,0.177,3.645,0.012,2.901,3.761,7,1.017,39.949,3.072,3.072,7.021,12.531,1.429,13.673,4.021,4.021,4.021,0.046,7,308.0,1.119,0,1,2,1.376,3.871,1.55,1.974,326.663,0.0,3.996,16.107,3.318,276.354,1.605,1.464,11.971,3.709,1.387,0.0,1.888,1.504,4.247,6.36,0.021,2.267,2.267,0,21,4.755,4.243,0.0,3.436,3.226,3.706,4.851,0.0,3.041,0.226,0.0,0.0,3.218,104.909,0,3.752,5116.0,14.704,4.851,2.932,15.419,247.193,4.96,1.837,4.207,0,1.36,0,4.06,4.745,395.0,0,11971.0,3.489,1.558,3.871,4848.0,1.0,1,9.466,0.621,0.0,0.0,4.081,4.014,0.123,4.045,0,2,1.367,2.899,2.899,3.446,0,344.94,1.58,16.266,75.751,279.413,64.0,3.976,0.159,179.0,-0.655,-0.655,9.252,15.148,3.893,6.481,4.781,11.204,0.661,80.979,12.863,12.863,12.863
6.0,4,4.538,2.858,2.858,110.257,0.434,110.257,110.257,0.49,2.004,2,1.896,3.608,4.122,189.719,0.126,3.674,0.012,2.956,3.827,7,1.064,28.165,2.904,2.904,7.634,9.611,1.483,9.196,4.634,4.634,4.634,0.099,7,272.0,1.155,0,3,3,1.454,3.807,1.469,2.006,286.065,89.315,4.003,14.277,3.425,285.268,1.538,1.456,10.959,3.66,1.445,46.436,1.867,1.509,4.054,4.927,0.059,2.356,2.356,1,24,5.133,4.043,2.332,3.592,3.356,3.752,4.762,0.265,3.136,0.199,0.225,0.225,3.366,150.076,0,3.818,5954.0,9.494,4.637,2.992,16.129,270.735,5.086,1.967,4.026,0,1.425,2,4.216,4.902,416.0,0,11649.0,3.422,1.655,3.911,5650.0,1.0,1,11.171,0.629,0.589,0.589,3.951,4.035,0.122,3.917,0,8,1.399,3.415,3.415,3.591,0,320.48,1.644,16.824,72.343,270.735,70.0,4.26,0.156,190.0,-0.851,-0.851,9.861,13.77,3.93,6.481,4.754,11.72,0.64,89.008,13.371,13.371,13.371
6.824,7,5.252,3.466,3.466,145.506,0.437,184.654,184.654,0.998,2.047,2,1.954,3.931,4.741,360.951,0.146,4.328,0.275,3.429,3.918,9,1.318,43.857,4.965,4.965,7.709,15.514,1.696,15.917,4.709,4.709,4.709,0.258,9,494.0,1.371,0,7,4,1.688,4.025,1.979,2.076,535.514,0.0,4.857,20.469,3.868,504.398,1.964,1.821,14.071,3.957,1.862,97.786,1.929,1.518,4.397,8.39,0.108,2.624,2.624,2,29,8.051,4.407,0.0,4.316,3.608,4.701,5.252,1.026,3.918,0.313,1.0,1.0,3.595,159.37,0,3.906,16147.0,16.322,5.252,3.73,17.699,317.82,5.24,2.064,4.366,1,1.659,0,4.491,5.179,987.0,0,47628.0,3.726,1.796,4.007,15524.0,1.0,0,15.153,0.825,2.275,2.275,4.3,4.121,0.096,4.287,1,6,1.548,3.867,3.867,3.767,0,489.08,1.832,22.826,109.441,317.82,162.0,4.306,0.122,462.0,1.692,1.692,12.304,18.224,4.22,9.708,5.133,15.736,1.667,108.119,17.548,17.548,17.548
6.807,2,4.534,2.476,2.476,83.099,0.447,83.099,83.099,1.429,1.925,1,1.739,3.183,4.106,76.782,0.152,3.541,0.0,2.636,3.656,3,1.1,30.439,2.058,2.058,7.525,11.938,1.637,12.55,4.525,4.525,4.525,0.081,4,180.0,1.176,0,5,1,1.614,3.701,1.496,1.94,188.3,61.886,4.224,17.691,2.862,185.978,1.445,1.364,9.921,3.461,1.428,36.573,1.674,1.477,4.019,4.668,0.104,1.778,1.778,1,26,4.726,4.084,2.738,3.216,3.348,3.662,4.578,-0.445,3.05,0.128,-0.445,-0.445,3.32,103.009,0,3.658,3481.0,11.238,4.578,2.932,14.691,294.278,5.094,1.478,4.086,0,1.537,2,3.897,4.58,315.0,0,5549.0,3.279,1.738,3.884,3463.0,0.8,1,11.606,0.643,-0.825,-0.825,3.868,4.079,0.145,3.907,1,6,1.395,2.76,2.76,3.586,0,270.46,1.751,14.189,60.009,282.506,58.0,4.332,0.19,147.0,-1.797,-1.797,8.503,15.186,3.742,6.11,4.947,9.83,0.302,58.251,10.811,10.811,10.811
6.418,4,4.726,2.749,2.749,90.767,0.446,90.767,90.767,1.522,1.926,1,1.741,3.579,4.13,90.63,0.145,3.759,0.0,2.674,3.671,2,1.117,36.108,2.165,2.165,7.665,14.161,1.73,14.269,4.665,4.665,4.665,0.161,3,240.0,1.198,0,6,1,1.707,3.715,1.746,1.941,254.445,72.28,4.5,20.813,3.232,257.714,1.635,1.494,12.255,3.506,1.704,42.543,1.678,1.497,4.129,5.155,0.113,2.181,2.181,1,28,5.088,4.221,2.278,3.369,3.348,3.948,4.726,-0.4,3.162,0.227,-0.348,-0.348,3.32,110.677,0,3.674,4782.0,12.495,4.726,3.04,18.161,317.82,5.308,1.71,4.255,0,1.539,2,4.047,4.732,388.0,0,8931.0,3.316,1.738,3.889,4835.0,1.0,1,12.483,0.745,-0.632,-0.632,4.005,4.096,0.132,4.076,1,6,1.45,3.018,3.018,3.586,0,312.5,1.785,15.843,68.515,306.049,69.0,4.373,0.172,185.0,-0.832,-0.832,9.374,16.305,3.869,6.983,5.111,11.151,0.521,57.6,12.268,12.268,12.268
5.426,1,4.539,2.376,2.376,84.031,0.438,123.18,123.18,0.584,1.915,2,1.835,3.165,4.062,122.256,0.176,3.674,0.0,2.5,3.778,7,0.747,20.003,2.136,2.136,7.104,6.538,1.107,7.186,4.104,4.104,4.104,0.016,7,250.0,0.801,0,1,2,1.062,3.822,0.845,1.932,268.39,0.0,4.05,8.385,2.388,238.686,0.915,0.898,5.3,3.527,0.708,0.0,1.811,1.498,3.781,3.698,0.029,1.824,1.824,0,14,4.186,3.719,0.0,3.013,3.021,3.702,4.625,-1.089,2.874,0.057,-1.0,-1.0,3.005,102.042,0,3.769,2596.0,7.562,4.625,2.836,6.802,141.253,4.235,0.632,3.628,1,1.136,0,3.892,4.575,270.0,1,7300.0,3.109,1.298,3.857,2550.0,0.8,1,5.93,0.19,-2.347,-2.347,3.677,3.98,0.158,3.583,0,2,1.06,3.06,3.06,3.185,0,259.75,1.327,12.482,56.731,141.253,45.0,3.497,0.207,125.0,-2.381,-2.381,7.284,9.603,3.642,4.729,4.233,8.754,-0.037,66.334,9.877,9.877,9.877
5.836,0,4.734,2.206,2.206,95.038,0.427,95.038,95.038,0.432,2.015,1,1.876,3.153,4.008,83.512,0.155,3.587,0.0,2.933,3.693,6,1.061,27.683,2.755,2.755,7.015,9.316,1.39,10.357,4.015,4.015,4.015,0.0,7,228.0,1.147,0,0,1,1.348,3.717,1.452,2.019,239.349,0.0,4.144,13.722,1.4,238.935,1.493,1.335,7.213,3.59,1.212,0.0,1.832,1.506,4.033,4.518,0.0,2.086,2.086,0,19,3.995,4.074,0.0,3.158,3.051,3.679,4.958,-0.556,2.728,0.02,-0.503,-0.503,3.038,118.072,0,3.695,3389.0,10.247,4.907,2.678,10.736,223.651,4.732,1.131,4.043,0,1.182,0,3.97,4.654,280.0,1,6660.0,3.045,1.446,3.814,3193.0,0.6,1,8.871,0.572,-1.24,-1.24,3.935,3.979,0.142,3.943,0,0,1.335,2.792,2.792,3.292,0,265.39,1.48,14.197,60.648,211.88,51.0,3.973,0.184,125.0,-1.944,-1.944,8.243,12.692,3.767,4.691,4.667,9.826,0.204,80.55,11.397,11.397,11.397
4.622,0,4.804,2.488,2.488,107.074,0.436,107.074,107.074,0.681,2.006,1,1.868,3.425,4.011,141.695,0.132,3.754,0.012,2.906,3.697,5,1.064,27.772,2.948,2.948,7.177,8.39,1.437,9.296,4.177,4.177,4.177,0.081,7,330.0,1.153,0,1,2,1.479,3.72,1.488,2.001,349.795,0.0,4.302,11.899,3.008,359.961,1.517,1.434,8.57,3.668,1.36,0.0,1.828,1.494,4.039,4.574,0.022,2.327,2.327,0,19,4.761,4.074,0.0,3.46,3.086,3.92,4.851,0.126,3.043,0.207,0.093,0.093,3.113,150.018,0,3.698,5505.0,9.365,4.851,2.927,12.543,223.651,4.958,1.967,4.064,0,1.246,0,4.127,4.812,414.0,1,13570.0,3.27,1.512,3.876,5257.0,1.0,1,8.655,0.358,0.165,0.165,3.988,3.934,0.121,4.004,0,0,1.376,3.134,3.134,3.399,0,321.42,1.524,17.168,74.076,188.338,69.0,3.893,0.157,189.0,-0.195,-0.195,9.87,11.394,3.933,6.25,4.732,11.775,0.88,94.241,13.285,13.285,13.285
7.357,9,4.806,2.415,2.415,105.578,0.448,105.578,105.578,0.418,1.994,2,1.913,3.308,3.918,206.254,0.138,3.652,0.049,2.736,3.846,9,0.872,25.81,2.407,2.407,6.71,9.036,1.393,9.98,3.71,3.71,3.71,0.049,9,212.0,0.958,0,4,3,1.351,3.828,1.244,2.012,225.349,0.0,3.941,12.894,2.957,223.795,1.322,1.294,8.753,3.62,1.111,0.0,1.884,1.463,3.988,4.407,0.087,2.117,2.117,0,23,5.715,3.932,0.0,3.496,3.232,3.674,5.005,-0.499,3.389,0.086,-0.414,-0.414,3.216,108.702,0,3.838,4761.0,10.931,5.005,3.258,12.467,258.964,4.843,1.582,3.849,1,1.391,0,3.892,4.575,427.0,0,9817.0,3.205,1.578,3.933,4565.0,1.0,1,10.385,0.546,-0.987,-0.987,3.832,3.917,0.127,3.736,0,12,1.203,2.811,2.811,3.446,0,281.43,1.613,14.647,63.048,258.964,72.0,4.199,0.17,198.0,-1.5,-1.5,8.92,14.729,3.79,6.882,4.621,10.31,0.389,88.411,11.404,11.404,11.404
5.401,0,4.705,2.413,2.413,96.079,0.432,96.079,96.079,0.405,1.989,1,1.832,3.371,3.995,128.717,0.138,3.614,0.012,2.906,3.676,5,0.959,24.473,2.929,2.929,7.11,8.065,1.429,8.169,4.11,4.11,4.11,0.046,7,276.0,1.043,0,1,2,1.376,3.711,1.305,1.983,290.844,0.0,4.178,11.73,2.745,292.913,1.371,1.364,8.128,3.671,1.221,0.0,1.79,1.49,3.965,4.267,0.023,2.242,2.242,0,19,4.64,3.947,0.0,3.39,3.091,3.754,4.754,-0.125,3.016,0.15,-0.101,-0.101,3.11,153.909,0,3.679,4635.0,8.588,4.754,2.92,12.472,211.88,4.956,1.813,3.935,0,1.247,0,4.06,4.745,378.0,1,10083.0,3.21,1.511,3.87,4359.0,1.0,1,8.905,0.366,-0.258,-0.258,3.894,3.931,0.127,3.839,0,0,1.262,3.039,3.039,3.39,0,293.41,1.525,15.685,67.446,188.338,60.0,3.947,0.165,170.0,-0.672,-0.672,9.113,11.341,3.854,5.615,4.58,10.81,0.658,80.121,12.38,12.38,12.38
6.658,0,1.772,1.678,1.678,12.634,0.409,12.634,20.722,0.629,1.376,0,1.153,2.717,4.556,0.0,0.295,2.324,0.0,0.586,3.477,0,0.513,9.721,-3.0,-3.0,6.177,3.493,1.016,4.526,4.177,4.177,4.177,0.0,0,160.0,0.64,0,3,3,0.994,3.538,0.404,1.429,170.067,0.0,1.772,4.807,0.0,170.283,0.5,0.488,0.0,3.538,0.147,0.0,1.064,1.547,3.109,5.116,0.12,1.513,1.513,0,12,2.747,3.034,0.0,2.485,2.958,2.324,1.575,-2.0,1.978,0.0,-2.0,-2.0,2.694,12.634,0,3.481,700.0,2.265,1.772,1.932,0.0,141.253,0.0,-0.1,2.959,0,1.153,0,3.219,3.892,86.0,0,1395.0,3.13,1.376,3.755,714.0,1.0,0,8.591,0.275,-8.114,-8.114,2.943,4.119,0.286,2.998,0,0,0.994,2.414,2.414,2.882,0,173.18,1.429,7.706,40.198,141.253,16.0,2.751,0.361,38.0,-8.114,-8.114,4.069,4.746,3.105,1.886,3.774,5.316,-1.029,0.0,6.373,6.373,6.373
7.522,0,4.656,2.771,2.771,130.245,0.431,169.393,169.393,0.503,1.923,2,1.875,3.457,4.164,136.985,0.177,3.647,0.012,2.947,3.751,7,0.958,28.503,3.1,3.1,7.131,9.753,1.429,9.523,4.131,4.131,4.131,0.081,7,336.0,1.043,0,1,2,1.376,3.874,1.284,1.949,356.791,0.0,3.982,12.307,3.4,307.999,1.37,1.357,10.76,3.699,1.189,0.0,1.857,1.506,4.126,5.674,0.023,2.243,2.243,0,18,4.798,4.037,0.0,3.441,3.115,3.751,4.754,-0.123,3.064,0.194,-0.1,-0.1,3.126,121.059,0,3.743,5148.0,10.599,4.754,2.958,13.856,211.88,4.889,1.817,4.033,0,1.252,0,4.111,4.796,397.0,0,13070.0,3.483,1.512,3.864,4878.0,1.0,1,7.697,0.366,-0.263,-0.263,3.989,3.989,0.122,3.893,0,2,1.258,3.047,3.047,3.391,0,343.91,1.526,16.317,76.159,244.099,65.0,3.777,0.158,180.0,-0.524,-0.524,9.25,12.075,3.893,6.289,4.581,11.204,0.695,80.979,12.863,12.863,12.863
6.355,0,4.705,2.413,2.413,96.079,0.432,96.079,96.079,0.405,1.995,1,1.866,3.371,3.994,128.717,0.138,3.615,0.012,2.906,3.697,5,0.96,24.135,2.929,2.929,7.11,7.553,1.429,8.059,4.11,4.11,4.11,0.046,7,276.0,1.043,0,1,2,1.376,3.719,1.293,1.995,290.844,0.0,4.178,11.151,2.744,292.913,1.378,1.364,7.981,3.664,1.222,0.0,1.825,1.49,3.963,4.265,0.023,2.242,2.242,0,19,4.64,3.942,0.0,3.39,3.082,3.754,4.754,-0.125,3.016,0.15,-0.101,-0.101,3.102,153.909,0,3.698,4635.0,8.577,4.754,2.92,12.085,211.88,4.912,1.809,3.923,0,1.242,0,4.06,4.745,378.0,1,10047.0,3.208,1.51,3.874,4359.0,1.0,1,8.905,0.353,-0.258,-0.258,3.893,3.924,0.127,3.835,0,0,1.264,3.039,3.039,3.388,0,293.41,1.524,15.685,67.446,188.338,60.0,3.947,0.165,170.0,-0.672,-0.672,9.113,11.282,3.854,5.615,4.578,10.81,0.658,80.121,12.38,12.38,12.38
6.105,1,4.58,2.165,2.165,74.782,0.45,74.782,74.782,1.262,1.926,1,1.762,3.056,3.941,122.895,0.223,3.666,0.0,2.526,3.638,4,0.949,24.306,1.73,1.73,6.89,8.17,1.376,8.746,3.89,3.89,3.89,0.076,4,290.0,1.038,0,3,2,1.346,3.683,1.266,1.934,314.449,0.0,3.938,11.044,2.853,407.978,1.396,1.336,6.561,3.38,1.2,0.0,1.705,1.503,3.806,3.731,0.075,1.82,1.82,0,20,4.829,3.775,0.0,3.041,3.063,4.031,4.734,-1.0,3.117,0.168,-1.0,-1.0,3.091,77.906,0,3.637,2880.0,9.336,4.734,3.001,8.474,280.302,4.771,0.473,3.701,0,1.187,0,3.651,4.331,304.0,0,8267.0,3.271,1.453,3.842,3007.0,1.0,1,8.65,0.378,-2.313,-2.313,3.687,3.925,0.166,3.645,0,3,1.298,2.55,2.55,3.368,0,271.36,1.418,12.769,56.882,235.422,54.0,3.841,0.21,150.0,-2.725,-2.725,7.405,12.367,3.663,5.961,4.589,9.003,-0.029,49.855,9.861,9.861,9.861
5.706,0,4.705,2.413,2.413,96.079,0.432,96.079,96.079,0.405,1.993,1,1.866,3.371,3.992,128.717,0.138,3.716,0.012,2.906,3.704,6,0.969,23.752,2.929,2.929,7.11,7.483,1.429,7.798,4.11,4.11,4.11,0.046,7,276.0,1.042,0,1,2,1.376,3.721,1.28,1.992,290.718,0.0,4.132,11.064,2.754,292.913,1.368,1.363,8.189,3.663,1.222,0.0,1.825,1.49,3.951,4.235,0.023,2.242,2.242,0,19,4.64,3.919,0.0,3.39,3.084,3.753,4.754,-0.125,3.016,0.15,-0.101,-0.101,3.103,153.909,0,3.704,4635.0,8.136,4.754,2.92,12.221,211.88,4.893,1.801,3.91,0,1.241,0,4.06,4.745,378.0,1,9967.0,3.206,1.51,3.873,4359.0,1.0,1,8.905,0.35,-0.258,-0.258,3.884,3.919,0.127,3.819,0,0,1.27,3.039,3.039,3.387,0,293.41,1.524,15.684,67.4,200.109,60.0,3.947,0.165,170.0,-0.672,-0.672,9.113,11.191,3.854,5.615,4.579,10.81,0.658,80.55,12.38,12.38,12.38
6.004,10,5.012,2.698,2.698,102.251,0.435,102.251,102.251,0.393,2.0,2,1.917,3.451,3.99,193.466,0.133,3.674,0.054,2.92,3.854,8,1.005,33.675,3.064,3.064,6.97,11.843,1.599,13.627,3.97,3.97,3.97,0.086,8,232.0,1.074,0,3,2,1.568,3.834,1.636,2.019,245.283,0.0,4.23,16.87,3.14,243.795,1.649,1.555,10.091,3.625,1.42,0.0,1.888,1.489,4.189,5.663,0.059,2.149,2.149,0,25,5.564,4.194,0.0,3.606,3.269,3.796,5.127,-0.07,3.351,0.135,-0.062,-0.062,3.25,105.375,0,3.845,5918.0,13.5,5.127,3.216,14.231,282.506,4.969,1.865,4.122,1,1.425,0,4.025,4.71,478.0,0,11482.0,3.237,1.606,3.942,5527.0,1.0,1,11.44,0.697,-0.151,-0.151,4.046,3.989,0.124,4.01,0,15,1.263,3.009,3.009,3.472,0,307.47,1.642,16.146,69.01,282.506,76.0,4.34,0.162,215.0,-0.865,-0.865,9.571,17.408,3.895,6.466,4.886,11.31,0.623,78.934,12.869,12.869,12.869
