pXC50,GATS5s,GATS6s,nDB,SRW07,SRW09,SdO,GATS4p,SaaN,PW5,MATS4p,nImidazoles,GATS5e,SpMAD_EA.dm.,SM06_EA.dm.,SM04_EA.dm.,SpMaxA_EA.dm.,SM08_EA.dm.,SM12_EA.dm.,SM10_EA.dm.,SM02_EA.dm.,Eig01_EA.dm.,SM14_EA.dm.,SpMax_EA.dm.,X4A,SpAD_EA.dm.,GATS4v,NdssC,SpDiam_EA.dm.,Eig01_AEA.dm.,SpDiam_AEA.dm.,SpMax_AEA.dm.,Eig02_EA.dm.,Eig03_EA.dm.,C.032,SpMin1_Bh.i.,MATS7p,MATS4v,C.034,O.058,GATS6e,X3A,SdssC,NdO,D.Dtr05,nR05,C.028,GATS4i,GATS7v,SRW05,SpMin1_Bh.e.,Eig02_AEA.dm.,X5A,F.084,SM07_EA.dm.,nPyrimidines,Eig04_EA.dm.,SM05_EA.dm.,SM09_EA.dm.,SM11_EA.dm.,SM13_EA.dm.,SM15_EA.dm.,SM03_EA.dm.,MATS7v,P_VSA_LogP_6,Eig03_AEA.dm.,JGI6,N.075,NaaN,GATS7p
5.1,1.032,1.507,2,0.0,0.0,11.899,0.954,0.0,0.122,-0.04,0,0.92,0.101,1.338,1.255,0.05,1.422,1.599,1.51,1.176,1.058,1.69,1.058,0.107,2.117,0.975,3,2.117,3.654,5.654,3.654,0.0,0.0,0,1.99,-0.085,-0.06,0,1,1.399,0.175,0.65,1,0.0,0,0,1.057,1.205,0.0,2.008,3.089,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.069,0.0,2.815,0.021,0,0,1.226
5.456,1.47,0.808,2,5.352,7.424,25.216,1.043,9.204,0.102,-0.058,0,1.472,0.283,4.35,3.265,0.046,5.607,8.278,6.929,2.606,1.989,9.639,1.989,0.11,12.168,0.965,2,3.465,3.793,5.793,3.793,1.058,0.86,1,1.901,-0.071,-0.007,0,2,0.901,0.171,-0.558,2,181.801,2,0,1.029,0.993,3.045,1.927,3.644,0.068,1,4.689,1,0.835,3.224,6.118,7.524,8.915,10.3,1.738,0.005,30.958,3.253,0.019,2,2,1.055
5.1,0.795,1.182,1,4.727,6.843,12.218,1.071,3.653,0.123,-0.188,0,0.864,0.076,0.239,0.379,0.038,0.156,0.066,0.102,0.673,0.8,0.043,0.8,0.101,1.6,1.098,1,1.2,3.756,5.756,3.756,0.0,0.0,0,1.931,0.167,-0.256,0,1,1.359,0.165,-0.538,1,30.046,1,0,0.992,1.128,2.398,1.945,3.289,0.063,1,0.188,0,0.0,0.268,0.125,0.082,0.054,0.035,0.325,0.051,17.288,3.075,0.026,1,1,1.019
5.1,1.15,0.845,1,5.416,7.535,11.779,1.245,4.316,0.1,-0.226,1,1.153,0.452,8.065,5.481,0.106,10.735,16.1,13.417,3.42,3.825,18.783,3.825,0.109,16.266,1.186,1,5.335,4.471,6.471,4.471,1.437,1.151,0,1.901,-0.071,-0.246,2,1,0.927,0.17,-1.256,1,164.564,2,1,1.178,1.007,3.045,1.922,3.635,0.07,0,9.388,0,0.86,6.69,12.074,14.758,17.441,20.124,3.903,0.0,3.503,3.326,0.021,1,1,1.094
5.05,0.725,0.993,1,0.0,0.0,12.141,1.05,12.446,0.106,-0.074,0,1.027,0.348,4.521,3.387,0.055,5.819,8.557,7.175,2.693,2.03,9.952,2.03,0.113,12.887,1.054,1,3.634,4.104,6.104,4.104,0.892,0.86,1,1.867,0.066,-0.102,0,1,0.941,0.18,-0.338,1,0.0,0,0,0.996,0.796,0.0,1.888,3.375,0.074,1,4.75,1,0.86,3.201,6.248,7.714,9.16,10.594,1.593,0.24,23.843,3.208,0.02,3,3,0.892
5.0,1.158,0.875,2,4.844,7.002,23.56,1.344,13.347,0.094,-0.332,0,1.054,0.071,0.246,0.413,0.024,0.157,0.067,0.102,0.824,0.8,0.043,0.8,0.113,2.4,1.296,0,1.2,4.685,6.685,4.685,0.4,0.0,1,1.982,0.167,-0.329,1,2,1.024,0.178,0.0,2,77.894,1,1,1.273,0.796,2.398,1.98,3.297,0.073,0,0.188,1,0.0,0.268,0.125,0.082,0.054,0.035,0.325,0.128,6.984,3.146,0.023,3,3,0.696
5.1,1.311,0.895,1,5.416,7.535,11.854,1.258,4.299,0.096,-0.205,1,1.328,0.372,8.06,5.444,0.12,10.734,16.1,13.417,3.235,3.825,18.783,3.825,0.111,11.912,1.149,1,5.335,4.471,6.471,4.471,1.151,0.98,0,1.9,-0.169,-0.187,2,1,0.969,0.17,-0.718,1,140.348,2,1,1.152,1.073,3.045,1.923,3.574,0.072,0,9.388,0,0.0,6.69,12.074,14.758,17.441,20.124,3.903,-0.105,3.503,3.219,0.02,1,1,1.168
5.1,1.534,1.101,1,5.283,7.273,12.076,1.145,12.786,0.086,-0.178,0,1.511,0.149,3.244,2.419,0.053,4.156,6.091,5.111,1.812,1.656,7.083,1.656,0.125,4.606,1.087,1,2.912,3.564,5.564,3.564,0.4,0.247,0,1.856,0.298,-0.118,2,1,0.902,0.185,-0.359,1,152.453,2,1,1.16,0.831,3.045,1.881,3.091,0.082,0,3.407,1,0.0,2.324,4.464,5.504,6.531,7.551,1.195,0.178,20.479,2.967,0.011,3,3,0.802
7.3,0.976,0.919,0,4.727,6.783,0.0,1.314,13.16,0.099,-0.249,0,0.753,0.142,0.736,0.958,0.03,0.57,0.334,0.439,1.324,0.86,0.252,0.86,0.12,4.12,1.233,0,1.72,3.141,5.141,3.141,0.8,0.4,1,1.887,0.149,-0.218,1,0,0.927,0.182,0.0,0,73.373,1,2,1.261,0.901,2.398,1.921,3.121,0.079,0,0.188,1,0.0,0.268,0.125,0.082,0.054,0.035,0.325,0.051,3.257,2.809,0.019,3,3,0.743
5.1,0.936,1.33,2,2.708,5.38,11.398,0.96,9.133,0.116,-0.049,0,0.973,0.212,3.031,2.53,0.035,3.659,5.052,4.344,2.269,1.437,5.771,1.437,0.108,8.703,0.977,2,2.873,3.619,5.619,3.619,0.86,0.86,1,1.954,0.012,-0.096,0,1,1.218,0.171,-0.698,1,0.0,0,1,1.058,0.974,0.0,1.97,3.484,0.069,1,0.0,1,0.795,0.0,0.0,0.0,0.0,0.0,0.0,0.084,16.859,3.191,0.021,2,2,1.012
5.0,1.067,0.759,2,0.0,0.0,11.491,0.996,13.105,0.094,-0.006,0,0.924,0.249,4.508,3.32,0.053,5.82,8.563,7.18,2.488,2.032,9.96,2.032,0.121,9.474,1.007,1,3.636,3.601,5.601,3.601,0.9,0.86,0,2.005,0.044,-0.023,0,1,0.902,0.189,-0.155,1,0.0,0,2,1.028,0.951,0.0,2.031,3.219,0.078,0,4.754,1,0.546,3.201,6.253,7.72,9.167,10.603,1.593,0.052,2.328,3.114,0.017,3,3,0.942
5.3,1.324,0.906,2,4.844,7.034,25.875,0.953,4.72,0.101,-0.014,1,1.469,0.302,5.333,4.029,0.055,6.695,9.472,8.078,2.902,2.035,10.869,2.035,0.114,11.178,0.961,2,4.069,4.057,6.057,4.057,1.94,1.058,0,1.916,-0.029,-0.026,1,2,1.113,0.183,-0.11,2,82.897,1,1,1.043,1.029,2.398,1.948,3.832,0.072,0,4.539,0,0.555,3.13,5.912,7.263,8.602,9.936,1.668,-0.055,2.144,3.584,0.018,1,1,1.007
6.4,1.094,0.82,3,4.844,7.034,37.278,0.967,4.593,0.096,-0.018,1,1.222,0.393,5.557,4.285,0.054,6.889,9.62,8.248,3.175,2.035,10.999,2.035,0.114,14.949,0.999,3,4.069,4.057,6.057,4.057,1.94,1.886,0,1.916,-0.02,-0.053,1,3,0.899,0.183,-0.757,3,85.876,1,1,1.001,1.004,2.398,1.947,3.832,0.072,0,5.127,0,1.058,3.728,6.48,7.809,9.126,10.437,2.221,-0.032,2.144,3.586,0.019,1,1,0.998
5.59,1.057,1.361,2,4.844,7.018,12.272,1.191,0.0,0.119,-0.199,0,0.966,0.291,1.831,1.916,0.042,1.782,1.78,1.767,2.038,1.058,1.816,1.058,0.11,7.277,1.169,2,2.117,3.657,5.657,3.657,0.86,0.86,0,1.924,-0.358,-0.227,0,1,1.726,0.175,0.425,1,45.868,1,0,1.17,1.32,2.398,1.935,3.28,0.073,0,0.0,0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.351,0.0,2.755,0.017,0,0,1.336
5.854,0.717,0.682,0,4.727,6.862,0.0,0.859,13.292,0.102,0.078,1,0.805,0.289,8.058,5.421,0.12,10.734,16.1,13.416,3.067,3.825,18.783,3.825,0.11,9.251,0.878,0,5.335,4.46,6.46,4.46,0.4,0.4,1,1.911,-0.197,0.073,1,0,0.717,0.176,0.0,0,77.147,1,2,0.969,1.183,2.398,1.933,3.271,0.07,0,9.388,1,0.0,6.69,12.074,14.758,17.441,20.124,3.903,-0.177,4.656,2.895,0.014,3,3,1.224
5.05,1.03,1.236,0,5.283,7.273,0.0,0.97,8.596,0.101,0.022,0,1.021,0.183,1.308,1.557,0.023,1.087,0.718,0.89,1.856,0.86,0.571,0.86,0.113,6.76,0.915,0,1.72,3.446,5.446,3.446,0.86,0.86,0,1.982,0.184,0.064,2,0,1.2,0.177,0.0,0,174.036,2,1,1.004,0.825,3.045,1.997,3.285,0.072,1,0.188,1,0.8,0.268,0.125,0.082,0.054,0.035,0.325,0.11,24.676,3.004,0.015,2,2,0.765
5.5,0.88,1.807,0,0.0,0.0,0.0,0.957,8.093,0.098,-0.021,0,1.069,0.07,0.016,0.097,0.017,0.003,0.0,0.0,0.495,0.4,0.0,0.4,0.126,1.6,0.944,0,0.8,3.205,5.205,3.205,0.4,0.0,1,1.873,-0.116,0.023,0,0,1.735,0.195,0.0,0,0.0,0,0,1.002,1.075,0.0,1.907,2.775,0.084,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.157,19.187,2.591,0.014,2,2,1.069
5.0,0.828,1.017,0,5.416,7.545,0.0,0.834,16.786,0.103,0.156,1,1.139,0.14,1.782,1.684,0.033,1.924,2.286,2.095,1.676,1.128,2.49,1.128,0.107,4.776,0.804,0,2.256,3.811,5.811,3.811,0.86,0.4,0,1.876,-0.11,0.187,1,0,1.25,0.172,0.0,0,141.873,2,3,0.84,1.103,3.045,1.902,3.464,0.068,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,38.533,3.006,0.016,4,4,1.071
5.3,0.761,0.925,0,5.352,7.413,0.0,1.018,11.752,0.102,-0.133,0,0.921,0.066,0.593,0.739,0.033,0.469,0.283,0.366,0.908,0.86,0.217,0.86,0.111,1.72,1.083,0,1.72,3.275,5.275,3.275,0.0,0.0,0,1.887,0.055,-0.125,2,0,0.753,0.178,0.0,0,100.166,2,0,1.105,1.029,3.045,1.901,2.969,0.073,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,2.104,2.818,0.015,3,3,0.741
7.5,1.015,0.856,0,4.844,7.081,0.0,1.164,12.814,0.116,-0.097,0,1.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,1.088,0,0.0,3.348,5.348,3.348,0.0,0.0,0,1.915,-0.014,-0.11,1,0,0.868,0.164,0.0,0,18.629,1,2,1.082,1.17,2.398,1.94,2.777,0.065,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.236,3.074,2.334,0.027,3,3,0.733
5.1,1.645,1.288,1,0.0,0.0,12.191,1.131,8.584,0.098,-0.158,0,1.561,0.123,3.244,2.415,0.053,4.156,6.091,5.111,1.758,1.656,7.083,1.656,0.121,3.806,1.072,1,2.912,3.563,5.563,3.563,0.247,0.0,0,2.014,0.103,-0.099,0,1,1.198,0.182,-0.293,1,0.0,0,2,1.167,0.94,0.0,2.038,3.2,0.077,0,3.407,0,0.0,2.324,4.464,5.504,6.531,7.551,1.195,0.028,4.276,2.748,0.016,2,2,0.87
5.7,1.595,1.32,1,5.352,7.413,12.3,1.19,13.221,0.097,-0.204,0,1.514,0.103,3.244,2.415,0.045,4.156,6.091,5.111,1.758,1.656,7.083,1.656,0.114,3.806,1.074,1,2.912,3.563,5.563,3.563,0.247,0.0,0,1.944,0.113,-0.092,0,1,1.212,0.176,-0.31,1,175.138,2,0,1.318,0.981,3.045,1.972,3.293,0.071,0,3.407,1,0.0,2.324,4.464,5.504,6.531,7.551,1.195,-0.027,16.047,2.94,0.02,3,3,0.844
5.1,0.863,1.079,3,4.949,7.222,34.073,1.074,0.0,0.119,-0.114,0,0.865,0.394,6.124,4.442,0.104,7.9,11.6,9.732,2.953,2.612,13.489,2.612,0.102,9.847,1.09,1,4.612,3.783,5.783,3.783,1.987,0.324,0,1.938,0.058,-0.118,2,1,1.022,0.165,-0.126,3,22.559,1,0,1.052,1.014,2.398,1.959,3.672,0.065,0,6.694,0,0.0,4.731,8.63,10.557,12.48,14.402,2.675,0.05,4.901,3.226,0.016,0,0,0.956
5.05,0.812,0.689,2,0.0,0.0,25.817,0.996,8.877,0.099,-0.029,0,0.776,0.305,7.186,5.044,0.064,9.348,13.675,11.511,3.153,2.95,15.838,2.95,0.114,14.02,1.041,0,5.9,5.35,7.35,5.35,0.86,0.8,1,2.011,0.038,-0.06,0,2,0.974,0.184,0.0,2,0.0,0,0,1.009,0.91,0.0,1.997,3.27,0.075,0,0.482,1,0.8,0.653,0.337,0.229,0.153,0.1,0.766,0.055,4.227,3.232,0.022,2,2,0.9
5.2,0.607,0.801,0,5.416,7.526,0.0,0.884,9.237,0.106,0.047,1,0.692,0.031,0.008,0.05,0.015,0.001,0.0,0.0,0.278,0.4,0.0,0.4,0.11,0.8,0.958,0,0.8,3.299,5.299,3.299,0.0,0.0,0,1.861,0.003,-0.029,1,0,0.914,0.174,0.0,0,102.924,2,2,1.02,0.948,3.045,1.902,2.886,0.073,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,26.299,2.641,0.019,2,2,1.067
5.824,1.399,1.257,2,4.443,6.293,26.043,0.975,9.424,0.11,0.01,0,1.148,0.309,4.354,3.28,0.047,5.607,8.278,6.929,2.653,1.989,9.639,1.989,0.11,12.968,0.945,2,3.465,3.94,5.94,3.94,1.058,0.86,1,1.899,-0.009,0.032,0,2,1.105,0.176,-0.007,2,95.957,1,0,1.052,0.997,2.398,1.925,3.579,0.069,0,4.691,1,0.835,3.237,6.118,7.524,8.915,10.3,1.803,-0.036,4.227,3.207,0.017,2,2,0.956
5.1,1.175,0.786,1,5.416,7.535,12.001,1.306,4.347,0.1,-0.249,1,1.197,0.426,8.06,5.453,0.106,10.734,16.1,13.417,3.345,3.825,18.783,3.825,0.109,15.352,1.202,1,5.335,4.471,6.471,4.471,1.151,0.98,0,1.901,-0.063,-0.255,2,1,0.879,0.17,-0.756,1,164.564,2,1,1.198,1.012,3.045,1.922,3.575,0.07,0,9.388,0,0.86,6.69,12.074,14.758,17.441,20.124,3.903,0.003,3.503,3.322,0.021,1,1,1.08
5.0,0.906,1.179,0,5.352,7.413,0.0,1.008,12.868,0.098,-0.019,1,0.808,0.343,7.863,5.582,0.091,10.199,14.923,12.557,3.471,3.272,17.292,3.272,0.114,12.334,1.041,0,6.545,4.438,6.438,4.438,2.035,0.86,0,1.943,-0.082,-0.073,1,0,1.196,0.181,0.0,0,164.111,2,1,1.044,0.93,3.045,1.966,4.058,0.073,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,2.144,3.247,0.014,3,3,0.996
5.3,1.351,0.964,2,4.844,7.018,25.46,0.994,4.567,0.094,-0.057,1,1.386,0.329,5.333,4.029,0.06,6.695,9.472,8.078,2.902,2.035,10.869,2.035,0.116,11.178,1.023,2,4.069,4.057,6.057,4.057,1.94,1.058,0,1.912,-0.024,-0.092,1,2,1.124,0.185,-0.142,2,74.591,1,1,1.025,1.017,2.398,1.944,3.832,0.073,0,4.539,0,0.555,3.13,5.912,7.263,8.602,9.936,1.668,-0.037,2.144,3.582,0.019,1,1,1.004
5.921,1.0,0.436,2,5.352,7.424,23.689,1.029,14.245,0.101,-0.049,0,0.851,0.157,1.026,1.271,0.023,0.841,0.564,0.689,1.661,0.916,0.461,0.916,0.108,6.298,1.043,0,1.776,4.375,6.375,4.375,0.86,0.8,0,1.952,-0.071,-0.045,3,2,0.692,0.169,0.0,2,149.966,2,1,1.152,1.151,3.045,1.975,3.345,0.068,0,0.515,1,0.4,0.581,0.441,0.373,0.314,0.264,0.57,-0.182,6.576,3.098,0.015,3,3,1.011
5.4,1.372,0.623,2,4.727,6.843,12.657,1.122,4.596,0.108,-0.136,1,1.312,0.161,1.47,1.488,0.032,1.501,1.626,1.556,1.641,1.058,1.706,1.058,0.108,5.317,1.081,3,2.117,3.682,5.682,3.682,0.8,0.8,0,1.938,-0.098,-0.096,1,1,0.677,0.169,-0.168,1,55.207,1,1,0.966,1.073,2.398,1.959,3.195,0.066,1,0.346,0,0.0,0.479,0.237,0.158,0.104,0.068,0.57,-0.158,17.104,3.178,0.014,1,1,1.03
5.4,0.854,1.347,1,4.727,6.843,12.274,1.132,3.684,0.123,-0.214,0,0.906,0.076,0.239,0.379,0.038,0.156,0.066,0.102,0.673,0.8,0.043,0.8,0.101,1.6,1.121,1,1.2,3.753,5.753,3.753,0.0,0.0,0,1.932,0.0,-0.251,0,1,1.48,0.165,-0.458,1,30.046,1,0,1.098,1.221,2.398,1.945,3.204,0.063,0,0.188,0,0.0,0.268,0.125,0.082,0.054,0.035,0.325,-0.111,2.328,3.06,0.026,1,1,1.095
5.9,1.294,0.944,0,4.727,6.862,0.0,0.986,13.75,0.095,-0.045,1,1.466,0.076,0.157,0.354,0.023,0.069,0.013,0.03,0.781,0.657,0.006,0.657,0.116,2.115,0.96,0,1.315,3.293,5.293,3.293,0.4,0.0,1,1.885,-0.025,-0.012,0,0,1.376,0.183,0.0,0,59.154,1,1,1.092,1.046,2.398,1.918,2.838,0.073,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.111,4.227,2.769,0.019,3,3,0.969
6.398,0.429,0.516,0,4.727,6.862,0.0,0.881,9.043,0.109,0.053,1,0.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.898,0,0.0,3.271,5.271,3.271,0.0,0.0,0,1.902,-0.208,0.062,1,0,0.589,0.18,0.0,0,66.493,1,1,0.902,1.225,2.398,1.926,2.938,0.071,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.227,17.717,2.829,0.01,2,2,1.219
5.854,0.931,0.685,1,5.416,7.526,0.0,1.108,8.706,0.11,-0.128,0,1.035,0.133,4.456,3.234,0.067,5.698,8.196,6.946,2.077,1.869,9.447,1.869,0.109,3.737,1.081,1,3.737,3.778,5.778,3.778,0.0,0.0,0,1.927,-0.207,-0.125,0,0,0.681,0.172,0.742,0,119.434,2,1,1.156,1.156,3.045,1.945,3.217,0.07,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.134,11.771,3.053,0.013,2,2,1.215
6.2,1.077,1.963,3,4.595,6.581,11.886,1.057,4.005,0.104,-0.081,0,1.052,0.163,3.375,2.509,0.068,4.328,6.345,5.325,1.825,1.691,7.378,1.691,0.115,4.069,1.043,3,2.985,3.617,5.617,3.617,0.344,0.0,0,1.96,-0.049,-0.054,1,1,1.665,0.177,1.039,1,48.187,1,0,1.044,1.016,2.398,1.983,3.024,0.074,0,3.537,0,0.0,2.396,4.643,5.728,6.799,7.862,1.195,-0.075,6.42,2.836,0.013,1,1,1.01
7.237,1.262,1.018,1,4.844,7.05,12.057,1.138,8.06,0.112,-0.186,0,1.145,0.111,2.271,1.845,0.056,2.72,3.658,3.184,1.45,1.277,4.138,1.277,0.112,2.555,1.113,1,2.555,3.646,5.646,3.646,0.0,0.0,0,1.844,-0.113,-0.189,2,1,0.88,0.173,0.052,1,55.74,1,0,1.127,1.122,2.398,1.877,3.093,0.071,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.111,5.513,2.686,0.015,2,2,1.109
7.824,1.142,0.831,3,5.533,7.703,25.049,1.261,0.0,0.091,-0.243,0,1.031,0.188,1.93,1.868,0.034,2.01,2.193,2.099,1.863,1.058,2.291,1.058,0.115,5.833,1.201,3,2.117,3.668,5.668,3.668,1.058,0.8,0,1.872,-0.067,-0.201,2,2,0.887,0.18,-0.06,2,154.273,2,0,1.157,1.029,3.045,1.891,3.635,0.072,1,0.188,0,0.0,0.268,0.125,0.082,0.054,0.035,0.325,-0.046,20.474,2.996,0.02,0,0,1.055
5.1,1.306,1.244,1,5.416,7.516,0.0,1.139,4.406,0.099,-0.196,1,1.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.0,1.122,0,0.0,3.081,5.081,3.081,0.0,0.0,0,1.911,0.161,-0.166,2,0,1.532,0.178,0.0,0,83.254,2,1,1.208,0.801,3.045,1.934,3.008,0.079,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,16.059,2.357,0.008,1,1,0.751
5.1,0.866,0.986,2,5.283,7.273,23.721,0.928,0.0,0.097,0.042,0,0.88,0.318,4.187,3.111,0.081,5.408,7.994,6.688,2.349,1.943,9.312,1.943,0.11,7.633,0.948,2,3.352,3.739,5.739,3.739,1.058,0.736,0,1.933,0.002,0.017,1,2,0.919,0.172,0.117,2,87.049,2,0,0.954,0.967,3.045,1.962,3.657,0.069,0,4.549,0,0.079,3.138,5.925,7.279,8.621,9.957,1.668,0.017,14.528,3.045,0.019,0,0,0.949
5.278,0.994,0.938,0,0.0,0.0,0.0,1.117,8.754,0.103,-0.125,0,1.124,0.248,1.446,1.691,0.028,1.222,0.837,1.019,1.979,0.86,0.677,0.86,0.117,7.68,1.036,0,1.72,3.304,5.304,3.304,0.86,0.86,0,1.986,-0.144,-0.055,0,0,0.964,0.186,0.0,0,0.0,0,1,1.194,1.088,0.0,2.008,3.021,0.074,0,0.0,1,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.126,54.451,2.877,0.014,2,2,1.121
5.05,0.811,0.661,2,4.595,6.581,22.593,0.885,8.797,0.089,0.017,0,0.95,0.234,7.188,5.052,0.067,9.348,13.675,11.511,3.102,2.95,15.838,2.95,0.119,10.316,0.97,0,5.9,5.046,7.046,5.046,1.151,0.657,0,2.0,0.02,0.001,2,2,0.713,0.184,0.0,2,115.698,1,1,0.95,0.95,2.398,2.024,3.295,0.075,1,0.0,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.036,28.186,3.144,0.014,2,2,0.935
5.0,0.759,0.358,0,5.416,7.535,0.0,1.001,12.061,0.089,-0.064,2,0.792,0.435,8.751,6.114,0.093,11.427,16.793,14.11,3.749,3.825,19.476,3.825,0.112,17.821,1.111,0,5.335,4.461,6.461,4.461,3.825,0.86,0,1.904,-0.032,-0.137,1,0,0.408,0.176,0.0,0,199.753,2,3,0.909,1.083,3.045,1.926,4.46,0.071,0,10.082,0,0.4,7.382,12.767,15.451,18.134,20.818,4.586,0.002,13.915,3.274,0.017,3,3,1.021
5.2,1.156,1.126,2,0.0,0.0,22.96,1.195,7.701,0.094,-0.185,0,1.186,0.398,5.221,3.989,0.075,6.533,9.275,7.891,2.902,2.035,10.674,2.035,0.122,10.749,1.195,2,4.069,4.057,6.057,4.057,1.656,1.437,0,2.058,-0.016,-0.147,0,2,1.26,0.19,-1.507,2,0.0,0,1,1.053,0.994,0.0,2.075,3.58,0.078,0,3.407,0,0.247,2.324,4.464,5.504,6.531,7.551,1.195,0.022,6.604,3.562,0.021,2,2,1.009
5.0,1.122,1.905,4,4.727,6.783,11.741,0.983,3.988,0.091,0.011,0,1.191,0.233,4.119,3.072,0.076,5.224,7.474,6.346,2.183,1.759,8.603,1.759,0.127,5.354,0.986,3,3.519,3.768,5.768,3.768,0.918,0.0,0,1.892,-0.031,0.035,0,1,2.101,0.195,0.112,1,59.908,1,0,0.989,0.954,2.398,1.919,2.831,0.086,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.081,0.0,2.55,0.015,1,1,0.968
5.1,1.006,1.433,3,5.476,7.627,26.127,0.949,9.66,0.121,0.018,0,1.067,0.189,2.084,1.93,0.032,2.33,2.95,2.626,1.957,1.2,3.29,1.2,0.103,7.2,0.897,4,2.4,3.836,5.836,3.836,0.8,0.8,1,2.006,-0.148,0.071,1,2,1.234,0.164,-0.221,2,129.391,2,2,1.077,1.1,3.045,2.029,3.303,0.065,0,0.346,1,0.8,0.479,0.237,0.158,0.104,0.068,0.57,-0.182,15.814,3.199,0.016,2,2,1.11
6.086,0.727,0.855,1,4.727,6.862,12.668,0.864,8.533,0.103,0.088,0,0.961,0.17,4.494,3.266,0.056,5.814,8.557,7.174,2.272,2.03,9.952,2.03,0.114,6.127,0.882,1,3.634,3.764,5.764,3.764,0.892,0.141,0,1.917,-0.133,0.05,1,1,0.818,0.182,-0.323,1,96.441,1,1,0.911,1.097,2.398,1.938,3.347,0.074,1,4.75,0,0.0,3.201,6.248,7.714,9.16,10.594,1.593,-0.085,22.737,2.919,0.016,2,2,1.111
8.398,0.637,0.878,2,4.727,6.843,12.565,0.915,8.894,0.107,-0.043,1,0.698,0.301,7.188,5.057,0.078,9.348,13.675,11.511,3.161,2.95,15.838,2.95,0.115,11.457,1.034,1,5.9,4.334,6.334,4.334,1.058,0.86,0,1.907,-0.223,-0.125,1,1,0.938,0.185,-0.347,1,103.366,1,1,1.003,1.184,2.398,1.93,3.477,0.075,1,0.0,0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,-0.185,20.045,3.131,0.014,2,2,1.251
6.959,0.732,0.827,1,4.727,6.862,12.449,0.906,8.472,0.105,0.051,0,0.97,0.132,4.312,3.1,0.057,5.601,8.273,6.927,2.076,1.987,9.631,1.987,0.113,4.622,0.899,1,3.497,3.629,5.629,3.629,0.324,0.0,0,1.919,-0.143,0.068,1,1,0.82,0.18,-0.269,1,92.654,1,1,0.884,1.136,2.398,1.941,3.347,0.074,2,4.654,0,0.0,3.168,6.091,7.5,8.894,10.279,1.593,-0.119,37.697,2.926,0.017,2,2,1.112
5.602,0.6,0.551,0,4.727,6.862,0.0,0.833,8.784,0.108,0.123,0,0.922,0.081,0.597,0.763,0.028,0.47,0.283,0.367,1.029,0.86,0.217,0.86,0.112,2.52,0.853,0,1.72,3.349,5.349,3.349,0.4,0.0,0,1.918,-0.204,0.111,1,0,0.575,0.177,0.0,0,77.213,1,1,0.87,1.183,2.398,1.941,2.92,0.073,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.164,22.737,2.87,0.015,2,2,1.21
7.481,0.717,0.844,2,4.727,6.862,12.632,0.986,8.54,0.106,-0.011,0,0.908,0.142,1.692,1.74,0.027,1.676,1.723,1.688,1.824,1.058,1.776,1.058,0.114,5.557,0.988,1,2.117,3.478,5.478,3.478,0.86,0.86,0,1.918,-0.171,-0.038,1,1,0.861,0.181,-0.356,1,106.966,1,1,0.989,1.136,2.398,1.94,3.345,0.074,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13,22.737,3.115,0.016,2,2,1.149
5.796,0.589,0.536,0,4.727,6.862,0.0,0.933,8.805,0.106,0.021,0,1.008,0.04,0.149,0.317,0.02,0.067,0.013,0.03,0.623,0.657,0.006,0.657,0.113,1.315,0.933,0,1.315,3.349,5.349,3.349,0.0,0.0,0,1.924,-0.135,0.014,1,0,0.612,0.178,0.0,0,84.653,1,1,0.964,1.109,2.398,1.95,3.125,0.073,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107,22.737,2.918,0.013,2,2,1.118
