pXC50,nROH,SsOH,NsOH,O.057,Eig10_AEA.dm.,ATS5s,nArNHR,nPyrimidines,IC4,C.035,Eig08_AEA.bo.,nDB,nTriazoles,SpMax8_Bh.v.,Eig12_AEA.bo.,CATS2D_02_AA,SpMin3_Bh.i.,CATS2D_04_AN,nCconj,nBnz,IC5,NdO,O.058,Eig12_EA.bo.,Eig12_EA.ri.,Eig12_AEA.ri.,Eig12_EA.ed.,SM07_AEA.ri.,SpMax3_Bh.p.,ATS1s,ATS5m,C.044,P_VSA_i_2,CATS2D_03_DA,CATS2D_01_AN,CATS2D_01_DN,CATS2D_02_NL,CATS2D_01_AA,H.051,SpAD_AEA.ed.,Eig10_AEA.ri.,ATS3v,ATS6v,P_VSA_e_5,Eig06_AEA.dm.,CATS2D_03_AA,Eig10_EA.ri.,N.075,NaaN,Eig08_AEA.dm.,SpAD_AEA.dm.,CATS2D_09_NL,SpMax7_Bh.m.,CATS2D_08_NL,Eig11_AEA.bo.,P_VSA_i_3,Eig10_EA,SM04_AEA.dm.,nCbH,RDSQ,CATS2D_03_NL,ATS5v,Pol,MPC01,MWC01,nBO
6.367,1,9.63,1,1,1.121,6.086,1,0,5.031,0,3.0,1,0,2.715,2.453,0,1.724,1,1,3,5.031,1,1,1.416,1.0,2.0,2.136,2.136,3.682,5.16,3.977,0,155.115,0,1,1,2,0,0,48.205,2.005,4.022,3.795,67.828,2.322,0,1.0,1,1,1.788,47.96,1,2.908,1,2.5,244.395,1.024,1.024,12,248.012,2,3.937,47,3.466,3.466,31
7.62,1,9.83,1,1,1.624,6.296,0,0,5.436,0,3.004,1,0,2.833,2.525,1,1.72,2,1,3,5.436,1,1,1.526,1.101,2.104,2.792,2.792,3.729,5.251,4.278,0,153.109,0,1,1,2,0,0,56.538,2.383,4.192,4.161,67.828,2.513,0,1.36,1,1,1.931,55.367,1,2.91,2,2.698,267.937,1.414,1.414,10,310.652,2,4.242,58,3.584,3.584,35
7.398,1,9.926,1,1,1.657,6.332,0,0,5.491,0,3.324,1,0,2.895,2.671,0,1.758,1,1,3,5.491,1,1,1.75,1.18,2.184,2.849,2.849,3.779,5.318,4.383,0,175.308,0,1,1,2,0,0,60.228,2.462,4.274,4.328,78.828,2.449,0,1.437,1,1,2.074,58.506,1,3.063,2,2.801,314.25,1.491,1.491,10,340.836,2,4.38,63,3.638,3.638,37
7.62,1,9.841,1,1,1.699,6.407,0,0,5.441,0,3.204,1,0,2.846,2.574,1,1.742,2,1,3,5.441,1,1,1.603,1.126,2.14,3.189,3.189,3.756,5.344,4.371,0,154.934,0,1,1,2,0,0,61.495,2.507,4.258,4.243,67.828,2.671,0,1.482,1,1,2.183,59.979,2,3.135,2,2.744,267.937,1.517,1.517,10,349.692,2,4.308,63,3.664,3.664,38
4.0,0,0.0,0,0,0.098,5.01,1,1,4.638,1,2.19,0,1,2.042,0.681,4,1.173,0,0,1,4.638,0,0,-0.951,-0.682,0.226,-2.004,-2.004,3.233,4.679,3.224,1,77.454,1,0,0,0,1,3,30.591,0.507,3.388,3.144,0.0,1.266,1,-0.258,3,3,0.821,29.95,0,2.45,0,0.856,145.089,-0.4,-0.4,4,131.446,0,3.186,25,3.045,3.045,20
7.469,1,9.879,1,1,1.655,6.275,0,0,5.473,0,3.025,1,0,2.849,2.525,1,1.726,2,1,3,5.473,1,1,1.526,1.094,2.097,2.563,2.563,3.731,5.279,4.284,0,160.115,0,1,1,2,0,0,57.803,2.462,4.232,4.224,78.828,2.589,0,1.444,1,1,2.066,56.716,2,3.07,2,2.65,314.25,1.474,1.474,10,321.358,2,4.297,59,3.611,3.611,36
7.081,1,9.66,1,1,1.158,6.098,1,0,5.147,0,3.0,1,0,2.763,2.451,0,1.723,1,1,3,5.208,1,1,1.414,1.0,2.0,2.136,2.136,3.681,5.16,4.017,0,155.115,0,1,1,2,0,0,48.196,2.005,4.022,3.864,67.828,2.313,0,1.0,1,1,1.751,48.044,2,2.893,2,2.5,244.395,1.026,1.026,12,251.028,2,3.967,47,3.466,3.466,31
6.886,1,9.825,1,1,1.387,6.179,0,0,5.283,0,3.049,1,0,2.833,2.5,0,1.755,1,1,3,5.283,1,1,1.5,1.0,2.0,2.279,2.279,3.774,5.208,4.191,0,160.261,0,1,1,2,0,0,54.108,2.341,4.152,4.084,67.828,2.343,0,1.337,1,1,1.753,53.571,2,2.91,2,2.602,244.395,1.349,1.349,11,295.917,2,4.178,55,3.555,3.555,34
8.347,1,9.823,1,1,1.407,6.182,0,0,5.283,0,3.049,1,0,2.833,2.5,1,1.747,2,1,3,5.283,1,1,1.5,1.0,2.0,2.279,2.279,3.769,5.205,4.195,0,166.123,0,1,1,2,0,0,54.108,2.334,4.146,4.088,67.828,2.351,0,1.326,1,1,1.754,53.517,2,2.91,2,2.602,256.166,1.349,1.349,11,295.917,2,4.177,55,3.555,3.555,34
6.699,1,9.279,1,1,1.0,5.668,0,0,4.765,0,2.821,2,0,2.703,1.223,0,1.637,0,3,2,4.765,1,1,-0.444,-0.256,0.678,-0.507,-0.507,3.598,4.981,3.675,0,115.78,0,0,0,0,0,0,37.863,1.075,3.763,3.378,67.828,2.404,0,0.156,0,0,1.533,39.893,0,2.962,0,1.441,263.837,0.233,0.233,7,171.285,0,3.547,36,3.219,3.219,24
7.824,1,9.841,1,1,1.471,6.205,0,0,5.273,0,3.003,1,0,2.833,2.5,1,1.723,2,1,3,5.273,1,1,1.5,1.0,2.0,2.279,2.279,3.729,5.197,4.209,0,153.465,0,1,1,2,0,0,54.108,2.334,4.173,4.14,67.828,2.373,0,1.326,1,1,1.78,53.551,2,2.91,2,2.526,279.708,1.349,1.349,11,295.917,2,4.223,55,3.555,3.555,34
7.523,1,9.825,1,1,1.486,6.312,0,0,5.273,0,3.221,1,0,2.833,2.5,1,1.72,2,1,3,5.273,1,1,1.5,1.0,2.0,2.38,2.38,3.729,5.25,4.315,0,153.109,0,1,1,2,0,0,56.022,2.334,4.188,4.172,67.828,2.66,0,1.327,1,1,2.128,55.428,2,2.911,2,2.535,267.937,1.349,1.349,10,311.259,2,4.25,57,3.584,3.584,35
7.503,1,9.25,1,1,1.0,5.542,0,0,4.536,0,2.5,2,0,2.689,0.772,0,1.636,0,3,2,4.536,1,1,-0.924,-0.663,0.36,-1.532,-1.532,3.595,4.93,3.296,0,127.731,0,0,0,0,0,0,33.615,0.995,3.627,3.257,67.828,1.824,0,0.031,0,0,1.191,35.699,0,2.687,0,1.313,209.081,0.033,0.033,9,147.525,0,3.419,30,3.135,3.135,22
6.481,1,9.621,1,1,1.285,6.134,0,0,5.182,0,3.003,1,0,2.825,2.498,1,1.741,2,1,3,5.241,1,1,1.481,1.0,2.0,2.136,2.136,3.697,5.193,4.023,0,162.623,0,1,1,2,0,0,49.444,2.08,4.049,3.84,78.828,2.412,0,1.065,1,1,1.827,49.526,2,2.91,2,2.5,278.937,1.12,1.12,12,258.299,2,3.958,48,3.497,3.497,32
6.721,1,9.292,1,1,1.116,5.679,0,0,4.993,0,2.749,2,0,2.691,0.969,0,1.637,0,3,2,4.993,1,1,-0.518,-0.257,0.506,-0.91,-0.91,3.601,4.98,3.751,0,115.78,0,0,0,0,0,0,37.739,1.037,3.747,3.448,67.828,2.382,0,0.077,0,0,1.443,39.613,0,2.96,0,1.383,263.837,0.085,0.085,7,171.969,0,3.577,35,3.219,3.219,24
6.77,1,9.272,1,1,1.383,6.111,0,0,4.998,0,2.861,2,0,2.694,1.419,0,1.641,0,3,2,4.998,1,1,-0.26,-0.145,0.736,-0.329,-0.329,3.602,5.141,3.962,0,123.225,0,0,0,0,0,0,43.145,1.965,3.837,3.661,67.828,2.639,0,0.957,0,0,1.604,43.778,0,2.963,0,1.551,224.688,1.0,1.0,7,212.313,0,3.752,42,3.332,3.332,27
6.481,1,9.315,1,1,1.412,5.789,0,0,4.993,0,2.839,2,0,2.704,1.297,0,1.637,0,3,2,4.993,1,1,-0.385,-0.209,0.708,-0.382,-0.382,3.601,5.005,3.953,0,109.804,0,0,0,0,0,0,40.027,1.188,3.819,3.519,67.828,2.563,0,0.236,0,0,1.887,42.045,0,3.08,0,1.478,291.214,0.311,0.311,6,185.071,0,3.638,39,3.258,3.258,25
4.0,0,0.0,0,0,0.184,5.258,1,1,4.329,1,2.468,0,1,2.547,0.737,4,1.325,0,0,1,4.329,0,0,-0.756,-0.584,0.363,-1.516,-1.516,3.237,4.822,3.276,1,93.502,1,0,0,0,1,3,34.015,0.973,3.581,3.269,0.0,1.445,1,0.024,3,3,1.0,32.924,0,2.545,0,0.962,176.567,0.026,0.026,4,150.24,0,3.413,29,3.135,3.135,22
4.0,0,0.0,0,0,0.648,5.168,1,1,4.708,1,2.243,0,1,2.325,0.887,4,1.498,0,0,1,4.822,0,0,-0.564,-0.417,0.501,-1.095,-1.095,3.334,4.755,3.262,1,78.451,1,0,0,0,1,3,35.066,1.456,3.625,3.295,0.0,1.807,1,0.46,3,3,1.122,34.984,0,2.464,0,1.225,164.795,0.464,0.464,3,159.565,0,3.362,29,3.178,3.178,23
4.0,0,0.0,0,0,0.17,5.268,1,1,4.391,1,2.468,0,1,2.547,0.737,4,1.457,0,0,1,4.391,0,0,-0.756,-0.588,0.371,-1.516,-1.516,3.376,4.802,3.272,1,94.789,1,0,0,0,1,3,34.015,0.98,3.623,3.288,0.0,1.294,1,0.024,3,3,1.0,33.024,0,2.545,0,0.962,188.338,0.026,0.026,4,150.24,0,3.432,29,3.135,3.135,22
4.301,0,0.0,0,0,0.678,5.366,0,0,3.95,0,2.307,1,0,2.57,0.5,0,1.435,0,1,1,3.95,0,0,-1.0,-0.931,0.0,-2.538,-2.538,3.438,4.846,3.55,0,105.32,0,0,0,0,1,0,32.51,0.74,3.653,3.248,9.734,2.187,0,-0.157,1,1,1.0,35.663,0,2.519,0,0.657,174.53,-0.175,-0.175,4,142.706,0,3.438,28,3.091,3.091,21
4.301,0,0.0,0,0,0.916,5.842,0,0,4.834,0,2.5,1,0,2.69,1.219,0,1.572,0,1,1,4.834,0,0,0.138,0.123,1.058,0.22,0.22,3.57,5.051,3.81,0,95.616,0,0,0,0,1,2,38.632,1.743,3.718,3.56,20.734,1.803,0,0.745,1,1,1.078,38.108,0,2.788,0,1.47,232.614,0.786,0.786,4,184.392,0,3.666,31,3.296,3.296,26
4.301,0,0.0,0,0,0.51,5.285,0,0,4.182,0,2.27,1,0,1.792,0.5,0,1.212,0,1,1,4.182,0,0,-1.0,-0.7,0.0,-3.0,-3.0,3.175,4.803,3.251,0,78.827,0,0,0,0,1,3,31.121,0.304,3.403,2.923,9.734,1.345,0,-0.629,1,1,1.0,30.633,0,2.595,0,0.544,103.903,-0.66,-0.66,4,131.556,0,3.069,26,3.045,3.045,20
4.301,0,0.0,0,0,-0.232,5.087,0,0,4.127,0,2.262,1,0,2.521,0.5,0,1.326,0,1,1,4.127,0,0,-1.131,-0.9,0.0,-2.039,-2.039,3.241,4.729,3.174,0,87.432,0,0,0,0,1,3,29.625,0.303,3.488,3.033,9.734,1.344,0,-0.629,1,1,1.0,29.642,0,2.658,0,0.539,174.53,-0.661,-0.661,4,120.291,0,3.235,24,2.996,2.996,19
5.143,0,0.0,0,0,0.51,5.574,0,0,4.254,0,2.275,1,0,1.793,0.5,0,1.203,0,1,1,4.254,0,0,-1.0,-0.7,0.0,-2.565,-2.565,3.147,4.868,3.47,0,82.943,0,0,0,0,1,3,32.185,0.468,3.381,3.02,20.734,1.345,0,-0.354,1,1,1.0,31.662,0,2.687,0,0.618,114.903,-0.414,-0.414,4,138.984,0,3.21,25,3.091,3.091,21
6.097,1,9.192,1,1,0.51,5.475,0,0,4.182,0,1.527,2,0,2.096,0.0,0,1.157,0,3,1,4.182,0,0,-1.0,-0.745,-0.102,-3.0,-3.0,3.135,4.863,3.274,0,80.933,0,0,0,0,0,0,29.942,0.053,3.42,2.913,42.683,1.94,0,-0.7,0,0,1.0,31.341,0,2.595,0,0.5,125.081,-0.843,-0.843,4,124.436,0,3.104,27,2.996,2.996,19
5.495,0,0.0,0,0,0.588,5.436,0,0,4.289,0,2.387,1,0,2.124,0.583,0,1.194,0,1,1,4.289,0,0,-1.0,-0.7,0.073,-2.07,-2.07,3.538,4.855,3.528,0,75.071,0,0,0,0,1,1,35.952,0.836,3.532,3.126,9.734,1.94,0,-0.078,1,1,1.055,35.898,0,2.595,0,0.748,127.445,-0.086,-0.086,4,158.491,0,3.321,30,3.178,3.178,23
4.959,0,0.0,0,0,0.327,5.077,0,0,4.349,0,2.273,1,0,2.205,0.5,0,1.34,0,1,1,4.349,0,0,-1.347,-0.938,0.0,-2.092,-2.092,3.267,4.738,3.259,0,90.204,0,0,0,0,1,2,28.9,0.736,3.406,3.014,9.734,1.526,0,-0.16,1,1,1.0,31.07,0,2.519,0,0.655,127.445,-0.178,-0.178,4,119.776,0,3.158,24,2.996,2.996,19
4.301,0,0.0,0,0,1.0,5.431,0,0,4.516,0,2.5,1,0,2.715,1.334,0,1.529,0,1,1,4.516,0,0,-0.252,-0.156,0.743,-0.343,-0.343,3.6,4.877,3.678,0,91.517,0,0,0,0,1,1,36.348,1.744,3.772,3.493,9.734,2.123,0,0.748,1,1,1.076,39.021,0,2.845,0,2.0,198.072,0.769,0.769,4,167.253,0,3.587,31,3.219,3.219,24
4.301,0,0.0,0,0,1.0,5.674,0,0,4.51,0,2.5,1,0,2.715,1.273,0,1.528,0,1,1,4.51,0,0,-0.116,-0.082,0.828,-0.225,-0.225,3.6,4.971,3.779,0,82.675,0,0,0,0,1,1,39.657,1.759,3.825,3.52,9.734,1.94,0,0.763,1,1,1.074,39.824,0,2.845,0,2.0,198.072,0.798,0.798,4,190.32,0,3.636,35,3.296,3.296,26
4.301,0,0.0,0,0,0.916,5.493,0,0,4.746,0,2.464,1,0,2.689,1.217,0,1.575,0,1,1,4.746,0,0,-0.142,-0.101,0.809,-0.266,-0.266,3.571,4.937,3.609,0,100.104,0,0,0,0,1,2,36.099,1.717,3.796,3.567,9.734,1.492,0,0.72,1,1,1.071,35.754,0,2.687,0,1.252,292.241,0.762,0.762,4,164.256,0,3.682,30,3.219,3.219,24
4.301,0,0.0,0,0,0.823,5.838,0,0,4.036,0,2.309,1,0,2.57,0.5,0,1.429,0,1,1,4.036,0,0,-1.0,-0.7,0.0,-2.466,-2.466,3.433,4.999,3.813,0,100.593,0,0,0,0,1,0,37.232,1.066,3.696,3.35,20.734,2.197,0,0.157,1,1,1.0,37.349,0,2.687,0,0.853,185.529,0.181,0.181,4,172.829,0,3.589,31,3.219,3.219,24
4.301,0,0.0,0,0,0.916,5.373,0,0,4.803,0,2.5,1,0,2.682,1.219,0,1.574,0,1,1,4.803,0,0,-0.255,-0.158,0.741,-0.346,-0.346,3.571,4.907,3.546,0,100.342,0,0,0,0,1,2,34.099,1.477,3.676,3.477,9.734,1.803,0,0.501,1,1,1.075,36.385,0,2.687,0,1.335,221.614,0.538,0.538,4,153.592,0,3.527,28,3.178,3.178,23
4.886,0,0.0,0,0,0.51,5.427,0,0,4.182,0,2.27,1,0,1.792,0.5,0,1.203,0,1,1,4.182,1,1,-1.0,-0.7,0.0,-3.0,-3.0,3.092,4.848,3.117,0,82.818,0,0,0,0,1,3,31.121,0.33,3.35,2.883,34.879,1.329,0,-0.647,1,1,1.0,30.331,0,2.481,0,0.544,129.048,-0.66,-0.66,4,131.556,0,2.993,26,3.045,3.045,20
6.584,1,9.059,1,1,0.51,5.605,0,0,4.182,0,1.527,2,0,2.08,0.0,0,1.146,0,3,1,4.182,1,1,-1.0,-0.845,-0.102,-3.0,-3.0,3.08,4.905,3.139,0,84.924,0,0,0,0,0,0,29.942,0.168,3.368,2.873,67.828,1.931,0,-0.7,0,0,1.0,31.03,0,2.469,0,0.5,150.226,-0.843,-0.843,4,124.436,0,3.025,27,2.996,2.996,19
6.531,1,9.059,1,1,0.51,5.605,0,0,4.182,0,1.527,2,0,2.08,0.0,0,1.146,0,3,1,4.182,1,1,-1.0,-0.845,-0.102,-3.0,-3.0,3.08,4.905,3.139,0,84.924,0,0,0,0,0,0,29.942,0.168,3.368,2.873,67.828,1.931,0,-0.7,0,0,1.0,31.03,0,2.469,0,0.5,150.226,-0.843,-0.843,4,124.436,0,3.025,27,2.996,2.996,19
