pXC50,Eig10_AEA.ri.,Eig10_EA.ri.,Eig10_EA.ed.,SM05_AEA.ri.,Eig08_AEA.bo.,Eig08_EA.bo.,Eig04_EA.bo.,SM14_AEA.ri.,Wap,Eig12_EA.ri.,Eig08_EA.ri.,Eig12_AEA.ri.,Eig08_EA,SM02_AEA.dm.,Eig08_AEA.ri.,GGI9,Eig08_AEA.ed.,Eig10_AEA.bo.,Eig08_EA.ed.,SM03_AEA.ri.,Eig09_EA.bo.,Eig10_EA,SM04_AEA.dm.,Eig07_EA.bo.,Eig10_AEA.ed.,Eig08_AEA.dm.,Eig12_EA.ed.,SM07_AEA.ri.,SpMin3_Bh.e.,Eig12_EA.bo.,Eig13_AEA.ed.,SpMaxA_AEA.bo.,Eig10_EA.bo.,Eig12_AEA.bo.,SpMax3_Bh.p.,Xindex,IC5,D.Dtr06,Eig07_AEA.bo.,nAB,Eta_beta,Eig06_EA.ed.,SM15_AEA.dm.,Eig04_AEA.bo.,SpMin3_Bh.i.,Eig11_AEA.ri.,Ui,Eig04_EA.ri.,Eig11_EA.ri.,Eig09_AEA.ri.,Eig09_AEA.bo.,nCsp2,Eig05_AEA.bo.,PCD,MDDD,X2sol,Eta_betaP,HVcpx,Eig05_AEA.ri.,Eig06_EA,SM14_AEA.bo.,SpMax3_Bh.v.,Eig09_EA.ed.,SM04_AEA.ri.,TPC
6.507,2.783,1.783,4.573,4.573,3.342,2.61,3.695,3.695,188928.0,1.377,1.892,2.398,1.964,1.964,2.938,0.352,4.958,3.236,5.321,5.321,2.547,1.782,1.782,2.639,4.495,2.376,3.319,3.319,1.876,1.832,3.749,0.099,2.456,2.768,3.804,0.175,5.714,771.136,3.455,28,57.5,6.991,6.991,4.138,1.839,2.495,4.087,2.709,1.465,2.834,3.285,27,3.87,5.203,67.707,18.458,30.5,4.127,3.553,2.416,2.416,3.809,5.267,5.267,9.242
7.284,2.783,1.783,4.574,4.574,3.402,2.637,3.695,3.695,188928.0,1.325,2.108,2.344,2.178,2.178,3.153,0.317,5.178,3.236,6.389,6.389,2.548,1.782,1.782,2.919,4.495,2.369,3.315,3.315,1.877,1.831,3.784,0.099,2.452,2.767,3.804,0.173,5.714,777.665,3.611,28,57.5,7.047,7.047,4.138,1.84,2.449,4.087,2.709,1.418,2.835,3.286,27,3.87,5.119,69.667,18.543,30.5,4.185,3.555,2.442,2.442,3.81,5.318,5.318,9.242
6.553,2.783,1.783,4.574,4.574,3.406,2.637,3.695,3.695,188928.0,1.251,2.132,2.274,2.192,2.192,3.17,0.331,5.213,3.236,6.559,6.559,2.548,1.782,1.782,2.925,4.495,2.367,3.315,3.315,1.877,1.793,3.796,0.099,2.452,2.761,3.804,0.172,5.604,785.082,3.629,28,57.5,7.108,7.108,4.138,1.84,2.441,4.087,2.709,1.41,2.835,3.286,27,3.87,5.091,71.626,18.531,30.5,4.217,3.557,2.461,2.461,3.81,5.318,5.318,9.242
6.003,2.386,1.376,3.386,3.386,3.222,2.385,3.278,3.278,45497.0,1.09,1.848,2.094,1.852,1.852,2.858,0.289,4.665,2.832,5.013,5.013,2.006,1.391,1.391,2.611,4.048,2.386,2.477,2.477,1.807,1.515,3.414,0.112,1.914,2.567,3.816,0.235,5.553,418.543,3.382,18,47.25,6.761,6.761,3.934,1.783,2.224,3.807,2.604,1.223,2.53,2.908,22,3.82,3.49,50.207,15.572,25.0,3.967,3.52,2.313,2.313,3.813,4.066,4.066,8.115
8.046,2.381,1.376,3.282,3.282,3.227,2.396,3.275,3.275,45275.0,1.092,1.851,2.116,1.871,1.871,2.872,0.293,4.768,2.84,5.19,5.19,2.03,1.384,1.384,2.646,4.062,2.387,2.825,2.825,1.807,1.515,3.414,0.116,1.95,2.573,3.816,0.24,5.429,412.809,3.41,18,45.75,7.102,7.102,3.934,1.783,2.224,3.7,2.602,1.222,2.534,2.913,21,3.816,3.488,47.556,14.416,23.5,3.836,3.52,2.362,2.362,3.813,4.087,4.087,8.115
8.0,2.426,1.381,3.991,3.991,3.226,2.391,3.284,3.284,45275.0,1.078,1.852,2.092,1.872,1.872,2.872,0.329,4.746,2.858,5.202,5.202,2.027,1.457,1.457,2.639,4.326,2.387,2.536,2.536,1.807,1.515,3.414,0.114,1.954,2.569,3.816,0.236,5.429,418.117,3.411,18,45.75,6.997,6.997,3.953,1.783,2.225,3.7,2.605,1.223,2.537,2.916,21,3.859,3.404,49.333,14.532,23.5,3.914,3.552,2.386,2.386,3.813,4.287,4.287,8.115
7.959,2.228,1.226,3.024,3.024,3.147,2.317,3.272,3.272,33686.0,1.0,1.68,2.0,1.745,1.745,2.722,0.249,4.534,2.658,4.695,4.695,1.99,1.223,1.223,2.46,3.881,2.293,2.275,2.275,1.806,1.5,3.414,0.121,1.728,2.5,3.815,0.242,5.414,378.731,3.256,18,43.75,5.738,5.738,3.917,1.782,2.169,3.7,2.58,1.164,2.516,2.898,21,3.782,3.314,43.583,13.898,23.5,3.84,3.44,2.126,2.126,3.811,4.036,4.036,7.891
7.018,2.223,1.222,2.974,2.974,2.913,2.03,3.264,3.264,30047.0,1.0,1.53,2.0,1.528,1.528,2.533,0.239,4.347,2.573,4.066,4.066,1.949,1.216,1.216,2.397,3.569,2.023,2.275,2.275,1.806,1.5,3.337,0.124,1.515,2.5,3.815,0.245,5.236,366.142,3.228,18,43.0,5.35,5.35,3.892,1.782,2.0,3.7,2.548,1.0,2.381,2.839,21,3.752,3.27,41.688,13.898,23.5,3.824,3.382,1.988,1.988,3.81,3.037,3.037,7.804
8.301,2.478,1.388,4.116,4.116,3.231,2.399,3.358,3.358,48960.0,1.221,1.87,2.222,1.883,1.883,2.884,0.344,4.816,2.9,5.262,5.262,2.034,1.531,1.531,2.69,4.366,2.388,3.022,3.022,1.807,1.515,3.414,0.112,2.0,2.573,3.816,0.237,5.429,429.322,3.457,18,46.5,7.284,7.284,4.072,1.783,2.357,3.7,2.608,1.331,2.537,2.92,21,3.915,3.444,50.168,14.532,23.5,3.915,3.594,2.464,2.464,3.813,4.625,4.625,8.182
8.046,2.355,1.323,3.56,3.56,3.232,2.402,3.367,3.367,39000.0,1.0,1.823,2.0,1.871,1.871,2.858,0.334,4.765,2.813,5.202,5.202,2.01,1.396,1.396,2.539,4.085,2.39,2.275,2.275,1.801,1.5,3.414,0.115,1.927,2.5,3.815,0.242,5.461,405.759,3.317,18,45.75,6.56,6.56,3.998,1.779,2.226,3.7,2.586,1.225,2.527,2.908,21,3.809,3.309,48.676,14.689,24.0,3.925,3.501,2.303,2.303,3.814,4.115,4.115,8.018
7.456,2.227,1.225,3.024,3.024,3.221,2.368,3.276,3.276,37547.0,1.0,1.809,2.0,1.813,1.813,2.818,0.279,4.631,2.889,4.937,4.937,1.991,1.22,1.22,2.569,3.881,2.388,2.275,2.275,1.807,1.5,3.414,0.118,1.515,2.5,3.816,0.237,5.271,394.971,3.381,18,47.25,6.423,6.423,3.93,1.783,2.0,3.907,2.594,1.0,2.52,2.938,21,3.817,3.52,46.824,14.689,26.5,3.937,3.467,2.231,2.231,3.813,4.05,4.05,7.971
7.009,2.223,1.222,2.974,2.974,2.913,2.03,3.264,3.264,30047.0,1.0,1.53,2.0,1.528,1.528,2.533,0.239,4.347,2.573,4.066,4.066,1.949,1.216,1.216,2.397,3.569,2.023,2.275,2.275,1.806,1.5,3.337,0.124,1.515,2.5,3.815,0.245,5.236,366.142,3.228,18,43.0,5.35,5.35,3.892,1.782,2.0,3.7,2.548,1.0,2.381,2.839,21,3.752,3.27,41.688,13.898,23.5,3.824,3.382,1.988,1.988,3.81,3.037,3.037,7.804
7.137,2.521,1.506,4.3,4.3,3.287,2.525,3.376,3.376,97303.0,1.306,1.898,2.34,1.925,1.925,2.915,0.342,5.014,3.013,5.8,5.8,2.409,1.53,1.53,2.913,4.417,2.403,3.59,3.59,1.804,1.929,3.88,0.107,2.256,2.808,3.814,0.211,5.535,396.468,3.61,22,48.25,8.052,8.052,4.145,1.782,2.446,3.807,2.634,1.391,2.778,3.204,21,4.0,4.383,54.463,15.667,24.0,3.949,3.66,2.5,2.5,3.813,5.299,5.299,8.769
8.046,2.454,1.384,4.031,4.031,3.225,2.389,3.294,3.294,45275.0,1.0,1.852,2.0,1.873,1.873,2.871,0.359,4.734,2.871,5.19,5.19,2.024,1.483,1.483,2.637,4.338,2.386,2.275,2.275,1.807,1.5,3.414,0.114,1.959,2.5,3.816,0.232,5.26,424.234,3.411,18,45.75,6.948,6.948,3.963,1.783,2.225,3.7,2.607,1.224,2.54,2.92,21,3.871,3.376,51.204,14.52,23.5,3.952,3.558,2.391,2.391,3.813,4.502,4.502,8.115
8.155,2.477,1.438,4.046,4.046,3.206,2.363,3.279,3.279,64020.0,1.088,1.813,2.09,1.823,1.823,2.826,0.258,4.652,2.885,4.985,4.985,2.024,1.511,1.511,2.555,4.333,2.379,2.442,2.442,1.805,1.5,3.414,0.112,1.99,2.5,3.816,0.207,5.476,367.92,3.33,18,47.0,6.775,6.775,3.934,1.781,2.227,3.7,2.603,1.226,2.52,2.899,21,3.816,3.478,47.272,15.524,24.5,3.91,3.516,2.296,2.296,3.813,4.205,4.205,8.373
8.222,2.228,1.225,3.024,3.024,3.147,2.317,3.272,3.272,33686.0,1.0,1.59,2.0,1.745,1.745,2.698,0.249,4.534,2.658,4.695,4.695,1.99,1.223,1.223,2.46,3.881,2.3,2.275,2.275,1.806,1.5,3.414,0.121,1.728,2.5,3.816,0.242,5.414,378.731,3.256,18,43.75,5.738,5.738,3.917,1.782,2.162,3.7,2.564,1.138,2.514,2.898,21,3.782,3.314,43.583,14.94,23.5,3.84,3.432,2.126,2.126,3.812,4.036,4.036,7.891
7.699,2.223,1.222,2.974,2.974,2.913,2.03,3.264,3.264,30047.0,1.0,1.53,2.0,1.528,1.528,2.533,0.239,4.347,2.573,4.066,4.066,1.949,1.216,1.216,2.397,3.569,2.023,2.275,2.275,1.806,1.5,3.337,0.124,1.515,2.5,3.815,0.245,5.236,366.142,3.228,18,43.0,5.35,5.35,3.892,1.782,2.0,3.7,2.548,1.0,2.381,2.839,21,3.752,3.27,41.688,13.898,23.5,3.824,3.382,1.988,1.988,3.81,3.037,3.037,7.804
7.824,2.0,1.0,2.714,2.714,3.106,2.248,3.354,3.354,50033.0,1.0,1.674,2.0,1.754,1.754,2.719,0.345,4.633,2.555,4.878,4.878,2.075,1.035,1.035,2.501,4.0,1.933,2.472,2.472,1.746,1.0,3.414,0.134,1.5,2.0,3.671,0.258,4.696,564.988,3.276,12,36.75,5.72,5.72,4.202,1.712,2.0,3.17,2.726,1.0,2.414,2.92,12,3.755,2.838,30.337,14.939,16.5,3.517,3.441,2.044,2.044,3.687,3.93,3.93,8.343
7.161,2.323,1.321,2.99,2.99,2.955,2.102,3.557,3.557,50305.0,1.0,1.471,2.0,1.524,1.524,2.499,0.354,4.582,2.555,3.945,3.945,1.838,1.323,1.323,2.282,4.0,1.937,2.472,2.472,1.774,1.332,3.414,0.134,1.5,2.335,3.671,0.264,4.976,348.577,3.131,12,36.75,5.728,5.728,4.209,1.738,2.0,3.17,2.726,1.0,2.405,2.853,12,3.762,2.836,27.565,14.712,16.5,3.454,3.444,1.93,1.93,3.688,3.566,3.566,8.346
6.921,2.689,1.656,4.871,4.871,3.246,2.345,3.363,3.363,105304.0,1.0,1.985,2.0,2.0,2.0,3.0,0.478,5.076,3.0,5.664,5.664,2.193,1.721,1.721,2.498,4.632,2.148,2.709,2.709,1.755,1.5,3.698,0.124,2.019,2.546,3.681,0.24,5.064,607.872,3.31,12,38.25,7.345,7.345,4.191,1.721,2.408,3.17,2.726,1.367,2.827,3.07,12,3.76,2.831,30.187,16.4,16.5,3.461,3.474,2.36,2.36,3.699,5.247,5.247,8.963
7.796,2.0,1.0,2.682,2.682,2.997,2.147,2.872,2.872,29942.0,0.947,1.502,1.952,1.583,1.583,2.53,0.237,4.408,2.5,4.253,4.253,1.727,1.019,1.019,2.274,3.862,1.838,2.275,2.275,1.74,1.0,3.136,0.146,1.5,2.0,3.658,0.283,4.881,348.728,3.19,12,35.25,5.562,5.562,3.722,1.702,2.0,3.17,2.537,1.0,2.367,2.713,12,3.611,2.838,29.577,13.452,16.5,3.538,3.344,1.953,1.953,3.665,3.725,3.725,7.887
6.602,2.418,1.385,3.925,3.925,3.07,2.197,3.51,3.51,96367.0,1.0,1.754,2.0,1.911,1.911,2.827,0.467,5.077,2.893,5.664,5.664,2.019,1.484,1.484,2.452,4.559,2.147,2.709,2.709,1.753,1.5,3.672,0.129,2.0,2.545,3.678,0.244,4.982,581.671,3.254,12,37.75,7.388,7.388,4.206,1.719,2.398,3.17,2.726,1.363,2.691,3.0,12,3.77,2.837,27.125,15.819,16.5,3.398,3.484,2.367,2.367,3.697,5.246,5.246,8.893
7.553,2.0,1.0,2.715,2.715,3.106,2.248,3.5,3.5,54292.0,1.0,1.674,2.0,1.754,1.754,2.719,0.361,4.982,2.556,5.296,5.296,2.076,1.037,1.037,2.508,4.0,1.938,2.472,2.472,1.752,1.0,3.757,0.13,1.5,2.0,3.678,0.256,4.78,591.42,3.277,12,37.25,6.36,6.36,4.209,1.719,2.0,3.17,2.726,1.0,2.414,2.92,12,3.764,2.833,32.305,15.236,16.5,3.536,3.447,2.218,2.218,3.695,3.93,3.93,8.414
7.553,2.0,1.0,2.708,2.708,2.953,2.102,3.537,3.537,45164.0,1.0,1.436,2.0,1.514,1.514,2.469,0.341,4.562,2.55,3.945,3.945,1.801,1.03,1.03,2.28,4.0,1.929,2.472,2.472,1.741,1.0,3.414,0.138,1.5,2.0,3.666,0.264,4.592,536.615,3.13,12,36.25,5.721,5.721,4.208,1.707,2.0,3.17,2.726,1.0,2.393,2.824,12,3.759,2.844,26.933,14.358,16.5,3.439,3.442,1.927,1.927,3.682,3.504,3.504,8.266
