pXC50,CATS2D_03_DD,CATS2D_01_DD,nN.N,P_VSA_v_2,SAacc,P_VSA_p_2,O.057,CATS2D_03_DA,Eig08_AEA.dm.,SaasC,Psi_e_A,Psi_i_A,SpMax3_Bh.s.,SpMax4_Bh.s.,P_VSA_LogP_4,SpMax2_Bh.s.,nBeta.Lactams,TPSA.NO.,SsssCH,P_VSA_e_5,SdssC,ATS5s,Hy,P_VSA_e_3,CATS2D_04_DA,nDB,P_VSA_s_6,P_VSA_m_3,D.Dtr04,Eig07_AEA.dm.,ATSC1e,SsOH,O.,MATS1s,CATS2D_05_DL,NsOH,TPSA.Tot.,MAXDN,SAdon,nR04,nHDon,CATS2D_07_DL,H.050,MATS1i,CATS2D_02_DL,CATS2D_03_DL,P_VSA_s_5,CATS2D_04_DL,NssNH,Eig09_AEA.dm.,Eig05_AEA.dm.,ALOGP2,Eig10_AEA.dm.,GGI3,Me,CATS2D_06_DL,MATS1p,SpMax5_Bh.s.,C.009,N.072,ATS4s,CATS2D_09_DL,ATS4m,Eig06_AEA.dm.,ATSC1s,NdssC,nArOH,nN.CO.2,CATS2D_02_DA,ATSC3e,SM03_EA.ri.,CATS2D_05_DA,MATS1m,GGI4,SpAD_EA.dm.,ATSC5s,P_VSA_MR_2,Eig06_AEA.ed.,MATS1v,nHAcc,C.008,Eig04_EA.dm.,SpMax1_Bh.s.,Eig07_EA.dm.,JGI2,ATSC4e,ATS5e,nHet,AAC,IC0,MAXDP,Eig11_AEA.dm.,PDI,Ram,BIC3,Eta_epsi_A,ATS6s,ATSC3s,SssNH,Eig03_AEA.dm.,Eta_sh_p,P_VSA_i_4,CATS2D_08_DL,BAC,BIC0,SdS,BIC4,Eig05_EA.ed.,SM14_AEA.dm.,DELS,SM05_EA,Eig12_AEA.dm.,CATS2D_05_DN,ATSC4s,H.054,SIC0,GGI5,ATS3m,SssCH2,SM05_EA.ri.,BIC5,CATS2D_06_DA,Eig06_EA.ed.,SM15_AEA.dm.,SIC4,SM06_EA.ri.,Eig03_EA.dm.,SpMax7_Bh.s.,ATS4v,P_VSA_MR_8,H.047,Eig13_AEA.dm.,SpDiam_EA.ed.,MLOGP2,Eig05_EA.dm.,ALOGP,SM03_EA,CATS2D_02_AN,BLTA96,BLTD48,BLTF96,MLOGP
4.683,0,0,0,44.81,44.81,44.81,0,0,1.83,2.507,7.678,2.178,4.732,4.521,55.719,4.857,0,34.89,0.0,25.145,0.732,5.752,-0.782,19.665,0,3,80.957,25.145,0.0,2.099,0.054,0.0,2.0,-0.081,0,0,60.19,1.905,0.0,0,0,0,0,0.003,0,0,0.0,0,0,1.543,2.973,19.635,1.0,2.25,0.99,0,0.016,4.239,0,1,5.908,0,4.012,2.338,9.267,3,0,0,0,0.377,4.346,0,0.047,1.467,8.661,59.328,131.085,4.586,0.0,3,0,0.0,7.428,0.0,0.111,0.376,4.762,5,1.557,1.557,5.358,0.905,0.899,10,0.684,0.547,5.402,46.519,0.0,3.538,0.332,19.665,0,69.0,0.268,0.0,0.698,6.086,6.086,19.918,6.948,-0.007,0,56.294,0,0.277,1.0,4.234,0.755,6.789,0.698,0,4.703,4.703,0.722,8.101,0.0,3.706,3.957,32.22,6,-0.136,20.118,22.6,0.0,4.431,4.443,0,-5.98,-5.84,-5.43,4.754
6.405,0,0,0,79.3,79.3,79.3,0,0,1.285,3.334,8.031,2.531,4.946,4.739,62.186,7.428,0,55.4,0.0,61.29,-0.824,5.646,-0.22,18.011,1,2,100.438,61.29,0.0,2.052,0.087,0.0,9.4,-0.078,4,0,55.4,2.139,18.011,0,1,0,1,-0.012,3,3,18.011,0,1,1.0,2.605,17.667,0.779,1.625,1.026,1,0.007,4.371,0,1,5.553,0,5.293,2.401,7.733,2,0,0,1,0.394,3.498,0,-0.001,1.867,7.574,33.123,61.29,4.594,0.011,4,0,0.0,7.435,0.0,0.076,0.434,4.132,7,1.919,1.919,5.464,0.492,0.987,8,0.859,0.666,5.61,45.311,2.758,3.112,0.401,18.011,0,39.0,0.358,0.0,0.859,5.646,5.646,26.704,6.176,0.177,0,41.63,0,0.384,0.778,4.572,0.0,5.713,0.859,1,4.857,4.857,0.92,7.169,0.286,3.715,3.66,113.564,6,0.138,17.809,19.792,0.0,4.203,3.892,0,-5.68,-5.55,-5.17,4.449
6.057,0,0,0,132.511,132.511,132.511,2,0,2.365,2.744,7.869,2.369,6.465,4.914,115.645,6.472,0,79.9,0.0,132.511,1.074,6.081,0.144,0.0,3,4,132.511,132.511,0.0,2.428,0.057,20.687,9.3,-0.136,4,2,79.9,2.001,85.367,0,2,3,2,0.05,4,3,0.0,4,0,1.838,2.745,24.76,1.585,2.875,1.004,7,0.054,4.697,0,0,6.288,2,4.239,2.606,14.317,3,2,0,0,0.245,4.428,0,0.023,2.898,6.742,58.383,203.138,5.144,0.056,5,0,0.68,7.427,0.0,0.089,0.872,4.953,5,1.352,1.352,6.375,1.336,0.938,13,0.805,0.593,6.196,37.034,0.0,3.237,0.212,0.0,0,53.0,0.223,0.0,0.811,8.211,8.211,40.206,6.995,1.0,0,106.818,0,0.235,1.903,4.22,0.43,6.857,0.811,0,6.184,6.184,0.855,8.235,0.68,4.441,4.202,0.0,7,0.944,20.488,12.166,0.0,4.976,4.511,0,-4.72,-4.63,-4.35,3.488
5.207,0,0,0,154.955,154.955,139.995,1,0,1.738,0.373,8.279,2.779,7.422,6.351,99.017,7.48,0,94.55,-0.171,103.973,-2.42,6.126,1.075,36.022,3,3,151.83,118.933,0.0,2.189,0.177,9.223,10.5,-0.081,2,1,94.55,2.997,75.581,0,3,3,3,0.01,4,0,0.0,2,0,1.4,2.852,0.938,0.999,2.681,1.032,1,0.075,5.049,0,0,6.277,2,4.17,2.469,27.853,3,0,0,1,0.586,4.435,1,0.006,2.686,7.236,146.79,186.371,5.272,0.086,7,1,0.522,8.201,0.0,0.1,1.106,4.717,7,1.758,1.758,6.613,0.53,0.964,12,0.856,0.673,5.893,71.851,0.0,3.418,0.21,50.982,0,38.0,0.317,0.0,0.856,7.172,7.172,47.838,7.091,0.384,0,150.105,0,0.335,1.42,4.058,1.564,6.974,0.856,0,6.037,6.037,0.906,8.344,0.8,4.216,3.956,0.0,4,0.248,22.541,2.046,0.0,0.968,4.511,0,-2.66,-2.68,-2.61,1.43
5.585,0,0,1,158.918,158.918,158.918,1,2,2.122,2.968,7.948,2.448,7.412,6.465,134.56,7.426,0,106.22,0.0,118.118,-2.213,6.368,0.208,40.8,5,5,134.904,118.118,0.0,2.631,0.106,10.884,7.4,-0.047,6,1,106.22,2.509,60.572,0,2,4,2,-0.036,3,3,17.888,5,1,1.746,3.001,6.493,1.61,3.438,1.012,5,0.021,4.838,0,3,6.487,3,4.387,2.689,14.024,6,0,0,1,0.448,4.306,1,0.038,3.111,10.044,120.731,141.66,5.333,0.035,8,0,0.98,7.446,0.0,0.08,0.998,4.992,8,1.604,1.604,6.243,1.493,1.0,13,0.877,0.623,6.242,52.821,2.532,3.414,0.123,40.8,2,28.0,0.263,0.0,0.897,8.021,8.021,49.99,6.889,1.315,0,143.905,0,0.279,1.382,4.346,3.202,6.778,0.897,0,6.44,6.44,0.953,8.222,0.981,4.416,4.232,0.0,9,1.313,20.415,14.216,0.293,2.548,4.369,0,-5.0,-4.9,-4.59,3.77
5.753,0,0,0,53.683,53.683,53.683,1,1,0.744,4.19,7.843,2.343,4.613,4.218,42.683,4.884,0,29.46,0.0,53.683,0.0,4.847,-0.171,183.816,0,0,53.683,53.683,0.0,1.305,0.126,9.912,8.3,-0.247,2,1,29.46,1.604,42.683,0,1,0,1,0.077,0,3,183.816,0,0,0.239,2.48,37.41,0.223,1.563,1.041,3,0.051,3.783,0,0,5.122,0,5.055,1.903,7.808,0,1,0,0,0.48,3.118,0,-0.002,1.258,1.72,14.697,53.683,4.145,0.044,2,0,0.0,6.469,0.0,0.091,0.433,3.558,6,1.73,1.73,3.912,0.056,0.971,7,0.858,0.675,4.903,24.412,0.0,2.759,0.472,0.0,1,26.0,0.349,0.0,0.909,5.433,5.433,16.955,6.066,-0.477,0,26.25,0,0.377,0.458,4.568,0.0,5.232,0.925,0,3.662,3.662,0.982,6.737,0.0,3.557,3.33,183.816,5,-0.823,16.655,20.902,0.0,6.116,3.761,0,-5.8,-5.66,-5.28,4.572
6.199,0,0,0,133.92,128.25,133.92,0,1,1.303,0.025,8.267,2.767,6.999,6.999,89.275,7.716,0,104.88,0.0,95.06,0.0,6.38,-0.219,38.861,1,4,111.845,95.06,0.0,1.618,0.185,0.0,10.8,-0.089,2,0,113.26,5.046,16.405,0,1,0,1,0.021,1,3,16.405,4,1,1.262,2.191,11.269,1.0,2.375,1.03,1,-0.029,4.995,0,0,5.975,0,4.143,1.828,18.936,0,0,0,2,0.375,4.05,2,0.214,1.969,5.225,187.585,44.313,4.642,0.035,6,0,0.0,7.816,0.0,0.094,0.628,4.548,8,1.835,1.835,5.639,0.964,1.001,9,0.865,0.682,5.791,51.175,2.398,3.056,0.161,38.861,0,27.0,0.323,0.0,0.874,5.766,5.766,41.639,6.711,0.559,0,87.069,0,0.352,1.063,4.065,0.0,6.422,0.874,0,4.207,4.207,0.955,7.807,0.0,4.398,3.782,0.0,8,0.02,21.008,6.07,0.0,3.357,4.205,0,-3.69,-3.66,-3.48,2.464
5.357,0,0,0,77.503,77.503,77.503,0,1,1.0,0.708,7.954,2.454,4.995,4.715,89.275,6.999,0,59.06,0.0,44.313,0.0,5.625,-0.271,33.191,0,2,61.098,44.313,0.0,1.262,0.077,0.0,6.3,-0.177,2,0,67.44,4.511,16.405,0,1,0,1,-0.093,1,4,16.405,4,1,0.931,1.618,8.859,0.225,1.5,1.011,0,-0.093,4.398,0,0,5.615,0,3.745,1.341,13.179,0,0,0,2,0.191,3.704,0,0.241,1.044,0.0,57.261,44.313,3.655,0.039,4,0,0.0,7.717,0.0,0.086,0.278,4.206,5,1.699,1.699,5.306,-0.055,1.037,6,0.81,0.631,5.369,29.208,2.587,2.218,0.068,33.191,0,5.0,0.31,0.0,0.856,3.771,3.771,23.864,6.447,-0.618,0,43.595,0,0.34,0.715,3.814,0.0,6.113,0.856,0,2.849,2.849,0.938,7.557,0.0,3.674,3.516,0.0,10,-0.713,19.985,4.697,0.0,2.976,3.892,0,-3.4,-3.38,-3.23,2.167
6.001,0,0,0,110.512,110.512,110.512,1,0,2.121,0.0,7.503,2.003,6.35,4.601,68.738,6.449,0,57.53,2.029,110.512,0.971,6.768,0.042,0.0,1,2,110.512,110.512,0.0,2.53,0.102,21.129,3.7,-0.087,7,2,57.53,2.466,85.367,0,2,6,2,0.118,3,5,0.0,5,0,2.007,2.846,41.829,1.698,6.313,0.978,4,0.114,4.347,0,0,6.78,4,4.663,2.644,14.006,2,0,0,1,0.324,5.121,0,0.047,5.222,6.042,95.842,91.37,6.081,0.091,3,1,0.0,7.474,0.0,0.153,0.845,6.122,3,1.154,1.154,5.502,1.323,0.86,18,0.793,0.491,6.648,40.016,0.0,3.604,0.281,0.0,6,102.0,0.179,0.0,0.886,9.547,9.547,37.069,7.886,1.086,0,125.308,0,0.182,2.486,4.626,10.027,7.877,0.886,0,8.303,8.303,0.9,9.3,0.0,4.006,4.989,0.0,2,0.695,27.884,35.605,0.0,6.468,5.13,0,-7.2,-6.99,-6.46,5.967
5.579,0,0,0,178.34,178.34,178.34,3,0,0.172,-2.52,8.811,3.311,6.509,6.446,188.607,7.425,0,94.83,0.0,178.34,-1.181,5.622,1.378,0.0,4,2,178.34,178.34,0.0,0.611,0.193,28.123,20.0,-0.205,0,3,94.83,2.354,128.05,0,3,0,3,0.2,6,0,0.0,7,0,0.139,2.263,0.258,-0.073,2.438,1.042,2,0.201,6.445,0,0,6.163,0,3.616,0.797,37.456,2,3,0,0,0.476,3.733,0,-0.092,1.036,5.11,168.143,178.34,3.0,0.12,5,0,0.0,7.431,0.0,0.101,0.84,4.159,5,1.522,1.522,4.06,-1.158,0.811,7,0.683,0.693,5.461,104.78,0.0,2.92,0.4,0.0,0,54.0,0.31,0.0,0.706,3.87,3.87,36.487,6.155,-1.215,0,159.462,0,0.328,0.694,3.488,0.0,6.107,0.706,2,0.231,0.231,0.746,7.44,0.0,3.771,3.264,0.0,1,-1.555,19.027,0.41,0.0,0.508,3.761,0,-1.87,-1.93,-1.93,0.64
7.194,0,0,0,147.079,147.079,132.119,1,1,1.957,0.148,8.204,2.704,7.422,6.351,99.017,7.48,0,88.56,0.032,92.973,-2.414,6.177,1.045,39.146,2,3,179.979,107.933,0.0,2.191,0.166,9.285,7.1,-0.055,1,1,88.56,2.993,75.581,0,3,2,3,-0.066,2,0,0.0,1,0,1.796,2.77,3.006,1.294,2.722,1.028,4,0.05,5.011,0,0,6.218,3,4.343,2.638,26.552,3,0,0,1,0.68,4.233,0,-0.001,2.296,6.073,139.345,163.6,5.29,0.062,7,2,0.0,8.201,0.0,0.079,0.962,4.758,8,1.857,1.857,6.758,0.905,0.979,12,0.875,0.664,6.089,67.598,0.0,3.311,0.205,54.106,0,38.0,0.327,0.0,0.875,6.638,6.638,48.504,6.825,0.605,0,136.101,0,0.344,1.639,4.188,3.553,6.617,0.875,0,6.258,6.258,0.921,7.977,0.8,4.399,4.023,0.0,7,0.492,20.146,3.631,0.0,1.734,4.369,0,-3.14,-3.13,-3.01,1.905
5.665,0,0,0,78.828,78.828,78.828,0,0,1.855,3.996,7.586,2.086,4.818,4.707,32.336,6.449,0,46.53,1.789,78.828,-0.303,6.028,-0.465,0.0,0,1,78.828,78.828,0.0,2.097,0.05,10.535,5.4,-0.039,2,1,46.53,1.97,42.683,0,1,2,1,0.075,2,4,0.0,2,0,1.467,2.345,30.383,1.324,2.604,0.988,2,0.077,4.372,0,0,6.142,0,4.055,2.169,9.824,1,0,0,0,0.22,4.335,0,0.055,1.964,3.349,61.955,59.687,5.094,0.075,3,1,0.0,7.433,0.0,0.097,0.4,5.26,3,1.246,1.246,5.355,1.076,0.949,11,0.865,0.541,5.798,39.378,0.0,3.295,0.086,0.0,2,10.0,0.205,0.0,0.884,6.738,6.738,25.189,6.967,1.0,0,66.47,0,0.214,0.934,4.168,6.623,6.921,0.884,0,5.567,5.567,0.924,8.377,0.0,3.865,4.297,0.0,9,0.795,22.923,25.761,0.0,5.512,4.369,0,-6.31,-6.14,-5.7,5.076
5.36,0,0,0,132.266,132.266,102.346,1,0,1.898,0.047,8.327,2.827,7.48,7.422,99.017,8.195,0,65.78,0.0,92.973,-2.669,6.168,-0.238,9.373,2,3,122.893,122.893,0.0,2.143,0.166,9.157,6.8,-0.036,1,1,65.78,3.08,42.683,0,1,0,1,-0.233,1,0,0.0,1,0,1.436,2.777,3.448,1.317,2.063,1.029,1,-0.104,6.351,0,0,6.199,0,4.051,2.41,23.382,3,0,0,1,0.72,3.991,0,0.029,2.222,7.673,145.286,92.973,4.844,-0.031,8,0,0.8,8.201,0.0,0.091,0.917,4.859,8,1.784,1.784,6.607,1.146,0.947,10,0.843,0.657,6.081,64.995,0.0,3.269,0.184,39.293,0,42.0,0.313,0.0,0.843,6.278,6.278,48.699,6.538,0.645,0,133.031,0,0.327,1.396,4.037,2.015,6.374,0.843,0,5.221,5.221,0.88,7.776,0.8,4.36,3.967,0.0,17,0.43,19.01,3.199,0.0,1.857,4.111,0,-3.02,-3.02,-2.91,1.789
7.222,0,0,0,96.839,96.839,96.839,1,0,2.012,4.08,7.949,2.449,5.04,4.901,72.533,6.467,0,58.56,0.0,78.828,-0.425,5.705,0.304,18.011,1,1,157.125,78.828,0.0,2.332,0.128,10.126,7.9,-0.145,4,1,58.56,2.091,60.694,0,2,3,2,0.066,4,5,18.011,1,1,1.865,2.654,40.867,1.036,2.063,1.028,2,0.028,4.552,0,1,5.835,0,5.312,2.597,11.738,1,1,0,1,0.487,3.671,1,-0.003,2.08,3.837,47.836,78.828,4.971,0.046,4,0,0.0,7.429,0.0,0.081,0.624,4.296,8,1.892,1.892,5.494,1.0,0.996,10,0.88,0.679,5.545,37.537,2.73,3.124,0.345,18.011,3,37.0,0.335,0.0,0.893,6.233,6.233,31.929,6.431,0.885,0,69.192,0,0.361,0.674,4.746,0.0,5.91,0.893,0,5.728,5.728,0.96,7.402,0.0,4.346,3.833,113.564,9,0.548,17.381,25.742,0.0,6.393,4.111,0,-6.3,-6.14,-5.7,5.074
7.222,0,0,0,139.253,139.253,139.253,1,3,1.861,0.872,8.141,2.641,7.423,6.351,128.437,7.432,1,86.71,-1.801,118.118,-1.555,6.197,0.364,21.135,0,3,118.118,118.118,44.915,2.225,0.09,9.357,9.8,-0.059,4,1,112.01,2.674,60.694,1,2,0,2,-0.049,1,2,18.011,5,1,1.561,3.173,1.722,1.0,3.41,1.016,1,0.071,4.747,1,2,5.985,1,4.024,2.612,14.53,3,0,0,2,0.529,4.147,1,0.041,2.083,20.96,181.22,188.745,4.844,0.05,6,2,1.953,7.474,0.051,0.08,0.528,4.649,7,1.722,1.722,5.268,0.799,0.896,10,0.823,0.625,5.633,71.481,2.739,3.715,0.213,21.135,1,38.0,0.307,0.0,0.835,5.684,5.684,36.824,6.868,0.653,1,77.643,0,0.321,0.643,3.958,0.202,6.587,0.835,1,4.487,4.487,0.875,7.951,2.01,4.044,3.798,32.22,7,0.456,22.063,3.316,0.612,1.312,4.29,1,-3.05,-3.05,-2.94,1.821
5.908,0,0,0,69.727,67.828,69.727,1,0,2.457,5.423,7.66,2.16,4.958,4.866,68.738,6.351,0,42.23,0.422,67.828,-0.782,6.016,-0.434,1.899,0,1,106.977,67.828,0.0,2.618,0.059,9.898,3.0,-0.108,0,1,67.53,2.449,42.683,0,1,3,1,-0.017,1,3,0.0,0,0,2.088,2.982,65.438,1.485,2.799,0.988,2,0.046,4.377,0,0,6.194,3,4.277,2.86,13.13,1,0,0,1,0.236,4.555,1,0.038,2.426,11.625,30.216,173.768,5.622,0.031,2,0,0.0,7.474,0.0,0.09,0.532,5.16,5,1.448,1.448,5.057,1.269,0.912,14,0.764,0.538,6.245,39.445,0.0,3.632,0.303,1.899,7,115.0,0.231,0.0,0.77,7.559,7.559,26.134,7.171,1.029,0,83.468,0,0.24,2.446,4.345,1.129,6.97,0.77,0,7.0,7.0,0.799,8.307,0.522,4.241,4.362,32.22,9,1.0,19.974,35.927,0.0,8.089,4.691,0,-7.22,-7.01,-6.48,5.994
5.612,0,0,0,84.614,84.614,84.614,1,1,1.111,2.011,7.921,2.421,4.887,4.689,75.718,6.461,0,49.66,0.0,67.828,-0.033,5.312,-0.353,16.786,1,3,84.614,67.828,0.0,1.322,0.03,9.704,6.7,-0.125,2,1,49.66,2.025,42.683,0,1,2,1,0.036,1,1,0.0,2,0,1.0,1.857,9.192,0.18,1.375,1.006,3,0.083,4.34,0,0,5.445,0,3.447,1.471,7.677,3,0,0,0,0.206,3.578,0,0.006,1.129,1.2,31.324,67.828,3.663,0.061,3,0,0.0,7.429,0.0,0.069,0.191,4.0,3,1.438,1.438,4.841,-0.167,0.988,6,0.781,0.618,5.151,42.169,0.0,2.535,0.074,16.786,1,5.0,0.268,0.0,0.854,3.241,3.241,20.034,6.043,-0.531,0,35.102,0,0.293,0.528,3.604,0.0,6.003,0.866,0,3.027,3.027,0.932,7.506,0.0,3.674,3.421,0.0,10,-0.77,18.552,9.135,0.0,3.032,3.611,0,-4.25,-4.19,-3.96,3.022
6.175,0,0,0,143.193,143.193,128.232,1,1,2.047,0.561,8.074,2.574,7.422,6.351,99.017,7.48,0,83.8,0.291,103.973,-2.345,6.306,0.304,24.259,2,3,118.933,118.933,0.0,2.265,0.133,9.382,8.2,-0.036,1,1,83.8,2.976,60.694,0,2,1,2,-0.181,2,0,18.011,1,1,1.814,2.758,3.137,1.401,2.75,1.02,3,-0.055,4.796,0,0,6.277,3,4.282,2.615,15.93,3,0,0,1,0.656,4.267,0,0.039,2.558,8.593,123.98,186.371,5.266,0.009,8,2,0.8,8.201,0.0,0.075,0.948,5.028,8,1.705,1.705,7.102,1.31,0.954,12,0.87,0.63,6.311,50.049,3.319,3.305,0.186,39.219,0,41.0,0.291,0.0,0.87,6.627,6.627,47.205,6.825,1.067,0,117.871,0,0.304,1.726,4.165,3.716,6.658,0.87,1,6.404,6.404,0.907,8.028,0.8,4.41,4.146,0.0,12,0.566,20.314,1.894,0.4,1.771,4.369,0,-2.61,-2.63,-2.56,1.376
5.988,0,0,0,139.253,139.253,139.253,1,3,1.901,0.867,8.152,2.652,7.423,6.351,131.194,7.432,1,86.71,-0.99,118.118,-0.984,6.186,0.364,21.135,0,4,118.118,118.118,42.299,2.507,0.103,9.263,10.3,-0.057,4,1,112.01,2.768,60.694,1,2,0,2,-0.043,1,3,18.011,3,1,1.561,2.944,1.556,1.468,2.813,1.02,2,0.074,4.747,1,2,5.861,1,3.938,2.611,15.559,5,0,0,2,0.473,3.925,1,0.034,1.676,20.998,173.927,118.118,4.699,0.052,6,1,1.437,7.475,0.306,0.072,0.458,4.57,7,1.747,1.747,5.245,1.0,0.933,9,0.857,0.642,5.59,58.367,2.722,3.631,0.167,21.135,1,27.0,0.313,0.0,0.869,5.235,5.235,36.295,6.509,0.697,1,67.456,0,0.331,0.903,3.949,0.74,6.323,0.869,1,4.425,4.425,0.919,7.723,1.956,4.053,3.742,32.22,8,0.61,20.721,3.031,0.846,1.247,4.007,1,-2.97,-2.97,-2.87,1.741
5.811,0,0,0,128.306,128.306,113.346,1,0,2.176,0.638,8.103,2.603,7.422,6.351,99.017,7.48,0,75.01,-0.158,103.973,-2.361,6.22,-0.256,9.373,2,3,118.933,118.933,0.0,2.364,0.144,9.32,8.7,-0.041,1,1,75.01,2.982,42.683,0,1,0,1,-0.269,1,0,0.0,1,0,1.712,2.787,2.676,1.379,2.625,1.023,1,-0.113,4.802,0,0,6.282,0,4.212,2.493,15.839,3,0,0,1,0.685,4.163,0,0.049,2.778,9.393,130.613,139.286,5.179,-0.023,8,1,0.8,8.201,0.0,0.086,1.071,4.944,8,1.735,1.735,6.984,1.146,0.961,12,0.837,0.643,6.116,47.122,0.0,3.302,0.193,24.333,0,38.0,0.3,0.0,0.837,6.442,6.442,45.653,6.758,0.905,0,130.732,0,0.314,1.479,4.176,3.203,6.566,0.837,0,6.059,6.059,0.876,7.955,0.8,4.216,4.095,0.0,15,0.507,20.301,1.314,0.8,1.636,4.29,0,-2.38,-2.41,-2.36,1.146
5.365,0,0,0,132.365,132.365,132.365,0,0,1.024,3.854,7.865,2.365,4.969,4.58,33.571,4.981,0,105.51,0.0,33.0,0.0,5.665,1.968,99.365,1,0,132.365,33.0,0.0,1.867,0.1,0.0,7.7,-0.246,2,0,105.51,1.516,65.794,0,4,0,4,-0.158,1,0,0.0,3,0,0.916,2.058,2.405,0.371,2.188,1.015,4,-0.112,4.476,0,0,5.59,0,3.721,2.026,11.912,0,0,0,3,0.43,3.584,0,0.029,1.298,6.52,53.974,33.0,4.618,-0.007,7,0,0.68,5.291,0.0,0.059,0.336,4.623,7,1.667,1.667,1.817,-0.013,0.937,7,0.737,0.615,5.512,25.493,0.0,2.568,0.24,99.365,0,35.0,0.302,0.0,0.75,5.22,5.22,21.386,6.089,-0.209,0,28.61,0,0.315,0.757,3.714,0.521,5.794,0.789,0,4.963,4.963,0.784,7.196,0.86,4.159,3.656,0.0,12,-0.317,17.184,1.591,0.0,1.551,3.761,0,-2.49,-2.52,-2.46,1.261
4.347,0,0,0,120.911,87.34,120.911,1,1,1.535,2.271,7.898,2.398,4.979,4.828,68.057,6.473,0,81.24,0.0,68.057,0.0,5.693,1.069,98.809,1,1,87.34,68.057,0.0,1.64,0.136,10.289,6.3,-0.03,5,1,81.24,1.662,76.254,0,3,5,3,0.182,7,5,79.525,6,0,1.321,2.169,25.793,0.823,2.618,1.023,5,0.154,4.294,0,0,5.653,0,4.054,2.041,13.458,0,1,0,0,0.253,3.844,2,-0.01,1.446,1.789,48.814,68.057,4.879,0.112,3,0,0.0,7.529,0.0,0.072,0.358,4.311,6,1.751,1.751,4.33,0.604,1.052,9,0.883,0.663,5.672,24.834,0.0,2.82,0.179,52.855,0,11.0,0.317,0.0,0.905,5.458,5.458,21.076,6.524,0.148,0,27.775,0,0.35,1.028,4.053,0.0,6.334,0.905,2,5.188,5.188,1.0,7.805,0.0,3.77,3.705,45.954,7,-0.04,19.889,9.045,0.0,5.079,4.007,0,-4.24,-4.18,-3.95,3.008
5.94,1,0,0,354.748,354.748,354.748,2,3,2.743,-2.655,8.306,2.806,7.419,6.481,198.202,7.428,0,206.07,-4.827,321.851,-2.509,6.914,3.835,32.897,6,3,354.748,321.851,0.0,2.838,0.371,53.692,16.2,-0.157,6,5,206.07,3.491,246.314,0,7,8,7,0.152,7,8,0.0,8,0,2.588,3.32,0.0,2.324,5.0,1.03,9,0.135,6.454,1,0,6.88,6,4.729,2.951,61.11,3,2,0,0,1.491,4.781,4,-0.02,4.787,11.928,356.292,254.199,6.15,0.114,12,4,0.811,7.437,0.0,0.093,2.111,5.483,12,1.568,1.568,6.643,2.172,0.873,19,0.896,0.659,6.758,220.942,0.0,3.506,0.231,32.897,9,127.0,0.247,0.0,0.91,9.28,9.28,101.853,7.391,2.01,0,308.655,2,0.258,2.687,4.663,-2.043,7.297,0.915,5,8.632,8.632,0.948,8.693,0.86,6.448,4.573,0.0,12,1.891,21.44,0.666,0.497,-0.021,4.844,0,-0.41,-0.54,-0.7,-0.816
5.399,0,0,0,99.365,99.365,99.365,0,0,0.381,3.912,7.83,2.33,4.926,4.466,33.571,4.985,0,77.82,0.0,0.0,0.0,5.388,2.12,99.365,1,0,138.514,0.0,0.0,0.775,0.048,0.0,0.0,-0.317,5,0,77.82,1.461,65.794,0,4,3,4,0.065,1,1,0.0,5,0,-0.016,1.905,7.565,-0.305,1.75,1.005,2,0.117,4.24,0,0,5.312,1,3.484,1.0,9.798,0,0,0,3,0.159,3.402,0,-0.017,1.187,0.0,33.65,0.0,3.414,0.087,4,0,0.0,5.286,0.0,0.08,0.137,4.257,5,1.603,1.603,1.904,-0.673,0.987,6,0.822,0.603,5.232,20.44,0.0,2.385,0.242,99.365,0,18.0,0.308,0.0,0.822,4.828,4.828,14.857,5.969,-1.0,0,22.216,0,0.327,0.479,3.565,0.745,5.724,0.822,0,2.275,2.275,0.873,7.171,0.0,3.674,3.427,0.0,4,-1.022,17.92,9.293,0.0,2.751,3.611,0,-4.28,-4.22,-3.98,3.048
5.56,0,0,0,59.797,59.797,59.797,0,0,1.373,3.87,7.889,2.389,5.055,4.816,60.557,7.352,0,47.28,0.0,59.797,-0.92,5.782,-0.844,0.0,0,2,59.797,59.797,0.0,1.581,0.019,0.0,9.1,-0.046,0,0,47.28,2.141,0.0,0,0,0,0,0.018,0,0,0.0,0,0,1.134,2.388,16.682,1.036,2.313,1.009,0,0.023,4.258,0,0,5.797,0,3.875,2.043,4.681,2,0,0,0,0.161,4.149,0,0.047,2.209,0.0,55.392,59.797,4.649,0.041,3,0,0.0,7.497,0.0,0.09,0.273,4.428,3,1.322,1.322,5.564,0.279,1.056,10,0.806,0.624,5.462,41.889,0.0,3.045,0.167,0.0,0,17.0,0.239,0.0,0.861,5.65,5.65,25.964,6.648,0.045,0,34.635,0,0.262,0.924,3.903,0.0,6.706,0.861,0,4.244,4.244,0.943,8.145,0.0,3.876,3.84,0.0,5,-0.358,20.596,6.631,0.0,4.084,4.111,0,-3.81,-3.77,-3.58,2.575
