pXC50,NNRS,RCI,Eig02_AEA.bo.,RFD,Eig02_AEA.dm.,SM03_AEA.bo.,SM04_AEA.bo.,Eig02_AEA.ri.,Eig04_AEA.bo.,Eig02_EA,SM10_AEA.bo.,piPC02,SM02_EA.bo.,P_VSA_LogP_4,P_VSA_e_2,SM02_AEA.bo.,Eig02_EA.bo.,SM12_AEA.ri.,X2sol,TIE,Eig02_EA.ri.,Eig04_EA.bo.,SM14_AEA.ri.,ATS7m,SpAD_EA.bo.,Rperim,SpMax2_Bh.m.,SM02_EA.ri.,X0sol,SpMax3_Bh.m.,MW,Eta_alpha,SpMax8_Bh.s.,Eig04_AEA.ri.,IDDM,Eig09_AEA.dm.,XMOD,SM05_AEA.bo.,SpMax2_Bh.e.,P_VSA_p_3,P_VSA_v_3,HDcpx,SpAD_EA.ri.,SpMax4_Bh.m.,X2v,Eig09_AEA.ed.,X2,P_VSA_i_2,NRS,Eig11_AEA.bo.,nC..N.N2,Eig08_AEA.ed.,Eig08_AEA.bo.,SpAD_AEA.ri.,SpMax6_Bh.v.,piPC01,SCBO,SMTIV,Eig14_AEA.ed.,SpMaxA_EA.bo.,Eig14_AEA.bo.,ATS1m,Eta_betaP,SpMin2_Bh.i.,Eig04_EA,SM12_AEA.bo.,Eig08_EA.ri.,SpAD_AEA.bo.
5.0,0.75,1.095,4.294,0.095,3.184,5.981,7.274,3.957,3.36,3.012,3.012,4.171,4.856,30.272,111.838,4.804,3.862,3.862,10.179,25.377,2.842,2.547,2.547,3.236,51.864,21,3.889,4.217,16.355,3.609,322.45,11.433,3.534,3.027,4.559,1.177,74.297,8.607,3.95,111.838,111.838,1.664,37.945,3.3,6.149,3.579,10.179,111.838,3,2.0,0,3.601,2.634,39.975,2.91,3.584,35.0,10127.0,2.306,0.166,0.799,3.472,15.0,1.848,2.094,2.094,1.154,40.268
7.577,0.5,1.2,3.843,0.2,3.084,5.526,6.859,3.374,3.277,2.5,2.5,3.651,4.331,18.011,45.155,4.297,3.172,3.172,7.2,21.206,2.139,2.44,2.44,1.841,29.861,10,3.648,3.676,12.0,3.393,244.14,7.629,3.208,2.865,3.882,-0.194,50.237,8.225,3.562,123.452,123.452,1.541,21.383,3.229,4.171,2.271,6.496,45.155,1,-0.044,1,2.626,0.987,23.875,2.306,3.045,20.0,2774.0,1.099,0.262,-0.538,3.122,8.0,1.493,1.958,1.958,-0.154,23.967
5.0,0.333,1.308,3.78,0.308,2.701,5.536,6.861,3.476,2.964,2.5,2.5,3.744,4.425,0.0,62.03,4.324,3.153,3.153,6.18,12.074,2.438,2.145,2.145,0.877,32.176,13,3.557,3.803,9.544,3.11,186.28,6.8,2.732,2.533,3.786,-0.53,42.023,8.232,3.671,62.03,62.03,1.515,23.818,3.051,3.989,2.281,6.18,62.03,1,0.164,0,2.416,0.863,24.412,2.284,3.091,21.0,1802.0,1.096,0.286,-0.5,2.938,8.0,1.746,1.571,1.571,-0.291,24.651
6.382,0.5,1.2,3.705,0.2,2.877,5.404,6.722,3.195,3.043,2.301,2.301,3.541,4.22,18.011,48.596,4.182,3.0,3.0,6.17,14.009,2.043,2.185,2.185,0.587,26.585,10,3.548,3.581,9.922,3.253,195.67,6.414,3.005,2.627,3.68,-0.67,41.37,8.073,3.508,87.745,87.745,1.492,19.212,2.999,3.424,1.749,5.799,48.596,1,-0.304,1,2.333,0.776,20.9,1.961,2.944,18.0,1814.0,0.464,0.292,-0.824,2.927,8.0,1.404,1.721,1.721,-0.469,21.155
7.658,0.375,1.324,4.718,0.353,3.922,6.719,8.076,4.34,4.165,3.352,3.352,4.751,5.44,100.549,157.478,5.485,3.965,3.965,20.338,102.819,3.313,3.471,3.471,4.545,94.888,33,3.994,5.017,29.673,3.809,581.73,20.167,4.427,3.884,5.401,2.552,129.507,9.466,4.044,157.478,157.478,1.82,76.81,3.758,12.784,5.367,20.338,157.478,3,2.941,0,5.636,3.547,78.792,3.345,4.143,62.0,43633.0,4.312,0.093,2.668,4.063,20.0,1.901,2.908,2.908,2.237,80.23
6.733,0.5,1.211,3.898,0.211,2.85,6.038,7.333,3.523,3.517,2.529,2.529,4.23,4.916,0.0,140.401,4.852,3.445,3.445,10.62,27.077,2.522,2.847,2.847,3.176,54.613,19,3.846,4.295,17.062,3.624,330.51,12.3,3.674,3.134,4.615,1.189,75.193,8.672,3.927,140.401,140.401,1.671,40.407,3.449,6.982,3.552,10.62,140.401,2,2.035,0,3.662,2.84,41.431,3.01,3.638,37.0,11046.0,2.547,0.168,0.884,3.472,15.0,1.897,2.17,2.17,1.379,41.814
7.654,0.5,1.2,3.809,0.2,3.226,5.688,6.977,3.432,3.165,2.513,2.513,3.773,4.454,18.011,78.21,4.505,3.098,3.098,7.752,37.617,2.309,2.178,2.178,3.289,36.911,10,3.566,3.935,13.121,3.441,283.36,9.105,3.676,2.955,4.287,0.51,60.635,8.297,3.651,78.21,78.21,1.623,28.757,3.304,4.938,2.692,8.934,78.21,1,0.747,1,3.089,1.683,31.106,2.645,3.258,25.0,6204.0,1.532,0.195,0.0,3.275,8.5,1.539,2.071,2.071,0.522,31.486
5.653,0.2,1.45,4.313,0.5,3.316,6.113,7.46,3.924,3.798,2.963,2.963,4.234,4.92,0.0,109.318,4.89,3.965,3.965,11.192,29.422,2.849,3.168,3.168,3.704,54.317,19,3.798,4.405,17.129,3.5,339.42,11.733,3.584,3.471,4.619,1.73,77.949,8.843,3.842,109.318,109.318,1.692,42.527,3.298,6.873,4.005,11.192,109.318,1,1.695,0,4.415,2.55,44.547,2.944,3.584,35.0,9014.0,2.632,0.154,0.975,3.553,14.0,1.743,2.504,2.504,1.348,44.495
5.0,0.5,1.222,4.104,0.222,2.922,6.0,7.319,3.645,3.593,2.695,2.695,4.19,4.875,17.102,115.696,4.8,3.828,3.828,10.95,29.294,2.567,2.651,2.651,3.466,51.626,18,3.858,4.209,16.872,3.756,343.54,11.867,3.474,3.176,4.553,1.099,77.558,8.684,3.889,115.696,115.696,1.665,37.741,3.397,7.707,3.414,10.399,84.418,2,2.0,0,3.626,2.319,40.486,2.927,3.555,34.0,9251.0,2.375,0.18,0.803,3.568,10.5,1.795,2.255,2.255,1.108,40.813
5.0,1.0,1.0,4.255,0.0,3.469,6.126,7.411,3.766,3.769,2.79,2.79,4.248,4.934,0.0,123.815,4.963,3.951,3.951,12.458,83.146,2.725,2.934,2.934,3.841,59.446,18,3.913,4.402,21.51,3.712,432.54,14.252,4.315,3.414,4.921,1.872,96.343,8.733,3.961,123.815,123.815,1.731,45.866,3.51,7.714,3.733,12.811,123.815,3,2.157,0,3.802,2.917,48.032,3.083,3.738,41.0,24471.0,2.913,0.123,1.65,3.701,16.0,1.905,2.459,2.459,1.306,48.008
5.0,1.0,1.0,4.015,0.0,3.009,6.005,7.276,3.684,3.506,2.726,2.726,4.127,4.812,0.0,133.069,4.86,3.615,3.615,11.559,64.287,2.634,2.723,2.723,3.773,53.7,18,3.863,4.336,19.933,3.697,401.57,13.686,3.951,3.325,4.824,1.458,88.98,8.581,3.928,133.069,133.069,1.715,42.746,3.383,7.776,3.449,11.912,133.069,3,2.0,0,3.739,2.504,44.696,3.037,3.638,37.0,17489.0,2.473,0.131,1.323,3.623,13.0,1.905,2.391,2.391,1.288,44.844
6.301,1.0,1.0,4.192,0.0,3.133,5.798,7.087,3.805,3.103,2.836,2.836,3.97,4.654,0.0,176.796,4.625,3.8,3.8,10.155,35.621,2.745,2.288,2.288,3.62,43.034,12,3.886,3.99,18.156,3.824,427.31,12.043,3.578,2.775,4.5,0.941,84.55,8.418,3.905,120.014,120.014,1.654,30.807,3.351,6.199,2.932,9.043,120.014,2,1.444,0,3.436,2.141,34.149,2.96,3.434,30.0,9813.0,2.0,0.169,0.64,3.657,13.5,1.873,1.843,1.843,0.739,33.837
5.0,1.0,1.0,4.038,0.0,3.183,6.053,7.328,3.694,3.547,2.728,2.728,4.174,4.86,30.278,142.318,4.905,3.635,3.635,11.728,69.351,2.63,2.778,2.778,3.8,56.011,18,3.861,4.363,20.64,3.699,415.55,14.019,4.252,3.345,4.872,1.726,93.324,8.641,3.921,142.318,142.318,1.724,44.015,3.391,7.453,3.449,12.081,142.318,3,2.0,0,3.74,2.541,45.966,3.027,3.689,39.0,20594.0,2.709,0.129,1.557,3.662,15.0,1.888,2.406,2.406,1.304,46.221
5.774,1.0,1.0,4.015,0.0,3.183,6.037,7.313,3.693,3.524,2.726,2.726,4.159,4.844,30.278,138.202,4.883,3.615,3.615,11.559,65.877,2.638,2.725,2.725,3.764,54.73,18,3.864,4.357,19.933,3.699,399.55,13.686,3.949,3.338,4.824,1.726,88.98,8.625,3.929,138.202,138.202,1.715,43.233,3.391,7.59,3.449,11.912,138.202,3,2.0,0,3.739,2.541,44.688,3.04,3.664,38.0,17798.0,2.473,0.133,1.328,3.618,14.5,1.904,2.391,2.391,1.304,45.019
5.0,1.0,1.0,4.037,0.0,3.01,6.022,7.291,3.686,3.534,2.728,2.728,4.143,4.828,0.0,137.184,4.883,3.635,3.635,11.728,67.668,2.622,2.776,2.776,3.809,54.979,18,3.86,4.343,20.64,3.696,417.57,14.019,4.252,3.332,4.872,1.459,93.324,8.597,3.92,137.184,137.184,1.724,43.527,3.383,7.638,3.449,12.081,137.184,3,2.0,0,3.74,2.505,45.981,3.024,3.664,38.0,20260.0,2.709,0.127,1.53,3.667,13.5,1.888,2.406,2.406,1.289,46.068
5.0,1.0,1.0,4.255,0.0,3.757,6.154,7.444,3.766,3.781,2.79,2.79,4.277,4.963,30.278,128.948,4.984,3.951,3.951,12.458,85.044,2.725,3.149,3.149,3.832,60.477,18,3.92,4.421,21.51,3.713,430.52,14.252,4.309,3.422,4.921,1.931,96.343,8.771,3.962,128.948,128.948,1.731,46.354,3.513,7.528,3.733,12.811,128.948,3,2.369,0,3.802,2.917,48.026,3.086,3.761,42.0,24830.0,2.913,0.125,1.768,3.696,17.5,1.904,2.459,2.459,1.32,48.183
5.9,0.75,1.091,4.516,0.091,3.185,6.303,7.635,4.026,3.719,3.054,3.054,4.454,5.142,77.503,144.282,5.083,4.442,4.442,16.132,60.51,2.928,3.17,3.17,3.812,66.9,22,4.037,4.519,22.804,3.868,453.66,15.533,3.922,3.502,4.974,1.598,104.703,9.002,4.025,144.282,144.282,1.736,49.627,3.695,10.436,4.196,14.75,138.474,3,2.49,0,4.769,3.048,51.687,3.272,3.839,45.5,25927.0,3.105,0.127,1.384,3.896,20.0,1.938,2.544,2.544,1.772,51.467
5.0,0.667,1.133,4.047,0.133,2.694,5.784,7.11,3.579,3.414,2.631,2.631,4.021,4.705,88.026,68.558,4.543,3.675,3.675,7.519,19.672,2.498,2.799,2.799,2.533,40.876,15,3.74,3.926,11.828,3.297,226.26,7.933,3.362,2.929,4.064,-0.04,51.707,8.479,3.783,68.558,68.558,1.574,27.509,2.951,3.702,2.486,7.519,68.558,2,0.765,0,3.305,2.159,28.812,2.416,3.332,27.0,3900.0,1.527,0.244,-0.086,3.109,15.0,1.714,1.984,1.984,0.657,29.149
4.699,0.75,1.091,4.259,0.091,3.72,6.171,7.464,3.998,3.767,2.982,2.982,4.263,4.949,85.273,121.665,4.99,3.787,3.787,12.06,71.212,3.03,3.071,3.071,3.662,59.5,22,3.902,4.466,19.51,3.708,395.47,13.486,4.005,3.427,4.831,1.817,88.305,8.788,3.953,121.665,121.665,1.713,46.751,3.495,7.42,3.736,12.682,121.665,3,2.408,0,3.942,2.882,47.897,2.934,3.738,41.0,19858.0,2.928,0.125,1.327,3.632,17.0,1.904,2.458,2.458,1.426,48.369
5.0,0.667,1.133,4.14,0.133,3.54,6.052,7.355,3.939,3.593,2.958,2.958,4.163,4.848,59.699,69.452,4.856,3.325,3.325,12.356,59.59,2.894,2.771,2.771,3.795,52.582,15,4.059,4.286,19.681,3.798,421.34,12.9,4.072,3.167,4.663,1.54,86.442,8.689,3.874,115.406,115.406,1.687,39.693,3.542,7.229,3.72,11.54,115.406,2,2.032,1,4.2,2.811,41.919,2.958,3.611,36.0,14667.0,2.378,0.161,0.881,3.66,12.5,1.758,2.256,2.256,1.375,42.251
5.167,1.0,1.0,4.015,0.0,3.011,6.005,7.276,3.683,3.506,2.726,2.726,4.127,4.812,0.0,130.179,4.86,3.615,3.615,10.937,71.91,2.612,2.723,2.723,3.784,53.7,18,3.863,4.32,19.062,3.697,405.53,13.471,4.257,3.317,4.824,1.458,89.846,8.581,3.919,130.179,130.179,1.715,42.368,3.382,7.416,3.449,11.912,130.179,3,2.0,0,3.739,2.504,44.803,3.0,3.638,37.0,19169.0,2.473,0.131,1.323,3.632,13.0,1.884,2.391,2.391,1.288,44.844
5.8,1.0,1.0,4.015,0.0,3.183,6.037,7.313,3.691,3.524,2.726,2.726,4.159,4.844,30.278,135.312,4.883,3.615,3.615,10.937,73.649,2.625,2.725,2.725,3.775,54.73,18,3.864,4.341,19.062,3.699,403.51,13.471,4.256,3.33,4.824,1.726,89.846,8.625,3.92,135.312,135.312,1.715,42.856,3.39,7.231,3.449,11.912,135.312,3,2.0,0,3.739,2.541,44.797,3.002,3.664,38.0,19478.0,2.473,0.133,1.328,3.627,14.5,1.884,2.391,2.391,1.303,45.019
4.066,1.0,1.0,4.053,0.0,3.36,5.728,7.047,3.786,3.363,2.831,2.831,3.795,4.477,63.421,45.669,4.505,3.379,3.379,9.047,56.442,2.677,2.496,2.496,3.142,36.603,6,3.587,3.886,15.947,3.512,299.81,9.348,3.965,2.996,4.289,0.502,62.019,8.397,3.678,84.818,84.818,1.622,27.24,3.319,4.677,2.646,8.677,45.669,1,0.639,1,2.959,1.544,29.721,2.686,3.258,25.0,6117.0,1.456,0.207,0.0,3.291,10.0,1.57,2.101,2.101,0.264,30.075
5.8,0.8,1.074,4.516,0.074,3.185,6.372,7.708,4.026,3.719,3.054,3.054,4.511,5.198,61.098,142.631,5.16,4.458,4.458,16.671,63.082,2.968,3.17,3.17,3.887,72.18,27,4.037,4.609,23.795,3.869,479.7,16.533,4.071,3.514,5.064,1.603,110.513,9.085,4.063,142.631,142.631,1.751,54.581,3.695,11.538,4.203,15.367,136.824,4,2.49,0,4.813,3.082,56.902,3.272,3.902,48.5,29673.0,3.414,0.121,2.0,3.961,20.0,1.937,2.559,2.559,1.794,56.549
8.0,1.0,1.0,4.01,0.0,2.942,6.289,7.535,3.782,3.839,2.811,2.811,4.425,5.112,29.85,188.887,5.156,3.459,3.459,16.022,72.464,2.725,3.125,3.125,4.075,73.141,23,3.838,4.642,26.581,3.79,511.82,18.533,3.981,3.521,5.212,1.797,113.816,8.811,3.918,188.887,188.887,1.783,58.304,3.728,11.114,4.098,16.022,188.887,4,2.5,0,4.363,2.966,59.32,3.345,3.951,51.0,35968.0,3.414,0.096,2.459,3.86,19.5,1.89,2.524,2.524,1.608,59.426
6.334,0.5,1.2,3.659,0.2,2.712,5.314,6.625,3.159,2.868,2.232,2.232,3.481,4.159,18.011,50.387,4.103,2.935,2.935,5.25,10.023,2.077,2.019,2.019,0.29,25.01,10,3.407,3.541,8.552,3.025,161.23,5.7,2.284,2.394,3.565,-0.786,35.776,7.968,3.493,50.387,50.387,1.462,18.396,2.73,2.936,1.588,5.25,50.387,1,-0.5,1,2.249,0.504,19.11,2.184,2.89,17.0,1332.0,0.0,0.31,0.0,2.76,8.0,1.35,1.414,1.414,-0.73,19.409
6.093,0.5,1.2,3.7,0.2,2.875,5.314,6.619,3.192,2.928,2.303,2.303,3.481,4.159,18.011,41.876,4.103,3.015,3.015,5.765,10.701,2.027,2.066,2.066,1.535,25.0,10,3.597,3.469,9.052,3.121,181.64,5.914,2.342,2.589,3.562,-0.825,38.851,7.952,3.478,81.025,81.025,1.458,17.585,2.874,3.064,1.601,5.357,41.876,1,-0.5,1,2.247,0.488,19.28,1.893,2.89,17.0,1643.0,0.0,0.302,0.0,2.862,8.0,1.322,1.618,1.618,-0.598,19.437
5.747,0.5,1.2,3.673,0.2,2.678,5.238,6.518,3.188,2.872,2.265,2.265,3.418,4.094,18.011,56.248,4.069,2.958,2.958,4.892,8.842,2.082,2.023,2.023,1.061,24.486,10,3.436,3.469,8.389,2.992,161.23,5.7,2.355,2.403,3.56,-0.95,36.809,7.835,3.531,56.248,56.248,1.457,17.948,2.817,2.697,1.738,4.892,56.248,1,-0.5,1,2.0,0.709,18.763,2.276,2.89,17.0,1377.0,0.0,0.296,0.0,2.77,8.0,1.38,1.414,1.414,-0.598,18.825
5.862,0.5,1.2,3.719,0.2,2.806,5.348,6.649,3.273,2.905,2.351,2.351,3.512,4.19,18.011,54.502,4.151,3.035,3.035,5.526,11.325,2.162,2.036,2.036,1.511,26.3,10,3.432,3.555,9.259,3.035,177.23,6.033,2.735,2.529,3.674,-0.585,40.019,7.982,3.507,54.502,54.502,1.485,19.195,2.806,2.85,2.0,5.526,54.502,1,-0.411,1,2.263,0.824,20.362,2.256,2.944,18.0,1837.0,0.451,0.281,-0.822,2.86,8.5,1.345,1.569,1.569,-0.472,20.536
6.189,0.5,1.2,3.69,0.2,2.849,5.314,6.619,3.2,2.905,2.284,2.284,3.481,4.159,18.011,47.497,4.103,3.004,3.004,4.723,14.092,2.082,2.036,2.036,0.436,25.062,10,3.422,3.506,7.682,2.918,165.19,5.486,2.332,2.524,3.564,-0.796,36.541,7.952,3.483,47.497,47.497,1.459,18.071,2.713,2.628,1.6,5.357,47.497,1,-0.5,1,2.246,0.395,19.239,1.869,2.89,17.0,1631.0,0.0,0.302,0.0,2.781,8.0,1.315,1.564,1.564,-0.887,19.471
6.562,0.5,1.2,3.69,0.2,2.683,5.314,6.619,3.239,2.905,2.284,2.284,3.481,4.159,18.011,50.387,4.103,3.004,3.004,5.357,9.881,2.191,2.036,2.036,0.732,25.062,10,3.433,3.541,8.552,2.97,161.23,5.7,2.326,2.526,3.564,-0.811,35.675,7.952,3.521,50.387,50.387,1.459,18.453,2.748,2.987,1.6,5.357,50.387,1,-0.5,1,2.246,0.395,19.173,2.065,2.89,17.0,1361.0,0.0,0.302,0.0,2.76,8.0,1.391,1.564,1.564,-0.961,19.471
6.04,0.5,1.2,3.7,0.2,2.859,5.314,6.619,3.219,2.928,2.303,2.303,3.481,4.159,18.011,47.497,4.103,3.015,3.015,4.723,14.114,2.098,2.066,2.066,1.112,25.0,10,3.422,3.506,7.682,2.878,165.19,5.486,2.352,2.589,3.562,-0.826,36.541,7.952,3.483,47.497,47.497,1.458,18.019,2.793,2.628,1.601,5.357,47.497,1,-0.5,1,2.247,0.488,19.183,1.876,2.89,17.0,1643.0,0.0,0.302,0.0,2.781,8.0,1.315,1.618,1.618,-0.601,19.437
5.0,0.5,1.2,3.719,0.2,2.695,5.3,6.595,3.349,2.866,2.414,2.414,3.45,4.127,0.0,56.248,4.103,2.994,2.994,5.231,10.032,2.244,2.022,2.022,0.515,24.773,10,3.428,3.519,8.552,2.968,161.23,5.7,1.973,2.408,3.565,-0.85,35.982,7.924,3.528,56.248,56.248,1.461,18.232,2.739,2.955,1.382,5.231,56.248,1,-0.45,1,2.0,0.481,19.151,2.184,2.89,17.0,1336.0,0.0,0.301,0.0,2.77,8.0,1.396,1.414,1.414,-0.946,19.603
6.708,0.5,1.2,3.689,0.2,2.732,5.367,6.651,3.216,2.874,2.293,2.293,3.512,4.19,18.011,65.503,4.197,2.99,2.99,5.812,13.208,2.11,2.029,2.029,1.774,27.334,10,3.484,3.63,9.966,3.227,189.29,6.7,2.989,2.418,3.777,-0.486,42.124,7.972,3.599,65.503,65.503,1.512,20.794,2.968,3.396,2.0,5.812,65.503,1,-0.173,1,2.284,0.877,21.716,2.541,2.996,19.0,1915.0,0.319,0.261,-0.716,2.906,8.0,1.485,1.434,1.434,-0.361,22.005
6.839,0.5,1.2,3.694,0.2,2.756,5.314,6.625,3.222,2.909,2.292,2.292,3.481,4.159,0.0,50.387,4.103,2.998,2.998,5.25,10.046,2.132,2.067,2.067,0.56,25.029,10,3.395,3.541,8.552,3.018,161.23,5.7,2.246,2.491,3.564,-0.826,35.776,7.969,3.487,50.387,50.387,1.461,18.441,2.769,2.923,1.588,5.25,50.387,1,-0.442,1,2.248,0.612,19.166,2.08,2.89,17.0,1336.0,0.0,0.312,0.0,2.76,8.0,1.333,1.503,1.503,-0.797,19.472
6.775,0.8,1.077,4.372,0.077,3.115,6.346,7.682,3.872,3.701,2.892,2.892,4.474,5.162,44.313,126.772,5.136,4.279,4.279,16.614,66.044,2.833,2.798,2.798,4.066,70.604,26,4.01,4.556,23.588,3.99,488.1,16.248,4.193,3.529,5.014,1.534,110.378,9.064,3.965,165.921,165.921,1.747,52.79,3.756,11.367,4.375,14.906,120.965,4,2.5,0,4.781,3.045,56.248,3.192,3.871,47.0,27446.0,3.414,0.129,1.949,3.974,17.5,1.863,2.586,2.586,1.643,55.934
6.46,0.5,1.2,3.69,0.2,2.866,5.314,6.619,3.173,2.905,2.284,2.284,3.481,4.159,18.011,41.876,4.103,3.004,3.004,5.765,10.699,2.015,2.036,2.036,0.575,25.062,10,3.598,3.469,9.052,3.139,181.64,5.914,2.319,2.521,3.564,-0.795,38.851,7.952,3.478,81.025,81.025,1.459,17.627,2.785,3.064,1.6,5.357,41.876,1,-0.5,1,2.246,0.395,19.33,1.87,2.89,17.0,1631.0,0.0,0.302,0.0,2.862,8.0,1.322,1.564,1.564,-0.774,19.471
6.26,0.5,1.2,3.686,0.2,2.861,5.314,6.625,3.201,2.898,2.292,2.292,3.481,4.159,18.011,47.497,4.103,2.963,2.963,4.723,15.075,2.078,2.057,2.057,0.436,25.059,10,3.402,3.506,7.682,2.94,165.19,5.486,2.28,2.486,3.564,-0.774,36.642,7.968,3.475,47.497,47.497,1.461,18.065,2.712,2.592,1.588,5.25,47.497,1,-0.5,1,2.248,0.503,19.221,1.869,2.89,17.0,1584.0,0.0,0.31,0.0,2.781,8.0,1.32,1.503,1.503,-0.772,19.444
5.701,0.5,1.2,3.659,0.2,2.818,5.314,6.625,3.142,2.868,2.232,2.232,3.481,4.159,18.011,47.497,4.103,2.935,2.935,4.723,15.032,2.025,2.019,2.019,0.258,25.01,10,3.402,3.506,7.682,2.952,165.19,5.486,2.294,2.394,3.565,-0.783,36.642,7.968,3.476,47.497,47.497,1.462,18.024,2.709,2.6,1.588,5.25,47.497,1,-0.5,1,2.249,0.504,19.169,1.876,2.89,17.0,1572.0,0.0,0.31,0.0,2.781,8.0,1.319,1.414,1.414,-0.703,19.409
7.42,0.5,1.2,3.616,0.2,2.625,5.3,6.595,3.085,2.867,2.159,2.159,3.45,4.127,18.011,54.572,4.103,2.914,2.914,5.262,10.512,2.0,2.02,2.02,0.274,24.87,10,3.412,3.535,8.552,3.055,161.23,5.7,2.09,2.387,3.565,-0.887,35.73,7.924,3.505,54.572,54.572,1.463,18.473,2.697,2.903,1.472,5.262,54.572,1,-0.5,1,2.0,0.558,19.253,1.944,2.89,17.0,1325.0,0.0,0.301,0.0,2.76,8.0,1.404,1.4,1.4,-0.797,19.606
8.167,0.5,1.2,3.779,0.2,3.23,5.569,6.867,3.335,3.202,2.441,2.441,3.676,4.357,18.011,58.816,4.376,3.071,3.071,6.72,28.758,2.172,2.264,2.264,2.904,32.372,10,3.618,3.764,11.336,3.413,259.71,7.986,3.508,2.962,4.055,0.402,54.63,8.199,3.632,97.965,97.965,1.57,24.054,3.246,4.159,2.412,7.532,58.816,1,0.212,1,2.693,1.166,26.716,2.555,3.135,22.0,4634.0,1.231,0.227,-0.268,3.184,8.0,1.471,2.009,2.009,-0.14,26.799
4.034,1.0,1.0,3.594,0.0,2.476,5.538,6.832,3.249,2.761,2.278,2.278,3.597,4.277,0.0,75.054,4.413,2.939,2.939,7.464,21.008,2.212,1.823,1.823,2.47,33.773,18,3.668,3.968,12.261,3.547,243.43,8.9,3.402,2.588,4.142,1.0,54.057,8.18,3.785,75.054,75.054,1.597,29.066,3.021,6.006,3.247,7.464,75.054,3,0.5,0,3.247,2.0,29.617,2.91,3.178,23.0,2996.0,1.555,0.195,0.0,3.161,6.0,1.742,1.59,1.59,0.983,29.746
7.013,0.5,1.2,3.672,0.2,2.794,5.348,6.655,3.178,2.868,2.266,2.266,3.512,4.19,18.011,54.502,4.151,2.946,2.946,5.441,11.714,2.065,2.019,2.019,0.749,26.33,10,3.407,3.555,9.259,3.086,177.23,6.033,2.688,2.395,3.677,-0.47,40.12,7.997,3.487,54.502,54.502,1.491,19.214,2.775,2.821,2.0,5.441,54.502,1,-0.42,1,2.277,0.808,20.392,2.282,2.944,18.0,1758.0,0.405,0.289,-0.824,2.86,8.5,1.33,1.417,1.417,-0.547,20.568
5.0,0.75,1.1,4.252,0.1,3.112,6.109,7.415,3.877,3.797,2.873,2.873,4.273,4.959,30.278,129.934,4.905,3.839,3.839,10.934,46.505,2.891,2.861,2.861,3.547,56.912,20,3.86,4.39,17.225,3.755,351.45,12.352,3.734,3.374,4.669,1.503,78.419,8.757,3.906,129.934,129.934,1.686,43.172,3.458,7.079,3.691,11.555,129.934,3,2.124,0,4.127,2.523,43.945,2.955,3.664,38.0,13308.0,2.509,0.153,1.114,3.524,15.5,1.816,2.405,2.405,1.335,44.175
7.004,0.5,1.2,3.686,0.2,2.869,5.314,6.625,3.185,2.898,2.292,2.292,3.481,4.159,18.011,41.876,4.103,2.963,2.963,5.621,11.099,2.03,2.057,2.057,0.575,25.059,10,3.525,3.469,9.052,3.231,181.64,5.914,2.252,2.481,3.564,-0.774,38.952,7.968,3.473,81.025,81.025,1.461,17.627,2.77,3.0,1.588,5.25,41.876,1,-0.5,1,2.248,0.503,19.305,1.869,2.89,17.0,1584.0,0.0,0.31,0.0,2.862,8.0,1.321,1.503,1.503,-0.724,19.444
6.182,0.5,1.2,3.605,0.2,2.603,5.2,6.484,3.08,2.867,2.157,2.157,3.384,4.06,18.011,47.852,4.016,2.882,2.882,4.723,8.102,1.983,2.017,2.017,0.258,23.276,10,3.386,3.418,7.682,2.876,147.2,5.2,1.775,2.387,3.441,-0.952,33.312,7.8,3.47,47.852,47.852,1.428,16.841,2.686,2.484,1.267,4.723,47.852,1,-0.542,1,2.0,0.372,17.582,1.869,2.833,16.0,1133.0,0.0,0.32,0.0,2.683,8.0,1.321,1.398,1.398,-0.963,17.824
6.055,0.5,1.2,3.7,0.2,2.686,5.314,6.619,3.256,2.923,2.303,2.303,3.481,4.159,0.0,50.387,4.103,3.041,3.041,5.357,9.954,2.2,2.055,2.055,0.972,24.969,10,3.422,3.541,8.552,2.926,161.23,5.7,2.325,2.589,3.562,-0.914,35.675,7.954,3.516,50.387,50.387,1.458,18.395,2.872,2.983,1.601,5.357,50.387,1,-0.445,1,2.247,0.58,19.109,2.217,2.89,17.0,1365.0,0.0,0.305,0.0,2.76,8.0,1.382,1.618,1.618,-0.647,19.459
5.931,0.5,1.2,3.708,0.2,2.722,5.469,6.823,3.381,2.868,2.414,2.414,3.541,4.22,18.011,63.397,4.212,3.054,3.054,6.185,13.692,2.336,2.02,2.02,0.29,26.756,10,3.446,3.691,9.475,3.148,175.26,6.2,2.948,2.387,3.681,-0.884,37.643,8.211,3.548,63.397,63.397,1.493,20.382,2.699,3.727,2.0,6.185,63.397,1,-0.38,1,2.262,0.587,21.168,2.565,2.944,18.0,1525.0,0.32,0.291,-0.825,2.831,8.0,1.479,1.401,1.401,-0.78,21.714
