pXC50,Mi,C.,nHet,nAT,nN,nCsp3,Mp,nBM,Mv,nC,nBO,Sp,Sv,Se,Si,nSK,nCsp2,nBT,nAB,MW,RBN,nH
5.0,1.15,35.3,12,51,5,7,0.651,15,0.64,18,32,33.222,32.661,52.872,58.665,30,11,53,12,441.51,6,21
7.699,1.125,44.8,7,58,7,4,0.688,28,0.653,26,37,39.892,37.891,57.665,65.225,33,22,62,28,435.58,6,25
7.167,1.146,42.0,10,50,7,5,0.674,22,0.666,21,35,33.699,33.319,51.251,57.283,31,16,54,22,423.47,4,19
6.9,1.132,41.5,5,41,5,6,0.667,16,0.629,17,25,27.358,25.795,40.694,46.398,22,11,44,16,293.41,3,19
7.0,1.109,46.7,8,45,4,2,0.759,20,0.718,21,32,34.171,32.33,45.644,49.917,29,19,48,18,443.38,4,16
6.26,1.149,42.2,11,64,6,8,0.662,20,0.652,27,41,42.375,41.698,65.592,73.54,38,17,67,18,526.59,4,26
6.62,1.133,38.5,13,96,6,14,0.64,25,0.611,37,54,61.444,58.668,96.574,108.76,50,23,100,24,686.89,15,46
5.8,1.121,41.9,8,62,4,10,0.68,18,0.641,26,38,42.171,39.739,62.069,69.524,34,14,66,16,476.65,7,28
7.678,1.131,41.9,10,62,8,7,0.674,27,0.651,26,41,41.807,40.342,62.421,70.142,36,19,67,26,482.6,5,26
8.222,1.133,41.8,10,55,8,4,0.678,27,0.66,23,37,37.284,36.288,55.654,62.312,33,19,59,26,442.53,6,22
6.526,1.134,40.9,10,66,9,8,0.668,27,0.639,27,42,44.12,42.175,66.08,74.846,37,19,71,26,495.65,5,29
5.8,1.139,35.1,9,57,6,10,0.649,14,0.606,20,31,36.966,34.54,57.061,64.896,29,10,59,12,416.61,9,28
6.445,1.123,43.8,12,64,8,3,0.705,35,0.683,28,45,45.148,43.717,64.942,71.856,40,25,69,32,552.67,7,24
6.879,1.134,40.6,12,64,9,7,0.682,27,0.659,26,43,43.671,42.191,64.847,72.584,38,19,69,26,532.06,5,26
7.26,1.131,40.4,12,57,8,4,0.691,29,0.67,23,39,39.387,38.19,58.058,64.441,35,19,61,26,490.6,6,22
5.8,1.112,46.7,6,45,4,1,0.721,23,0.682,21,30,32.455,30.675,44.996,50.029,27,20,48,22,374.5,3,18
5.8,1.109,47.6,7,42,4,0,0.751,23,0.714,20,30,31.551,29.976,42.436,46.558,27,20,45,22,394.91,3,15
7.4,1.127,45.0,8,40,6,0,0.7,23,0.692,18,29,27.989,27.665,40.8,45.069,26,18,43,22,346.38,5,14
5.7,1.126,42.9,7,56,5,9,0.671,18,0.639,24,35,37.551,35.805,56.0,63.062,31,14,60,17,415.54,7,25
5.8,1.134,43.8,8,48,6,2,0.682,23,0.665,21,32,32.756,31.914,48.636,54.445,29,19,51,22,390.46,3,19
5.8,1.127,43.8,7,48,6,2,0.684,23,0.657,21,31,32.819,31.531,48.123,54.106,28,19,51,22,372.47,3,20
5.0,1.125,43.2,6,37,3,2,0.674,17,0.659,16,24,24.949,24.369,37.589,41.614,22,14,39,17,297.34,4,15
5.6,1.133,40.5,6,37,5,4,0.688,16,0.651,15,23,25.455,24.095,37.134,41.927,21,11,39,16,301.81,2,16
6.3,1.159,42.0,12,50,7,3,0.671,20,0.682,21,36,33.574,34.085,52.276,57.963,33,18,53,18,459.45,3,17
7.0,1.092,59.0,5,39,4,0,0.793,28,0.77,23,32,30.926,30.02,39.265,42.598,28,21,43,26,378.83,1,11
5.8,1.127,44.0,10,50,8,3,0.727,24,0.7,22,35,36.33,34.987,50.763,56.366,32,18,53,23,465.38,7,18
5.8,1.136,38.0,11,50,5,7,0.665,14,0.654,19,32,33.25,32.723,51.538,56.804,30,11,52,12,433.89,3,20
5.6,1.142,36.1,15,72,7,8,0.657,24,0.633,26,44,47.284,45.594,73.651,82.206,41,18,75,22,587.61,15,31
5.8,1.154,38.6,9,44,6,5,0.652,17,0.643,17,28,28.694,28.297,45.149,50.785,26,12,46,16,360.41,6,18
5.7,1.118,43.8,7,48,1,6,0.682,14,0.66,21,31,32.75,31.691,48.898,53.641,28,15,51,12,401.87,2,20
5.7,1.129,38.6,9,44,4,4,0.678,16,0.655,17,27,29.818,28.82,44.978,49.657,26,12,45,12,374.46,6,18
5.13,1.118,43.8,7,48,1,6,0.682,14,0.66,21,31,32.75,31.691,48.898,53.641,28,15,51,12,401.87,2,20
5.8,1.132,39.1,8,69,6,14,0.669,17,0.619,27,39,46.171,42.685,68.512,78.106,35,13,73,17,513.57,7,34
5.3,1.114,48.9,7,45,4,1,0.71,24,0.698,22,33,31.955,31.391,45.691,50.113,29,21,49,23,384.42,4,16
5.0,1.136,38.1,9,42,5,5,0.69,13,0.664,16,27,28.983,27.879,42.996,47.705,25,11,44,11,382.28,4,17
5.71,1.128,41.9,5,43,4,4,0.664,17,0.628,18,25,28.569,27.015,42.803,48.524,23,14,45,16,308.42,3,20
6.367,1.121,41.6,11,77,4,12,0.693,22,0.652,32,48,53.387,50.216,77.578,86.282,43,20,82,17,641.67,7,34
4.5,1.133,42.1,4,19,3,0,0.684,11,0.675,8,13,12.994,12.833,19.4,21.535,12,8,20,10,161.18,1,7
5.8,1.16,42.9,8,35,5,4,0.676,16,0.683,15,26,23.648,23.891,36.465,40.587,23,11,38,16,319.32,3,12
5.469,1.132,43.0,12,79,5,9,0.666,26,0.65,34,51,52.597,51.35,80.425,89.446,46,25,84,23,629.72,11,33
5.0,1.143,39.6,8,48,6,5,0.657,18,0.634,19,29,31.517,30.441,48.52,54.861,27,14,50,17,368.46,5,21
8.745,1.142,37.2,7,43,6,8,0.647,12,0.617,16,25,27.819,26.531,43.123,49.106,23,7,45,10,312.42,3,20
6.1,1.133,39.7,10,58,6,6,0.67,19,0.644,23,36,38.87,37.368,58.752,65.714,33,17,61,18,468.99,7,25
6.569,1.142,37.2,7,43,6,8,0.647,12,0.617,16,25,27.819,26.531,43.123,49.106,23,7,45,10,312.42,3,20
6.377,1.142,37.2,7,43,6,8,0.647,12,0.617,16,25,27.819,26.531,43.123,49.106,23,7,45,10,312.42,3,20
4.602,1.123,43.5,10,69,5,6,0.673,26,0.652,30,44,46.438,45.003,69.749,77.521,40,24,73,23,539.64,8,29
5.699,1.131,45.5,11,55,4,2,0.699,22,0.696,25,39,38.426,38.28,57.018,62.191,36,23,58,18,512.93,7,19
5.886,1.123,44.4,7,54,5,5,0.681,23,0.653,24,35,36.79,35.278,54.116,60.647,31,19,58,22,413.52,5,23
5.444,1.125,43.4,7,53,5,4,0.675,23,0.647,23,33,35.79,34.278,53.116,59.647,30,19,56,22,401.51,7,23
5.6,1.14,40.0,12,65,8,6,0.661,24,0.646,26,42,42.961,41.967,66.145,74.106,38,20,69,22,518.61,8,27
5.276,1.14,39.7,12,68,8,7,0.658,24,0.64,27,43,44.722,43.494,69.029,77.522,39,20,72,22,532.64,8,29
4.388,1.127,41.2,4,17,3,0,0.758,10,0.714,7,12,12.892,12.143,17.302,19.167,11,7,18,10,212.06,0,6
5.8,1.132,44.4,7,27,2,2,0.712,12,0.722,12,21,19.216,19.505,28.556,30.569,19,10,29,11,282.67,1,8
5.0,1.12,43.2,7,37,3,2,0.711,17,0.686,16,25,26.301,25.395,37.818,41.456,23,14,39,17,376.23,4,14
6.1,1.134,44.0,11,50,2,4,0.692,22,0.694,22,36,34.597,34.695,52.407,56.72,33,18,53,21,478.48,7,17
8.456,1.142,38.6,12,57,6,6,0.651,19,0.646,22,37,37.097,36.827,58.712,65.113,34,16,60,18,470.51,7,23
4.538,1.141,45.5,11,44,4,1,0.722,20,0.727,20,33,31.79,32.008,46.433,50.226,31,19,46,18,469.27,4,13
5.6,1.132,38.9,10,54,7,4,0.679,24,0.648,21,34,36.688,34.981,54.512,61.149,31,17,57,22,437.58,5,23
5.032,1.138,41.7,5,24,5,0,0.69,15,0.673,10,17,16.551,16.161,24.276,27.322,15,10,26,15,199.24,1,9
5.71,1.125,46.2,4,26,4,0,0.704,16,0.679,12,18,18.307,17.666,26.058,29.239,16,12,28,16,210.26,1,10
5.955,1.128,41.9,5,43,4,5,0.664,16,0.628,18,26,28.569,27.015,42.803,48.524,23,13,46,16,308.42,3,20
7.108,1.128,38.6,7,44,4,4,0.674,18,0.634,17,26,29.671,27.917,44.207,49.654,24,13,46,16,344.48,4,20
5.409,1.134,40.0,6,45,5,4,0.657,17,0.623,18,26,29.574,28.036,44.905,51.023,24,14,47,16,323.44,3,21
5.804,1.127,42.9,6,42,4,4,0.673,17,0.648,18,27,28.262,27.203,42.247,47.318,24,14,45,16,322.4,2,18
5.45,1.128,38.6,7,44,4,4,0.674,18,0.634,17,26,29.671,27.917,44.207,49.654,24,13,46,16,344.48,4,20
5.8,1.134,46.5,9,43,3,2,0.714,22,0.71,20,32,30.716,30.518,44.76,48.759,29,18,46,21,417.44,5,14
6.131,1.115,48.1,4,27,3,0,0.738,16,0.704,13,19,19.921,18.999,27.164,30.1,17,13,29,16,243.71,1,10
4.544,1.133,41.4,5,29,4,2,0.673,15,0.652,12,19,19.523,18.908,29.269,32.863,17,10,31,15,228.28,1,12
5.237,1.122,46.2,5,26,4,0,0.737,16,0.711,12,19,19.165,18.494,26.382,29.183,17,12,28,16,244.7,1,9
6.102,1.12,41.7,6,36,3,2,0.698,18,0.662,15,23,25.142,23.842,36.338,40.325,21,13,38,16,301.4,3,15
5.914,1.127,38.6,8,44,4,4,0.694,18,0.653,17,27,30.529,28.744,44.531,49.598,25,13,46,16,378.92,4,19
6.114,1.129,38.3,7,47,4,5,0.669,18,0.626,18,27,31.432,29.444,47.091,53.069,25,13,49,16,358.51,4,22
7.409,1.127,38.6,8,44,4,4,0.694,18,0.653,17,27,30.529,28.744,44.531,49.598,25,13,46,16,378.92,4,19
4.7,1.106,52.0,2,25,2,0,0.722,16,0.686,13,17,18.057,17.15,24.738,27.657,15,13,27,16,194.25,1,10
5.7,1.118,41.9,10,43,6,2,0.755,22,0.713,18,31,32.449,30.679,43.833,48.059,28,16,46,21,430.98,6,15
7.2,1.131,39.1,8,46,6,5,0.684,17,0.646,18,29,31.466,29.718,46.2,52.026,26,13,49,17,368.51,4,20
5.7,1.12,47.4,10,57,4,3,0.71,26,0.7,27,41,40.489,39.897,58.505,63.851,37,24,61,24,518.96,6,20
5.0,1.124,43.5,8,62,5,5,0.674,25,0.646,27,38,41.767,40.046,62.211,69.687,35,22,65,23,469.59,9,27
5.8,1.128,41.5,7,65,5,11,0.659,19,0.621,27,37,42.836,40.385,64.65,73.308,34,15,68,16,457.63,7,31
5.8,1.13,41.3,9,63,6,9,0.663,20,0.636,26,38,41.773,40.068,63.312,71.185,35,16,66,16,472.6,7,28
7.4,1.125,41.9,9,62,5,7,0.69,20,0.653,26,38,42.79,40.513,62.414,69.781,35,19,65,18,512.48,9,27
5.35,1.132,41.7,8,60,4,9,0.658,21,0.632,25,37,39.461,37.935,60.505,67.944,33,16,64,21,450.56,8,27
7.8,1.13,47.1,5,34,4,0,0.699,18,0.679,16,23,23.767,23.103,34.338,38.409,21,16,36,18,280.33,4,13
5.398,1.161,39.5,9,43,6,6,0.655,16,0.65,17,29,28.177,27.966,44.334,49.915,26,11,46,16,362.4,3,17
5.0,1.143,36.2,10,58,7,11,0.638,16,0.613,21,34,37.017,35.562,58.531,66.268,31,8,61,15,425.55,5,27
5.62,1.156,40.0,9,45,5,7,0.653,16,0.649,18,30,29.387,29.186,46.443,52.042,27,11,48,16,377.41,3,18
8.921,1.142,37.3,9,51,7,8,0.648,16,0.623,19,32,33.04,31.794,51.436,58.229,28,11,55,15,381.49,5,23
5.8,1.097,48.4,8,31,3,0,0.838,21,0.784,15,26,25.972,24.293,32.084,34.009,23,15,34,21,437.23,3,8
6.432,1.115,48.1,4,27,3,0,0.738,16,0.704,13,19,19.921,18.999,27.164,30.1,17,13,29,16,243.71,1,10
5.796,1.117,48.1,3,27,3,0,0.706,16,0.673,13,18,19.063,18.171,26.84,30.156,16,13,29,16,209.27,1,11
5.8,1.121,42.3,5,26,4,2,0.729,15,0.687,11,18,18.955,17.853,26.134,29.159,16,9,28,15,230.32,0,10
4.602,1.125,43.8,10,80,4,10,0.668,26,0.643,35,50,53.415,51.472,80.694,90.023,45,25,85,23,610.74,11,35
5.8,1.119,46.8,6,47,5,1,0.698,24,0.67,22,31,32.813,31.509,47.022,52.607,28,21,50,23,369.46,3,19
6.0,1.129,43.6,9,55,8,2,0.688,28,0.665,24,37,37.83,36.574,55.327,62.102,33,22,59,27,438.54,4,22
5.8,1.115,48.5,6,33,3,1,0.71,19,0.707,16,25,23.426,23.316,33.822,36.784,22,15,36,16,293.3,1,11
5.822,1.135,36.6,12,82,7,14,0.657,20,0.613,30,46,53.853,50.264,82.116,93.039,42,16,86,18,614.29,9,40
6.495,1.123,41.4,5,29,4,2,0.714,15,0.668,12,19,20.716,19.38,29.018,32.574,17,10,31,15,244.35,1,12
5.0,1.14,36.4,10,77,7,16,0.631,14,0.594,28,42,48.586,45.723,76.832,87.76,38,12,81,12,521.74,7,39
5.9,1.137,43.1,11,51,3,4,0.689,22,0.686,22,36,35.148,35.002,53.182,58.008,33,18,54,21,477.5,7,18
5.067,1.132,40.9,5,44,5,5,0.662,16,0.621,18,26,29.12,27.321,43.578,49.813,23,13,47,16,307.44,2,21
5.8,1.126,42.9,7,56,5,8,0.671,19,0.639,24,34,37.551,35.805,56.0,63.062,31,15,59,16,415.54,4,25
6.481,1.127,39.5,8,43,4,4,0.683,18,0.654,17,28,29.364,28.105,43.651,48.448,25,13,46,16,358.46,3,18
5.0,1.131,37.1,12,62,7,10,0.682,22,0.644,23,40,42.313,39.936,62.683,70.108,35,13,67,20,513.71,5,27
6.443,1.137,42.0,8,50,6,5,0.67,18,0.649,21,33,33.517,32.441,50.52,56.861,29,16,54,16,392.48,2,21
5.8,1.123,42.9,7,28,2,2,0.705,12,0.708,12,21,19.733,19.837,29.371,31.439,19,10,30,11,280.68,1,9
5.0,1.124,44.2,6,43,4,4,0.681,18,0.656,19,28,29.262,28.203,43.247,48.318,25,15,46,17,334.41,4,18
5.8,1.114,50.0,5,34,4,0,0.721,19,0.703,17,25,24.523,23.908,34.269,37.863,22,17,37,16,288.33,2,12
6.207,1.138,39.3,7,56,4,8,0.643,14,0.611,22,31,36.006,34.22,56.178,63.734,29,14,58,11,398.53,7,27
5.221,1.118,45.2,5,42,2,3,0.678,15,0.652,19,25,28.466,27.402,42.254,46.946,24,15,43,12,322.39,6,18
5.8,1.122,44.4,5,36,3,4,0.68,13,0.657,16,24,24.495,23.655,36.262,40.405,21,12,39,11,281.34,2,15
5.7,1.123,46.9,6,32,5,0,0.711,21,0.7,15,24,22.767,22.402,32.487,35.947,21,15,35,20,277.31,2,11
5.6,1.113,47.6,6,42,2,1,0.694,19,0.681,20,29,29.159,28.59,42.698,46.741,26,19,45,18,348.38,2,16
5.292,1.126,42.3,6,71,5,11,0.661,22,0.616,30,41,46.904,43.724,70.09,79.929,36,19,76,22,481.7,5,35
5.432,1.125,42.3,7,52,3,6,0.662,18,0.638,22,31,34.449,33.191,52.451,58.485,29,14,54,17,393.48,10,23
5.4,1.121,43.9,11,66,4,5,0.703,30,0.677,29,44,46.421,44.664,67.232,74.017,40,24,70,28,581.11,11,26
6.851,1.134,40.9,8,44,6,4,0.671,21,0.653,18,29,29.512,28.719,44.567,49.9,26,14,47,21,350.42,6,18
5.0,1.161,45.3,13,53,6,3,0.683,27,0.705,24,41,36.205,37.357,56.083,61.559,37,21,57,27,518.46,5,16
7.222,1.131,37.8,4,74,2,14,0.624,13,0.568,28,33,46.148,42.008,72.53,83.719,32,14,75,12,438.72,12,42
4.475,1.112,48.0,4,50,3,5,0.71,22,0.663,24,32,35.489,33.16,49.465,55.591,28,19,54,22,387.94,3,22
5.8,1.121,47.2,8,36,5,0,0.713,20,0.718,17,27,25.676,25.832,37.142,40.365,25,16,38,17,333.33,3,11
5.065,1.107,48.6,4,35,0,2,0.69,14,0.673,17,23,24.148,23.547,35.494,38.744,21,15,37,12,282.31,2,14
4.398,1.112,48.0,4,50,3,5,0.71,22,0.663,24,32,35.489,33.16,49.465,55.591,28,19,54,22,387.94,3,22
4.398,1.116,46.3,4,54,3,6,0.682,22,0.64,25,33,36.847,34.574,53.352,60.272,29,19,58,22,383.53,4,25
4.398,1.116,46.3,4,54,3,6,0.682,22,0.64,25,33,36.847,34.574,53.352,60.272,29,19,58,22,383.53,4,25
5.168,1.158,28.6,9,28,3,5,0.6,3,0.624,8,18,16.79,17.46,29.804,32.412,17,3,29,0,245.22,2,11
4.772,1.115,47.1,4,51,3,5,0.688,19,0.648,24,32,35.086,33.047,50.469,56.856,28,19,55,16,369.5,3,23
5.0,1.114,47.2,5,36,2,1,0.693,15,0.676,17,23,24.943,24.348,36.487,40.116,22,15,37,12,294.33,4,14
5.3,1.122,45.5,8,55,6,5,0.692,24,0.669,25,38,38.034,36.772,55.334,61.73,33,20,60,21,438.53,3,22
8.412,1.15,40.0,9,40,8,3,0.676,18,0.667,16,27,27.029,26.662,40.862,45.987,25,12,42,17,338.39,5,15
7.328,1.149,39.5,9,43,8,4,0.67,18,0.656,17,28,28.79,28.189,43.745,49.402,26,12,45,17,352.42,5,17
7.699,1.147,37.1,7,35,7,3,0.66,16,0.636,13,22,23.086,22.257,35.247,40.149,20,10,37,16,269.35,3,15
4.699,1.137,44.7,8,38,6,1,0.697,22,0.693,17,28,26.472,26.334,38.985,43.2,25,16,41,22,336.36,4,13
5.328,1.132,42.9,7,42,7,2,0.687,22,0.662,18,28,28.847,27.784,42.131,47.564,25,16,45,22,331.42,4,17
6.585,1.144,36.2,9,58,8,10,0.64,17,0.606,21,33,37.114,35.154,57.978,66.348,30,11,61,16,408.57,5,28
5.824,1.131,43.6,8,39,7,1,0.716,22,0.694,17,28,27.943,27.085,39.571,44.093,25,16,42,22,351.83,4,14
5.721,1.144,36.1,9,61,8,11,0.637,17,0.601,22,34,38.875,36.681,60.861,69.763,31,11,64,16,422.6,7,30
5.886,1.163,36.4,12,55,8,9,0.639,17,0.632,20,35,35.165,34.777,56.632,63.952,32,11,58,16,448.51,5,23
7.06,1.154,38.1,10,42,9,4,0.667,18,0.659,16,28,28.034,27.683,42.963,48.485,26,11,44,17,353.41,5,16
4.982,1.154,38.1,10,42,9,4,0.667,18,0.659,16,28,28.034,27.683,42.963,48.485,26,11,44,17,353.41,5,16
6.699,1.145,36.7,9,49,8,7,0.65,17,0.624,18,30,31.83,30.574,49.327,56.102,27,11,52,16,366.48,3,22
8.523,1.151,38.5,8,39,7,3,0.661,17,0.645,15,25,25.784,25.167,39.643,44.904,23,12,41,17,313.38,5,16
6.252,1.138,40.9,8,44,8,3,0.678,22,0.655,18,29,29.853,28.805,44.232,50.062,26,15,47,22,346.44,5,18
5.187,1.144,36.2,9,58,8,10,0.64,17,0.606,21,33,37.114,35.154,57.978,66.348,30,11,61,16,408.57,6,28
7.602,1.145,36.4,7,44,7,6,0.645,16,0.61,16,25,28.37,26.837,43.898,50.395,23,10,46,16,311.44,6,21
5.959,1.161,36.2,12,58,8,10,0.637,17,0.626,21,36,36.927,36.304,59.516,67.367,33,11,61,16,462.54,6,25
6.569,1.14,42.2,8,45,7,3,0.679,22,0.66,19,30,30.546,29.694,45.527,51.319,27,16,48,22,363.44,5,18
8.373,1.156,38.5,10,39,9,3,0.674,18,0.671,15,27,26.273,26.156,40.08,45.07,25,11,41,17,339.38,5,14
6.848,1.146,40.5,9,42,7,4,0.672,18,0.664,17,28,28.239,27.882,42.971,48.113,26,12,44,17,353.4,5,16
5.161,1.131,42.9,8,42,7,2,0.707,22,0.681,18,29,29.705,28.611,42.454,47.508,26,16,45,22,365.86,4,16
6.328,1.14,41.7,8,48,7,4,0.673,22,0.65,20,31,32.307,31.221,48.411,54.734,28,16,51,22,377.47,5,20
4.721,1.129,44.2,7,43,7,3,0.694,22,0.669,19,30,29.847,28.784,43.131,48.564,26,16,47,22,343.43,3,17
6.042,1.149,39.5,9,43,8,4,0.67,18,0.656,17,28,28.79,28.189,43.745,49.402,26,12,45,17,352.42,5,17
6.796,1.144,36.4,9,55,8,9,0.643,17,0.611,20,32,35.353,33.627,55.094,62.933,29,11,58,16,394.54,6,26
6.041,1.161,36.2,12,58,8,10,0.637,17,0.626,21,36,36.927,36.304,59.516,67.367,33,11,61,16,462.54,6,25
7.155,1.144,37.5,8,40,7,5,0.658,16,0.637,15,26,26.301,25.499,40.458,45.774,23,10,43,16,311.39,2,17
8.31,1.153,37.5,9,40,7,3,0.656,17,0.647,15,26,26.239,25.882,40.971,46.113,24,12,42,17,329.38,6,16
7.357,1.143,38.5,7,39,7,5,0.663,16,0.635,15,25,25.847,24.784,39.131,44.564,22,10,42,16,295.39,2,17
5.523,1.141,43.6,8,39,7,1,0.693,22,0.683,17,28,27.023,26.64,39.76,44.489,25,16,42,22,335.38,4,14
4.699,1.132,43.6,7,39,7,1,0.695,22,0.673,17,27,27.086,26.257,39.247,44.149,24,16,42,22,317.39,4,15
8.523,1.158,36.8,9,38,8,3,0.659,17,0.649,14,25,25.029,24.662,38.862,43.987,23,11,40,17,314.37,5,15
7.06,1.142,38.1,9,42,7,5,0.661,17,0.648,16,28,27.756,27.213,42.785,47.983,25,11,45,16,339.4,4,17
6.886,1.142,37.5,9,48,7,7,0.652,17,0.631,18,30,31.279,30.267,48.552,54.813,27,11,51,16,367.46,5,21
5.331,1.146,40.5,9,42,7,4,0.672,18,0.664,17,28,28.239,27.882,42.971,48.113,26,12,44,17,353.4,5,16
6.661,1.136,37.7,10,61,8,9,0.668,18,0.629,23,37,40.762,38.341,61.054,69.268,33,14,65,17,464.66,7,28
5.0,1.126,43.1,6,51,5,5,0.673,19,0.638,22,31,34.336,32.563,50.789,57.438,28,17,54,18,373.5,5,23
5.0,1.122,45.2,7,42,4,4,0.689,21,0.676,19,30,28.955,28.391,42.691,47.113,26,15,46,21,348.39,2,16
6.021,1.152,38.2,12,68,7,9,0.642,19,0.626,26,41,43.66,42.578,69.392,78.324,38,17,71,18,529.63,8,30
7.745,1.15,38.1,8,42,7,4,0.656,17,0.636,16,26,27.546,26.694,42.527,48.319,24,12,44,17,327.41,5,18
8.523,1.15,40.0,9,40,8,3,0.676,18,0.667,16,27,27.029,26.662,40.862,45.987,25,12,42,17,338.39,5,15
6.721,1.146,37.2,9,43,8,5,0.658,17,0.64,16,28,28.307,27.52,43.56,49.272,25,11,46,16,338.42,3,18
6.376,1.151,37.0,9,46,7,5,0.647,17,0.629,17,28,29.762,28.936,46.738,52.944,26,12,48,17,357.44,7,20
4.699,1.138,42.1,8,38,8,1,0.693,22,0.678,16,27,26.33,25.752,38.465,43.232,24,15,41,22,318.38,4,14
7.284,1.129,44.2,7,43,7,3,0.694,22,0.669,19,30,29.847,28.784,43.131,48.564,26,16,47,22,343.43,3,17
6.678,1.145,37.8,8,37,7,4,0.663,16,0.648,14,25,24.54,23.972,37.574,42.358,22,10,40,16,297.36,2,15
4.745,1.132,42.9,7,42,7,2,0.687,22,0.662,18,28,28.847,27.784,42.131,47.564,25,16,45,22,331.42,4,17
5.0,1.127,40.3,11,72,6,10,0.672,26,0.639,29,45,48.398,46.023,72.483,81.145,40,19,77,25,560.74,8,32
7.076,1.146,37.2,9,43,8,5,0.658,17,0.64,16,28,28.307,27.52,43.56,49.272,25,11,46,16,338.42,3,18
7.602,1.146,40.9,9,44,8,5,0.677,18,0.663,18,30,29.79,29.189,44.745,50.402,27,12,47,17,364.43,6,17
7.959,1.149,39.5,9,43,8,4,0.67,18,0.656,17,28,28.79,28.189,43.745,49.402,26,12,45,17,352.42,5,17
6.316,1.114,50.0,3,24,3,0,0.721,16,0.694,12,17,17.301,16.645,23.956,26.741,15,12,26,16,195.24,1,9
4.699,1.137,43.5,8,46,7,4,0.686,22,0.667,20,32,31.546,30.694,46.527,52.319,28,16,50,22,375.45,3,18
7.444,1.138,42.1,8,38,8,1,0.693,22,0.678,16,27,26.33,25.752,38.465,43.232,24,15,41,22,318.38,4,14
5.398,1.127,44.4,10,54,5,3,0.712,24,0.691,24,37,38.443,37.316,55.276,60.875,34,21,57,23,500.39,7,20
6.585,1.104,52.0,3,25,2,0,0.757,16,0.719,13,18,18.915,17.978,25.062,27.601,16,13,27,16,228.69,1,9
5.8,1.092,50.0,6,20,2,0,0.868,12,0.833,10,18,17.352,16.653,21.022,21.844,16,10,22,10,271.13,0,4
6.796,1.141,42.9,8,42,7,2,0.685,22,0.671,18,29,28.784,28.167,42.643,47.904,26,16,45,22,349.41,4,16
6.569,1.107,51.2,5,41,3,1,0.719,23,0.699,21,30,29.495,28.655,41.262,45.405,26,20,45,22,341.39,1,15
7.469,1.133,42.2,7,45,7,3,0.68,22,0.651,19,29,30.608,29.311,45.014,50.979,26,16,48,22,345.45,5,19
7.125,1.14,41.7,8,48,7,4,0.673,22,0.65,20,31,32.307,31.221,48.411,54.734,28,16,51,22,377.47,6,20
5.336,1.144,40.0,7,30,7,0,0.685,17,0.673,12,21,20.563,20.203,30.48,34.319,19,12,32,17,253.3,1,11
6.056,1.147,36.4,8,44,8,6,0.65,16,0.621,16,27,28.614,27.332,44.116,50.478,24,10,47,16,324.44,3,20
6.0,1.12,45.3,10,64,5,3,0.686,27,0.671,29,43,43.915,42.949,64.982,71.691,39,26,68,23,523.59,8,25
5.301,1.116,47.7,5,44,4,3,0.7,22,0.67,21,30,30.807,29.488,43.92,49.109,26,18,48,22,342.43,4,18
5.347,1.099,55.3,4,38,3,1,0.744,23,0.721,21,30,28.279,27.413,38.051,41.78,25,20,43,22,323.37,0,13
5.301,1.109,50.0,6,46,3,3,0.711,23,0.693,23,34,32.71,31.896,46.473,51.03,29,20,51,22,383.43,2,17
7.538,1.119,48.9,7,45,3,2,0.703,23,0.695,22,33,31.648,31.28,45.985,50.369,29,20,49,22,389.41,3,16
6.678,1.112,48.9,6,45,3,2,0.705,23,0.687,22,32,31.71,30.896,45.473,50.03,28,20,49,22,371.42,3,17
7.469,1.116,51.2,6,41,3,1,0.718,23,0.708,21,31,29.432,29.038,41.774,45.745,27,20,45,22,359.38,1,14
5.42,1.11,50.0,5,44,3,2,0.71,23,0.686,22,31,31.256,30.181,44.145,48.82,27,20,48,22,355.42,2,17
6.854,1.122,50.0,6,38,4,1,0.716,22,0.706,19,29,27.222,26.818,38.665,42.618,25,18,42,22,332.36,1,13
5.4,1.118,46.0,8,50,7,2,0.725,30,0.69,23,36,36.256,34.498,50.091,55.899,31,21,55,30,425.56,4,19
6.678,1.123,52.6,5,38,3,1,0.723,22,0.71,20,29,27.461,26.992,38.632,42.666,25,19,42,22,333.36,1,13
5.959,1.108,51.3,4,39,3,1,0.719,22,0.691,20,28,28.04,26.94,38.934,43.196,24,19,43,22,313.38,1,15
6.066,1.116,51.3,5,39,3,1,0.717,22,0.701,20,29,27.978,27.323,39.447,43.535,25,19,43,22,331.37,1,14
5.252,1.106,51.3,5,39,3,1,0.741,22,0.712,20,29,28.898,27.767,39.258,43.14,25,19,43,22,347.82,1,14
5.7,1.119,45.3,8,53,7,3,0.717,30,0.68,24,37,38.017,36.024,52.974,59.315,32,21,58,30,439.59,5,21
5.301,1.104,51.3,5,39,3,1,0.754,22,0.717,20,29,29.392,27.965,39.163,43.037,25,19,43,22,392.27,1,14
5.959,1.11,50.0,4,42,3,2,0.71,22,0.678,21,29,29.801,28.467,41.818,46.611,25,19,46,22,327.41,2,17
5.509,1.107,51.2,5,41,3,1,0.719,23,0.699,21,30,29.495,28.655,41.262,45.405,26,20,45,22,341.39,2,15
5.377,1.114,48.9,5,45,4,2,0.707,23,0.678,22,31,31.807,30.488,44.92,50.109,27,20,49,22,354.44,2,18
