pXC50,CATS2D_08_PP,SsssN,SpMin3_Bh.e.,SM05_EA.dm.,SdO,SpMax7_Bh.p.,SpMin1_Bh.s.,ATSC6p,Yindex,Vindex,ATS6p,SM13_EA.dm.,ATS8i,SM11_EA.dm.,ATSC6m,ATSC7p,ATSC7v,ATSC8m,ATSC6i,ATS8e,ATS6v,ATSC7m,ATS6i,Infective.50,ATS5p,ATS7e,ATS5i,ATS2i,Eta_C,ON1V,SM15_EA.dm.,ATSC6v,Eta_L,ATSC5i,ATS7p,ATS5e,DLS_04,SpMin8_Bh.v.,ATSC8i,Inflammat.80,ATS5v,SM03_EA.dm.,ATSC5v,ATSC5p,ATSC7i,MATS1i,ATS2e,ATS3e,ATS7i,ATS7v,ATS4e,ATSC4v,ATSC5m,Se,ATS4v,ATSC8v,ATSC3i,SpMax8_Bh.s.,ATS4p,Si,ATS6e,SM07_EA.dm.,SpMin8_Bh.p.,ATS4i,ATSC8p,ON0V,ATS1i,ATS8p,CATS2D_08_DP
8.222,0,2.26,1.753,3.476,13.256,3.207,1.358,22.331,0.633,0.215,4.76,9.544,5.788,8.057,62.923,23.743,34.798,58.381,3.074,5.516,4.621,66.78,5.856,0,4.679,5.638,5.705,5.084,41.151,4.51,11.024,32.277,9.128,2.877,4.748,5.469,1.0,1.506,2.962,0,4.567,1.858,27.348,19.281,3.112,-0.067,4.882,5.177,5.923,4.596,5.356,23.499,54.891,68.898,4.489,29.99,2.419,4.137,4.577,78.525,5.598,5.034,1.473,5.577,20.788,13.552,4.439,4.638,0
8.699,0,2.248,1.797,3.476,13.185,3.105,1.395,18.99,0.629,0.214,4.644,9.544,5.753,8.057,55.686,20.923,30.833,56.569,2.696,5.472,4.53,60.029,5.711,0,4.569,5.54,5.621,5.051,36.537,4.229,11.024,27.133,8.492,2.541,4.655,5.392,1.0,1.422,2.62,0,4.478,1.858,24.072,16.878,2.797,-0.189,4.852,5.099,5.812,4.517,5.27,21.274,51.233,66.829,4.408,28.334,2.106,4.122,4.488,75.98,5.475,5.034,1.391,5.488,19.374,13.16,4.41,4.56,0
6.62,0,4.807,1.647,0.581,0.0,3.057,1.282,10.558,0.419,0.155,4.17,0.314,5.248,0.373,31.006,10.877,16.4,33.247,1.696,4.966,4.054,33.256,5.186,0,4.18,4.986,5.273,4.866,24.878,3.419,0.264,15.836,6.758,1.787,4.175,5.003,0.8,1.35,1.613,0,4.068,0.57,16.505,10.867,1.738,-0.186,4.665,4.913,5.249,4.039,5.055,17.232,34.221,54.665,4.111,17.666,1.754,3.785,4.224,62.225,4.937,0.515,1.336,5.321,11.778,10.233,4.253,4.084,0
6.921,0,4.366,1.742,0.801,13.776,3.349,1.366,16.531,0.372,0.141,4.529,2.15,5.537,1.768,45.146,16.014,23.376,44.994,2.353,5.273,4.41,45.491,5.533,0,4.559,5.294,5.568,5.094,35.961,4.604,2.538,23.72,9.272,2.387,4.504,5.326,0.6,1.544,2.284,0,4.441,0.57,25.192,17.709,2.377,-0.06,4.906,5.2,5.545,4.376,5.321,24.913,46.899,72.09,4.454,23.34,2.222,4.185,4.574,81.929,5.294,1.074,1.544,5.556,16.015,13.0,4.493,4.45,0
7.237,0,2.837,1.688,3.205,39.296,3.02,1.259,11.882,0.984,0.328,4.138,8.895,5.289,7.507,36.077,13.433,16.39,37.178,1.503,5.049,4.037,37.966,5.109,0,4.133,4.922,5.295,4.752,23.617,3.315,10.276,15.046,5.991,1.633,4.207,5.07,1.0,1.408,1.581,1,4.041,1.668,16.137,12.743,1.56,-0.253,4.561,4.783,5.097,4.091,4.953,15.808,43.466,51.865,4.076,17.885,1.452,3.895,4.183,58.527,4.89,4.676,1.355,5.128,13.157,10.483,4.117,4.14,0
5.739,0,2.448,1.687,6.975,39.102,2.964,1.232,12.101,0.836,0.294,4.112,18.126,5.265,15.338,38.58,13.063,13.817,37.142,1.678,5.063,4.05,39.004,5.146,0,4.122,4.886,5.288,4.804,27.189,3.249,20.915,13.729,6.673,1.868,4.154,5.077,1.0,1.302,1.644,0,4.082,4.115,14.808,12.89,1.67,-0.178,4.644,4.799,5.033,4.085,4.967,13.857,43.288,54.731,4.104,15.658,1.541,4.731,4.154,60.756,4.938,9.764,1.33,5.13,12.26,10.329,4.156,4.091,0
6.097,0,2.72,1.687,3.205,39.094,2.964,1.232,11.644,0.984,0.328,4.108,8.895,5.159,7.507,37.632,12.545,14.064,36.131,1.375,4.935,4.011,38.808,5.041,0,4.081,4.83,5.159,4.683,23.496,3.101,10.276,13.735,5.959,1.461,4.155,4.948,0.8,1.107,1.375,1,3.992,1.668,14.603,12.289,1.364,-0.266,4.508,4.743,4.977,4.049,4.883,13.74,40.103,49.305,4.035,16.075,1.341,3.954,4.123,55.056,4.836,4.676,1.062,5.042,12.566,9.626,4.059,4.083,0
5.472,0,2.504,1.687,3.205,38.722,2.964,1.228,11.111,0.984,0.328,4.049,8.895,5.171,7.507,34.911,12.134,13.528,33.4,1.558,4.942,3.982,35.38,5.055,0,4.043,4.84,5.166,4.69,22.519,3.101,10.276,13.032,5.828,1.538,4.098,4.952,0.8,1.107,1.545,1,3.973,1.668,14.161,11.697,1.61,-0.211,4.512,4.75,4.995,4.018,4.893,13.282,38.565,49.494,4.005,15.332,1.54,3.954,4.072,55.452,4.843,4.676,1.068,5.06,11.975,9.626,4.066,4.023,0
7.569,0,4.064,1.644,0.801,13.446,3.056,1.236,9.615,0.437,0.16,4.144,2.15,5.236,1.768,28.611,10.704,15.506,33.054,1.637,4.958,4.069,31.939,5.115,0,4.148,4.97,5.19,4.833,25.1,3.348,2.538,13.255,6.7,1.702,4.165,4.961,0.8,1.286,1.605,0,4.089,0.57,14.058,10.012,1.712,-0.184,4.645,4.896,5.217,4.046,5.019,14.665,31.722,54.109,4.13,17.255,1.717,3.835,4.194,61.019,4.902,1.074,1.315,5.252,11.676,10.15,4.235,4.074,0
8.699,0,4.342,1.653,0.801,13.477,3.068,1.309,11.509,0.437,0.16,4.216,2.15,5.258,1.768,33.128,11.663,16.792,33.924,1.771,4.984,4.115,33.877,5.23,0,4.261,5.008,5.298,4.85,25.798,3.492,2.538,16.11,6.856,1.833,4.204,5.059,0.8,1.287,1.679,0,4.162,0.57,18.16,12.948,1.797,-0.074,4.668,4.942,5.262,4.075,5.066,17.982,35.764,55.672,4.207,17.9,1.762,3.832,4.309,62.853,4.999,1.074,1.316,5.291,12.397,10.417,4.253,4.117,0
7.09,0,1.787,1.861,3.143,12.635,2.956,1.223,12.634,0.503,0.188,4.145,8.729,5.201,7.363,37.045,12.723,15.897,34.869,1.717,4.99,4.069,40.58,5.258,0,4.162,5.052,5.318,4.905,31.129,3.379,10.086,16.399,7.508,1.743,4.125,5.089,0.9,1.409,1.81,0,4.076,1.668,16.537,12.842,1.771,-0.135,4.744,4.956,5.281,4.06,5.048,16.643,41.323,63.232,4.11,15.152,1.872,4.493,4.192,70.27,5.037,4.581,1.384,5.257,12.361,11.629,4.319,4.15,0
6.71,0,2.064,1.699,3.143,12.59,2.954,1.189,12.604,0.49,0.185,4.11,8.729,5.065,7.363,38.468,12.437,15.754,33.224,1.539,4.848,4.0,38.36,5.165,0,4.157,4.939,5.254,4.848,28.739,3.204,10.086,15.772,7.356,1.634,4.071,5.027,1.0,1.474,1.417,0,4.031,1.668,16.571,13.654,1.468,-0.165,4.686,4.857,5.174,3.955,4.953,16.07,43.734,59.4,4.043,15.118,1.43,4.162,4.157,66.096,4.952,4.581,1.414,5.156,12.174,11.01,4.261,4.122,0
7.29,0,2.146,1.863,3.143,12.592,2.976,1.268,13.507,0.466,0.178,4.195,8.729,5.226,7.363,39.04,12.672,18.024,34.106,1.724,4.989,4.073,38.617,5.354,0,4.21,5.083,5.343,4.949,27.526,3.675,10.086,18.942,7.298,1.745,4.15,5.1,1.0,1.478,1.578,0,4.091,1.668,18.608,13.129,1.672,-0.176,4.77,4.975,5.337,4.035,5.073,18.432,38.67,64.767,4.087,17.416,1.605,4.06,4.203,73.062,5.108,4.581,1.45,5.312,12.454,11.95,4.356,4.16,0
7.627,0,1.813,1.861,3.143,12.567,2.956,1.223,12.227,0.501,0.188,4.125,8.729,5.202,7.363,35.979,12.245,15.898,34.601,1.723,4.985,4.044,37.832,5.259,0,4.138,5.046,5.319,4.906,28.614,3.392,10.086,16.442,7.186,1.751,4.106,5.083,1.0,1.409,1.82,0,4.054,1.668,16.548,12.258,1.782,-0.135,4.739,4.946,5.282,4.042,5.035,16.613,39.013,62.909,4.071,15.261,1.897,4.493,4.151,70.326,5.032,4.581,1.384,5.259,11.996,11.569,4.32,4.122,0
6.96,0,2.09,1.699,3.143,12.522,2.954,1.188,12.199,0.488,0.185,4.089,8.729,5.066,7.363,37.456,11.972,15.663,32.548,1.545,4.843,3.974,35.323,5.166,0,4.133,4.932,5.255,4.849,26.294,3.217,10.086,15.817,7.033,1.643,4.05,5.021,1.0,1.474,1.428,0,4.008,1.668,16.538,13.08,1.481,-0.165,4.68,4.847,5.176,3.934,4.939,16.014,41.042,59.076,4.002,15.169,1.453,4.048,4.114,66.152,4.947,4.581,1.414,5.159,11.898,10.95,4.262,4.094,0
6.82,0,2.054,1.862,3.143,12.648,2.956,1.227,12.588,0.494,0.186,4.148,8.729,5.176,7.363,36.946,12.612,17.009,33.532,1.594,4.949,4.047,39.238,5.248,0,4.165,5.027,5.309,4.895,28.098,3.412,10.086,17.042,7.126,1.657,4.131,5.073,1.0,1.415,1.508,0,4.059,1.668,17.206,12.809,1.564,-0.182,4.726,4.925,5.266,4.026,5.028,17.565,40.585,62.207,4.086,16.456,1.496,4.174,4.196,69.591,5.02,4.581,1.383,5.245,12.204,11.51,4.31,4.155,0
6.97,0,1.88,1.863,3.143,12.579,2.976,1.266,13.539,0.476,0.181,4.191,8.729,5.249,7.363,40.163,12.78,17.074,36.279,1.836,5.027,4.094,40.552,5.363,0,4.208,5.107,5.353,4.959,30.527,3.642,10.086,18.425,7.68,1.841,4.144,5.115,1.0,1.474,1.893,0,4.107,1.668,18.041,13.164,1.866,-0.132,4.787,5.004,5.352,4.068,5.092,17.657,39.652,65.792,4.111,16.176,1.977,4.494,4.199,73.742,5.124,4.581,1.451,5.323,12.61,12.069,4.364,4.153,0
6.88,0,2.157,1.724,3.143,12.534,2.972,1.252,13.666,0.461,0.177,4.164,8.729,5.103,7.363,41.005,12.79,16.77,33.01,1.674,4.879,4.028,40.439,5.279,0,4.202,5.003,5.29,4.904,28.162,3.467,10.086,17.836,7.528,1.72,4.09,5.055,1.0,1.504,1.463,0,4.063,1.668,18.014,13.92,1.588,-0.16,4.731,4.91,5.253,3.963,5.001,17.047,41.623,61.96,4.045,15.822,1.539,4.06,4.164,69.567,5.046,4.581,1.461,5.229,12.137,11.45,4.309,4.105,0
6.52,0,2.089,1.733,3.143,12.311,2.953,1.242,11.306,0.646,0.242,4.077,8.719,5.169,7.355,35.479,11.26,16.728,32.163,1.492,4.93,3.956,35.693,5.242,0,4.089,5.012,5.27,4.915,26.551,3.522,10.075,16.571,7.109,1.509,4.061,5.03,1.0,1.382,1.433,0,3.981,1.668,16.527,11.284,1.471,-0.238,4.715,4.913,5.281,3.939,5.042,17.552,36.602,60.767,3.985,16.639,1.451,3.969,4.105,69.062,5.005,4.576,1.354,5.303,11.585,11.867,4.289,4.085,0
6.25,0,1.976,1.733,3.143,12.305,2.953,1.242,11.315,0.645,0.241,4.075,8.719,5.182,7.355,36.26,11.283,16.547,33.569,1.549,4.951,3.966,36.518,5.249,0,4.088,5.018,5.272,4.92,27.94,3.502,10.075,16.34,7.299,1.512,4.059,5.033,1.0,1.375,1.594,0,3.988,1.668,16.406,11.285,1.518,-0.2,4.724,4.928,5.284,3.953,5.052,17.301,36.875,61.28,3.996,16.048,1.569,4.136,4.104,69.402,5.015,4.576,1.355,5.309,11.679,11.926,4.294,4.081,0
6.64,0,1.823,1.732,3.143,12.298,2.953,1.241,11.34,0.654,0.244,4.073,8.719,5.194,7.355,36.515,11.367,15.966,34.837,1.598,4.972,3.98,38.199,5.252,0,4.086,5.038,5.28,4.925,29.526,3.489,10.075,16.092,7.491,1.586,4.055,5.046,1.0,1.371,1.701,0,3.999,1.668,16.057,11.308,1.662,-0.176,4.733,4.944,5.296,3.976,5.061,17.002,37.878,61.792,4.012,15.709,1.802,4.299,4.101,69.742,5.022,4.576,1.356,5.314,11.716,11.986,4.299,4.079,0
6.49,0,2.099,1.672,3.143,12.253,2.948,1.237,11.316,0.643,0.241,4.036,8.719,5.057,7.355,38.001,11.157,15.505,32.458,1.44,4.827,3.904,35.357,5.158,0,4.08,4.923,5.213,4.869,27.184,3.314,10.075,15.458,7.339,1.485,3.997,4.981,1.0,1.472,1.353,1,3.95,1.668,15.96,12.112,1.382,-0.218,4.674,4.844,5.191,3.86,4.968,16.318,39.617,57.96,3.938,15.472,1.382,3.953,4.062,65.567,4.936,4.576,1.408,5.22,11.771,11.367,4.239,4.049,0
7.444,0,1.742,1.877,3.261,27.324,2.915,1.355,14.984,0.549,0.194,4.387,9.35,5.364,7.865,40.808,15.606,19.455,42.196,1.815,5.135,4.313,45.535,5.337,0,4.353,5.154,5.323,4.855,32.788,3.412,10.823,17.805,7.652,1.771,4.424,5.131,0.8,1.351,1.803,0,4.285,1.668,18.235,15.057,1.819,-0.111,4.71,4.962,5.35,4.325,5.088,16.944,41.587,59.545,4.287,21.505,1.528,4.373,4.362,65.622,5.148,4.828,1.322,5.261,16.357,11.319,4.257,4.426,0
5.571,0,2.187,1.87,3.143,13.274,3.158,1.414,16.475,0.456,0.163,4.467,8.729,5.607,7.363,47.019,17.29,23.365,51.07,2.281,5.365,4.378,47.005,5.53,0,4.511,5.316,5.656,5.086,37.766,4.143,10.086,22.281,8.937,2.542,4.488,5.411,0.9,1.537,2.518,0,4.407,1.668,24.747,18.324,2.357,-0.101,4.916,5.159,5.544,4.397,5.291,23.553,53.641,70.163,4.433,23.955,2.153,4.312,4.534,78.817,5.306,4.581,1.52,5.501,18.024,13.426,4.45,4.477,0
5.0,0,2.263,1.876,3.143,12.888,2.983,1.414,15.323,0.512,0.184,4.41,8.729,5.503,7.363,42.593,16.28,22.725,45.023,2.015,5.249,4.313,44.723,5.432,0,4.425,5.26,5.548,4.994,31.411,3.746,10.086,20.906,7.711,2.158,4.413,5.297,1.0,1.449,2.011,0,4.314,1.668,23.078,16.335,2.084,-0.147,4.818,5.033,5.499,4.297,5.188,21.768,47.056,65.767,4.308,22.298,1.782,4.078,4.425,74.062,5.217,4.581,1.418,5.404,15.826,12.617,4.381,4.35,0
5.0,0,2.258,1.876,3.143,12.901,2.982,1.414,15.682,0.523,0.187,4.432,8.729,5.507,7.363,43.124,16.821,23.608,45.859,2.056,5.266,4.334,47.027,5.445,0,4.433,5.303,5.547,4.994,31.595,3.746,10.086,21.396,7.711,2.163,4.434,5.303,1.0,1.461,2.046,0,4.328,1.668,22.813,16.298,2.16,-0.147,4.818,5.033,5.552,4.324,5.188,21.761,47.402,65.767,4.312,21.859,1.782,4.079,4.425,74.062,5.233,4.581,1.421,5.404,15.775,12.617,4.381,4.381,0
5.0,0,2.3,1.876,3.143,13.28,3.158,1.414,16.45,0.452,0.162,4.469,8.729,5.595,7.363,46.604,17.219,23.913,49.062,2.185,5.344,4.368,46.502,5.525,0,4.513,5.305,5.646,5.081,35.983,4.156,10.086,22.643,8.745,2.379,4.491,5.395,1.0,1.537,2.249,0,4.395,1.668,25.599,18.224,2.213,-0.118,4.908,5.147,5.539,4.378,5.281,24.152,51.933,69.65,4.418,25.053,2.007,4.134,4.536,78.477,5.298,4.581,1.52,5.495,17.873,13.367,4.447,4.481,0
5.0,0,2.079,1.867,3.143,12.81,2.977,1.413,14.673,0.523,0.187,4.368,8.729,5.457,7.363,40.134,15.953,21.288,44.554,2.114,5.215,4.292,44.281,5.383,0,4.361,5.243,5.478,4.936,31.634,3.56,10.086,18.895,7.646,2.117,4.371,5.236,0.8,1.449,2.303,0,4.274,1.668,20.492,15.225,2.26,-0.087,4.768,5.019,5.481,4.285,5.144,19.715,44.623,62.581,4.262,19.578,2.122,4.369,4.357,70.117,5.177,4.581,1.417,5.361,15.326,11.652,4.328,4.285,0
6.551,0,2.219,1.872,3.143,12.881,2.978,1.414,15.23,0.523,0.187,4.411,8.729,5.433,7.363,42.804,16.883,22.242,51.981,1.901,5.202,4.313,47.621,5.37,0,4.397,5.236,5.468,4.924,33.692,3.56,10.086,19.456,7.908,2.018,4.439,5.231,0.8,1.449,1.844,0,4.291,1.668,21.229,16.169,1.995,-0.117,4.761,5.009,5.468,4.321,5.138,20.476,47.8,62.203,4.285,21.65,1.673,4.235,4.405,69.326,5.171,4.581,1.417,5.349,16.717,11.652,4.317,4.403,0
5.814,0,4.486,1.886,3.486,13.768,3.192,1.423,21.978,0.599,0.205,4.789,9.544,5.927,8.057,59.398,24.502,34.747,66.542,2.864,5.662,4.676,63.068,5.77,0,4.727,5.616,5.784,5.198,41.766,4.871,11.024,31.106,9.53,2.803,4.844,5.544,0.9,1.541,3.088,0,4.619,1.916,29.953,20.848,3.052,-0.181,4.996,5.241,5.855,4.708,5.414,27.824,59.894,78.076,4.545,35.909,2.226,4.19,4.659,89.012,5.546,5.035,1.526,5.641,24.852,15.483,4.556,4.815,0
7.721,0,2.241,1.886,3.476,13.667,3.19,1.435,21.453,0.59,0.203,4.737,9.544,5.874,8.057,58.376,23.663,32.596,64.42,2.914,5.622,4.632,62.881,5.754,0,4.655,5.6,5.705,5.126,41.865,4.694,11.024,29.183,9.685,2.726,4.801,5.478,0.9,1.538,3.203,0,4.562,1.858,26.792,19.524,3.116,-0.08,4.944,5.222,5.839,4.678,5.339,24.368,55.946,74.116,4.479,34.497,2.478,4.382,4.57,83.778,5.529,5.034,1.521,5.557,24.861,13.986,4.493,4.797,0
5.935,0,2.295,1.909,3.143,12.919,2.997,1.417,15.887,0.523,0.187,4.443,8.729,5.537,7.363,43.561,17.149,24.284,46.182,2.08,5.29,4.338,47.197,5.456,0,4.46,5.313,5.611,5.03,33.95,3.989,10.086,21.969,7.971,2.265,4.472,5.348,1.0,1.476,2.166,0,4.336,1.668,24.685,17.346,2.224,-0.11,4.843,5.068,5.564,4.351,5.253,23.989,49.531,67.323,4.349,23.897,1.876,3.967,4.484,76.268,5.237,4.581,1.42,5.48,16.927,13.367,4.406,4.456,0
7.553,0,2.001,1.682,3.212,13.58,3.01,1.367,16.761,0.617,0.223,4.447,8.911,5.705,7.52,47.398,17.953,27.334,50.376,2.076,5.404,4.282,52.43,5.602,0,4.407,5.444,5.655,5.129,38.523,4.236,10.294,25.082,9.369,2.059,4.483,5.387,1.0,1.465,2.081,0,4.267,1.668,23.47,15.232,2.213,-0.188,4.909,5.191,5.74,4.297,5.419,24.96,51.492,68.192,4.302,25.76,1.995,3.906,4.442,78.597,5.333,4.685,1.445,5.701,16.708,13.867,4.429,4.411,0
7.097,0,2.399,1.898,3.476,13.804,3.158,1.43,21.39,0.483,0.164,4.786,9.544,5.863,8.057,54.627,24.781,34.198,62.981,2.791,5.611,4.679,60.217,5.708,0,4.695,5.59,5.671,5.08,38.07,4.414,11.024,29.017,9.114,2.66,4.859,5.455,0.7,1.44,3.048,0,4.602,1.858,26.5,19.714,3.042,-0.063,4.913,5.168,5.824,4.729,5.303,24.441,53.53,71.323,4.525,34.879,2.073,4.292,4.621,80.268,5.494,5.034,1.405,5.504,25.096,13.367,4.476,4.816,0
5.0,0,4.071,1.872,3.238,13.336,3.002,1.414,18.712,0.528,0.188,4.592,8.932,5.683,7.538,50.805,20.194,28.838,54.385,2.399,5.432,4.48,56.695,5.611,0,4.577,5.485,5.692,5.112,37.194,4.068,10.319,25.838,8.409,2.47,4.589,5.451,0.9,1.538,2.365,0,4.471,1.738,26.128,18.558,2.529,-0.242,4.927,5.111,5.744,4.463,5.326,24.507,55.166,72.861,4.446,26.078,1.93,4.281,4.55,82.102,5.396,4.701,1.522,5.534,18.474,14.65,4.478,4.528,0
5.0,0,2.221,1.846,3.143,12.94,2.983,1.414,16.606,0.518,0.185,4.483,8.729,5.567,7.363,46.429,17.445,24.841,49.045,2.178,5.325,4.382,50.244,5.524,0,4.491,5.363,5.611,5.051,34.431,3.828,10.086,22.886,8.076,2.26,4.47,5.375,1.0,1.538,2.124,0,4.391,1.668,23.805,16.993,2.229,-0.224,4.873,5.057,5.613,4.364,5.223,21.741,51.21,69.196,4.372,22.158,1.835,4.281,4.466,77.77,5.306,4.581,1.521,5.423,15.646,13.567,4.432,4.406,0
6.168,0,2.279,1.872,3.143,13.361,3.158,1.414,18.064,0.456,0.163,4.549,8.729,5.655,7.363,50.992,18.855,26.526,53.064,2.366,5.418,4.442,52.602,5.615,0,4.586,5.416,5.715,5.14,39.464,4.315,10.086,25.011,9.194,2.524,4.556,5.476,0.9,1.539,2.39,0,4.476,1.668,26.828,19.325,2.41,-0.145,4.967,5.184,5.662,4.449,5.337,25.106,56.65,73.861,4.489,25.724,2.071,4.281,4.592,83.102,5.388,4.581,1.523,5.542,18.548,14.45,4.502,4.555,0
5.089,0,2.241,1.872,3.143,12.968,2.985,1.414,16.958,0.518,0.185,4.495,8.729,5.569,7.363,46.959,17.872,25.315,49.016,2.199,5.33,4.391,50.862,5.53,0,4.504,5.375,5.624,5.058,34.768,3.906,10.086,23.286,8.16,2.303,4.484,5.386,1.0,1.538,2.15,0,4.401,1.668,24.317,17.449,2.275,-0.175,4.883,5.074,5.627,4.374,5.25,22.717,51.761,69.978,4.386,22.966,1.846,4.281,4.487,78.687,5.315,4.581,1.521,5.456,16.484,13.7,4.44,4.434,0
5.0,0,2.117,1.867,3.143,13.202,3.148,1.413,15.816,0.461,0.164,4.429,8.729,5.552,7.363,44.545,16.874,22.409,48.458,2.273,5.314,4.348,45.863,5.48,0,4.455,5.289,5.582,5.028,36.214,3.97,10.086,20.706,8.68,2.334,4.451,5.341,0.8,1.481,2.549,0,4.359,1.668,23.029,17.12,2.4,-0.067,4.862,5.135,5.521,4.367,5.241,22.061,49.53,66.465,4.377,22.284,2.347,4.369,4.476,74.532,5.261,4.581,1.453,5.455,17.353,12.402,4.397,4.424,0
5.0,0,2.225,1.872,3.143,12.964,2.962,1.414,16.443,0.543,0.192,4.468,8.719,5.539,7.355,45.774,17.265,24.219,47.441,2.151,5.305,4.366,47.904,5.508,0,4.476,5.324,5.571,5.008,32.758,3.718,10.075,22.539,7.721,2.209,4.468,5.344,1.0,1.537,2.111,0,4.379,1.668,23.046,16.895,2.192,-0.181,4.838,5.028,5.569,4.362,5.197,21.48,49.391,67.094,4.359,22.596,1.771,4.281,4.452,75.272,5.29,4.576,1.521,5.398,16.406,13.2,4.399,4.431,0
5.214,0,2.279,1.881,3.143,12.821,2.977,1.413,14.594,0.524,0.187,4.371,8.729,5.437,7.363,40.013,15.867,22.126,41.841,1.933,5.179,4.273,43.129,5.372,0,4.364,5.223,5.47,4.926,28.554,3.593,10.086,19.816,7.264,2.032,4.376,5.223,0.8,1.449,1.907,0,4.259,1.668,21.182,15.174,2.031,-0.117,4.75,4.991,5.47,4.253,5.127,20.637,43.627,61.556,4.241,21.218,1.718,3.927,4.361,69.438,5.16,4.581,1.417,5.351,15.115,11.533,4.319,4.293,0
5.022,0,2.248,1.872,3.143,13.178,3.095,1.414,18.156,0.523,0.186,4.55,8.729,5.651,7.363,51.438,18.734,26.551,52.864,2.365,5.408,4.438,52.61,5.625,0,4.576,5.414,5.702,5.103,37.739,4.156,10.086,25.407,8.607,2.479,4.542,5.465,0.9,1.539,2.329,0,4.465,1.668,26.475,18.933,2.378,-0.17,4.925,5.129,5.663,4.43,5.309,24.457,56.016,72.861,4.454,25.383,1.959,4.281,4.557,82.102,5.395,4.581,1.523,5.513,18.087,14.533,4.479,4.519,0
5.0,0,2.226,1.853,3.143,12.948,2.971,1.414,16.591,0.518,0.185,4.483,8.729,5.554,7.363,46.472,17.497,24.95,48.326,2.174,5.318,4.382,50.601,5.522,0,4.491,5.367,5.605,5.051,34.454,3.817,10.086,22.885,8.08,2.251,4.472,5.37,1.0,1.538,2.105,0,4.392,1.668,23.704,16.985,2.241,-0.224,4.873,5.054,5.621,4.365,5.239,22.003,50.828,69.196,4.374,22.479,1.829,4.281,4.469,77.77,5.308,4.581,1.521,5.445,16.064,13.567,4.432,4.418,0
5.0,0,2.229,1.855,3.143,12.952,2.964,1.414,16.583,0.518,0.185,4.483,8.729,5.563,7.363,46.089,17.481,24.949,48.683,2.164,5.322,4.383,50.644,5.515,0,4.494,5.368,5.624,5.051,34.47,3.817,10.086,22.784,8.079,2.277,4.472,5.384,1.0,1.538,2.117,0,4.394,1.668,23.966,17.131,2.237,-0.224,4.873,5.054,5.62,4.365,5.236,22.211,51.803,69.196,4.378,22.589,1.827,4.281,4.475,77.77,5.302,4.581,1.521,5.439,16.116,13.567,4.432,4.421,0
5.0,0,2.195,1.635,3.143,12.828,2.963,1.414,15.911,0.531,0.189,4.446,8.729,5.525,7.363,44.88,16.716,23.991,47.562,2.075,5.292,4.351,49.195,5.487,0,4.454,5.337,5.573,5.015,33.633,3.631,10.086,21.882,7.95,2.144,4.43,5.342,1.0,1.537,1.972,0,4.361,1.668,22.717,16.237,2.133,-0.197,4.842,5.007,5.589,4.326,5.185,20.503,49.541,66.64,4.336,21.082,1.697,4.281,4.421,74.564,5.277,4.581,1.521,5.38,15.082,13.067,4.397,4.357,0
6.963,0,2.348,1.899,3.476,13.773,3.131,1.43,21.788,0.526,0.18,4.786,9.544,5.879,8.057,56.365,24.736,34.142,65.159,2.82,5.635,4.681,62.612,5.73,0,4.707,5.616,5.717,5.122,39.29,4.372,11.024,29.683,8.992,2.735,4.845,5.493,0.7,1.539,3.057,0,4.613,1.858,27.623,20.094,3.061,-0.108,4.953,5.19,5.851,4.724,5.351,25.701,56.204,74.534,4.541,33.971,2.111,4.293,4.641,83.893,5.518,5.034,1.524,5.559,24.619,14.2,4.508,4.818,0
6.996,0,2.266,1.872,3.143,13.484,3.162,1.414,18.971,0.442,0.159,4.61,8.729,5.747,7.363,54.478,20.071,28.555,58.297,2.5,5.502,4.509,56.976,5.672,0,4.643,5.493,5.776,5.196,42.717,4.468,10.086,26.185,9.641,2.652,4.622,5.539,0.9,1.539,2.536,0,4.538,1.668,28.508,20.437,2.587,-0.17,5.022,5.219,5.74,4.511,5.387,26.269,60.424,78.072,4.545,27.955,2.136,4.411,4.644,87.727,5.453,4.581,1.523,5.586,19.926,15.533,4.554,4.605,0
8.347,0,2.62,1.687,3.205,40.672,3.083,1.25,16.987,0.759,0.257,4.418,8.895,5.349,7.507,53.634,17.607,17.484,47.32,1.894,5.185,4.313,59.879,5.316,0,4.38,5.173,5.386,4.889,34.871,3.552,10.276,18.716,7.751,1.869,4.449,5.204,0.7,1.516,1.813,0,4.299,1.668,18.152,15.934,1.902,-0.323,4.727,4.89,5.315,4.371,5.07,15.678,51.849,60.022,4.313,17.419,1.605,4.256,4.405,66.308,5.124,4.676,1.496,5.197,15.417,12.326,4.26,4.394,0
7.222,0,4.442,1.684,3.217,40.623,3.093,1.235,19.396,0.985,0.33,4.507,8.895,5.414,7.507,66.62,17.119,20.429,45.915,2.06,5.234,4.398,65.65,5.489,0,4.463,5.326,5.503,4.951,32.728,3.613,10.276,23.077,7.23,2.06,4.45,5.302,1.0,1.517,1.875,0,4.364,1.738,20.731,16.658,1.966,-0.41,4.76,4.927,5.509,4.377,5.138,17.703,58.027,62.712,4.312,19.051,1.607,4.252,4.381,70.219,5.289,4.678,1.498,5.299,14.659,12.993,4.305,4.41,0
