pXC50,RBN,PHI,DBI,GGI1,Eig11_AEA.dm.,SAtot,MAXDP,ATSC8e,Eta_alpha,S1K,SpMaxA_EA.ri.,Eig03_EA.ed.,SM12_AEA.dm.,SM05_EA.bo.,MATS8p,RDCHI,MATS8v,SpAD_EA.bo.,S3K,Chi0_EA.ri.,Chi1_EA.ri.,SMTI,X1,SpMax8_Bh.e.,MSD,TIC2,MDDD,SssO,S2K,Chi1_AEA.bo.,Chi1_AEA.dm.,Chi1_AEA.ed.,Chi1_AEA.ri.,Chi1_EA,Eig03_EA,SM11_AEA.bo.,AMR,ON0V,CENT,SpMax7_Bh.i.,TIC1,LOC,X0v,SM02_AEA.bo.,TIC3,SMTIV,SpAD_AEA.dm.,Chi1_EA.ed.,Eig08_AEA.ed.,IDMT,Xu,SpAD_AEA.bo.,MPC01,MWC01,nBO,SRW02,IDET,Eig07_AEA.ed.,MW,piPC01,SCBO,GMTI,S0K,JGT,DLS_03,Chi0_EA.ed.
4.301,6,7.554,3.742,6.5,1.528,608.957,4.909,0.775,16.467,24.746,0.078,8.93,8.93,8.079,-0.148,4.575,-0.153,73.995,5.289,25.787,20.915,18160.0,17.567,3.111,7.676,309.944,46.5,15.075,10.989,19.617,19.617,19.617,19.617,19.617,2.783,2.783,129.751,12.283,2646.0,3.29,243.802,1.103,20.345,5.187,325.944,31453.0,62.51,6.756,4.775,38061.0,32.774,59.989,3.714,3.714,40,4.394,2416.56,4.794,495.6,3.932,50.0,19045.0,174.117,0.383,0.83,14.538
6.721,9,7.784,4.472,8.5,1.318,561.964,5.689,0.766,14.967,23.353,0.088,7.755,7.755,8.214,0.039,4.164,0.03,64.824,6.839,21.32,17.903,12237.0,14.741,2.926,7.202,257.664,35.55,16.797,10.333,16.3,16.3,16.3,16.3,16.3,2.639,2.639,117.859,10.367,1840.0,3.278,205.625,1.353,18.827,5.051,275.315,23148.0,51.874,5.736,4.543,25323.7,29.236,49.268,3.526,3.526,33,4.205,1717.88,4.705,462.59,3.818,44.5,12344.0,147.58,0.49,0.83,12.079
5.614,7,6.911,4.0,8.5,1.318,565.179,5.754,0.781,15.467,22.867,0.083,8.677,8.677,8.238,-0.044,4.303,-0.097,68.619,5.94,21.934,18.772,13538.0,15.275,2.956,7.21,256.848,35.703,11.827,9.671,17.313,17.313,17.313,17.313,17.313,2.811,2.811,120.171,9.733,1960.0,3.051,211.02,0.731,18.857,5.113,284.009,24863.0,55.477,5.911,4.552,27391.6,29.93,52.967,3.584,3.584,35,4.263,1827.81,4.897,474.6,3.861,46.5,14141.0,154.0,0.472,1.0,12.309
6.721,10,8.374,4.583,8.5,1.318,588.041,5.758,0.773,15.467,24.333,0.085,7.79,7.79,8.217,-0.001,4.228,-0.024,65.967,7.098,22.172,18.321,13196.0,15.279,3.026,7.284,277.296,36.965,17.072,11.013,16.728,16.728,16.728,16.728,16.728,2.644,2.644,122.383,10.867,1998.0,3.3,216.973,1.398,19.534,5.07,294.947,24571.0,52.775,5.88,4.547,27704.0,29.962,50.1,3.555,3.555,34,4.234,1835.93,4.808,476.62,3.839,45.5,13287.0,154.0,0.476,0.83,12.582
5.824,5,6.002,3.082,6.0,1.321,575.739,5.381,0.364,17.267,22.512,0.076,9.059,9.059,8.141,-0.008,4.693,-0.031,83.903,4.536,25.299,20.938,18808.0,17.653,2.999,7.598,281.102,43.222,6.456,9.599,20.313,20.313,20.313,20.313,20.313,2.872,2.872,138.454,11.517,2734.0,3.373,216.035,0.519,20.017,5.278,330.405,29222.0,63.14,7.082,4.506,37823.7,32.821,62.544,3.738,3.738,41,4.419,2398.42,4.923,474.6,4.043,56.0,20621.0,178.117,0.35,1.0,14.8
6.404,8,6.979,4.123,7.5,1.0,515.084,5.526,0.694,13.967,21.398,0.093,7.722,7.722,8.201,-0.039,4.033,-0.065,61.819,6.081,20.029,16.797,10368.0,13.847,2.854,6.972,218.659,31.753,11.183,9.458,15.317,15.317,15.317,15.317,15.317,2.63,2.63,108.69,8.567,1516.0,2.967,184.478,1.206,16.996,4.999,240.311,20359.0,48.9,5.481,4.045,20802.2,27.707,45.8,3.466,3.466,31,4.143,1487.51,4.552,434.53,3.773,42.5,10502.0,134.881,0.47,1.0,11.484
5.658,8,7.208,4.359,8.5,1.073,542.859,5.608,0.779,14.467,22.375,0.09,7.752,7.752,8.214,0.023,4.072,-0.024,63.478,6.341,20.456,17.228,11187.0,14.241,2.923,7.025,241.032,32.902,11.427,9.664,15.762,15.762,15.762,15.762,15.762,2.638,2.638,113.108,9.4,1658.0,3.052,198.728,1.216,17.866,5.032,258.683,21592.0,50.681,5.452,4.539,22809.1,28.424,47.679,3.497,3.497,32,4.174,1595.46,4.675,448.56,3.795,43.5,11301.0,141.207,0.503,1.0,11.48
4.523,5,5.962,3.082,6.0,1.324,552.496,6.404,0.464,17.052,22.451,0.077,9.234,9.234,8.139,-0.05,4.63,-0.018,83.813,4.514,25.373,21.055,17846.0,17.653,3.001,7.132,269.773,40.556,6.266,9.56,20.302,20.302,20.302,20.302,20.302,2.807,2.807,133.707,10.66,2684.0,3.211,209.518,0.375,19.395,5.278,319.076,29564.0,63.875,7.119,4.746,36053.9,32.496,62.567,3.738,3.738,41,4.419,2312.58,4.937,478.56,4.043,56.0,19493.0,176.117,0.35,1.0,14.81
4.523,4,5.348,3.162,5.5,1.476,513.978,5.266,0.409,15.167,20.24,0.087,9.157,9.157,8.075,-0.06,4.227,-0.07,73.121,3.872,22.449,18.392,12498.0,15.635,2.975,6.42,255.541,31.535,6.265,8.455,17.757,17.757,17.757,17.757,17.757,2.857,2.857,119.056,10.05,1810.0,3.236,202.612,0.726,17.578,5.179,288.07,20707.0,57.833,6.111,4.391,24703.5,29.313,55.775,3.611,3.611,36,4.29,1735.93,4.506,423.51,3.932,50.0,13326.0,160.0,0.371,1.0,13.023
7.119,6,6.005,3.082,5.5,1.165,447.627,5.805,0.496,14.019,19.062,0.093,7.436,7.436,7.657,-0.021,4.076,-0.033,62.466,4.972,20.138,17.033,9426.0,13.67,2.75,6.412,183.866,28.48,0.0,8.821,15.354,15.354,15.354,15.354,15.354,2.622,2.622,112.116,7.11,1476.0,2.925,151.337,0.444,16.445,4.987,195.376,18563.0,50.574,5.581,3.874,17833.0,26.733,46.338,3.466,3.466,31,4.143,1326.24,4.752,430.55,3.784,43.0,10009.0,130.606,0.369,1.0,11.548
6.921,6,6.236,3.162,6.0,1.199,476.451,5.876,0.507,14.519,20.019,0.09,7.436,7.436,7.784,-0.013,4.113,-0.021,64.556,5.018,20.657,17.537,10262.0,14.081,2.854,6.54,199.458,29.876,0.0,9.035,15.815,15.815,15.815,15.815,15.815,2.624,2.624,116.849,8.06,1612.0,2.987,169.683,0.506,17.393,5.021,210.968,19843.0,52.907,5.614,4.061,19785.1,27.485,48.2,3.497,3.497,32,4.174,1433.82,4.756,444.58,3.807,44.0,10838.0,136.881,0.403,1.0,11.69
5.62,5,5.645,3.162,6.0,1.253,525.571,5.274,0.452,15.1,20.681,0.087,8.717,8.717,8.04,-0.137,4.256,-0.14,71.825,4.15,22.572,18.58,12705.0,15.619,2.977,6.55,273.173,32.598,11.672,8.734,17.769,17.769,17.769,17.769,17.769,2.747,2.747,119.781,10.767,1842.0,3.304,206.603,0.726,18.039,5.133,305.702,20549.0,55.443,6.128,4.506,25107.5,29.414,54.507,3.611,3.611,36,4.29,1757.65,4.812,428.53,3.892,48.0,13550.0,160.0,0.378,1.0,12.983
6.721,7,6.675,3.937,8.0,1.318,525.84,5.714,0.771,14.967,21.903,0.085,7.806,7.806,8.22,-0.004,4.268,-0.045,66.793,5.892,21.545,18.447,12586.0,14.864,2.854,7.127,244.887,34.454,17.194,9.448,16.851,16.851,16.851,16.851,16.851,2.653,2.653,116.008,9.367,1809.0,3.024,199.139,0.701,18.241,5.083,266.539,23447.0,53.781,5.879,4.548,25054.2,29.216,50.849,3.555,3.555,34,4.234,1710.51,4.826,460.57,3.839,45.5,13204.0,147.58,0.446,1.0,12.167
6.77,7,6.911,4.0,8.5,1.318,565.179,5.754,0.781,15.467,22.867,0.083,8.677,8.677,8.238,-0.044,4.303,-0.097,68.619,5.94,21.934,18.772,13538.0,15.275,2.956,7.21,256.848,35.703,11.827,9.671,17.313,17.313,17.313,17.313,17.313,2.811,2.811,120.171,9.733,1960.0,3.051,211.02,0.731,18.857,5.113,284.009,24863.0,55.477,5.911,4.552,27391.6,29.93,52.967,3.584,3.584,35,4.263,1827.81,4.897,474.6,3.861,46.5,14141.0,154.0,0.472,1.0,12.309
5.959,4,4.975,2.915,5.0,1.126,484.379,5.209,0.317,14.267,18.834,0.092,8.705,8.705,7.958,-0.092,4.135,-0.101,68.819,3.722,21.076,17.484,10731.0,14.687,2.863,6.228,238.449,29.467,6.266,7.925,16.859,16.859,16.859,16.859,16.859,2.711,2.711,113.318,9.683,1492.0,3.032,185.931,0.588,16.708,5.085,271.668,17042.0,52.254,5.932,4.38,20487.1,27.865,51.812,3.555,3.555,34,4.234,1508.39,4.506,398.5,3.85,46.0,11552.0,140.452,0.349,1.0,12.361
6.796,7,6.567,3.24,5.5,1.318,485.986,5.909,0.488,14.567,20.043,0.09,7.622,7.622,7.668,-0.072,4.14,-0.117,63.685,5.221,21.125,17.537,10261.0,14.208,2.772,6.529,211.065,30.052,5.283,9.501,15.799,15.799,15.799,15.799,15.799,2.633,2.633,118.362,8.133,1610.0,2.962,173.781,0.601,17.476,5.007,226.574,19281.0,51.445,5.741,3.874,19781.9,27.489,47.326,3.497,3.497,32,4.174,1431.86,4.753,442.59,3.807,44.0,10846.0,140.881,0.356,1.0,12.083
4.719,5,5.359,3.464,7.5,1.139,504.243,5.392,0.642,15.219,20.927,0.09,9.532,9.532,8.451,-0.073,4.214,-0.079,74.515,4.24,21.919,18.722,12615.0,15.381,2.882,6.502,254.296,32.0,6.103,8.194,17.836,17.836,17.836,17.836,17.836,2.855,2.855,117.905,9.826,1830.0,3.038,200.612,0.688,18.141,5.173,282.825,22341.0,56.954,5.999,4.646,24913.8,29.377,55.303,3.611,3.611,36,4.29,1751.8,4.877,452.55,3.912,49.0,13450.0,154.0,0.451,1.0,12.46
7.155,4,4.455,2.739,5.5,1.012,432.701,3.334,0.196,12.733,17.021,0.1,7.711,7.711,8.029,-0.226,3.881,-0.141,62.296,3.461,18.873,15.45,8377.0,13.135,2.974,6.218,204.168,23.531,6.023,7.067,14.764,14.764,14.764,14.764,14.764,2.685,2.685,103.55,8.667,1083.0,3.136,163.639,0.704,14.84,5.014,223.82,14278.0,47.818,5.068,4.111,15658.9,25.738,46.145,3.434,3.434,30,4.111,1228.45,4.596,356.42,3.784,43.0,8815.0,126.382,0.409,1.0,10.821
5.699,4,3.811,2.345,4.5,0.747,371.706,2.282,0.224,11.233,14.608,0.11,7.536,7.536,7.795,-0.208,3.748,-0.185,56.169,3.219,17.077,14.195,6337.0,11.776,2.758,5.87,175.015,20.701,5.782,6.261,13.398,13.398,13.398,13.398,13.398,2.591,2.591,90.927,7.25,850.0,2.923,135.041,0.382,12.918,4.864,194.666,10725.0,40.129,4.838,3.593,11085.4,23.429,40.37,3.332,3.332,27,4.007,946.576,4.091,318.37,3.664,38.0,6782.0,110.039,0.347,1.0,9.998
6.469,4,4.001,2.449,5.0,0.748,374.539,5.723,0.439,11.519,15.486,0.106,7.704,7.704,7.907,-0.203,3.781,-0.178,57.996,3.276,17.619,14.758,6972.0,12.187,2.783,5.983,179.157,21.562,5.537,6.458,13.859,13.859,13.859,13.859,13.859,2.68,2.68,91.144,7.31,926.0,2.95,143.872,0.477,13.218,4.902,194.666,12539.0,42.315,4.868,4.066,12487.7,24.197,42.071,3.367,3.367,28,4.043,1035.35,4.164,336.36,3.689,39.0,7413.0,114.096,0.388,1.0,10.141
6.678,4,4.219,2.449,5.0,0.748,393.108,2.28,0.34,11.948,15.817,0.106,7.704,7.704,7.907,-0.234,3.781,-0.158,57.996,3.405,17.682,14.896,6972.0,12.187,2.773,5.983,179.157,21.562,5.78,6.668,13.859,13.859,13.859,13.859,13.859,2.68,2.68,95.732,7.31,926.0,2.92,143.872,0.477,13.974,4.902,194.666,12539.0,42.349,4.868,4.066,12487.7,24.197,42.071,3.367,3.367,28,4.043,1035.35,4.164,352.81,3.689,39.0,7413.0,116.096,0.388,1.0,10.141
5.06,5,4.995,3.464,6.5,1.326,445.449,6.305,0.631,13.619,19.037,0.094,8.683,8.683,8.438,-0.064,3.97,0.026,67.935,4.103,19.991,16.988,9941.0,13.915,2.828,6.425,202.574,25.215,5.615,7.61,15.838,15.838,15.838,15.838,15.838,2.699,2.699,105.864,8.193,1283.0,2.963,161.355,0.729,15.89,5.074,226.574,19056.0,50.753,5.426,4.128,19225.1,27.261,48.338,3.497,3.497,32,4.174,1437.53,4.635,411.45,3.839,45.5,10410.0,138.881,0.446,1.0,11.361
6.638,5,5.003,3.464,7.0,0.997,458.527,5.0,0.313,13.767,18.789,0.096,7.829,7.829,8.44,-0.135,3.92,-0.08,66.023,4.161,19.375,16.738,9210.0,13.398,2.869,6.39,205.054,24.673,5.878,7.456,15.354,15.354,15.354,15.354,15.354,2.693,2.693,108.845,8.683,1160.0,3.019,167.77,0.744,16.712,5.047,224.705,16868.0,49.144,5.19,4.138,17531.0,26.537,47.254,3.466,3.466,31,4.143,1337.57,4.596,412.53,3.807,44.0,9654.0,132.606,0.469,1.0,10.831
6.824,4,4.285,2.449,5.0,0.758,388.195,5.789,0.355,12.052,15.915,0.106,7.704,7.704,7.907,-0.159,3.781,-0.183,57.996,3.444,17.721,14.941,6972.0,12.187,2.868,5.983,171.015,21.562,5.655,6.731,13.859,13.859,13.859,13.859,13.859,2.68,2.68,95.307,7.326,926.0,2.961,139.731,0.477,14.049,4.902,190.666,12526.0,42.298,4.868,4.066,12487.7,24.197,42.071,3.367,3.367,28,4.043,1035.35,4.164,352.42,3.689,39.0,7413.0,116.096,0.388,1.0,10.141
5.987,4,4.285,2.449,5.5,0.779,388.195,5.01,0.274,12.052,15.915,0.106,7.576,7.576,7.881,-0.16,3.811,-0.208,57.986,3.591,17.686,14.967,7127.0,12.17,2.854,6.155,166.26,22.477,5.788,6.731,13.864,13.864,13.864,13.864,13.864,2.641,2.641,95.307,7.326,948.0,2.944,139.731,0.477,14.049,4.902,183.911,12957.0,42.256,4.873,4.089,12760.4,24.322,42.09,3.367,3.367,28,4.043,1053.43,4.595,352.42,3.689,39.0,7581.0,112.096,0.4,1.0,10.085
6.653,5,4.989,3.536,7.5,1.204,476.268,5.149,0.359,13.833,19.372,0.094,8.683,8.683,8.5,-0.164,3.945,-0.08,67.92,4.09,19.699,16.903,9913.0,13.809,2.98,6.424,232.162,25.144,6.002,7.468,15.821,15.821,15.821,15.821,15.821,2.716,2.716,111.566,9.717,1281.0,3.219,183.368,0.772,16.934,5.078,251.814,17524.0,51.0,5.247,4.595,19215.3,27.233,48.964,3.497,3.497,32,4.174,1437.53,4.635,409.51,3.829,45.0,10345.0,136.881,0.495,1.0,10.994
5.292,5,4.989,3.536,8.0,0.997,476.268,5.149,0.358,13.833,19.372,0.093,7.859,7.859,8.486,-0.189,3.969,-0.158,67.939,4.237,19.654,16.925,10068.0,13.792,2.968,6.543,230.162,25.781,5.926,7.468,15.837,15.837,15.837,15.837,15.837,2.693,2.693,111.566,9.717,1295.0,3.192,183.368,0.772,16.934,5.078,249.814,17735.0,50.928,5.277,4.595,19507.3,27.321,49.017,3.497,3.497,32,4.174,1453.0,4.907,409.51,3.829,45.0,10513.0,138.881,0.506,1.0,10.972
5.215,4,3.771,2.345,4.5,0.747,366.386,2.219,0.301,11.133,14.547,0.11,7.536,7.536,7.795,-0.189,3.748,-0.196,56.169,3.194,17.145,14.297,6337.0,11.776,2.676,5.87,173.24,20.701,5.719,6.222,13.398,13.398,13.398,13.398,13.398,2.591,2.591,88.77,7.117,850.0,2.923,136.711,0.382,12.788,4.864,185.995,11033.0,40.129,4.838,3.593,11085.4,23.429,40.37,3.332,3.332,27,4.007,946.576,4.091,319.36,3.664,38.0,6782.0,110.039,0.347,1.0,9.998
4.854,4,3.771,2.345,4.5,0.747,366.386,2.242,0.258,11.133,14.547,0.11,7.536,7.536,7.795,-0.258,3.748,-0.228,56.169,3.194,17.154,14.302,6337.0,11.776,2.755,5.87,172.385,20.701,5.742,6.222,13.398,13.398,13.398,13.398,13.398,2.591,2.591,89.78,7.117,850.0,2.877,135.856,0.382,12.788,4.864,185.995,11069.0,40.129,4.838,3.593,11085.4,23.429,40.37,3.332,3.332,27,4.007,946.576,4.091,319.36,3.664,38.0,6782.0,110.039,0.347,1.0,9.998
6.495,5,5.172,3.536,7.5,1.332,471.593,5.09,0.514,14.048,19.645,0.093,8.683,8.683,8.5,-0.149,3.945,-0.055,67.92,4.198,19.814,17.149,9913.0,13.809,2.888,6.424,215.972,25.144,5.87,7.634,15.821,15.821,15.821,15.821,15.821,2.716,2.716,111.33,8.86,1281.0,3.053,175.443,0.772,17.068,5.078,235.624,18586.0,51.273,5.247,4.595,19215.3,27.233,48.964,3.497,3.497,32,4.174,1437.53,4.635,429.92,3.829,45.0,10345.0,138.881,0.495,1.0,10.994
6.276,5,4.754,3.464,7.0,0.992,450.191,4.997,0.391,13.333,18.417,0.096,7.829,7.829,8.44,-0.133,3.92,-0.077,66.023,4.011,19.207,16.446,9210.0,13.398,2.874,6.39,207.624,24.673,5.871,7.228,15.354,15.354,15.354,15.354,15.354,2.693,2.693,106.525,8.8,1160.0,3.053,166.404,0.744,16.012,5.047,231.624,16538.0,49.159,5.19,4.138,17531.0,26.537,47.254,3.466,3.466,31,4.143,1337.57,4.596,395.48,3.807,44.0,9654.0,132.606,0.469,1.0,10.831
7.285,4,4.231,2.55,5.5,0.982,382.693,5.807,0.614,11.905,16.431,0.103,7.71,7.71,8.007,-0.15,3.811,-0.165,59.992,3.377,18.098,15.219,7621.0,12.597,2.892,6.072,175.724,22.077,5.404,6.696,14.326,14.326,14.326,14.326,14.326,2.685,2.685,93.203,7.502,998.0,2.985,143.195,0.54,13.649,4.938,193.376,14129.0,44.353,4.916,4.105,13952.8,24.944,43.784,3.401,3.401,29,4.078,1126.65,4.596,353.36,3.714,40.0,8056.0,116.211,0.422,1.0,10.3
6.921,5,4.713,3.464,6.5,1.282,424.202,6.273,0.649,13.119,18.355,0.097,8.683,8.683,8.454,-0.019,3.887,0.09,65.849,3.842,19.283,16.486,8991.0,13.415,2.797,6.197,200.071,23.316,5.606,7.19,15.338,15.338,15.338,15.338,15.338,2.7,2.7,101.845,7.91,1164.0,2.956,163.542,0.744,15.365,5.047,219.722,17204.0,49.255,5.176,4.128,17098.7,26.408,47.093,3.466,3.466,31,4.143,1312.69,4.635,399.44,3.807,44.0,9430.0,132.606,0.458,1.0,10.861
5.824,5,4.48,2.646,5.0,0.94,419.869,3.419,0.282,12.067,16.455,0.103,7.708,7.708,7.915,-0.236,3.854,-0.145,59.231,3.523,18.456,15.118,7710.0,12.725,2.829,6.152,204.213,22.769,5.844,7.079,14.297,14.297,14.297,14.297,14.297,2.682,2.682,97.743,7.867,1014.0,3.052,164.074,0.646,13.995,4.924,219.722,13318.0,43.39,5.017,4.083,14120.1,25.012,43.147,3.401,3.401,29,4.078,1134.48,4.322,348.4,3.714,40.0,8156.0,120.211,0.375,1.0,10.66
6.854,5,4.948,3.536,7.5,1.326,453.025,6.312,0.619,13.619,19.31,0.094,8.683,8.683,8.5,-0.13,3.945,-0.068,67.92,4.066,19.752,17.016,9913.0,13.809,2.901,6.424,215.972,25.144,5.627,7.43,15.821,15.821,15.821,15.821,15.821,2.716,2.716,106.742,8.86,1281.0,3.054,175.443,0.772,16.312,5.078,235.624,18586.0,51.247,5.247,4.595,19215.3,27.233,48.964,3.497,3.497,32,4.174,1437.53,4.635,413.47,3.829,45.0,10345.0,138.881,0.495,1.0,10.994
5.678,4,3.935,2.345,4.0,0.701,365.349,1.339,0.22,11.467,14.547,0.114,7.33,7.33,7.852,0.028,3.643,0.025,54.196,3.048,16.79,14.295,5562.0,11.293,2.636,5.551,163.464,18.439,0.0,6.222,12.876,12.876,12.876,12.876,12.876,2.547,2.547,94.483,6.617,729.0,2.817,137.058,0.393,13.674,4.83,168.219,10159.0,41.107,4.549,3.498,9509.32,22.464,39.089,3.296,3.296,26,3.97,839.803,4.029,341.46,3.624,36.5,5966.0,104.042,0.348,1.0,9.507
5.678,4,4.167,2.449,5.0,0.795,391.426,1.428,0.194,11.967,15.486,0.11,7.704,7.704,7.934,-0.14,3.7,-0.194,56.26,3.284,17.207,14.744,6237.0,11.687,2.68,5.777,178.485,20.069,0.0,6.458,13.359,13.359,13.359,13.359,13.359,2.681,2.681,99.075,7.533,836.0,3.008,150.22,0.49,14.597,4.869,183.24,11119.0,43.047,4.621,4.023,10941.4,23.328,40.992,3.332,3.332,27,4.007,936.161,4.123,355.49,3.651,37.5,6643.0,110.039,0.4,1.0,9.641
6.959,5,5.155,3.536,7.5,1.326,456.263,6.309,0.588,13.952,19.62,0.093,8.683,8.683,8.5,-0.138,3.945,-0.089,67.92,4.188,19.906,17.241,9913.0,13.809,2.891,6.424,206.31,25.144,5.621,7.619,15.821,15.821,15.821,15.821,15.821,2.716,2.716,106.5,8.61,1281.0,3.013,173.903,0.772,16.883,5.078,221.82,19357.0,51.24,5.247,4.595,19215.3,27.233,48.964,3.497,3.497,32,4.174,1437.53,4.635,431.51,3.829,45.0,10345.0,138.881,0.495,1.0,10.994
4.481,5,5.037,3.464,6.5,1.326,450.156,6.312,0.582,13.719,19.099,0.094,8.683,8.683,8.438,-0.064,3.97,0.028,67.935,4.128,19.981,16.982,9941.0,13.915,2.845,6.425,202.931,25.215,5.627,7.649,15.838,15.838,15.838,15.838,15.838,2.699,2.699,106.001,8.326,1283.0,2.966,158.122,0.729,16.02,5.074,231.46,18636.0,50.753,5.426,4.128,19225.1,27.261,48.338,3.497,3.497,32,4.174,1437.53,4.635,410.46,3.839,45.5,10410.0,138.881,0.446,1.0,11.361
6.509,5,5.23,3.536,7.5,1.326,470.913,6.338,0.636,14.119,19.994,0.091,8.683,8.683,8.484,-0.023,4.033,0.038,69.881,4.344,20.488,17.545,10976.0,14.309,2.9,6.689,225.064,27.6,5.63,7.848,16.304,16.304,16.304,16.304,16.304,2.702,2.702,108.435,9.11,1408.0,3.055,178.535,0.758,16.812,5.104,242.574,20599.0,52.532,5.461,4.635,21602.9,28.108,50.055,3.526,3.526,33,4.205,1573.24,4.833,425.48,3.861,46.5,11443.0,145.207,0.485,1.0,11.447
6.244,5,4.995,3.464,6.5,1.326,444.836,6.305,0.631,13.619,19.037,0.094,8.683,8.683,8.438,-0.064,3.97,0.026,67.935,4.103,20.049,17.083,9941.0,13.915,2.845,6.425,204.31,25.215,5.615,7.61,15.838,15.838,15.838,15.838,15.838,2.699,2.699,103.844,8.193,1283.0,2.966,161.091,0.729,15.89,5.074,224.574,19052.0,50.753,5.426,4.128,19225.1,27.261,48.338,3.497,3.497,32,4.174,1437.53,4.635,411.45,3.839,45.5,10410.0,138.881,0.446,1.0,11.361
4.959,5,5.212,3.464,6.0,1.31,474.037,5.394,0.301,13.467,18.999,0.094,7.726,7.726,8.02,-0.239,4.022,-0.167,65.36,4.088,20.069,16.676,10180.0,14.008,2.974,6.617,222.039,26.564,5.937,7.955,15.8,15.8,15.8,15.8,15.8,2.689,2.689,109.301,9.783,1318.0,3.059,184.0,0.897,16.196,5.034,245.814,17430.0,49.33,5.456,4.303,19726.0,27.388,48.678,3.497,3.497,32,4.174,1461.19,4.596,389.46,3.807,44.0,10641.0,136.127,0.415,1.0,11.465
5.215,5,5.416,3.536,7.5,1.326,466.238,6.327,0.701,14.333,20.268,0.091,8.683,8.683,8.484,0.033,4.033,0.122,69.881,4.454,20.637,17.854,10976.0,14.309,2.853,6.689,209.065,27.6,5.613,8.017,16.304,16.304,16.304,16.304,16.304,2.702,2.702,109.71,8.252,1408.0,2.965,168.535,0.758,16.946,5.104,226.574,22147.0,52.867,5.461,4.635,21602.9,28.108,50.055,3.526,3.526,33,4.205,1573.24,4.833,445.89,3.861,46.5,11443.0,143.207,0.485,1.0,11.447
6.721,6,5.416,3.674,7.5,1.326,479.102,6.346,0.624,14.119,20.268,0.091,8.683,8.683,8.505,-0.085,4.032,-0.044,68.949,4.304,20.668,17.47,10955.0,14.347,2.907,6.69,234.917,27.667,5.644,8.017,16.248,16.248,16.248,16.248,16.248,2.734,2.734,111.49,9.36,1410.0,3.108,187.897,0.855,17.02,5.097,254.568,20136.0,52.142,5.394,4.635,21612.4,28.092,49.761,3.526,3.526,33,4.205,1573.34,4.781,427.5,3.85,46.0,11388.0,145.207,0.482,1.0,11.496
6.469,1,3.336,2.236,4.0,1.0,388.536,6.155,0.251,12.367,15.175,0.111,9.213,9.213,8.088,-0.038,3.624,-0.085,63.416,2.343,18.187,15.136,6540.0,12.72,2.854,4.904,185.13,16.775,0.0,5.717,14.83,14.83,14.83,14.83,14.83,2.768,2.768,98.186,7.317,794.0,2.95,147.077,0.465,13.731,5.007,209.66,10923.0,47.059,4.949,4.27,11612.9,23.963,46.4,3.434,3.434,30,4.111,1007.62,4.81,341.39,3.761,42.0,7073.0,118.211,0.364,1.0,10.452
6.959,4,4.343,2.449,5.0,0.748,399.467,2.366,0.289,12.567,16.001,0.106,7.704,7.704,7.907,-0.211,3.781,-0.145,57.996,3.478,17.705,14.948,6972.0,12.187,2.769,5.983,179.157,21.562,5.866,6.786,13.859,13.859,13.859,13.859,13.859,2.68,2.68,98.55,7.31,926.0,2.915,143.872,0.477,14.804,4.902,194.666,12539.0,42.295,4.868,4.066,12487.7,24.197,42.071,3.367,3.367,28,4.043,1035.35,4.164,397.26,3.689,39.0,7413.0,116.096,0.388,1.0,10.141
6.523,4,4.231,2.55,6.0,0.822,382.693,5.807,0.57,11.905,16.431,0.103,7.707,7.707,7.984,-0.152,3.84,-0.19,60.003,3.514,18.063,15.25,7776.0,12.581,2.885,6.229,177.724,22.935,5.537,6.696,14.342,14.342,14.342,14.342,14.342,2.684,2.684,93.203,7.502,1018.0,2.972,143.195,0.54,13.649,4.938,199.376,14556.0,44.17,4.94,4.15,14230.4,25.058,43.849,3.401,3.401,29,4.078,1144.88,4.596,353.36,3.714,40.0,8224.0,122.211,0.434,1.0,10.274
5.301,7,6.089,3.742,8.0,1.47,544.436,5.148,0.516,16.167,22.541,0.079,9.265,9.265,8.511,0.002,4.463,-0.018,77.583,4.716,23.876,19.937,15910.0,16.425,3.007,7.383,281.191,39.827,6.163,9.184,18.692,18.692,18.692,18.692,18.692,2.887,2.887,126.215,10.517,2348.0,3.201,222.672,0.812,19.301,5.223,309.72,27665.0,60.482,6.256,4.674,32218.3,31.324,57.488,3.664,3.664,38,4.344,2103.13,4.822,477.59,3.97,52.0,16936.0,164.974,0.446,1.0,13.272
6.644,7,5.712,3.674,7.5,1.148,523.296,5.102,0.389,15.833,21.382,0.081,9.172,9.172,8.524,0.028,4.431,-0.008,78.165,4.538,23.401,19.534,14891.0,16.014,2.983,7.323,265.48,38.639,6.191,8.816,18.231,18.231,18.231,18.231,18.231,2.836,2.836,124.261,10.05,2157.0,3.198,203.723,0.773,18.658,5.214,292.009,25711.0,57.727,6.223,4.654,29685.3,30.633,55.763,3.638,3.638,37,4.317,1978.12,4.81,459.57,3.98,52.5,15923.0,160.465,0.42,1.0,13.13
