pXC50,D.Dtr07,nR07,X5A,Eig04_AEA.bo.,nCrs,SM06_AEA.bo.,SM07_AEA.bo.,SM04_EA.bo.,X4A,ATS7m,SM05_AEA.bo.,X3A,Eig06_EA.bo.,ZM2Per,Eig03_EA.bo.,SM13_AEA.ri.,Chi1_EA.ed.,ZM2MulPer,Chi0_EA.ed.,ZM2V,SpMax1_Bh.e.,IC4,Eig06_AEA.bo.,ZM1Per,ATS6m,IC3,SM02_AEA.bo.,ZM2Kup,SpAD_EA.bo.,ATS5m,SM03_EA.ri.,P_VSA_LogP_7,Eig04_AEA.ri.,SpMax3_Bh.p.,Eig04_EA.ri.,SssCH2,Eta_F,Eig01_AEA.ri.,SpMax_AEA.ri.,nCsp3,ZM1MulPer,CATS2D_07_NL,CATS2D_08_AL,ATS8i,CATS2D_08_DL,SpMax6_Bh.e.,MWC03,ZM2,GGI4,ZM1Mad,SpMax3_Bh.v.,SpAD_EA.ed.,ZM1V,Eig01_EA.ed.,SM10_AEA.dm.,SpMax_EA.ed.,SRW04,D.Dtr05,CATS2D_07_AL,NssCH2,CATS2D_05_LL,CATS2D_02_LL,piPC04,Eta_beta,BBI,MPC02,SM02_EA,ZM1Kup
7.428,0.0,0,0.082,4.001,0,10.256,11.632,7.237,0.124,4.021,8.9,0.197,2.704,692.52,3.614,3.614,6.212,481.499,13.041,451.0,4.017,5.415,3.436,688.18,4.063,5.282,5.077,465.036,67.316,4.013,4.033,282.506,3.58,3.736,2.537,2.384,31.981,4.022,4.022,7,524.406,2,11,5.106,3,3.451,5.922,186.0,1.579,193.59,3.762,140.87,486.0,9.712,9.712,9.712,5.557,106.695,15,5,12,24,5.367,40.5,47,3.871,4.554,513.538
8.745,74.27,1,0.069,4.131,0,10.54,11.962,7.589,0.108,4.076,9.14,0.172,2.795,821.82,3.787,3.787,5.902,561.612,12.544,527.0,4.15,5.492,3.515,757.25,4.082,5.411,5.196,560.12,76.259,4.098,4.213,176.567,3.596,3.765,2.518,0.819,39.224,4.2,4.2,2,561.191,2,10,4.964,2,3.318,6.052,212.0,1.794,194.339,3.762,162.347,520.0,11.267,11.267,11.267,5.638,58.976,8,2,14,17,5.861,47.5,52,3.97,4.654,586.027
6.3,0.0,0,0.07,3.896,3,10.41,11.815,7.459,0.109,4.181,9.033,0.174,2.787,736.87,3.444,3.444,7.227,504.559,14.99,477.0,4.195,5.797,3.53,698.12,4.276,5.648,5.201,504.088,76.62,4.271,4.11,329.591,3.512,3.796,2.498,6.907,34.595,4.376,4.376,10,516.609,3,9,5.363,3,3.467,6.103,223.0,1.64,205.937,3.794,166.672,484.0,12.577,12.577,12.577,5.707,67.788,9,9,25,17,5.785,44.5,55,4.025,4.71,561.022
5.161,0.0,0,0.089,3.349,3,9.59,10.896,6.337,0.131,3.742,8.308,0.2,2.021,425.36,2.71,2.71,5.538,296.53,11.533,280.0,3.981,5.341,2.904,459.15,3.829,5.002,4.741,298.939,46.844,3.778,3.637,353.133,3.241,3.611,2.193,6.228,16.422,4.13,4.13,15,360.911,1,2,5.321,4,3.207,5.68,146.0,0.961,146.282,3.598,108.978,334.0,10.723,10.723,10.723,5.333,96.089,3,10,8,14,4.45,24.25,37,3.638,4.317,390.07
7.097,0.0,0,0.062,3.64,2,10.308,11.744,7.321,0.1,4.199,8.898,0.162,2.688,638.04,3.497,3.497,4.773,432.402,9.942,408.0,4.203,5.011,3.394,639.8,4.351,5.011,4.934,410.117,58.289,4.289,3.995,176.567,3.247,3.639,2.175,2.225,21.278,4.417,4.417,5,493.727,4,4,4.779,4,2.96,5.855,174.0,1.887,236.397,3.626,135.385,456.0,12.858,12.858,12.858,5.442,87.05,2,4,17,14,5.653,31.75,43,3.784,4.466,466.499
6.114,0.0,0,0.062,3.921,2,10.617,12.095,7.579,0.096,4.235,9.163,0.159,2.784,751.94,3.621,3.621,5.125,515.598,10.646,482.0,4.246,5.111,3.534,732.94,4.303,5.111,5.075,474.109,66.312,4.397,4.263,211.88,3.569,3.83,2.496,1.51,30.343,4.482,4.482,6,564.722,3,7,5.198,3,3.305,5.969,195.0,2.494,225.486,3.775,156.302,516.0,13.353,13.353,13.353,5.565,99.612,10,4,14,13,5.765,36.75,49,3.912,4.595,562.176
4.143,0.0,0,0.079,3.228,4,9.472,10.787,6.009,0.12,3.65,8.182,0.191,1.837,397.29,2.712,2.712,5.07,274.211,10.649,258.0,4.013,5.294,2.845,427.82,3.645,5.187,4.625,268.819,40.106,3.718,3.551,373.581,3.031,3.541,1.995,8.309,10.192,4.184,4.184,15,334.748,1,4,5.056,3,3.256,5.58,132.0,0.792,149.513,3.523,97.343,312.0,11.112,11.112,11.112,5.22,143.552,4,10,8,9,4.094,18.75,33,3.526,4.205,340.55
6.8,0.0,0,0.071,3.93,3,10.494,11.899,7.516,0.11,4.12,9.116,0.176,2.799,777.93,3.599,3.599,7.455,534.267,15.452,505.0,4.195,5.681,3.551,738.5,4.25,5.681,5.26,532.088,80.08,4.256,4.11,306.049,3.512,3.799,2.498,5.439,36.776,4.376,4.376,9,546.48,3,9,5.327,3,3.467,6.12,227.0,1.72,209.937,3.799,169.845,512.0,12.577,12.577,12.577,5.727,76.889,4,8,26,18,5.838,47.0,56,4.043,4.727,589.022
9.0,0.0,0,0.07,4.077,0,10.534,11.938,7.531,0.111,4.653,9.151,0.176,2.828,899.99,3.876,3.876,6.491,617.219,13.625,579.0,4.109,5.631,3.51,894.43,4.642,5.596,5.23,609.636,78.661,4.564,4.28,223.651,3.655,3.82,2.568,-0.123,42.607,4.229,4.229,3,686.115,1,8,5.337,2,3.25,6.103,223.0,2.215,278.852,3.816,173.058,634.0,11.74,11.74,11.74,5.714,96.005,7,1,15,12,5.796,48.5,56,4.043,4.727,730.211
4.886,0.0,0,0.094,3.054,3,9.246,10.542,5.79,0.137,3.493,7.975,0.21,1.595,316.69,2.398,2.398,4.848,222.242,10.19,210.0,3.944,5.327,2.597,347.68,3.581,4.988,4.489,225.745,35.501,3.585,3.326,388.446,2.863,3.598,1.862,12.111,9.594,3.986,3.986,17,276.146,0,3,5.206,1,3.245,5.434,114.0,0.73,117.494,3.587,83.433,254.0,10.007,10.007,10.007,5.106,83.764,3,14,7,8,3.738,16.75,29,3.401,4.078,297.416
5.721,0.0,0,0.08,3.558,3,10.213,11.672,7.067,0.122,3.666,8.781,0.194,2.163,596.23,3.3,3.3,4.548,413.178,9.561,386.0,4.094,5.187,3.088,619.34,3.837,5.141,4.8,355.214,48.902,4.068,3.823,200.109,3.239,3.599,2.221,2.63,20.443,4.328,4.328,6,491.76,1,3,4.772,1,2.993,5.638,140.0,1.493,202.375,3.575,108.951,446.0,12.553,12.553,12.553,5.283,82.002,3,5,8,11,4.847,27.25,36,3.611,4.29,430.956
7.456,0.0,0,0.082,3.552,0,9.939,11.29,6.893,0.129,3.727,8.609,0.194,2.167,529.48,3.082,3.082,5.218,376.777,11.04,352.0,4.008,5.314,3.232,522.83,3.783,5.27,4.852,368.103,51.877,3.794,3.542,153.024,3.199,3.549,2.128,1.31,27.056,4.026,4.026,3,397.629,3,7,4.902,6,3.063,5.602,135.0,0.773,133.533,3.544,99.455,366.0,10.224,10.224,10.224,5.252,0.0,8,3,12,14,5.134,36.0,34,3.555,4.234,400.466
4.886,0.0,0,0.092,3.469,3,9.742,11.062,6.671,0.133,3.793,8.446,0.2,1.917,535.63,3.277,3.277,5.78,375.055,12.021,352.0,3.966,5.345,2.871,531.38,3.755,5.295,4.842,366.744,52.55,3.753,3.494,326.497,3.142,3.625,2.109,6.565,18.564,3.986,3.986,10,399.451,0,3,5.003,1,3.201,5.72,152.0,0.846,168.391,3.592,111.073,374.0,10.007,10.007,10.007,5.361,188.102,5,8,9,11,4.869,29.25,38,3.664,4.344,393.659
4.886,0.0,0,0.092,3.469,3,9.61,10.921,6.422,0.134,3.739,8.321,0.202,1.908,444.32,2.71,2.71,5.231,309.958,10.869,291.0,3.964,5.275,2.847,474.29,3.699,5.223,4.723,300.116,45.753,3.703,3.521,326.497,3.141,3.595,2.109,5.301,17.012,3.986,3.986,10,370.884,0,3,4.938,1,3.131,5.595,134.0,0.881,152.436,3.533,99.127,344.0,10.007,10.007,10.007,5.252,88.011,4,8,9,11,4.539,25.25,34,3.555,4.234,370.276
9.041,101.55,1,0.072,4.051,0,10.63,12.037,7.684,0.112,4.317,9.245,0.177,3.231,902.41,3.786,3.786,7.499,614.276,15.808,579.0,4.142,5.738,3.837,816.6,4.306,5.471,5.361,602.082,90.443,4.288,4.32,258.964,3.7,3.846,2.664,1.35,48.228,4.2,4.2,3,593.464,2,11,5.255,3,3.416,6.229,253.0,1.945,228.097,3.839,191.349,556.0,11.267,11.267,11.267,5.82,81.306,9,3,18,24,5.984,56.0,62,4.143,4.828,608.979
7.699,0.0,0,0.076,3.746,4,10.105,11.462,6.907,0.118,3.8,8.766,0.185,2.684,637.0,3.288,3.288,5.591,447.206,11.703,418.0,4.045,5.385,3.499,652.97,3.768,5.236,4.987,453.293,58.621,3.785,4.053,223.651,3.451,3.557,2.409,2.94,26.579,4.211,4.211,9,510.097,2,5,4.909,6,3.372,5.855,174.0,1.197,172.251,3.555,133.2,466.0,11.038,11.038,11.038,5.485,161.263,6,5,4,16,4.986,33.75,44,3.807,4.489,541.197
8.081,66.736,1,0.07,3.839,0,10.437,11.856,7.496,0.109,4.034,9.041,0.172,2.751,743.08,3.786,3.786,5.629,504.112,11.901,475.0,4.131,5.469,3.487,686.03,3.988,5.384,5.115,502.088,70.586,4.009,4.11,176.567,3.459,3.765,2.436,0.892,34.371,4.2,4.2,2,505.136,2,7,4.909,2,3.264,5.994,200.0,1.634,181.993,3.762,152.393,472.0,11.267,11.267,11.267,5.58,52.754,7,2,14,17,5.808,43.0,49,3.912,4.595,549.022
5.886,0.0,0,0.074,3.833,4,10.398,11.829,7.268,0.116,4.037,8.999,0.184,2.45,711.48,3.4,3.4,6.64,495.071,13.799,465.0,4.126,5.499,3.23,670.15,4.115,5.272,5.136,454.95,69.284,4.172,4.155,341.362,3.389,3.819,2.362,5.644,30.433,4.363,4.363,11,503.332,1,5,5.358,2,3.513,6.009,203.0,1.636,226.778,3.809,155.496,462.0,12.596,12.596,12.596,5.631,198.923,3,7,15,20,5.276,40.25,51,3.951,4.635,497.84
8.0,0.0,0,0.068,3.555,4,10.112,11.491,6.941,0.107,4.054,8.756,0.174,2.139,622.27,3.264,3.264,5.816,422.536,12.261,400.0,4.075,5.431,3.042,595.96,4.113,5.328,4.982,426.628,59.371,4.086,4.054,294.278,3.282,3.605,2.242,4.845,24.236,4.284,4.284,12,445.056,1,7,5.242,3,3.271,5.927,187.0,1.384,176.278,3.636,141.99,416.0,11.822,11.822,11.822,5.525,223.742,13,7,9,15,5.201,32.25,46,3.85,4.533,477.07
7.9,140.577,1,0.081,3.559,9,9.987,11.317,6.879,0.123,4.029,8.682,0.19,2.441,598.03,3.138,3.138,7.25,411.44,15.089,388.0,4.022,5.505,3.263,586.15,4.089,5.467,5.063,408.335,65.436,4.101,3.787,411.989,3.335,3.646,2.248,11.276,26.625,4.087,4.087,15,436.93,0,6,5.533,0,3.445,5.984,198.0,1.068,189.316,3.645,145.186,412.0,10.882,10.882,10.882,5.609,111.713,9,12,12,14,5.133,36.25,49,3.912,4.595,462.647
4.886,0.0,0,0.089,3.55,3,9.848,11.205,6.541,0.13,3.654,8.512,0.199,2.016,438.39,3.135,3.135,5.214,307.98,10.851,289.0,3.977,5.328,2.872,449.09,3.746,5.211,4.783,305.502,47.673,3.77,3.9,341.362,3.241,3.615,2.223,6.163,18.621,4.187,4.187,12,347.771,0,4,5.206,1,3.172,5.659,143.0,1.201,142.158,3.603,109.502,320.0,11.055,11.055,11.055,5.323,91.975,5,9,12,15,4.591,25.75,37,3.638,4.317,363.416
5.0,0.0,0,0.089,3.349,3,9.59,10.896,6.337,0.131,3.728,8.308,0.2,2.021,405.06,2.71,2.71,5.538,283.45,11.533,268.0,3.984,5.374,2.904,433.59,3.823,5.04,4.741,283.175,46.844,3.778,3.652,353.133,3.241,3.611,2.201,6.656,16.269,4.13,4.13,15,340.187,1,1,5.363,5,3.236,5.68,146.0,0.961,144.46,3.599,108.978,314.0,10.723,10.723,10.723,5.333,96.089,1,10,8,14,4.45,24.25,37,3.638,4.317,360.667
4.602,0.0,0,0.074,3.226,4,9.959,11.396,6.632,0.116,3.667,8.552,0.187,1.8,436.19,2.712,2.712,5.119,305.357,10.693,286.0,4.096,5.328,2.807,451.94,3.804,5.161,4.718,279.503,43.718,3.98,3.753,388.446,3.015,3.621,1.981,9.0,12.735,4.245,4.245,17,355.202,1,5,5.228,1,3.311,5.645,141.0,1.342,171.595,3.611,107.831,324.0,11.549,11.549,11.549,5.293,149.159,7,12,7,11,4.22,20.5,36,3.611,4.29,361.952
6.781,0.0,0,0.077,3.943,0,10.654,12.091,7.629,0.121,4.184,9.245,0.187,3.047,977.33,3.887,3.887,7.379,675.123,15.478,632.0,4.096,5.565,3.63,941.84,4.353,5.38,5.312,623.562,85.195,4.373,4.294,223.651,3.566,3.756,2.549,2.166,47.395,4.319,4.319,4,716.734,2,15,5.116,3,3.609,6.133,230.0,1.816,272.165,3.769,177.235,658.0,12.513,12.513,12.513,5.759,133.2,15,4,15,21,5.736,53.75,58,4.078,4.762,695.514
9.886,0.0,0,0.071,3.552,4,10.392,11.845,7.295,0.11,3.864,8.969,0.176,2.427,614.38,3.209,3.209,5.735,423.181,11.951,398.0,4.166,5.51,3.222,572.61,4.006,5.327,5.035,381.488,62.629,4.135,4.174,317.82,3.242,3.777,2.224,5.792,24.331,4.37,4.37,11,430.076,1,3,5.238,2,3.323,5.932,188.0,1.858,207.336,3.681,145.529,394.0,12.621,12.621,12.621,5.541,157.063,5,7,12,26,5.328,33.25,47,3.871,4.554,422.55
4.678,0.0,0,0.083,3.55,0,10.002,11.397,6.873,0.126,3.848,8.634,0.193,1.918,653.36,3.099,3.099,5.263,445.531,10.954,416.0,3.992,5.164,2.834,686.0,3.851,5.164,4.82,466.629,51.74,3.882,3.714,176.567,3.232,3.605,2.174,2.067,26.627,4.2,4.2,6,541.432,0,3,4.824,0,3.173,5.666,144.0,0.871,158.82,3.596,111.157,498.0,11.708,11.708,11.708,5.323,0.0,4,5,5,9,5.067,31.5,37,3.638,4.317,654.889
4.275,0.0,0,0.09,3.067,5,9.38,10.695,6.256,0.135,3.379,8.09,0.204,1.59,380.2,2.71,2.71,4.665,270.923,9.631,253.0,3.974,4.874,2.579,392.73,3.557,4.757,4.525,274.801,38.312,3.572,3.115,247.193,2.866,3.568,1.832,8.921,12.829,3.852,3.852,11,301.06,0,3,4.982,0,3.111,5.407,111.0,0.466,114.552,3.564,80.614,280.0,9.162,9.162,9.162,5.069,73.127,3,10,1,7,4.389,21.0,28,3.367,4.043,322.556
7.495,0.0,0,0.085,3.779,0,10.146,11.49,7.148,0.129,4.089,8.824,0.195,2.706,651.64,3.446,3.446,6.804,460.747,14.304,432.0,4.016,5.582,3.47,630.62,4.098,5.444,5.097,448.948,67.526,4.068,3.702,235.422,3.24,3.714,2.219,1.839,36.952,4.026,4.026,4,471.801,3,9,5.206,6,3.378,5.866,176.0,1.004,170.227,3.716,128.684,438.0,10.225,10.225,10.225,5.509,0.0,11,4,12,20,5.395,46.25,44,3.807,4.489,473.486
5.0,0.0,0,0.089,3.485,3,9.951,11.321,6.656,0.13,3.79,8.605,0.199,2.097,483.66,3.21,3.21,5.48,339.692,11.441,318.0,3.981,5.555,2.995,506.14,3.862,5.446,4.848,315.911,51.163,3.814,4.029,341.362,3.257,3.805,2.193,2.687,20.098,4.13,4.13,12,395.535,1,2,5.238,3,3.246,5.733,154.0,1.041,181.367,3.727,119.288,364.0,10.723,10.723,10.723,5.398,100.408,3,6,7,13,4.611,26.75,40,3.714,4.394,407.682
8.3,0.0,0,0.076,3.609,1,10.032,11.382,6.912,0.12,3.871,8.702,0.189,2.205,583.73,3.06,3.06,5.608,401.805,11.933,377.0,4.009,5.393,3.142,581.48,3.927,5.263,4.963,398.105,57.092,3.937,3.836,235.422,3.321,3.662,2.31,1.627,27.896,4.109,4.109,7,443.969,0,0,5.037,3,3.21,5.802,165.0,1.258,159.197,3.653,122.936,412.0,10.786,10.786,10.786,5.425,0.0,4,4,12,15,5.119,35.5,41,3.738,4.419,467.151
5.77,0.0,0,0.084,3.55,4,10.042,11.501,6.849,0.126,3.651,8.619,0.193,1.787,528.03,2.966,2.966,4.765,365.65,9.975,341.0,4.092,5.125,2.785,555.29,3.757,5.069,4.732,335.125,45.927,3.881,3.81,258.964,3.048,3.537,2.038,2.614,19.441,4.325,4.325,10,440.283,1,1,4.94,1,3.141,5.617,137.0,1.049,176.046,3.496,105.627,402.0,12.536,12.536,12.536,5.263,82.058,5,7,6,8,4.621,25.5,35,3.584,4.263,480.396
5.507,104.593,1,0.076,3.461,3,9.599,10.91,6.168,0.119,3.722,8.311,0.189,2.053,445.59,2.712,2.712,5.442,306.163,11.336,288.0,4.004,5.494,3.048,457.48,3.787,5.394,4.727,311.118,44.115,3.749,3.716,353.133,3.259,3.614,2.256,7.426,14.801,4.198,4.198,15,353.808,0,7,5.254,2,3.282,5.659,143.0,1.136,144.526,3.605,106.148,328.0,11.133,11.133,11.133,5.303,72.754,6,9,10,14,4.331,21.0,36,3.611,4.29,384.404
5.62,0.0,0,0.081,3.55,4,10.112,11.567,6.923,0.124,3.66,8.688,0.193,1.79,553.09,3.0,3.0,4.803,383.418,10.062,359.0,4.095,5.163,2.793,587.12,3.873,4.976,4.775,358.822,47.641,3.957,3.899,270.735,3.241,3.608,2.223,4.348,19.658,4.327,4.327,11,469.031,1,3,5.055,2,3.183,5.666,144.0,1.222,182.998,3.594,111.75,426.0,12.538,12.538,12.538,5.313,86.312,3,8,8,9,4.686,25.75,37,3.638,4.317,530.772
5.14,0.0,0,0.072,4.133,0,10.869,12.324,7.795,0.117,4.476,9.437,0.178,3.191,1074.46,3.967,3.967,7.337,728.704,15.682,678.0,4.169,5.805,3.907,1042.95,4.465,5.725,5.405,699.429,91.359,4.48,4.646,341.362,3.923,3.848,2.714,-0.737,53.881,4.362,4.362,9,802.293,0,8,5.439,2,3.58,6.279,266.0,2.547,299.035,3.849,212.028,736.0,12.881,12.881,12.881,5.9,116.954,8,3,13,18,5.898,53.25,68,4.234,4.92,900.182
7.824,90.221,1,0.074,4.162,1,10.624,12.082,7.567,0.112,4.185,9.192,0.176,2.79,902.0,3.834,3.834,6.168,617.48,13.191,577.0,4.116,5.533,3.396,862.01,4.199,5.347,5.201,572.74,75.212,4.441,4.295,244.099,3.612,3.765,2.556,0.68,40.432,4.361,4.361,4,657.249,2,10,5.028,4,3.407,6.057,213.0,2.341,259.005,3.762,164.933,602.0,12.951,12.951,12.951,5.659,0.0,7,3,11,15,5.628,47.0,53,3.989,4.673,652.262
6.013,0.0,0,0.08,3.55,5,9.804,11.142,6.73,0.124,4.058,8.492,0.192,2.05,507.85,3.193,3.193,6.128,357.191,12.694,336.0,4.027,5.24,2.943,499.9,4.168,5.102,4.866,358.153,54.398,4.097,3.524,317.82,3.24,3.657,2.22,8.792,21.931,4.084,4.084,12,374.425,0,5,5.559,0,3.344,5.753,157.0,1.062,152.885,3.672,114.669,350.0,10.865,10.865,10.865,5.389,95.974,8,10,7,15,4.961,31.0,39,3.689,4.369,392.556
5.693,0.0,0,0.068,4.086,0,10.623,12.043,7.579,0.108,4.412,9.224,0.176,3.022,987.14,3.681,3.681,6.5,657.639,13.612,616.0,4.18,5.44,3.773,975.99,4.428,5.405,5.26,664.323,79.828,4.394,4.37,235.422,3.72,3.825,2.488,0.171,45.721,4.375,4.375,5,754.422,0,6,5.323,0,3.333,6.142,232.0,2.668,250.055,3.821,183.631,696.0,12.413,12.413,12.413,5.759,85.773,11,1,20,16,5.847,47.5,59,4.094,4.779,847.274
8.0,0.0,0,0.079,3.616,0,10.119,11.494,7.159,0.123,3.944,8.762,0.19,2.731,668.83,3.759,3.759,4.986,460.952,10.468,432.0,4.002,5.26,3.421,696.16,3.945,5.162,4.909,441.997,57.427,3.873,3.77,153.024,3.232,3.735,2.184,0.334,27.957,3.919,3.919,2,543.961,1,2,4.647,1,3.107,5.759,158.0,1.449,182.895,3.74,120.61,502.0,9.325,9.325,9.325,5.389,0.0,3,2,8,12,5.318,36.75,40,3.714,4.394,531.784
5.8,0.0,0,0.074,3.524,0,10.127,11.52,7.15,0.112,4.027,8.758,0.179,2.247,606.32,3.493,3.493,5.068,414.813,10.669,390.0,4.053,5.097,3.174,579.43,4.118,4.911,4.909,397.801,57.61,4.11,3.887,223.651,3.197,3.633,2.159,0.587,27.932,4.176,4.176,4,434.842,2,4,4.982,2,3.05,5.771,160.0,1.378,163.544,3.631,122.56,404.0,11.24,11.24,11.24,5.389,0.0,6,1,21,16,5.463,36.25,40,3.714,4.394,417.469
6.002,0.0,0,0.063,3.848,2,10.626,12.105,7.587,0.099,4.439,9.172,0.163,2.739,836.22,3.869,3.869,5.272,569.477,11.106,533.0,4.215,5.278,3.512,808.3,4.477,5.236,5.094,497.846,67.409,4.558,4.177,220.557,3.551,3.821,2.452,2.214,30.182,4.452,4.452,6,620.003,2,6,5.259,2,3.216,5.994,200.0,2.133,269.074,3.753,158.692,568.0,13.316,13.316,13.316,5.587,47.228,13,4,7,9,5.757,38.25,50,3.932,4.615,540.774
5.535,0.0,0,0.065,3.622,1,10.249,11.683,7.269,0.101,3.951,8.842,0.166,2.657,654.52,3.227,3.227,4.643,442.703,9.748,418.0,4.177,5.132,3.344,636.37,4.0,5.08,4.898,402.769,56.515,4.068,3.853,161.702,3.178,3.567,2.07,1.809,21.589,4.365,4.365,4,482.818,2,4,4.648,2,2.887,5.814,167.0,1.411,203.225,3.567,129.115,448.0,12.585,12.585,12.585,5.398,83.279,3,3,5,8,5.583,32.25,41,3.738,4.419,414.443
8.42,0.0,0,0.062,3.848,2,10.626,12.106,7.587,0.1,4.562,9.172,0.161,2.739,835.46,3.879,3.879,5.286,569.218,11.129,533.0,4.214,5.278,3.511,808.24,4.538,5.278,5.094,497.846,67.537,4.592,4.176,220.557,3.543,3.814,2.461,2.119,30.23,4.453,4.453,6,619.911,2,9,5.291,2,3.227,5.994,200.0,2.133,268.573,3.761,159.029,568.0,13.317,13.317,13.317,5.587,46.682,11,4,7,9,5.762,38.25,50,3.932,4.615,540.774
7.103,0.0,0,0.065,3.632,2,10.265,11.698,7.286,0.101,4.079,8.86,0.165,2.62,667.79,3.414,3.414,5.035,452.269,10.765,426.0,4.164,5.072,3.35,632.05,4.299,5.072,4.942,409.972,58.71,4.338,3.879,264.548,3.257,3.638,2.173,2.906,22.665,4.385,4.385,6,470.998,4,5,5.129,4,3.175,5.866,176.0,1.694,215.036,3.616,134.094,440.0,12.864,12.864,12.864,5.451,41.563,2,4,8,12,5.636,33.5,43,3.784,4.466,411.1
5.773,0.0,0,0.063,3.642,1,10.33,11.771,7.336,0.1,4.11,8.916,0.165,2.663,685.57,3.43,3.43,4.863,461.479,10.445,437.0,4.187,5.208,3.382,657.02,4.152,5.164,4.956,422.121,59.534,4.234,3.961,220.557,3.255,3.6,2.204,2.634,22.905,4.405,4.405,6,494.937,3,5,5.111,3,3.144,5.889,180.0,1.767,213.558,3.6,138.831,460.0,12.88,12.88,12.88,5.468,91.123,3,4,8,9,5.664,33.25,44,3.807,4.489,426.443
6.189,0.0,0,0.063,3.845,2,10.533,12.015,7.506,0.1,4.21,9.08,0.16,2.708,724.45,3.458,3.458,5.183,495.004,10.853,464.0,4.214,5.111,3.471,664.86,4.366,5.054,5.03,443.12,63.567,4.444,4.099,244.099,3.452,3.795,2.322,2.332,28.437,4.453,4.453,6,495.716,3,8,5.297,3,3.225,5.916,185.0,1.831,225.535,3.757,145.352,456.0,13.316,13.316,13.316,5.509,41.873,13,4,6,10,5.706,36.75,46,3.85,4.533,472.367
6.382,0.0,0,0.061,3.708,3,10.409,11.849,7.374,0.097,4.176,8.995,0.16,2.665,715.92,3.512,3.512,5.154,479.888,10.84,455.0,4.202,5.176,3.437,677.3,4.203,5.132,5.024,440.121,63.056,4.313,4.167,220.557,3.495,3.754,2.45,4.189,23.132,4.427,4.427,7,507.081,3,5,5.152,3,3.144,5.979,197.0,1.602,225.558,3.746,151.884,472.0,12.98,12.98,12.98,5.549,94.659,3,5,10,9,5.708,34.25,48,3.892,4.575,438.443
6.469,0.0,0,0.065,3.632,2,10.265,11.698,7.286,0.101,3.992,8.86,0.165,2.62,667.79,3.414,3.414,5.035,452.269,10.765,426.0,4.166,5.072,3.35,632.05,4.198,5.072,4.942,422.804,58.71,4.284,3.892,232.328,3.265,3.607,2.194,2.758,24.505,4.387,4.387,6,470.998,3,4,5.139,3,3.193,5.866,176.0,1.694,198.973,3.607,134.094,440.0,12.864,12.864,12.864,5.451,41.563,4,4,7,10,5.636,34.0,43,3.784,4.466,439.975
6.231,0.0,0,0.063,3.701,4,10.405,11.834,7.377,0.1,4.292,9.001,0.164,2.664,723.29,3.429,3.429,5.616,486.528,11.765,461.0,4.185,5.316,3.525,687.84,4.423,5.277,5.063,446.121,65.396,4.403,4.167,267.642,3.581,3.79,2.454,6.465,24.24,4.396,4.396,9,515.527,3,5,5.345,3,3.22,6.014,204.0,1.725,233.558,3.778,155.972,480.0,12.871,12.871,12.871,5.595,47.452,3,7,10,12,5.695,35.25,50,3.932,4.615,446.443
5.465,0.0,0,0.062,3.69,3,10.403,11.836,7.373,0.099,4.228,8.996,0.163,2.664,717.56,3.442,3.442,5.391,482.368,11.279,457.0,4.194,5.247,3.522,682.08,4.323,5.207,5.043,442.121,64.342,4.32,4.167,244.099,3.578,3.792,2.454,5.367,23.598,4.408,4.408,8,511.365,3,5,5.209,3,3.148,5.994,200.0,1.687,229.558,3.78,154.001,476.0,12.887,12.887,12.887,5.572,99.726,3,6,8,11,5.692,34.75,49,3.912,4.595,442.443
5.682,0.0,0,0.063,3.664,1,10.367,11.808,7.354,0.099,4.184,8.953,0.163,2.663,698.99,3.483,3.483,5.013,470.98,10.606,445.0,4.19,5.095,3.398,666.7,4.218,5.054,4.99,430.121,61.589,4.319,4.07,244.099,3.369,3.622,2.336,1.8,23.693,4.417,4.417,7,501.901,3,5,5.254,3,3.144,5.927,187.0,1.887,219.558,3.621,145.887,466.0,12.951,12.951,12.951,5.509,95.31,3,3,10,10,5.688,33.75,46,3.85,4.533,432.443
5.551,0.0,0,0.063,3.653,1,10.303,11.739,7.301,0.099,3.983,8.894,0.162,2.623,641.02,3.481,3.481,4.96,433.202,10.439,410.0,4.19,4.929,3.369,594.65,4.13,4.929,4.956,402.258,59.664,4.277,4.028,255.87,3.369,3.622,2.334,1.881,22.961,4.417,4.417,7,439.774,3,4,5.256,3,3.142,5.883,179.0,1.776,198.039,3.621,139.073,410.0,12.951,12.951,12.951,5.468,90.73,3,3,11,11,5.657,33.0,44,3.807,4.489,398.239
7.447,0.0,0,0.063,3.847,2,10.576,12.055,7.545,0.099,4.388,9.125,0.161,2.723,777.71,3.618,3.618,5.219,531.514,10.939,498.0,4.214,5.111,3.51,736.21,4.446,5.111,5.063,466.853,65.529,4.631,4.128,232.328,3.523,3.815,2.357,2.3,27.656,4.453,4.453,6,557.809,3,8,5.293,3,3.226,5.953,192.0,2.022,297.405,3.761,151.978,512.0,13.316,13.316,13.316,5.549,44.882,12,4,7,10,5.728,37.25,48,3.892,4.575,499.022
