pXC50,DECC,nCrs,nCs,Eig02_EA.ed.,SM11_AEA.dm.,Eig02_EA,SM10_AEA.bo.,Eig02_AEA.ed.,SpMin1_Bh.s.,Eta_FL_A,CATS2D_02_LL,C.002,CATS2D_03_LL,X4v,X5v,Eig02_EA.ri.,SpMin2_Bh.s.,Eig02_AEA.ri.,SpMin1_Bh.m.,Eig02_AEA.bo.,Eta_C_A,H.046,ATS4i,nCrt,nCt,ATSC4v,ATS4e,ATS5i,ATSC3p,X3v,C.004,nCq,nCrq,nCsp3,SM05_EA.ri.,SM06_EA.ri.,SM07_EA.ri.,SM08_EA.ri.,SM09_EA.ri.,H.,Mv,NsssCH,C.003,PCR,Eta_L_A,CIC1,SsssCH,ATSC4p,ATSC5v,ATSC2v,IC1,SssssC,Eig03_EA.dm.,NssssC,Eta_betaP_A,SM10_EA.ri.,SpMaxA_EA.ed.,SM03_EA.ed.,SM08_AEA.ed.,SM09_AEA.ed.,SM10_AEA.ed.,ATS4p,Eta_L,nCconj,SM06_AEA.ed.,ATS3e,ATSC2p,C.016,Eta_beta_A
4.423,2.012,10,10,14.43,14.43,3.528,3.528,7.825,1.702,0.078,34,9,38,9.195,7.436,3.53,1.439,4.528,2.218,4.722,1.616,24,5.974,5,5,37.001,5.706,6.047,21.969,11.545,2,2,2,22,7.442,8.84,9.984,11.289,12.522,58.0,0.556,6,5,1.024,0.387,3.633,3.167,26.21,36.689,19.876,2.476,0.549,0.0,2,0.155,13.805,0.47,8.819,17.579,19.595,21.622,4.817,11.23,0,13.593,5.403,14.384,0,0.759
4.457,2.112,10,10,14.438,14.438,3.528,3.528,7.826,1.702,0.079,33,9,36,8.425,6.743,3.53,1.437,4.529,2.218,4.536,1.586,24,5.912,5,5,35.611,5.645,6.041,20.084,9.883,2,2,2,22,7.239,8.668,9.794,11.115,12.351,58.0,0.554,6,5,1.017,0.398,3.508,3.215,24.243,35.519,19.722,2.601,0.476,0.28,2,0.103,13.648,0.471,8.629,17.407,19.428,21.461,4.778,11.534,0,13.423,5.405,13.811,0,0.716
4.381,1.939,10,10,14.438,14.438,3.528,3.528,7.826,1.702,0.085,33,9,36,8.254,6.691,3.53,1.437,4.529,2.218,4.536,1.554,24,5.884,5,5,34.763,5.62,6.01,19.554,9.718,2,2,2,21,7.233,8.659,9.79,11.111,12.349,56.9,0.559,6,5,1.018,0.391,3.416,3.08,23.842,34.971,18.531,2.606,0.45,0.366,2,0.107,13.646,0.486,8.629,17.406,19.427,21.46,4.751,10.943,0,13.421,5.343,13.23,0,0.723
4.453,1.893,10,10,14.438,14.438,3.528,3.528,7.826,1.702,0.075,33,9,36,9.127,7.239,3.531,1.44,4.529,2.218,4.636,1.589,24,5.882,5,5,35.747,5.619,6.026,20.345,10.352,2,2,2,21,7.332,8.735,9.864,11.172,12.402,56.9,0.562,6,5,1.025,0.393,3.416,2.737,25.707,36.244,19.063,2.606,0.373,0.0,2,0.161,13.689,0.486,8.748,17.472,19.486,21.512,4.781,10.992,0,13.499,5.379,14.124,0,0.759
4.851,1.893,10,10,14.438,14.438,3.528,3.528,7.826,1.702,0.076,33,9,36,8.915,7.103,3.531,1.439,4.529,2.218,4.636,1.577,24,5.877,5,5,35.261,5.614,6.022,20.033,10.203,2,2,2,20,7.388,8.785,9.92,11.224,12.453,56.3,0.563,6,5,1.025,0.391,3.239,2.467,25.119,35.44,18.559,2.761,0.316,0.0,2,0.161,13.737,0.486,8.748,17.472,19.486,21.512,4.769,10.951,0,13.499,5.364,13.665,0,0.759
4.801,1.318,9,9,14.377,14.377,3.527,3.527,7.819,1.652,0.076,27,7,31,6.431,5.191,3.534,1.367,4.529,2.201,4.6,1.45,17,5.602,3,3,26.684,5.347,5.673,15.968,7.81,2,2,2,16,7.184,8.612,9.769,11.096,12.347,56.0,0.57,5,3,1.067,0.395,2.849,0.593,18.795,25.68,14.872,2.795,-0.087,0.28,2,0.114,13.65,0.6,8.578,17.372,19.399,21.435,4.481,8.696,0,13.371,5.124,10.887,1,0.716
4.91,1.396,10,10,14.437,14.437,3.527,3.527,7.826,1.699,0.053,33,9,36,7.875,6.356,3.529,1.426,4.528,2.216,4.535,1.593,24,5.808,5,5,32.623,5.538,5.923,18.868,9.183,2,2,2,20,7.196,8.626,9.77,11.094,12.338,58.6,0.553,6,5,1.01,0.422,3.526,2.921,22.728,31.945,17.584,2.332,0.529,0.0,2,0.063,13.637,0.558,8.6,17.387,19.414,21.451,4.671,10.137,0,13.386,5.282,12.677,0,0.656
5.032,1.396,10,10,14.437,14.437,3.527,3.527,7.826,1.699,0.044,33,9,37,8.044,6.587,3.529,1.426,4.528,2.216,4.535,1.633,24,5.799,5,5,33.177,5.528,5.912,18.963,9.422,2,2,2,20,7.192,8.621,9.766,11.09,12.335,57.9,0.565,6,5,1.01,0.431,3.518,3.192,23.584,33.157,17.629,2.315,0.628,0.0,2,0.063,13.634,0.558,8.6,17.387,19.414,21.451,4.683,10.333,0,13.386,5.267,12.788,0,0.656
5.602,1.396,10,10,14.437,14.437,3.527,3.527,7.826,1.699,0.021,33,9,37,8.248,6.865,3.528,1.427,4.528,2.216,4.535,1.733,24,5.798,5,5,33.491,5.527,5.91,19.241,9.711,2,2,2,20,7.192,8.62,9.765,11.09,12.334,57.9,0.569,6,5,1.01,0.454,3.518,3.387,24.306,33.817,17.772,2.315,0.699,0.0,2,0.063,13.633,0.558,8.6,17.387,19.414,21.451,4.694,10.9,0,13.386,5.266,13.119,0,0.646
4.801,1.326,9,9,14.529,14.529,3.528,3.528,7.843,1.672,0.069,31,8,31,7.718,5.956,3.531,1.409,4.529,2.201,4.538,1.552,19,5.769,5,5,31.37,5.507,5.839,18.163,8.812,2,2,2,19,7.254,8.678,9.827,11.153,12.403,57.1,0.564,6,5,1.02,0.4,3.357,1.604,22.026,29.615,16.936,2.45,-0.018,0.0,2,0.125,13.708,0.566,8.639,17.431,19.458,21.497,4.643,9.606,0,13.428,5.246,12.276,0,0.719
5.201,1.424,9,9,14.539,14.539,3.529,3.529,7.844,1.672,0.077,30,8,29,7.689,6.035,3.533,1.409,4.531,2.201,4.54,1.525,19,5.778,5,5,31.417,5.52,5.85,18.319,8.865,2,2,2,19,7.261,8.687,9.834,11.16,12.409,56.1,0.566,6,5,1.019,0.395,3.256,1.046,21.994,29.712,16.857,2.577,-0.227,0.28,2,0.12,13.713,0.546,8.647,17.438,19.464,21.502,4.65,9.884,0,13.438,5.265,12.334,0,0.72
5.284,1.376,10,10,14.656,14.656,3.601,3.601,7.875,1.697,0.059,29,9,34,7.84,6.323,3.594,1.415,4.599,2.215,4.604,1.617,22,5.839,5,5,33.026,5.586,5.971,18.933,9.395,2,2,2,20,7.391,8.826,10.028,11.377,12.667,57.6,0.556,5,4,1.009,0.411,3.451,2.124,22.989,32.992,17.486,2.431,-1.408,0.0,3,0.06,14.001,0.619,8.915,17.825,19.915,22.017,4.697,10.282,0,13.7,5.312,12.705,0,0.66
4.328,1.354,9,9,14.918,14.918,3.622,3.622,7.926,1.67,0.075,26,8,30,7.633,5.949,3.617,1.397,4.621,2.201,4.637,1.577,17,5.801,5,5,31.657,5.556,5.891,18.242,9.06,2,2,2,19,7.438,8.867,10.071,11.42,12.713,56.1,0.566,5,4,1.019,0.39,3.221,0.808,22.291,30.789,16.817,2.612,-1.954,0.28,3,0.12,14.049,0.618,8.942,17.85,19.939,22.04,4.669,9.751,0,13.73,5.277,12.311,0,0.72
4.18,1.338,10,10,14.429,14.429,3.525,3.525,7.824,1.699,0.043,34,9,38,7.903,6.283,3.528,1.426,4.526,2.216,4.533,1.624,24,5.8,5,5,32.521,5.524,5.913,18.723,9.129,2,2,2,20,7.189,8.617,9.763,11.087,12.332,59.6,0.551,6,5,1.011,0.429,3.631,3.48,22.763,31.731,17.633,2.201,0.738,0.0,2,0.065,13.631,0.579,8.591,17.38,19.407,21.445,4.664,9.86,0,13.376,5.263,12.624,0,0.652
4.097,2.469,0,0,9.74,9.74,2.963,2.963,6.37,1.195,0.282,13,0,10,4.332,3.12,2.866,1.147,3.931,2.046,4.274,0.781,0,5.117,0,0,14.155,4.913,5.069,11.481,6.137,0,0,0,3,6.41,7.852,8.574,9.799,10.691,40.7,0.673,0,0,1.481,0.2,2.168,0.0,12.395,14.235,9.816,3.587,0.0,1.058,0,0.75,11.819,0.281,7.656,16.221,18.021,19.83,4.193,6.406,4,12.658,4.817,8.277,1,1.375
4.097,2.688,4,4,8.658,8.658,2.787,2.787,6.034,1.336,0.228,12,4,8,4.905,3.633,2.742,1.255,3.777,2.019,4.174,0.918,4,5.343,0,0,19.821,5.102,5.281,14.2,6.837,0,0,0,9,6.167,7.655,8.285,9.526,10.359,47.5,0.627,0,0,1.363,0.26,2.432,0.0,15.091,18.225,13.315,3.499,0.0,1.058,0,0.563,11.488,0.281,7.402,15.903,17.668,19.442,4.294,8.313,4,12.417,5.042,10.276,1,1.195
4.097,2.783,4,4,8.645,8.645,2.778,2.778,6.032,1.336,0.228,12,4,9,4.874,3.623,2.733,1.255,3.769,2.019,4.162,0.914,4,5.343,0,0,19.824,5.102,5.282,14.2,6.859,0,0,0,9,6.167,7.653,8.279,9.519,10.348,47.5,0.627,0,0,1.36,0.26,2.432,0.0,15.094,18.422,13.315,3.499,0.0,1.058,0,0.563,11.476,0.281,7.402,15.898,17.661,19.434,4.294,8.313,4,12.414,5.042,10.276,1,1.195
4.097,2.476,3,4,8.886,8.886,2.843,2.843,6.105,1.32,0.235,10,3,9,4.756,3.2,2.779,1.155,3.823,2.015,4.23,0.88,0,5.184,0,0,16.104,4.949,5.105,12.724,6.659,0,0,0,7,6.302,7.74,8.446,9.66,10.537,44.4,0.646,1,0,1.371,0.248,2.069,0.532,13.202,14.791,11.33,3.686,0.0,1.058,0,0.583,11.654,0.298,7.535,16.091,17.879,19.674,4.139,7.45,4,12.551,4.921,9.098,1,1.217
4.097,2.096,2,2,9.506,9.506,2.948,2.948,6.297,1.179,0.253,9,1,8,4.104,2.872,2.819,1.159,3.909,2.013,4.257,0.797,0,4.949,0,0,11.488,4.734,4.683,10.51,5.721,0,0,0,4,6.304,7.723,8.461,9.672,10.577,40.0,0.673,1,0,1.382,0.229,1.69,0.021,10.51,9.067,8.486,3.802,0.0,1.058,0,0.648,11.7,0.334,7.542,16.107,17.905,19.712,3.949,6.188,4,12.548,4.744,7.351,1,1.287
4.097,2.347,0,0,8.888,8.888,2.841,2.841,6.105,1.167,0.29,15,0,11,3.838,2.86,2.78,1.136,3.824,2.045,4.231,0.699,0,4.869,0,0,10.397,4.679,4.737,10.106,5.52,0,0,0,1,6.217,7.696,8.358,9.601,10.45,37.0,0.701,0,0,1.475,0.196,2.198,0.0,10.072,9.572,7.723,3.325,0.0,1.058,0,0.81,11.584,0.308,7.424,15.963,17.743,19.532,3.967,5.678,4,12.441,4.676,6.882,1,1.422
4.097,2.414,2,2,8.886,8.886,2.839,2.839,6.104,1.211,0.243,9,2,8,4.393,2.948,2.779,1.177,3.822,2.014,4.23,0.83,0,5.046,0,0,13.744,4.819,4.924,11.94,6.137,0,0,0,6,6.19,7.645,8.325,9.548,10.411,43.1,0.654,0,0,1.377,0.243,2.052,0.0,11.647,11.868,10.314,3.62,0.0,1.058,0,0.603,11.533,0.308,7.424,15.964,17.744,19.533,4.028,7.058,4,12.442,4.856,8.456,1,1.241
4.097,2.613,2,2,8.645,8.645,2.778,2.778,6.032,1.211,0.244,10,2,8,4.521,3.024,2.733,1.178,3.769,2.019,4.162,0.838,0,5.107,0,0,15.5,4.883,5.049,12.222,6.359,0,0,0,7,6.184,7.638,8.294,9.515,10.359,45.5,0.64,0,0,1.371,0.244,2.186,0.0,12.344,14.384,11.354,3.595,0.0,1.058,0,0.6,11.478,0.298,7.402,15.896,17.661,19.435,4.119,7.313,4,12.408,4.889,9.045,1,1.242
4.097,2.414,2,2,8.886,8.886,2.839,2.839,6.104,1.211,0.238,11,2,11,4.584,3.121,2.746,1.178,3.811,2.008,4.23,0.861,0,5.031,0,0,14.495,4.811,4.915,12.194,6.481,0,0,0,6,6.144,7.609,8.272,9.5,10.352,43.1,0.662,0,0,1.377,0.248,2.052,0.0,12.099,12.348,10.378,3.62,0.0,1.058,0,0.603,11.475,0.308,7.424,15.964,17.744,19.533,4.078,7.189,4,12.442,4.851,8.325,1,1.241
4.097,2.452,2,2,8.653,8.653,2.782,2.782,6.033,1.211,0.237,14,2,11,4.58,3.008,2.748,1.185,3.775,2.056,4.168,0.859,3,5.129,0,0,16.138,4.886,4.993,12.432,6.285,0,0,0,7,6.2,7.649,8.315,9.535,10.387,46.3,0.638,0,0,1.373,0.249,2.227,0.0,12.633,13.656,11.786,3.528,0.0,1.058,0,0.603,11.505,0.307,7.368,15.874,17.64,19.416,4.11,7.219,4,12.383,4.886,9.042,1,1.233
4.097,2.5,3,3,8.886,8.886,2.839,2.839,6.104,1.413,0.235,10,3,8,4.57,3.423,2.779,1.156,3.822,2.061,4.23,0.868,2,5.165,0,0,15.65,4.928,5.044,12.883,6.387,0,0,0,7,6.173,7.655,8.31,9.552,10.401,44.4,0.646,0,0,1.371,0.252,2.18,0.0,12.843,13.746,11.329,3.575,0.0,1.058,0,0.583,11.534,0.298,7.424,15.964,17.744,19.532,4.115,7.558,4,12.445,4.935,9.098,1,1.217
4.097,2.5,0,0,8.886,8.886,2.839,2.839,6.104,1.262,0.251,9,0,8,4.212,3.089,2.779,1.152,3.822,2.015,4.23,0.826,0,5.078,0,0,14.23,4.861,5.033,11.66,6.042,0,0,0,6,6.173,7.636,8.308,9.537,10.398,42.3,0.655,0,0,1.371,0.235,2.013,0.0,12.061,13.155,9.761,3.688,0.0,1.058,0,0.583,11.522,0.298,7.424,15.964,17.744,19.532,4.078,7.06,4,12.445,4.866,8.45,1,1.233
4.097,2.554,4,4,8.886,8.886,2.839,2.839,6.104,1.336,0.227,11,4,9,4.747,3.548,2.779,1.255,3.822,2.014,4.23,0.908,4,5.295,0,0,18.095,5.051,5.184,13.917,6.637,0,0,0,8,6.173,7.66,8.31,9.551,10.401,45.6,0.638,0,0,1.365,0.26,2.31,0.0,14.404,16.123,12.332,3.523,0.0,1.058,0,0.565,11.531,0.29,7.424,15.965,17.744,19.532,4.217,8.058,4,12.449,5.014,9.733,1,1.194
4.097,2.554,4,4,8.886,8.886,2.839,2.839,6.104,1.336,0.223,13,4,12,4.937,3.72,2.746,1.255,3.811,2.008,4.23,0.938,4,5.284,0,0,18.893,5.045,5.177,14.235,6.981,0,0,0,8,6.127,7.625,8.257,9.504,10.341,45.6,0.646,0,0,1.365,0.264,2.31,0.0,14.954,16.737,12.441,3.523,0.0,1.058,0,0.565,11.473,0.29,7.424,15.965,17.744,19.532,4.259,8.189,4,12.449,5.009,9.645,1,1.194
4.097,2.313,0,0,8.653,8.653,2.781,2.781,6.033,1.164,0.258,12,0,9,3.675,2.631,2.728,1.121,3.77,2.01,4.168,0.803,0,4.98,0,0,13.589,4.749,4.799,10.256,5.259,0,0,0,4,6.08,7.517,8.189,9.411,10.268,42.6,0.665,0,0,1.396,0.22,1.891,0.0,11.343,10.617,8.803,3.664,0.0,1.058,0,0.648,11.393,0.339,7.31,15.81,17.579,19.359,3.993,5.948,4,12.313,4.673,7.21,1,1.278
4.097,2.464,0,0,8.645,8.645,2.777,2.777,6.032,1.164,0.264,10,0,8,3.58,2.628,2.733,1.121,3.768,2.019,4.162,0.786,0,5.058,0,0,14.566,4.83,4.948,10.496,5.291,0,0,0,5,6.139,7.564,8.241,9.455,10.312,45.1,0.64,0,0,1.394,0.217,2.034,0.0,11.644,12.733,9.741,3.638,0.0,1.058,0,0.643,11.43,0.327,7.345,15.834,17.602,19.379,4.049,6.074,4,12.339,4.719,7.874,1,1.277
4.097,2.393,0,0,8.642,8.642,2.769,2.769,6.032,1.219,0.245,12,0,9,3.903,2.649,2.723,1.153,3.76,2.036,4.145,0.844,0,5.058,0,0,15.191,4.841,5.133,11.286,5.738,0,0,0,6,6.075,7.534,8.194,9.421,10.271,47.2,0.632,0,0,1.385,0.241,2.336,0.0,11.963,15.729,11.142,3.391,0.0,1.058,0,0.625,11.395,0.327,7.298,15.805,17.577,19.358,4.107,6.737,4,12.302,4.814,8.495,1,1.241
4.097,2.414,0,0,8.886,8.886,2.839,2.839,6.104,1.219,0.244,9,0,8,3.927,2.678,2.778,1.15,3.822,2.015,4.23,0.864,0,5.07,0,0,14.444,4.86,5.139,11.361,5.833,0,0,0,6,6.173,7.609,8.303,9.518,10.39,45.3,0.639,0,0,1.391,0.239,2.169,0.0,12.05,15.301,10.723,3.559,0.0,1.058,0,0.603,11.509,0.318,7.424,15.952,17.733,19.523,4.103,6.928,4,12.426,4.83,8.545,1,1.224
4.097,2.414,0,0,8.886,8.886,2.839,2.839,6.104,1.219,0.24,11,0,11,4.117,2.851,2.746,1.153,3.811,2.009,4.23,0.896,0,5.056,0,0,15.155,4.853,5.132,11.636,6.177,0,0,0,6,6.127,7.572,8.249,9.469,10.329,45.3,0.647,0,0,1.391,0.243,2.169,0.0,12.436,15.905,10.854,3.559,0.0,1.058,0,0.603,11.45,0.318,7.424,15.952,17.733,19.523,4.15,7.059,4,12.426,4.824,8.506,1,1.224
4.097,2.452,0,0,8.653,8.653,2.782,2.782,6.033,1.219,0.238,14,0,11,4.114,2.738,2.748,1.178,3.775,2.056,4.168,0.894,3,5.151,0,0,16.865,4.925,5.195,11.883,5.981,0,0,0,7,6.184,7.613,8.293,9.505,10.365,48.2,0.625,0,0,1.387,0.244,2.342,0.0,13.046,16.91,12.09,3.466,0.0,1.058,0,0.603,11.481,0.317,7.368,15.861,17.628,19.404,4.18,7.09,4,12.366,4.86,9.101,1,1.216
4.097,2.656,0,0,9.144,9.144,2.902,2.902,6.169,1.219,0.245,8,0,6,4.297,2.897,2.797,1.154,3.863,2.008,4.277,0.91,0,5.196,0,0,17.227,5.001,5.343,12.075,6.346,0,0,0,8,6.276,7.693,8.395,9.599,10.474,47.5,0.622,0,0,1.384,0.239,2.387,0.0,13.628,18.858,12.195,3.544,0.0,1.058,0,0.578,11.586,0.289,7.554,16.058,17.838,19.626,4.267,7.633,4,12.535,4.913,9.581,1,1.211
4.097,2.533,0,2,8.642,8.642,2.769,2.769,6.032,1.291,0.227,12,2,9,4.331,3.05,2.723,1.156,3.76,2.036,4.145,0.915,6,5.211,0,0,17.159,4.97,5.199,12.873,5.923,0,0,0,8,6.075,7.556,8.199,9.437,10.278,49.2,0.619,0,0,1.377,0.259,2.501,0.0,13.022,17.392,13.034,3.381,0.0,1.058,0,0.583,11.406,0.307,7.298,15.814,17.585,19.366,4.195,7.78,4,12.314,4.94,9.719,1,1.192
4.097,2.658,0,2,8.644,8.644,2.775,2.775,6.032,1.291,0.221,14,2,11,4.445,3.201,2.736,1.177,3.768,2.056,4.158,0.957,9,5.291,0,0,18.773,5.044,5.264,13.473,6.201,0,0,0,9,6.184,7.631,8.291,9.51,10.358,50.0,0.614,0,0,1.377,0.262,2.514,0.0,14.07,18.564,13.95,3.44,0.0,1.058,0,0.565,11.476,0.298,7.368,15.864,17.629,19.405,4.257,8.134,4,12.375,4.982,10.313,1,1.169
4.097,2.369,3,3,9.037,9.037,2.878,2.878,6.149,1.274,0.23,11,2,11,5.003,3.416,2.755,1.161,3.834,2.008,4.231,0.924,0,5.141,0,0,16.202,4.926,5.151,12.823,6.972,0,0,0,7,6.272,7.715,8.414,9.63,10.503,44.4,0.654,1,0,1.369,0.255,2.069,0.407,13.224,16.198,11.433,3.686,0.0,1.058,0,0.583,11.62,0.298,7.573,16.121,17.913,19.711,4.199,7.649,4,12.574,4.919,8.994,1,1.217
4.097,2.5,3,3,9.032,9.032,2.872,2.872,6.147,1.274,0.228,14,2,11,4.903,3.365,2.747,1.177,3.822,2.056,4.159,0.917,3,5.228,0,0,17.908,4.993,5.22,13.052,6.811,0,0,0,8,6.321,7.748,8.446,9.653,10.521,47.4,0.632,1,0,1.363,0.256,2.244,0.418,13.792,17.267,12.769,3.589,0.0,1.058,0,0.583,11.633,0.298,7.526,16.041,17.82,19.608,4.222,7.679,4,12.52,4.952,9.668,1,1.208
4.097,2.6,2,3,8.653,8.653,2.781,2.781,6.033,1.252,0.23,12,3,9,4.793,3.174,2.728,1.211,3.77,2.01,4.168,0.886,0,5.111,0,0,15.637,4.875,4.976,13.018,6.55,0,0,0,7,6.127,7.604,8.245,9.48,10.318,44.4,0.654,0,0,1.369,0.256,2.18,0.0,12.679,13.805,11.42,3.575,0.0,1.058,0,0.583,11.445,0.298,7.368,15.875,17.641,19.416,4.12,7.682,4,12.387,4.913,8.99,1,1.217
4.097,2.347,3,3,9.032,9.032,2.872,2.872,6.147,1.274,0.235,12,2,9,4.789,3.214,2.738,1.161,3.821,2.036,4.146,0.874,0,5.143,0,0,16.23,4.915,5.152,12.475,6.534,0,0,0,7,6.227,7.682,8.368,9.59,10.454,46.3,0.638,1,0,1.362,0.253,2.233,0.419,12.717,16.073,11.784,3.522,0.0,1.058,0,0.603,11.573,0.307,7.466,15.999,17.783,19.576,4.158,7.326,4,12.468,4.91,9.042,1,1.233
4.097,2.369,3,3,9.037,9.037,2.878,2.878,6.149,1.274,0.229,14,2,12,4.969,3.385,2.831,1.187,3.849,2.057,4.231,0.928,3,5.222,0,0,17.908,4.995,5.26,13.053,6.911,0,0,0,8,6.357,7.787,8.515,9.726,10.621,47.4,0.632,1,0,1.369,0.256,2.244,0.418,13.826,18.081,12.769,3.589,0.0,1.058,0,0.583,11.737,0.298,7.573,16.121,17.913,19.711,4.245,7.68,4,12.574,4.952,9.668,1,1.208
4.097,2.425,3,3,9.136,9.136,2.885,2.885,6.169,1.274,0.236,9,2,8,5.006,3.353,2.808,1.162,3.855,2.018,4.248,0.91,0,5.208,0,0,17.093,4.995,5.266,12.835,6.862,0,0,0,8,6.336,7.772,8.49,9.703,10.591,46.6,0.633,1,0,1.373,0.251,2.205,0.407,13.494,17.987,12.344,3.653,0.0,1.058,0,0.581,11.707,0.29,7.609,16.152,17.946,19.747,4.246,7.775,4,12.599,4.955,9.655,1,1.218
4.097,2.404,3,3,9.032,9.032,2.873,2.873,6.147,1.274,0.234,10,2,7,4.836,3.217,2.747,1.161,3.822,2.015,4.169,0.89,0,5.149,0,0,15.761,4.926,5.159,12.547,6.583,0,0,0,7,6.286,7.723,8.416,9.63,10.498,44.4,0.646,1,0,1.365,0.251,2.069,0.391,12.764,15.676,11.336,3.686,0.0,1.058,0,0.583,11.613,0.298,7.526,16.045,17.825,19.614,4.156,7.516,4,12.522,4.924,9.095,1,1.217
4.097,2.5,3,3,9.032,9.032,2.872,2.872,6.147,1.274,0.234,10,2,8,4.799,3.245,2.742,1.161,3.821,2.016,4.159,0.887,0,5.149,0,0,15.751,4.925,5.154,12.547,6.604,0,0,0,7,6.286,7.721,8.412,9.624,10.49,44.4,0.646,1,0,1.363,0.251,2.069,0.394,12.763,15.967,11.336,3.686,0.0,1.058,0,0.583,11.604,0.298,7.526,16.041,17.82,19.608,4.156,7.516,4,12.52,4.924,9.095,1,1.217
4.097,2.425,3,3,9.423,9.423,2.945,2.945,6.307,1.274,0.234,7,2,6,4.853,3.245,2.832,1.16,3.906,2.001,4.32,0.911,0,5.16,0,0,14.994,4.943,5.165,12.623,6.704,0,0,0,7,6.383,7.801,8.532,9.737,10.632,42.6,0.653,1,0,1.369,0.249,1.986,0.359,12.848,15.214,10.896,3.769,0.0,1.058,0,0.565,11.746,0.291,7.667,16.235,18.034,19.841,4.153,7.71,4,12.67,4.941,9.148,1,1.202
4.097,2.391,3,3,9.568,9.568,2.953,2.953,6.318,1.274,0.234,7,2,7,4.85,3.266,2.858,1.16,3.921,1.998,4.326,0.914,0,5.165,0,0,14.843,4.952,5.164,12.621,6.711,0,0,0,7,6.39,7.81,8.548,9.755,10.658,42.6,0.653,1,0,1.373,0.249,1.986,0.355,12.889,15.159,10.896,3.769,0.0,1.058,0,0.565,11.774,0.294,7.678,16.243,18.046,19.857,4.152,7.709,4,12.674,4.939,9.148,1,1.202
4.097,2.529,3,3,9.763,9.763,3.003,3.003,6.349,1.306,0.243,20,2,19,5.597,3.84,2.925,1.274,3.984,2.162,4.386,0.892,0,5.264,0,0,18.72,5.048,5.298,14.134,7.546,0,0,0,7,6.502,7.964,8.709,9.946,10.868,45.0,0.65,1,0,1.496,0.245,2.356,0.411,14.72,19.179,13.015,3.551,0.0,1.058,0,0.652,12.011,0.278,7.743,16.305,18.112,19.927,4.349,8.087,4,12.731,5.025,10.046,1,1.28
4.097,2.623,3,3,9.239,9.239,2.925,2.925,6.186,1.295,0.243,20,2,18,5.537,3.789,2.911,1.274,3.922,2.161,4.38,0.886,0,5.269,0,0,18.774,5.046,5.277,14.134,7.508,0,0,0,7,6.471,7.93,8.644,9.875,10.766,45.0,0.65,1,0,1.492,0.245,2.356,0.412,14.732,18.685,13.015,3.551,0.0,1.058,0,0.652,11.897,0.266,7.687,16.221,18.009,19.805,4.326,8.086,4,12.68,5.025,10.046,1,1.28
4.097,2.369,4,5,9.037,9.037,2.878,2.878,6.149,1.276,0.217,9,3,8,5.264,3.652,2.783,1.259,3.839,2.031,4.182,0.952,0,5.244,0,0,16.93,5.016,5.255,13.505,7.103,0,0,0,9,6.312,7.748,8.46,9.672,10.554,46.4,0.632,2,0,1.291,0.268,2.135,-0.012,13.704,17.225,12.571,3.673,0.0,1.058,0,0.533,11.67,0.298,7.573,16.121,17.913,19.711,4.208,8.032,1,12.574,4.994,9.968,0,1.167
4.097,2.369,3,3,9.037,9.037,2.878,2.878,6.149,1.274,0.234,9,2,8,4.813,3.243,2.783,1.161,3.839,2.014,4.231,0.893,0,5.154,0,0,15.47,4.933,5.158,12.548,6.628,0,0,0,7,6.312,7.748,8.46,9.672,10.554,44.4,0.646,1,0,1.369,0.251,2.069,0.387,12.801,15.615,11.336,3.686,0.0,1.058,0,0.583,11.67,0.298,7.573,16.121,17.913,19.711,4.155,7.518,4,12.574,4.925,9.095,1,1.217
4.097,2.369,3,3,9.037,9.037,2.878,2.878,6.149,1.274,0.234,9,2,8,4.813,3.243,2.783,1.161,3.839,2.014,4.231,0.893,0,5.154,0,0,15.47,4.933,5.158,12.548,6.628,0,0,0,7,6.312,7.748,8.46,9.672,10.554,44.4,0.646,1,0,1.369,0.251,2.069,0.387,12.801,15.615,11.336,3.686,0.0,1.058,0,0.583,11.67,0.298,7.573,16.121,17.913,19.711,4.155,7.518,4,12.574,4.925,9.095,1,1.217
4.097,2.429,3,4,9.082,9.082,2.883,2.883,6.155,1.283,0.226,9,3,8,4.978,3.459,2.784,1.214,3.842,2.014,4.231,0.926,3,5.226,0,0,16.522,4.993,5.191,13.357,6.733,0,0,0,8,6.312,7.757,8.462,9.679,10.557,45.6,0.638,1,0,1.364,0.259,2.196,0.392,13.341,16.385,12.335,3.637,0.0,1.058,0,0.565,11.675,0.29,7.573,16.125,17.916,19.714,4.198,8.04,4,12.578,4.983,9.727,1,1.194
4.097,2.534,3,3,9.848,9.848,3.08,3.08,6.371,1.267,0.225,12,2,8,4.879,3.319,2.937,1.152,4.031,2.014,4.236,1.009,0,5.389,0,1,18.108,5.157,5.199,14.33,6.728,0,0,0,9,6.685,8.037,8.84,10.017,10.957,44.4,0.64,1,0,1.354,0.249,2.194,-0.132,14.843,13.033,13.212,3.783,-0.58,1.058,1,0.543,12.063,0.275,7.997,16.475,18.292,20.115,4.256,8.722,4,12.877,5.089,10.699,1,1.179
