pXC50,Eig02_AEA.bo.,Eig03_AEA.ri.,Eig03_EA,SM11_AEA.bo.,Eig03_EA.ed.,SM12_AEA.dm.,Eig03_EA.ri.,Eig03_AEA.ed.,Eig03_AEA.bo.,Eig04_AEA.ed.,Eig04_EA.ri.,Eig04_EA.ed.,SM13_AEA.dm.,Eig04_EA,SM12_AEA.bo.,Eig04_AEA.ri.,Eig02_EA.bo.,SM12_AEA.ri.,piPC10,PCR,piPC09,SpMax2_Bh.e.,Hy,SpMax2_Bh.i.,MATS5m,Eig01_EA.ri.,SpMax_EA.ri.,PCD,MATS7s,MATS5s,MATS5e,CATS2D_05_DN,MATS7e,IC3,H.050,GGI9,SpDiam_EA.ri.,SpMax2_Bh.m.,SpMAD_AEA.bo.,SM14_EA.ri.,SM15_EA.ri.,nHDon,SpMax5_Bh.s.,SM03_EA.ri.,piID,SM11_EA.ri.,SM12_EA.ri.,SM13_EA.ri.,SAdon,ATSC3s,D.Dtr05,DELS,ATSC8s,Eig02_AEA.ed.,SpMax8_Bh.s.,GATS6p,SM09_EA.ri.,SpMax7_Bh.s.,X3Av,IC2,SM07_EA.ri.,PW2,CATS2D_02_DN,GATS7m,SM10_EA.ri.,Eig02_EA.ri.,Eig05_AEA.dm.
6.854,4.248,3.803,2.847,2.847,8.952,8.952,2.718,6.145,3.982,5.983,2.678,8.492,8.492,2.742,2.742,3.727,3.687,3.687,6.82,1.292,6.622,3.936,1.516,3.975,0.029,3.437,3.437,2.111,-0.135,0.121,0.071,1,-0.104,5.192,4,0.351,5.437,3.899,1.494,17.431,18.636,3,4.837,4.308,9.343,13.832,15.034,16.223,78.705,98.714,118.769,48.057,163.808,6.246,4.323,1.14,11.468,4.604,0.111,4.699,9.128,0.582,1,1.165,12.677,2.88,2.9
8.921,4.218,3.667,2.673,2.673,8.262,8.262,2.648,5.935,3.871,5.095,1.953,5.85,5.85,1.962,1.962,2.959,3.407,3.407,6.361,1.321,6.177,3.851,3.53,3.888,-0.177,3.087,3.087,2.114,0.106,-0.042,-0.101,0,0.088,5.054,6,0.239,5.087,3.779,1.502,16.421,17.526,6,4.971,4.012,8.707,13.087,14.211,15.305,124.972,105.53,61.981,39.374,148.812,6.539,4.208,0.949,10.873,4.312,0.089,4.783,8.654,0.582,0,0.941,12.019,3.03,3.068
5.854,4.065,3.43,2.497,2.497,7.716,7.716,2.293,5.766,3.843,5.062,1.831,5.96,5.96,2.072,2.072,2.969,3.656,3.656,6.442,1.344,6.466,3.725,-0.146,3.74,0.05,3.013,3.013,2.117,-0.261,0.054,0.04,0,-0.235,4.236,1,0.0,4.971,3.859,1.505,15.558,16.637,1,4.488,3.593,8.265,12.313,13.406,14.468,42.683,32.309,49.049,25.82,41.008,5.902,3.507,1.062,10.171,3.736,0.087,4.171,8.037,0.577,0,1.493,11.283,2.551,2.075
7.114,4.248,3.794,2.818,2.818,8.719,8.719,2.734,6.145,3.972,5.982,2.689,8.481,8.481,2.74,2.74,3.726,3.687,3.687,6.815,1.296,6.618,3.937,1.513,3.976,0.017,3.437,3.437,2.124,-0.148,0.091,0.049,1,-0.166,5.034,4,0.351,5.437,3.901,1.511,17.435,18.641,3,4.837,4.324,9.313,13.838,15.04,16.228,78.705,90.666,114.592,44.638,169.943,6.191,4.275,1.154,11.475,4.382,0.114,4.533,9.137,0.587,1,1.195,12.684,2.88,2.9
6.301,4.081,3.629,2.641,2.641,8.164,8.164,2.594,5.913,3.819,5.093,1.938,5.837,5.837,1.956,1.956,2.949,3.238,3.238,6.313,1.319,6.148,3.843,2.661,3.89,0.006,3.046,3.046,2.084,-0.046,0.148,0.076,1,-0.039,5.054,5,0.174,5.046,3.751,1.5,16.119,17.203,5,4.969,3.872,8.614,12.841,13.95,15.02,134.758,74.151,58.579,33.786,152.508,6.352,4.024,0.959,10.663,4.245,0.097,4.884,8.476,0.574,1,0.99,11.799,2.928,2.413
11.0,3.554,2.977,1.962,1.962,5.003,5.003,1.971,4.656,3.348,4.577,1.821,4.392,4.392,1.822,1.822,2.826,2.713,2.713,0.0,1.061,1.386,3.638,2.32,3.683,-0.457,3.066,3.066,0.3,-0.066,-0.303,-0.391,0,-0.039,4.328,4,0.0,4.927,3.531,1.42,15.699,16.812,4,6.351,3.457,5.22,12.353,13.475,14.58,117.972,127.217,0.0,33.3,96.936,4.883,3.467,0.985,10.138,4.074,0.099,4.265,7.938,0.564,0,0.802,11.271,2.216,2.229
5.187,3.552,3.118,2.087,2.087,5.032,5.032,2.132,4.627,3.468,4.571,1.858,4.585,4.585,1.865,1.865,2.867,2.712,2.712,0.0,1.061,2.303,3.642,2.259,3.688,-0.052,2.946,2.946,0.3,-0.018,0.024,-0.015,0,0.037,4.337,4,0.0,4.822,3.534,1.456,15.158,16.225,4,4.882,3.457,5.22,11.946,13.028,14.08,93.591,102.509,0.0,30.005,66.758,4.765,3.524,1.023,9.827,4.074,0.122,4.161,7.728,0.566,0,0.707,10.926,2.217,1.638
5.523,3.549,2.977,1.962,1.962,4.827,4.827,1.971,4.562,3.348,3.184,0.99,2.102,2.102,1.02,1.02,2.003,2.71,2.71,0.0,1.078,1.386,3.583,2.641,3.611,0.028,2.564,2.564,0.353,-0.532,-0.054,-0.037,0,-0.611,4.263,4,0.0,4.421,3.498,1.36,13.332,14.231,4,6.351,2.982,4.875,10.543,11.512,12.383,117.972,140.333,0.0,28.59,66.917,4.691,3.222,1.015,8.709,3.551,0.092,4.176,6.87,0.545,0,1.43,9.721,2.208,1.64
5.0,3.547,2.877,1.875,1.875,4.687,4.687,1.866,4.609,3.079,3.664,1.319,2.793,2.793,1.378,1.378,2.338,2.706,2.706,0.0,1.045,1.386,3.636,2.35,3.684,-0.16,2.914,2.914,0.215,-0.032,-0.08,-0.153,0,0.009,4.332,4,0.0,4.766,3.521,1.404,14.996,16.055,4,4.255,3.228,5.011,11.804,12.88,13.927,117.972,80.567,0.0,25.23,58.132,4.741,3.467,0.992,9.689,3.736,0.123,4.211,7.578,0.549,0,0.745,10.785,2.209,1.638
9.699,4.218,3.657,2.673,2.673,8.262,8.262,2.617,5.935,3.871,5.095,1.952,5.85,5.85,1.962,1.962,2.959,3.407,3.407,6.361,1.321,6.177,3.849,2.647,3.885,-0.191,3.086,3.086,2.114,0.108,-0.034,-0.091,1,0.092,5.056,5,0.239,5.086,3.777,1.502,16.406,17.512,5,6.351,3.999,8.707,13.072,14.196,15.29,134.758,110.342,61.981,42.627,172.343,6.539,4.209,0.937,10.857,4.313,0.088,4.839,8.638,0.582,1,0.933,12.004,3.029,3.068
5.854,4.032,3.291,2.388,2.388,6.862,6.862,2.13,5.387,3.758,4.768,1.641,5.085,5.085,1.812,1.812,2.729,3.591,3.591,6.241,1.362,6.285,3.716,-0.141,3.735,0.105,2.936,2.936,2.15,-0.155,-0.114,-0.111,0,-0.213,4.403,1,0.0,4.894,3.835,1.52,15.22,16.271,1,4.403,3.451,8.088,12.045,13.12,14.153,42.683,29.506,42.844,21.489,33.187,5.872,3.318,0.967,9.945,3.66,0.092,4.329,7.845,0.581,0,1.768,11.046,2.548,1.925
8.167,3.564,2.926,1.904,1.904,4.776,4.776,1.924,4.653,3.312,4.506,1.796,4.325,4.325,1.788,1.788,2.798,2.725,2.725,0.0,1.066,0.0,3.574,2.415,3.615,-0.381,3.066,3.066,0.316,0.31,-0.102,-0.199,0,0.343,4.185,4,0.0,4.91,3.483,1.437,15.7,16.814,4,6.351,3.457,5.112,12.353,13.474,14.581,117.972,127.416,0.0,32.565,118.424,4.918,3.467,0.967,10.136,3.979,0.092,4.116,7.933,0.568,1,0.57,11.267,2.206,2.227
5.0,4.286,3.708,2.749,2.749,8.854,8.854,2.624,6.079,4.118,5.858,2.488,7.948,7.948,2.551,2.551,3.531,3.941,3.941,8.205,1.563,7.793,3.932,-0.358,3.954,-0.025,2.952,2.952,4.335,-0.009,-0.096,-0.064,0,-0.036,4.664,1,0.199,4.952,3.907,1.52,15.847,16.887,1,4.716,3.903,12.033,12.667,13.756,14.775,42.683,35.28,77.01,24.947,38.435,6.194,3.765,0.974,10.558,4.392,0.089,3.98,8.434,0.578,0,1.38,11.69,2.876,2.298
4.301,3.981,3.377,2.437,2.437,7.597,7.597,2.276,5.731,3.789,4.684,1.563,4.768,4.768,1.769,1.769,2.658,3.495,3.495,6.173,1.347,6.256,3.718,-0.171,3.722,-0.052,3.026,3.026,2.085,-0.245,0.004,-0.047,0,-0.15,4.254,1,0.0,4.987,3.856,1.485,15.612,16.696,1,4.483,3.501,8.097,12.349,13.449,14.517,42.683,27.882,45.749,23.111,51.342,5.889,3.35,1.189,10.193,3.551,0.087,4.047,8.039,0.568,0,1.455,11.313,2.557,1.942
6.824,3.876,3.237,2.215,2.215,5.738,5.738,2.246,4.956,3.549,4.662,2.089,4.917,4.917,2.053,2.053,3.082,3.028,3.028,1.386,1.061,2.639,3.712,3.961,3.752,0.108,2.973,2.973,0.328,-0.195,0.232,0.202,0,-0.212,4.683,6,0.04,4.86,3.623,1.473,15.488,16.548,6,6.493,3.775,5.68,12.3,13.373,14.418,150.87,170.048,0.0,45.793,206.643,5.937,4.237,1.035,10.196,4.882,0.104,4.458,8.103,0.574,1,1.083,11.286,2.679,3.086
4.301,3.981,3.391,2.437,2.437,7.597,7.597,2.313,5.731,3.789,4.684,1.672,4.768,4.768,1.769,1.769,2.717,3.495,3.495,6.173,1.347,6.256,3.745,-0.171,3.75,-0.15,3.037,3.037,2.085,-0.176,0.013,-0.004,0,-0.081,4.254,1,0.0,5.018,3.698,1.485,15.674,16.759,1,4.494,3.501,8.097,12.401,13.506,14.574,42.683,31.45,45.749,25.63,60.438,5.889,3.454,1.455,10.238,3.643,0.068,4.047,8.076,0.568,0,1.304,11.368,2.58,1.942
5.62,3.971,3.145,2.212,2.212,6.282,6.282,2.056,5.227,3.615,4.14,1.342,3.595,3.595,1.458,1.458,2.379,3.453,3.453,5.976,1.367,6.073,3.744,0.573,3.793,-0.136,2.937,2.937,2.123,-0.021,-0.161,-0.148,0,-0.017,4.454,2,0.0,4.899,3.69,1.498,15.22,16.271,2,4.408,3.324,7.913,12.037,13.117,14.15,59.469,31.963,39.544,20.963,59.587,5.867,3.39,1.136,9.928,3.578,0.068,4.374,7.814,0.571,0,1.308,11.038,2.544,1.511
5.886,4.086,3.456,2.513,2.513,7.778,7.778,2.324,5.782,3.851,5.277,2.015,6.58,6.58,2.169,2.169,3.101,3.675,3.675,6.843,1.324,6.727,3.794,-0.277,3.84,0.081,3.014,3.014,2.183,-0.165,0.119,0.129,0,-0.152,4.721,1,0.13,4.973,3.86,1.442,15.574,16.648,1,4.487,3.593,8.927,12.328,13.428,14.481,42.683,48.704,72.938,28.384,41.704,5.909,3.941,1.129,10.189,4.197,0.109,4.304,8.057,0.553,0,1.445,11.318,2.557,2.102
5.886,4.086,3.456,2.513,2.513,7.778,7.778,2.325,5.782,3.851,5.277,2.137,6.58,6.58,2.239,2.239,3.196,3.675,3.675,6.852,1.32,6.733,3.797,0.327,3.84,0.061,3.014,3.014,2.185,-0.171,0.06,0.074,0,-0.163,4.919,2,0.155,4.973,3.86,1.467,15.58,16.653,2,4.74,3.717,9.005,12.343,13.44,14.49,85.367,68.213,77.193,34.376,54.029,5.909,4.103,1.126,10.216,4.367,0.107,4.599,8.103,0.565,0,1.436,11.338,2.557,2.427
4.62,3.971,3.101,2.212,2.212,6.282,6.282,1.944,5.227,3.615,4.14,1.335,3.595,3.595,1.458,1.458,2.38,3.453,3.453,5.976,1.367,6.073,3.683,-0.107,3.703,-0.066,2.885,2.885,2.123,0.02,-0.16,-0.206,0,-0.066,4.387,1,0.0,4.842,3.801,1.498,14.971,16.003,1,4.404,3.263,7.913,11.835,12.901,13.916,42.683,30.006,39.544,20.709,59.013,5.867,3.271,1.494,9.758,3.404,0.09,4.304,7.675,0.571,0,1.098,10.856,2.501,1.511
5.0,4.164,3.658,2.662,2.662,8.222,8.222,2.641,5.923,3.898,5.341,2.493,6.967,6.967,2.519,2.519,3.509,3.446,3.446,6.548,1.355,6.35,3.919,2.311,3.95,0.061,3.053,3.053,2.563,0.035,0.114,0.082,0,-0.049,5.293,5,0.339,5.053,3.845,1.501,16.288,17.37,5,4.88,4.115,9.79,13.01,14.123,15.186,88.319,82.05,89.524,42.126,107.34,6.413,4.312,0.901,10.84,4.563,0.092,4.828,8.668,0.573,0,1.062,11.985,2.985,3.127
7.584,4.104,3.641,2.654,2.654,8.188,8.188,2.605,5.917,3.842,5.094,2.242,5.862,5.862,2.213,2.213,3.234,3.263,3.263,6.342,1.315,6.17,3.86,2.596,3.901,0.087,3.048,3.048,2.098,-0.17,0.151,0.136,1,-0.204,5.135,5,0.209,5.048,3.774,1.504,16.187,17.272,5,6.351,3.999,8.752,12.908,14.016,15.087,134.758,113.333,65.683,42.526,183.338,6.371,4.236,0.974,10.734,4.313,0.095,4.849,8.558,0.579,1,1.096,11.868,2.958,3.085
5.0,4.031,3.085,2.179,2.179,6.02,6.02,1.941,5.045,3.559,4.203,1.475,3.758,3.758,1.525,1.525,2.503,3.572,3.572,6.019,1.377,6.173,3.712,-0.134,3.733,0.016,2.83,2.83,2.148,-0.15,-0.069,-0.114,0,0.016,4.23,1,0.0,4.788,3.812,1.538,14.765,15.773,1,3.828,3.286,7.845,11.689,12.74,13.729,42.683,27.582,38.264,17.471,6.923,5.855,3.266,1.001,9.65,3.438,0.097,4.023,7.601,0.583,0,1.159,10.737,2.532,1.306
5.824,4.403,3.657,2.699,2.699,8.584,8.584,2.577,6.002,4.108,5.854,2.431,7.934,7.934,2.524,2.524,3.494,4.15,4.15,8.329,1.587,8.028,3.947,-0.332,3.967,0.063,2.975,2.975,4.497,-0.086,-0.087,-0.064,0,-0.135,4.934,1,0.161,4.975,3.98,1.525,15.932,16.986,1,4.68,3.903,12.156,12.719,13.815,14.85,42.683,33.159,62.966,24.78,37.268,6.279,3.849,1.025,10.588,4.247,0.088,4.271,8.447,0.583,0,1.755,11.723,2.912,2.25
5.523,3.876,3.237,2.215,2.215,5.738,5.738,2.246,4.956,3.549,4.662,2.103,4.917,4.917,2.053,2.053,3.087,3.028,3.028,1.386,1.061,2.639,3.72,4.953,3.765,0.108,2.975,2.975,0.328,-0.164,0.204,0.172,0,-0.175,4.584,7,0.04,4.862,3.627,1.473,15.524,16.584,7,6.493,3.791,5.68,12.333,13.407,14.453,141.083,160.252,0.0,43.017,175.525,5.937,4.236,1.03,10.227,4.871,0.105,4.234,8.13,0.574,0,1.052,11.317,2.704,3.085
6.721,3.574,3.212,2.199,2.199,5.211,5.211,2.197,4.727,3.532,4.607,1.861,4.647,4.647,1.868,1.868,2.87,2.74,2.74,1.386,1.057,2.398,3.643,2.236,3.688,-0.018,2.95,2.95,0.286,-0.158,-0.028,-0.04,0,-0.147,4.458,4,0.04,4.836,3.537,1.426,15.191,16.257,4,6.351,3.457,5.323,11.982,13.063,14.114,117.972,125.98,0.0,33.373,86.893,4.962,3.628,1.056,9.867,4.074,0.115,4.286,7.769,0.561,0,0.996,10.965,2.264,2.376
6.009,4.055,3.529,2.536,2.536,7.345,7.345,2.517,5.517,3.899,5.325,2.176,6.886,6.886,2.396,2.396,3.321,3.614,3.614,7.11,1.456,6.875,3.899,-0.301,3.928,0.173,2.937,2.937,3.173,-0.118,-0.038,-0.02,0,-0.172,4.834,1,0.089,4.937,3.839,1.492,15.343,16.373,1,4.686,3.625,10.13,12.194,13.276,14.278,42.683,38.258,65.69,24.014,38.498,5.875,3.74,1.054,10.118,3.876,0.099,4.343,8.037,0.571,0,1.773,11.243,2.566,2.157
6.066,4.083,3.539,2.552,2.552,7.689,7.689,2.511,5.622,3.904,5.269,2.113,6.604,6.604,2.309,2.309,3.239,3.648,3.648,7.336,1.466,7.042,3.887,-0.284,3.914,0.075,2.938,2.938,3.213,-0.094,-0.079,-0.092,0,-0.135,4.736,1,0.121,4.938,3.842,1.497,15.36,16.392,1,4.661,3.625,10.108,12.209,13.29,14.295,42.683,34.502,60.839,23.587,38.395,5.877,3.699,1.125,10.129,3.792,0.094,4.313,8.042,0.573,0,1.62,11.252,2.597,2.088
4.0,3.699,3.029,2.045,2.045,5.3,5.3,1.988,4.822,3.394,3.902,1.539,3.357,3.357,1.59,1.59,2.568,2.923,2.923,4.407,1.212,4.447,3.752,0.429,3.801,-0.051,2.619,2.619,1.168,-0.118,0.058,0.078,0,-0.163,4.574,2,0.031,4.619,3.671,1.403,13.723,14.613,2,4.173,2.935,6.678,10.828,11.872,12.72,57.278,70.956,0.0,24.381,55.277,5.346,3.539,1.094,8.932,3.674,0.171,4.111,7.019,0.542,0,0.764,10.052,2.351,1.784
4.108,3.658,3.085,2.096,2.096,5.534,5.534,2.056,4.945,3.188,4.292,1.703,4.066,4.066,1.719,1.719,2.713,2.826,2.826,2.565,1.042,2.833,3.753,0.445,3.81,-0.037,2.997,2.997,0.236,-0.14,0.066,0.082,0,-0.172,4.226,2,0.031,4.997,3.612,1.41,15.42,16.499,2,4.231,3.407,5.838,12.153,13.26,14.322,57.278,94.84,0.0,36.086,75.68,5.625,3.474,1.046,9.995,3.825,0.221,3.471,7.844,0.559,0,0.81,11.128,2.394,1.838
5.297,4.529,3.842,2.862,2.862,9.132,9.132,2.797,6.273,4.021,6.093,2.586,8.678,8.678,2.691,2.691,3.656,3.998,3.998,6.431,1.26,6.266,3.956,4.052,3.981,-0.014,3.44,3.44,1.92,-0.137,0.103,0.067,2,-0.174,5.586,7,0.397,5.44,4.082,1.542,17.534,18.736,7,6.433,4.507,9.309,13.949,15.146,16.332,218.87,220.688,90.409,71.491,278.078,6.541,4.969,1.153,11.593,6.351,0.121,5.165,9.264,0.6,1,1.034,12.792,3.043,2.914
8.097,3.868,3.41,2.403,2.403,6.716,6.716,2.412,5.287,3.74,4.95,2.194,5.674,5.674,2.164,2.164,3.186,3.169,3.169,4.722,1.2,4.934,3.764,1.968,3.801,0.141,2.896,2.896,1.154,-0.183,0.231,0.245,0,-0.228,4.785,4,0.076,4.896,3.688,1.456,15.141,16.158,4,6.351,3.614,6.928,12.035,13.1,14.091,117.972,111.851,0.0,36.979,119.809,5.715,3.918,1.103,9.989,4.159,0.099,4.436,7.94,0.567,1,1.04,11.091,2.565,2.724
6.796,4.462,3.891,2.902,2.902,9.197,9.197,2.881,6.174,4.25,6.134,2.732,9.029,9.029,2.817,2.817,3.791,3.892,3.892,7.648,1.502,7.58,4.012,1.495,4.041,0.063,3.303,3.303,3.972,0.108,-0.019,-0.039,0,0.085,5.067,4,0.272,5.303,4.034,1.515,17.137,18.286,4,4.898,4.339,11.885,13.682,14.847,15.977,108.815,70.471,114.087,35.692,112.274,6.503,4.342,1.057,11.399,4.604,0.103,4.164,9.118,0.582,1,1.213,12.587,3.011,2.537
