pXC50,D.Dtr09,Eig11_AEA.bo.,Xindex,Eig08_AEA.bo.,Vindex,Eig08_EA,SM02_AEA.dm.,SpMax5_Bh.m.,Eig08_EA.ed.,SM03_AEA.ri.,Eig08_AEA.ed.,Eig08_AEA.ri.,RDCHI,Eig08_EA.ri.,Eig10_AEA.bo.,Eig11_EA.bo.,Yindex,Eig11_AEA.ri.,SpMax5_Bh.p.,SpMax5_Bh.v.,Eig07_EA,SM15_AEA.bo.,GMTIV,Eig02_EA,SM10_AEA.bo.,SMTIV,Eig07_AEA.ri.,X1v,Eig08_EA.bo.,GMTI,Wap,ATS2p,CSI,SpAD_EA.bo.,ATS1p,ATSC3i,SpMax5_Bh.i.,ATS2v,Eig13_EA.ed.,SM08_AEA.ri.,piID,SpAD_AEA.dm.,SpMaxA_AEA.ri.,LPRS,SMTI,X0v,Eig09_AEA.bo.,SpAD_EA.ri.,Eig06_EA.ri.,ATSC4i,X2sol,Eig09_AEA.ri.,X1sol,Eig10_EA.bo.,piPC01,SCBO,Eig11_AEA.ed.,Eig13_EA.bo.,MWC04,Psi_i_1,ECC,SpAD_EA.ed.,piPC02,SM02_EA.bo.,SpMax4_Bh.v.,MSD,SpMin4_Bh.p.,Eig09_EA.ri.,ZM2V
4.004,0.0,0.225,0.45,1.167,0.287,-0.165,-0.165,2.678,-0.363,-0.363,2.308,0.765,2.863,-0.149,0.5,-1.5,0.77,-0.104,2.536,2.556,0.593,0.593,7604.0,2.588,2.588,3845.0,1.577,4.2,-0.208,1799.0,1611.0,3.043,245.0,32.364,2.759,0.595,2.783,3.084,-4.403,-4.403,8.141,23.532,0.23,60.086,1821.0,7.592,0.511,22.307,0.78,0.483,5.866,0.187,6.843,-1.174,3.157,22.5,1.6,-2.349,5.932,7.432,117.0,61.877,3.732,4.413,2.715,4.638,1.15,-0.632,260.0
5.639,85.452,1.365,0.351,2.274,0.223,0.764,0.764,3.146,1.826,1.826,3.221,1.767,3.467,0.76,1.95,0.228,0.606,1.146,2.958,2.977,1.399,1.399,12007.0,2.792,2.792,7510.0,2.39,7.82,1.107,4633.0,6878.0,3.699,444.0,45.906,3.336,0.971,3.231,3.622,-1.425,-1.425,9.487,34.556,0.172,96.011,4525.0,12.574,2.118,32.358,1.408,0.922,9.605,1.618,10.667,0.726,3.481,31.5,2.621,-0.776,6.389,12.085,208.0,93.513,4.086,4.771,3.26,5.783,1.586,0.618,323.0
4.004,0.0,2.142,0.336,2.607,0.211,1.0,1.0,3.132,2.421,2.421,3.604,2.0,3.613,1.0,2.278,0.828,0.566,1.487,2.98,3.045,1.306,1.306,20184.0,2.781,2.781,10897.0,2.273,6.744,1.595,6016.0,8500.0,3.59,504.0,52.911,3.247,0.909,3.284,3.595,-1.271,-1.271,10.708,38.332,0.161,109.194,5850.0,11.917,2.5,36.285,1.515,0.914,9.979,2.0,11.131,1.08,3.624,36.5,3.049,-0.681,6.466,12.116,237.0,103.086,4.238,4.924,3.181,6.246,1.652,1.0,388.0
5.266,0.0,2.355,0.291,2.862,0.185,1.414,1.414,3.227,3.041,3.041,3.792,2.414,3.877,1.403,2.481,1.015,0.503,1.634,3.123,3.146,1.45,1.45,24272.0,2.933,2.933,13662.0,2.416,8.159,1.997,8560.0,18554.0,3.775,620.0,58.108,3.426,1.027,3.35,3.779,0.544,0.544,11.24,46.263,0.139,127.664,8011.0,14.099,2.723,41.304,1.469,1.094,11.147,2.31,12.742,1.443,3.726,40.5,3.268,0.569,6.663,14.51,281.0,122.294,4.307,4.994,3.285,6.403,1.577,1.268,426.0
4.333,0.0,1.639,0.331,2.5,0.206,1.0,1.0,3.065,2.136,2.136,3.283,2.0,3.549,1.0,2.142,0.527,0.545,1.442,3.013,3.026,1.0,1.0,11600.0,2.568,2.568,7472.0,2.0,7.011,1.5,4994.0,6732.0,3.656,480.0,46.741,3.322,0.898,3.245,3.597,-1.307,-1.307,10.296,33.545,0.17,97.136,4803.0,11.861,2.286,33.013,1.32,0.887,8.71,1.72,10.348,0.83,3.512,32.5,2.754,-0.76,6.33,11.756,223.0,89.546,4.082,4.766,3.239,6.131,1.633,0.725,299.0
4.463,76.441,1.159,0.349,2.273,0.22,0.739,0.739,2.956,1.71,1.71,3.163,1.693,3.332,0.693,2.01,-0.336,0.586,0.747,2.848,2.861,1.066,1.066,11154.0,2.794,2.794,6284.0,2.034,6.654,1.091,3765.0,4944.0,3.562,368.0,44.067,3.2,0.783,3.078,3.49,-2.142,-2.142,9.739,32.125,0.193,83.887,3584.0,10.776,2.118,29.702,1.255,0.743,8.582,1.488,9.797,0.742,3.45,30.5,2.376,-1.302,6.286,10.626,168.0,84.83,4.052,4.736,3.093,5.425,1.513,0.509,298.0
4.333,142.619,2.372,0.257,3.016,0.158,1.522,1.522,3.56,4.305,4.305,4.413,2.448,4.249,1.392,2.5,1.286,0.411,2.0,3.367,3.339,1.9,1.9,45288.0,3.034,3.034,23662.0,2.814,12.135,2.266,13515.0,25614.0,4.044,900.0,68.538,3.675,1.321,3.528,3.956,1.372,1.372,11.433,51.141,0.13,157.658,12790.0,18.235,2.75,45.7,1.819,1.26,16.081,2.232,16.125,1.5,3.861,46.5,3.414,0.927,6.812,17.212,415.0,144.242,4.522,5.209,3.401,7.972,1.696,1.21,545.0
4.059,142.994,2.862,0.237,3.032,0.152,2.0,2.0,3.433,6.076,6.076,5.061,3.0,4.308,2.0,3.0,1.942,0.425,2.432,3.259,3.208,2.0,2.0,41202.0,3.457,3.457,23748.0,3.0,12.317,2.252,16142.0,69766.0,4.272,835.0,72.07,3.779,2.357,3.395,4.223,2.853,2.853,12.031,60.033,0.12,172.878,14546.0,19.033,3.0,55.656,2.026,2.456,14.836,2.627,14.913,2.0,3.861,46.5,4.414,1.507,7.124,21.74,365.0,191.237,4.505,5.193,3.397,6.87,1.748,1.579,527.0
4.004,152.309,2.653,0.234,3.032,0.146,1.534,1.534,3.491,4.312,4.312,4.414,2.508,4.488,1.485,2.836,1.676,0.387,2.158,3.383,3.354,1.812,1.812,48415.0,3.002,3.002,26973.0,2.781,12.834,2.298,17530.0,48915.0,4.177,1009.0,76.067,3.779,1.779,3.539,4.106,2.408,2.408,12.188,57.701,0.12,176.87,16075.0,19.35,2.906,53.426,1.893,1.791,16.797,2.461,17.2,1.945,3.951,51.0,3.596,1.477,6.948,19.921,453.0,165.389,4.588,5.276,3.617,7.967,1.861,1.407,547.0
4.004,97.167,1.372,0.363,2.83,0.233,1.337,1.337,3.32,2.959,2.959,3.678,2.313,3.45,1.229,1.767,0.286,0.647,1.045,3.071,2.978,1.51,1.51,16539.0,3.114,3.114,9477.0,2.421,9.444,1.441,5455.0,8343.0,3.905,439.0,48.193,3.474,1.284,3.282,3.766,-1.012,-1.012,8.843,41.878,0.166,107.335,5364.0,16.046,2.443,34.591,1.496,1.297,11.686,1.961,12.282,0.349,3.526,33.0,2.71,-0.551,6.575,13.67,206.0,112.199,4.119,4.804,3.237,5.64,1.647,0.948,367.0
4.59,68.543,0.726,0.356,2.5,0.225,1.0,1.0,2.826,2.136,2.136,3.247,1.969,3.272,0.967,1.284,-0.877,0.603,0.301,2.803,2.801,1.0,1.0,7799.0,2.521,2.521,4877.0,2.0,5.836,1.475,3281.0,4916.0,3.511,346.0,41.83,3.159,0.827,3.008,3.457,-2.273,-2.273,10.051,29.332,0.202,77.707,3109.0,9.798,2.021,28.527,1.228,0.788,7.481,1.544,8.933,-0.118,3.401,29.0,2.0,-1.485,6.205,10.187,157.0,77.619,4.003,4.687,3.006,5.217,1.446,0.558,246.0
4.812,0.0,0.945,0.343,2.5,0.216,1.0,1.0,2.94,2.136,2.136,3.277,2.0,3.435,1.0,2.14,-0.504,0.577,0.601,2.966,2.954,1.093,1.093,10495.0,2.563,2.563,6568.0,2.091,6.45,1.5,4307.0,5825.0,3.585,409.0,45.567,3.256,0.803,3.204,3.537,-2.01,-2.01,10.184,32.171,0.178,90.269,4122.0,11.154,2.246,31.832,1.331,0.821,8.552,1.649,9.81,0.825,3.481,31.5,2.433,-1.01,6.293,11.094,189.0,86.683,4.065,4.749,3.128,5.715,1.502,0.66,293.0
4.004,0.0,2.5,0.283,2.888,0.18,1.461,1.461,3.438,3.883,3.883,4.312,2.441,4.296,1.424,2.507,1.5,0.495,2.0,3.289,3.286,1.863,1.863,37040.0,2.863,2.863,22126.0,2.847,11.27,2.02,14228.0,25390.0,4.126,874.0,70.885,3.761,1.342,3.56,4.054,2.275,2.275,11.669,54.067,0.12,168.261,13597.0,18.74,2.712,50.669,1.886,1.455,14.201,2.214,16.017,1.5,3.902,48.5,3.492,1.488,6.843,18.26,406.0,147.248,4.497,5.185,3.6,7.327,1.777,1.203,464.0
4.004,125.511,2.5,0.267,2.886,0.166,1.435,1.435,3.381,3.111,3.111,3.796,2.432,4.17,1.43,2.621,1.5,0.439,2.0,3.353,3.351,1.655,1.655,33354.0,3.198,3.198,19100.0,2.623,11.107,2.053,11935.0,23628.0,4.032,787.0,67.847,3.668,1.407,3.517,3.969,2.028,2.028,12.267,50.125,0.131,149.808,11321.0,16.803,2.826,45.962,1.83,1.485,14.509,2.264,14.898,1.63,3.85,46.0,3.414,1.146,6.763,17.035,363.0,138.018,4.514,5.201,3.538,7.463,1.778,1.257,439.0
4.905,0.0,1.117,0.339,2.5,0.213,1.0,1.0,2.789,2.136,2.136,3.28,2.0,3.449,1.0,2.141,-0.256,0.564,0.709,2.735,2.715,1.0,1.0,13397.0,2.558,2.558,7460.0,2.0,6.139,1.5,4367.0,5825.0,3.499,431.0,45.469,3.183,0.882,2.925,3.486,-2.347,-2.347,10.174,32.614,0.177,90.527,4178.0,10.531,2.278,31.372,1.272,0.786,7.919,1.682,9.416,0.828,3.481,31.5,2.444,-1.38,6.29,10.82,199.0,86.49,4.065,4.749,3.102,5.816,1.429,0.69,317.0
4.304,0.0,1.9,0.289,2.751,0.184,1.246,1.246,3.227,2.698,2.698,3.509,2.226,3.964,1.219,1.946,0.846,0.503,1.711,3.076,3.101,1.618,1.618,19348.0,2.7,2.7,12239.0,2.584,9.249,1.814,8615.0,11801.0,3.899,571.0,52.435,3.5,1.411,3.377,3.849,1.372,1.372,9.857,42.77,0.136,127.81,8059.0,14.804,2.557,40.399,1.696,1.266,11.251,2.017,12.776,0.918,3.611,36.0,3.258,0.618,6.611,15.607,259.0,116.707,4.127,4.812,3.49,6.374,1.751,1.013,357.0
4.201,102.017,2.5,0.343,2.922,0.228,1.431,1.431,3.097,3.758,3.758,4.346,2.375,3.696,1.343,2.5,1.5,0.679,2.0,2.985,3.001,1.576,1.576,21499.0,2.917,2.917,12578.0,2.541,8.502,1.759,7709.0,19948.0,3.873,565.0,60.717,3.493,1.254,3.315,3.859,0.695,0.695,11.036,48.393,0.146,130.097,7458.0,15.009,2.654,43.392,1.757,1.46,11.568,2.019,13.135,1.5,3.75,41.5,3.414,0.528,6.79,15.353,261.0,135.295,4.36,5.047,3.405,5.526,1.656,1.014,425.0
4.004,0.0,1.314,0.343,2.781,0.217,1.283,1.283,3.293,2.959,2.959,3.611,2.277,3.573,1.224,2.172,0.107,0.584,0.991,3.043,3.058,1.427,1.427,16726.0,2.896,2.896,9765.0,2.397,7.774,1.815,5877.0,9071.0,3.753,525.0,50.313,3.395,0.949,3.25,3.704,-1.207,-1.207,10.243,38.543,0.158,108.634,5718.0,13.431,2.198,35.132,1.432,0.912,10.167,1.96,11.458,1.021,3.57,34.5,2.797,-0.718,6.479,12.86,245.0,102.637,4.19,4.875,3.262,6.086,1.629,0.947,335.0
4.004,0.0,2.18,0.266,2.5,0.164,1.072,1.072,3.128,2.621,2.621,3.491,2.0,4.004,1.0,2.32,1.031,0.427,1.952,3.08,3.092,1.377,1.377,21355.0,2.791,2.791,12789.0,2.314,8.384,1.5,8759.0,16595.0,3.81,677.0,54.554,3.454,1.191,3.271,3.779,1.225,1.225,11.007,41.408,0.14,123.709,8097.0,13.837,2.5,39.775,1.51,1.16,10.593,2.0,12.382,1.241,3.651,37.5,3.247,0.826,6.553,14.455,306.0,111.339,4.193,4.879,3.446,7.102,1.655,1.0,361.0
4.004,0.0,2.5,0.25,2.771,0.153,1.34,1.34,3.639,3.119,3.119,3.864,2.3,4.245,1.274,2.5,1.5,0.391,2.0,3.135,3.146,1.527,1.527,39063.0,2.874,2.874,20481.0,2.52,9.205,1.872,12013.0,20981.0,3.834,843.0,63.969,3.501,1.018,3.327,3.825,1.638,1.638,11.865,47.178,0.126,145.024,11226.0,16.089,2.587,44.359,1.806,1.028,13.009,2.055,14.247,1.5,3.807,44.0,3.282,0.987,6.673,15.309,386.0,126.72,4.401,5.088,3.526,7.98,1.655,1.0,470.0
4.004,0.0,2.141,0.331,2.5,0.206,1.0,1.0,3.034,2.136,2.136,3.283,2.0,3.549,1.0,2.268,0.811,0.545,1.4,2.889,2.922,1.0,1.0,14696.0,2.568,2.568,8372.0,2.0,6.424,1.5,4994.0,6732.0,3.558,480.0,48.001,3.236,0.771,3.137,3.53,-1.307,-1.307,10.503,36.056,0.17,97.136,4803.0,11.101,2.5,32.929,1.317,0.778,8.71,1.714,10.348,0.893,3.57,34.5,2.754,-0.863,6.33,11.294,223.0,89.546,4.115,4.8,3.162,6.131,1.473,0.72,325.0
4.004,113.907,1.93,0.305,2.502,0.187,1.171,1.171,3.24,2.726,2.726,3.57,2.175,3.855,1.171,2.0,0.658,0.479,1.577,3.19,3.184,1.453,1.453,18062.0,2.653,2.653,11914.0,2.438,9.021,1.485,8174.0,9852.0,3.884,670.0,49.051,3.49,1.411,3.461,3.823,0.364,0.364,8.942,41.455,0.155,124.101,7875.0,14.755,2.335,38.4,1.502,1.381,10.365,1.967,12.186,1.0,3.555,34.0,3.04,0.226,6.532,14.78,312.0,108.93,4.065,4.749,3.354,7.165,1.751,0.965,305.0
4.004,120.852,1.707,0.361,2.541,0.219,1.219,1.219,3.452,2.822,2.822,3.522,2.172,3.866,1.134,2.057,0.538,0.552,1.427,3.249,3.243,1.497,1.497,22227.0,2.529,2.529,13681.0,2.457,9.622,1.534,7887.0,6548.0,3.879,691.0,46.899,3.506,1.174,3.42,3.77,-0.427,-0.427,8.734,39.476,0.159,125.518,7980.0,15.843,2.121,34.588,1.498,1.06,10.986,1.946,12.827,0.954,3.526,33.0,2.775,-0.26,6.425,13.869,334.0,98.002,4.03,4.714,3.397,7.676,1.748,0.929,337.0
5.634,68.44,0.912,0.391,2.118,0.255,0.622,0.622,2.92,1.587,1.587,3.219,1.466,3.122,0.512,1.172,-0.601,0.719,0.475,2.784,2.79,0.759,0.759,10966.0,2.8,2.8,5598.0,1.709,6.834,0.927,2930.0,4448.0,3.512,290.0,42.26,3.152,0.837,2.977,3.43,-2.89,-2.89,9.193,31.189,0.201,76.14,2832.0,10.647,2.065,27.391,1.312,0.735,8.652,1.46,9.189,-0.295,3.384,28.5,2.347,-1.614,6.301,10.122,133.0,86.032,4.034,4.718,2.929,4.722,1.283,0.505,334.0
4.483,0.0,1.946,0.269,2.809,0.168,1.401,1.401,3.409,2.966,2.966,3.545,2.38,4.16,1.369,2.377,0.913,0.444,1.723,3.378,3.377,1.618,1.618,20928.0,2.7,2.7,13779.0,2.584,9.782,1.856,10248.0,12604.0,3.958,690.0,54.249,3.574,1.502,3.56,3.888,1.372,1.372,10.368,43.686,0.131,136.229,9534.0,15.589,2.5,41.571,1.612,1.352,11.324,2.0,13.382,1.108,3.664,38.0,3.247,0.618,6.603,16.196,312.0,115.579,4.143,4.828,3.501,7.075,1.751,1.0,349.0
4.052,300.018,2.737,0.237,3.046,0.149,1.555,1.555,3.575,4.333,4.333,4.528,2.523,4.499,1.502,2.988,1.785,0.398,2.269,3.411,3.41,1.882,1.882,54738.0,3.17,3.17,29306.0,2.871,11.983,2.318,18166.0,48770.0,4.164,1005.0,80.225,3.766,1.723,3.529,4.117,2.406,2.406,13.1,62.123,0.112,183.082,16784.0,18.747,3.019,55.622,1.961,1.694,15.103,2.513,16.79,2.156,4.007,54.0,3.727,1.5,6.987,19.96,453.0,168.549,4.663,5.352,3.546,7.783,1.867,1.485,544.0
4.004,131.307,2.533,0.314,2.916,0.195,1.546,1.546,3.343,3.774,3.774,4.191,2.504,3.937,1.421,2.607,1.472,0.513,1.981,3.083,3.189,1.572,1.572,42458.0,3.061,3.061,20618.0,2.519,7.98,2.02,10247.0,13910.0,3.746,710.0,61.879,3.373,1.413,3.475,3.783,0.226,0.226,11.055,46.225,0.14,142.966,9998.0,14.156,2.815,43.372,1.824,1.449,10.904,2.251,12.042,1.596,3.761,42.0,3.396,0.109,6.711,14.664,336.0,133.199,4.391,5.078,3.307,7.25,1.711,1.244,479.0
5.739,85.452,1.365,0.351,2.274,0.223,0.764,0.764,3.174,1.826,1.826,3.221,1.713,3.467,0.706,1.95,0.228,0.606,1.146,2.96,2.978,1.399,1.399,12007.0,2.792,2.792,7510.0,2.388,8.7,1.107,4633.0,6878.0,3.795,444.0,45.906,3.418,1.02,3.23,3.662,-1.425,-1.425,9.487,34.556,0.172,96.011,4525.0,13.39,2.118,31.464,1.407,0.951,10.188,1.483,11.121,0.726,3.481,31.5,2.621,-0.776,6.389,12.387,208.0,93.513,4.086,4.771,3.262,5.783,1.528,0.506,323.0
4.004,129.654,2.216,0.295,2.766,0.19,1.498,1.498,3.436,3.879,3.879,4.372,2.436,4.114,1.388,2.344,1.187,0.533,1.925,3.299,3.285,1.551,1.551,33846.0,2.906,2.906,18401.0,2.479,11.212,1.829,10759.0,14273.0,4.018,678.0,63.491,3.629,1.302,3.55,3.932,1.372,1.372,10.121,48.857,0.127,146.892,10253.0,18.136,2.645,42.862,1.612,1.329,14.383,2.146,15.241,1.263,3.784,43.0,3.261,0.927,6.751,16.672,314.0,134.477,4.391,5.078,3.426,6.587,1.691,1.09,485.0
4.75,85.007,1.311,0.37,2.5,0.239,1.0,1.0,2.973,2.21,2.21,3.524,1.984,3.351,0.983,2.312,-0.24,0.663,0.904,2.843,2.858,1.16,1.16,15144.0,2.782,2.782,8031.0,2.126,6.147,1.5,4408.0,6552.0,3.507,400.0,47.42,3.159,0.779,3.021,3.526,-1.608,-1.608,9.564,37.913,0.188,94.703,4274.0,10.738,2.48,34.621,1.393,0.71,8.947,1.948,10.182,0.95,3.526,33.0,2.604,-1.061,6.45,11.288,185.0,99.412,4.094,4.779,3.026,5.321,1.394,0.94,347.0
4.004,87.127,2.05,0.337,2.86,0.222,1.399,1.399,3.215,3.036,3.036,3.82,2.396,3.541,1.392,2.437,0.823,0.646,1.595,3.042,3.086,1.539,1.539,18106.0,3.063,3.063,10003.0,2.515,7.461,2.003,6086.0,15822.0,3.744,461.0,56.068,3.346,1.09,3.331,3.744,-0.505,-0.505,10.54,44.067,0.157,111.538,5731.0,12.575,2.675,40.686,1.544,1.055,10.617,2.175,11.648,1.33,3.664,38.0,3.246,-0.275,6.673,13.839,208.0,122.339,4.287,4.973,3.303,5.227,1.65,1.172,384.0
5.708,0.0,1.094,0.358,2.202,0.228,0.696,0.696,3.085,1.688,1.688,3.271,1.68,3.321,0.682,2.088,-0.271,0.618,0.621,2.799,2.771,1.074,1.074,12171.0,2.592,2.592,6530.0,2.049,6.885,1.036,3673.0,4825.0,3.541,359.0,43.37,3.199,0.618,2.922,3.468,-2.252,-2.252,9.799,31.221,0.19,83.531,3514.0,11.357,2.118,28.811,1.226,0.569,9.073,1.467,10.069,0.676,3.434,30.0,2.415,-1.175,6.275,10.471,165.0,84.126,4.025,4.71,3.043,5.346,1.401,0.508,329.0
4.004,98.882,2.017,0.275,2.67,0.17,1.214,1.214,3.191,2.822,2.822,3.592,2.211,3.814,1.207,2.5,0.789,0.442,1.535,3.001,3.044,1.356,1.356,16415.0,3.061,3.061,9947.0,2.346,7.767,1.708,6970.0,13846.0,3.774,568.0,52.281,3.419,1.078,3.368,3.712,-0.699,-0.699,10.789,39.811,0.163,110.199,6417.0,12.568,2.516,38.144,1.501,1.073,9.916,2.0,11.326,1.423,3.611,36.0,3.109,-0.376,6.575,13.985,253.0,109.518,4.201,4.887,3.349,6.521,1.638,1.0,315.0
5.699,0.0,1.05,0.395,2.373,0.259,0.881,0.881,2.821,2.3,2.3,3.546,1.858,3.171,0.859,1.133,-0.342,0.742,0.657,2.746,2.751,1.235,1.235,10319.0,2.879,2.879,5759.0,2.227,5.659,1.311,3256.0,5247.0,3.426,322.0,43.673,3.087,0.699,2.973,3.44,-2.07,-2.07,9.728,31.181,0.193,81.71,3170.0,9.816,2.162,30.311,1.376,0.718,8.184,1.625,9.254,-0.204,3.418,29.5,2.265,-1.202,6.34,10.288,149.0,88.974,4.047,4.732,2.801,4.774,1.387,0.638,320.0
5.768,0.0,1.172,0.338,2.5,0.212,1.0,1.0,2.95,2.275,2.275,3.414,2.0,3.481,1.0,2.153,-0.181,0.565,0.756,2.746,2.753,1.126,1.126,16340.0,2.638,2.638,8700.0,2.121,6.657,1.5,4854.0,6752.0,3.569,459.0,47.228,3.23,0.732,2.974,3.547,-1.959,-1.959,10.359,34.146,0.174,96.61,4676.0,11.657,2.296,32.273,1.377,0.723,9.476,1.679,10.509,0.91,3.512,32.5,2.476,-1.017,6.368,11.344,213.0,93.111,4.115,4.8,3.115,5.935,1.426,0.685,344.0
4.004,0.0,2.154,0.324,2.669,0.202,1.183,1.183,3.141,3.128,3.128,3.927,2.165,3.722,1.152,2.315,0.91,0.534,1.558,2.874,2.939,1.508,1.508,35176.0,2.995,2.995,16178.0,2.432,6.973,1.704,7566.0,10838.0,3.569,614.0,54.357,3.244,1.493,3.219,3.64,-0.508,-0.508,10.764,40.714,0.156,122.823,7414.0,12.389,2.5,38.161,1.693,1.408,8.54,2.0,9.81,1.109,3.624,36.5,3.154,-0.286,6.6,12.931,291.0,120.224,4.252,4.938,3.172,6.819,1.536,1.0,458.0
5.178,0.0,1.176,0.351,2.5,0.223,1.0,1.0,2.913,2.136,2.136,3.284,2.0,3.443,1.0,2.142,-0.109,0.605,0.799,2.735,2.753,1.201,1.201,15704.0,2.608,2.608,8446.0,2.189,6.251,1.5,4678.0,6660.0,3.496,428.0,47.153,3.18,1.064,2.985,3.51,-1.293,-1.293,10.372,34.48,0.178,95.846,4513.0,10.832,2.298,32.526,1.482,1.146,7.919,1.713,9.416,0.831,3.512,32.5,2.637,-0.702,6.385,11.198,199.0,93.279,4.115,4.8,3.099,5.687,1.427,0.718,353.0
4.108,0.0,2.166,0.283,2.838,0.18,1.515,1.515,3.24,3.814,3.814,4.185,2.464,4.155,1.431,2.238,1.132,0.492,1.952,3.074,3.104,1.697,1.697,32225.0,2.853,2.853,18127.0,2.587,9.544,1.879,11256.0,16804.0,3.872,710.0,57.352,3.502,1.43,3.376,3.879,2.136,2.136,10.166,47.937,0.123,147.889,10633.0,15.991,2.642,43.697,1.65,1.402,12.476,2.108,14.187,1.221,3.689,39.0,3.441,1.0,6.706,16.436,326.0,129.564,4.205,4.89,3.42,6.833,1.784,1.087,424.0
4.004,85.572,2.023,0.323,2.789,0.21,1.164,1.164,3.256,2.989,2.989,3.937,2.109,3.531,1.077,2.161,0.779,0.589,1.466,2.931,2.923,1.489,1.489,19820.0,3.128,3.128,10221.0,2.417,8.629,1.596,5771.0,14755.0,3.786,476.0,53.58,3.351,1.024,3.185,3.726,-0.718,-0.718,10.469,43.661,0.16,106.544,5431.0,14.239,2.6,36.654,1.491,0.959,11.678,1.97,12.155,1.112,3.624,36.5,3.198,-0.361,6.655,13.593,214.0,119.534,4.27,4.956,3.26,5.461,1.627,0.957,418.0
5.561,75.495,0.738,0.37,2.174,0.237,1.0,1.0,2.794,2.275,2.275,3.414,2.0,3.243,1.0,1.398,-0.753,0.653,0.313,2.735,2.722,1.015,1.015,12595.0,2.707,2.707,6494.0,2.018,5.688,1.141,3532.0,5179.0,3.408,359.0,41.171,3.068,0.841,2.925,3.441,-2.511,-2.511,8.707,33.018,0.189,82.847,3391.0,9.851,1.634,30.119,1.347,0.735,7.741,1.342,8.826,0.08,3.367,28.0,2.269,-1.197,6.312,10.329,164.0,87.924,3.951,4.635,2.913,5.128,1.446,0.378,311.0
4.004,233.82,2.467,0.291,3.019,0.184,1.524,1.524,3.472,4.278,4.278,4.427,2.451,3.876,1.395,2.621,1.397,0.499,2.047,3.198,3.158,1.725,1.725,35840.0,3.219,3.219,18268.0,2.626,11.538,2.262,9975.0,26703.0,4.038,673.0,67.576,3.622,1.195,3.354,3.943,1.058,1.058,11.903,50.423,0.142,140.881,9538.0,17.969,2.954,44.242,1.673,1.287,16.045,2.425,15.163,1.612,3.807,44.0,3.601,0.598,6.847,16.461,311.0,150.239,4.538,5.226,3.399,6.733,1.71,1.383,544.0
4.004,128.578,2.5,0.26,2.771,0.16,1.405,1.405,3.275,3.588,3.588,4.129,2.353,4.137,1.322,2.557,1.5,0.415,2.0,3.061,3.073,1.483,1.483,33340.0,2.847,2.847,18521.0,2.449,9.394,1.826,11467.0,23371.0,3.875,772.0,63.027,3.523,1.179,3.318,3.853,1.266,1.266,11.433,47.679,0.13,143.916,10756.0,16.194,2.671,43.024,1.708,1.208,12.769,2.176,14.044,1.58,3.773,42.5,3.414,0.641,6.725,15.576,353.0,131.653,4.407,5.094,3.306,7.618,1.633,1.154,458.0
4.004,0.0,1.9,0.288,2.809,0.183,1.577,1.577,3.425,4.019,4.019,4.249,2.538,3.997,1.505,1.946,0.846,0.502,1.711,3.09,3.108,1.618,1.618,23971.0,2.856,2.856,14291.0,2.584,9.733,1.856,9356.0,13148.0,3.933,592.0,54.509,3.526,1.395,3.374,3.883,1.372,1.372,10.013,44.954,0.131,134.295,8799.0,15.861,2.562,41.393,1.697,1.261,12.177,2.017,13.475,0.918,3.638,37.0,3.258,0.618,6.666,16.089,270.0,123.899,4.174,4.86,3.491,6.474,1.751,1.014,392.0
5.672,88.843,1.124,0.364,2.534,0.234,1.008,1.008,3.26,2.659,2.659,3.793,2.012,3.411,1.003,1.726,-0.14,0.649,0.724,2.972,2.96,1.514,1.514,15825.0,2.958,2.958,8792.0,2.442,8.197,1.484,4919.0,8007.0,3.728,440.0,49.11,3.357,0.836,3.241,3.657,-1.286,-1.286,9.948,37.524,0.166,101.144,4821.0,14.417,1.947,33.007,1.466,0.885,11.128,1.403,11.548,0.637,3.526,33.0,2.77,-0.652,6.491,12.3,206.0,104.197,4.186,4.871,3.103,5.54,1.484,0.445,368.0
4.004,0.0,1.0,0.324,2.382,0.2,0.848,0.848,3.098,1.959,1.959,3.302,1.706,3.524,0.714,1.157,-0.125,0.521,0.821,2.797,2.77,1.0,1.0,13779.0,2.658,2.658,7657.0,2.0,7.969,1.132,4618.0,5057.0,3.632,442.0,40.952,3.333,0.791,2.925,3.536,-1.708,-1.708,9.223,36.053,0.168,91.352,4379.0,12.402,1.833,28.824,1.151,0.706,9.508,1.49,10.582,0.0,3.401,29.0,2.475,-0.732,6.279,11.664,203.0,83.61,3.932,4.615,3.091,6.094,1.366,0.537,285.0
4.004,0.0,2.158,0.36,2.853,0.232,1.333,1.333,2.963,2.947,2.947,3.596,2.319,3.523,1.306,2.345,0.686,0.646,1.334,3.019,2.996,1.414,1.414,17434.0,2.869,2.869,9758.0,2.382,6.952,1.914,5556.0,7477.0,3.632,460.0,51.59,3.3,1.025,3.257,3.621,-0.516,-0.516,10.452,40.015,0.162,107.471,5422.0,12.324,2.652,35.784,1.414,1.103,9.167,1.911,10.775,1.014,3.624,36.5,2.838,-0.307,6.488,12.32,216.0,103.455,4.208,4.894,3.196,5.684,1.418,0.91,372.0
