pXC50,IC3,IC4,Eig10_EA.dm.,Eig09_EA.dm.,Eig08_EA.dm.,D.Dtr05,RBN,MATS3s,N.074,nRCONH2,CATS2D_05_AP,CATS2D_02_AP,BLTA96,BLTD48,BLTF96,MLOGP,nArC.N,NdsN,SdsN,MLOGP2,CATS2D_08_DP,CATS2D_07_PN,CATS2D_08_AP,CATS2D_07_PL,P_VSA_p_3,P_VSA_v_3,CATS2D_06_LL,CATS2D_06_PL,CATS2D_05_PL,CATS2D_03_PL,CATS2D_00_DD,CATS2D_00_DP,CATS2D_00_PP,NsNH2,SM05_EA.dm.,P_VSA_s_4,SsCH3,CATS2D_09_DN,GNar,NsCH3,P_VSA_LogP_1,Eta_F_A,MATS2s,CATS2D_09_PL,DLS_01,Eta_betaP,CATS2D_05_DA,S3K,ECC,CATS2D_06_DA,nCsp2,CATS2D_09_AA,HVcpx,X2A,IDE,AECC,CATS2D_06_DP,DECC,P_VSA_LogP_2,SpMin8_Bh.v.,TIC3,CSI,TPSA.NO.,UNIP,ATSC1i,MATS3e,GATS1i,nBM,Uc,ATSC1m,ATS1i,LLS_02,ON0V,MATS8s,H.047,nCsp3,SdO,VvdwMG,Vx,P_VSA_i_3,CATS2D_03_DN,Eig04_EA.ri.,Eig04_EA,SM12_AEA.bo.,Eig11_AEA.dm.,CATS2D_09_DP,SpMin8_Bh.m.,ATSC5m,ATS2i,P_VSA_p_2,P_VSA_MR_6,Eig02_EA.dm.,DLS_07,ATSC5e,Chi0_EA.dm.,Eta_sh_p,Eig04_AEA.ri.,Eig06_EA.dm.,SpMax7_Bh.e.,GMTIV,ATS2e,P_VSA_MR_1,nBT,DLS_05,CATS2D_08_AN,MDDD,ICR,Dz,ATSC3m,IC1,H.,Chi0_EA.ed.,SpMin7_Bh.v.,Eig06_EA.bo.,Chi1_EA.ed.,Eig04_EA.bo.,SM14_AEA.ri.,X1sol,IVDM,P_VSA_v_2,ATS4s,X1,IDDM,IDM,SpMin7_Bh.p.,SpMax8_Bh.v.,O.058,BID,nSK,Psi_e_A,Psi_i_A,AMR,XMOD
4.943,5.309,5.469,0.0,0.0,0.0,63.274,8,-0.026,0,0,0,0,-3.57,-3.54,-3.38,2.341,0,0,0.0,5.482,0,0,0,0,151.866,151.866,7,0,0,0,0,0,0,0,4.173,92.477,1.871,1,2.013,1,7.19,1.026,0.142,0,1.0,19.0,1,5.265,335.0,1,17,1,3.499,0.293,3.663,11.552,0,1.843,39.456,1.261,265.438,703.0,111.29,117.0,0.718,0.039,1.096,19,4.322,9.327,4.112,1.0,8.95,-0.184,15,4,36.729,208.254,499.9,318.227,0,2.464,2.463,2.463,1.532,0,1.221,29.695,4.63,170.925,116.212,2.375,1.0,0.727,15.866,0.132,3.468,0.0,3.141,32668.0,4.494,176.567,52,0.5,1,27.976,2.945,63.5,25.369,3.792,42.0,11.779,1.291,2.298,5.538,3.053,3.053,14.594,4.78,170.925,6.09,13.99,4.829,8.424,1.31,2.806,3,3.408,29,8.052,2.552,111.743,93.512
4.959,5.594,5.848,0.0,0.074,0.22,137.543,18,-0.084,0,0,0,0,-2.77,-2.79,-2.7,1.544,0,0,0.0,2.385,0,0,0,0,178.145,178.145,7,1,3,1,1,1,1,1,5.298,129.634,7.089,0,1.929,4,35.301,1.131,0.134,1,0.25,21.5,4,11.871,714.0,7,19,0,3.845,0.31,4.064,15.522,1,2.217,102.137,1.677,509.051,1477.0,192.71,248.0,1.279,-0.039,1.328,21,4.459,20.162,4.7,0.5,16.7,0.005,13,15,64.854,341.546,825.133,626.71,1,2.769,2.809,2.809,2.06,1,1.679,60.2,5.301,283.123,127.637,2.341,0.0,1.602,26.421,0.206,3.797,0.457,3.559,94463.0,5.122,270.735,93,1.0,0,59.435,3.287,101.5,55.323,3.623,49.5,17.841,1.728,2.925,8.478,3.24,3.24,21.767,5.42,283.123,6.678,21.767,5.496,9.791,1.732,3.286,5,3.853,46,8.045,2.545,171.348,136.796
5.921,5.775,6.043,0.094,0.254,0.32,154.921,19,-0.085,0,0,0,0,-3.69,-3.66,-3.48,2.462,0,0,0.0,6.064,0,0,0,0,219.036,219.036,7,0,0,0,0,0,0,0,5.309,168.504,10.299,0,1.957,6,52.094,1.213,0.126,0,0.5,25.5,4,11.135,853.0,8,23,0,3.935,0.298,4.159,16.404,0,2.365,54.353,1.702,594.796,1793.0,169.93,303.0,1.447,-0.021,1.369,26,4.755,22.857,4.821,0.63,19.733,0.015,21,17,67.096,385.852,933.239,720.879,1,2.907,3.005,3.005,2.198,0,1.699,75.685,5.441,253.35,168.528,2.341,0.0,1.795,28.701,0.205,3.981,0.666,3.618,125094.0,5.255,364.904,106,1.0,0,70.056,3.335,113.5,61.078,3.612,49.5,20.108,1.799,3.022,9.379,3.257,3.257,24.716,5.599,253.35,6.818,24.716,5.675,10.144,1.798,3.332,5,3.973,52,7.931,2.431,197.469,154.971
5.201,5.732,6.008,0.021,0.162,0.277,151.048,18,-0.074,0,0,0,0,-3.52,-3.5,-3.34,2.291,0,0,0.0,5.248,0,0,0,1,210.64,210.64,7,3,4,1,1,1,1,1,5.309,160.108,8.637,0,1.956,5,43.697,1.208,0.125,1,0.25,25.5,4,10.879,836.0,8,23,0,3.924,0.299,4.16,16.392,1,2.4,87.25,1.7,573.227,1760.0,183.92,295.0,1.407,-0.026,1.315,26,4.755,21.979,4.794,0.63,18.817,0.009,18,16,66.518,376.26,909.834,685.565,1,2.907,3.005,3.005,2.198,0,1.698,71.502,5.403,268.236,160.132,2.341,0.0,1.718,27.37,0.206,3.981,0.666,3.606,122109.0,5.223,329.591,103,1.0,0,69.188,3.332,111.5,59.575,3.655,49.0,19.587,1.77,3.01,9.228,3.251,3.251,24.178,5.569,268.236,6.799,24.178,5.646,10.085,1.769,3.318,5,3.954,51,7.969,2.469,192.694,151.474
4.562,5.094,5.257,0.0,0.0,0.0,60.203,6,-0.025,0,0,0,0,-3.57,-3.54,-3.38,2.341,0,0,0.0,5.482,0,0,0,0,126.672,126.672,8,0,0,0,0,0,0,0,4.173,102.937,3.422,1,1.993,2,17.65,1.081,0.147,0,1.0,19.0,1,4.496,292.0,1,17,1,3.363,0.293,3.568,10.429,0,1.673,36.022,1.271,249.611,611.0,111.29,108.0,0.699,0.059,1.161,19,4.322,9.261,4.098,1.0,9.117,-0.154,10,4,36.591,197.123,472.741,318.227,0,2.47,2.469,2.469,1.309,0,1.222,27.654,4.626,170.925,109.022,1.061,1.0,0.808,14.119,0.179,3.474,0.0,3.141,27511.0,4.478,188.338,51,0.5,1,24.77,2.727,61.5,24.745,3.685,42.9,10.803,1.3,2.298,5.08,3.131,3.131,13.363,4.714,170.925,6.145,13.363,4.781,8.325,1.31,2.806,3,3.375,28,8.089,2.589,103.403,83.713
4.409,5.195,5.532,0.0,0.0,0.0,102.128,3,-0.012,1,0,0,0,-6.73,-6.55,-6.07,5.505,1,1,5.124,30.301,0,0,0,0,167.686,167.686,18,0,0,0,0,0,0,0,0.0,133.487,1.935,0,2.23,1,8.825,1.148,-0.001,0,0.75,25.5,1,3.082,303.0,2,23,0,3.175,0.264,3.33,9.469,0,1.252,2.535,1.265,270.158,687.0,58.86,111.0,0.844,-0.052,0.986,28,4.858,8.662,4.195,0.75,9.86,0.06,13,3,0.0,212.924,511.296,223.651,0,2.522,2.592,2.592,1.365,0,1.232,27.335,4.738,68.796,151.671,0.0,1.0,0.223,18.385,0.051,3.567,0.0,3.087,32955.0,4.591,215.069,57,0.5,0,25.77,2.561,68.0,24.184,3.534,38.5,13.01,1.282,2.721,6.158,3.539,3.539,15.293,4.952,83.756,6.053,15.704,4.974,8.76,1.299,2.804,0,3.504,32,7.656,2.156,124.245,97.358
4.93,4.469,4.546,0.0,0.0,0.0,0.0,4,0.052,0,0,0,0,-5.48,-5.36,-5.01,4.255,0,0,0.0,18.105,0,0,0,0,91.302,91.302,11,0,0,0,0,0,0,0,0.0,56.857,0.0,0,2.175,0,0.0,0.761,0.2,0,0.75,13.0,2,3.014,260.0,0,12,0,3.243,0.272,3.417,9.63,0,1.402,35.324,1.238,232.384,593.0,66.4,98.0,0.699,0.014,1.027,13,3.807,11.423,4.159,0.75,9.033,-0.19,8,11,24.648,192.719,461.993,363.709,0,2.541,2.546,2.546,1.234,0,1.267,31.96,4.82,110.984,73.989,1.058,1.0,0.564,8.216,0.078,3.545,0.0,3.228,19430.0,4.664,270.735,56,0.5,0,19.778,2.652,57.5,34.953,3.263,48.1,10.359,1.364,2.32,4.962,2.927,2.927,13.012,4.683,110.984,6.057,13.012,4.734,8.219,1.39,2.88,2,3.341,27,7.731,2.231,102.928,80.256
5.45,4.953,4.983,0.0,0.0,0.0,81.214,5,0.03,0,0,0,0,-5.28,-5.16,-4.83,4.046,0,0,0.0,16.374,0,0,0,0,103.181,103.181,15,0,0,0,0,0,0,0,4.19,59.982,0.0,0,2.171,0,0.0,0.848,0.149,0,1.0,14.5,3,3.958,358.0,0,13,0,3.383,0.269,3.578,10.529,0,1.526,45.623,1.489,326.891,811.0,86.71,134.0,0.928,0.051,1.176,14,3.907,14.659,4.401,0.75,11.483,0.049,11,15,38.792,241.15,580.166,471.251,0,2.646,2.645,2.645,1.675,0,1.562,42.607,5.084,139.253,78.694,1.203,1.0,0.905,15.058,0.083,3.647,0.0,3.228,35864.0,4.919,306.049,71,0.5,0,30.848,2.719,73.0,45.707,3.278,48.5,13.062,1.489,2.545,6.211,3.25,3.25,16.405,5.015,139.253,6.376,16.405,5.063,8.91,1.445,3.054,3,3.561,34,7.757,2.257,127.989,101.733
6.05,5.55,5.603,0.0,0.0,0.0,459.332,11,0.029,0,0,0,0,-6.52,-6.35,-5.89,5.292,0,0,0.0,28.007,0,0,0,0,164.971,164.971,19,0,0,0,0,0,0,0,3.114,103.381,0.0,0,2.219,0,0.0,1.213,0.118,0,0.0,33.0,9,6.971,807.0,4,24,1,3.872,0.273,4.111,15.226,0,2.248,73.88,1.542,499.473,1851.0,224.9,301.0,1.531,0.016,1.018,35,5.17,16.926,4.766,0.25,15.9,0.022,13,13,42.432,349.695,845.017,440.339,0,2.806,2.851,2.851,2.105,0,1.562,54.821,5.356,295.852,129.705,1.058,0.0,1.25,19.657,0.04,3.836,0.0,3.61,151799.0,5.194,346.018,98,0.5,0,70.87,3.23,115.5,50.156,4.045,41.1,21.286,1.618,3.445,10.26,3.651,3.651,25.86,5.678,295.852,6.638,25.86,5.703,10.204,1.633,3.303,3,3.992,53,7.75,2.25,195.384,162.888
4.301,5.195,5.525,0.0,0.0,0.0,72.127,6,0.052,1,0,0,0,-5.1,-4.99,-4.68,3.865,1,1,5.025,14.941,0,0,1,1,175.253,175.253,23,3,3,1,1,1,1,1,3.832,143.966,4.137,0,2.103,2,17.65,1.087,0.027,0,1.0,23.5,0,4.97,424.0,1,21,0,3.512,0.28,3.677,11.778,0,1.636,61.207,1.317,353.276,922.0,87.79,153.0,0.973,0.106,1.168,21,4.459,14.487,4.424,0.75,12.483,0.151,17,9,26.66,261.615,630.1,391.652,0,2.615,2.626,2.626,1.705,1,1.417,44.808,5.022,121.108,150.427,1.958,1.0,0.425,24.619,0.12,3.625,0.076,3.322,40642.0,4.85,282.506,72,0.5,0,35.778,2.913,76.0,39.976,3.485,47.1,14.379,1.54,2.634,6.85,3.144,3.144,17.419,5.099,121.108,6.307,17.419,5.142,9.077,1.537,3.012,2,3.616,36,7.685,2.185,141.619,107.31
6.013,5.491,5.639,0.0,0.035,0.148,0.0,8,-0.169,0,0,0,0,-3.33,-3.31,-3.17,2.098,0,0,0.0,4.4,0,0,0,0,203.299,203.299,11,0,0,0,0,0,0,0,4.018,159.33,8.337,0,1.957,5,42.491,1.288,0.2,0,0.5,28.0,4,9.074,603.0,1,22,2,3.681,0.305,3.93,13.705,0,1.881,78.202,1.52,444.734,1260.0,153.78,213.0,1.204,-0.141,1.36,24,4.644,19.182,4.587,0.75,15.783,-0.112,18,10,75.782,319.175,770.548,533.339,0,2.763,2.818,2.818,2.201,0,1.5,55.277,5.189,218.454,157.551,1.931,0.5,1.205,37.68,0.216,3.802,0.63,3.47,88137.0,5.025,258.964,84,0.5,0,55.618,3.055,96.5,46.34,3.725,45.7,16.206,1.647,3.176,7.794,3.504,3.504,21.519,5.344,218.454,6.7,20.592,5.427,9.658,1.647,3.188,6,3.81,44,8.057,2.557,166.483,138.246
6.432,5.456,5.546,0.0,0.0,0.035,0.0,8,-0.038,0,0,0,0,-4.73,-4.64,-4.36,3.497,0,0,0.0,12.226,0,0,0,0,165.777,165.777,11,0,0,0,0,0,0,0,4.018,115.642,8.968,0,1.987,5,46.184,1.035,0.138,0,0.75,19.0,5,8.034,524.0,1,16,0,3.58,0.297,3.792,12.78,0,1.72,74.469,1.536,452.825,1100.0,116.84,183.0,1.179,-0.016,1.4,16,4.087,18.89,4.612,0.88,16.117,-0.095,13,16,52.436,306.036,738.488,570.653,0,2.756,2.799,2.799,1.939,0,1.52,60.706,5.26,168.736,113.163,1.931,1.0,1.094,33.126,0.199,3.787,0.265,3.426,58263.0,5.07,329.591,86,1.0,0,48.997,2.997,89.0,51.331,3.48,50.6,15.608,1.604,2.952,7.389,3.179,3.179,19.446,5.257,168.736,6.582,19.446,5.325,9.465,1.618,3.135,4,3.742,41,7.835,2.335,156.947,121.834
5.886,5.533,5.853,0.0,0.035,0.148,0.0,9,-0.103,0,0,0,0,-4.48,-4.41,-4.15,3.248,0,0,0.0,10.549,0,0,0,0,247.576,247.576,18,0,0,0,0,0,0,0,4.018,198.87,9.11,0,1.994,5,44.126,1.367,0.178,0,0.5,34.0,4,9.133,804.0,1,28,2,3.893,0.295,4.144,16.08,0,2.237,78.202,1.645,503.541,1710.0,153.78,284.0,1.325,-0.064,1.278,30,4.954,20.928,4.7,0.63,17.617,-0.117,19,10,79.771,360.554,871.512,580.423,0,2.816,2.844,2.844,2.378,0,1.552,65.887,5.293,218.454,193.002,1.931,0.5,1.375,39.999,0.189,3.837,0.63,3.64,123733.0,5.133,306.049,95,0.5,0,68.669,3.294,108.5,52.503,3.662,45.1,18.761,1.693,3.263,8.957,3.504,3.504,24.429,5.539,218.454,6.872,23.608,5.616,10.012,1.677,3.273,6,3.935,50,7.977,2.477,191.302,155.284
6.0,5.546,5.696,0.0,0.035,0.148,133.25,8,-0.118,0,0,0,0,-5.01,-4.91,-4.6,3.78,0,0,0.0,14.286,0,0,0,0,192.201,192.201,11,0,0,0,0,0,0,0,4.018,152.14,7.548,0,2.037,4,35.301,1.271,0.121,0,0.5,29.5,5,8.124,650.0,1,23,2,3.75,0.295,3.991,14.444,0,2.015,79.808,1.519,443.715,1394.0,174.1,225.0,1.261,-0.064,1.214,27,4.807,15.764,4.612,0.63,15.383,-0.1,15,9,53.324,313.981,757.874,453.713,0,2.758,2.802,2.802,2.201,0,1.449,51.731,5.178,242.154,150.361,1.931,0.5,1.237,40.664,0.159,3.789,0.63,3.472,95797.0,5.003,223.651,84,0.5,0,58.77,3.172,98.5,41.962,3.844,43.8,17.421,1.621,3.175,8.376,3.482,3.482,21.463,5.405,242.154,6.603,21.463,5.459,9.718,1.642,3.189,4,3.832,45,7.917,2.417,171.023,135.141
6.658,5.544,5.632,0.0,0.0,0.0,116.678,8,-0.06,0,0,0,0,-5.64,-5.51,-5.13,4.406,0,0,0.0,19.411,0,0,0,0,152.565,152.565,13,0,0,0,0,0,0,0,4.018,104.759,7.729,0,2.052,4,35.301,1.016,0.15,0,0.25,21.5,5,8.142,558.0,2,16,0,3.626,0.295,3.857,12.977,0,1.796,77.004,1.529,471.249,1200.0,145.0,201.0,1.308,-0.02,1.268,20,4.392,19.296,4.663,0.5,16.133,-0.051,10,16,40.742,314.9,760.116,522.737,0,2.699,2.733,2.733,1.957,0,1.513,61.208,5.296,198.998,95.089,1.931,0.5,1.087,29.862,0.149,3.723,0.148,3.484,69581.0,5.099,320.148,89,1.0,0,54.303,3.007,93.0,52.489,3.609,49.4,16.76,1.597,2.876,8.077,3.252,3.252,20.553,5.344,198.998,6.544,20.553,5.394,9.601,1.631,3.22,3,3.788,43,7.738,2.238,165.774,128.691
7.244,5.834,6.254,0.25,0.363,0.43,191.404,22,-0.107,0,1,1,1,-2.62,-2.64,-2.57,1.393,0,0,0.0,1.941,1,1,2,1,255.071,255.071,13,3,2,1,1,1,1,1,5.2,187.143,5.009,1,1.99,3,26.476,1.364,0.145,1,0.25,34.5,7,14.425,1065.0,5,31,2,3.974,0.303,4.252,17.177,1,2.274,140.264,1.756,670.928,2249.0,250.91,383.0,1.65,-0.072,1.253,34,5.129,23.673,4.941,0.38,20.617,0.067,22,15,92.48,442.957,1072.57,747.626,1,2.901,2.956,2.956,2.727,1,1.723,77.676,5.519,369.434,211.283,2.189,0.0,2.29,34.304,0.159,3.941,1.9,3.656,229920.0,5.355,317.82,119,1.0,1,100.344,3.402,136.5,67.119,3.766,46.1,24.295,1.862,3.225,11.579,3.291,3.291,29.572,5.866,369.434,6.95,29.572,5.926,10.676,1.853,3.432,7,4.145,62,8.047,2.547,229.121,185.645
6.509,5.754,6.069,0.25,0.363,0.43,189.617,24,-0.122,0,1,1,1,-2.16,-2.2,-2.18,0.93,0,0,0.0,0.864,1,1,2,1,236.042,236.042,10,3,2,1,1,1,1,1,5.304,168.19,5.013,1,1.962,3,26.476,1.291,0.147,1,0.25,30.5,7,16.756,1075.0,5,27,2,4.028,0.312,4.292,17.917,1,2.3,145.333,1.774,661.682,2237.0,250.91,370.0,1.64,-0.084,1.317,29,4.907,24.598,4.937,0.5,20.45,0.067,20,17,91.486,437.02,1058.09,771.168,1,2.8,2.844,2.844,2.698,1,1.762,77.951,5.526,369.434,187.184,2.189,0.0,2.24,36.906,0.164,3.831,1.907,3.673,208053.0,5.353,341.362,118,1.0,1,101.7,3.437,132.5,68.841,3.661,47.8,23.67,1.864,3.135,11.36,3.291,3.291,28.572,5.818,369.434,6.904,28.572,5.875,10.576,1.858,3.436,7,4.113,60,8.06,2.56,221.821,179.645
6.041,5.802,6.109,0.25,0.363,0.43,193.862,25,-0.115,0,1,1,1,-2.32,-2.36,-2.32,1.093,0,0,0.0,1.195,1,1,2,1,238.576,238.576,11,3,2,1,1,1,1,1,5.304,168.19,5.017,1,1.963,3,26.476,1.277,0.149,1,0.25,30.5,7,17.351,1146.0,5,27,2,4.083,0.312,4.35,18.787,1,2.408,147.867,1.809,684.603,2385.0,250.91,385.0,1.678,-0.076,1.321,29,4.907,25.501,4.961,0.5,20.95,0.069,20,18,91.575,446.613,1081.49,794.711,1,2.8,2.844,2.844,2.715,1,1.83,80.103,5.555,369.434,187.184,2.189,0.0,2.27,38.474,0.161,3.831,1.907,3.689,216814.0,5.38,364.904,121,1.0,1,107.243,3.508,134.5,71.085,3.642,48.3,24.156,1.866,3.135,11.589,3.291,3.291,29.072,5.843,369.434,6.915,29.072,5.897,10.62,1.862,3.46,7,4.129,61,8.042,2.542,226.422,182.645
7.745,5.796,6.075,0.14,0.271,0.343,141.691,18,-0.065,0,1,1,1,-1.1,-1.2,-1.28,-0.126,0,0,0.0,0.016,2,1,2,2,164.389,164.389,4,4,3,1,2,2,2,2,5.135,114.68,3.309,1,1.935,2,17.222,1.236,0.104,4,0.25,23.0,5,11.004,725.0,8,20,2,3.869,0.301,4.053,15.426,1,2.222,140.264,1.712,521.638,1498.0,229.81,252.0,1.312,0.012,1.367,22,4.524,19.312,4.703,0.5,15.733,0.091,18,13,77.138,342.615,827.741,593.77,1,2.697,2.721,2.721,2.098,1,1.691,65.486,5.286,333.289,138.251,2.024,0.0,1.841,26.335,0.191,3.715,1.899,3.538,106091.0,5.104,329.591,92,1.0,1,61.321,3.314,104.5,52.996,3.745,47.8,18.597,1.731,2.897,8.699,3.209,3.209,22.442,5.458,333.289,6.718,22.442,5.527,9.856,1.743,3.305,6,3.874,47,8.149,2.649,172.447,141.637
7.824,6.085,6.254,0.303,0.423,0.624,197.462,23,-0.117,0,1,1,1,-2.69,-2.71,-2.63,1.458,0,0,0.0,2.126,1,1,2,1,291.495,291.495,11,3,2,1,1,1,1,1,5.213,189.187,6.288,1,1.946,4,34.872,1.345,0.15,1,0.25,32.0,6,16.554,1163.0,6,29,2,4.067,0.309,4.33,18.758,1,2.345,125.377,1.777,705.877,2416.0,242.12,389.0,1.642,-0.089,1.342,30,4.954,23.674,4.943,0.5,21.126,0.078,24,16,92.41,452.018,1094.68,810.317,1,2.826,2.881,2.881,2.742,1,1.747,80.602,5.529,354.548,189.605,2.189,0.0,2.427,36.855,0.199,3.865,1.905,3.67,243066.0,5.359,341.362,119,1.0,1,106.626,3.474,136.833,69.381,3.919,46.6,23.959,1.864,3.166,11.45,3.354,3.354,29.682,5.856,354.548,6.951,29.394,5.922,10.669,1.856,3.448,7,4.145,62,8.078,2.578,232.69,187.962
6.854,5.96,6.207,0.25,0.363,0.43,193.712,23,-0.12,0,1,1,1,-2.61,-2.63,-2.56,1.377,0,0,0.0,1.896,1,1,2,1,289.458,289.458,11,3,2,1,1,1,1,1,5.2,177.667,5.0,1,1.954,3,26.476,1.294,0.154,1,0.25,32.0,7,17.119,1144.0,5,29,2,4.073,0.312,4.334,18.754,1,2.381,140.264,1.761,673.522,2379.0,250.91,383.0,1.605,-0.093,1.28,30,4.954,21.979,4.918,0.5,20.176,0.069,21,15,91.501,446.007,1080.02,735.855,1,2.8,2.844,2.844,2.727,1,1.725,74.06,5.494,369.434,180.763,2.189,0.0,2.287,35.948,0.203,3.831,1.9,3.669,239183.0,5.329,306.049,116,1.0,1,105.727,3.484,134.25,73.376,3.9,46.0,23.756,1.863,3.135,11.395,3.291,3.291,29.544,5.837,369.434,6.896,28.966,5.898,10.621,1.855,3.44,7,4.129,61,8.074,2.574,230.612,190.38
6.854,5.971,6.239,0.363,0.43,0.86,197.841,25,-0.125,0,1,1,1,-1.9,-1.96,-1.96,0.67,0,0,0.0,0.449,1,1,2,1,242.692,242.692,10,3,2,1,1,1,1,1,5.304,169.597,6.579,1,1.955,4,37.359,1.305,0.143,1,0.25,31.0,7,17.207,1215.0,5,27,2,4.119,0.31,4.381,19.597,1,2.455,145.333,1.776,710.57,2525.0,260.14,397.0,1.684,-0.096,1.347,29,4.907,25.544,4.971,0.5,21.533,0.089,22,18,91.728,450.609,1091.25,805.711,1,2.8,2.844,2.844,2.727,1,1.757,81.409,5.564,380.434,193.835,2.189,0.0,2.313,41.22,0.177,3.831,1.907,3.675,234731.0,5.391,364.904,122,1.0,1,109.898,3.507,137.5,70.145,3.726,47.9,24.254,1.864,3.135,11.534,3.291,3.291,29.504,5.862,380.434,6.936,29.504,5.921,10.665,1.859,3.438,7,4.145,62,8.06,2.56,228.284,186.351
5.886,5.508,5.754,0.0,0.035,0.148,0.0,9,-0.094,0,0,0,0,-4.3,-4.24,-4.0,3.073,0,0,0.0,9.442,0,0,0,0,245.041,245.041,17,0,0,0,0,0,0,0,4.018,199.521,7.478,0,2.005,4,35.301,1.369,0.172,0,0.5,34.0,4,9.08,785.0,1,28,2,3.885,0.296,4.126,16.02,0,2.224,78.202,1.645,484.739,1673.0,153.78,272.0,1.286,-0.067,1.273,30,4.954,19.926,4.669,0.63,16.7,-0.114,20,9,79.14,350.962,848.106,556.881,0,2.796,2.837,2.837,2.201,0,1.501,60.043,5.254,218.454,199.293,1.931,0.5,1.238,38.844,0.171,3.827,0.63,3.626,120132.0,5.1,282.506,92,0.5,0,67.155,3.297,106.5,51.319,3.646,44.3,18.59,1.683,3.177,8.901,3.504,3.504,24.018,5.515,218.454,6.833,23.197,5.585,9.955,1.672,3.273,6,3.915,49,7.993,2.493,186.261,152.82
7.187,5.96,6.207,0.25,0.363,0.43,193.712,23,-0.115,0,1,1,1,-2.44,-2.47,-2.42,1.214,0,0,0.0,1.475,1,1,2,1,249.57,249.57,10,3,2,1,1,1,1,1,5.2,177.667,4.967,1,1.954,3,26.476,1.344,0.141,1,0.25,32.0,7,16.794,1144.0,5,29,2,4.073,0.312,4.334,18.754,1,2.381,140.264,1.762,673.522,2379.0,250.91,383.0,1.676,-0.097,1.234,30,4.954,23.002,4.922,0.5,20.176,0.087,21,15,91.346,435.291,1053.87,735.855,1,2.8,2.844,2.844,2.727,1,1.726,74.284,5.498,369.434,186.829,2.189,0.0,2.354,35.932,0.173,3.831,1.9,3.669,239183.0,5.332,321.009,116,1.0,1,105.727,3.484,136.0,66.341,3.9,46.0,23.756,1.863,3.135,11.395,3.291,3.291,28.572,5.837,384.394,6.915,28.966,5.898,10.621,1.856,3.437,7,4.129,61,8.16,2.66,223.205,182.874
6.796,6.016,6.295,0.25,0.363,0.43,197.431,24,-0.094,0,1,1,1,-1.32,-1.4,-1.46,0.087,0,0,0.0,0.008,1,1,2,1,217.089,217.089,10,3,2,1,1,1,1,1,5.304,149.238,4.966,1,1.946,3,26.476,1.332,0.138,1,0.25,31.5,7,16.834,1167.0,5,27,2,4.092,0.31,4.355,18.823,1,2.4,145.333,1.772,703.919,2424.0,291.37,395.0,1.659,-0.07,1.307,29,4.907,24.751,4.958,0.5,20.683,0.074,18,17,91.576,445.013,1077.59,832.993,1,2.8,2.844,2.844,2.727,1,1.745,79.686,5.536,454.801,168.232,2.189,0.0,2.464,39.826,0.184,3.831,1.907,3.675,246583.0,5.369,317.82,120,1.0,1,108.337,3.495,138.5,69.897,3.819,47.0,23.922,1.864,3.135,11.448,3.291,3.291,29.377,5.856,454.801,6.963,29.377,5.922,10.667,1.858,3.437,7,4.145,62,8.16,2.66,225.209,185.627
6.602,5.931,6.208,0.25,0.363,0.43,193.712,24,-0.119,0,1,1,1,-2.51,-2.54,-2.48,1.28,0,0,0.0,1.638,1,1,2,1,235.687,235.687,10,3,2,1,1,1,1,1,5.304,158.714,4.978,1,1.954,3,26.476,1.305,0.138,1,0.25,30.5,7,16.948,1144.0,5,27,2,4.073,0.312,4.334,18.754,1,2.381,145.333,1.773,682.073,2379.0,250.91,383.0,1.703,-0.098,1.254,29,4.907,23.983,4.939,0.5,20.51,0.095,19,17,91.468,438.219,1061.01,759.397,1,2.8,2.844,2.844,2.727,1,1.751,77.658,5.529,369.434,186.829,2.189,0.0,2.361,38.534,0.173,3.831,1.907,3.674,234514.0,5.358,344.551,118,1.0,1,105.727,3.484,136.0,69.118,3.752,47.0,23.756,1.864,3.135,11.395,3.291,3.291,28.572,5.837,384.394,6.929,28.966,5.898,10.621,1.858,3.437,7,4.129,61,8.143,2.643,222.037,182.874
8.538,6.108,6.38,0.363,0.43,1.058,211.636,24,-0.103,0,1,1,1,-2.46,-2.49,-2.43,1.227,0,0,0.0,1.506,1,1,2,1,253.881,253.881,12,3,2,1,1,1,1,1,5.2,177.667,4.935,2,1.961,3,26.476,1.444,0.281,1,0.25,38.0,7,16.76,1378.0,5,31,2,4.186,0.308,4.488,20.567,1,2.568,140.264,1.778,732.913,2892.0,314.51,459.0,1.728,-0.096,1.308,36,5.209,27.013,4.983,0.38,21.4,0.023,21,15,114.759,470.073,1138.74,827.81,1,2.927,2.978,2.978,2.976,1,1.724,81.68,5.562,461.389,207.05,2.341,0.0,2.782,38.981,0.18,3.98,1.928,3.729,343135.0,5.417,306.049,124,1.0,1,120.857,3.598,150.5,68.312,4.013,44.2,25.469,1.863,3.291,12.21,3.472,3.472,32.561,5.964,461.389,7.029,31.634,6.035,10.883,1.856,3.498,9,4.221,67,8.216,2.716,241.093,209.543
